   W          E2-(pi0_p)
 (MeV)       Re        Im
 1260.00   -1.31617   0.00000
 1261.00   -1.31990   0.00000
 1262.00   -1.32360   0.00000
 1263.00   -1.32728   0.00000
 1264.00   -1.33095   0.00000
 1265.00   -1.33459   0.00000
 1266.00   -1.33822   0.00000
 1267.00   -1.34183   0.00000
 1268.00   -1.34541   0.00000
 1269.00   -1.34898   0.00000
 1270.00   -1.35253   0.00000
 1271.00   -1.35606   0.00000
 1272.00   -1.35957   0.00000
 1273.00   -1.36306   0.00000
 1274.00   -1.36653   0.00000
 1275.00   -1.36999   0.00000
 1276.00   -1.37342   0.00000
 1277.00   -1.37684   0.00000
 1278.00   -1.38024   0.00000
 1279.00   -1.38362   0.00000
 1280.00   -1.38698   0.00000
 1281.00   -1.39033   0.00000
 1282.00   -1.39366   0.00000
 1283.00   -1.39697   0.00000
 1284.00   -1.40026   0.00000
 1285.00   -1.40353   0.00000
 1286.00   -1.40679   0.00000
 1287.00   -1.41003   0.00000
 1288.00   -1.41325   0.00000
 1289.00   -1.41646   0.00000
 1290.00   -1.41965   0.00000
 1291.00   -1.42282   0.00000
 1292.00   -1.42597   0.00000
 1293.00   -1.42911   0.00000
 1294.00   -1.43223   0.00000
 1295.00   -1.43533   0.00000
 1296.00   -1.43842   0.00000
 1297.00   -1.44149   0.00000
 1298.00   -1.44455   0.00000
 1299.00   -1.44759   0.00000
 1300.00   -1.45061   0.00000
 1301.00   -1.45361   0.00000
 1302.00   -1.45660   0.00000
 1303.00   -1.45958   0.00000
 1304.00   -1.46254   0.00000
 1305.00   -1.46548   0.00000
 1306.00   -1.46841   0.00000
 1307.00   -1.47132   0.00000
 1308.00   -1.47421   0.00000
 1309.00   -1.47709   0.00000
 1310.00   -1.47996   0.00000
 1311.00   -1.48281   0.00000
 1312.00   -1.48564   0.00000
 1313.00   -1.48846   0.00000
 1314.00   -1.49126   0.00000
 1315.00   -1.49405   0.00000
 1316.00   -1.49683   0.00000
 1317.00   -1.49959   0.00000
 1318.00   -1.50233   0.00000
 1319.00   -1.50506   0.00000
 1320.00   -1.50777   0.00000
 1321.00   -1.51047   0.00000
 1322.00   -1.51316   0.00000
 1323.00   -1.51583   0.00000
 1324.00   -1.51849   0.00000
 1325.00   -1.52113   0.00000
 1326.00   -1.52376   0.00000
 1327.00   -1.52637   0.00000
 1328.00   -1.52897   0.00000
 1329.00   -1.53156   0.00000
 1330.00   -1.53413   0.00000
 1331.00   -1.53669   0.00000
 1332.00   -1.53923   0.00000
 1333.00   -1.54176   0.00000
 1334.00   -1.54428   0.00000
 1335.00   -1.54678   0.00000
 1336.00   -1.54927   0.00000
 1337.00   -1.55175   0.00000
 1338.00   -1.55421   0.00000
 1339.00   -1.55666   0.00000
 1340.00   -1.55910   0.00000
 1341.00   -1.56152   0.00000
 1342.00   -1.56393   0.00000
 1343.00   -1.56632   0.00000
 1344.00   -1.56871   0.00000
 1345.00   -1.57108   0.00000
 1346.00   -1.57343   0.00000
 1347.00   -1.57578   0.00000
 1348.00   -1.57811   0.00000
 1349.00   -1.58043   0.00000
 1350.00   -1.58273   0.00000
 1351.00   -1.58503   0.00000
 1352.00   -1.58731   0.00000
 1353.00   -1.58958   0.00000
 1354.00   -1.59183   0.00000
 1355.00   -1.59407   0.00000
 1356.00   -1.59630   0.00000
 1357.00   -1.59852   0.00000
 1358.00   -1.60073   0.00000
 1359.00   -1.60292   0.00000
 1360.00   -1.60510   0.00000
 1361.00   -1.60727   0.00000
 1362.00   -1.60943   0.00000
 1363.00   -1.61158   0.00000
 1364.00   -1.61371   0.00000
 1365.00   -1.61583   0.00000
 1366.00   -1.61794   0.00000
 1367.00   -1.62004   0.00000
 1368.00   -1.62212   0.00000
 1369.00   -1.62420   0.00000
 1370.00   -1.62626   0.00000
 1371.00   -1.62831   0.00000
 1372.00   -1.63035   0.00000
 1373.00   -1.63238   0.00000
 1374.00   -1.63439   0.00000
 1375.00   -1.63640   0.00000
 1376.00   -1.63839   0.00000
 1377.00   -1.64037   0.00000
 1378.00   -1.64235   0.00000
 1379.00   -1.64431   0.00000
 1380.00   -1.64625   0.00000
 1381.00   -1.64819   0.00000
 1382.00   -1.65012   0.00000
 1383.00   -1.65203   0.00000
 1384.00   -1.65394   0.00000
 1385.00   -1.65583   0.00000
 1386.00   -1.65771   0.00000
 1387.00   -1.65958   0.00000
 1388.00   -1.66144   0.00000
 1389.00   -1.66329   0.00000
 1390.00   -1.66513   0.00000
 1391.00   -1.66696   0.00000
 1392.00   -1.66878   0.00000
 1393.00   -1.67059   0.00000
 1394.00   -1.67238   0.00000
 1395.00   -1.67417   0.00000
 1396.00   -1.67595   0.00000
 1397.00   -1.67771   0.00000
 1398.00   -1.67947   0.00000
 1399.00   -1.68121   0.00000
 1400.00   -1.68295   0.00000
 1401.00   -1.68467   0.00000
 1402.00   -1.68638   0.00000
 1403.00   -1.68809   0.00000
 1404.00   -1.68978   0.00000
 1405.00   -1.69146   0.00000
 1406.00   -1.69314   0.00000
 1407.00   -1.69480   0.00000
 1408.00   -1.69645   0.00000
 1409.00   -1.69810   0.00000
 1410.00   -1.69973   0.00000
 1411.00   -1.70135   0.00000
 1412.00   -1.70297   0.00000
 1413.00   -1.70457   0.00000
 1414.00   -1.70617   0.00000
 1415.00   -1.70775   0.00000
 1416.00   -1.70933   0.00000
 1417.00   -1.71089   0.00000
 1418.00   -1.71245   0.00000
 1419.00   -1.71399   0.00000
 1420.00   -1.71553   0.00000
 1421.00   -1.71706   0.00000
 1422.00   -1.71858   0.00000
 1423.00   -1.72009   0.00000
 1424.00   -1.72158   0.00000
 1425.00   -1.72307   0.00000
 1426.00   -1.72455   0.00000
 1427.00   -1.72603   0.00000
 1428.00   -1.72749   0.00000
 1429.00   -1.72894   0.00000
 1430.00   -1.73038   0.00000
 1431.00   -1.73182   0.00000
 1432.00   -1.73324   0.00000
 1433.00   -1.73466   0.00000
 1434.00   -1.73607   0.00000
 1435.00   -1.73747   0.00000
 1436.00   -1.73886   0.00000
 1437.00   -1.74024   0.00000
 1438.00   -1.74161   0.00000
 1439.00   -1.74297   0.00000
 1440.00   -1.74433   0.00000
 1441.00   -1.74567   0.00000
 1442.00   -1.74701   0.00000
 1443.00   -1.74834   0.00000
 1444.00   -1.74965   0.00000
 1445.00   -1.75097   0.00000
 1446.00   -1.75227   0.00000
 1447.00   -1.75356   0.00000
 1448.00   -1.75485   0.00000
 1449.00   -1.75612   0.00000
 1450.00   -1.75739   0.00000
 1451.00   -1.75865   0.00000
 1452.00   -1.75990   0.00000
 1453.00   -1.76114   0.00000
 1454.00   -1.76238   0.00000
 1455.00   -1.76360   0.00000
 1456.00   -1.76482   0.00000
 1457.00   -1.76603   0.00000
 1458.00   -1.76723   0.00000
 1459.00   -1.76842   0.00000
 1460.00   -1.76961   0.00000
 1461.00   -1.77079   0.00000
 1462.00   -1.77195   0.00000
 1463.00   -1.77311   0.00000
 1464.00   -1.77427   0.00000
 1465.00   -1.77541   0.00000
 1466.00   -1.77655   0.00000
 1467.00   -1.77768   0.00000
 1468.00   -1.77880   0.00000
 1469.00   -1.77991   0.00000
 1470.00   -1.78101   0.00000
 1471.00   -1.78211   0.00000
 1472.00   -1.78320   0.00000
 1473.00   -1.78428   0.00000
 1474.00   -1.78535   0.00000
 1475.00   -1.78642   0.00000
 1476.00   -1.78748   0.00000
 1477.00   -1.78853   0.00000
 1478.00   -1.78957   0.00000
 1479.00   -1.79061   0.00000
 1480.00   -1.79163   0.00000
 1481.00   -1.79265   0.00000
 1482.00   -1.79367   0.00000
 1483.00   -1.79467   0.00000
 1484.00   -1.79567   0.00000
 1485.00   -1.79666   0.00000
 1486.00   -1.79764   0.00000
 1487.00   -1.79861   0.00000
 1488.00   -1.79958   0.00000
 1489.00   -1.80054   0.00000
 1490.00   -1.80150   0.00000
 1491.00   -1.80244   0.00000
 1492.00   -1.80338   0.00000
 1493.00   -1.80431   0.00000
 1494.00   -1.80523   0.00000
 1495.00   -1.80615   0.00000
 1496.00   -1.80706   0.00000
