   W          M2-(pi0_p)
 (MeV)       Re        Im
 1338.00    0.09152   0.00000
 1339.00    0.09190   0.00000
 1340.00    0.09228   0.00000
 1341.00    0.09267   0.00000
 1342.00    0.09305   0.00000
 1343.00    0.09344   0.00000
 1344.00    0.09382   0.00000
 1345.00    0.09420   0.00000
 1346.00    0.09459   0.00000
 1347.00    0.09497   0.00000
 1348.00    0.09536   0.00000
 1349.00    0.09574   0.00000
 1350.00    0.09613   0.00000
 1351.00    0.09651   0.00000
 1352.00    0.09690   0.00000
 1353.00    0.09728   0.00000
 1354.00    0.09766   0.00000
 1355.00    0.09805   0.00000
 1356.00    0.09843   0.00000
 1357.00    0.09882   0.00000
 1358.00    0.09920   0.00000
 1359.00    0.09959   0.00000
 1360.00    0.09997   0.00000
 1361.00    0.10036   0.00000
 1362.00    0.10074   0.00000
 1363.00    0.10113   0.00000
 1364.00    0.10151   0.00000
 1365.00    0.10190   0.00000
 1366.00    0.10229   0.00000
 1367.00    0.10267   0.00000
 1368.00    0.10306   0.00000
 1369.00    0.10344   0.00000
 1370.00    0.10383   0.00000
 1371.00    0.10421   0.00000
 1372.00    0.10460   0.00000
 1373.00    0.10498   0.00000
 1374.00    0.10537   0.00000
 1375.00    0.10575   0.00000
 1376.00    0.10614   0.00000
 1377.00    0.10652   0.00000
 1378.00    0.10691   0.00000
 1379.00    0.10730   0.00000
 1380.00    0.10768   0.00000
 1381.00    0.10807   0.00000
 1382.00    0.10845   0.00000
 1383.00    0.10884   0.00000
 1384.00    0.10922   0.00000
 1385.00    0.10961   0.00000
 1386.00    0.10999   0.00000
 1387.00    0.11038   0.00000
 1388.00    0.11077   0.00000
 1389.00    0.11115   0.00000
 1390.00    0.11154   0.00000
 1391.00    0.11192   0.00000
 1392.00    0.11231   0.00000
 1393.00    0.11269   0.00000
 1394.00    0.11308   0.00000
 1395.00    0.11347   0.00000
 1396.00    0.11385   0.00000
 1397.00    0.11424   0.00000
 1398.00    0.11462   0.00000
 1399.00    0.11501   0.00000
 1400.00    0.11539   0.00000
 1401.00    0.11578   0.00000
 1402.00    0.11616   0.00000
 1403.00    0.11655   0.00000
 1404.00    0.11694   0.00000
 1405.00    0.11732   0.00000
 1406.00    0.11771   0.00000
 1407.00    0.11809   0.00000
 1408.00    0.11848   0.00000
 1409.00    0.11886   0.00000
 1410.00    0.11925   0.00000
 1411.00    0.11963   0.00000
 1412.00    0.12002   0.00000
 1413.00    0.12041   0.00000
 1414.00    0.12079   0.00000
 1415.00    0.12118   0.00000
 1416.00    0.12156   0.00000
 1417.00    0.12195   0.00000
 1418.00    0.12233   0.00000
 1419.00    0.12272   0.00000
 1420.00    0.12310   0.00000
 1421.00    0.12349   0.00000
 1422.00    0.12387   0.00000
 1423.00    0.12426   0.00000
 1424.00    0.12464   0.00000
 1425.00    0.12503   0.00000
 1426.00    0.12541   0.00000
 1427.00    0.12580   0.00000
 1428.00    0.12618   0.00000
 1429.00    0.12657   0.00000
 1430.00    0.12695   0.00000
 1431.00    0.12734   0.00000
 1432.00    0.12772   0.00000
 1433.00    0.12811   0.00000
 1434.00    0.12849   0.00000
 1435.00    0.12888   0.00000
 1436.00    0.12926   0.00000
 1437.00    0.12965   0.00000
 1438.00    0.13003   0.00000
 1439.00    0.13041   0.00000
 1440.00    0.13080   0.00000
 1441.00    0.13118   0.00000
 1442.00    0.13157   0.00000
 1443.00    0.13195   0.00000
 1444.00    0.13234   0.00000
 1445.00    0.13272   0.00000
 1446.00    0.13310   0.00000
 1447.00    0.13349   0.00000
 1448.00    0.13387   0.00000
 1449.00    0.13426   0.00000
 1450.00    0.13464   0.00000
 1451.00    0.13502   0.00000
 1452.00    0.13541   0.00000
 1453.00    0.13579   0.00000
 1454.00    0.13618   0.00000
 1455.00    0.13656   0.00000
 1456.00    0.13694   0.00000
 1457.00    0.13733   0.00000
 1458.00    0.13771   0.00000
 1459.00    0.13809   0.00000
 1460.00    0.13848   0.00000
 1461.00    0.13886   0.00000
 1462.00    0.13924   0.00000
 1463.00    0.13962   0.00000
 1464.00    0.14001   0.00000
 1465.00    0.14039   0.00000
 1466.00    0.14077   0.00000
 1467.00    0.14116   0.00000
 1468.00    0.14154   0.00000
 1469.00    0.14192   0.00000
 1470.00    0.14230   0.00000
 1471.00    0.14269   0.00000
 1472.00    0.14307   0.00000
 1473.00    0.14345   0.00000
 1474.00    0.14383   0.00000
 1475.00    0.14422   0.00000
 1476.00    0.14460   0.00000
 1477.00    0.14498   0.00000
 1478.00    0.14536   0.00000
 1479.00    0.14574   0.00000
 1480.00    0.14612   0.00000
 1481.00    0.14651   0.00000
 1482.00    0.14689   0.00000
 1483.00    0.14727   0.00000
 1484.00    0.14765   0.00000
 1485.00    0.14803   0.00000
 1486.00    0.14841   0.00000
 1487.00    0.14879   0.00000
 1488.00    0.14918   0.00000
 1489.00    0.14956   0.00000
 1490.00    0.14994   0.00000
 1491.00    0.15032   0.00000
 1492.00    0.15070   0.00000
 1493.00    0.15108   0.00000
 1494.00    0.15146   0.00000
 1495.00    0.15184   0.00000
 1496.00    0.15222   0.00000
 1497.00    0.15260   0.00000
 1498.00    0.15298   0.00000
 1499.00    0.15336   0.00000
 1500.00    0.15374   0.00000
 1501.00    0.15412   0.00000
 1502.00    0.15450   0.00000
 1503.00    0.15488   0.00000
 1504.00    0.15526   0.00000
 1505.00    0.15564   0.00000
 1506.00    0.15602   0.00000
 1507.00    0.15640   0.00000
 1508.00    0.15678   0.00000
 1509.00    0.15716   0.00000
 1510.00    0.15754   0.00000
 1511.00    0.15791   0.00000
 1512.00    0.15829   0.00000
