   W          E1+(pi0_p)
 1174.00   -0.20920  -0.90810
 1175.00   -0.19529  -0.92688
 1176.00   -0.18088  -0.94539
 1177.00   -0.16596  -0.96359
 1178.00   -0.15053  -0.98146
 1179.00   -0.13460  -0.99897
 1180.00   -0.11816  -1.01608
 1181.00   -0.09739  -1.03408
 1182.00   -0.07613  -1.05161
 1183.00   -0.05439  -1.06865
 1184.00   -0.03218  -1.08516
 1185.00   -0.00952  -1.10110
 1186.00    0.01358  -1.11643
 1187.00    0.03710  -1.13114
 1188.00    0.06103  -1.14516
 1189.00    0.08533  -1.15848
 1190.00    0.10999  -1.17106
 1191.00    0.13993  -1.18230
 1192.00    0.17016  -1.19272
 1193.00    0.20065  -1.20230
 1194.00    0.23134  -1.21101
 1195.00    0.26219  -1.21883
 1196.00    0.29317  -1.22573
 1197.00    0.32422  -1.23169
 1198.00    0.35529  -1.23669
 1199.00    0.38633  -1.24072
 1200.00    0.41730  -1.24376
 1201.00    0.45279  -1.24242
 1202.00    0.48810  -1.24009
 1203.00    0.52314  -1.23676
 1204.00    0.55787  -1.23244
 1205.00    0.59221  -1.22715
 1206.00    0.62612  -1.22089
 1207.00    0.65952  -1.21370
 1208.00    0.69237  -1.20559
 1209.00    0.72461  -1.19659
 1210.00    0.75619  -1.18675
 1211.00    0.78928  -1.17045
 1212.00    0.82162  -1.15338
 1213.00    0.85314  -1.13558
 1214.00    0.88383  -1.11710
 1215.00    0.91362  -1.09799
 1216.00    0.94251  -1.07831
 1217.00    0.97045  -1.05812
 1218.00    0.99742  -1.03746
 1219.00    1.02341  -1.01640
 1220.00    1.04840  -0.99501
 1221.00    1.07124  -0.96766
 1222.00    1.09306  -0.94011
 1223.00    1.11387  -0.91239
 1224.00    1.13367  -0.88457
 1225.00    1.15247  -0.85670
 1226.00    1.17028  -0.82884
 1227.00    1.18711  -0.80105
 1228.00    1.20299  -0.77338
 1229.00    1.21793  -0.74588
 1230.00    1.23195  -0.71860
 1231.00    1.24168  -0.68794
 1232.00    1.25056  -0.65758
 1233.00    1.25863  -0.62755
 1234.00    1.26592  -0.59789
 1235.00    1.27248  -0.56862
 1236.00    1.27833  -0.53977
 1237.00    1.28353  -0.51135
 1238.00    1.28810  -0.48339
 1239.00    1.29210  -0.45591
 1240.00    1.29555  -0.42891
 1241.00    1.29472  -0.40117
 1242.00    1.29341  -0.37394
 1243.00    1.29167  -0.34722
 1244.00    1.28952  -0.32102
 1245.00    1.28699  -0.29534
 1246.00    1.28412  -0.27019
 1247.00    1.28092  -0.24557
 1248.00    1.27743  -0.22148
 1249.00    1.27367  -0.19791
 1250.00    1.26967  -0.17487
 1251.00    1.26237  -0.15266
 1252.00    1.25488  -0.13097
 1253.00    1.24722  -0.10979
 1254.00    1.23941  -0.08910
 1255.00    1.23148  -0.06890
 1256.00    1.22345  -0.04916
 1257.00    1.21533  -0.02989
 1258.00    1.20714  -0.01106
 1259.00    1.19891   0.00733
 1260.00    1.19064   0.02530
 1261.00    1.18027   0.04181
 1262.00    1.16990   0.05793
 1263.00    1.15953   0.07366
 1264.00    1.14918   0.08902
 1265.00    1.13885   0.10401
 1266.00    1.12857   0.11865
 1267.00    1.11833   0.13295
 1268.00    1.10815   0.14692
 1269.00    1.09804   0.16056
 1270.00    1.08799   0.17390
 1271.00    1.07675   0.18572
 1272.00    1.06560   0.19724
 1273.00    1.05453   0.20848
 1274.00    1.04355   0.21945
 1275.00    1.03266   0.23016
 1276.00    1.02187   0.24061
 1277.00    1.01117   0.25082
 1278.00    1.00056   0.26079
 1279.00    0.99005   0.27053
 1280.00    0.97964   0.28005
 1281.00    0.96862   0.28822
 1282.00    0.95769   0.29620
 1283.00    0.94687   0.30398
 1284.00    0.93615   0.31157
 1285.00    0.92554   0.31899
 1286.00    0.91503   0.32623
 1287.00    0.90464   0.33332
 1288.00    0.89435   0.34025
 1289.00    0.88417   0.34704
 1290.00    0.87411   0.35368
 1291.00    0.86381   0.35923
 1292.00    0.85362   0.36465
 1293.00    0.84354   0.36994
 1294.00    0.83357   0.37511
 1295.00    0.82371   0.38015
 1296.00    0.81396   0.38508
 1297.00    0.80431   0.38990
 1298.00    0.79478   0.39460
 1299.00    0.78535   0.39919
 1300.00    0.77602   0.40367
 1301.00    0.76665   0.40725
 1302.00    0.75739   0.41072
 1303.00    0.74823   0.41410
 1304.00    0.73917   0.41740
 1305.00    0.73020   0.42061
 1306.00    0.72133   0.42374
 1307.00    0.71255   0.42680
 1308.00    0.70386   0.42980
 1309.00    0.69526   0.43273
 1310.00    0.68674   0.43561
 1311.00    0.67829   0.43780
 1312.00    0.66992   0.43994
 1313.00    0.66163   0.44203
 1314.00    0.65343   0.44406
 1315.00    0.64531   0.44605
 1316.00    0.63727   0.44798
 1317.00    0.62932   0.44986
 1318.00    0.62146   0.45169
 1319.00    0.61368   0.45347
 1320.00    0.60599   0.45519
 1321.00    0.59843   0.45635
 1322.00    0.59096   0.45746
 1323.00    0.58357   0.45852
 1324.00    0.57626   0.45954
 1325.00    0.56902   0.46052
 1326.00    0.56186   0.46148
 1327.00    0.55477   0.46240
 1328.00    0.54775   0.46329
 1329.00    0.54078   0.46416
 1330.00    0.53388   0.46501
 1331.00    0.52712   0.46543
 1332.00    0.52041   0.46583
 1333.00    0.51376   0.46621
 1334.00    0.50717   0.46656
 1335.00    0.50064   0.46690
 1336.00    0.49416   0.46722
 1337.00    0.48774   0.46751
 1338.00    0.48138   0.46778
 1339.00    0.47508   0.46802
 1340.00    0.46885   0.46824
 1341.00    0.46276   0.46810
 1342.00    0.45674   0.46793
 1343.00    0.45078   0.46774
 1344.00    0.44487   0.46753
 1345.00    0.43902   0.46730
 1346.00    0.43321   0.46705
 1347.00    0.42746   0.46679
 1348.00    0.42176   0.46652
 1349.00    0.41610   0.46624
 1350.00    0.41048   0.46595
 1351.00    0.40502   0.46538
 1352.00    0.39959   0.46480
 1353.00    0.39421   0.46421
 1354.00    0.38887   0.46362
 1355.00    0.38358   0.46301
 1356.00    0.37833   0.46239
 1357.00    0.37313   0.46176
 1358.00    0.36798   0.46112
 1359.00    0.36288   0.46047
 1360.00    0.35783   0.45980
 1361.00    0.35293   0.45889
 1362.00    0.34808   0.45796
 1363.00    0.34327   0.45703
 1364.00    0.33852   0.45608
 1365.00    0.33380   0.45512
 1366.00    0.32913   0.45416
 1367.00    0.32449   0.45319
 1368.00    0.31989   0.45222
 1369.00    0.31532   0.45125
 1370.00    0.31079   0.45027
 1371.00    0.30639   0.44911
 1372.00    0.30201   0.44794
 1373.00    0.29767   0.44677
 1374.00    0.29336   0.44560
 1375.00    0.28908   0.44443
 1376.00    0.28484   0.44325
 1377.00    0.28063   0.44207
 1378.00    0.27646   0.44088
 1379.00    0.27233   0.43968
 1380.00    0.26824   0.43848
 1381.00    0.26428   0.43711
 1382.00    0.26037   0.43573
 1383.00    0.25649   0.43435
 1384.00    0.25264   0.43296
 1385.00    0.24883   0.43156
 1386.00    0.24505   0.43016
 1387.00    0.24130   0.42875
 1388.00    0.23758   0.42734
 1389.00    0.23388   0.42592
 1390.00    0.23020   0.42450
 1391.00    0.22664   0.42295
 1392.00    0.22310   0.42139
 1393.00    0.21958   0.41984
 1394.00    0.21609   0.41828
 1395.00    0.21263   0.41673
 1396.00    0.20919   0.41517
 1397.00    0.20579   0.41362
 1398.00    0.20242   0.41208
 1399.00    0.19908   0.41053
 1400.00    0.19577   0.40899
 1401.00    0.19259   0.40735
 1402.00    0.18944   0.40571
 1403.00    0.18633   0.40407
 1404.00    0.18324   0.40243
 1405.00    0.18019   0.40079
 1406.00    0.17716   0.39915
 1407.00    0.17416   0.39751
 1408.00    0.17118   0.39587
 1409.00    0.16822   0.39422
 1410.00    0.16529   0.39256
 1411.00    0.16245   0.39081
 1412.00    0.15964   0.38905
 1413.00    0.15685   0.38729
 1414.00    0.15408   0.38552
 1415.00    0.15133   0.38375
 1416.00    0.14861   0.38198
 1417.00    0.14592   0.38022
 1418.00    0.14325   0.37845
 1419.00    0.14062   0.37669
 1420.00    0.13801   0.37493
 1421.00    0.13551   0.37310
 1422.00    0.13304   0.37128
 1423.00    0.13061   0.36946
 1424.00    0.12819   0.36764
 1425.00    0.12581   0.36582
 1426.00    0.12344   0.36401
 1427.00    0.12110   0.36220
 1428.00    0.11879   0.36038
 1429.00    0.11649   0.35856
 1430.00    0.11421   0.35674
 1431.00    0.11203   0.35485
 1432.00    0.10986   0.35295
 1433.00    0.10771   0.35106
 1434.00    0.10558   0.34916
 1435.00    0.10347   0.34727
 1436.00    0.10138   0.34538
 1437.00    0.09930   0.34349
 1438.00    0.09725   0.34161
 1439.00    0.09522   0.33973
 1440.00    0.09320   0.33786
 1441.00    0.09128   0.33595
 1442.00    0.08938   0.33404
 1443.00    0.08749   0.33215
 1444.00    0.08563   0.33026
 1445.00    0.08379   0.32838
 1446.00    0.08197   0.32650
 1447.00    0.08016   0.32463
 1448.00    0.07838   0.32276
 1449.00    0.07661   0.32090
 1450.00    0.07487   0.31903
 1451.00    0.07321   0.31713
 1452.00    0.07157   0.31522
 1453.00    0.06995   0.31331
 1454.00    0.06835   0.31141
 1455.00    0.06676   0.30952
 1456.00    0.06519   0.30762
 1457.00    0.06364   0.30573
 1458.00    0.06211   0.30385
 1459.00    0.06059   0.30197
 1460.00    0.05909   0.30010
 1461.00    0.05766   0.29820
 1462.00    0.05625   0.29630
 1463.00    0.05486   0.29441
 1464.00    0.05349   0.29252
 1465.00    0.05213   0.29063
 1466.00    0.05080   0.28876
 1467.00    0.04948   0.28688
 1468.00    0.04819   0.28501
 1469.00    0.04691   0.28314
 1470.00    0.04566   0.28127
 1471.00    0.04450   0.27936
 1472.00    0.04336   0.27746
 1473.00    0.04223   0.27556
 1474.00    0.04113   0.27367
 1475.00    0.04004   0.27178
 1476.00    0.03896   0.26990
 1477.00    0.03789   0.26803
 1478.00    0.03684   0.26617
 1479.00    0.03579   0.26432
 1480.00    0.03474   0.26248
 1481.00    0.03376   0.26062
 1482.00    0.03278   0.25877
 1483.00    0.03181   0.25693
 1484.00    0.03084   0.25510
 1485.00    0.02989   0.25328
 1486.00    0.02895   0.25147
 1487.00    0.02802   0.24967
 1488.00    0.02711   0.24787
 1489.00    0.02621   0.24608
 1490.00    0.02534   0.24429
 1491.00    0.02454   0.24247
 1492.00    0.02376   0.24066
 1493.00    0.02300   0.23885
 1494.00    0.02226   0.23705
 1495.00    0.02152   0.23525
 1496.00    0.02080   0.23346
 1497.00    0.02009   0.23167
 1498.00    0.01938   0.22989
 1499.00    0.01867   0.22812
 1500.00    0.01796   0.22636
 1501.00    0.01731   0.22456
 1502.00    0.01666   0.22278
 1503.00    0.01601   0.22100
 1504.00    0.01536   0.21922
 1505.00    0.01471   0.21745
 1506.00    0.01408   0.21568
 1507.00    0.01345   0.21392
 1508.00    0.01283   0.21216
 1509.00    0.01223   0.21040
 1510.00    0.01164   0.20865
 1511.00    0.01112   0.20685
 1512.00    0.01061   0.20505
 1513.00    0.01011   0.20325
 1514.00    0.00963   0.20145
 1515.00    0.00916   0.19966
 1516.00    0.00870   0.19787
 1517.00    0.00825   0.19609
 1518.00    0.00781   0.19431
 1519.00    0.00738   0.19254
 1520.00    0.00695   0.19078
 1521.00    0.00658   0.18896
 1522.00    0.00622   0.18714
 1523.00    0.00586   0.18534
 1524.00    0.00551   0.18353
 1525.00    0.00516   0.18174
 1526.00    0.00481   0.17994
 1527.00    0.00447   0.17815
 1528.00    0.00413   0.17637
 1529.00    0.00379   0.17458
 1530.00    0.00346   0.17280
 1531.00    0.00318   0.17094
 1532.00    0.00291   0.16907
 1533.00    0.00265   0.16721
 1534.00    0.00239   0.16535
 1535.00    0.00213   0.16349
 1536.00    0.00189   0.16163
 1537.00    0.00165   0.15978
 1538.00    0.00142   0.15793
 1539.00    0.00121   0.15608
 1540.00    0.00100   0.15423
 1541.00    0.00088   0.15226
 1542.00    0.00076   0.15030
 1543.00    0.00066   0.14833
 1544.00    0.00056   0.14637
 1545.00    0.00048   0.14441
 1546.00    0.00040   0.14245
 1547.00    0.00033   0.14048
 1548.00    0.00026   0.13852
 1549.00    0.00020   0.13655
 1550.00    0.00014   0.13459
 1551.00    0.00015   0.13244
 1552.00    0.00017   0.13029
 1553.00    0.00019   0.12814
 1554.00    0.00022   0.12598
 1555.00    0.00025   0.12383
 1556.00    0.00029   0.12168
 1557.00    0.00034   0.11954
 1558.00    0.00039   0.11739
 1559.00    0.00045   0.11525
 1560.00    0.00052   0.11311
 1561.00    0.00070   0.11072
 1562.00    0.00089   0.10834
 1563.00    0.00109   0.10596
 1564.00    0.00130   0.10358
 1565.00    0.00151   0.10121
 1566.00    0.00174   0.09884
 1567.00    0.00197   0.09647
 1568.00    0.00221   0.09410
 1569.00    0.00246   0.09173
 1570.00    0.00272   0.08936
 1571.00    0.00312   0.08661
 1572.00    0.00353   0.08386
 1573.00    0.00395   0.08111
 1574.00    0.00438   0.07836
 1575.00    0.00482   0.07561
 1576.00    0.00527   0.07286
 1577.00    0.00573   0.07011
 1578.00    0.00620   0.06736
 1579.00    0.00668   0.06461
 1580.00    0.00642   0.06333
 1581.00    0.00618   0.06205
 1582.00    0.00596   0.06077
 1583.00    0.00574   0.05949
 1584.00    0.00553   0.05822
 1585.00    0.00533   0.05694
 1586.00    0.00514   0.05567
 1587.00    0.00496   0.05441
 1588.00    0.00478   0.05315
 1589.00    0.00461   0.05189
 1590.00    0.00445   0.05064
 1591.00    0.00429   0.04939
 1592.00    0.00414   0.04815
 1593.00    0.00399   0.04692
 1594.00    0.00385   0.04569
 1595.00    0.00372   0.04446
 1596.00    0.00360   0.04323
 1597.00    0.00348   0.04201
 1598.00    0.00338   0.04079
 1599.00    0.00329   0.03957
 1600.00    0.00321   0.03836
 1601.00    0.00314   0.03714
 1602.00    0.00309   0.03593
 1603.00    0.00305   0.03471
 1604.00    0.00302   0.03350
 1605.00    0.00300   0.03230
 1606.00    0.00299   0.03109
 1607.00    0.00299   0.02989
 1608.00    0.00301   0.02870
 1609.00    0.00303   0.02751
 1610.00    0.00306   0.02632
 1611.00    0.00310   0.02514
 1612.00    0.00315   0.02396
 1613.00    0.00321   0.02280
 1614.00    0.00327   0.02163
 1615.00    0.00334   0.02048
 1616.00    0.00341   0.01933
 1617.00    0.00348   0.01820
 1618.00    0.00355   0.01707
 1619.00    0.00363   0.01595
 1620.00    0.00370   0.01484
 1621.00    0.00377   0.01375
 1622.00    0.00385   0.01266
 1623.00    0.00392   0.01158
 1624.00    0.00400   0.01051
 1625.00    0.00409   0.00945
 1626.00    0.00419   0.00839
 1627.00    0.00429   0.00734
 1628.00    0.00441   0.00630
 1629.00    0.00455   0.00525
 1630.00    0.00471   0.00421
 1631.00    0.00488   0.00318
 1632.00    0.00507   0.00214
 1633.00    0.00528   0.00111
 1634.00    0.00550   0.00008
 1635.00    0.00572  -0.00094
 1636.00    0.00595  -0.00195
 1637.00    0.00619  -0.00296
 1638.00    0.00641  -0.00396
 1639.00    0.00664  -0.00495
 1640.00    0.00686  -0.00594
 1641.00    0.00707  -0.00691
 1642.00    0.00727  -0.00788
 1643.00    0.00746  -0.00883
 1644.00    0.00765  -0.00978
 1645.00    0.00784  -0.01072
 1646.00    0.00804  -0.01165
 1647.00    0.00824  -0.01257
 1648.00    0.00846  -0.01349
 1649.00    0.00868  -0.01439
 1650.00    0.00892  -0.01529
 1651.00    0.00918  -0.01619
 1652.00    0.00945  -0.01707
 1653.00    0.00973  -0.01795
 1654.00    0.01002  -0.01883
 1655.00    0.01031  -0.01970
 1656.00    0.01061  -0.02056
 1657.00    0.01090  -0.02142
 1658.00    0.01118  -0.02227
 1659.00    0.01145  -0.02311
 1660.00    0.01171  -0.02395
 1661.00    0.01195  -0.02479
 1662.00    0.01217  -0.02562
 1663.00    0.01239  -0.02644
 1664.00    0.01259  -0.02726
 1665.00    0.01280  -0.02807
 1666.00    0.01300  -0.02888
 1667.00    0.01321  -0.02967
 1668.00    0.01342  -0.03046
 1669.00    0.01365  -0.03124
 1670.00    0.01389  -0.03202
 1671.00    0.01414  -0.03278
 1672.00    0.01442  -0.03354
 1673.00    0.01470  -0.03429
 1674.00    0.01499  -0.03503
 1675.00    0.01529  -0.03577
 1676.00    0.01559  -0.03650
 1677.00    0.01590  -0.03723
 1678.00    0.01620  -0.03795
 1679.00    0.01649  -0.03867
 1680.00    0.01677  -0.03938
 1681.00    0.01705  -0.04010
 1682.00    0.01731  -0.04081
 1683.00    0.01757  -0.04151
 1684.00    0.01782  -0.04222
 1685.00    0.01806  -0.04292
 1686.00    0.01830  -0.04361
 1687.00    0.01853  -0.04430
 1688.00    0.01877  -0.04499
 1689.00    0.01900  -0.04568
 1690.00    0.01923  -0.04635
 1691.00    0.01947  -0.04703
 1692.00    0.01971  -0.04769
 1693.00    0.01995  -0.04836
 1694.00    0.02019  -0.04902
 1695.00    0.02044  -0.04967
 1696.00    0.02068  -0.05032
 1697.00    0.02093  -0.05096
 1698.00    0.02117  -0.05160
 1699.00    0.02142  -0.05224
 1700.00    0.02167  -0.05287
 1701.00    0.02191  -0.05350
 1702.00    0.02215  -0.05413
 1703.00    0.02239  -0.05475
 1704.00    0.02263  -0.05538
 1705.00    0.02287  -0.05599
 1706.00    0.02310  -0.05661
 1707.00    0.02333  -0.05722
 1708.00    0.02355  -0.05783
 1709.00    0.02377  -0.05843
 1710.00    0.02398  -0.05903
 1711.00    0.02418  -0.05963
 1712.00    0.02438  -0.06023
 1713.00    0.02458  -0.06082
 1714.00    0.02477  -0.06141
 1715.00    0.02496  -0.06201
 1716.00    0.02514  -0.06260
 1717.00    0.02532  -0.06319
 1718.00    0.02550  -0.06378
 1719.00    0.02568  -0.06437
 1720.00    0.02586  -0.06496
 1721.00    0.02604  -0.06556
 1722.00    0.02622  -0.06615
 1723.00    0.02640  -0.06675
 1724.00    0.02658  -0.06735
 1725.00    0.02675  -0.06794
 1726.00    0.02693  -0.06854
 1727.00    0.02710  -0.06914
 1728.00    0.02728  -0.06973
 1729.00    0.02745  -0.07032
 1730.00    0.02761  -0.07091
 1731.00    0.02778  -0.07150
 1732.00    0.02794  -0.07208
 1733.00    0.02810  -0.07266
 1734.00    0.02826  -0.07324
 1735.00    0.02842  -0.07382
 1736.00    0.02858  -0.07440
 1737.00    0.02875  -0.07498
 1738.00    0.02891  -0.07555
 1739.00    0.02909  -0.07613
 1740.00    0.02927  -0.07671
 1741.00    0.02945  -0.07729
 1742.00    0.02965  -0.07787
 1743.00    0.02984  -0.07846
 1744.00    0.03004  -0.07904
 1745.00    0.03024  -0.07962
 1746.00    0.03043  -0.08021
 1747.00    0.03063  -0.08079
 1748.00    0.03082  -0.08137
 1749.00    0.03101  -0.08196
 1750.00    0.03118  -0.08254
 1751.00    0.03135  -0.08312
 1752.00    0.03152  -0.08370
 1753.00    0.03167  -0.08429
 1754.00    0.03182  -0.08487
 1755.00    0.03197  -0.08545
 1756.00    0.03211  -0.08604
 1757.00    0.03224  -0.08662
 1758.00    0.03238  -0.08721
 1759.00    0.03251  -0.08780
 1760.00    0.03264  -0.08840
 1761.00    0.03277  -0.08900
 1762.00    0.03290  -0.08959
 1763.00    0.03304  -0.09020
 1764.00    0.03317  -0.09080
 1765.00    0.03331  -0.09140
 1766.00    0.03344  -0.09201
 1767.00    0.03359  -0.09261
 1768.00    0.03373  -0.09322
 1769.00    0.03388  -0.09382
 1770.00    0.03403  -0.09442
 1771.00    0.03419  -0.09502
 1772.00    0.03435  -0.09563
 1773.00    0.03451  -0.09623
 1774.00    0.03468  -0.09683
 1775.00    0.03485  -0.09742
 1776.00    0.03502  -0.09803
 1777.00    0.03519  -0.09863
 1778.00    0.03536  -0.09923
 1779.00    0.03554  -0.09983
 1780.00    0.03571  -0.10044
 1781.00    0.03588  -0.10104
 1782.00    0.03605  -0.10165
 1783.00    0.03622  -0.10226
 1784.00    0.03639  -0.10287
 1785.00    0.03656  -0.10348
 1786.00    0.03672  -0.10409
 1787.00    0.03689  -0.10471
 1788.00    0.03705  -0.10532
 1789.00    0.03720  -0.10593
 1790.00    0.03736  -0.10654
 1791.00    0.03751  -0.10714
 1792.00    0.03766  -0.10775
 1793.00    0.03781  -0.10836
 1794.00    0.03795  -0.10897
 1795.00    0.03810  -0.10957
 1796.00    0.03826  -0.11018
 1797.00    0.03842  -0.11079
 1798.00    0.03858  -0.11141
 1799.00    0.03875  -0.11202
 1800.00    0.03893  -0.11264
 1801.00    0.03912  -0.11326
 1802.00    0.03931  -0.11388
 1803.00    0.03952  -0.11451
 1804.00    0.03973  -0.11513
 1805.00    0.03995  -0.11576
 1806.00    0.04018  -0.11639
 1807.00    0.04042  -0.11702
 1808.00    0.04066  -0.11765
 1809.00    0.04091  -0.11827
 1810.00    0.04117  -0.11890
 1811.00    0.04143  -0.11952
 1812.00    0.04170  -0.12015
 1813.00    0.04196  -0.12077
 1814.00    0.04223  -0.12139
 1815.00    0.04250  -0.12201
 1816.00    0.04277  -0.12262
 1817.00    0.04304  -0.12324
 1818.00    0.04330  -0.12385
 1819.00    0.04356  -0.12446
 1820.00    0.04381  -0.12507
 1821.00    0.04405  -0.12568
 1822.00    0.04429  -0.12629
 1823.00    0.04452  -0.12690
 1824.00    0.04475  -0.12751
 1825.00    0.04497  -0.12812
 1826.00    0.04520  -0.12872
 1827.00    0.04542  -0.12933
 1828.00    0.04564  -0.12994
 1829.00    0.04587  -0.13055
 1830.00    0.04609  -0.13116
 1831.00    0.04633  -0.13176
 1832.00    0.04656  -0.13237
 1833.00    0.04681  -0.13298
 1834.00    0.04706  -0.13359
 1835.00    0.04731  -0.13420
 1836.00    0.04758  -0.13481
 1837.00    0.04786  -0.13541
 1838.00    0.04814  -0.13601
 1839.00    0.04844  -0.13662
 1840.00    0.04875  -0.13722
 1841.00    0.04908  -0.13781
 1842.00    0.04941  -0.13841
 1843.00    0.04975  -0.13900
 1844.00    0.05010  -0.13959
 1845.00    0.05045  -0.14018
 1846.00    0.05080  -0.14077
 1847.00    0.05114  -0.14136
 1848.00    0.05149  -0.14195
 1849.00    0.05182  -0.14254
 1850.00    0.05214  -0.14313
 1851.00    0.05245  -0.14372
 1852.00    0.05276  -0.14431
 1853.00    0.05305  -0.14490
 1854.00    0.05334  -0.14549
 1855.00    0.05363  -0.14608
 1856.00    0.05393  -0.14667
 1857.00    0.05423  -0.14725
 1858.00    0.05453  -0.14783
 1859.00    0.05485  -0.14840
 1860.00    0.05519  -0.14897
 1861.00    0.05554  -0.14954
 1862.00    0.05591  -0.15010
 1863.00    0.05628  -0.15066
 1864.00    0.05667  -0.15121
 1865.00    0.05707  -0.15176
 1866.00    0.05747  -0.15230
 1867.00    0.05786  -0.15284
 1868.00    0.05826  -0.15339
 1869.00    0.05865  -0.15393
 1870.00    0.05903  -0.15447
 1871.00    0.05941  -0.15501
 1872.00    0.05977  -0.15555
 1873.00    0.06013  -0.15609
 1874.00    0.06048  -0.15663
 1875.00    0.06083  -0.15717
 1876.00    0.06117  -0.15771
 1877.00    0.06152  -0.15824
 1878.00    0.06187  -0.15877
 1879.00    0.06222  -0.15930
 1880.00    0.06258  -0.15982
 1881.00    0.06295  -0.16034
 1882.00    0.06332  -0.16086
 1883.00    0.06370  -0.16137
 1884.00    0.06409  -0.16188
 1885.00    0.06448  -0.16238
 1886.00    0.06488  -0.16288
 1887.00    0.06529  -0.16337
 1888.00    0.06571  -0.16387
 1889.00    0.06612  -0.16436
 1890.00    0.06655  -0.16484
 1891.00    0.06698  -0.16532
 1892.00    0.06741  -0.16580
 1893.00    0.06785  -0.16628
 1894.00    0.06829  -0.16676
 1895.00    0.06873  -0.16723
 1896.00    0.06918  -0.16771
 1897.00    0.06962  -0.16818
 1898.00    0.07007  -0.16866
 1899.00    0.07051  -0.16914
 1900.00    0.07096  -0.16962
 1901.00    0.07140  -0.17010
 1902.00    0.07184  -0.17059
 1903.00    0.07228  -0.17107
 1904.00    0.07272  -0.17156
 1905.00    0.07316  -0.17204
 1906.00    0.07359  -0.17252
 1907.00    0.07403  -0.17299
 1908.00    0.07446  -0.17345
 1909.00    0.07490  -0.17390
