   W          E2+(pi0_p)
 1157.00   -0.00301   0.00146
 1158.00   -0.00307   0.00150
 1159.00   -0.00312   0.00155
 1160.00   -0.00317   0.00160
 1161.00   -0.00322   0.00165
 1162.00   -0.00328   0.00170
 1163.00   -0.00333   0.00176
 1164.00   -0.00339   0.00182
 1165.00   -0.00344   0.00187
 1166.00   -0.00349   0.00193
 1167.00   -0.00355   0.00199
 1168.00   -0.00361   0.00205
 1169.00   -0.00366   0.00211
 1170.00   -0.00372   0.00218
 1171.00   -0.00378   0.00224
 1172.00   -0.00383   0.00230
 1173.00   -0.00389   0.00237
 1174.00   -0.00395   0.00243
 1175.00   -0.00401   0.00250
 1176.00   -0.00407   0.00256
 1177.00   -0.00413   0.00263
 1178.00   -0.00419   0.00269
 1179.00   -0.00425   0.00276
 1180.00   -0.00431   0.00283
 1181.00   -0.00437   0.00290
 1182.00   -0.00444   0.00296
 1183.00   -0.00450   0.00303
 1184.00   -0.00456   0.00310
 1185.00   -0.00462   0.00316
 1186.00   -0.00469   0.00323
 1187.00   -0.00475   0.00330
 1188.00   -0.00482   0.00336
 1189.00   -0.00488   0.00343
 1190.00   -0.00495   0.00350
 1191.00   -0.00501   0.00356
 1192.00   -0.00508   0.00363
 1193.00   -0.00515   0.00369
 1194.00   -0.00521   0.00376
 1195.00   -0.00528   0.00382
 1196.00   -0.00535   0.00389
 1197.00   -0.00542   0.00396
 1198.00   -0.00549   0.00403
 1199.00   -0.00555   0.00410
 1200.00   -0.00562   0.00417
 1201.00   -0.00569   0.00425
 1202.00   -0.00576   0.00432
 1203.00   -0.00583   0.00440
 1204.00   -0.00591   0.00448
 1205.00   -0.00598   0.00456
 1206.00   -0.00605   0.00465
 1207.00   -0.00612   0.00473
 1208.00   -0.00619   0.00481
 1209.00   -0.00627   0.00489
 1210.00   -0.00634   0.00497
 1211.00   -0.00641   0.00505
 1212.00   -0.00649   0.00513
 1213.00   -0.00656   0.00521
 1214.00   -0.00664   0.00529
 1215.00   -0.00671   0.00537
 1216.00   -0.00679   0.00545
 1217.00   -0.00686   0.00553
 1218.00   -0.00694   0.00561
 1219.00   -0.00702   0.00569
 1220.00   -0.00709   0.00578
 1221.00   -0.00717   0.00587
 1222.00   -0.00725   0.00596
 1223.00   -0.00733   0.00605
 1224.00   -0.00741   0.00614
 1225.00   -0.00749   0.00624
 1226.00   -0.00757   0.00633
 1227.00   -0.00764   0.00643
 1228.00   -0.00772   0.00652
 1229.00   -0.00780   0.00662
 1230.00   -0.00789   0.00671
 1231.00   -0.00797   0.00680
 1232.00   -0.00805   0.00688
 1233.00   -0.00813   0.00697
 1234.00   -0.00821   0.00705
 1235.00   -0.00829   0.00714
 1236.00   -0.00838   0.00722
 1237.00   -0.00846   0.00730
 1238.00   -0.00854   0.00739
 1239.00   -0.00863   0.00748
 1240.00   -0.00871   0.00757
 1241.00   -0.00879   0.00766
 1242.00   -0.00888   0.00776
 1243.00   -0.00896   0.00785
 1244.00   -0.00905   0.00795
 1245.00   -0.00913   0.00805
 1246.00   -0.00922   0.00815
 1247.00   -0.00930   0.00825
 1248.00   -0.00939   0.00835
 1249.00   -0.00948   0.00845
 1250.00   -0.00956   0.00855
 1251.00   -0.00965   0.00865
 1252.00   -0.00974   0.00874
 1253.00   -0.00983   0.00884
 1254.00   -0.00991   0.00893
 1255.00   -0.01000   0.00903
 1256.00   -0.01009   0.00913
 1257.00   -0.01018   0.00922
 1258.00   -0.01027   0.00932
 1259.00   -0.01036   0.00942
 1260.00   -0.01045   0.00952
 1261.00   -0.01053   0.00963
 1262.00   -0.01062   0.00973
 1263.00   -0.01071   0.00984
 1264.00   -0.01080   0.00995
 1265.00   -0.01089   0.01006
 1266.00   -0.01099   0.01018
 1267.00   -0.01108   0.01029
 1268.00   -0.01117   0.01040
 1269.00   -0.01126   0.01051
 1270.00   -0.01135   0.01061
 1271.00   -0.01144   0.01072
 1272.00   -0.01153   0.01082
 1273.00   -0.01163   0.01092
 1274.00   -0.01172   0.01102
 1275.00   -0.01181   0.01112
 1276.00   -0.01190   0.01122
 1277.00   -0.01200   0.01132
 1278.00   -0.01209   0.01142
 1279.00   -0.01218   0.01152
 1280.00   -0.01228   0.01162
 1281.00   -0.01237   0.01173
 1282.00   -0.01246   0.01183
 1283.00   -0.01256   0.01193
 1284.00   -0.01265   0.01204
 1285.00   -0.01275   0.01214
 1286.00   -0.01284   0.01225
 1287.00   -0.01293   0.01236
 1288.00   -0.01303   0.01247
 1289.00   -0.01312   0.01258
 1290.00   -0.01322   0.01269
 1291.00   -0.01331   0.01280
 1292.00   -0.01340   0.01291
 1293.00   -0.01350   0.01302
 1294.00   -0.01359   0.01313
 1295.00   -0.01368   0.01324
 1296.00   -0.01378   0.01335
 1297.00   -0.01387   0.01346
 1298.00   -0.01397   0.01357
 1299.00   -0.01407   0.01368
 1300.00   -0.01417   0.01379
 1301.00   -0.01427   0.01390
 1302.00   -0.01438   0.01401
 1303.00   -0.01448   0.01412
 1304.00   -0.01459   0.01423
 1305.00   -0.01470   0.01433
 1306.00   -0.01480   0.01444
 1307.00   -0.01491   0.01455
 1308.00   -0.01501   0.01466
 1309.00   -0.01512   0.01477
 1310.00   -0.01522   0.01488
 1311.00   -0.01532   0.01499
 1312.00   -0.01543   0.01510
 1313.00   -0.01552   0.01522
 1314.00   -0.01562   0.01533
 1315.00   -0.01572   0.01545
 1316.00   -0.01581   0.01556
 1317.00   -0.01591   0.01568
 1318.00   -0.01600   0.01579
 1319.00   -0.01610   0.01590
 1320.00   -0.01619   0.01601
 1321.00   -0.01629   0.01613
 1322.00   -0.01638   0.01624
 1323.00   -0.01648   0.01635
 1324.00   -0.01657   0.01646
 1325.00   -0.01667   0.01657
 1326.00   -0.01676   0.01668
 1327.00   -0.01686   0.01679
 1328.00   -0.01696   0.01690
 1329.00   -0.01706   0.01701
 1330.00   -0.01716   0.01713
 1331.00   -0.01727   0.01725
 1332.00   -0.01737   0.01736
 1333.00   -0.01748   0.01748
 1334.00   -0.01759   0.01761
 1335.00   -0.01770   0.01773
 1336.00   -0.01780   0.01785
 1337.00   -0.01791   0.01797
 1338.00   -0.01801   0.01810
 1339.00   -0.01812   0.01822
 1340.00   -0.01822   0.01834
 1341.00   -0.01832   0.01847
 1342.00   -0.01842   0.01859
 1343.00   -0.01852   0.01871
 1344.00   -0.01861   0.01883
 1345.00   -0.01871   0.01895
 1346.00   -0.01880   0.01907
 1347.00   -0.01890   0.01919
 1348.00   -0.01900   0.01931
 1349.00   -0.01909   0.01942
 1350.00   -0.01919   0.01954
 1351.00   -0.01929   0.01965
 1352.00   -0.01939   0.01977
 1353.00   -0.01950   0.01988
 1354.00   -0.01960   0.01999
 1355.00   -0.01971   0.02011
 1356.00   -0.01981   0.02022
 1357.00   -0.01992   0.02034
 1358.00   -0.02002   0.02046
 1359.00   -0.02013   0.02058
 1360.00   -0.02024   0.02070
 1361.00   -0.02034   0.02083
 1362.00   -0.02045   0.02096
 1363.00   -0.02055   0.02109
 1364.00   -0.02066   0.02123
 1365.00   -0.02076   0.02136
 1366.00   -0.02087   0.02150
 1367.00   -0.02097   0.02163
 1368.00   -0.02107   0.02177
 1369.00   -0.02118   0.02190
 1370.00   -0.02128   0.02203
 1371.00   -0.02138   0.02216
 1372.00   -0.02148   0.02228
 1373.00   -0.02158   0.02240
 1374.00   -0.02168   0.02253
 1375.00   -0.02178   0.02265
 1376.00   -0.02188   0.02277
 1377.00   -0.02199   0.02289
 1378.00   -0.02209   0.02301
 1379.00   -0.02220   0.02314
 1380.00   -0.02230   0.02326
 1381.00   -0.02241   0.02339
 1382.00   -0.02252   0.02353
 1383.00   -0.02263   0.02366
 1384.00   -0.02275   0.02380
 1385.00   -0.02286   0.02394
 1386.00   -0.02297   0.02408
 1387.00   -0.02308   0.02422
 1388.00   -0.02319   0.02436
 1389.00   -0.02330   0.02450
 1390.00   -0.02340   0.02465
 1391.00   -0.02350   0.02479
 1392.00   -0.02360   0.02494
 1393.00   -0.02370   0.02508
 1394.00   -0.02380   0.02522
 1395.00   -0.02390   0.02537
 1396.00   -0.02399   0.02551
 1397.00   -0.02409   0.02565
 1398.00   -0.02419   0.02579
 1399.00   -0.02429   0.02593
 1400.00   -0.02440   0.02607
 1401.00   -0.02451   0.02620
 1402.00   -0.02462   0.02634
 1403.00   -0.02474   0.02647
 1404.00   -0.02485   0.02661
 1405.00   -0.02497   0.02674
 1406.00   -0.02509   0.02688
 1407.00   -0.02521   0.02701
 1408.00   -0.02532   0.02715
 1409.00   -0.02544   0.02729
 1410.00   -0.02555   0.02744
 1411.00   -0.02566   0.02758
 1412.00   -0.02577   0.02773
 1413.00   -0.02588   0.02788
 1414.00   -0.02598   0.02804
 1415.00   -0.02608   0.02819
 1416.00   -0.02619   0.02835
 1417.00   -0.02629   0.02850
 1418.00   -0.02639   0.02866
 1419.00   -0.02650   0.02881
 1420.00   -0.02660   0.02896
 1421.00   -0.02670   0.02911
 1422.00   -0.02681   0.02926
 1423.00   -0.02692   0.02941
 1424.00   -0.02703   0.02955
 1425.00   -0.02714   0.02970
 1426.00   -0.02725   0.02984
 1427.00   -0.02736   0.02999
 1428.00   -0.02748   0.03014
 1429.00   -0.02759   0.03028
 1430.00   -0.02771   0.03044
 1431.00   -0.02783   0.03059
 1432.00   -0.02795   0.03074
 1433.00   -0.02807   0.03090
 1434.00   -0.02819   0.03106
 1435.00   -0.02832   0.03122
 1436.00   -0.02844   0.03138
 1437.00   -0.02855   0.03154
 1438.00   -0.02867   0.03171
 1439.00   -0.02879   0.03187
 1440.00   -0.02890   0.03203
 1441.00   -0.02901   0.03220
 1442.00   -0.02911   0.03236
 1443.00   -0.02922   0.03253
 1444.00   -0.02932   0.03269
 1445.00   -0.02942   0.03286
 1446.00   -0.02953   0.03302
 1447.00   -0.02963   0.03319
 1448.00   -0.02974   0.03336
 1449.00   -0.02985   0.03353
 1450.00   -0.02997   0.03370
 1451.00   -0.03009   0.03387
 1452.00   -0.03021   0.03405
 1453.00   -0.03034   0.03422
 1454.00   -0.03047   0.03440
 1455.00   -0.03061   0.03457
 1456.00   -0.03074   0.03475
 1457.00   -0.03088   0.03493
 1458.00   -0.03102   0.03511
 1459.00   -0.03115   0.03529
 1460.00   -0.03129   0.03547
 1461.00   -0.03142   0.03565
 1462.00   -0.03156   0.03583
 1463.00   -0.03169   0.03601
 1464.00   -0.03182   0.03619
 1465.00   -0.03195   0.03637
 1466.00   -0.03207   0.03655
 1467.00   -0.03220   0.03674
 1468.00   -0.03233   0.03692
 1469.00   -0.03246   0.03711
 1470.00   -0.03259   0.03729
 1471.00   -0.03273   0.03748
 1472.00   -0.03286   0.03766
 1473.00   -0.03299   0.03785
 1474.00   -0.03313   0.03804
 1475.00   -0.03326   0.03823
 1476.00   -0.03340   0.03842
 1477.00   -0.03354   0.03862
 1478.00   -0.03368   0.03881
 1479.00   -0.03383   0.03901
 1480.00   -0.03397   0.03921
 1481.00   -0.03412   0.03941
 1482.00   -0.03426   0.03961
 1483.00   -0.03441   0.03982
 1484.00   -0.03457   0.04003
 1485.00   -0.03472   0.04023
 1486.00   -0.03488   0.04044
 1487.00   -0.03503   0.04066
 1488.00   -0.03519   0.04087
 1489.00   -0.03536   0.04108
 1490.00   -0.03552   0.04130
 1491.00   -0.03569   0.04152
 1492.00   -0.03586   0.04173
 1493.00   -0.03603   0.04195
 1494.00   -0.03620   0.04217
 1495.00   -0.03638   0.04239
 1496.00   -0.03655   0.04261
 1497.00   -0.03672   0.04283
 1498.00   -0.03690   0.04305
 1499.00   -0.03707   0.04327
 1500.00   -0.03724   0.04349
 1501.00   -0.03741   0.04371
 1502.00   -0.03757   0.04393
 1503.00   -0.03774   0.04415
 1504.00   -0.03791   0.04438
 1505.00   -0.03808   0.04460
 1506.00   -0.03825   0.04482
 1507.00   -0.03842   0.04504
 1508.00   -0.03860   0.04527
 1509.00   -0.03878   0.04550
 1510.00   -0.03897   0.04573
 1511.00   -0.03916   0.04596
 1512.00   -0.03935   0.04620
 1513.00   -0.03956   0.04644
 1514.00   -0.03976   0.04668
 1515.00   -0.03997   0.04692
 1516.00   -0.04018   0.04717
 1517.00   -0.04040   0.04741
 1518.00   -0.04062   0.04766
 1519.00   -0.04084   0.04791
 1520.00   -0.04107   0.04817
 1521.00   -0.04129   0.04842
 1522.00   -0.04152   0.04868
 1523.00   -0.04176   0.04894
 1524.00   -0.04199   0.04920
 1525.00   -0.04223   0.04946
 1526.00   -0.04246   0.04972
 1527.00   -0.04271   0.04999
 1528.00   -0.04295   0.05025
 1529.00   -0.04320   0.05051
 1530.00   -0.04345   0.05078
 1531.00   -0.04370   0.05104
 1532.00   -0.04396   0.05131
 1533.00   -0.04422   0.05157
 1534.00   -0.04448   0.05184
 1535.00   -0.04475   0.05211
 1536.00   -0.04503   0.05238
 1537.00   -0.04530   0.05265
 1538.00   -0.04559   0.05292
 1539.00   -0.04587   0.05319
 1540.00   -0.04617   0.05346
 1541.00   -0.04646   0.05374
 1542.00   -0.04677   0.05402
 1543.00   -0.04708   0.05430
 1544.00   -0.04739   0.05458
 1545.00   -0.04771   0.05486
 1546.00   -0.04803   0.05515
 1547.00   -0.04836   0.05544
 1548.00   -0.04869   0.05572
 1549.00   -0.04903   0.05601
 1550.00   -0.04937   0.05630
 1551.00   -0.04972   0.05659
 1552.00   -0.05007   0.05688
 1553.00   -0.05043   0.05718
 1554.00   -0.05079   0.05747
 1555.00   -0.05116   0.05776
 1556.00   -0.05154   0.05806
 1557.00   -0.05192   0.05835
 1558.00   -0.05231   0.05864
 1559.00   -0.05271   0.05894
 1560.00   -0.05313   0.05923
 1561.00   -0.05355   0.05953
 1562.00   -0.05398   0.05982
 1563.00   -0.05442   0.06012
 1564.00   -0.05487   0.06041
 1565.00   -0.05532   0.06070
 1566.00   -0.05579   0.06100
 1567.00   -0.05626   0.06129
 1568.00   -0.05674   0.06158
 1569.00   -0.05723   0.06187
 1570.00   -0.05772   0.06216
 1571.00   -0.05822   0.06245
 1572.00   -0.05872   0.06274
 1573.00   -0.05924   0.06302
 1574.00   -0.05976   0.06330
 1575.00   -0.06029   0.06359
 1576.00   -0.06083   0.06386
 1577.00   -0.06138   0.06414
 1578.00   -0.06194   0.06441
 1579.00   -0.06251   0.06468
 1580.00   -0.06309   0.06494
 1581.00   -0.06369   0.06520
 1582.00   -0.06430   0.06545
 1583.00   -0.06492   0.06570
 1584.00   -0.06556   0.06594
 1585.00   -0.06621   0.06618
 1586.00   -0.06687   0.06642
 1587.00   -0.06754   0.06665
 1588.00   -0.06823   0.06687
 1589.00   -0.06893   0.06710
 1590.00   -0.06965   0.06732
 1591.00   -0.07037   0.06753
 1592.00   -0.07112   0.06775
 1593.00   -0.07187   0.06795
 1594.00   -0.07263   0.06815
 1595.00   -0.07341   0.06834
 1596.00   -0.07421   0.06852
 1597.00   -0.07501   0.06869
 1598.00   -0.07583   0.06885
 1599.00   -0.07666   0.06900
 1600.00   -0.07751   0.06913
 1601.00   -0.07836   0.06925
 1602.00   -0.07924   0.06936
 1603.00   -0.08012   0.06945
 1604.00   -0.08101   0.06952
 1605.00   -0.08192   0.06958
 1606.00   -0.08284   0.06963
 1607.00   -0.08378   0.06965
 1608.00   -0.08472   0.06966
 1609.00   -0.08568   0.06966
 1610.00   -0.08665   0.06963
 1611.00   -0.08763   0.06959
 1612.00   -0.08863   0.06953
 1613.00   -0.08964   0.06945
 1614.00   -0.09065   0.06935
 1615.00   -0.09169   0.06923
 1616.00   -0.09273   0.06908
 1617.00   -0.09378   0.06891
 1618.00   -0.09485   0.06872
 1619.00   -0.09593   0.06849
 1620.00   -0.09701   0.06825
 1621.00   -0.09811   0.06797
 1622.00   -0.09922   0.06767
 1623.00   -0.10034   0.06733
 1624.00   -0.10147   0.06697
 1625.00   -0.10260   0.06658
 1626.00   -0.10373   0.06615
 1627.00   -0.10487   0.06569
 1628.00   -0.10602   0.06521
 1629.00   -0.10716   0.06469
 1630.00   -0.10831   0.06413
 1631.00   -0.10945   0.06355
 1632.00   -0.11060   0.06293
 1633.00   -0.11174   0.06228
 1634.00   -0.11287   0.06159
 1635.00   -0.11399   0.06086
 1636.00   -0.11511   0.06010
 1637.00   -0.11621   0.05930
 1638.00   -0.11730   0.05846
 1639.00   -0.11837   0.05758
 1640.00   -0.11943   0.05667
 1641.00   -0.12047   0.05572
 1642.00   -0.12150   0.05473
 1643.00   -0.12250   0.05371
 1644.00   -0.12348   0.05265
 1645.00   -0.12445   0.05156
 1646.00   -0.12539   0.05043
 1647.00   -0.12631   0.04927
 1648.00   -0.12720   0.04808
 1649.00   -0.12807   0.04687
 1650.00   -0.12893   0.04562
 1651.00   -0.12976   0.04435
 1652.00   -0.13056   0.04305
 1653.00   -0.13132   0.04173
 1654.00   -0.13204   0.04037
 1655.00   -0.13271   0.03898
 1656.00   -0.13333   0.03755
 1657.00   -0.13390   0.03609
 1658.00   -0.13442   0.03460
 1659.00   -0.13488   0.03308
 1660.00   -0.13530   0.03153
 1661.00   -0.13567   0.02995
 1662.00   -0.13599   0.02835
 1663.00   -0.13628   0.02675
 1664.00   -0.13654   0.02516
 1665.00   -0.13677   0.02358
 1666.00   -0.13696   0.02203
 1667.00   -0.13711   0.02050
 1668.00   -0.13721   0.01900
 1669.00   -0.13725   0.01752
 1670.00   -0.13724   0.01605
 1671.00   -0.13716   0.01458
 1672.00   -0.13701   0.01311
 1673.00   -0.13683   0.01162
 1674.00   -0.13660   0.01012
 1675.00   -0.13635   0.00861
 1676.00   -0.13607   0.00708
 1677.00   -0.13576   0.00556
 1678.00   -0.13544   0.00403
 1679.00   -0.13510   0.00252
 1680.00   -0.13472   0.00103
 1681.00   -0.13430  -0.00041
 1682.00   -0.13383  -0.00182
 1683.00   -0.13332  -0.00319
 1684.00   -0.13277  -0.00453
 1685.00   -0.13217  -0.00583
 1686.00   -0.13153  -0.00711
 1687.00   -0.13085  -0.00835
 1688.00   -0.13014  -0.00957
 1689.00   -0.12941  -0.01076
 1690.00   -0.12865  -0.01192
 1691.00   -0.12789  -0.01305
 1692.00   -0.12711  -0.01415
 1693.00   -0.12632  -0.01523
 1694.00   -0.12551  -0.01628
 1695.00   -0.12469  -0.01730
 1696.00   -0.12386  -0.01829
 1697.00   -0.12301  -0.01925
 1698.00   -0.12214  -0.02019
 1699.00   -0.12126  -0.02109
 1700.00   -0.12037  -0.02197
 1701.00   -0.11947  -0.02282
 1702.00   -0.11856  -0.02364
 1703.00   -0.11765  -0.02443
 1704.00   -0.11672  -0.02520
 1705.00   -0.11579  -0.02594
 1706.00   -0.11485  -0.02665
 1707.00   -0.11391  -0.02733
 1708.00   -0.11297  -0.02798
 1709.00   -0.11202  -0.02861
 1710.00   -0.11108  -0.02921
 1711.00   -0.11014  -0.02979
 1712.00   -0.10920  -0.03033
 1713.00   -0.10827  -0.03086
 1714.00   -0.10734  -0.03135
 1715.00   -0.10642  -0.03183
 1716.00   -0.10550  -0.03228
 1717.00   -0.10458  -0.03271
 1718.00   -0.10367  -0.03312
 1719.00   -0.10276  -0.03350
 1720.00   -0.10186  -0.03387
 1721.00   -0.10097  -0.03422
 1722.00   -0.10008  -0.03454
 1723.00   -0.09920  -0.03485
 1724.00   -0.09832  -0.03515
 1725.00   -0.09746  -0.03542
 1726.00   -0.09660  -0.03568
 1727.00   -0.09574  -0.03593
 1728.00   -0.09490  -0.03616
 1729.00   -0.09406  -0.03638
 1730.00   -0.09323  -0.03658
 1731.00   -0.09241  -0.03678
 1732.00   -0.09160  -0.03696
 1733.00   -0.09079  -0.03713
 1734.00   -0.09000  -0.03729
 1735.00   -0.08921  -0.03743
 1736.00   -0.08843  -0.03757
 1737.00   -0.08766  -0.03769
 1738.00   -0.08690  -0.03781
 1739.00   -0.08615  -0.03791
 1740.00   -0.08540  -0.03800
 1741.00   -0.08467  -0.03808
 1742.00   -0.08394  -0.03815
 1743.00   -0.08322  -0.03821
 1744.00   -0.08251  -0.03826
 1745.00   -0.08180  -0.03831
 1746.00   -0.08110  -0.03834
 1747.00   -0.08041  -0.03837
 1748.00   -0.07973  -0.03840
 1749.00   -0.07906  -0.03841
 1750.00   -0.07839  -0.03842
 1751.00   -0.07773  -0.03843
 1752.00   -0.07707  -0.03843
 1753.00   -0.07642  -0.03843
 1754.00   -0.07578  -0.03842
 1755.00   -0.07515  -0.03841
 1756.00   -0.07453  -0.03839
 1757.00   -0.07391  -0.03837
 1758.00   -0.07330  -0.03834
 1759.00   -0.07271  -0.03831
 1760.00   -0.07212  -0.03827
 1761.00   -0.07154  -0.03823
 1762.00   -0.07097  -0.03818
 1763.00   -0.07041  -0.03813
 1764.00   -0.06986  -0.03807
 1765.00   -0.06931  -0.03801
 1766.00   -0.06877  -0.03795
 1767.00   -0.06824  -0.03788
 1768.00   -0.06771  -0.03782
 1769.00   -0.06719  -0.03775
 1770.00   -0.06667  -0.03768
 1771.00   -0.06616  -0.03761
 1772.00   -0.06565  -0.03754
 1773.00   -0.06514  -0.03746
 1774.00   -0.06464  -0.03739
 1775.00   -0.06414  -0.03731
 1776.00   -0.06365  -0.03724
 1777.00   -0.06316  -0.03716
 1778.00   -0.06268  -0.03708
 1779.00   -0.06220  -0.03700
 1780.00   -0.06173  -0.03692
 1781.00   -0.06126  -0.03684
 1782.00   -0.06080  -0.03676
 1783.00   -0.06034  -0.03668
 1784.00   -0.05989  -0.03659
 1785.00   -0.05944  -0.03651
 1786.00   -0.05900  -0.03642
 1787.00   -0.05856  -0.03633
 1788.00   -0.05813  -0.03625
 1789.00   -0.05770  -0.03616
 1790.00   -0.05727  -0.03607
 1791.00   -0.05684  -0.03599
 1792.00   -0.05642  -0.03590
 1793.00   -0.05600  -0.03581
 1794.00   -0.05559  -0.03572
 1795.00   -0.05517  -0.03563
 1796.00   -0.05476  -0.03555
 1797.00   -0.05436  -0.03546
 1798.00   -0.05396  -0.03537
 1799.00   -0.05356  -0.03528
 1800.00   -0.05316  -0.03519
 1801.00   -0.05277  -0.03509
 1802.00   -0.05238  -0.03500
 1803.00   -0.05199  -0.03491
 1804.00   -0.05161  -0.03482
 1805.00   -0.05123  -0.03472
 1806.00   -0.05085  -0.03463
 1807.00   -0.05048  -0.03454
 1808.00   -0.05011  -0.03444
 1809.00   -0.04974  -0.03435
 1810.00   -0.04938  -0.03426
 1811.00   -0.04902  -0.03417
 1812.00   -0.04867  -0.03408
 1813.00   -0.04831  -0.03399
 1814.00   -0.04797  -0.03391
 1815.00   -0.04762  -0.03382
 1816.00   -0.04728  -0.03373
 1817.00   -0.04693  -0.03364
 1818.00   -0.04659  -0.03355
 1819.00   -0.04626  -0.03346
 1820.00   -0.04592  -0.03338
 1821.00   -0.04558  -0.03329
 1822.00   -0.04525  -0.03319
 1823.00   -0.04491  -0.03310
 1824.00   -0.04458  -0.03301
 1825.00   -0.04425  -0.03292
 1826.00   -0.04391  -0.03283
 1827.00   -0.04358  -0.03274
 1828.00   -0.04325  -0.03265
 1829.00   -0.04292  -0.03256
 1830.00   -0.04259  -0.03247
 1831.00   -0.04227  -0.03239
 1832.00   -0.04194  -0.03230
 1833.00   -0.04161  -0.03222
 1834.00   -0.04128  -0.03214
 1835.00   -0.04096  -0.03206
 1836.00   -0.04063  -0.03197
 1837.00   -0.04031  -0.03189
 1838.00   -0.03999  -0.03181
 1839.00   -0.03967  -0.03173
 1840.00   -0.03935  -0.03165
 1841.00   -0.03903  -0.03157
 1842.00   -0.03871  -0.03148
 1843.00   -0.03839  -0.03140
 1844.00   -0.03808  -0.03131
 1845.00   -0.03776  -0.03123
 1846.00   -0.03745  -0.03114
 1847.00   -0.03713  -0.03106
 1848.00   -0.03682  -0.03097
 1849.00   -0.03651  -0.03089
 1850.00   -0.03621  -0.03080
 1851.00   -0.03590  -0.03071
 1852.00   -0.03559  -0.03063
 1853.00   -0.03529  -0.03054
 1854.00   -0.03499  -0.03046
 1855.00   -0.03469  -0.03037
 1856.00   -0.03438  -0.03028
 1857.00   -0.03408  -0.03020
 1858.00   -0.03378  -0.03011
 1859.00   -0.03348  -0.03002
 1860.00   -0.03318  -0.02993
 1861.00   -0.03288  -0.02985
 1862.00   -0.03258  -0.02976
 1863.00   -0.03228  -0.02967
 1864.00   -0.03198  -0.02958
 1865.00   -0.03168  -0.02949
 1866.00   -0.03138  -0.02940
 1867.00   -0.03108  -0.02931
 1868.00   -0.03077  -0.02922
 1869.00   -0.03047  -0.02913
 1870.00   -0.03017  -0.02904
 1871.00   -0.02987  -0.02895
 1872.00   -0.02957  -0.02886
 1873.00   -0.02927  -0.02876
 1874.00   -0.02897  -0.02867
 1875.00   -0.02867  -0.02858
 1876.00   -0.02837  -0.02848
 1877.00   -0.02807  -0.02839
 1878.00   -0.02778  -0.02829
 1879.00   -0.02748  -0.02820
 1880.00   -0.02719  -0.02810
 1881.00   -0.02689  -0.02800
 1882.00   -0.02660  -0.02790
