   W          M2-(pi0_p)
 1477.00    1.61517   1.94582
 1478.00    1.59542   1.97696
 1479.00    1.57444   2.00774
 1480.00    1.55223   2.03811
 1481.00    1.52880   2.06799
 1482.00    1.50414   2.09732
 1483.00    1.47827   2.12604
 1484.00    1.45121   2.15406
 1485.00    1.42297   2.18133
 1486.00    1.39358   2.20776
 1487.00    1.36306   2.23331
 1488.00    1.33146   2.25788
 1489.00    1.29882   2.28143
 1490.00    1.26517   2.30389
 1491.00    1.23057   2.32519
 1492.00    1.19508   2.34528
 1493.00    1.15875   2.36410
 1494.00    1.12166   2.38161
 1495.00    1.08386   2.39775
 1496.00    1.04543   2.41249
 1497.00    1.00644   2.42578
 1498.00    0.96697   2.43760
 1499.00    0.92711   2.44792
 1500.00    0.88693   2.45672
 1501.00    0.84652   2.46399
 1502.00    0.80596   2.46972
 1503.00    0.76533   2.47390
 1504.00    0.72472   2.47655
 1505.00    0.68422   2.47767
 1506.00    0.64389   2.47728
 1507.00    0.60383   2.47540
 1508.00    0.56410   2.47206
 1509.00    0.52479   2.46728
 1510.00    0.48596   2.46111
 1511.00    0.44768   2.45359
 1512.00    0.41001   2.44476
 1513.00    0.37301   2.43467
 1514.00    0.33675   2.42338
 1515.00    0.30126   2.41093
 1516.00    0.26659   2.39739
 1517.00    0.23279   2.38281
 1518.00    0.19989   2.36725
 1519.00    0.16792   2.35078
 1520.00    0.13691   2.33345
 1521.00    0.10688   2.31533
 1522.00    0.07785   2.29648
 1523.00    0.04983   2.27696
 1524.00    0.02284   2.25684
 1525.00   -0.00313   2.23616
 1526.00   -0.02806   2.21498
 1527.00   -0.05197   2.19338
 1528.00   -0.07485   2.17139
 1529.00   -0.09671   2.14907
 1530.00   -0.11756   2.12648
 1531.00   -0.13742   2.10366
 1532.00   -0.15630   2.08065
 1533.00   -0.17421   2.05751
 1534.00   -0.19118   2.03427
 1535.00   -0.20722   2.01097
 1536.00   -0.22236   1.98766
 1537.00   -0.23662   1.96436
 1538.00   -0.25003   1.94111
 1539.00   -0.26260   1.91794
 1540.00   -0.27436   1.89487
 1541.00   -0.28534   1.87194
 1542.00   -0.29556   1.84917
 1543.00   -0.30505   1.82657
 1544.00   -0.31384   1.80418
 1545.00   -0.32195   1.78200
 1546.00   -0.32940   1.76006
 1547.00   -0.33623   1.73837
 1548.00   -0.34246   1.71694
 1549.00   -0.34811   1.69579
 1550.00   -0.35321   1.67492
 1551.00   -0.35778   1.65435
 1552.00   -0.36184   1.63408
 1553.00   -0.36543   1.61412
 1554.00   -0.36855   1.59447
 1555.00   -0.37124   1.57514
 1556.00   -0.37352   1.55614
 1557.00   -0.37540   1.53746
 1558.00   -0.37691   1.51910
 1559.00   -0.37806   1.50108
 1560.00   -0.37888   1.48338
 1561.00   -0.37937   1.46602
 1562.00   -0.37957   1.44898
 1563.00   -0.37949   1.43227
 1564.00   -0.37914   1.41588
 1565.00   -0.37854   1.39981
 1566.00   -0.37770   1.38407
 1567.00   -0.37664   1.36864
 1568.00   -0.37538   1.35353
 1569.00   -0.37392   1.33872
 1570.00   -0.37228   1.32422
 1571.00   -0.37047   1.31003
 1572.00   -0.36851   1.29613
 1573.00   -0.36640   1.28252
 1574.00   -0.36415   1.26920
 1575.00   -0.36178   1.25616
 1576.00   -0.35930   1.24340
 1577.00   -0.35671   1.23092
 1578.00   -0.35402   1.21870
 1579.00   -0.35125   1.20675
 1580.00   -0.34839   1.19505
 1581.00   -0.34547   1.18360
 1582.00   -0.34248   1.17241
 1583.00   -0.33943   1.16145
 1584.00   -0.33634   1.15073
 1585.00   -0.33320   1.14024
 1586.00   -0.33002   1.12997
 1587.00   -0.32681   1.11992
 1588.00   -0.32357   1.11009
 1589.00   -0.32031   1.10047
 1590.00   -0.31703   1.09105
 1591.00   -0.31374   1.08183
 1592.00   -0.31044   1.07280
 1593.00   -0.30714   1.06396
 1594.00   -0.30384   1.05531
 1595.00   -0.30054   1.04683
 1596.00   -0.29725   1.03853
 1597.00   -0.29397   1.03039
 1598.00   -0.29071   1.02242
 1599.00   -0.28746   1.01460
 1600.00   -0.28422   1.00694
 1601.00   -0.28101   0.99943
 1602.00   -0.27783   0.99206
 1603.00   -0.27467   0.98483
 1604.00   -0.27153   0.97774
 1605.00   -0.26843   0.97078
 1606.00   -0.26536   0.96394
 1607.00   -0.26232   0.95723
 1608.00   -0.25932   0.95064
 1609.00   -0.25635   0.94416
 1610.00   -0.25342   0.93779
 1611.00   -0.25052   0.93153
 1612.00   -0.24767   0.92537
 1613.00   -0.24485   0.91931
 1614.00   -0.24207   0.91334
 1615.00   -0.23934   0.90747
 1616.00   -0.23665   0.90168
 1617.00   -0.23399   0.89598
 1618.00   -0.23138   0.89036
 1619.00   -0.22882   0.88482
 1620.00   -0.22629   0.87935
 1621.00   -0.22381   0.87395
 1622.00   -0.22137   0.86862
 1623.00   -0.21897   0.86336
 1624.00   -0.21661   0.85816
 1625.00   -0.21430   0.85302
 1626.00   -0.21203   0.84793
 1627.00   -0.20980   0.84290
 1628.00   -0.20761   0.83792
 1629.00   -0.20546   0.83299
 1630.00   -0.20335   0.82811
 1631.00   -0.20128   0.82327
 1632.00   -0.19925   0.81847
 1633.00   -0.19725   0.81371
 1634.00   -0.19530   0.80899
 1635.00   -0.19338   0.80431
 1636.00   -0.19150   0.79966
 1637.00   -0.18965   0.79504
 1638.00   -0.18784   0.79045
 1639.00   -0.18606   0.78588
 1640.00   -0.18431   0.78135
 1641.00   -0.18260   0.77683
 1642.00   -0.18091   0.77234
 1643.00   -0.17926   0.76787
 1644.00   -0.17763   0.76343
 1645.00   -0.17603   0.75900
 1646.00   -0.17446   0.75458
 1647.00   -0.17292   0.75018
 1648.00   -0.17140   0.74580
 1649.00   -0.16990   0.74143
 1650.00   -0.16843   0.73707
 1651.00   -0.16698   0.73273
 1652.00   -0.16555   0.72839
 1653.00   -0.16414   0.72407
 1654.00   -0.16274   0.71975
 1655.00   -0.16137   0.71544
 1656.00   -0.16001   0.71114
 1657.00   -0.15867   0.70684
 1658.00   -0.15734   0.70255
 1659.00   -0.15603   0.69826
 1660.00   -0.15473   0.69398
 1661.00   -0.15344   0.68971
 1662.00   -0.15216   0.68544
 1663.00   -0.15090   0.68117
 1664.00   -0.14964   0.67690
 1665.00   -0.14839   0.67264
 1666.00   -0.14714   0.66837
 1667.00   -0.14591   0.66412
 1668.00   -0.14467   0.65986
 1669.00   -0.14345   0.65560
 1670.00   -0.14222   0.65135
 1671.00   -0.14100   0.64710
 1672.00   -0.13978   0.64285
 1673.00   -0.13856   0.63860
 1674.00   -0.13735   0.63435
 1675.00   -0.13613   0.63011
 1676.00   -0.13491   0.62586
 1677.00   -0.13369   0.62162
 1678.00   -0.13247   0.61738
 1679.00   -0.13125   0.61314
 1680.00   -0.13002   0.60891
 1681.00   -0.12879   0.60467
 1682.00   -0.12756   0.60044
 1683.00   -0.12632   0.59621
 1684.00   -0.12507   0.59198
 1685.00   -0.12382   0.58776
 1686.00   -0.12256   0.58354
 1687.00   -0.12129   0.57932
 1688.00   -0.12002   0.57511
 1689.00   -0.11874   0.57090
 1690.00   -0.11746   0.56670
 1691.00   -0.11616   0.56250
 1692.00   -0.11486   0.55830
 1693.00   -0.11354   0.55412
 1694.00   -0.11222   0.54993
 1695.00   -0.11089   0.54576
 1696.00   -0.10955   0.54158
 1697.00   -0.10820   0.53742
 1698.00   -0.10683   0.53326
 1699.00   -0.10546   0.52911
 1700.00   -0.10408   0.52497
 1701.00   -0.10269   0.52084
 1702.00   -0.10129   0.51671
 1703.00   -0.09987   0.51259
 1704.00   -0.09845   0.50848
 1705.00   -0.09701   0.50439
 1706.00   -0.09557   0.50030
 1707.00   -0.09411   0.49622
 1708.00   -0.09264   0.49215
 1709.00   -0.09116   0.48809
 1710.00   -0.08967   0.48404
 1711.00   -0.08817   0.48000
 1712.00   -0.08666   0.47598
 1713.00   -0.08514   0.47197
 1714.00   -0.08361   0.46797
 1715.00   -0.08207   0.46398
 1716.00   -0.08051   0.46000
 1717.00   -0.07895   0.45604
 1718.00   -0.07738   0.45209
 1719.00   -0.07579   0.44815
 1720.00   -0.07420   0.44423
 1721.00   -0.07259   0.44032
 1722.00   -0.07098   0.43643
 1723.00   -0.06936   0.43255
 1724.00   -0.06773   0.42868
 1725.00   -0.06609   0.42483
 1726.00   -0.06444   0.42100
 1727.00   -0.06278   0.41718
 1728.00   -0.06111   0.41337
 1729.00   -0.05943   0.40959
 1730.00   -0.05775   0.40581
 1731.00   -0.05606   0.40206
 1732.00   -0.05436   0.39832
 1733.00   -0.05265   0.39459
 1734.00   -0.05094   0.39088
 1735.00   -0.04921   0.38719
 1736.00   -0.04749   0.38352
 1737.00   -0.04575   0.37986
 1738.00   -0.04401   0.37622
 1739.00   -0.04226   0.37260
 1740.00   -0.04051   0.36899
 1741.00   -0.03875   0.36540
 1742.00   -0.03699   0.36183
 1743.00   -0.03522   0.35827
 1744.00   -0.03344   0.35474
 1745.00   -0.03166   0.35122
 1746.00   -0.02988   0.34772
 1747.00   -0.02809   0.34423
 1748.00   -0.02630   0.34077
 1749.00   -0.02451   0.33732
 1750.00   -0.02271   0.33389
 1751.00   -0.02091   0.33047
 1752.00   -0.01910   0.32708
 1753.00   -0.01729   0.32370
 1754.00   -0.01548   0.32034
 1755.00   -0.01367   0.31700
 1756.00   -0.01186   0.31368
 1757.00   -0.01004   0.31037
 1758.00   -0.00823   0.30708
 1759.00   -0.00641   0.30381
 1760.00   -0.00459   0.30056
 1761.00   -0.00277   0.29733
 1762.00   -0.00095   0.29411
 1763.00    0.00087   0.29091
 1764.00    0.00270   0.28773
 1765.00    0.00452   0.28456
 1766.00    0.00634   0.28142
 1767.00    0.00816   0.27829
 1768.00    0.00998   0.27518
 1769.00    0.01180   0.27209
 1770.00    0.01361   0.26901
 1771.00    0.01543   0.26595
 1772.00    0.01724   0.26291
 1773.00    0.01906   0.25988
 1774.00    0.02087   0.25688
 1775.00    0.02268   0.25389
 1776.00    0.02448   0.25091
 1777.00    0.02628   0.24796
 1778.00    0.02809   0.24502
 1779.00    0.02988   0.24209
 1780.00    0.03168   0.23919
 1781.00    0.03347   0.23630
 1782.00    0.03526   0.23342
 1783.00    0.03704   0.23057
 1784.00    0.03882   0.22772
 1785.00    0.04060   0.22490
 1786.00    0.04237   0.22209
 1787.00    0.04414   0.21930
 1788.00    0.04590   0.21652
 1789.00    0.04766   0.21376
 1790.00    0.04942   0.21101
 1791.00    0.05116   0.20828
 1792.00    0.05291   0.20557
 1793.00    0.05465   0.20287
 1794.00    0.05638   0.20019
 1795.00    0.05811   0.19752
 1796.00    0.05983   0.19486
 1797.00    0.06155   0.19222
 1798.00    0.06326   0.18960
 1799.00    0.06496   0.18699
 1800.00    0.06666   0.18439
 1801.00    0.06835   0.18181
 1802.00    0.07004   0.17925
 1803.00    0.07172   0.17669
 1804.00    0.07339   0.17416
 1805.00    0.07506   0.17163
 1806.00    0.07671   0.16912
 1807.00    0.07837   0.16662
 1808.00    0.08001   0.16414
 1809.00    0.08165   0.16167
 1810.00    0.08328   0.15921
 1811.00    0.08490   0.15677
 1812.00    0.08652   0.15434
 1813.00    0.08813   0.15192
 1814.00    0.08973   0.14952
 1815.00    0.09132   0.14713
 1816.00    0.09290   0.14475
 1817.00    0.09448   0.14238
 1818.00    0.09605   0.14003
 1819.00    0.09761   0.13769
 1820.00    0.09916   0.13536
 1821.00    0.10070   0.13304
 1822.00    0.10224   0.13073
 1823.00    0.10377   0.12844
 1824.00    0.10529   0.12616
 1825.00    0.10680   0.12389
 1826.00    0.10830   0.12163
 1827.00    0.10979   0.11938
 1828.00    0.11128   0.11715
 1829.00    0.11275   0.11492
 1830.00    0.11422   0.11271
 1831.00    0.11568   0.11050
 1832.00    0.11712   0.10831
 1833.00    0.11856   0.10613
 1834.00    0.11999   0.10396
 1835.00    0.12142   0.10180
 1836.00    0.12283   0.09965
 1837.00    0.12423   0.09751
 1838.00    0.12562   0.09538
 1839.00    0.12701   0.09326
 1840.00    0.12838   0.09115
 1841.00    0.12975   0.08905
 1842.00    0.13111   0.08696
 1843.00    0.13245   0.08488
 1844.00    0.13379   0.08281
 1845.00    0.13512   0.08075
 1846.00    0.13643   0.07869
 1847.00    0.13774   0.07665
 1848.00    0.13904   0.07462
 1849.00    0.14033   0.07259
 1850.00    0.14161   0.07057
 1851.00    0.14288   0.06857
 1852.00    0.14414   0.06657
 1853.00    0.14539   0.06458
 1854.00    0.14662   0.06260
 1855.00    0.14785   0.06062
 1856.00    0.14907   0.05866
 1857.00    0.15028   0.05670
 1858.00    0.15148   0.05475
 1859.00    0.15267   0.05281
 1860.00    0.15385   0.05088
 1861.00    0.15502   0.04896
 1862.00    0.15618   0.04704
 1863.00    0.15733   0.04513
 1864.00    0.15847   0.04323
 1865.00    0.15960   0.04133
 1866.00    0.16072   0.03945
 1867.00    0.16183   0.03757
 1868.00    0.16293   0.03570
 1869.00    0.16401   0.03383
 1870.00    0.16509   0.03197
 1871.00    0.16616   0.03012
 1872.00    0.16722   0.02828
 1873.00    0.16827   0.02644
 1874.00    0.16930   0.02461
 1875.00    0.17033   0.02278
 1876.00    0.17135   0.02097
 1877.00    0.17236   0.01916
 1878.00    0.17335   0.01735
 1879.00    0.17434   0.01555
 1880.00    0.17531   0.01376
 1881.00    0.17628   0.01197
 1882.00    0.17723   0.01019
 1883.00    0.17818   0.00842
 1884.00    0.17911   0.00665
 1885.00    0.18004   0.00489
 1886.00    0.18095   0.00313
 1887.00    0.18186   0.00138
 1888.00    0.18275  -0.00036
 1889.00    0.18363  -0.00210
 1890.00    0.18451  -0.00384
 1891.00    0.18537  -0.00557
 1892.00    0.18622  -0.00729
 1893.00    0.18706  -0.00901
 1894.00    0.18789  -0.01072
 1895.00    0.18872  -0.01243
 1896.00    0.18953  -0.01413
 1897.00    0.19033  -0.01583
 1898.00    0.19112  -0.01752
 1899.00    0.19190  -0.01921
 1900.00    0.19267  -0.02089
 1901.00    0.19343  -0.02257
 1902.00    0.19418  -0.02425
 1903.00    0.19492  -0.02592
 1904.00    0.19565  -0.02758
 1905.00    0.19636  -0.02924
 1906.00    0.19707  -0.03090
 1907.00    0.19777  -0.03255
 1908.00    0.19846  -0.03420
 1909.00    0.19914  -0.03584
 1910.00    0.19980  -0.03748
 1911.00    0.20046  -0.03911
 1912.00    0.20111  -0.04074
 1913.00    0.20174  -0.04237
 1914.00    0.20237  -0.04399
 1915.00    0.20299  -0.04561
 1916.00    0.20359  -0.04723
 1917.00    0.20419  -0.04884
 1918.00    0.20477  -0.05045
 1919.00    0.20535  -0.05205
 1920.00    0.20591  -0.05365
 1921.00    0.20647  -0.05525
 1922.00    0.20702  -0.05684
 1923.00    0.20755  -0.05843
 1924.00    0.20808  -0.06002
 1925.00    0.20859  -0.06160
 1926.00    0.20910  -0.06318
 1927.00    0.20959  -0.06475
 1928.00    0.21008  -0.06633
