   W          M2+(pi0_p)
 (MeV)       Re        Im
 1555.00    0.46443   0.00000
 1556.00    0.46664   0.00000
 1557.00    0.46885   0.00000
 1558.00    0.47105   0.00000
 1559.00    0.47326   0.00000
 1560.00    0.47547   0.00000
 1561.00    0.47768   0.00000
 1562.00    0.47990   0.00000
 1563.00    0.48211   0.00000
 1564.00    0.48432   0.00000
 1565.00    0.48654   0.00000
 1566.00    0.48875   0.00000
 1567.00    0.49097   0.00000
 1568.00    0.49319   0.00000
 1569.00    0.49541   0.00000
 1570.00    0.49763   0.00000
 1571.00    0.49985   0.00000
 1572.00    0.50207   0.00000
 1573.00    0.50429   0.00000
 1574.00    0.50651   0.00000
 1575.00    0.50874   0.00000
 1576.00    0.51096   0.00000
 1577.00    0.51319   0.00000
 1578.00    0.51541   0.00000
 1579.00    0.51764   0.00000
 1580.00    0.51987   0.00000
 1581.00    0.52210   0.00000
 1582.00    0.52432   0.00000
 1583.00    0.52655   0.00000
 1584.00    0.52878   0.00000
 1585.00    0.53102   0.00000
 1586.00    0.53325   0.00000
 1587.00    0.53548   0.00000
 1588.00    0.53771   0.00000
 1589.00    0.53994   0.00000
 1590.00    0.54218   0.00000
 1591.00    0.54441   0.00000
 1592.00    0.54665   0.00000
 1593.00    0.54888   0.00000
 1594.00    0.55112   0.00000
 1595.00    0.55335   0.00000
 1596.00    0.55559   0.00000
 1597.00    0.55783   0.00000
 1598.00    0.56007   0.00000
 1599.00    0.56230   0.00000
 1600.00    0.56454   0.00000
 1601.00    0.56678   0.00000
 1602.00    0.56902   0.00000
 1603.00    0.57126   0.00000
 1604.00    0.57350   0.00000
 1605.00    0.57574   0.00000
 1606.00    0.57798   0.00000
 1607.00    0.58022   0.00000
 1608.00    0.58246   0.00000
 1609.00    0.58470   0.00000
 1610.00    0.58694   0.00000
 1611.00    0.58918   0.00000
 1612.00    0.59142   0.00000
 1613.00    0.59366   0.00000
 1614.00    0.59591   0.00000
 1615.00    0.59815   0.00000
 1616.00    0.60039   0.00000
 1617.00    0.60263   0.00000
 1618.00    0.60487   0.00000
 1619.00    0.60712   0.00000
 1620.00    0.60936   0.00000
 1621.00    0.61160   0.00000
 1622.00    0.61384   0.00000
 1623.00    0.61608   0.00000
 1624.00    0.61833   0.00000
 1625.00    0.62057   0.00000
 1626.00    0.62281   0.00000
 1627.00    0.62505   0.00000
 1628.00    0.62730   0.00000
 1629.00    0.62954   0.00000
 1630.00    0.63178   0.00000
 1631.00    0.63402   0.00000
 1632.00    0.63626   0.00000
 1633.00    0.63851   0.00000
 1634.00    0.64075   0.00000
 1635.00    0.64299   0.00000
 1636.00    0.64523   0.00000
 1637.00    0.64747   0.00000
 1638.00    0.64971   0.00000
 1639.00    0.65195   0.00000
 1640.00    0.65419   0.00000
 1641.00    0.65643   0.00000
 1642.00    0.65867   0.00000
 1643.00    0.66091   0.00000
 1644.00    0.66315   0.00000
 1645.00    0.66539   0.00000
 1646.00    0.66763   0.00000
 1647.00    0.66987   0.00000
 1648.00    0.67211   0.00000
 1649.00    0.67434   0.00000
 1650.00    0.67658   0.00000
 1651.00    0.67882   0.00000
 1652.00    0.68105   0.00000
 1653.00    0.68329   0.00000
 1654.00    0.68553   0.00000
 1655.00    0.68776   0.00000
 1656.00    0.69000   0.00000
 1657.00    0.69223   0.00000
 1658.00    0.69446   0.00000
 1659.00    0.69670   0.00000
 1660.00    0.69893   0.00000
 1661.00    0.70116   0.00000
 1662.00    0.70340   0.00000
 1663.00    0.70563   0.00000
 1664.00    0.70786   0.00000
 1665.00    0.71009   0.00000
 1666.00    0.71232   0.00000
 1667.00    0.71455   0.00000
 1668.00    0.71678   0.00000
 1669.00    0.71901   0.00000
 1670.00    0.72123   0.00000
 1671.00    0.72346   0.00000
 1672.00    0.72569   0.00000
 1673.00    0.72791   0.00000
 1674.00    0.73014   0.00000
 1675.00    0.73236   0.00000
 1676.00    0.73459   0.00000
 1677.00    0.73681   0.00000
 1678.00    0.73903   0.00000
 1679.00    0.74125   0.00000
 1680.00    0.74347   0.00000
 1681.00    0.74569   0.00000
 1682.00    0.74791   0.00000
 1683.00    0.75013   0.00000
 1684.00    0.75235   0.00000
 1685.00    0.75457   0.00000
 1686.00    0.75678   0.00000
 1687.00    0.75900   0.00000
 1688.00    0.76121   0.00000
 1689.00    0.76343   0.00000
 1690.00    0.76564   0.00000
 1691.00    0.76785   0.00000
 1692.00    0.77006   0.00000
 1693.00    0.77227   0.00000
 1694.00    0.77448   0.00000
 1695.00    0.77669   0.00000
 1696.00    0.77890   0.00000
 1697.00    0.78111   0.00000
 1698.00    0.78332   0.00000
 1699.00    0.78552   0.00000
 1700.00    0.78772   0.00000
 1701.00    0.78993   0.00000
 1702.00    0.79213   0.00000
 1703.00    0.79433   0.00000
 1704.00    0.79653   0.00000
 1705.00    0.79873   0.00000
 1706.00    0.80093   0.00000
 1707.00    0.80313   0.00000
 1708.00    0.80533   0.00000
 1709.00    0.80752   0.00000
 1710.00    0.80972   0.00000
 1711.00    0.81191   0.00000
 1712.00    0.81410   0.00000
 1713.00    0.81629   0.00000
 1714.00    0.81848   0.00000
 1715.00    0.82067   0.00000
 1716.00    0.82286   0.00000
 1717.00    0.82505   0.00000
 1718.00    0.82723   0.00000
 1719.00    0.82942   0.00000
 1720.00    0.83160   0.00000
 1721.00    0.83379   0.00000
 1722.00    0.83597   0.00000
 1723.00    0.83815   0.00000
 1724.00    0.84033   0.00000
 1725.00    0.84251   0.00000
 1726.00    0.84468   0.00000
 1727.00    0.84686   0.00000
 1728.00    0.84903   0.00000
 1729.00    0.85121   0.00000
 1730.00    0.85338   0.00000
 1731.00    0.85555   0.00000
 1732.00    0.85772   0.00000
 1733.00    0.85989   0.00000
 1734.00    0.86206   0.00000
 1735.00    0.86422   0.00000
 1736.00    0.86639   0.00000
 1737.00    0.86855   0.00000
 1738.00    0.87071   0.00000
 1739.00    0.87288   0.00000
 1740.00    0.87504   0.00000
 1741.00    0.87719   0.00000
 1742.00    0.87935   0.00000
 1743.00    0.88151   0.00000
 1744.00    0.88366   0.00000
 1745.00    0.88582   0.00000
 1746.00    0.88797   0.00000
 1747.00    0.89012   0.00000
 1748.00    0.89227   0.00000
 1749.00    0.89442   0.00000
 1750.00    0.89656   0.00000
 1751.00    0.89871   0.00000
 1752.00    0.90085   0.00000
 1753.00    0.90299   0.00000
 1754.00    0.90514   0.00000
 1755.00    0.90728   0.00000
 1756.00    0.90941   0.00000
 1757.00    0.91155   0.00000
 1758.00    0.91369   0.00000
 1759.00    0.91582   0.00000
 1760.00    0.91795   0.00000
 1761.00    0.92009   0.00000
 1762.00    0.92222   0.00000
 1763.00    0.92434   0.00000
 1764.00    0.92647   0.00000
 1765.00    0.92860   0.00000
 1766.00    0.93072   0.00000
 1767.00    0.93284   0.00000
 1768.00    0.93497   0.00000
 1769.00    0.93709   0.00000
 1770.00    0.93920   0.00000
 1771.00    0.94132   0.00000
 1772.00    0.94344   0.00000
 1773.00    0.94555   0.00000
 1774.00    0.94766   0.00000
 1775.00    0.94977   0.00000
 1776.00    0.95188   0.00000
 1777.00    0.95399   0.00000
 1778.00    0.95610   0.00000
 1779.00    0.95820   0.00000
 1780.00    0.96030   0.00000
 1781.00    0.96240   0.00000
 1782.00    0.96450   0.00000
 1783.00    0.96660   0.00000
 1784.00    0.96870   0.00000
 1785.00    0.97079   0.00000
 1786.00    0.97289   0.00000
 1787.00    0.97498   0.00000
 1788.00    0.97707   0.00000
 1789.00    0.97916   0.00000
 1790.00    0.98125   0.00000
 1791.00    0.98333   0.00000
 1792.00    0.98542   0.00000
 1793.00    0.98750   0.00000
 1794.00    0.98958   0.00000
 1795.00    0.99166   0.00000
 1796.00    0.99374   0.00000
 1797.00    0.99581   0.00000
 1798.00    0.99788   0.00000
 1799.00    0.99996   0.00000
 1800.00    1.00203   0.00000
 1801.00    1.00410   0.00000
 1802.00    1.00616   0.00000
 1803.00    1.00823   0.00000
 1804.00    1.01029   0.00000
 1805.00    1.01236   0.00000
 1806.00    1.01442   0.00000
 1807.00    1.01648   0.00000
