   W          M2+(pi0_p)
 (MeV)       Re        Im
 1880.00    1.14364  -0.02605
 1881.00    1.14561  -0.02607
 1882.00    1.14757  -0.02608
 1883.00    1.14953  -0.02609
 1884.00    1.15149  -0.02611
 1885.00    1.15345  -0.02612
 1886.00    1.15541  -0.02612
 1887.00    1.15737  -0.02613
 1888.00    1.15933  -0.02614
 1889.00    1.16128  -0.02615
 1890.00    1.16323  -0.02615
 1891.00    1.16519  -0.02616
 1892.00    1.16714  -0.02616
 1893.00    1.16909  -0.02616
 1894.00    1.17104  -0.02616
 1895.00    1.17299  -0.02616
 1896.00    1.17494  -0.02616
 1897.00    1.17688  -0.02615
 1898.00    1.17882  -0.02615
 1899.00    1.18077  -0.02614
 1900.00    1.18270  -0.02613
 1901.00    1.18464  -0.02612
 1902.00    1.18657  -0.02610
 1903.00    1.18851  -0.02609
 1904.00    1.19043  -0.02607
 1905.00    1.19236  -0.02605
 1906.00    1.19429  -0.02603
 1907.00    1.19621  -0.02601
 1908.00    1.19813  -0.02598
 1909.00    1.20005  -0.02596
 1910.00    1.20197  -0.02593
 1911.00    1.20389  -0.02590
 1912.00    1.20581  -0.02587
 1913.00    1.20772  -0.02584
 1914.00    1.20964  -0.02581
 1915.00    1.21155  -0.02578
 1916.00    1.21346  -0.02575
 1917.00    1.21536  -0.02571
 1918.00    1.21727  -0.02568
 1919.00    1.21917  -0.02564
 1920.00    1.22106  -0.02560
 1921.00    1.22296  -0.02555
 1922.00    1.22485  -0.02551
 1923.00    1.22674  -0.02546
 1924.00    1.22862  -0.02542
 1925.00    1.23050  -0.02537
 1926.00    1.23238  -0.02532
 1927.00    1.23426  -0.02526
 1928.00    1.23613  -0.02521
 1929.00    1.23800  -0.02515
 1930.00    1.23987  -0.02510
 1931.00    1.24174  -0.02504
 1932.00    1.24361  -0.02498
 1933.00    1.24547  -0.02492
 1934.00    1.24734  -0.02486
 1935.00    1.24920  -0.02480
 1936.00    1.25106  -0.02473
 1937.00    1.25291  -0.02467
 1938.00    1.25476  -0.02460
 1939.00    1.25661  -0.02453
 1940.00    1.25846  -0.02447
 1941.00    1.26031  -0.02439
 1942.00    1.26215  -0.02432
 1943.00    1.26398  -0.02425
 1944.00    1.26582  -0.02417
 1945.00    1.26765  -0.02409
 1946.00    1.26947  -0.02401
 1947.00    1.27130  -0.02393
 1948.00    1.27312  -0.02384
 1949.00    1.27493  -0.02376
 1950.00    1.27674  -0.02367
 1951.00    1.27854  -0.02358
 1952.00    1.28035  -0.02349
 1953.00    1.28214  -0.02340
 1954.00    1.28394  -0.02330
 1955.00    1.28573  -0.02321
 1956.00    1.28751  -0.02311
 1957.00    1.28930  -0.02301
 1958.00    1.29108  -0.02292
 1959.00    1.29286  -0.02282
 1960.00    1.29464  -0.02272
 1961.00    1.29641  -0.02262
 1962.00    1.29819  -0.02253
 1963.00    1.29996  -0.02243
 1964.00    1.30173  -0.02233
 1965.00    1.30350  -0.02224
 1966.00    1.30526  -0.02214
 1967.00    1.30703  -0.02204
 1968.00    1.30879  -0.02194
 1969.00    1.31054  -0.02184
 1970.00    1.31229  -0.02174
 1971.00    1.31404  -0.02164
