   W          E2-(pi0_p)
 1318.00   -0.60898   0.19883
 1319.00   -0.60372   0.20169
 1320.00   -0.59838   0.20460
 1321.00   -0.59296   0.20756
 1322.00   -0.58746   0.21057
 1323.00   -0.58189   0.21363
 1324.00   -0.57623   0.21674
 1325.00   -0.57049   0.21991
 1326.00   -0.56467   0.22313
 1327.00   -0.55877   0.22641
 1328.00   -0.55279   0.22975
 1329.00   -0.54672   0.23315
 1330.00   -0.54057   0.23660
 1331.00   -0.53433   0.24013
 1332.00   -0.52801   0.24371
 1333.00   -0.52160   0.24736
 1334.00   -0.51511   0.25108
 1335.00   -0.50853   0.25487
 1336.00   -0.50186   0.25872
 1337.00   -0.49510   0.26265
 1338.00   -0.48825   0.26665
 1339.00   -0.48131   0.27073
 1340.00   -0.47428   0.27488
 1341.00   -0.46716   0.27912
 1342.00   -0.45995   0.28343
 1343.00   -0.45264   0.28783
 1344.00   -0.44524   0.29231
 1345.00   -0.43775   0.29688
 1346.00   -0.43016   0.30155
 1347.00   -0.42247   0.30630
 1348.00   -0.41469   0.31114
 1349.00   -0.40681   0.31608
 1350.00   -0.39883   0.32113
 1351.00   -0.39076   0.32627
 1352.00   -0.38258   0.33151
 1353.00   -0.37430   0.33686
 1354.00   -0.36593   0.34233
 1355.00   -0.35745   0.34790
 1356.00   -0.34887   0.35359
 1357.00   -0.34018   0.35939
 1358.00   -0.33140   0.36532
 1359.00   -0.32250   0.37137
 1360.00   -0.31351   0.37755
 1361.00   -0.30440   0.38385
 1362.00   -0.29520   0.39029
 1363.00   -0.28588   0.39687
 1364.00   -0.27646   0.40359
 1365.00   -0.26693   0.41045
 1366.00   -0.25729   0.41746
 1367.00   -0.24754   0.42463
 1368.00   -0.23768   0.43195
 1369.00   -0.22771   0.43943
 1370.00   -0.21764   0.44707
 1371.00   -0.20745   0.45488
 1372.00   -0.19715   0.46287
 1373.00   -0.18674   0.47103
 1374.00   -0.17621   0.47938
 1375.00   -0.16558   0.48791
 1376.00   -0.15483   0.49664
 1377.00   -0.14398   0.50556
 1378.00   -0.13301   0.51469
 1379.00   -0.12192   0.52403
 1380.00   -0.11073   0.53358
 1381.00   -0.09943   0.54334
 1382.00   -0.08801   0.55334
 1383.00   -0.07648   0.56357
 1384.00   -0.06484   0.57403
 1385.00   -0.05309   0.58474
 1386.00   -0.04124   0.59570
 1387.00   -0.02927   0.60692
 1388.00   -0.01720   0.61841
 1389.00   -0.00502   0.63016
 1390.00    0.00727   0.64220
 1391.00    0.01966   0.65452
 1392.00    0.03215   0.66714
 1393.00    0.04475   0.68006
 1394.00    0.05744   0.69330
 1395.00    0.07023   0.70685
 1396.00    0.08311   0.72074
 1397.00    0.09609   0.73496
 1398.00    0.10916   0.74952
 1399.00    0.12231   0.76445
 1400.00    0.13555   0.77974
 1401.00    0.14887   0.79541
 1402.00    0.16227   0.81146
 1403.00    0.17574   0.82791
 1404.00    0.18928   0.84477
 1405.00    0.20288   0.86204
 1406.00    0.21654   0.87975
 1407.00    0.23025   0.89790
 1408.00    0.24402   0.91650
 1409.00    0.25782   0.93556
 1410.00    0.27166   0.95511
 1411.00    0.28552   0.97514
 1412.00    0.29941   0.99568
 1413.00    0.31331   1.01674
 1414.00    0.32721   1.03832
 1415.00    0.34110   1.06045
 1416.00    0.35498   1.08313
 1417.00    0.36884   1.10639
 1418.00    0.38265   1.13023
 1419.00    0.39642   1.15468
 1420.00    0.41012   1.17974
 1421.00    0.42374   1.20543
 1422.00    0.43728   1.23177
 1423.00    0.45071   1.25877
 1424.00    0.46401   1.28645
 1425.00    0.47718   1.31482
 1426.00    0.49019   1.34390
 1427.00    0.50302   1.37371
 1428.00    0.51565   1.40426
 1429.00    0.52807   1.43556
 1430.00    0.54024   1.46764
 1431.00    0.55215   1.50051
 1432.00    0.56376   1.53418
 1433.00    0.57506   1.56867
 1434.00    0.58601   1.60400
 1435.00    0.59658   1.64018
 1436.00    0.60675   1.67722
 1437.00    0.61647   1.71515
 1438.00    0.62572   1.75396
 1439.00    0.63446   1.79369
 1440.00    0.64265   1.83433
 1441.00    0.65024   1.87590
 1442.00    0.65721   1.91841
 1443.00    0.66350   1.96187
 1444.00    0.66907   2.00629
 1445.00    0.67388   2.05167
 1446.00    0.67786   2.09802
 1447.00    0.68098   2.14534
 1448.00    0.68317   2.19363
 1449.00    0.68439   2.24290
 1450.00    0.68457   2.29314
 1451.00    0.68366   2.34435
 1452.00    0.68158   2.39651
 1453.00    0.67829   2.44961
 1454.00    0.67372   2.50365
 1455.00    0.66779   2.55860
 1456.00    0.66045   2.61445
 1457.00    0.65161   2.67117
 1458.00    0.64121   2.72872
 1459.00    0.62918   2.78708
 1460.00    0.61545   2.84622
 1461.00    0.59993   2.90607
 1462.00    0.58256   2.96661
 1463.00    0.56327   3.02777
 1464.00    0.54197   3.08950
 1465.00    0.51859   3.15173
 1466.00    0.49307   3.21439
 1467.00    0.46533   3.27740
 1468.00    0.43530   3.34069
 1469.00    0.40292   3.40416
 1470.00    0.36813   3.46772
 1471.00    0.33086   3.53126
 1472.00    0.29105   3.59468
 1473.00    0.24867   3.65786
 1474.00    0.20365   3.72068
 1475.00    0.15597   3.78301
 1476.00    0.10560   3.84473
 1477.00    0.05249   3.90569
 1478.00   -0.00335   3.96575
 1479.00   -0.06194   4.02477
 1480.00   -0.12329   4.08258
 1481.00   -0.18737   4.13904
 1482.00   -0.25416   4.19399
 1483.00   -0.32364   4.24727
 1484.00   -0.39577   4.29873
 1485.00   -0.47048   4.34819
 1486.00   -0.54771   4.39551
 1487.00   -0.62738   4.44053
 1488.00   -0.70941   4.48309
 1489.00   -0.79368   4.52304
 1490.00   -0.88009   4.56025
 1491.00   -0.96852   4.59456
 1492.00   -1.05882   4.62587
 1493.00   -1.15084   4.65403
 1494.00   -1.24445   4.67895
 1495.00   -1.33946   4.70051
 1496.00   -1.43571   4.71864
 1497.00   -1.53301   4.73324
 1498.00   -1.63119   4.74427
 1499.00   -1.73004   4.75166
 1500.00   -1.82939   4.75537
 1501.00   -1.92902   4.75539
 1502.00   -2.02875   4.75170
 1503.00   -2.12838   4.74431
 1504.00   -2.22771   4.73323
 1505.00   -2.32654   4.71850
 1506.00   -2.42469   4.70016
 1507.00   -2.52198   4.67827
 1508.00   -2.61823   4.65290
 1509.00   -2.71326   4.62414
 1510.00   -2.80692   4.59206
 1511.00   -2.89905   4.55679
 1512.00   -2.98950   4.51841
 1513.00   -3.07814   4.47707
 1514.00   -3.16485   4.43288
 1515.00   -3.24950   4.38597
 1516.00   -3.33201   4.33648
 1517.00   -3.41227   4.28455
 1518.00   -3.49021   4.23032
 1519.00   -3.56576   4.17394
 1520.00   -3.63885   4.11555
 1521.00   -3.70944   4.05531
 1522.00   -3.77748   3.99335
 1523.00   -3.84296   3.92981
 1524.00   -3.90585   3.86485
 1525.00   -3.96614   3.79859
 1526.00   -4.02382   3.73117
 1527.00   -4.07891   3.66273
 1528.00   -4.13142   3.59339
 1529.00   -4.18136   3.52328
 1530.00   -4.22875   3.45250
 1531.00   -4.27364   3.38118
 1532.00   -4.31605   3.30942
 1533.00   -4.35603   3.23733
 1534.00   -4.39362   3.16499
 1535.00   -4.42887   3.09250
 1536.00   -4.46182   3.01996
 1537.00   -4.49253   2.94742
 1538.00   -4.52106   2.87498
 1539.00   -4.54745   2.80271
 1540.00   -4.57177   2.73065
 1541.00   -4.59408   2.65889
 1542.00   -4.61443   2.58747
 1543.00   -4.63287   2.51643
 1544.00   -4.64948   2.44584
 1545.00   -4.66431   2.37573
 1546.00   -4.67742   2.30614
 1547.00   -4.68886   2.23710
 1548.00   -4.69869   2.16864
 1549.00   -4.70696   2.10080
 1550.00   -4.71374   2.03359
 1551.00   -4.71907   1.96705
 1552.00   -4.72301   1.90117
 1553.00   -4.72560   1.83600
 1554.00   -4.72690   1.77153
 1555.00   -4.72696   1.70777
 1556.00   -4.72581   1.64475
 1557.00   -4.72351   1.58246
 1558.00   -4.72010   1.52092
 1559.00   -4.71561   1.46012
 1560.00   -4.71010   1.40008
 1561.00   -4.70360   1.34078
 1562.00   -4.69615   1.28224
 1563.00   -4.68777   1.22445
 1564.00   -4.67852   1.16741
 1565.00   -4.66842   1.11112
 1566.00   -4.65749   1.05558
 1567.00   -4.64579   1.00078
 1568.00   -4.63332   0.94671
 1569.00   -4.62012   0.89338
 1570.00   -4.60622   0.84078
 1571.00   -4.59164   0.78890
 1572.00   -4.57640   0.73773
 1573.00   -4.56054   0.68728
 1574.00   -4.54406   0.63754
 1575.00   -4.52700   0.58849
 1576.00   -4.50937   0.54013
 1577.00   -4.49119   0.49246
 1578.00   -4.47249   0.44546
 1579.00   -4.45327   0.39914
 1580.00   -4.43355   0.35348
 1581.00   -4.41336   0.30848
 1582.00   -4.39270   0.26414
 1583.00   -4.37159   0.22044
 1584.00   -4.35005   0.17738
 1585.00   -4.32808   0.13495
 1586.00   -4.30571   0.09315
 1587.00   -4.28294   0.05198
 1588.00   -4.25978   0.01142
 1589.00   -4.23625  -0.02853
 1590.00   -4.21236  -0.06788
 1591.00   -4.18812  -0.10662
 1592.00   -4.16353  -0.14477
 1593.00   -4.13861  -0.18233
 1594.00   -4.11337  -0.21931
 1595.00   -4.08781  -0.25570
 1596.00   -4.06195  -0.29151
 1597.00   -4.03579  -0.32675
 1598.00   -4.00934  -0.36143
 1599.00   -3.98262  -0.39553
 1600.00   -3.95562  -0.42908
 1601.00   -3.92836  -0.46206
 1602.00   -3.90084  -0.49449
 1603.00   -3.87307  -0.52637
 1604.00   -3.84506  -0.55769
 1605.00   -3.81681  -0.58847
 1606.00   -3.78834  -0.61870
 1607.00   -3.75965  -0.64839
 1608.00   -3.73074  -0.67755
 1609.00   -3.70162  -0.70616
 1610.00   -3.67231  -0.73423
 1611.00   -3.64281  -0.76178
 1612.00   -3.61311  -0.78879
 1613.00   -3.58324  -0.81527
 1614.00   -3.55320  -0.84122
 1615.00   -3.52299  -0.86664
 1616.00   -3.49263  -0.89154
 1617.00   -3.46211  -0.91592
 1618.00   -3.43144  -0.93977
 1619.00   -3.40064  -0.96310
 1620.00   -3.36971  -0.98591
 1621.00   -3.33865  -1.00820
 1622.00   -3.30748  -1.02998
 1623.00   -3.27619  -1.05124
 1624.00   -3.24480  -1.07199
 1625.00   -3.21332  -1.09223
 1626.00   -3.18174  -1.11196
 1627.00   -3.15009  -1.13117
 1628.00   -3.11835  -1.14988
 1629.00   -3.08655  -1.16809
 1630.00   -3.05469  -1.18579
 1631.00   -3.02278  -1.20299
 1632.00   -2.99081  -1.21969
 1633.00   -2.95881  -1.23589
 1634.00   -2.92678  -1.25160
 1635.00   -2.89472  -1.26681
 1636.00   -2.86264  -1.28153
 1637.00   -2.83056  -1.29576
 1638.00   -2.79846  -1.30950
 1639.00   -2.76638  -1.32276
 1640.00   -2.73430  -1.33554
 1641.00   -2.70224  -1.34784
 1642.00   -2.67021  -1.35967
 1643.00   -2.63821  -1.37102
 1644.00   -2.60625  -1.38191
 1645.00   -2.57434  -1.39232
 1646.00   -2.54247  -1.40228
 1647.00   -2.51067  -1.41178
 1648.00   -2.47894  -1.42082
 1649.00   -2.44728  -1.42941
 1650.00   -2.41570  -1.43755
 1651.00   -2.38421  -1.44525
 1652.00   -2.35282  -1.45251
 1653.00   -2.32152  -1.45934
 1654.00   -2.29033  -1.46574
 1655.00   -2.25926  -1.47171
 1656.00   -2.22830  -1.47726
 1657.00   -2.19747  -1.48239
 1658.00   -2.16677  -1.48711
 1659.00   -2.13621  -1.49143
 1660.00   -2.10580  -1.49535
 1661.00   -2.07553  -1.49887
 1662.00   -2.04541  -1.50200
 1663.00   -2.01546  -1.50475
 1664.00   -1.98567  -1.50712
 1665.00   -1.95605  -1.50911
 1666.00   -1.92660  -1.51074
 1667.00   -1.89734  -1.51200
 1668.00   -1.86826  -1.51291
 1669.00   -1.83937  -1.51347
 1670.00   -1.81067  -1.51369
 1671.00   -1.78217  -1.51357
 1672.00   -1.75387  -1.51311
 1673.00   -1.72577  -1.51234
 1674.00   -1.69788  -1.51124
 1675.00   -1.67021  -1.50983
 1676.00   -1.64275  -1.50811
 1677.00   -1.61551  -1.50609
 1678.00   -1.58850  -1.50378
 1679.00   -1.56170  -1.50118
 1680.00   -1.53514  -1.49830
 1681.00   -1.50880  -1.49515
 1682.00   -1.48270  -1.49173
 1683.00   -1.45683  -1.48804
 1684.00   -1.43120  -1.48410
 1685.00   -1.40581  -1.47991
 1686.00   -1.38066  -1.47548
 1687.00   -1.35575  -1.47081
 1688.00   -1.33108  -1.46592
 1689.00   -1.30666  -1.46080
 1690.00   -1.28249  -1.45546
 1691.00   -1.25856  -1.44991
 1692.00   -1.23488  -1.44415
 1693.00   -1.21144  -1.43820
 1694.00   -1.18826  -1.43205
 1695.00   -1.16533  -1.42572
 1696.00   -1.14264  -1.41920
 1697.00   -1.12021  -1.41251
 1698.00   -1.09803  -1.40566
 1699.00   -1.07609  -1.39863
 1700.00   -1.05441  -1.39145
 1701.00   -1.03298  -1.38412
 1702.00   -1.01179  -1.37665
 1703.00   -0.99085  -1.36903
 1704.00   -0.97017  -1.36127
 1705.00   -0.94972  -1.35339
 1706.00   -0.92953  -1.34538
 1707.00   -0.90958  -1.33725
 1708.00   -0.88988  -1.32901
 1709.00   -0.87041  -1.32066
 1710.00   -0.85119  -1.31220
 1711.00   -0.83222  -1.30364
 1712.00   -0.81348  -1.29499
 1713.00   -0.79498  -1.28625
 1714.00   -0.77671  -1.27742
 1715.00   -0.75868  -1.26851
 1716.00   -0.74089  -1.25953
 1717.00   -0.72332  -1.25047
 1718.00   -0.70599  -1.24134
 1719.00   -0.68888  -1.23215
 1720.00   -0.67200  -1.22290
 1721.00   -0.65535  -1.21359
 1722.00   -0.63891  -1.20423
 1723.00   -0.62270  -1.19482
 1724.00   -0.60671  -1.18537
 1725.00   -0.59093  -1.17587
 1726.00   -0.57537  -1.16633
 1727.00   -0.56001  -1.15677
 1728.00   -0.54487  -1.14717
 1729.00   -0.52994  -1.13754
 1730.00   -0.51521  -1.12788
 1731.00   -0.50068  -1.11821
 1732.00   -0.48635  -1.10851
 1733.00   -0.47223  -1.09880
 1734.00   -0.45830  -1.08908
 1735.00   -0.44456  -1.07935
 1736.00   -0.43101  -1.06960
 1737.00   -0.41766  -1.05985
 1738.00   -0.40449  -1.05010
 1739.00   -0.39150  -1.04035
 1740.00   -0.37870  -1.03060
 1741.00   -0.36608  -1.02086
 1742.00   -0.35363  -1.01112
 1743.00   -0.34136  -1.00139
 1744.00   -0.32926  -0.99166
 1745.00   -0.31734  -0.98196
 1746.00   -0.30558  -0.97226
 1747.00   -0.29398  -0.96258
 1748.00   -0.28255  -0.95292
 1749.00   -0.27128  -0.94328
 1750.00   -0.26017  -0.93366
 1751.00   -0.24922  -0.92406
 1752.00   -0.23841  -0.91449
 1753.00   -0.22777  -0.90494
 1754.00   -0.21727  -0.89542
 1755.00   -0.20691  -0.88593
 1756.00   -0.19671  -0.87646
 1757.00   -0.18664  -0.86703
 1758.00   -0.17672  -0.85763
 1759.00   -0.16693  -0.84826
 1760.00   -0.15728  -0.83893
 1761.00   -0.14776  -0.82963
 1762.00   -0.13838  -0.82037
 1763.00   -0.12913  -0.81115
 1764.00   -0.12000  -0.80196
 1765.00   -0.11100  -0.79281
 1766.00   -0.10212  -0.78371
 1767.00   -0.09336  -0.77464
 1768.00   -0.08473  -0.76561
 1769.00   -0.07621  -0.75663
 1770.00   -0.06780  -0.74769
 1771.00   -0.05951  -0.73879
 1772.00   -0.05134  -0.72993
 1773.00   -0.04327  -0.72112
 1774.00   -0.03531  -0.71236
 1775.00   -0.02745  -0.70364
 1776.00   -0.01970  -0.69496
 1777.00   -0.01205  -0.68634
 1778.00   -0.00451  -0.67775
 1779.00    0.00294  -0.66922
 1780.00    0.01029  -0.66073
 1781.00    0.01755  -0.65229
 1782.00    0.02471  -0.64390
 1783.00    0.03178  -0.63555
 1784.00    0.03876  -0.62726
 1785.00    0.04565  -0.61901
 1786.00    0.05245  -0.61081
 1787.00    0.05917  -0.60266
 1788.00    0.06580  -0.59456
 1789.00    0.07236  -0.58650
 1790.00    0.07882  -0.57850
 1791.00    0.08521  -0.57055
 1792.00    0.09153  -0.56264
 1793.00    0.09776  -0.55478
 1794.00    0.10392  -0.54698
 1795.00    0.11001  -0.53922
 1796.00    0.11602  -0.53151
 1797.00    0.12196  -0.52385
 1798.00    0.12783  -0.51624
 1799.00    0.13364  -0.50868
 1800.00    0.13937  -0.50117
 1801.00    0.14504  -0.49371
 1802.00    0.15065  -0.48629
 1803.00    0.15619  -0.47893
 1804.00    0.16167  -0.47161
 1805.00    0.16709  -0.46434
 1806.00    0.17245  -0.45712
 1807.00    0.17774  -0.44995
 1808.00    0.18298  -0.44283
 1809.00    0.18817  -0.43575
 1810.00    0.19330  -0.42873
 1811.00    0.19837  -0.42175
 1812.00    0.20339  -0.41481
 1813.00    0.20836  -0.40793
 1814.00    0.21328  -0.40109
 1815.00    0.21814  -0.39430
 1816.00    0.22296  -0.38755
 1817.00    0.22773  -0.38086
 1818.00    0.23245  -0.37420
 1819.00    0.23712  -0.36760
 1820.00    0.24175  -0.36104
 1821.00    0.24633  -0.35452
 1822.00    0.25087  -0.34805
 1823.00    0.25536  -0.34162
 1824.00    0.25982  -0.33524
 1825.00    0.26423  -0.32891
 1826.00    0.26860  -0.32261
 1827.00    0.27293  -0.31637
 1828.00    0.27722  -0.31016
 1829.00    0.28147  -0.30400
 1830.00    0.28569  -0.29788
 1831.00    0.28987  -0.29180
 1832.00    0.29401  -0.28577
 1833.00    0.29812  -0.27978
 1834.00    0.30219  -0.27383
 1835.00    0.30623  -0.26792
 1836.00    0.31023  -0.26205
 1837.00    0.31421  -0.25623
 1838.00    0.31815  -0.25044
 1839.00    0.32206  -0.24470
 1840.00    0.32593  -0.23899
 1841.00    0.32978  -0.23333
 1842.00    0.33360  -0.22770
 1843.00    0.33739  -0.22212
 1844.00    0.34115  -0.21657
 1845.00    0.34488  -0.21106
 1846.00    0.34859  -0.20559
 1847.00    0.35227  -0.20016
 1848.00    0.35592  -0.19476
 1849.00    0.35955  -0.18940
 1850.00    0.36315  -0.18408
 1851.00    0.36673  -0.17880
 1852.00    0.37028  -0.17355
 1853.00    0.37381  -0.16834
 1854.00    0.37732  -0.16317
 1855.00    0.38081  -0.15803
 1856.00    0.38427  -0.15292
 1857.00    0.38771  -0.14786
 1858.00    0.39113  -0.14282
 1859.00    0.39452  -0.13782
 1860.00    0.39790  -0.13286
 1861.00    0.40126  -0.12793
 1862.00    0.40460  -0.12303
 1863.00    0.40792  -0.11816
 1864.00    0.41122  -0.11333
 1865.00    0.41450  -0.10853
 1866.00    0.41776  -0.10377
 1867.00    0.42101  -0.09903
 1868.00    0.42424  -0.09433
 1869.00    0.42745  -0.08966
 1870.00    0.43064  -0.08502
 1871.00    0.43382  -0.08041
 1872.00    0.43698  -0.07583
 1873.00    0.44013  -0.07129
 1874.00    0.44326  -0.06677
 1875.00    0.44638  -0.06228
 1876.00    0.44948  -0.05782
 1877.00    0.45257  -0.05340
 1878.00    0.45564  -0.04900
 1879.00    0.45870  -0.04463
 1880.00    0.46175  -0.04029
 1881.00    0.46478  -0.03597
 1882.00    0.46780  -0.03169
 1883.00    0.47081  -0.02743
 1884.00    0.47380  -0.02320
 1885.00    0.47679  -0.01900
 1886.00    0.47976  -0.01483
 1887.00    0.48272  -0.01068
 1888.00    0.48567  -0.00656
