   W          M1+(pi0_p)
 1505.00   -2.15208   0.74710
 1506.00   -2.12744   0.74161
 1507.00   -2.10295   0.73622
 1508.00   -2.07865   0.73093
 1509.00   -2.05455   0.72574
 1510.00   -2.03066   0.72066
 1511.00   -2.00781   0.71761
 1512.00   -1.98519   0.71467
 1513.00   -1.96277   0.71183
 1514.00   -1.94055   0.70909
 1515.00   -1.91852   0.70644
 1516.00   -1.89665   0.70388
 1517.00   -1.87494   0.70140
 1518.00   -1.85337   0.69900
 1519.00   -1.83193   0.69667
 1520.00   -1.81060   0.69440
 1521.00   -1.79080   0.69409
 1522.00   -1.77110   0.69383
 1523.00   -1.75150   0.69364
 1524.00   -1.73200   0.69351
 1525.00   -1.71260   0.69344
 1526.00   -1.69329   0.69343
 1527.00   -1.67409   0.69347
 1528.00   -1.65498   0.69358
 1529.00   -1.63597   0.69375
 1530.00   -1.61706   0.69398
 1531.00   -1.59966   0.69636
 1532.00   -1.58238   0.69880
 1533.00   -1.56521   0.70130
 1534.00   -1.54818   0.70386
 1535.00   -1.53128   0.70649
 1536.00   -1.51455   0.70918
 1537.00   -1.49797   0.71194
 1538.00   -1.48157   0.71477
 1539.00   -1.46536   0.71766
 1540.00   -1.44934   0.72062
 1541.00   -1.43513   0.72654
 1542.00   -1.42111   0.73253
 1543.00   -1.40728   0.73858
 1544.00   -1.39363   0.74469
 1545.00   -1.38013   0.75086
 1546.00   -1.36679   0.75709
 1547.00   -1.35359   0.76337
 1548.00   -1.34052   0.76970
 1549.00   -1.32757   0.77607
 1550.00   -1.31473   0.78250
 1551.00   -1.30378   0.79222
 1552.00   -1.29293   0.80199
 1553.00   -1.28218   0.81180
 1554.00   -1.27155   0.82166
 1555.00   -1.26104   0.83155
 1556.00   -1.25065   0.84149
 1557.00   -1.24039   0.85146
 1558.00   -1.23026   0.86148
 1559.00   -1.22027   0.87153
 1560.00   -1.21042   0.88162
 1561.00   -1.20321   0.89618
 1562.00   -1.19616   0.91077
 1563.00   -1.18925   0.92540
 1564.00   -1.18248   0.94007
 1565.00   -1.17586   0.95477
 1566.00   -1.16938   0.96950
 1567.00   -1.16305   0.98427
 1568.00   -1.15686   0.99908
 1569.00   -1.15082   1.01391
 1570.00   -1.14492   1.02879
 1571.00   -1.14204   1.04967
 1572.00   -1.13931   1.07058
 1573.00   -1.13671   1.09152
 1574.00   -1.13423   1.11249
 1575.00   -1.13187   1.13348
 1576.00   -1.12963   1.15450
 1577.00   -1.12749   1.17554
 1578.00   -1.12545   1.19660
 1579.00   -1.12350   1.21768
 1580.00   -1.10954   1.21456
 1581.00   -1.09569   1.21147
 1582.00   -1.08194   1.20841
 1583.00   -1.06830   1.20538
 1584.00   -1.05477   1.20237
 1585.00   -1.04136   1.19940
 1586.00   -1.02805   1.19645
 1587.00   -1.01486   1.19353
 1588.00   -1.00179   1.19063
 1589.00   -0.98884   1.18776
 1590.00   -0.97601   1.18491
 1591.00   -0.96330   1.18209
 1592.00   -0.95071   1.17929
 1593.00   -0.93824   1.17652
 1594.00   -0.92589   1.17376
 1595.00   -0.91364   1.17103
 1596.00   -0.90151   1.16833
 1597.00   -0.88948   1.16564
 1598.00   -0.87755   1.16297
 1599.00   -0.86573   1.16033
 1600.00   -0.85400   1.15770
 1601.00   -0.84237   1.15510
 1602.00   -0.83084   1.15252
 1603.00   -0.81942   1.14995
 1604.00   -0.80811   1.14741
 1605.00   -0.79692   1.14489
 1606.00   -0.78585   1.14238
 1607.00   -0.77491   1.13990
 1608.00   -0.76410   1.13744
 1609.00   -0.75344   1.13500
 1610.00   -0.74292   1.13258
 1611.00   -0.73255   1.13018
 1612.00   -0.72231   1.12780
 1613.00   -0.71217   1.12543
 1614.00   -0.70211   1.12307
 1615.00   -0.69211   1.12071
 1616.00   -0.68215   1.11836
 1617.00   -0.67219   1.11601
 1618.00   -0.66221   1.11365
 1619.00   -0.65219   1.11128
 1620.00   -0.64211   1.10891
 1621.00   -0.63194   1.10652
 1622.00   -0.62171   1.10413
 1623.00   -0.61144   1.10172
 1624.00   -0.60116   1.09932
 1625.00   -0.59091   1.09692
 1626.00   -0.58070   1.09452
 1627.00   -0.57056   1.09214
 1628.00   -0.56053   1.08976
 1629.00   -0.55064   1.08741
 1630.00   -0.54090   1.08507
 1631.00   -0.53135   1.08275
 1632.00   -0.52196   1.08045
 1633.00   -0.51269   1.07816
 1634.00   -0.50353   1.07589
 1635.00   -0.49443   1.07362
 1636.00   -0.48536   1.07135
 1637.00   -0.47630   1.06909
 1638.00   -0.46721   1.06682
 1639.00   -0.45807   1.06455
 1640.00   -0.44883   1.06226
 1641.00   -0.43948   1.05997
 1642.00   -0.43003   1.05766
 1643.00   -0.42050   1.05535
 1644.00   -0.41093   1.05303
 1645.00   -0.40133   1.05071
 1646.00   -0.39173   1.04839
 1647.00   -0.38216   1.04607
 1648.00   -0.37263   1.04375
 1649.00   -0.36318   1.04144
 1650.00   -0.35383   1.03914
 1651.00   -0.34460   1.03684
 1652.00   -0.33545   1.03456
 1653.00   -0.32635   1.03227
 1654.00   -0.31726   1.02999
 1655.00   -0.30815   1.02771
 1656.00   -0.29896   1.02543
 1657.00   -0.28968   1.02314
 1658.00   -0.28025   1.02084
 1659.00   -0.27063   1.01853
 1660.00   -0.26080   1.01622
 1661.00   -0.25073   1.01389
 1662.00   -0.24044   1.01155
 1663.00   -0.22999   1.00921
 1664.00   -0.21943   1.00686
 1665.00   -0.20880   1.00451
 1666.00   -0.19815   1.00216
 1667.00   -0.18753   0.99981
 1668.00   -0.17699   0.99747
 1669.00   -0.16659   0.99514
 1670.00   -0.15635   0.99282
 1671.00   -0.14633   0.99051
 1672.00   -0.13649   0.98822
 1673.00   -0.12677   0.98592
 1674.00   -0.11713   0.98364
 1675.00   -0.10751   0.98136
 1676.00   -0.09787   0.97908
 1677.00   -0.08815   0.97680
 1678.00   -0.07831   0.97451
 1679.00   -0.06829   0.97223
 1680.00   -0.05805   0.96994
 1681.00   -0.04754   0.96764
 1682.00   -0.03680   0.96533
 1683.00   -0.02584   0.96302
 1684.00   -0.01471   0.96071
 1685.00   -0.00344   0.95840
 1686.00    0.00793   0.95609
 1687.00    0.01937   0.95378
 1688.00    0.03084   0.95148
 1689.00    0.04231   0.94918
 1690.00    0.05375   0.94689
 1691.00    0.06512   0.94460
 1692.00    0.07644   0.94233
 1693.00    0.08772   0.94005
 1694.00    0.09900   0.93779
 1695.00    0.11027   0.93553
 1696.00    0.12157   0.93327
 1697.00    0.13292   0.93101
 1698.00    0.14432   0.92876
 1699.00    0.15581   0.92651
 1700.00    0.16740   0.92426
 1701.00    0.17910   0.92201
 1702.00    0.19092   0.91976
 1703.00    0.20287   0.91752
 1704.00    0.21493   0.91527
 1705.00    0.22712   0.91303
 1706.00    0.23942   0.91079
 1707.00    0.25184   0.90855
 1708.00    0.26437   0.90632
 1709.00    0.27703   0.90409
 1710.00    0.28980   0.90186
 1711.00    0.30269   0.89964
 1712.00    0.31568   0.89742
 1713.00    0.32877   0.89521
 1714.00    0.34194   0.89301
 1715.00    0.35519   0.89082
 1716.00    0.36849   0.88864
 1717.00    0.38185   0.88646
 1718.00    0.39525   0.88430
 1719.00    0.40867   0.88214
 1720.00    0.42211   0.88000
 1721.00    0.43556   0.87788
 1722.00    0.44903   0.87576
 1723.00    0.46252   0.87365
 1724.00    0.47604   0.87156
 1725.00    0.48959   0.86947
 1726.00    0.50319   0.86740
 1727.00    0.51685   0.86533
 1728.00    0.53057   0.86327
 1729.00    0.54436   0.86122
 1730.00    0.55824   0.85918
 1731.00    0.57219   0.85714
 1732.00    0.58621   0.85511
 1733.00    0.60028   0.85309
 1734.00    0.61437   0.85108
 1735.00    0.62848   0.84908
 1736.00    0.64257   0.84709
 1737.00    0.65662   0.84512
 1738.00    0.67063   0.84316
 1739.00    0.68456   0.84121
 1740.00    0.69840   0.83929
 1741.00    0.71213   0.83738
 1742.00    0.72578   0.83549
 1743.00    0.73939   0.83361
 1744.00    0.75298   0.83175
 1745.00    0.76659   0.82990
 1746.00    0.78026   0.82807
 1747.00    0.79401   0.82625
 1748.00    0.80788   0.82443
 1749.00    0.82190   0.82263
 1750.00    0.83611   0.82083
 1751.00    0.85054   0.81904
 1752.00    0.86515   0.81726
 1753.00    0.87993   0.81550
 1754.00    0.89483   0.81374
 1755.00    0.90983   0.81200
 1756.00    0.92491   0.81027
 1757.00    0.94002   0.80856
 1758.00    0.95513   0.80687
 1759.00    0.97023   0.80520
 1760.00    0.98527   0.80354
 1761.00    1.00023   0.80191
 1762.00    1.01511   0.80030
 1763.00    1.02993   0.79871
 1764.00    1.04468   0.79714
 1765.00    1.05939   0.79558
 1766.00    1.07405   0.79404
 1767.00    1.08868   0.79252
 1768.00    1.10329   0.79101
 1769.00    1.11788   0.78952
 1770.00    1.13246   0.78804
 1771.00    1.14704   0.78657
 1772.00    1.16162   0.78512
 1773.00    1.17619   0.78368
 1774.00    1.19074   0.78225
 1775.00    1.20527   0.78084
 1776.00    1.21977   0.77945
 1777.00    1.23423   0.77807
 1778.00    1.24865   0.77672
 1779.00    1.26301   0.77538
 1780.00    1.27733   0.77406
 1781.00    1.29158   0.77276
 1782.00    1.30579   0.77148
 1783.00    1.31998   0.77023
 1784.00    1.33416   0.76898
 1785.00    1.34834   0.76776
 1786.00    1.36256   0.76655
 1787.00    1.37682   0.76536
 1788.00    1.39115   0.76417
 1789.00    1.40556   0.76301
 1790.00    1.42008   0.76185
 1791.00    1.43470   0.76070
 1792.00    1.44943   0.75957
 1793.00    1.46422   0.75845
 1794.00    1.47905   0.75734
 1795.00    1.49391   0.75625
 1796.00    1.50875   0.75518
 1797.00    1.52357   0.75413
 1798.00    1.53832   0.75310
 1799.00    1.55299   0.75208
 1800.00    1.56754   0.75109
 1801.00    1.58196   0.75012
 1802.00    1.59625   0.74918
 1803.00    1.61039   0.74825
 1804.00    1.62440   0.74735
 1805.00    1.63826   0.74646
 1806.00    1.65198   0.74560
 1807.00    1.66556   0.74475
 1808.00    1.67900   0.74392
 1809.00    1.69228   0.74310
 1810.00    1.70543   0.74230
 1811.00    1.71843   0.74151
 1812.00    1.73131   0.74074
 1813.00    1.74411   0.73997
 1814.00    1.75684   0.73923
 1815.00    1.76954   0.73849
 1816.00    1.78224   0.73777
 1817.00    1.79497   0.73706
 1818.00    1.80776   0.73636
 1819.00    1.82063   0.73567
 1820.00    1.83361   0.73500
 1821.00    1.84673   0.73435
 1822.00    1.85996   0.73371
 1823.00    1.87328   0.73308
 1824.00    1.88666   0.73247
 1825.00    1.90007   0.73187
 1826.00    1.91348   0.73129
 1827.00    1.92686   0.73072
 1828.00    1.94018   0.73017
 1829.00    1.95342   0.72964
 1830.00    1.96655   0.72912
 1831.00    1.97954   0.72862
 1832.00    1.99239   0.72814
 1833.00    2.00508   0.72766
 1834.00    2.01763   0.72721
 1835.00    2.03002   0.72676
 1836.00    2.04225   0.72632
 1837.00    2.05433   0.72590
 1838.00    2.06624   0.72548
 1839.00    2.07798   0.72507
 1840.00    2.08956   0.72466
 1841.00    2.10097   0.72427
 1842.00    2.11225   0.72388
 1843.00    2.12343   0.72349
 1844.00    2.13456   0.72312
 1845.00    2.14566   0.72276
 1846.00    2.15678   0.72241
 1847.00    2.16795   0.72207
 1848.00    2.17922   0.72175
 1849.00    2.19062   0.72144
 1850.00    2.20219   0.72116
 1851.00    2.21395   0.72089
 1852.00    2.22585   0.72064
 1853.00    2.23785   0.72041
 1854.00    2.24988   0.72019
 1855.00    2.26189   0.71999
 1856.00    2.27381   0.71979
 1857.00    2.28559   0.71959
 1858.00    2.29717   0.71940
 1859.00    2.30850   0.71921
 1860.00    2.31951   0.71902
 1861.00    2.33017   0.71881
 1862.00    2.34051   0.71861
 1863.00    2.35060   0.71839
 1864.00    2.36049   0.71818
 1865.00    2.37023   0.71797
 1866.00    2.37990   0.71777
 1867.00    2.38953   0.71757
 1868.00    2.39920   0.71738
 1869.00    2.40896   0.71721
 1870.00    2.41887   0.71706
 1871.00    2.42896   0.71693
 1872.00    2.43922   0.71682
 1873.00    2.44962   0.71672
 1874.00    2.46010   0.71664
 1875.00    2.47064   0.71658
 1876.00    2.48120   0.71652
 1877.00    2.49173   0.71647
 1878.00    2.50221   0.71642
 1879.00    2.51259   0.71638
 1880.00    2.52284   0.71633
 1881.00    2.53293   0.71628
 1882.00    2.54285   0.71623
 1883.00    2.55259   0.71617
 1884.00    2.56217   0.71611
 1885.00    2.57159   0.71604
 1886.00    2.58084   0.71598
 1887.00    2.58993   0.71591
 1888.00    2.59885   0.71584
 1889.00    2.60762   0.71577
 1890.00    2.61622   0.71569
 1891.00    2.62467   0.71562
 1892.00    2.63299   0.71555
 1893.00    2.64122   0.71549
 1894.00    2.64938   0.71543
 1895.00    2.65750   0.71537
 1896.00    2.66561   0.71532
 1897.00    2.67375   0.71529
 1898.00    2.68195   0.71526
 1899.00    2.69023   0.71525
 1900.00    2.69863   0.71526
 1901.00    2.70716   0.71528
 1902.00    2.71581   0.71531
 1903.00    2.72455   0.71536
 1904.00    2.73335   0.71542
 1905.00    2.74217   0.71548
 1906.00    2.75100   0.71554
 1907.00    2.75979   0.71560
 1908.00    2.76852   0.71565
 1909.00    2.77715   0.71569
 1910.00    2.78567   0.71572
 1911.00    2.79404   0.71573
 1912.00    2.80225   0.71573
 1913.00    2.81031   0.71571
 1914.00    2.81821   0.71568
 1915.00    2.82594   0.71564
 1916.00    2.83351   0.71560
