   W          E0+(pi0_p)
 (MeV)       Re        Im
 1901.00   -3.73642   0.89353
 1902.00   -3.73158   0.89366
 1903.00   -3.72678   0.89381
 1904.00   -3.72204   0.89397
 1905.00   -3.71734   0.89416
 1906.00   -3.71269   0.89438
 1907.00   -3.70809   0.89462
 1908.00   -3.70353   0.89490
 1909.00   -3.69902   0.89521
 1910.00   -3.69455   0.89556
 1911.00   -3.69013   0.89595
 1912.00   -3.68575   0.89638
 1913.00   -3.68142   0.89684
 1914.00   -3.67713   0.89733
 1915.00   -3.67290   0.89785
 1916.00   -3.66871   0.89838
 1917.00   -3.66457   0.89893
 1918.00   -3.66049   0.89949
 1919.00   -3.65647   0.90005
 1920.00   -3.65249   0.90061
 1921.00   -3.64858   0.90117
 1922.00   -3.64472   0.90172
 1923.00   -3.64092   0.90228
 1924.00   -3.63716   0.90286
 1925.00   -3.63346   0.90344
 1926.00   -3.62981   0.90404
 1927.00   -3.62620   0.90467
 1928.00   -3.62263   0.90532
 1929.00   -3.61911   0.90601
 1930.00   -3.61562   0.90673
 1931.00   -3.61218   0.90749
 1932.00   -3.60877   0.90829
 1933.00   -3.60540   0.90912
 1934.00   -3.60207   0.90997
 1935.00   -3.59877   0.91083
 1936.00   -3.59551   0.91171
 1937.00   -3.59229   0.91259
 1938.00   -3.58911   0.91347
 1939.00   -3.58596   0.91433
 1940.00   -3.58285   0.91518
 1941.00   -3.57978   0.91601
 1942.00   -3.57675   0.91683
 1943.00   -3.57375   0.91763
 1944.00   -3.57079   0.91842
 1945.00   -3.56787   0.91920
 1946.00   -3.56498   0.91998
 1947.00   -3.56214   0.92077
 1948.00   -3.55933   0.92156
 1949.00   -3.55656   0.92237
 1950.00   -3.55382   0.92319
 1951.00   -3.55113   0.92403
 1952.00   -3.54846   0.92489
 1953.00   -3.54584   0.92577
 1954.00   -3.54325   0.92667
 1955.00   -3.54069   0.92759
 1956.00   -3.53816   0.92853
 1957.00   -3.53566   0.92949
 1958.00   -3.53320   0.93048
 1959.00   -3.53076   0.93148
 1960.00   -3.52835   0.93251
 1961.00   -3.52596   0.93356
 1962.00   -3.52361   0.93462
 1963.00   -3.52129   0.93570
 1964.00   -3.51900   0.93678
 1965.00   -3.51674   0.93787
 1966.00   -3.51452   0.93895
 1967.00   -3.51233   0.94003
 1968.00   -3.51019   0.94109
 1969.00   -3.50809   0.94214
 1970.00   -3.50603   0.94317
 1971.00   -3.50401   0.94418
