   W          M3+(pi0_p)
 1172.00    0.00931   0.00005
 1173.00    0.00949   0.00005
 1174.00    0.00968   0.00005
 1175.00    0.00987   0.00005
 1176.00    0.01006   0.00006
 1177.00    0.01026   0.00006
 1178.00    0.01046   0.00006
 1179.00    0.01065   0.00006
 1180.00    0.01086   0.00007
 1181.00    0.01106   0.00007
 1182.00    0.01127   0.00007
 1183.00    0.01147   0.00007
 1184.00    0.01169   0.00007
 1185.00    0.01190   0.00008
 1186.00    0.01211   0.00008
 1187.00    0.01233   0.00008
 1188.00    0.01255   0.00008
 1189.00    0.01277   0.00008
 1190.00    0.01300   0.00009
 1191.00    0.01322   0.00009
 1192.00    0.01345   0.00009
 1193.00    0.01369   0.00009
 1194.00    0.01392   0.00010
 1195.00    0.01416   0.00010
 1196.00    0.01440   0.00010
 1197.00    0.01464   0.00011
 1198.00    0.01488   0.00011
 1199.00    0.01513   0.00012
 1200.00    0.01538   0.00012
 1201.00    0.01563   0.00012
 1202.00    0.01588   0.00013
 1203.00    0.01614   0.00013
 1204.00    0.01639   0.00013
 1205.00    0.01666   0.00014
 1206.00    0.01692   0.00014
 1207.00    0.01719   0.00015
 1208.00    0.01745   0.00015
 1209.00    0.01773   0.00015
 1210.00    0.01800   0.00016
 1211.00    0.01828   0.00016
 1212.00    0.01856   0.00017
 1213.00    0.01884   0.00017
 1214.00    0.01912   0.00018
 1215.00    0.01941   0.00018
 1216.00    0.01970   0.00019
 1217.00    0.01999   0.00020
 1218.00    0.02028   0.00020
 1219.00    0.02058   0.00021
 1220.00    0.02088   0.00022
 1221.00    0.02118   0.00022
 1222.00    0.02149   0.00023
 1223.00    0.02180   0.00024
 1224.00    0.02211   0.00025
 1225.00    0.02242   0.00026
 1226.00    0.02274   0.00026
 1227.00    0.02306   0.00027
 1228.00    0.02338   0.00028
 1229.00    0.02370   0.00029
 1230.00    0.02403   0.00030
 1231.00    0.02436   0.00030
 1232.00    0.02469   0.00031
 1233.00    0.02503   0.00032
 1234.00    0.02537   0.00033
 1235.00    0.02571   0.00033
 1236.00    0.02605   0.00034
 1237.00    0.02640   0.00035
 1238.00    0.02675   0.00035
 1239.00    0.02710   0.00036
 1240.00    0.02746   0.00037
 1241.00    0.02781   0.00037
 1242.00    0.02818   0.00038
 1243.00    0.02854   0.00039
 1244.00    0.02891   0.00040
 1245.00    0.02928   0.00040
 1246.00    0.02965   0.00041
 1247.00    0.03002   0.00042
 1248.00    0.03040   0.00043
 1249.00    0.03078   0.00044
 1250.00    0.03117   0.00045
 1251.00    0.03155   0.00046
 1252.00    0.03194   0.00047
 1253.00    0.03234   0.00048
 1254.00    0.03273   0.00049
 1255.00    0.03313   0.00050
 1256.00    0.03353   0.00052
 1257.00    0.03394   0.00053
 1258.00    0.03435   0.00054
 1259.00    0.03476   0.00055
 1260.00    0.03517   0.00056
 1261.00    0.03559   0.00058
 1262.00    0.03601   0.00059
 1263.00    0.03643   0.00060
 1264.00    0.03686   0.00061
 1265.00    0.03729   0.00062
 1266.00    0.03772   0.00063
 1267.00    0.03815   0.00064
 1268.00    0.03859   0.00065
 1269.00    0.03903   0.00067
 1270.00    0.03948   0.00068
 1271.00    0.03992   0.00069
 1272.00    0.04037   0.00070
 1273.00    0.04083   0.00072
 1274.00    0.04128   0.00073
 1275.00    0.04174   0.00074
 1276.00    0.04221   0.00076
 1277.00    0.04267   0.00077
 1278.00    0.04314   0.00079
 1279.00    0.04361   0.00081
 1280.00    0.04409   0.00082
 1281.00    0.04457   0.00084
 1282.00    0.04505   0.00085
 1283.00    0.04553   0.00087
 1284.00    0.04602   0.00089
 1285.00    0.04651   0.00091
 1286.00    0.04700   0.00092
 1287.00    0.04750   0.00094
 1288.00    0.04800   0.00096
 1289.00    0.04851   0.00097
 1290.00    0.04901   0.00099
 1291.00    0.04952   0.00101
 1292.00    0.05004   0.00102
 1293.00    0.05055   0.00104
 1294.00    0.05107   0.00106
 1295.00    0.05159   0.00107
 1296.00    0.05212   0.00109
 1297.00    0.05265   0.00111
 1298.00    0.05318   0.00112
 1299.00    0.05372   0.00114
 1300.00    0.05426   0.00116
 1301.00    0.05480   0.00117
 1302.00    0.05534   0.00119
 1303.00    0.05589   0.00121
 1304.00    0.05644   0.00123
 1305.00    0.05700   0.00125
 1306.00    0.05756   0.00127
 1307.00    0.05812   0.00129
 1308.00    0.05868   0.00131
 1309.00    0.05925   0.00134
 1310.00    0.05982   0.00136
 1311.00    0.06039   0.00138
 1312.00    0.06097   0.00140
 1313.00    0.06155   0.00142
 1314.00    0.06214   0.00145
 1315.00    0.06272   0.00147
 1316.00    0.06332   0.00149
 1317.00    0.06391   0.00152
 1318.00    0.06451   0.00154
 1319.00    0.06511   0.00156
 1320.00    0.06571   0.00159
 1321.00    0.06632   0.00161
 1322.00    0.06693   0.00164
 1323.00    0.06754   0.00166
 1324.00    0.06816   0.00169
 1325.00    0.06878   0.00172
 1326.00    0.06940   0.00174
 1327.00    0.07003   0.00177
 1328.00    0.07066   0.00179
 1329.00    0.07129   0.00182
 1330.00    0.07193   0.00184
 1331.00    0.07257   0.00187
 1332.00    0.07321   0.00190
 1333.00    0.07386   0.00192
 1334.00    0.07451   0.00195
 1335.00    0.07516   0.00197
 1336.00    0.07582   0.00200
 1337.00    0.07648   0.00203
 1338.00    0.07714   0.00206
 1339.00    0.07781   0.00209
 1340.00    0.07848   0.00211
 1341.00    0.07915   0.00214
 1342.00    0.07983   0.00218
 1343.00    0.08052   0.00221
 1344.00    0.08120   0.00224
 1345.00    0.08189   0.00227
 1346.00    0.08258   0.00231
 1347.00    0.08328   0.00234
 1348.00    0.08398   0.00238
 1349.00    0.08468   0.00241
 1350.00    0.08539   0.00245
 1351.00    0.08609   0.00248
 1352.00    0.08680   0.00252
 1353.00    0.08752   0.00256
 1354.00    0.08823   0.00259
 1355.00    0.08895   0.00263
 1356.00    0.08968   0.00267
 1357.00    0.09040   0.00270
 1358.00    0.09113   0.00274
 1359.00    0.09186   0.00278
 1360.00    0.09260   0.00281
 1361.00    0.09334   0.00285
 1362.00    0.09408   0.00288
 1363.00    0.09483   0.00292
 1364.00    0.09558   0.00296
 1365.00    0.09633   0.00299
 1366.00    0.09709   0.00303
 1367.00    0.09785   0.00307
 1368.00    0.09861   0.00311
 1369.00    0.09938   0.00314
 1370.00    0.10015   0.00319
 1371.00    0.10092   0.00323
 1372.00    0.10169   0.00327
 1373.00    0.10247   0.00332
 1374.00    0.10325   0.00336
 1375.00    0.10403   0.00341
 1376.00    0.10482   0.00345
 1377.00    0.10561   0.00350
 1378.00    0.10640   0.00355
 1379.00    0.10720   0.00359
 1380.00    0.10800   0.00364
 1381.00    0.10881   0.00369
 1382.00    0.10961   0.00373
 1383.00    0.11043   0.00378
 1384.00    0.11124   0.00382
 1385.00    0.11206   0.00387
 1386.00    0.11288   0.00391
 1387.00    0.11371   0.00396
 1388.00    0.11454   0.00401
 1389.00    0.11537   0.00405
 1390.00    0.11621   0.00410
 1391.00    0.11704   0.00415
 1392.00    0.11789   0.00421
 1393.00    0.11873   0.00426
 1394.00    0.11958   0.00431
 1395.00    0.12043   0.00437
 1396.00    0.12129   0.00442
 1397.00    0.12214   0.00448
 1398.00    0.12301   0.00453
 1399.00    0.12387   0.00459
 1400.00    0.12474   0.00464
 1401.00    0.12561   0.00470
 1402.00    0.12648   0.00476
 1403.00    0.12736   0.00481
 1404.00    0.12824   0.00487
 1405.00    0.12912   0.00492
 1406.00    0.13001   0.00498
 1407.00    0.13090   0.00504
 1408.00    0.13179   0.00509
 1409.00    0.13269   0.00515
 1410.00    0.13359   0.00521
 1411.00    0.13450   0.00527
 1412.00    0.13541   0.00533
 1413.00    0.13632   0.00539
 1414.00    0.13724   0.00545
 1415.00    0.13816   0.00552
 1416.00    0.13908   0.00558
 1417.00    0.14001   0.00565
 1418.00    0.14094   0.00571
 1419.00    0.14187   0.00578
 1420.00    0.14280   0.00584
 1421.00    0.14373   0.00591
 1422.00    0.14466   0.00598
 1423.00    0.14560   0.00605
 1424.00    0.14654   0.00612
 1425.00    0.14748   0.00619
 1426.00    0.14842   0.00626
 1427.00    0.14937   0.00633
 1428.00    0.15032   0.00640
 1429.00    0.15128   0.00647
 1430.00    0.15224   0.00654
 1431.00    0.15320   0.00661
 1432.00    0.15417   0.00668
 1433.00    0.15514   0.00676
 1434.00    0.15611   0.00683
 1435.00    0.15709   0.00691
 1436.00    0.15808   0.00698
 1437.00    0.15906   0.00706
 1438.00    0.16005   0.00713
 1439.00    0.16105   0.00721
 1440.00    0.16204   0.00729
 1441.00    0.16304   0.00737
 1442.00    0.16404   0.00746
 1443.00    0.16505   0.00754
 1444.00    0.16606   0.00762
 1445.00    0.16707   0.00771
 1446.00    0.16808   0.00779
 1447.00    0.16909   0.00788
 1448.00    0.17011   0.00797
 1449.00    0.17113   0.00805
 1450.00    0.17215   0.00814
 1451.00    0.17318   0.00823
 1452.00    0.17421   0.00831
 1453.00    0.17524   0.00840
 1454.00    0.17627   0.00849
 1455.00    0.17730   0.00858
 1456.00    0.17834   0.00866
 1457.00    0.17939   0.00875
 1458.00    0.18043   0.00884
 1459.00    0.18148   0.00893
 1460.00    0.18253   0.00902
 1461.00    0.18359   0.00911
 1462.00    0.18465   0.00921
 1463.00    0.18572   0.00930
 1464.00    0.18679   0.00940
 1465.00    0.18786   0.00949
 1466.00    0.18893   0.00959
 1467.00    0.19000   0.00969
 1468.00    0.19108   0.00979
 1469.00    0.19216   0.00989
 1470.00    0.19324   0.00999
 1471.00    0.19433   0.01009
 1472.00    0.19541   0.01019
 1473.00    0.19650   0.01030
 1474.00    0.19758   0.01040
 1475.00    0.19867   0.01051
 1476.00    0.19977   0.01061
 1477.00    0.20086   0.01072
 1478.00    0.20196   0.01082
 1479.00    0.20307   0.01093
 1480.00    0.20418   0.01104
 1481.00    0.20529   0.01115
 1482.00    0.20640   0.01126
 1483.00    0.20752   0.01137
 1484.00    0.20865   0.01148
 1485.00    0.20978   0.01159
 1486.00    0.21091   0.01171
 1487.00    0.21204   0.01182
 1488.00    0.21317   0.01194
 1489.00    0.21431   0.01206
 1490.00    0.21545   0.01218
 1491.00    0.21659   0.01231
 1492.00    0.21774   0.01243
 1493.00    0.21888   0.01256
 1494.00    0.22003   0.01269
 1495.00    0.22118   0.01282
 1496.00    0.22233   0.01295
 1497.00    0.22348   0.01309
 1498.00    0.22464   0.01322
 1499.00    0.22580   0.01335
 1500.00    0.22696   0.01348
 1501.00    0.22812   0.01361
 1502.00    0.22929   0.01374
 1503.00    0.23046   0.01387
 1504.00    0.23163   0.01401
 1505.00    0.23280   0.01414
 1506.00    0.23398   0.01427
 1507.00    0.23515   0.01440
 1508.00    0.23634   0.01454
 1509.00    0.23752   0.01467
 1510.00    0.23871   0.01481
 1511.00    0.23989   0.01495
 1512.00    0.24108   0.01510
 1513.00    0.24228   0.01524
 1514.00    0.24347   0.01539
 1515.00    0.24467   0.01554
 1516.00    0.24587   0.01569
 1517.00    0.24708   0.01584
 1518.00    0.24828   0.01599
 1519.00    0.24949   0.01614
 1520.00    0.25070   0.01629
 1521.00    0.25191   0.01645
 1522.00    0.25313   0.01660
 1523.00    0.25435   0.01675
 1524.00    0.25557   0.01690
 1525.00    0.25679   0.01706
 1526.00    0.25801   0.01721
 1527.00    0.25924   0.01737
 1528.00    0.26047   0.01753
 1529.00    0.26171   0.01769
 1530.00    0.26295   0.01785
 1531.00    0.26419   0.01802
 1532.00    0.26543   0.01818
 1533.00    0.26668   0.01836
 1534.00    0.26793   0.01853
 1535.00    0.26918   0.01870
 1536.00    0.27043   0.01888
 1537.00    0.27168   0.01906
 1538.00    0.27294   0.01924
 1539.00    0.27419   0.01942
 1540.00    0.27544   0.01960
 1541.00    0.27670   0.01979
 1542.00    0.27795   0.01997
 1543.00    0.27921   0.02016
 1544.00    0.28047   0.02034
 1545.00    0.28172   0.02053
 1546.00    0.28299   0.02072
 1547.00    0.28425   0.02091
 1548.00    0.28552   0.02110
 1549.00    0.28679   0.02129
 1550.00    0.28806   0.02148
 1551.00    0.28934   0.02167
 1552.00    0.29063   0.02187
 1553.00    0.29191   0.02206
 1554.00    0.29321   0.02226
 1555.00    0.29450   0.02245
 1556.00    0.29580   0.02265
 1557.00    0.29710   0.02285
 1558.00    0.29840   0.02306
 1559.00    0.29970   0.02326
 1560.00    0.30100   0.02347
 1561.00    0.30230   0.02368
 1562.00    0.30360   0.02389
 1563.00    0.30490   0.02410
 1564.00    0.30621   0.02432
 1565.00    0.30751   0.02454
 1566.00    0.30881   0.02476
 1567.00    0.31011   0.02498
 1568.00    0.31142   0.02520
 1569.00    0.31272   0.02542
 1570.00    0.31402   0.02565
 1571.00    0.31533   0.02587
 1572.00    0.31663   0.02610
 1573.00    0.31794   0.02633
 1574.00    0.31925   0.02656
 1575.00    0.32056   0.02679
 1576.00    0.32187   0.02702
 1577.00    0.32318   0.02726
 1578.00    0.32450   0.02750
 1579.00    0.32582   0.02773
 1580.00    0.32715   0.02798
 1581.00    0.32848   0.02822
 1582.00    0.32981   0.02847
 1583.00    0.33114   0.02872
 1584.00    0.33248   0.02897
 1585.00    0.33382   0.02922
 1586.00    0.33517   0.02948
 1587.00    0.33651   0.02974
 1588.00    0.33786   0.03000
 1589.00    0.33920   0.03026
 1590.00    0.34054   0.03053
 1591.00    0.34189   0.03080
 1592.00    0.34323   0.03107
 1593.00    0.34457   0.03135
 1594.00    0.34591   0.03163
 1595.00    0.34726   0.03191
 1596.00    0.34860   0.03219
 1597.00    0.34994   0.03247
 1598.00    0.35128   0.03275
 1599.00    0.35263   0.03304
 1600.00    0.35397   0.03333
 1601.00    0.35532   0.03361
 1602.00    0.35666   0.03390
 1603.00    0.35801   0.03419
 1604.00    0.35936   0.03448
 1605.00    0.36071   0.03477
 1606.00    0.36206   0.03506
 1607.00    0.36342   0.03535
 1608.00    0.36477   0.03565
 1609.00    0.36612   0.03595
 1610.00    0.36748   0.03625
 1611.00    0.36884   0.03655
 1612.00    0.37019   0.03686
 1613.00    0.37155   0.03717
 1614.00    0.37291   0.03748
 1615.00    0.37427   0.03779
 1616.00    0.37563   0.03811
 1617.00    0.37700   0.03843
 1618.00    0.37836   0.03876
 1619.00    0.37973   0.03908
 1620.00    0.38109   0.03941
 1621.00    0.38246   0.03975
 1622.00    0.38383   0.04008
 1623.00    0.38519   0.04042
 1624.00    0.38656   0.04077
 1625.00    0.38793   0.04111
 1626.00    0.38930   0.04146
 1627.00    0.39067   0.04181
 1628.00    0.39203   0.04216
 1629.00    0.39340   0.04252
 1630.00    0.39476   0.04288
 1631.00    0.39612   0.04324
 1632.00    0.39748   0.04360
 1633.00    0.39884   0.04396
 1634.00    0.40019   0.04433
 1635.00    0.40155   0.04470
 1636.00    0.40290   0.04507
 1637.00    0.40426   0.04545
 1638.00    0.40562   0.04583
 1639.00    0.40697   0.04621
 1640.00    0.40833   0.04659
 1641.00    0.40969   0.04697
 1642.00    0.41105   0.04736
 1643.00    0.41241   0.04775
 1644.00    0.41377   0.04814
 1645.00    0.41514   0.04854
 1646.00    0.41650   0.04894
 1647.00    0.41786   0.04934
 1648.00    0.41922   0.04974
 1649.00    0.42058   0.05015
 1650.00    0.42193   0.05056
 1651.00    0.42329   0.05097
 1652.00    0.42464   0.05139
 1653.00    0.42599   0.05181
 1654.00    0.42734   0.05224
 1655.00    0.42869   0.05267
 1656.00    0.43003   0.05310
 1657.00    0.43138   0.05353
 1658.00    0.43272   0.05397
 1659.00    0.43407   0.05441
 1660.00    0.43541   0.05485
 1661.00    0.43675   0.05530
 1662.00    0.43809   0.05575
 1663.00    0.43944   0.05620
 1664.00    0.44078   0.05666
 1665.00    0.44211   0.05712
 1666.00    0.44345   0.05758
 1667.00    0.44479   0.05805
 1668.00    0.44612   0.05851
 1669.00    0.44745   0.05899
 1670.00    0.44877   0.05946
 1671.00    0.45009   0.05994
 1672.00    0.45141   0.06042
 1673.00    0.45273   0.06090
 1674.00    0.45404   0.06139
 1675.00    0.45535   0.06188
 1676.00    0.45665   0.06237
 1677.00    0.45796   0.06287
 1678.00    0.45926   0.06337
 1679.00    0.46056   0.06386
 1680.00    0.46186   0.06437
 1681.00    0.46316   0.06487
 1682.00    0.46446   0.06538
 1683.00    0.46575   0.06589
 1684.00    0.46705   0.06640
 1685.00    0.46834   0.06692
 1686.00    0.46962   0.06744
 1687.00    0.47091   0.06796
 1688.00    0.47219   0.06849
 1689.00    0.47347   0.06902
 1690.00    0.47474   0.06955
 1691.00    0.47601   0.07009
 1692.00    0.47727   0.07064
 1693.00    0.47853   0.07119
 1694.00    0.47979   0.07174
 1695.00    0.48104   0.07230
 1696.00    0.48228   0.07286
 1697.00    0.48352   0.07342
 1698.00    0.48476   0.07399
 1699.00    0.48599   0.07456
 1700.00    0.48722   0.07513
 1701.00    0.48844   0.07571
 1702.00    0.48966   0.07629
 1703.00    0.49087   0.07687
 1704.00    0.49208   0.07746
 1705.00    0.49328   0.07805
 1706.00    0.49448   0.07864
 1707.00    0.49568   0.07923
 1708.00    0.49687   0.07983
 1709.00    0.49805   0.08044
 1710.00    0.49923   0.08104
 1711.00    0.50041   0.08165
 1712.00    0.50158   0.08227
 1713.00    0.50274   0.08289
 1714.00    0.50390   0.08351
 1715.00    0.50506   0.08413
 1716.00    0.50620   0.08476
 1717.00    0.50735   0.08539
 1718.00    0.50848   0.08602
 1719.00    0.50961   0.08665
 1720.00    0.51074   0.08728
 1721.00    0.51185   0.08792
 1722.00    0.51296   0.08856
 1723.00    0.51407   0.08920
 1724.00    0.51516   0.08984
 1725.00    0.51625   0.09048
 1726.00    0.51733   0.09113
 1727.00    0.51841   0.09178
 1728.00    0.51947   0.09243
 1729.00    0.52053   0.09308
 1730.00    0.52158   0.09374
 1731.00    0.52263   0.09440
 1732.00    0.52366   0.09506
 1733.00    0.52468   0.09572
 1734.00    0.52570   0.09639
 1735.00    0.52671   0.09706
 1736.00    0.52770   0.09774
 1737.00    0.52869   0.09841
 1738.00    0.52967   0.09909
 1739.00    0.53064   0.09977
 1740.00    0.53160   0.10046
 1741.00    0.53255   0.10114
 1742.00    0.53349   0.10183
 1743.00    0.53441   0.10252
 1744.00    0.53533   0.10321
 1745.00    0.53623   0.10391
 1746.00    0.53713   0.10460
 1747.00    0.53801   0.10529
 1748.00    0.53888   0.10598
 1749.00    0.53974   0.10666
 1750.00    0.54058   0.10735
 1751.00    0.54142   0.10803
 1752.00    0.54224   0.10871
 1753.00    0.54305   0.10939
 1754.00    0.54385   0.11007
 1755.00    0.54464   0.11075
 1756.00    0.54541   0.11143
 1757.00    0.54618   0.11210
 1758.00    0.54693   0.11278
 1759.00    0.54768   0.11346
 1760.00    0.54841   0.11414
 1761.00    0.54913   0.11482
 1762.00    0.54985   0.11551
 1763.00    0.55055   0.11619
 1764.00    0.55124   0.11687
 1765.00    0.55192   0.11756
 1766.00    0.55259   0.11824
 1767.00    0.55324   0.11892
 1768.00    0.55388   0.11960
 1769.00    0.55450   0.12027
 1770.00    0.55511   0.12093
 1771.00    0.55570   0.12159
 1772.00    0.55628   0.12225
 1773.00    0.55684   0.12290
 1774.00    0.55738   0.12354
 1775.00    0.55791   0.12417
 1776.00    0.55843   0.12480
 1777.00    0.55892   0.12542
 1778.00    0.55940   0.12604
 1779.00    0.55987   0.12664
 1780.00    0.56031   0.12725
 1781.00    0.56074   0.12784
 1782.00    0.56116   0.12843
 1783.00    0.56156   0.12901
 1784.00    0.56194   0.12958
 1785.00    0.56230   0.13014
 1786.00    0.56265   0.13070
 1787.00    0.56299   0.13125
 1788.00    0.56331   0.13179
 1789.00    0.56361   0.13232
 1790.00    0.56390   0.13285
 1791.00    0.56417   0.13336
 1792.00    0.56443   0.13387
 1793.00    0.56467   0.13437
 1794.00    0.56490   0.13486
 1795.00    0.56511   0.13533
 1796.00    0.56530   0.13579
 1797.00    0.56548   0.13624
 1798.00    0.56564   0.13668
 1799.00    0.56578   0.13710
 1800.00    0.56591   0.13750
 1801.00    0.56602   0.13788
 1802.00    0.56611   0.13825
 1803.00    0.56619   0.13860
 1804.00    0.56625   0.13894
 1805.00    0.56629   0.13925
 1806.00    0.56632   0.13955
 1807.00    0.56633   0.13983
 1808.00    0.56632   0.14010
 1809.00    0.56630   0.14034
 1810.00    0.56627   0.14057
 1811.00    0.56622   0.14077
 1812.00    0.56615   0.14096
 1813.00    0.56607   0.14113
 1814.00    0.56597   0.14128
 1815.00    0.56586   0.14141
 1816.00    0.56574   0.14151
 1817.00    0.56560   0.14159
 1818.00    0.56545   0.14165
 1819.00    0.56528   0.14169
 1820.00    0.56511   0.14169
 1821.00    0.56492   0.14168
 1822.00    0.56472   0.14163
 1823.00    0.56450   0.14156
 1824.00    0.56428   0.14147
 1825.00    0.56405   0.14134
 1826.00    0.56381   0.14119
 1827.00    0.56356   0.14101
 1828.00    0.56330   0.14081
 1829.00    0.56304   0.14057
 1830.00    0.56277   0.14031
 1831.00    0.56249   0.14002
 1832.00    0.56221   0.13969
 1833.00    0.56193   0.13934
 1834.00    0.56164   0.13896
 1835.00    0.56134   0.13854
 1836.00    0.56104   0.13809
 1837.00    0.56073   0.13761
 1838.00    0.56042   0.13710
 1839.00    0.56011   0.13655
 1840.00    0.55979   0.13596
 1841.00    0.55947   0.13534
 1842.00    0.55914   0.13468
 1843.00    0.55881   0.13398
 1844.00    0.55848   0.13325
 1845.00    0.55816   0.13248
 1846.00    0.55783   0.13167
 1847.00    0.55751   0.13082
 1848.00    0.55720   0.12994
 1849.00    0.55689   0.12902
 1850.00    0.55659   0.12806
 1851.00    0.55631   0.12707
 1852.00    0.55603   0.12604
 1853.00    0.55576   0.12497
 1854.00    0.55551   0.12387
 1855.00    0.55527   0.12274
 1856.00    0.55504   0.12158
 1857.00    0.55483   0.12038
 1858.00    0.55463   0.11916
 1859.00    0.55445   0.11790
 1860.00    0.55428   0.11662
 1861.00    0.55413   0.11531
 1862.00    0.55400   0.11397
 1863.00    0.55389   0.11261
 1864.00    0.55380   0.11121
 1865.00    0.55374   0.10978
 1866.00    0.55370   0.10831
 1867.00    0.55368   0.10682
 1868.00    0.55369   0.10528
 1869.00    0.55373   0.10371
 1870.00    0.55379   0.10210
 1871.00    0.55389   0.10046
 1872.00    0.55401   0.09878
 1873.00    0.55416   0.09707
 1874.00    0.55433   0.09532
 1875.00    0.55453   0.09355
 1876.00    0.55474   0.09175
 1877.00    0.55498   0.08993
 1878.00    0.55523   0.08809
 1879.00    0.55550   0.08623
 1880.00    0.55579   0.08435
 1881.00    0.55609   0.08246
 1882.00    0.55642   0.08055
 1883.00    0.55679   0.07861
 1884.00    0.55720   0.07665
 1885.00    0.55768   0.07467
 1886.00    0.55821   0.07265
 1887.00    0.55882   0.07060
 1888.00    0.55950   0.06852
 1889.00    0.56027   0.06641
 1890.00    0.56111   0.06426
 1891.00    0.56202   0.06208
 1892.00    0.56299   0.05987
 1893.00    0.56398   0.05764
 1894.00    0.56497   0.05541
 1895.00    0.56594   0.05317
 1896.00    0.56687   0.05094
 1897.00    0.56775   0.04872
 1898.00    0.56856   0.04652
 1899.00    0.56930   0.04434
 1900.00    0.56997   0.04219
 1901.00    0.57058   0.04005
 1902.00    0.57122   0.03793
 1903.00    0.57196   0.03581
 1904.00    0.57287   0.03370
 1905.00    0.57399   0.03158
 1906.00    0.57534   0.02946
 1907.00    0.57694   0.02734
 1908.00    0.57876   0.02520
 1909.00    0.58079   0.02302
 1910.00    0.58299   0.02077
 1911.00    0.58529   0.01844
 1912.00    0.58756   0.01603
 1913.00    0.58971   0.01359
 1914.00    0.59166   0.01118
 1915.00    0.59342   0.00885
 1916.00    0.59501   0.00664
 1917.00    0.59647   0.00458
 1918.00    0.59787   0.00265
 1919.00    0.59928   0.00083
 1920.00    0.60076  -0.00092
 1921.00    0.60235  -0.00264
 1922.00    0.60406  -0.00440
 1923.00    0.60585  -0.00623
 1924.00    0.60770  -0.00816
 1925.00    0.60960  -0.01018
 1926.00    0.61152  -0.01227
 1927.00    0.61346  -0.01442
 1928.00    0.61542  -0.01660
 1929.00    0.61739  -0.01877
 1930.00    0.61938  -0.02091
 1931.00    0.62139  -0.02300
 1932.00    0.62344  -0.02502
 1933.00    0.62553  -0.02697
 1934.00    0.62768  -0.02887
 1935.00    0.62989  -0.03071
 1936.00    0.63217  -0.03250
 1937.00    0.63451  -0.03424
 1938.00    0.63690  -0.03596
 1939.00    0.63933  -0.03765
 1940.00    0.64178  -0.03933
 1941.00    0.64423  -0.04102
 1942.00    0.64668  -0.04271
 1943.00    0.64913  -0.04441
