   W          M1-(pi0_p)
 (MeV)       Re        Im
 1895.00    0.14397   0.26467
 1896.00    0.14482   0.26300
 1897.00    0.14565   0.26133
 1898.00    0.14646   0.25968
 1899.00    0.14726   0.25805
 1900.00    0.14804   0.25643
 1901.00    0.14881   0.25482
 1902.00    0.14957   0.25324
 1903.00    0.15031   0.25167
 1904.00    0.15104   0.25011
 1905.00    0.15176   0.24857
 1906.00    0.15246   0.24705
 1907.00    0.15314   0.24554
 1908.00    0.15381   0.24404
 1909.00    0.15446   0.24255
 1910.00    0.15509   0.24107
 1911.00    0.15569   0.23960
 1912.00    0.15628   0.23815
 1913.00    0.15685   0.23670
 1914.00    0.15740   0.23526
 1915.00    0.15793   0.23383
 1916.00    0.15845   0.23240
 1917.00    0.15895   0.23099
 1918.00    0.15944   0.22958
 1919.00    0.15992   0.22817
 1920.00    0.16039   0.22677
 1921.00    0.16085   0.22538
 1922.00    0.16130   0.22399
 1923.00    0.16174   0.22260
 1924.00    0.16216   0.22123
 1925.00    0.16258   0.21986
 1926.00    0.16298   0.21851
 1927.00    0.16338   0.21716
 1928.00    0.16376   0.21583
 1929.00    0.16413   0.21452
 1930.00    0.16448   0.21321
 1931.00    0.16483   0.21193
 1932.00    0.16516   0.21065
 1933.00    0.16547   0.20940
 1934.00    0.16578   0.20815
 1935.00    0.16607   0.20691
 1936.00    0.16636   0.20568
 1937.00    0.16663   0.20445
 1938.00    0.16689   0.20322
 1939.00    0.16714   0.20200
 1940.00    0.16738   0.20078
 1941.00    0.16761   0.19956
 1942.00    0.16784   0.19833
 1943.00    0.16805   0.19711
 1944.00    0.16826   0.19589
 1945.00    0.16845   0.19468
 1946.00    0.16864   0.19347
 1947.00    0.16882   0.19227
 1948.00    0.16899   0.19109
 1949.00    0.16915   0.18992
 1950.00    0.16930   0.18877
 1951.00    0.16945   0.18764
 1952.00    0.16959   0.18652
 1953.00    0.16972   0.18542
 1954.00    0.16985   0.18432
 1955.00    0.16996   0.18324
 1956.00    0.17008   0.18216
 1957.00    0.17018   0.18109
 1958.00    0.17028   0.18001
 1959.00    0.17037   0.17894
 1960.00    0.17046   0.17786
 1961.00    0.17055   0.17678
 1962.00    0.17062   0.17569
 1963.00    0.17070   0.17460
 1964.00    0.17076   0.17351
 1965.00    0.17082   0.17243
 1966.00    0.17088   0.17135
 1967.00    0.17093   0.17027
 1968.00    0.17097   0.16921
 1969.00    0.17101   0.16816
 1970.00    0.17105   0.16712
 1971.00    0.17107   0.16610
