   W         E2+(eta_p)
 1585.0   -0.006  -0.002
 1586.0   -0.006  -0.002
 1587.0   -0.006  -0.002
 1588.0   -0.006  -0.002
 1589.0   -0.006  -0.002
 1590.0   -0.006  -0.002
 1591.0   -0.006  -0.002
 1592.0   -0.006  -0.003
 1593.0   -0.006  -0.003
 1594.0   -0.006  -0.003
 1595.0   -0.006  -0.003
 1596.0   -0.006  -0.003
 1597.0   -0.006  -0.003
 1598.0   -0.006  -0.003
 1599.0   -0.006  -0.003
 1600.0   -0.006  -0.003
 1601.0   -0.006  -0.003
 1602.0   -0.006  -0.003
 1603.0   -0.006  -0.003
 1604.0   -0.006  -0.004
 1605.0   -0.006  -0.004
 1606.0   -0.006  -0.004
 1607.0   -0.006  -0.004
 1608.0   -0.006  -0.004
 1609.0   -0.006  -0.004
 1610.0   -0.006  -0.004
 1611.0   -0.006  -0.004
 1612.0   -0.006  -0.004
 1613.0   -0.006  -0.004
 1614.0   -0.006  -0.004
 1615.0   -0.006  -0.005
 1616.0   -0.006  -0.005
 1617.0   -0.006  -0.005
 1618.0   -0.006  -0.005
 1619.0   -0.006  -0.005
 1620.0   -0.006  -0.005
 1621.0   -0.006  -0.005
 1622.0   -0.006  -0.005
 1623.0   -0.005  -0.005
 1624.0   -0.005  -0.006
 1625.0   -0.005  -0.006
 1626.0   -0.005  -0.006
 1627.0   -0.005  -0.006
 1628.0   -0.005  -0.006
 1629.0   -0.005  -0.006
 1630.0   -0.005  -0.006
 1631.0   -0.005  -0.006
 1632.0   -0.005  -0.006
 1633.0   -0.005  -0.006
 1634.0   -0.005  -0.007
 1635.0   -0.004  -0.007
 1636.0   -0.004  -0.007
 1637.0   -0.004  -0.007
 1638.0   -0.004  -0.007
 1639.0   -0.004  -0.007
 1640.0   -0.004  -0.007
 1641.0   -0.004  -0.007
 1642.0   -0.004  -0.007
 1643.0   -0.003  -0.007
 1644.0   -0.003  -0.007
 1645.0   -0.003  -0.007
 1646.0   -0.003  -0.007
 1647.0   -0.003  -0.007
 1648.0   -0.003  -0.008
 1649.0   -0.003  -0.008
 1650.0   -0.002  -0.008
 1651.0   -0.002  -0.008
 1652.0   -0.002  -0.008
 1653.0   -0.002  -0.008
 1654.0   -0.002  -0.008
 1655.0   -0.002  -0.008
 1656.0   -0.001  -0.008
 1657.0   -0.001  -0.008
 1658.0   -0.001  -0.008
 1659.0   -0.001  -0.008
 1660.0   -0.001  -0.008
 1661.0   -0.001  -0.008
 1662.0   -0.001  -0.008
 1663.0    0.000  -0.008
 1664.0    0.000  -0.008
 1665.0    0.000  -0.008
 1666.0    0.000  -0.008
 1667.0    0.000  -0.008
 1668.0    0.000  -0.008
 1669.0    0.001  -0.008
 1670.0    0.001  -0.008
 1671.0    0.001  -0.008
 1672.0    0.001  -0.008
 1673.0    0.001  -0.008
 1674.0    0.001  -0.008
 1675.0    0.001  -0.008
 1676.0    0.002  -0.008
 1677.0    0.002  -0.008
 1678.0    0.002  -0.008
 1679.0    0.002  -0.008
 1680.0    0.002  -0.008
 1681.0    0.002  -0.007
 1682.0    0.002  -0.007
 1683.0    0.002  -0.007
 1684.0    0.003  -0.007
 1685.0    0.003  -0.007
 1686.0    0.003  -0.007
 1687.0    0.003  -0.007
 1688.0    0.003  -0.007
 1689.0    0.003  -0.007
 1690.0    0.003  -0.007
 1691.0    0.003  -0.007
 1692.0    0.004  -0.007
 1693.0    0.004  -0.007
 1694.0    0.004  -0.007
 1695.0    0.004  -0.007
 1696.0    0.004  -0.007
 1697.0    0.004  -0.007
 1698.0    0.004  -0.007
 1699.0    0.004  -0.007
 1700.0    0.004  -0.007
 1701.0    0.005  -0.006
 1702.0    0.005  -0.006
 1703.0    0.005  -0.006
 1704.0    0.005  -0.006
 1705.0    0.005  -0.006
 1706.0    0.005  -0.006
 1707.0    0.005  -0.006
 1708.0    0.005  -0.006
 1709.0    0.005  -0.006
 1710.0    0.005  -0.006
 1711.0    0.006  -0.006
 1712.0    0.006  -0.006
 1713.0    0.006  -0.006
 1714.0    0.006  -0.006
 1715.0    0.006  -0.006
 1716.0    0.006  -0.006
 1717.0    0.006  -0.006
 1718.0    0.006  -0.006
 1719.0    0.006  -0.006
 1720.0    0.006  -0.006
 1721.0    0.007  -0.006
 1722.0    0.007  -0.005
 1723.0    0.007  -0.005
 1724.0    0.007  -0.005
 1725.0    0.007  -0.005
 1726.0    0.007  -0.005
 1727.0    0.007  -0.005
 1728.0    0.007  -0.005
 1729.0    0.007  -0.005
 1730.0    0.007  -0.005
 1731.0    0.007  -0.005
 1732.0    0.007  -0.005
 1733.0    0.008  -0.005
 1734.0    0.008  -0.005
 1735.0    0.008  -0.005
 1736.0    0.008  -0.005
 1737.0    0.008  -0.005
 1738.0    0.008  -0.005
 1739.0    0.008  -0.005
 1740.0    0.008  -0.005
 1741.0    0.008  -0.005
 1742.0    0.008  -0.005
 1743.0    0.008  -0.005
 1744.0    0.008  -0.005
 1745.0    0.009  -0.005
 1746.0    0.009  -0.004
 1747.0    0.009  -0.004
 1748.0    0.009  -0.004
 1749.0    0.009  -0.004
 1750.0    0.009  -0.004
 1751.0    0.009  -0.004
 1752.0    0.009  -0.004
 1753.0    0.009  -0.004
 1754.0    0.009  -0.004
 1755.0    0.009  -0.004
 1756.0    0.009  -0.004
 1757.0    0.010  -0.004
 1758.0    0.010  -0.004
 1759.0    0.010  -0.004
 1760.0    0.010  -0.004
 1761.0    0.010  -0.004
 1762.0    0.010  -0.004
 1763.0    0.010  -0.004
 1764.0    0.010  -0.004
 1765.0    0.010  -0.004
 1766.0    0.010  -0.004
 1767.0    0.010  -0.004
 1768.0    0.010  -0.004
 1769.0    0.011  -0.004
 1770.0    0.011  -0.004
 1771.0    0.011  -0.004
 1772.0    0.011  -0.004
 1773.0    0.011  -0.004
 1774.0    0.011  -0.004
 1775.0    0.011  -0.004
 1776.0    0.011  -0.004
 1777.0    0.011  -0.004
 1778.0    0.011  -0.004
 1779.0    0.011  -0.004
 1780.0    0.011  -0.004
 1781.0    0.012  -0.003
 1782.0    0.012  -0.003
 1783.0    0.012  -0.003
 1784.0    0.012  -0.003
 1785.0    0.012  -0.003
 1786.0    0.012  -0.003
 1787.0    0.012  -0.003
 1788.0    0.012  -0.003
 1789.0    0.012  -0.003
 1790.0    0.012  -0.003
 1791.0    0.012  -0.003
 1792.0    0.013  -0.003
 1793.0    0.013  -0.003
 1794.0    0.013  -0.003
 1795.0    0.013  -0.003
 1796.0    0.013  -0.003
 1797.0    0.013  -0.003
 1798.0    0.013  -0.003
 1799.0    0.013  -0.003
 1800.0    0.013  -0.003
 1801.0    0.013  -0.003
 1802.0    0.013  -0.003
 1803.0    0.014  -0.003
 1804.0    0.014  -0.003
 1805.0    0.014  -0.003
 1806.0    0.014  -0.003
 1807.0    0.014  -0.003
 1808.0    0.014  -0.003
 1809.0    0.014  -0.003
 1810.0    0.014  -0.003
 1811.0    0.014  -0.003
 1812.0    0.014  -0.003
 1813.0    0.014  -0.003
 1814.0    0.015  -0.003
 1815.0    0.015  -0.003
 1816.0    0.015  -0.003
 1817.0    0.015  -0.003
 1818.0    0.015  -0.003
 1819.0    0.015  -0.003
 1820.0    0.015  -0.003
 1821.0    0.015  -0.003
 1822.0    0.015  -0.003
 1823.0    0.015  -0.003
 1824.0    0.015  -0.003
 1825.0    0.016  -0.003
 1826.0    0.016  -0.003
 1827.0    0.016  -0.003
 1828.0    0.016  -0.003
 1829.0    0.016  -0.003
 1830.0    0.016  -0.003
 1831.0    0.016  -0.003
 1832.0    0.016  -0.003
 1833.0    0.016  -0.003
 1834.0    0.016  -0.003
 1835.0    0.017  -0.003
 1836.0    0.017  -0.003
 1837.0    0.017  -0.003
 1838.0    0.017  -0.003
 1839.0    0.017  -0.003
 1840.0    0.017  -0.002
 1841.0    0.017  -0.002
 1842.0    0.017  -0.002
 1843.0    0.017  -0.002
 1844.0    0.017  -0.002
 1845.0    0.018  -0.002
 1846.0    0.018  -0.002
 1847.0    0.018  -0.002
 1848.0    0.018  -0.002
 1849.0    0.018  -0.002
 1850.0    0.018  -0.002
 1851.0    0.018  -0.002
 1852.0    0.018  -0.002
 1853.0    0.018  -0.002
 1854.0    0.018  -0.002
 1855.0    0.019  -0.002
 1856.0    0.019  -0.002
 1857.0    0.019  -0.002
 1858.0    0.019  -0.002
 1859.0    0.019  -0.002
 1860.0    0.019  -0.002
 1861.0    0.019  -0.002
 1862.0    0.019  -0.002
 1863.0    0.019  -0.002
 1864.0    0.019  -0.002
 1865.0    0.020  -0.002
 1866.0    0.020  -0.002
 1867.0    0.020  -0.002
 1868.0    0.020  -0.002
 1869.0    0.020  -0.002
 1870.0    0.020  -0.002
 1871.0    0.020  -0.002
 1872.0    0.020  -0.002
 1873.0    0.020  -0.002
 1874.0    0.021  -0.002
 1875.0    0.021  -0.002
 1876.0    0.021  -0.002
 1877.0    0.021  -0.002
 1878.0    0.021  -0.002
 1879.0    0.021  -0.002
 1880.0    0.021  -0.002
 1881.0    0.021  -0.002
 1882.0    0.021  -0.002
 1883.0    0.021  -0.002
 1884.0    0.022  -0.002
 1885.0    0.022  -0.002
 1886.0    0.022  -0.002
 1887.0    0.022  -0.002
 1888.0    0.022  -0.002
 1889.0    0.022  -0.002
 1890.0    0.022  -0.002
 1891.0    0.022  -0.002
 1892.0    0.022  -0.002
 1893.0    0.023  -0.002
 1894.0    0.023  -0.002
 1895.0    0.023  -0.002
 1896.0    0.023  -0.002
 1897.0    0.023  -0.002
 1898.0    0.023  -0.002
 1899.0    0.023  -0.002
 1900.0    0.023  -0.002
 1901.0    0.023  -0.002
 1902.0    0.024  -0.002
 1903.0    0.024  -0.002
 1904.0    0.024  -0.002
 1905.0    0.024  -0.002
 1906.0    0.024  -0.002
 1907.0    0.024  -0.002
 1908.0    0.024  -0.002
 1909.0    0.024  -0.002
 1910.0    0.024  -0.002
 1911.0    0.025  -0.002
 1912.0    0.025  -0.002
 1913.0    0.025  -0.002
 1914.0    0.025  -0.002
 1915.0    0.025  -0.002
 1916.0    0.025  -0.002
 1917.0    0.025  -0.002
 1918.0    0.025  -0.002
 1919.0    0.025  -0.002
 1920.0    0.026  -0.002
 1921.0    0.026  -0.002
 1922.0    0.026  -0.002
 1923.0    0.026  -0.002
 1924.0    0.026  -0.002
 1925.0    0.026  -0.002
 1926.0    0.026  -0.002
 1927.0    0.026  -0.002
 1928.0    0.026  -0.002
 1929.0    0.027  -0.002
 1930.0    0.027  -0.002
 1931.0    0.027  -0.002
 1932.0    0.027  -0.002
 1933.0    0.027  -0.002
 1934.0    0.027  -0.002
 1935.0    0.027  -0.002
 1936.0    0.027  -0.002
 1937.0    0.027  -0.002
 1938.0    0.028  -0.002
 1939.0    0.028  -0.002
 1940.0    0.028  -0.002
 1941.0    0.028  -0.002
 1942.0    0.028  -0.002
 1943.0    0.028  -0.002
 1944.0    0.028  -0.002
 1945.0    0.028  -0.002
 1946.0    0.029  -0.002
 1947.0    0.029  -0.002
 1948.0    0.029  -0.002
 1949.0    0.029  -0.002
 1950.0    0.029  -0.002
 1951.0    0.029  -0.002
 1952.0    0.029  -0.002
 1953.0    0.029  -0.002
 1954.0    0.029  -0.002
 1955.0    0.030  -0.002
 1956.0    0.030  -0.002
 1957.0    0.030  -0.002
 1958.0    0.030  -0.002
 1959.0    0.030  -0.002
 1960.0    0.030  -0.002
 1961.0    0.030  -0.002
 1962.0    0.030  -0.002
 1963.0    0.031  -0.002
 1964.0    0.031  -0.002
 1965.0    0.031  -0.002
 1966.0    0.031  -0.002
 1967.0    0.031  -0.002
 1968.0    0.031  -0.002
 1969.0    0.031  -0.002
 1970.0    0.031  -0.002
 1971.0    0.031  -0.001
