E =  218.370 MeV, E_lo =  216.220 MeV, E_hi =  220.520 MeV
Systematic = 0.0399, Preliminary = 0, CBMAMI_2014_Prakhov
 14.840     5.768000     0.064300     0.072091
----------------------------------------------------------
E =  436.220 MeV, E_lo =  434.020 MeV, E_hi =  438.410 MeV
Systematic = 0.0960, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     1.522000     0.022500     0.018924
154.160     2.497700     0.022900     0.031197
146.440     3.471000     0.025000     0.043417
140.060     4.321700     0.026800     0.054017
134.430     5.164400     0.028300     0.064571
129.300     6.004500     0.030000     0.075024
124.520     6.795900     0.031400     0.084985
120.000     7.412200     0.032700     0.092702
115.680     7.965200     0.033800     0.099517
111.510     8.536700     0.035000     0.106707
107.460     8.986100     0.035900     0.112301
103.490     9.326200     0.036500     0.116622
 99.590     9.564800     0.036900     0.119534
 95.740     9.851000     0.037500     0.123116
 91.910     9.973200     0.037800     0.124697
 88.090    10.032300     0.037900     0.125398
 84.260    10.101600     0.038100     0.126277
 80.410    10.079000     0.038100     0.125964
 76.510     9.947000     0.037900     0.124353
 72.540     9.790300     0.037500     0.122384
 68.490     9.645200     0.037400     0.120531
 64.320     9.360300     0.036900     0.117020
 60.000     9.035700     0.036300     0.112908
 55.480     8.722800     0.035700     0.109003
 50.700     8.340700     0.035300     0.104288
 45.570     7.977900     0.036100     0.099663
 39.940     7.444000     0.037600     0.093094
 33.560     6.911500     0.041300     0.086440
 25.840     6.167400     0.048800     0.077045
 14.840     5.529200     0.059200     0.069111
----------------------------------------------------------
E =  440.610 MeV, E_lo =  438.420 MeV, E_hi =  442.810 MeV
Systematic = 0.0910, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     1.384500     0.022900     0.017300
154.160     2.337700     0.023400     0.029303
146.440     3.223100     0.025400     0.040257
140.060     4.025000     0.027200     0.050319
134.430     4.832100     0.028700     0.060431
129.300     5.738700     0.030600     0.071747
124.520     6.350400     0.031700     0.079406
120.000     7.056600     0.033200     0.088156
115.680     7.594800     0.034200     0.094927
111.510     8.126700     0.035400     0.101610
107.460     8.404900     0.035800     0.105068
103.490     8.859000     0.036700     0.110779
 99.590     9.095800     0.037200     0.113668
 95.740     9.334100     0.037600     0.116692
 91.910     9.448400     0.037900     0.118066
 88.090     9.496800     0.038000     0.118664
 84.260     9.603000     0.038300     0.120038
 80.410     9.569900     0.038300     0.119618
 76.510     9.439000     0.038000     0.118034
 72.540     9.267100     0.037700     0.115819
 68.490     9.109500     0.037400     0.113918
 64.320     8.866700     0.037100     0.110857
 60.000     8.613200     0.036800     0.107686
 55.480     8.222700     0.035900     0.102812
 50.700     7.904800     0.035600     0.098781
 45.570     7.586300     0.036500     0.094817
 39.940     7.045400     0.038100     0.088116
 33.560     6.492200     0.041900     0.081118
 25.840     5.909200     0.050300     0.073907
 14.840     5.322000     0.061400     0.066621
----------------------------------------------------------
E =  445.010 MeV, E_lo =  442.810 MeV, E_hi =  447.210 MeV
Systematic = 0.0865, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     1.276800     0.023800     0.016039
154.160     2.143400     0.024100     0.026743
146.440     3.000500     0.026200     0.037566
140.060     3.798000     0.028100     0.047512
134.430     4.580500     0.029600     0.057307
129.300     5.435800     0.031600     0.067908
124.520     6.030900     0.032700     0.075416
120.000     6.699100     0.034200     0.083789
115.680     7.182200     0.035200     0.089744
111.510     7.670600     0.036200     0.095895
107.460     8.115300     0.037000     0.101464
103.490     8.351300     0.037500     0.104367
 99.590     8.626300     0.038000     0.107798
 95.740     8.798700     0.038200     0.109953
 91.910     8.967300     0.038700     0.112108
 88.090     9.075700     0.039000     0.113486
 84.260     9.110200     0.039200     0.113840
 80.410     9.084500     0.039100     0.113557
 76.510     9.024100     0.038900     0.112780
 72.540     8.874600     0.038700     0.110944
 68.490     8.686600     0.038400     0.108612
 64.320     8.435300     0.038000     0.105463
 60.000     8.189700     0.037700     0.102379
 55.480     7.935800     0.037100     0.099189
 50.700     7.550000     0.036800     0.094379
 45.570     7.183400     0.037500     0.089783
 39.940     6.707900     0.039400     0.083910
 33.560     6.192100     0.043400     0.077472
 25.840     5.647500     0.052300     0.070648
 14.840     5.134900     0.063800     0.064186
----------------------------------------------------------
E =  449.410 MeV, E_lo =  447.210 MeV, E_hi =  451.610 MeV
Systematic = 0.0827, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     1.159200     0.022000     0.014593
154.160     2.049600     0.022500     0.025623
146.440     2.822600     0.024300     0.035354
140.060     3.551400     0.026100     0.044396
134.430     4.375200     0.027800     0.054634
129.300     5.129700     0.029400     0.064077
124.520     5.755800     0.030700     0.071922
120.000     6.368400     0.032000     0.079609
115.680     6.905300     0.033100     0.086375
111.510     7.362700     0.034100     0.091983
107.460     7.650900     0.034600     0.095633
103.490     8.051100     0.035400     0.100656
 99.590     8.295900     0.035900     0.103659
 95.740     8.482300     0.036100     0.106023
 91.910     8.596300     0.036500     0.107471
 88.090     8.734500     0.036800     0.109164
 84.260     8.739500     0.036900     0.109236
 80.410     8.709500     0.036900     0.108814
 76.510     8.624700     0.036700     0.107825
 72.540     8.479600     0.036500     0.105991
 68.490     8.305300     0.036100     0.103802
 64.320     8.101900     0.035900     0.101328
 60.000     7.844000     0.035500     0.098073
 55.480     7.544900     0.034900     0.094352
 50.700     7.191100     0.034500     0.089908
 45.570     6.885700     0.035300     0.086040
 39.940     6.409100     0.037100     0.080128
 33.560     5.965700     0.040900     0.074627
 25.840     5.431500     0.049200     0.067837
 14.840     5.004500     0.060500     0.062520
----------------------------------------------------------
E =  453.810 MeV, E_lo =  451.610 MeV, E_hi =  456.000 MeV
Systematic = 0.0782, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     1.008400     0.023900     0.012561
154.160     1.842400     0.024100     0.022980
146.440     2.658800     0.026100     0.033288
140.060     3.383600     0.028200     0.042254
134.430     4.080100     0.029600     0.051038
129.300     4.847000     0.031400     0.060654
124.520     5.450000     0.032700     0.068162
120.000     6.000000     0.034000     0.074949
115.680     6.490400     0.035000     0.081176
111.510     6.941600     0.036000     0.086833
107.460     7.286800     0.036700     0.091084
103.490     7.689600     0.037600     0.096107
 99.590     7.887700     0.037800     0.098603
 95.740     8.043400     0.038100     0.100522
 91.910     8.169700     0.038500     0.102081
 88.090     8.194200     0.038500     0.102402
 84.260     8.263600     0.038800     0.103250
 80.410     8.239700     0.038800     0.103037
 76.510     8.099800     0.038400     0.101264
 72.540     8.027500     0.038400     0.100408
 68.490     7.796400     0.037900     0.097492
 64.320     7.689200     0.037900     0.096096
 60.000     7.430300     0.037500     0.092918
 55.480     7.188500     0.037000     0.089882
 50.700     6.835800     0.036600     0.085495
 45.570     6.539700     0.037500     0.081705
 39.940     6.158700     0.039800     0.077025
 33.560     5.683500     0.044000     0.070967
 25.840     5.091500     0.052700     0.063604
 14.840     4.731000     0.065500     0.059217
----------------------------------------------------------
E =  467.000 MeV, E_lo =  464.800 MeV, E_hi =  469.200 MeV
Systematic = 0.0687, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.815100     0.020800     0.010276
154.160     1.526000     0.020800     0.019042
146.440     2.226500     0.022700     0.027812
140.060     2.930700     0.024600     0.036601
134.430     3.540200     0.025900     0.044282
129.300     4.223700     0.027600     0.052824
124.520     4.833300     0.028900     0.060447
120.000     5.258800     0.029900     0.065718
115.680     5.711500     0.030800     0.071444
111.510     6.139400     0.031800     0.076775
107.460     6.498900     0.032500     0.081240
103.490     6.726400     0.032900     0.084093
 99.590     6.914700     0.033300     0.086405
 95.740     7.080200     0.033500     0.088470
 91.910     7.196000     0.034000     0.089884
 88.090     7.251600     0.034100     0.090595
 84.260     7.323800     0.034400     0.091550
 80.410     7.287100     0.034300     0.091054
 76.510     7.126000     0.033800     0.089105
 72.540     7.032200     0.033700     0.087859
 68.490     6.875700     0.033400     0.085938
 64.320     6.664600     0.033000     0.083302
 60.000     6.486000     0.032900     0.081079
 55.480     6.215000     0.032500     0.077675
 50.700     5.989000     0.032300     0.074826
 45.570     5.720500     0.033100     0.071511
 39.940     5.475800     0.035400     0.068493
 33.560     5.028200     0.039100     0.062827
 25.840     4.600300     0.047000     0.057546
 14.840     4.295500     0.058800     0.053802
----------------------------------------------------------
E =  471.420 MeV, E_lo =  469.230 MeV, E_hi =  473.600 MeV
Systematic = 0.0656, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.755300     0.021100     0.009402
154.160     1.443500     0.021000     0.018063
146.440     2.144600     0.023000     0.026779
140.060     2.731700     0.024700     0.034216
134.430     3.369200     0.026100     0.042060
129.300     4.073500     0.027900     0.050963
124.520     4.565400     0.029000     0.057053
120.000     5.105700     0.030200     0.063815
115.680     5.489000     0.031000     0.068623
111.510     5.845800     0.031900     0.073038
107.460     6.143900     0.032500     0.076807
103.490     6.456700     0.033100     0.080674
 99.590     6.668200     0.033500     0.083317
 95.740     6.741300     0.033600     0.084247
 91.910     6.866200     0.034000     0.085810
 88.090     6.959700     0.034200     0.087021
 84.260     6.933300     0.034300     0.086659
 80.410     6.899500     0.034200     0.086268
 76.510     6.789900     0.033900     0.084881
 72.540     6.590000     0.033400     0.082387
 68.490     6.502700     0.033300     0.081348
 64.320     6.313200     0.033000     0.078875
 60.000     6.185500     0.033000     0.077355
 55.480     5.952400     0.032600     0.074369
 50.700     5.654900     0.032300     0.070668
 45.570     5.435900     0.033200     0.067920
 39.940     5.254700     0.035800     0.065676
 33.560     4.818000     0.039700     0.060305
 25.840     4.548200     0.048300     0.056853
 14.840     4.166500     0.060700     0.052111
----------------------------------------------------------
E =  475.710 MeV, E_lo =  473.510 MeV, E_hi =  477.910 MeV
Systematic = 0.0632, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.663800     0.023800     0.008283
154.160     1.378600     0.023600     0.017195
146.440     2.009500     0.025600     0.025168
140.060     2.626300     0.027800     0.032805
134.430     3.253900     0.029200     0.040711
129.300     3.903700     0.031100     0.048839
124.520     4.376600     0.032400     0.054728
120.000     4.854100     0.033400     0.060720
115.680     5.275100     0.034400     0.065970
111.510     5.656500     0.035500     0.070686
107.460     5.939300     0.036100     0.074294
103.490     6.191900     0.036600     0.077381
 99.590     6.425100     0.037100     0.080238
 95.740     6.542100     0.037300     0.081797
 91.910     6.620500     0.037600     0.082759
 88.090     6.703100     0.037900     0.083721
 84.260     6.754200     0.038100     0.084399
 80.410     6.683100     0.037900     0.083501
 76.510     6.577500     0.037600     0.082209
 72.540     6.401000     0.037100     0.080018
 68.490     6.267400     0.036900     0.078345
 64.320     6.106300     0.036600     0.076273
 60.000     5.973000     0.036500     0.074655
 55.480     5.665600     0.036000     0.070770
 50.700     5.484500     0.036000     0.068518
 45.570     5.266800     0.037000     0.065812
 39.940     5.037900     0.039800     0.062978
 33.560     4.706400     0.044500     0.058874
 25.840     4.369000     0.053900     0.054709
 14.840     3.886600     0.067700     0.048535
----------------------------------------------------------
E =  480.220 MeV, E_lo =  478.000 MeV, E_hi =  482.430 MeV
Systematic = 0.0601, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.610200     0.020500     0.007705
154.160     1.331000     0.020400     0.016599
146.440     1.887400     0.021900     0.023606
140.060     2.492600     0.023700     0.031224
134.430     3.102200     0.025200     0.038841
129.300     3.722300     0.026800     0.046534
124.520     4.224100     0.028000     0.052840
120.000     4.618200     0.028900     0.057775
115.680     5.085200     0.030000     0.063577
111.510     5.423700     0.030800     0.067835
107.460     5.730200     0.031500     0.071575
103.490     5.865900     0.031500     0.073320
 99.590     6.055400     0.031900     0.075758
 95.740     6.194400     0.032200     0.077475
 91.910     6.262000     0.032500     0.078217
 88.090     6.389600     0.032800     0.079932
 84.260     6.381800     0.032900     0.079783
 80.410     6.307200     0.032700     0.078783
 76.510     6.278800     0.032600     0.078500
 72.540     6.146000     0.032400     0.076849
 68.490     5.978600     0.032100     0.074695
 64.320     5.805600     0.031700     0.072579
 60.000     5.644200     0.031500     0.070591
 55.480     5.336900     0.031100     0.066706
 50.700     5.235800     0.031200     0.065443
 45.570     5.016600     0.032100     0.062656
 39.940     4.762100     0.034500     0.059525
 33.560     4.447200     0.038500     0.055565
 25.840     4.120300     0.046700     0.051472
 14.840     3.878900     0.060000     0.048419
----------------------------------------------------------
E =  484.600 MeV, E_lo =  482.400 MeV, E_hi =  486.800 MeV
Systematic = 0.0577, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.598000     0.017700     0.007440
154.160     1.204600     0.017500     0.015078
146.440     1.824800     0.019200     0.022790
140.060     2.386800     0.020900     0.029802
134.430     2.999400     0.022200     0.037525
129.300     3.560400     0.023600     0.044533
124.520     4.029600     0.024800     0.050321
120.000     4.444600     0.025600     0.055588
115.680     4.872800     0.026600     0.060948
111.510     5.235300     0.027400     0.065392
107.460     5.469700     0.027900     0.068323
103.490     5.720700     0.028200     0.071543
 99.590     5.887800     0.028700     0.073602
 95.740     5.963500     0.028700     0.074568
 91.910     6.075200     0.029100     0.075914
 88.090     6.108100     0.029200     0.076411
 84.260     6.149900     0.029400     0.076870
 80.410     6.039700     0.029100     0.075485
 76.510     5.959900     0.028900     0.074490
 72.540     5.856500     0.028700     0.073173
 68.490     5.754100     0.028500     0.071962
 64.320     5.644100     0.028400     0.070602
 60.000     5.326800     0.027800     0.066633
 55.480     5.146500     0.027700     0.064286
 50.700     4.916100     0.027500     0.061425
 45.570     4.730200     0.028200     0.059119
 39.940     4.597300     0.030600     0.057460
 33.560     4.234700     0.034100     0.052855
 25.840     3.952500     0.041100     0.049450
 14.840     3.758600     0.053200     0.046868
----------------------------------------------------------
E =  489.010 MeV, E_lo =  486.810 MeV, E_hi =  491.210 MeV
Systematic = 0.0551, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.521300     0.017900     0.006371
154.160     1.106700     0.017400     0.013787
146.440     1.706000     0.019200     0.021332
140.060     2.253100     0.020900     0.028199
134.430     2.822300     0.022300     0.035236
129.300     3.400500     0.023800     0.042488
124.520     3.896900     0.025000     0.048653
120.000     4.267600     0.025700     0.053331
115.680     4.638200     0.026600     0.057990
111.510     4.996000     0.027400     0.062454
107.460     5.265100     0.028000     0.065789
103.490     5.435000     0.028200     0.067875
 99.590     5.621800     0.028600     0.070305
 95.740     5.752800     0.028900     0.071910
 91.910     5.904200     0.029300     0.073796
 88.090     5.866500     0.029300     0.073366
 84.260     5.868400     0.029300     0.073366
 80.410     5.829700     0.029200     0.072867
 76.510     5.688200     0.028900     0.071047
 72.540     5.587400     0.028700     0.069832
 68.490     5.451900     0.028400     0.068117
 64.320     5.317600     0.028200     0.066465
 60.000     5.134800     0.027900     0.064200
 55.480     4.920800     0.027700     0.061445
 50.700     4.749500     0.027700     0.059355
 45.570     4.528200     0.028200     0.056560
 39.940     4.340700     0.030500     0.054323
 33.560     4.051000     0.034200     0.050632
 25.840     3.779100     0.041300     0.047176
 14.840     3.659800     0.054500     0.045661
----------------------------------------------------------
E =  493.410 MeV, E_lo =  491.210 MeV, E_hi =  495.610 MeV
Systematic = 0.0534, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.492900     0.017400     0.006284
154.160     1.062200     0.016700     0.013382
146.440     1.603300     0.018500     0.020076
140.060     2.190900     0.020200     0.027349
134.430     2.751400     0.021700     0.034314
129.300     3.277300     0.022900     0.040929
124.520     3.729900     0.024000     0.046581
120.000     4.186000     0.025000     0.052335
115.680     4.533100     0.025700     0.056642
111.510     4.842100     0.026400     0.060490
107.460     5.076500     0.026900     0.063432
103.490     5.277900     0.027200     0.066016
 99.590     5.478100     0.027600     0.068445
 95.740     5.585900     0.027900     0.069833
 91.910     5.655600     0.028100     0.070722
 88.090     5.692400     0.028200     0.071113
 84.260     5.667900     0.028200     0.070790
 80.410     5.636800     0.028100     0.070507
 76.510     5.532000     0.027900     0.069186
 72.540     5.406800     0.027600     0.067581
 68.490     5.301400     0.027500     0.066217
 64.320     5.128400     0.027200     0.064065
 60.000     4.912500     0.026600     0.061384
 55.480     4.759300     0.026600     0.059527
 50.700     4.555900     0.026700     0.056952
 45.570     4.398900     0.027300     0.054997
 39.940     4.188600     0.029500     0.052362
 33.560     3.972100     0.033300     0.049670
 25.840     3.735300     0.040000     0.046715
 14.840     3.522000     0.053700     0.043962
----------------------------------------------------------
E =  497.810 MeV, E_lo =  495.610 MeV, E_hi =  500.010 MeV
Systematic = 0.0512, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.434900     0.017500     0.005352
154.160     0.999400     0.017000     0.012498
146.440     1.561400     0.018800     0.019518
140.060     2.104700     0.020400     0.026320
134.430     2.666500     0.022000     0.033287
129.300     3.128300     0.023100     0.039084
124.520     3.620100     0.024300     0.045293
120.000     3.981900     0.025100     0.049836
115.680     4.354700     0.026000     0.054407
111.510     4.682000     0.026800     0.058559
107.460     4.957400     0.027400     0.061907
103.490     5.060200     0.027400     0.063217
 99.590     5.249000     0.027900     0.065615
 95.740     5.340100     0.028100     0.066724
 91.910     5.440800     0.028400     0.068008
 88.090     5.498900     0.028600     0.068683
 84.260     5.487000     0.028500     0.068617
 80.410     5.421700     0.028500     0.067750
 76.510     5.301700     0.028100     0.066290
 72.540     5.158800     0.027800     0.064461
 68.490     5.011800     0.027500     0.062628
 64.320     4.905100     0.027400     0.061251
 60.000     4.685400     0.026800     0.058559
 55.480     4.504600     0.026800     0.056352
 50.700     4.334200     0.026900     0.054191
 45.570     4.185300     0.027600     0.052259
 39.940     4.050200     0.030000     0.050571
 33.560     3.816900     0.033800     0.047747
 25.840     3.519100     0.040400     0.043954
 14.840     3.395400     0.054800     0.042420
----------------------------------------------------------
E =  502.210 MeV, E_lo =  500.010 MeV, E_hi =  504.410 MeV
Systematic = 0.0493, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.392800     0.016900     0.004914
154.160     0.975000     0.016200     0.012066
146.440     1.488400     0.017900     0.018580
140.060     2.002400     0.019500     0.025120
134.430     2.520600     0.021000     0.031430
129.300     3.025000     0.022200     0.037757
124.520     3.455900     0.023300     0.043219
120.000     3.866500     0.024200     0.048386
115.680     4.209300     0.025000     0.052668
111.510     4.501500     0.025700     0.056313
107.460     4.687800     0.026000     0.058590
103.490     4.936700     0.026500     0.061754
 99.590     5.083700     0.026900     0.063540
 95.740     5.194900     0.027100     0.064975
 91.910     5.269100     0.027400     0.065825
 88.090     5.292400     0.027500     0.066108
 84.260     5.273800     0.027400     0.065933
 80.410     5.179400     0.027200     0.064716
 76.510     5.109000     0.027100     0.063890
 72.540     4.978100     0.026700     0.062213
 68.490     4.861800     0.026500     0.060774
 64.320     4.674900     0.026100     0.058436
 60.000     4.482200     0.025700     0.055983
 55.480     4.353800     0.025800     0.054391
 50.700     4.177300     0.025800     0.052280
 45.570     4.024900     0.026500     0.050352
 39.940     3.873000     0.028700     0.048436
 33.560     3.643500     0.032300     0.045501
 25.840     3.493900     0.039200     0.043693
 14.840     3.216300     0.053200     0.040232
----------------------------------------------------------
E =  506.610 MeV, E_lo =  504.410 MeV, E_hi =  508.810 MeV
Systematic = 0.0473, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.366000     0.017000     0.004556
154.160     0.878900     0.016000     0.010971
146.440     1.426000     0.018000     0.017779
140.060     1.904100     0.019600     0.023759
134.430     2.451900     0.021100     0.030637
129.300     2.861200     0.022100     0.035715
124.520     3.362400     0.023400     0.042024
120.000     3.711300     0.024200     0.046364
115.680     4.040100     0.025000     0.050445
111.510     4.358900     0.025800     0.054502
107.460     4.566500     0.026100     0.057119
103.490     4.812700     0.026600     0.060184
 99.590     4.890000     0.026800     0.061079
 95.740     4.991600     0.027000     0.062410
 91.910     5.079200     0.027200     0.063521
 88.090     5.116400     0.027400     0.063980
 84.260     5.076500     0.027300     0.063479
 80.410     4.969700     0.027100     0.062148
 76.510     4.889700     0.026900     0.061144
 72.540     4.746900     0.026600     0.059308
 68.490     4.603800     0.026200     0.057513
 64.320     4.522100     0.026100     0.056569
 60.000     4.299600     0.025600     0.053711
 55.480     4.156600     0.025600     0.051933
 50.700     4.029700     0.025900     0.050326
 45.570     3.817700     0.026400     0.047679
 39.940     3.707700     0.028700     0.046331
 33.560     3.434000     0.032100     0.042925
 25.840     3.322600     0.039000     0.041569
 14.840     3.150700     0.052600     0.039367
----------------------------------------------------------
E =  511.010 MeV, E_lo =  508.810 MeV, E_hi =  513.210 MeV
Systematic = 0.0455, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.396100     0.018400     0.004737
154.160     0.858800     0.017100     0.010753
146.440     1.333600     0.018900     0.016668
140.060     1.857600     0.020700     0.023210
134.430     2.347600     0.022200     0.029350
129.300     2.780300     0.023300     0.034704
124.520     3.284400     0.024700     0.041040
120.000     3.594600     0.025400     0.044915
115.680     3.939000     0.026200     0.049267
111.510     4.163200     0.026800     0.052000
107.460     4.394300     0.027300     0.054885
103.490     4.572700     0.027600     0.057188
 99.590     4.733100     0.028000     0.059214
 95.740     4.847800     0.028300     0.060619
 91.910     4.890100     0.028400     0.061124
 88.090     4.930100     0.028600     0.061583
 84.260     4.836000     0.028300     0.060399
 80.410     4.819100     0.028300     0.060288
 76.510     4.698000     0.028000     0.058771
 72.540     4.547600     0.027600     0.056855
 68.490     4.450200     0.027400     0.055617
 64.320     4.339000     0.027200     0.054265
 60.000     4.133900     0.026700     0.051602
 55.480     3.936500     0.026600     0.049166
 50.700     3.869100     0.027100     0.048319
 45.570     3.662200     0.027600     0.045714
 39.940     3.559000     0.030100     0.044471
 33.560     3.324300     0.033800     0.041600
 25.840     3.064900     0.040600     0.038279
 14.840     3.092300     0.056900     0.038676
----------------------------------------------------------
E =  515.410 MeV, E_lo =  513.210 MeV, E_hi =  517.610 MeV
Systematic = 0.0440, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.315500     0.017600     0.003774
154.160     0.830300     0.016500     0.010392
146.440     1.300100     0.018300     0.016290
140.060     1.776300     0.020100     0.022136
134.430     2.256100     0.021400     0.028199
129.300     2.702900     0.022700     0.033782
124.520     3.169800     0.023900     0.039655
120.000     3.522500     0.024800     0.043991
115.680     3.812900     0.025500     0.047713
111.510     4.087200     0.026200     0.051072
107.460     4.254200     0.026400     0.053211
103.490     4.452300     0.026900     0.055638
 99.590     4.564200     0.027200     0.057047
 95.740     4.692700     0.027400     0.058722
 91.910     4.745400     0.027600     0.059291
 88.090     4.747600     0.027600     0.059401
 84.260     4.670100     0.027400     0.058391
 80.410     4.617200     0.027400     0.057727
 76.510     4.608100     0.027400     0.057617
 72.540     4.459200     0.027000     0.055701
 68.490     4.321500     0.026600     0.054004
 64.320     4.171500     0.026400     0.052204
 60.000     3.979500     0.025800     0.049703
 55.480     3.809700     0.025800     0.047666
 50.700     3.688300     0.026200     0.046071
 45.570     3.510600     0.026800     0.043860
 39.940     3.394400     0.029100     0.042490
 33.560     3.207300     0.032900     0.040140
 25.840     2.989000     0.039500     0.037405
 14.840     2.937900     0.057600     0.036703
----------------------------------------------------------
E =  519.820 MeV, E_lo =  517.620 MeV, E_hi =  522.020 MeV
Systematic = 0.0423, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.292800     0.016700     0.003677
154.160     0.786100     0.015500     0.009728
146.440     1.292000     0.017400     0.016238
140.060     1.730800     0.019000     0.021643
134.430     2.202800     0.020300     0.027524
129.300     2.591700     0.021100     0.032442
124.520     3.018500     0.022400     0.037755
120.000     3.409700     0.023300     0.042651
115.680     3.704000     0.024000     0.046243
111.510     3.938200     0.024500     0.049242
107.460     4.170100     0.024900     0.052162
103.490     4.305100     0.025200     0.053790
 99.590     4.453800     0.025600     0.055699
 95.740     4.554200     0.025700     0.056972
 91.910     4.521500     0.025700     0.056532
 88.090     4.597300     0.025900     0.057430
 84.260     4.502400     0.025600     0.056248
 80.410     4.435500     0.025500     0.055414
 76.510     4.383700     0.025500     0.054753
 72.540     4.288100     0.025200     0.053569
 68.490     4.100300     0.024800     0.051211
 64.320     4.013300     0.024700     0.050147
 60.000     3.804100     0.024100     0.047540
 55.480     3.672200     0.024200     0.045913
 50.700     3.482000     0.024300     0.043583
 45.570     3.361900     0.025000     0.042026
 39.940     3.198500     0.026900     0.039995
 33.560     3.022400     0.030300     0.037742
 25.840     2.841600     0.036100     0.035599
 14.840     2.796000     0.051600     0.035088
----------------------------------------------------------
E =  528.520 MeV, E_lo =  526.320 MeV, E_hi =  530.720 MeV
Systematic = 0.0389, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.242900     0.080700     0.004019
154.160     0.622500     0.060600     0.007801
146.440     1.145500     0.061700     0.014583
140.060     1.641100     0.065100     0.020661
134.430     2.039200     0.071300     0.025432
129.300     2.545600     0.074100     0.031964
124.520     2.580800     0.080100     0.032120
120.000     3.149800     0.083800     0.039399
115.680     3.379100     0.085200     0.042249
111.510     3.556400     0.083800     0.044537
107.460     3.909800     0.085100     0.048802
103.490     4.082400     0.092400     0.050917
 99.590     4.106700     0.085600     0.051310
 95.740     4.301500     0.087300     0.053712
 91.910     4.294500     0.085500     0.053578
 88.090     4.255200     0.087000     0.053245
 84.260     4.270300     0.089100     0.053251
 80.410     4.116000     0.086900     0.051472
 76.510     4.101600     0.085400     0.051254
 72.540     3.910300     0.083200     0.048888
 68.490     3.755900     0.086200     0.047040
 64.320     3.667200     0.082500     0.045881
 60.000     3.377100     0.083600     0.042317
 55.480     3.220000     0.087700     0.040261
 50.700     3.177100     0.086800     0.039825
 45.570     2.935300     0.093000     0.036756
 39.940     2.879500     0.099500     0.035964
 33.560     2.763800     0.109300     0.034448
 25.840     2.579900     0.142800     0.032266
 14.840     2.682600     0.219300     0.033869
----------------------------------------------------------
E =  533.030 MeV, E_lo =  530.820 MeV, E_hi =  535.250 MeV
Systematic = 0.0379, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.302400     0.016500     0.003655
154.160     0.681500     0.015000     0.008417
146.440     1.137000     0.016800     0.014204
140.060     1.539400     0.018400     0.019209
134.430     1.960000     0.019700     0.024451
129.300     2.376700     0.020800     0.029750
124.520     2.745900     0.021900     0.034306
120.000     3.049500     0.022800     0.038099
115.680     3.340500     0.023500     0.041739
111.510     3.623800     0.024200     0.045347
107.460     3.749000     0.024400     0.046824
103.490     3.937000     0.024900     0.049265
 99.590     4.005300     0.025000     0.050110
 95.740     4.116400     0.025400     0.051474
 91.910     4.154600     0.025500     0.051871
 88.090     4.125100     0.025300     0.051523
 84.260     4.084300     0.025200     0.051015
 80.410     3.996000     0.025100     0.049948
 76.510     3.928000     0.024900     0.049153
 72.540     3.737200     0.024400     0.046711
 68.490     3.669300     0.024100     0.045852
 64.320     3.488400     0.023700     0.043571
 60.000     3.359300     0.023300     0.041966
 55.480     3.210400     0.023300     0.040126
 50.700     3.104100     0.023700     0.038840
 45.570     2.948200     0.024400     0.036855
 39.940     2.831200     0.026300     0.035399
 33.560     2.732700     0.030000     0.034209
 25.840     2.489900     0.035600     0.031144
 14.840     2.507300     0.053100     0.031421
----------------------------------------------------------
E =  537.420 MeV, E_lo =  535.220 MeV, E_hi =  539.620 MeV
Systematic = 0.0368, Preliminary = 0, CBMAMI_2014_Prakhov
165.160     0.248400     0.030300     0.003487
154.160     0.694600     0.027400     0.008540
146.440     1.040100     0.030200     0.013053
140.060     1.513700     0.033400     0.018947
134.430     1.893100     0.035200     0.023637
129.300     2.279800     0.036900     0.028460
124.520     2.693300     0.038900     0.033597
120.000     2.985100     0.040400     0.037321
115.680     3.387900     0.042100     0.042328
111.510     3.489400     0.042300     0.043673
107.460     3.773500     0.043300     0.047129
103.490     3.888500     0.043800     0.048567
 99.590     3.944200     0.043900     0.049283
 95.740     3.946500     0.043800     0.049372
 91.910     4.062500     0.044500     0.050754
 88.090     4.030900     0.044300     0.050398
 84.260     3.959700     0.043800     0.049505
