 0.233  76.51 10.9560 0.0358 0.1416
 0.300  72.54 10.6945 0.0354 0.1383
 0.367  68.49 10.3866 0.0350 0.1345
 0.433  64.32 10.0592 0.0346 0.1304
 0.500  60.00 9.5730 0.0340 0.1244
 0.567  55.48 9.0470 0.0336 0.1180
 0.633  50.70 8.4616 0.0334 0.1109
 0.700  45.57 7.8417 0.0334 0.1036
 0.767  39.94 7.1797 0.0340 0.0960
 0.833  33.56 6.3971 0.0354 0.0874
 0.900  25.84 5.5628 0.0387 0.0796
 0.967  14.84 4.6641 0.0483 0.0757
TCS=117.815+/-0.083(stat) [+/-0.287(tot)] ub
--------------------------------
tag channel= 309, eff= 0.614708
Eg=259.38-263.68 W=1169.2-1172.7
Eg=261.53+/-2.15  W=1170.95+/-1.72
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 6.9564 0.0373 0.0946
-0.900 154.16 7.8405 0.0377 0.1050
-0.833 146.44 8.5837 0.0382 0.1139
-0.767 140.06 9.3719 0.0394 0.1236
-0.700 134.43 9.9681 0.0400 0.1308
-0.633 129.30 10.5827 0.0410 0.1385
-0.567 124.52 11.0972 0.0416 0.1448
-0.500 120.00 11.5465 0.0422 0.1504
-0.433 115.68 11.9133 0.0425 0.1549
-0.367 111.51 12.2426 0.0429 0.1589
-0.300 107.46 12.5177 0.0430 0.1623
-0.233 103.49 12.7584 0.0432 0.1652
-0.167  99.59 12.9142 0.0430 0.1671
-0.100  95.74 12.9820 0.0430 0.1679
-0.033  91.91 12.9442 0.0426 0.1673
 0.033  88.09 12.8455 0.0420 0.1660
 0.100  84.26 12.7292 0.0416 0.1645
 0.167  80.41 12.5641 0.0412 0.1624
 0.233  76.51 12.3599 0.0408 0.1598
 0.300  72.54 12.1388 0.0404 0.1570
 0.367  68.49 11.7508 0.0397 0.1522
 0.433  64.32 11.3608 0.0393 0.1473
 0.500  60.00 10.8357 0.0385 0.1408
 0.567  55.48 10.3182 0.0381 0.1345
 0.633  50.70 9.6203 0.0378 0.1261
 0.700  45.57 8.9074 0.0376 0.1175
 0.767  39.94 8.0610 0.0379 0.1076
 0.833  33.56 7.1316 0.0390 0.0973
 0.900  25.84 6.1857 0.0421 0.0880
 0.967  14.84 4.9867 0.0507 0.0803
TCS=132.305+/-0.094(stat) [+/-0.323(tot)] ub
--------------------------------
tag channel= 308, eff= 0.615155
Eg=263.60-267.93 W=1172.6-1176.1
Eg=265.76+/-2.17  W=1174.34+/-1.73
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 7.5100 0.0380 0.1013
-0.900 154.16 8.4955 0.0387 0.1130
-0.833 146.44 9.3665 0.0394 0.1235
-0.767 140.06 10.2385 0.0407 0.1343
-0.700 134.43 10.8938 0.0414 0.1423
-0.633 129.30 11.5665 0.0425 0.1507
-0.567 124.52 12.1114 0.0432 0.1574
-0.500 120.00 12.6821 0.0441 0.1645
-0.433 115.68 13.0656 0.0444 0.1692
-0.367 111.51 13.5377 0.0452 0.1751
-0.300 107.46 13.8250 0.0453 0.1787
-0.233 103.49 14.0835 0.0455 0.1818
-0.167  99.59 14.1925 0.0451 0.1831
-0.100  95.74 14.2965 0.0451 0.1843
-0.033  91.91 14.3676 0.0450 0.1852
 0.033  88.09 14.2401 0.0444 0.1835
 0.100  84.26 14.0069 0.0437 0.1805
 0.167  80.41 13.9492 0.0435 0.1797
 0.233  76.51 13.6650 0.0428 0.1761
 0.300  72.54 13.4323 0.0424 0.1732
 0.367  68.49 13.0741 0.0418 0.1687
 0.433  64.32 12.5718 0.0410 0.1624
 0.500  60.00 12.0474 0.0403 0.1559
 0.567  55.48 11.4298 0.0396 0.1483
 0.633  50.70 10.6957 0.0391 0.1393
 0.700  45.57 9.9350 0.0388 0.1301
 0.767  39.94 8.9846 0.0389 0.1188
 0.833  33.56 8.0619 0.0400 0.1084
 0.900  25.84 6.9764 0.0429 0.0972
 0.967  14.84 5.6086 0.0516 0.0871
TCS=146.078+/-0.098(stat) [+/-0.355(tot)] ub
--------------------------------
tag channel= 307, eff= 0.614800
Eg=268.01-272.38 W=1176.1-1179.6
Eg=270.19+/-2.18  W=1177.87+/-1.74
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 8.1038 0.0413 0.1094
-0.900 154.16 9.3285 0.0424 0.1241
-0.833 146.44 10.2587 0.0430 0.1353
-0.767 140.06 11.2021 0.0444 0.1469
-0.700 134.43 11.9666 0.0453 0.1563
-0.633 129.30 12.6889 0.0464 0.1653
-0.567 124.52 13.4369 0.0476 0.1746
-0.500 120.00 13.9560 0.0482 0.1810
-0.433 115.68 14.4642 0.0489 0.1873
-0.367 111.51 14.9619 0.0496 0.1935
-0.300 107.46 15.3109 0.0498 0.1978
-0.233 103.49 15.6895 0.0503 0.2025
-0.167  99.59 15.8110 0.0499 0.2038
-0.100  95.74 15.9406 0.0499 0.2054
-0.033  91.91 15.9937 0.0497 0.2060
 0.033  88.09 15.8973 0.0492 0.2047
 0.100  84.26 15.7245 0.0486 0.2025
 0.167  80.41 15.6479 0.0484 0.2015
 0.233  76.51 15.3504 0.0476 0.1977
 0.300  72.54 15.0091 0.0470 0.1934
 0.367  68.49 14.6001 0.0463 0.1883
 0.433  64.32 14.0785 0.0454 0.1817
 0.500  60.00 13.5000 0.0446 0.1745
 0.567  55.48 12.8215 0.0439 0.1662
 0.633  50.70 12.0541 0.0434 0.1568
 0.700  45.57 10.9941 0.0424 0.1438
 0.767  39.94 10.1199 0.0430 0.1336
 0.833  33.56 8.9422 0.0438 0.1201
 0.900  25.84 7.7357 0.0470 0.1075
 0.967  14.84 6.1985 0.0569 0.0961
TCS=162.353+/-0.108(stat) [+/-0.394(tot)] ub
--------------------------------
tag channel= 306, eff= 0.615332
Eg=272.34-276.68 W=1179.6-1183.0
Eg=274.51+/-2.17  W=1181.31+/-1.72
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 8.6715 0.0418 0.1162
-0.900 154.16 10.0695 0.0433 0.1331
-0.833 146.44 11.1601 0.0444 0.1464
-0.767 140.06 12.1724 0.0457 0.1589
-0.700 134.43 13.0864 0.0470 0.1702
-0.633 129.30 13.9235 0.0483 0.1806
-0.567 124.52 14.6668 0.0493 0.1898
-0.500 120.00 15.3398 0.0502 0.1982
-0.433 115.68 15.9754 0.0512 0.2062
-0.367 111.51 16.3887 0.0517 0.2113
-0.300 107.46 16.8772 0.0523 0.2173
-0.233 103.49 17.3358 0.0529 0.2231
-0.167  99.59 17.4537 0.0526 0.2244
-0.100  95.74 17.6252 0.0525 0.2265
-0.033  91.91 17.6808 0.0524 0.2271
 0.033  88.09 17.6246 0.0518 0.2263
 0.100  84.26 17.5227 0.0515 0.2250
 0.167  80.41 17.3065 0.0509 0.2222
 0.233  76.51 17.0652 0.0503 0.2192
 0.300  72.54 16.6595 0.0494 0.2140
 0.367  68.49 16.3253 0.0490 0.2099
 0.433  64.32 15.6837 0.0478 0.2018
 0.500  60.00 14.9949 0.0467 0.1932
 0.567  55.48 14.2050 0.0458 0.1834
 0.633  50.70 13.3585 0.0451 0.1730
 0.700  45.57 12.2745 0.0441 0.1597
 0.767  39.94 11.1037 0.0440 0.1456
 0.833  33.56 9.8997 0.0449 0.1317
 0.900  25.84 8.5894 0.0479 0.1176
 0.967  14.84 6.9504 0.0577 0.1043
TCS=179.185+/-0.112(stat) [+/-0.433(tot)] ub
--------------------------------
tag channel= 305, eff= 0.614000
Eg=276.68-281.02 W=1183.0-1186.5
Eg=278.85+/-2.17  W=1184.75+/-1.72
cos  degrees  DCS  eDCS(stat) eDCS(stat+syst)
-0.967 165.16 9.2614 0.0480 0.1253
-0.900 154.16 10.6683 0.0490 0.1421
-0.833 146.44 11.9710 0.0504 0.1579
-0.767 140.06 13.1628 0.0522 0.1726
-0.700 134.43 14.0909 0.0532 0.1840
-0.633 129.30 15.0961 0.0549 0.1965
-0.567 124.52 15.9696 0.0561 0.2074
-0.500 120.00 16.7130 0.0571 0.2166
-0.433 115.68 17.3897 0.0581 0.2250
-0.367 111.51 17.9870 0.0591 0.2325
-0.300 107.46 18.4477 0.0595 0.2381
-0.233 103.49 18.9532 0.0602 0.2445
-0.167  99.59 19.2047 0.0600 0.2475
