  1490.00     -0.20446016E-05     -0.45149622E-07
  1495.00     -0.94241833E-05     -0.36353199E-06
  1500.00     -0.20221693E-04     -0.35128688E-05
  1505.00     -0.41875644E-04     -0.24912996E-05
  1510.00     -0.66844065E-04     -0.52757354E-05
  1515.00     -0.96854198E-04     -0.10982525E-04
  1520.00     -0.13438740E-03     -0.17239093E-04
  1525.00     -0.17828080E-03     -0.26189626E-04
  1530.00     -0.22764886E-03     -0.38658619E-04
  1535.00     -0.28518768E-03     -0.53223821E-04
  1540.00     -0.34910930E-03     -0.71627462E-04
  1545.00     -0.42009526E-03     -0.93798179E-04
  1550.00     -0.49568115E-03     -0.12242141E-03
  1555.00     -0.58039280E-03     -0.15385173E-03
  1560.00     -0.67120312E-03     -0.19123429E-03
  1565.00     -0.76854579E-03     -0.23457516E-03
  1570.00     -0.87235601E-03     -0.28429197E-03
  1575.00     -0.98260425E-03     -0.34072721E-03
  1580.00     -0.10964508E-02     -0.40746013E-03
  1585.00     -0.12201229E-02     -0.47743205E-03
  1590.00     -0.13478846E-02     -0.55752589E-03
  1595.00     -0.14808837E-02     -0.64652592E-03
  1600.00     -0.16188395E-02     -0.74484365E-03
  1605.00     -0.17614064E-02     -0.85292305E-03
  1610.00     -0.19081668E-02     -0.97121979E-03
  1615.00     -0.20586762E-02     -0.11001646E-02
  1620.00     -0.22124602E-02     -0.12401888E-02
  1625.00     -0.23689189E-02     -0.13917132E-02
  1630.00     -0.25302410E-02     -0.15547165E-02
  1635.00     -0.26885683E-02     -0.17306390E-02
  1640.00     -0.28498919E-02     -0.19188525E-02
  1645.00     -0.30116208E-02     -0.21199548E-02
  1650.00     -0.31730143E-02     -0.23342219E-02
  1655.00     -0.33333271E-02     -0.25619580E-02
  1660.00     -0.34918093E-02     -0.28033324E-02
  1665.00     -0.36476573E-02     -0.30585578E-02
  1670.00     -0.38000621E-02     -0.33277671E-02
  1675.00     -0.39481365E-02     -0.36110847E-02
  1680.00     -0.40910606E-02     -0.39085602E-02
  1685.00     -0.42278786E-02     -0.42202438E-02
  1690.00     -0.43577030E-02     -0.45460967E-02
  1695.00     -0.44795587E-02     -0.48861122E-02
  1700.00     -0.45924393E-02     -0.52402100E-02
  1705.00     -0.46952908E-02     -0.56083326E-02
  1710.00     -0.47800862E-02     -0.59953034E-02
  1715.00     -0.48694518E-02     -0.63841492E-02
  1720.00     -0.49365860E-02     -0.67929300E-02
  1725.00     -0.49900713E-02     -0.72145960E-02
  1730.00     -0.50287133E-02     -0.76489179E-02
  1735.00     -0.50514287E-02     -0.80955938E-02
  1740.00     -0.50571191E-02     -0.85542579E-02
  1745.00     -0.50447762E-02     -0.90244328E-02
  1750.00     -0.50132902E-02     -0.95057057E-02
  1755.00     -0.49616333E-02     -0.99974799E-02
  1760.00     -0.48887389E-02     -0.10499214E-01
  1765.00     -0.47935232E-02     -0.11010321E-01
  1770.00     -0.46749403E-02     -0.11530015E-01
  1775.00     -0.45319081E-02     -0.12057627E-01
  1780.00     -0.43633933E-02     -0.12592333E-01
  1785.00     -0.41683359E-02     -0.13133305E-01
  1790.00     -0.39456835E-02     -0.13679638E-01
  1795.00     -0.36944125E-02     -0.14230358E-01
  1800.00     -0.34135028E-02     -0.14784447E-01
  1805.00     -0.31019371E-02     -0.15340757E-01
  1810.00     -0.27587088E-02     -0.15898306E-01
  1815.00     -0.23828803E-02     -0.16455788E-01
  1820.00     -0.19734333E-02     -0.17011908E-01
  1825.00     -0.15295019E-02     -0.17565336E-01
  1830.00     -0.10500920E-02     -0.18114725E-01
  1835.00     -0.53429943E-03     -0.18658627E-01
  1840.00      0.19164827E-04     -0.19195807E-01
  1845.00      0.60628491E-03     -0.19720542E-01
  1850.00      0.12377162E-02     -0.20239812E-01
  1855.00      0.19069651E-02     -0.20745371E-01
  1860.00      0.26162986E-02     -0.21236704E-01
  1865.00      0.33664509E-02     -0.21712104E-01
  1870.00      0.41582671E-02     -0.22169938E-01
  1875.00      0.49919797E-02     -0.22607452E-01
  1880.00      0.58683032E-02     -0.23022823E-01
  1885.00      0.67875774E-02     -0.23413720E-01
  1890.00      0.77502489E-02     -0.23777823E-01
