   W         M2-(pi+_n)
 1305.0    1.284   0.129
 1306.0    1.287   0.131
 1307.0    1.291   0.133
 1308.0    1.294   0.136
 1309.0    1.298   0.138
 1310.0    1.301   0.140
 1311.0    1.305   0.143
 1312.0    1.308   0.145
 1313.0    1.312   0.147
 1314.0    1.316   0.150
 1315.0    1.319   0.152
 1316.0    1.323   0.155
 1317.0    1.327   0.158
 1318.0    1.330   0.160
 1319.0    1.334   0.163
 1320.0    1.338   0.166
 1321.0    1.341   0.168
 1322.0    1.345   0.171
 1323.0    1.349   0.174
 1324.0    1.353   0.177
 1325.0    1.356   0.180
 1326.0    1.360   0.183
 1327.0    1.364   0.186
 1328.0    1.368   0.189
 1329.0    1.372   0.192
 1330.0    1.375   0.195
 1331.0    1.379   0.198
 1332.0    1.383   0.202
 1333.0    1.387   0.205
 1334.0    1.391   0.208
 1335.0    1.395   0.212
 1336.0    1.399   0.215
 1337.0    1.403   0.219
 1338.0    1.407   0.222
 1339.0    1.411   0.226
 1340.0    1.415   0.230
 1341.0    1.419   0.233
 1342.0    1.423   0.237
 1343.0    1.427   0.241
 1344.0    1.431   0.245
 1345.0    1.436   0.249
 1346.0    1.440   0.253
 1347.0    1.444   0.257
 1348.0    1.448   0.261
 1349.0    1.453   0.266
 1350.0    1.457   0.270
 1351.0    1.461   0.274
 1352.0    1.465   0.279
 1353.0    1.470   0.283
 1354.0    1.474   0.288
 1355.0    1.478   0.293
 1356.0    1.483   0.298
 1357.0    1.487   0.302
 1358.0    1.492   0.307
 1359.0    1.496   0.312
 1360.0    1.501   0.318
 1361.0    1.505   0.323
 1362.0    1.510   0.328
 1363.0    1.514   0.333
 1364.0    1.519   0.339
 1365.0    1.524   0.344
 1366.0    1.528   0.350
 1367.0    1.533   0.356
 1368.0    1.538   0.361
 1369.0    1.542   0.367
 1370.0    1.547   0.373
 1371.0    1.552   0.380
 1372.0    1.557   0.386
 1373.0    1.562   0.392
 1374.0    1.567   0.399
 1375.0    1.572   0.405
 1376.0    1.576   0.412
 1377.0    1.581   0.419
 1378.0    1.586   0.426
 1379.0    1.591   0.433
 1380.0    1.596   0.440
 1381.0    1.601   0.447
 1382.0    1.606   0.455
 1383.0    1.612   0.462
 1384.0    1.617   0.470
 1385.0    1.622   0.478
 1386.0    1.627   0.486
 1387.0    1.632   0.494
 1388.0    1.637   0.502
 1389.0    1.642   0.511
 1390.0    1.648   0.519
 1391.0    1.653   0.528
 1392.0    1.658   0.537
 1393.0    1.663   0.546
 1394.0    1.669   0.555
 1395.0    1.674   0.565
 1396.0    1.679   0.574
 1397.0    1.685   0.584
 1398.0    1.690   0.594
 1399.0    1.696   0.604
 1400.0    1.701   0.614
 1401.0    1.706   0.625
 1402.0    1.712   0.636
 1403.0    1.717   0.647
 1404.0    1.722   0.658
 1405.0    1.728   0.669
 1406.0    1.733   0.681
 1407.0    1.738   0.693
 1408.0    1.744   0.705
 1409.0    1.749   0.717
 1410.0    1.754   0.730
 1411.0    1.760   0.743
 1412.0    1.765   0.756
 1413.0    1.770   0.769
 1414.0    1.775   0.783
 1415.0    1.780   0.796
 1416.0    1.786   0.811
 1417.0    1.791   0.825
 1418.0    1.796   0.840
 1419.0    1.801   0.855
 1420.0    1.806   0.870
 1421.0    1.810   0.886
 1422.0    1.815   0.902
 1423.0    1.820   0.918
 1424.0    1.825   0.934
 1425.0    1.829   0.951
 1426.0    1.834   0.969
 1427.0    1.838   0.986
 1428.0    1.842   1.004
 1429.0    1.846   1.023
 1430.0    1.850   1.041
 1431.0    1.854   1.061
 1432.0    1.858   1.080
 1433.0    1.861   1.100
 1434.0    1.864   1.120
 1435.0    1.867   1.141
 1436.0    1.870   1.162
 1437.0    1.873   1.184
 1438.0    1.875   1.206
 1439.0    1.877   1.228
 1440.0    1.879   1.251
 1441.0    1.881   1.275
 1442.0    1.882   1.298
 1443.0    1.883   1.323
 1444.0    1.884   1.347
 1445.0    1.884   1.373
 1446.0    1.884   1.398
 1447.0    1.884   1.424
 1448.0    1.883   1.451
 1449.0    1.881   1.478
 1450.0    1.880   1.506
 1451.0    1.877   1.534
 1452.0    1.874   1.563
 1453.0    1.871   1.592
 1454.0    1.867   1.622
 1455.0    1.863   1.652
 1456.0    1.857   1.683
 1457.0    1.852   1.714
 1458.0    1.845   1.746
 1459.0    1.838   1.778
 1460.0    1.830   1.811
 1461.0    1.821   1.844
 1462.0    1.811   1.877
 1463.0    1.800   1.911
 1464.0    1.789   1.946
 1465.0    1.776   1.981
 1466.0    1.763   2.016
 1467.0    1.748   2.051
 1468.0    1.733   2.087
 1469.0    1.716   2.123
 1470.0    1.698   2.160
 1471.0    1.679   2.197
 1472.0    1.659   2.234
 1473.0    1.637   2.271
 1474.0    1.614   2.308
 1475.0    1.590   2.345
 1476.0    1.564   2.382
 1477.0    1.537   2.419
 1478.0    1.508   2.456
 1479.0    1.478   2.493
 1480.0    1.446   2.530
 1481.0    1.413   2.566
 1482.0    1.378   2.602
 1483.0    1.342   2.638
 1484.0    1.304   2.673
 1485.0    1.264   2.707
 1486.0    1.223   2.740
 1487.0    1.180   2.773
 1488.0    1.135   2.805
 1489.0    1.089   2.836
 1490.0    1.041   2.866
 1491.0    0.992   2.894
 1492.0    0.941   2.921
 1493.0    0.889   2.947
 1494.0    0.835   2.971
 1495.0    0.780   2.994
 1496.0    0.723   3.015
 1497.0    0.665   3.034
 1498.0    0.606   3.051
 1499.0    0.546   3.067
 1500.0    0.485   3.080
 1501.0    0.423   3.091
 1502.0    0.361   3.099
 1503.0    0.298   3.106
 1504.0    0.234   3.110
 1505.0    0.170   3.112
 1506.0    0.105   3.112
 1507.0    0.041   3.109
 1508.0   -0.024   3.104
 1509.0   -0.089   3.096
 1510.0   -0.153   3.086
 1511.0   -0.218   3.073
 1512.0   -0.281   3.058
 1513.0   -0.344   3.040
 1514.0   -0.406   3.020
 1515.0   -0.467   2.998
 1516.0   -0.527   2.974
 1517.0   -0.585   2.948
 1518.0   -0.642   2.920
 1519.0   -0.698   2.890
 1520.0   -0.752   2.858
 1521.0   -0.805   2.825
 1522.0   -0.856   2.790
 1523.0   -0.906   2.753
 1524.0   -0.954   2.715
 1525.0   -1.000   2.675
 1526.0   -1.044   2.635
 1527.0   -1.086   2.593
 1528.0   -1.126   2.550
 1529.0   -1.164   2.506
 1530.0   -1.200   2.461
 1531.0   -1.234   2.417
 1532.0   -1.266   2.371
 1533.0   -1.297   2.326
 1534.0   -1.325   2.280
 1535.0   -1.352   2.234
 1536.0   -1.377   2.188
 1537.0   -1.401   2.141
 1538.0   -1.422   2.095
 1539.0   -1.443   2.049
 1540.0   -1.461   2.004
 1541.0   -1.478   1.958
 1542.0   -1.493   1.913
 1543.0   -1.507   1.868
 1544.0   -1.519   1.824
 1545.0   -1.530   1.780
 1546.0   -1.540   1.737
 1547.0   -1.548   1.694
 1548.0   -1.555   1.652
 1549.0   -1.561   1.610
 1550.0   -1.566   1.569
 1551.0   -1.570   1.529
 1552.0   -1.573   1.489
 1553.0   -1.575   1.450
 1554.0   -1.577   1.412
 1555.0   -1.577   1.375
 1556.0   -1.577   1.338
 1557.0   -1.576   1.302
 1558.0   -1.574   1.266
 1559.0   -1.572   1.231
 1560.0   -1.569   1.197
 1561.0   -1.565   1.164
 1562.0   -1.561   1.131
 1563.0   -1.556   1.099
 1564.0   -1.551   1.068
 1565.0   -1.546   1.037
 1566.0   -1.540   1.007
 1567.0   -1.533   0.977
 1568.0   -1.527   0.949
 1569.0   -1.520   0.921
 1570.0   -1.512   0.893
 1571.0   -1.504   0.866
 1572.0   -1.497   0.840
 1573.0   -1.488   0.814
 1574.0   -1.480   0.789
 1575.0   -1.471   0.764
 1576.0   -1.462   0.740
 1577.0   -1.453   0.716
 1578.0   -1.444   0.693
 1579.0   -1.435   0.671
 1580.0   -1.426   0.649
 1581.0   -1.416   0.627
 1582.0   -1.406   0.606
 1583.0   -1.397   0.586
 1584.0   -1.387   0.565
 1585.0   -1.377   0.546
 1586.0   -1.367   0.527
 1587.0   -1.357   0.508
 1588.0   -1.346   0.489
 1589.0   -1.336   0.471
 1590.0   -1.326   0.454
 1591.0   -1.316   0.436
 1592.0   -1.305   0.419
 1593.0   -1.295   0.403
 1594.0   -1.284   0.387
 1595.0   -1.274   0.371
 1596.0   -1.264   0.355
 1597.0   -1.253   0.340
 1598.0   -1.243   0.325
 1599.0   -1.232   0.311
 1600.0   -1.222   0.297
 1601.0   -1.211   0.283
 1602.0   -1.201   0.269
 1603.0   -1.190   0.256
 1604.0   -1.180   0.243
 1605.0   -1.169   0.230
 1606.0   -1.159   0.218
 1607.0   -1.148   0.206
 1608.0   -1.138   0.194
 1609.0   -1.128   0.182
 1610.0   -1.117   0.170
 1611.0   -1.107   0.159
 1612.0   -1.096   0.148
 1613.0   -1.086   0.138
 1614.0   -1.076   0.127
 1615.0   -1.065   0.117
 1616.0   -1.055   0.107
 1617.0   -1.045   0.097
 1618.0   -1.034   0.087
 1619.0   -1.024   0.078
 1620.0   -1.014   0.069
 1621.0   -1.004   0.060
 1622.0   -0.993   0.051
 1623.0   -0.983   0.043
 1624.0   -0.973   0.034
 1625.0   -0.963   0.026
 1626.0   -0.953   0.018
 1627.0   -0.943   0.011
 1628.0   -0.933   0.003
 1629.0   -0.923  -0.004
 1630.0   -0.913  -0.012
 1631.0   -0.903  -0.019
 1632.0   -0.894  -0.025
 1633.0   -0.884  -0.032
 1634.0   -0.874  -0.038
 1635.0   -0.864  -0.045
 1636.0   -0.855  -0.051
 1637.0   -0.845  -0.057
 1638.0   -0.836  -0.062
 1639.0   -0.826  -0.068
 1640.0   -0.817  -0.074
 1641.0   -0.807  -0.079
 1642.0   -0.798  -0.084
 1643.0   -0.788  -0.089
 1644.0   -0.779  -0.094
 1645.0   -0.770  -0.098
 1646.0   -0.760  -0.103
 1647.0   -0.751  -0.107
 1648.0   -0.742  -0.111
 1649.0   -0.733  -0.115
 1650.0   -0.724  -0.119
 1651.0   -0.715  -0.123
 1652.0   -0.706  -0.126
 1653.0   -0.697  -0.130
 1654.0   -0.688  -0.133
 1655.0   -0.679  -0.136
 1656.0   -0.670  -0.139
 1657.0   -0.662  -0.142
 1658.0   -0.653  -0.145
 1659.0   -0.645  -0.148
 1660.0   -0.636  -0.150
 1661.0   -0.628  -0.153
 1662.0   -0.620  -0.155
 1663.0   -0.611  -0.157
 1664.0   -0.603  -0.159
 1665.0   -0.595  -0.161
 1666.0   -0.587  -0.163
 1667.0   -0.579  -0.164
 1668.0   -0.571  -0.166
 1669.0   -0.564  -0.167
 1670.0   -0.556  -0.169
 1671.0   -0.548  -0.170
 1672.0   -0.540  -0.171
 1673.0   -0.533  -0.172
 1674.0   -0.525  -0.173
 1675.0   -0.518  -0.174
 1676.0   -0.511  -0.174
 1677.0   -0.504  -0.175
 1678.0   -0.496  -0.175
 1679.0   -0.489  -0.176
 1680.0   -0.482  -0.176
 1681.0   -0.475  -0.177
 1682.0   -0.469  -0.177
 1683.0   -0.462  -0.177
 1684.0   -0.455  -0.177
 1685.0   -0.449  -0.177
 1686.0   -0.443  -0.177
 1687.0   -0.436  -0.177
 1688.0   -0.430  -0.176
 1689.0   -0.424  -0.176
 1690.0   -0.418  -0.175
 1691.0   -0.412  -0.175
 1692.0   -0.407  -0.174
 1693.0   -0.401  -0.174
 1694.0   -0.396  -0.173
 1695.0   -0.391  -0.172
 1696.0   -0.386  -0.171
 1697.0   -0.380  -0.170
 1698.0   -0.375  -0.169
 1699.0   -0.371  -0.168
 1700.0   -0.366  -0.167
 1701.0   -0.361  -0.166
 1702.0   -0.356  -0.165
 1703.0   -0.352  -0.164
 1704.0   -0.347  -0.163
 1705.0   -0.343  -0.161
 1706.0   -0.338  -0.160
 1707.0   -0.334  -0.159
 1708.0   -0.330  -0.157
 1709.0   -0.326  -0.156
 1710.0   -0.322  -0.155
 1711.0   -0.318  -0.153
 1712.0   -0.314  -0.152
 1713.0   -0.310  -0.150
 1714.0   -0.306  -0.148
 1715.0   -0.303  -0.147
 1716.0   -0.299  -0.145
 1717.0   -0.296  -0.144
 1718.0   -0.292  -0.142
 1719.0   -0.289  -0.140
 1720.0   -0.285  -0.139
 1721.0   -0.282  -0.137
 1722.0   -0.279  -0.135
 1723.0   -0.276  -0.133
 1724.0   -0.273  -0.131
 1725.0   -0.270  -0.130
 1726.0   -0.267  -0.128
 1727.0   -0.264  -0.126
 1728.0   -0.261  -0.124
 1729.0   -0.259  -0.122
 1730.0   -0.256  -0.120
 1731.0   -0.253  -0.118
 1732.0   -0.251  -0.117
 1733.0   -0.248  -0.115
 1734.0   -0.246  -0.113
 1735.0   -0.244  -0.111
 1736.0   -0.241  -0.109
 1737.0   -0.239  -0.107
 1738.0   -0.237  -0.105
 1739.0   -0.235  -0.104
 1740.0   -0.233  -0.102
 1741.0   -0.231  -0.100
 1742.0   -0.229  -0.098
 1743.0   -0.227  -0.096
 1744.0   -0.225  -0.094
 1745.0   -0.223  -0.092
 1746.0   -0.222  -0.090
 1747.0   -0.220  -0.088
 1748.0   -0.218  -0.086
 1749.0   -0.217  -0.084
 1750.0   -0.215  -0.083
 1751.0   -0.214  -0.081
 1752.0   -0.212  -0.079
 1753.0   -0.211  -0.077
 1754.0   -0.209  -0.075
 1755.0   -0.208  -0.073
 1756.0   -0.207  -0.071
 1757.0   -0.205  -0.069
 1758.0   -0.204  -0.067
 1759.0   -0.203  -0.066
 1760.0   -0.202  -0.064
 1761.0   -0.200  -0.062
 1762.0   -0.199  -0.060
 1763.0   -0.198  -0.058
 1764.0   -0.197  -0.056
 1765.0   -0.196  -0.055
 1766.0   -0.195  -0.053
 1767.0   -0.194  -0.051
 1768.0   -0.193  -0.049
 1769.0   -0.192  -0.047
 1770.0   -0.192  -0.046
 1771.0   -0.191  -0.044
 1772.0   -0.190  -0.042
 1773.0   -0.189  -0.040
 1774.0   -0.189  -0.039
 1775.0   -0.188  -0.037
 1776.0   -0.187  -0.035
 1777.0   -0.187  -0.033
 1778.0   -0.186  -0.032
 1779.0   -0.186  -0.030
 1780.0   -0.185  -0.028
 1781.0   -0.185  -0.027
 1782.0   -0.184  -0.025
 1783.0   -0.184  -0.023
 1784.0   -0.183  -0.022
 1785.0   -0.183  -0.020
 1786.0   -0.182  -0.019
 1787.0   -0.182  -0.017
 1788.0   -0.182  -0.015
 1789.0   -0.181  -0.014
 1790.0   -0.181  -0.012
 1791.0   -0.181  -0.011
 1792.0   -0.180  -0.009
 1793.0   -0.180  -0.008
 1794.0   -0.180  -0.006
 1795.0   -0.180  -0.005
 1796.0   -0.179  -0.003
 1797.0   -0.179  -0.002
 1798.0   -0.179   0.000
 1799.0   -0.179   0.001
 1800.0   -0.179   0.003
 1801.0   -0.179   0.004
 1802.0   -0.179   0.005
 1803.0   -0.179   0.007
 1804.0   -0.179   0.008
 1805.0   -0.179   0.010
 1806.0   -0.179   0.011
 1807.0   -0.179   0.012
 1808.0   -0.179   0.014
 1809.0   -0.179   0.015
 1810.0   -0.179   0.016
 1811.0   -0.179   0.018
 1812.0   -0.179   0.019
 1813.0   -0.179   0.020
 1814.0   -0.179   0.022
 1815.0   -0.180   0.023
 1816.0   -0.180   0.024
 1817.0   -0.180   0.026
 1818.0   -0.180   0.027
 1819.0   -0.180   0.028
 1820.0   -0.181   0.029
 1821.0   -0.181   0.031
 1822.0   -0.181   0.032
 1823.0   -0.181   0.033
 1824.0   -0.181   0.034
 1825.0   -0.182   0.035
 1826.0   -0.182   0.036
 1827.0   -0.182   0.038
 1828.0   -0.183   0.039
 1829.0   -0.183   0.040
 1830.0   -0.183   0.041
 1831.0   -0.183   0.042
 1832.0   -0.184   0.043
 1833.0   -0.184   0.044
 1834.0   -0.184   0.045
 1835.0   -0.185   0.046
 1836.0   -0.185   0.047
 1837.0   -0.185   0.048
 1838.0   -0.186   0.049
 1839.0   -0.186   0.050
 1840.0   -0.187   0.051
 1841.0   -0.187   0.052
 1842.0   -0.187   0.053
 1843.0   -0.188   0.054
 1844.0   -0.188   0.055
 1845.0   -0.189   0.056
 1846.0   -0.189   0.057
 1847.0   -0.189   0.058
 1848.0   -0.190   0.059
 1849.0   -0.190   0.059
 1850.0   -0.191   0.060
 1851.0   -0.191   0.061
 1852.0   -0.192   0.062
 1853.0   -0.192   0.063
 1854.0   -0.193   0.064
 1855.0   -0.193   0.065
 1856.0   -0.194   0.065
 1857.0   -0.194   0.066
 1858.0   -0.195   0.067
 1859.0   -0.195   0.068
 1860.0   -0.196   0.069
 1861.0   -0.196   0.069
 1862.0   -0.197   0.070
 1863.0   -0.197   0.071
 1864.0   -0.198   0.072
 1865.0   -0.198   0.072
 1866.0   -0.199   0.073
 1867.0   -0.200   0.074
 1868.0   -0.200   0.074
 1869.0   -0.201   0.075
 1870.0   -0.201   0.076
 1871.0   -0.202   0.076
 1872.0   -0.203   0.077
 1873.0   -0.203   0.078
 1874.0   -0.204   0.078
 1875.0   -0.204   0.079
 1876.0   -0.205   0.079
 1877.0   -0.205   0.080
 1878.0   -0.206   0.081
 1879.0   -0.206   0.081
 1880.0   -0.207   0.082
 1881.0   -0.207   0.082
 1882.0   -0.208   0.083
 1883.0   -0.209   0.083
 1884.0   -0.209   0.084
 1885.0   -0.210   0.084
 1886.0   -0.210   0.085
 1887.0   -0.211   0.085
 1888.0   -0.211   0.086
 1889.0   -0.212   0.086
 1890.0   -0.213   0.087
 1891.0   -0.213   0.087
 1892.0   -0.214   0.088
 1893.0   -0.214   0.088
 1894.0   -0.215   0.089
 1895.0   -0.215   0.089
 1896.0   -0.216   0.089
 1897.0   -0.217   0.090
 1898.0   -0.217   0.090
 1899.0   -0.218   0.090
 1900.0   -0.219   0.091
 1901.0   -0.219   0.091
 1902.0   -0.220   0.091
 1903.0   -0.221   0.092
 1904.0   -0.221   0.092
 1905.0   -0.222   0.092
 1906.0   -0.223   0.092
 1907.0   -0.223   0.093
 1908.0   -0.224   0.093
 1909.0   -0.225   0.093
 1910.0   -0.225   0.093
 1911.0   -0.226   0.094
 1912.0   -0.227   0.094
 1913.0   -0.227   0.094
 1914.0   -0.228   0.094
 1915.0   -0.228   0.094
 1916.0   -0.229   0.095
 1917.0   -0.229   0.095
 1918.0   -0.230   0.095
 1919.0   -0.231   0.095
 1920.0   -0.231   0.095
 1921.0   -0.232   0.096
 1922.0   -0.233   0.096
 1923.0   -0.233   0.096
 1924.0   -0.234   0.096
 1925.0   -0.234   0.096
 1926.0   -0.235   0.096
 1927.0   -0.236   0.096
 1928.0   -0.236   0.097
 1929.0   -0.237   0.097
 1930.0   -0.237   0.097
 1931.0   -0.238   0.097
 1932.0   -0.239   0.097
 1933.0   -0.239   0.097
 1934.0   -0.240   0.097
 1935.0   -0.240   0.097
 1936.0   -0.241   0.097
 1937.0   -0.241   0.097
 1938.0   -0.242   0.097
 1939.0   -0.242   0.097
 1940.0   -0.243   0.097
 1941.0   -0.243   0.097
 1942.0   -0.244   0.097
 1943.0   -0.244   0.097
 1944.0   -0.245   0.097
 1945.0   -0.245   0.097
 1946.0   -0.246   0.096
 1947.0   -0.247   0.096
 1948.0   -0.247   0.096
 1949.0   -0.248   0.096
 1950.0   -0.248   0.096
 1951.0   -0.249   0.096
 1952.0   -0.250   0.096
 1953.0   -0.250   0.096
 1954.0   -0.251   0.095
 1955.0   -0.252   0.095
 1956.0   -0.252   0.095
 1957.0   -0.253   0.095
 1958.0   -0.253   0.095
 1959.0   -0.254   0.094
 1960.0   -0.254   0.094
 1961.0   -0.255   0.094
 1962.0   -0.255   0.094
 1963.0   -0.256   0.093
 1964.0   -0.256   0.093
 1965.0   -0.257   0.093
 1966.0   -0.257   0.093
 1967.0   -0.258   0.092
 1968.0   -0.258   0.092
 1969.0   -0.259   0.092
 1970.0   -0.259   0.091
 1971.0   -0.260   0.091
