   W         M2+(pi+_n)
 (MeV)      Re      Im
 1905.0   -0.305   0.040
 1906.0   -0.305   0.040
 1907.0   -0.304   0.039
 1908.0   -0.303   0.039
 1909.0   -0.303   0.038
 1910.0   -0.302   0.038
 1911.0   -0.301   0.037
 1912.0   -0.301   0.037
 1913.0   -0.300   0.037
 1914.0   -0.300   0.036
 1915.0   -0.299   0.036
 1916.0   -0.298   0.035
 1917.0   -0.298   0.035
 1918.0   -0.297   0.035
 1919.0   -0.296   0.034
 1920.0   -0.296   0.034
 1921.0   -0.295   0.033
 1922.0   -0.295   0.033
 1923.0   -0.294   0.033
 1924.0   -0.294   0.032
 1925.0   -0.293   0.032
 1926.0   -0.292   0.031
 1927.0   -0.292   0.031
 1928.0   -0.291   0.031
 1929.0   -0.291   0.030
 1930.0   -0.290   0.030
 1931.0   -0.290   0.030
 1932.0   -0.289   0.029
 1933.0   -0.289   0.029
 1934.0   -0.288   0.029
 1935.0   -0.288   0.028
 1936.0   -0.287   0.028
 1937.0   -0.287   0.028
 1938.0   -0.286   0.027
 1939.0   -0.286   0.027
 1940.0   -0.285   0.027
 1941.0   -0.285   0.027
 1942.0   -0.284   0.026
 1943.0   -0.284   0.026
 1944.0   -0.283   0.026
 1945.0   -0.283   0.025
 1946.0   -0.282   0.025
 1947.0   -0.282   0.025
 1948.0   -0.281   0.025
 1949.0   -0.281   0.024
 1950.0   -0.280   0.024
 1951.0   -0.280   0.024
 1952.0   -0.280   0.024
 1953.0   -0.279   0.023
 1954.0   -0.279   0.023
 1955.0   -0.278   0.023
 1956.0   -0.278   0.023
 1957.0   -0.278   0.022
 1958.0   -0.277   0.022
 1959.0   -0.277   0.022
 1960.0   -0.276   0.022
 1961.0   -0.276   0.021
 1962.0   -0.276   0.021
 1963.0   -0.275   0.021
 1964.0   -0.275   0.021
 1965.0   -0.275   0.020
 1966.0   -0.274   0.020
 1967.0   -0.274   0.020
 1968.0   -0.273   0.020
 1969.0   -0.273   0.020
 1970.0   -0.273   0.019
 1971.0   -0.272   0.019
