   W         M2-(pi0_p)
 (MeV)      Re         Im
 1473.0    1.32973    1.47332
 1474.0    1.32384    1.50019
 1475.0    1.31724    1.52754
 1476.0    1.30993    1.55442
 1477.0    1.30191    1.58200
 1478.0    1.29319    1.60888
 1479.0    1.28305    1.63647
 1480.0    1.27291    1.66405
 1481.0    1.26136    1.69234
 1482.0    1.24839    1.72040
 1483.0    1.23543    1.74799
 1484.0    1.22057    1.77557
 1485.0    1.20548    1.80386
 1486.0    1.18898    1.83192
 1487.0    1.17177    1.85950
 1488.0    1.15314    1.88709
 1489.0    1.13381    1.91514
 1490.0    1.11306    1.94202
 1491.0    1.08948    1.96796
 1492.0    1.06544    1.99413
 1493.0    1.04115    2.02006
 1494.0    1.01758    2.04623
 1495.0    0.99329    2.07287
 1496.0    0.96618    2.09739
 1497.0    0.93718    2.12073
 1498.0    0.90794    2.14384
 1499.0    0.87800    2.16624
 1500.0    0.84594    2.18746
 1501.0    0.81340    2.20773
 1502.0    0.78063    2.22659
 1503.0    0.74644    2.24546
 1504.0    0.71037    2.26290
 1505.0    0.67477    2.27846
 1506.0    0.63846    2.29308
 1507.0    0.60097    2.30628
 1508.0    0.56254    2.31878
 1509.0    0.52364    2.32986
 1510.0    0.48450    2.33953
 1511.0    0.44489    2.34707
 1512.0    0.40576    2.35391
 1513.0    0.36544    2.35910
 1514.0    0.32512    2.36240
 1515.0    0.28457    2.36499
 1516.0    0.24426    2.36546
 1517.0    0.20465    2.36381
 1518.0    0.16480    2.36193
 1519.0    0.12449    2.35745
 1520.0    0.08488    2.35155
 1521.0    0.04597    2.34542
 1522.0    0.00825    2.33670
 1523.0   -0.02994    2.32774
 1524.0   -0.06743    2.31619
 1525.0   -0.10421    2.30369
 1526.0   -0.14028    2.29002
 1527.0   -0.17494    2.27611
 1528.0   -0.20889    2.26078
 1529.0   -0.24284    2.24357
 1530.0   -0.27538    2.22542
 1531.0   -0.30650    2.20726
 1532.0   -0.33738    2.18722
 1533.0   -0.36638    2.16695
 1534.0   -0.39468    2.14596
 1535.0   -0.42155    2.12427
 1536.0   -0.44820    2.10187
 1537.0   -0.47295    2.07948
 1538.0   -0.49676    2.05637
 1539.0   -0.51940    2.03256
 1540.0   -0.54109    2.00804
 1541.0   -0.56160    1.98422
 1542.0   -0.58188    1.95970
 1543.0   -0.60003    1.93519
 1544.0   -0.61748    1.90996
 1545.0   -0.63374    1.88473
 1546.0   -0.64907    1.85998
 1547.0   -0.66369    1.83546
 1548.0   -0.67760    1.81023
 1549.0   -0.69009    1.78500
 1550.0   -0.70117    1.76095
 1551.0   -0.71226    1.73573
 1552.0   -0.72239    1.71238
 1553.0   -0.73206    1.68786
 1554.0   -0.73960    1.66382
 1555.0   -0.74762    1.64000
 1556.0   -0.75446    1.61737
 1557.0   -0.76106    1.59356
 1558.0   -0.76648    1.57163
 1559.0   -0.77096    1.54853
 1560.0   -0.77544    1.52660
 1561.0   -0.77874    1.50491
 1562.0   -0.78181    1.48369
 1563.0   -0.78487    1.46318
 1564.0   -0.78652    1.44219
 1565.0   -0.78817    1.42239
 1566.0   -0.78959    1.40258
 1567.0   -0.79053    1.38278
 1568.0   -0.79077    1.36392
 1569.0   -0.79147    1.34553
 1570.0   -0.79029    1.32714
 1571.0   -0.79029    1.30946
 1572.0   -0.78912    1.29130
 1573.0   -0.78770    1.27503
 1574.0   -0.78629    1.25806
 1575.0   -0.78416    1.24250
 1576.0   -0.78275    1.22623
 1577.0   -0.78063    1.21138
 1578.0   -0.77780    1.19534
 1579.0   -0.77497    1.18120
 1580.0   -0.77261    1.16635
 1581.0   -0.76978    1.15291
 1582.0   -0.76672    1.13876
 1583.0   -0.76318    1.12603
 1584.0   -0.76012    1.11259
 1585.0   -0.75705    1.10009
 1586.0   -0.75328    1.08736
 1587.0   -0.74951    1.07534
 1588.0   -0.74573    1.06402
 1589.0   -0.74196    1.05270
 1590.0   -0.73866    1.04210
 1591.0   -0.73489    1.03101
 1592.0   -0.73088    1.02040
 1593.0   -0.72711    1.01050
 1594.0   -0.72310    1.00060
 1595.0   -0.71909    0.99093
 1596.0   -0.71508    0.98174
 1597.0   -0.71178    0.97207
 1598.0   -0.70778    0.96288
 1599.0   -0.70377    0.95439
 1600.0   -0.69976    0.94614
 1601.0   -0.69622    0.93765
 1602.0   -0.69151    0.92940
 1603.0   -0.68797    0.92185
 1604.0   -0.68443    0.91478
 1605.0   -0.68043    0.90724
 1606.0   -0.67689    0.89969
 1607.0   -0.67265    0.89215
 1608.0   -0.66911    0.88578
 1609.0   -0.66605    0.87894
 1610.0   -0.66251    0.87281
 1611.0   -0.65826    0.86668
 1612.0   -0.65520    0.86055
 1613.0   -0.65166    0.85442
 1614.0   -0.64860    0.84782
 1615.0   -0.64553    0.84240
 1616.0   -0.64247    0.83698
 1617.0   -0.63870    0.83108
 1618.0   -0.63563    0.82637
 1619.0   -0.63257    0.82047
 1620.0   -0.62997    0.81529
 1621.0   -0.62691    0.81010
 1622.0   -0.62384    0.80609
 1623.0   -0.62125    0.80090
 1624.0   -0.61818    0.79642
 1625.0   -0.61630    0.79195
 1626.0   -0.61370    0.78699
 1627.0   -0.61111    0.78251
 1628.0   -0.60852    0.77874
 1629.0   -0.60663    0.77379
 1630.0   -0.60404    0.76955
 1631.0   -0.60215    0.76577
 1632.0   -0.59956    0.76153
 1633.0   -0.59767    0.75799
 1634.0   -0.59555    0.75375
 1635.0   -0.59366    0.75021
 1636.0   -0.59178    0.74550
 1637.0   -0.58966    0.74196
 1638.0   -0.58824    0.73795
 1639.0   -0.58636    0.73442
 1640.0   -0.58494    0.73112
 1641.0   -0.58305    0.72711
 1642.0   -0.58164    0.72381
 1643.0   -0.58023    0.71980
 1644.0   -0.57881    0.71650
 1645.0   -0.57740    0.71273
 1646.0   -0.57598    0.70943
 1647.0   -0.57410    0.70636
 1648.0   -0.57268    0.70259
 1649.0   -0.57197    0.69882
 1650.0   -0.57056    0.69575
 1651.0   -0.56914    0.69198
 1652.0   -0.56844    0.68891
 1653.0   -0.56702    0.68585
 1654.0   -0.56632    0.68231
 1655.0   -0.56490    0.67878
 1656.0   -0.56419    0.67571
 1657.0   -0.56349    0.67218
 1658.0   -0.56207    0.66864
 1659.0   -0.56136    0.66581
 1660.0   -0.56113    0.66227
 1661.0   -0.55995    0.65897
 1662.0   -0.55924    0.65544
 1663.0   -0.55853    0.65213
 1664.0   -0.55783    0.64883
 1665.0   -0.55712    0.64553
 1666.0   -0.55641    0.64223
 1667.0   -0.55571    0.63893
 1668.0   -0.55571    0.63563
 1669.0   -0.55500    0.63233
 1670.0   -0.55382    0.62856
 1671.0   -0.55311    0.62596
 1672.0   -0.55311    0.62219
 1673.0   -0.55193    0.61842
 1674.0   -0.55193    0.61535
