   W         E2-(pi0_p)
 1220.0   -0.56655    0.02947
 1221.0   -0.56231    0.02876
 1222.0   -0.55759    0.02806
 1223.0   -0.55264    0.02617
 1224.0   -0.54840    0.02546
 1225.0   -0.54415    0.02334
 1226.0   -0.53873    0.02216
 1227.0   -0.53401    0.02145
 1228.0   -0.52883    0.02028
 1229.0   -0.52411    0.01957
 1230.0   -0.51940    0.01886
 1231.0   -0.51374    0.01768
 1232.0   -0.50737    0.01768
 1233.0   -0.50171    0.01650
 1234.0   -0.49488    0.01650
 1235.0   -0.48875    0.01532
 1236.0   -0.48309    0.01532
 1237.0   -0.47743    0.01532
 1238.0   -0.47177    0.01415
 1239.0   -0.46682    0.01415
 1240.0   -0.46116    0.01367
 1241.0   -0.45503    0.01367
 1242.0   -0.44890    0.01391
 1243.0   -0.44230    0.01391
 1244.0   -0.43523    0.01344
 1245.0   -0.42745    0.01415
 1246.0   -0.42203    0.01367
 1247.0   -0.41542    0.01438
 1248.0   -0.41000    0.01391
 1249.0   -0.40387    0.01415
 1250.0   -0.39845    0.01485
 1251.0   -0.39208    0.01509
 1252.0   -0.38501    0.01580
 1253.0   -0.37794    0.01603
 1254.0   -0.37039    0.01674
 1255.0   -0.36285    0.01768
 1256.0   -0.35577    0.01792
 1257.0   -0.34870    0.01863
 1258.0   -0.34234    0.01957
 1259.0   -0.33573    0.02051
 1260.0   -0.32866    0.02122
 1261.0   -0.32159    0.02216
 1262.0   -0.31428    0.02311
 1263.0   -0.30673    0.02405
 1264.0   -0.29872    0.02546
 1265.0   -0.29141    0.02641
 1266.0   -0.28339    0.02735
 1267.0   -0.27703    0.02829
 1268.0   -0.26948    0.03041
 1269.0   -0.26265    0.03136
 1270.0   -0.25628    0.03301
 1271.0   -0.24826    0.03395
 1272.0   -0.24048    0.03560
 1273.0   -0.23317    0.03725
 1274.0   -0.22469    0.03890
 1275.0   -0.21691    0.04102
 1276.0   -0.20889    0.04267
 1277.0   -0.20158    0.04432
 1278.0   -0.19357    0.04597
 1279.0   -0.18555    0.04763
 1280.0   -0.17800    0.04998
 1281.0   -0.16952    0.05163
 1282.0   -0.16174    0.05281
 1283.0   -0.15396    0.05517
 1284.0   -0.14641    0.05753
 1285.0   -0.13816    0.05918
 1286.0   -0.12991    0.06154
 1287.0   -0.12095    0.06389
 1288.0   -0.11270    0.06625
 1289.0   -0.10374    0.06814
 1290.0   -0.09478    0.07120
 1291.0   -0.08700    0.07356
 1292.0   -0.07922    0.07545
 1293.0   -0.07073    0.07851
 1294.0   -0.06295    0.08087
 1295.0   -0.05564    0.08346
 1296.0   -0.04739    0.08653
 1297.0   -0.03914    0.08912
 1298.0   -0.03041    0.09219
 1299.0   -0.02169    0.09478
 1300.0   -0.01297    0.09784
 1301.0   -0.00472    0.10044
 1302.0    0.00306    0.10303
 1303.0    0.01132    0.10680
 1304.0    0.01839    0.10940
 1305.0    0.02617    0.11270
 1306.0    0.03489    0.11600
 1307.0    0.04244    0.11906
 1308.0    0.05116    0.12236
 1309.0    0.06036    0.12566
 1310.0    0.06837    0.12967
 1311.0    0.07639    0.13297
 1312.0    0.08464    0.13627
 1313.0    0.09219    0.14028
 1314.0    0.09973    0.14311
 1315.0    0.10751    0.14712
 1316.0    0.11553    0.15042
 1317.0    0.12472    0.15443
 1318.0    0.13344    0.15796
 1319.0    0.14264    0.16197
 1320.0    0.15183    0.16622
 1321.0    0.15985    0.17022
 1322.0    0.16740    0.17376
 1323.0    0.17541    0.17848
 1324.0    0.18296    0.18272
 1325.0    0.18979    0.18696
 1326.0    0.19781    0.19121
 1327.0    0.20630    0.19592
 1328.0    0.21549    0.20017
 1329.0    0.22398    0.20441
 1330.0    0.23317    0.20936
 1331.0    0.24119    0.21313
 1332.0    0.24991    0.21809
 1333.0    0.25793    0.22304
 1334.0    0.26595    0.22799
 1335.0    0.27349    0.23247
 1336.0    0.28151    0.23813
 1337.0    0.28999    0.24261
 1338.0    0.29895    0.24826
 1339.0    0.30744    0.25274
 1340.0    0.31640    0.25840
 1341.0    0.32371    0.26359
 1342.0    0.33173    0.26878
 1343.0    0.34021    0.27467
 1344.0    0.34776    0.27986
 1345.0    0.35507    0.28575
 1346.0    0.36426    0.29165
 1347.0    0.37275    0.29707
 1348.0    0.38124    0.30296
 1349.0    0.39090    0.30956
 1350.0    0.40057    0.31499
 1351.0    0.40835    0.32159
 1352.0    0.41637    0.32772
 1353.0    0.42415    0.33385
 1354.0    0.43216    0.34116
 1355.0    0.43947    0.34729
 1356.0    0.44796    0.35412
 1357.0    0.45574    0.36096
 1358.0    0.46541    0.36780
 1359.0    0.47437    0.37464
 1360.0    0.48332    0.38171
 1361.0    0.49111    0.38925
 1362.0    0.49959    0.39680
 1363.0    0.50737    0.40387
 1364.0    0.51468    0.41142
 1365.0    0.52199    0.41920
 1366.0    0.53024    0.42627
 1367.0    0.53920    0.43523
 1368.0    0.54816    0.44301
 1369.0    0.55641    0.45079
 1370.0    0.56608    0.45928
 1371.0    0.57433    0.46776
 1372.0    0.58211    0.47696
 1373.0    0.58989    0.48545
 1374.0    0.59720    0.49417
 1375.0    0.60498    0.50337
 1376.0    0.61323    0.51327
 1377.0    0.62148    0.52199
 1378.0    0.62974    0.53189
 1379.0    0.63799    0.54132
 1380.0    0.64671    0.55146
 1381.0    0.65496    0.56160
 1382.0    0.66369    0.57221
 1383.0    0.67265    0.58235
 1384.0    0.68161    0.59319
 1385.0    0.69104    0.60404
 1386.0    0.69882    0.61512
 1387.0    0.70707    0.62596
 1388.0    0.71414    0.63822
 1389.0    0.72192    0.64978
 1390.0    0.72900    0.66157
 1391.0    0.73654    0.67383
 1392.0    0.74479    0.68561
 1393.0    0.75234    0.69811
 1394.0    0.76035    0.71108
 1395.0    0.76837    0.72428
 1396.0    0.77638    0.73748
 1397.0    0.78464    0.75069
 1398.0    0.79265    0.76460
 1399.0    0.80090    0.77851
 1400.0    0.80963    0.79312
 1401.0    0.81764    0.80774
 1402.0    0.82519    0.82189
 1403.0    0.83250    0.83721
 1404.0    0.83981    0.85324
 1405.0    0.84664    0.86810
 1406.0    0.85395    0.88437
 1407.0    0.86197    0.90040
 1408.0    0.86881    0.91667
 1409.0    0.87682    0.93364
 1410.0    0.88413    0.95062
 1411.0    0.89097    0.96830
 1412.0    0.89757    0.98598
 1413.0    0.90488    1.00437
 1414.0    0.91148    1.02276
 1415.0    0.91761    1.04186
 1416.0    0.92421    1.06049
 1417.0    0.93081    1.08029
 1418.0    0.93694    1.10033
 1419.0    0.94354    1.12084
 1420.0    0.94944    1.14088
 1421.0    0.95486    1.16234
 1422.0    0.96028    1.18379
 1423.0    0.96523    1.20525
 1424.0    0.96995    1.22741
 1425.0    0.97419    1.25028
 1426.0    0.97891    1.27386
 1427.0    0.98339    1.29743
 1428.0    0.98787    1.32054
 1429.0    0.99164    1.34482
 1430.0    0.99541    1.36934
 1431.0    0.99966    1.39457
 1432.0    1.00272    1.42027
 1433.0    1.00697    1.44620
 1434.0    1.01050    1.47284
 1435.0    1.01380    1.50019
 1436.0    1.01616    1.52825
 1437.0    1.01781    1.55631
 1438.0    1.01946    1.58460
 1439.0    1.02040    1.61407
 1440.0    1.02088    1.64378
 1441.0    1.02111    1.67466
 1442.0    1.02064    1.70508
 1443.0    1.01946    1.73690
 1444.0    1.01828    1.76873
 1445.0    1.01592    1.80174
 1446.0    1.01333    1.83451
 1447.0    1.01074    1.86846
 1448.0    1.00673    1.90241
 1449.0    1.00272    1.93731
 1450.0    0.99730    1.97267
 1451.0    0.99188    2.00827
 1452.0    0.98457    2.04505
 1453.0    0.97773    2.08207
 1454.0    0.97019    2.11979
 1455.0    0.96123    2.15751
 1456.0    0.95203    2.19665
 1457.0    0.94213    2.23532
 1458.0    0.93152    2.27587
 1459.0    0.91950    2.31642
 1460.0    0.90676    2.35721
 1461.0    0.89262    2.39800
 1462.0    0.87729    2.43949
 1463.0    0.86055    2.48170
 1464.0    0.84240    2.52390
 1465.0    0.82307    2.56681
 1466.0    0.80326    2.61043
 1467.0    0.78157    2.65428
 1468.0    0.75894    2.69931
 1469.0    0.73560    2.74387
 1470.0    0.71013    2.78914
 1471.0    0.68326    2.83488
 1472.0    0.65379    2.87967
 1473.0    0.62337    2.92494
 1474.0    0.59154    2.97021
 1475.0    0.55759    3.01618
 1476.0    0.52223    3.06098
 1477.0    0.48427    3.10648
 1478.0    0.44584    3.15175
 1479.0    0.40552    3.19654
 1480.0    0.36308    3.24158
 1481.0    0.31782    3.28567
 1482.0    0.27113    3.32975
 1483.0    0.22233    3.37337
 1484.0    0.17070    3.41746
 1485.0    0.11812    3.46037
 1486.0    0.06295    3.50116
 1487.0    0.00613    3.54053
 1488.0   -0.05328    3.57990
 1489.0   -0.11435    3.61786
 1490.0   -0.17730    3.65393
 1491.0   -0.24756    3.68506
 1492.0   -0.31711    3.71665
 1493.0   -0.38666    3.74848
 1494.0   -0.45550    3.78031
 1495.0   -0.52506    3.81284
 1496.0   -0.59956    3.83713
 1497.0   -0.67618    3.86047
 1498.0   -0.75493    3.88122
 1499.0   -0.83509    3.90031
 1500.0   -0.91620    3.92012
 1501.0   -0.99919    3.92978
 1502.0   -1.08241    3.94016
 1503.0   -1.16752    3.94817
 1504.0   -1.25429    3.95289
 1505.0   -1.34176    3.95595
 1506.0   -1.42852    3.95360
 1507.0   -1.51528    3.94841
 1508.0   -1.60275    3.94039
 1509.0   -1.69046    3.92884
 1510.0   -1.77934    3.91328
 1511.0   -1.86634    3.89536
 1512.0   -1.95310    3.87414
 1513.0   -2.04010    3.85009
 1514.0   -2.12639    3.82251
 1515.0   -2.21268    3.79162
 1516.0   -2.29615    3.75838
 1517.0   -2.37819    3.72160
 1518.0   -2.45953    3.68152
 1519.0   -2.53899    3.63861
 1520.0   -2.61821    3.59287
 1521.0   -2.69342    3.54572
 1522.0   -2.76650    3.49573
 1523.0   -2.83888    3.44316
 1524.0   -2.90844    3.38846
 1525.0   -2.97681    3.33093
 1526.0   -3.04094    3.27199
 1527.0   -3.10342    3.21163
 1528.0   -3.16259    3.14845
 1529.0   -3.22036    3.08385
 1530.0   -3.27482    3.01595
 1531.0   -3.32692    2.94922
 1532.0   -3.37573    2.88132
 1533.0   -3.42170    2.81201
 1534.0   -3.46556    2.74128
 1535.0   -3.50729    2.66937
 1536.0   -3.54501    2.59864
 1537.0   -3.58108    2.52743
 1538.0   -3.61456    2.45623
 1539.0   -3.64521    2.38432
 1540.0   -3.67256    2.31171
 1541.0   -3.69826    2.24050
 1542.0   -3.72136    2.16883
 1543.0   -3.74235    2.09763
 1544.0   -3.76074    2.02713
 1545.0   -3.77677    1.95546
 1546.0   -3.79092    1.88591
 1547.0   -3.80365    1.81636
 1548.0   -3.81355    1.74751
 1549.0   -3.82157    1.67820
 1550.0   -3.82793    1.61006
 1551.0   -3.83312    1.54287
 1552.0   -3.83571    1.47756
 1553.0   -3.83689    1.41249
 1554.0   -3.83713    1.34883
 1555.0   -3.83430    1.28564
 1556.0   -3.83194    1.22340
 1557.0   -3.82770    1.16328
 1558.0   -3.82204    1.10269
 1559.0   -3.81449    1.04398
 1560.0   -3.80624    0.98551
 1561.0   -3.79728    0.92893
 1562.0   -3.78714    0.87329
 1563.0   -3.77559    0.81953
 1564.0   -3.76404    0.76601
 1565.0   -3.75107    0.71367
 1566.0   -3.73763    0.66227
 1567.0   -3.72349    0.61158
 1568.0   -3.70816    0.56231
 1569.0   -3.69213    0.51303
 1570.0   -3.67539    0.46517
 1571.0   -3.65818    0.41872
 1572.0   -3.64097    0.37299
 1573.0   -3.62305    0.32843
 1574.0   -3.60395    0.28363
 1575.0   -3.58415    0.24001
 1576.0   -3.56529    0.19781
 1577.0   -3.54501    0.15702
 1578.0   -3.52497    0.11623
 1579.0   -3.50469    0.07686
 1580.0   -3.48395    0.03819
 1581.0   -3.46273    0.00071
 1582.0   -3.44151   -0.03725
 1583.0   -3.41982   -0.07380
 1584.0   -3.39742   -0.10916
 1585.0   -3.37502   -0.14429
 1586.0   -3.35286   -0.17824
 1587.0   -3.32999   -0.21196
 1588.0   -3.30665   -0.24520
 1589.0   -3.28401   -0.27773
 1590.0   -3.26020   -0.30886
 1591.0   -3.23639   -0.33951
 1592.0   -3.21328   -0.36992
 1593.0   -3.18971   -0.39916
 1594.0   -3.16542   -0.42886
 1595.0   -3.14185   -0.45668
 1596.0   -3.11733   -0.48450
 1597.0   -3.09399   -0.51232
 1598.0   -3.06947   -0.53826
 1599.0   -3.04518   -0.56466
 1600.0   -3.02019   -0.59060
 1601.0   -2.99591   -0.61583
 1602.0   -2.97044   -0.63987
 1603.0   -2.94498   -0.66392
 1604.0   -2.91905   -0.68726
 1605.0   -2.89311   -0.70943
 1606.0   -2.86788   -0.73206
 1607.0   -2.84289   -0.75422
 1608.0   -2.81814   -0.77568
 1609.0   -2.79385   -0.79666
 1610.0   -2.76910   -0.81741
 1611.0   -2.74387   -0.83721
 1612.0   -2.71935   -0.85678
 1613.0   -2.69412   -0.87588
 1614.0   -2.66842   -0.89450
 1615.0   -2.64343   -0.91242
 1616.0   -2.61797   -0.93105
 1617.0   -2.59369   -0.94779
 1618.0   -2.56846   -0.96523
 1619.0   -2.54370   -0.98150
 1620.0   -2.51918   -0.99706
 1621.0   -2.49348   -1.01286
 1622.0   -2.46826   -1.02795
 1623.0   -2.44327   -1.04257
 1624.0   -2.41757   -1.05718
 1625.0   -2.39140   -1.07109
 1626.0   -2.36523   -1.08453
 1627.0   -2.33906   -1.09750
 1628.0   -2.31289   -1.11047
 1629.0   -2.28624   -1.12226
 1630.0   -2.25889   -1.13475
 1631.0   -2.23367   -1.14607
 1632.0   -2.20844   -1.15691
 1633.0   -2.18321   -1.16776
 1634.0   -2.15822   -1.17790
 1635.0   -2.13394   -1.18780
 1636.0   -2.10824   -1.19699
 1637.0   -2.08254   -1.20619
 1638.0   -2.05637   -1.21491
 1639.0   -2.03067   -1.22317
 1640.0   -2.00379   -1.23142
 1641.0   -1.97951   -1.23920
 1642.0   -1.95475   -1.24580
 1643.0   -1.93071   -1.25311
 1644.0   -1.90666   -1.25924
 1645.0   -1.88332   -1.26537
 1646.0   -1.85832   -1.27055
 1647.0   -1.83286   -1.27621
 1648.0   -1.80740   -1.28093
 1649.0   -1.78194   -1.28564
 1650.0   -1.75577   -1.28989
 1651.0   -1.73101   -1.29413
 1652.0   -1.70767   -1.29720
 1653.0   -1.68480   -1.30050
 1654.0   -1.66146   -1.30380
 1655.0   -1.63882   -1.30592
 1656.0   -1.61525   -1.30828
 1657.0   -1.59167   -1.30993
 1658.0   -1.56739   -1.31111
 1659.0   -1.54240   -1.31229
 1660.0   -1.51788   -1.31370
 1661.0   -1.49430   -1.31394
 1662.0   -1.47049   -1.31370
 1663.0   -1.44738   -1.31346
 1664.0   -1.42428   -1.31323
 1665.0   -1.40117   -1.31252
 1666.0   -1.37924   -1.31134
 1667.0   -1.35732   -1.31016
 1668.0   -1.33539   -1.30851
 1669.0   -1.31394   -1.30639
 1670.0   -1.29319   -1.30427
 1671.0   -1.27244   -1.30168
 1672.0   -1.25216   -1.29908
 1673.0   -1.23189   -1.29649
 1674.0   -1.21161   -1.29295
 1675.0   -1.19204   -1.28989
 1676.0   -1.17153   -1.28635
 1677.0   -1.15220   -1.28234
 1678.0   -1.13098   -1.27833
 1679.0   -1.11141   -1.27315
 1680.0   -1.09066   -1.26867
 1681.0   -1.07109   -1.26419
 1682.0   -1.05200   -1.25924
 1683.0   -1.03290   -1.25358
 1684.0   -1.01310   -1.24816
 1685.0   -0.99447   -1.24273
 1686.0   -0.97632   -1.23684
 1687.0   -0.95840   -1.23024
 1688.0   -0.94166   -1.22434
 1689.0   -0.92539   -1.21798
 1690.0   -0.90912   -1.21091
 1691.0   -0.89120   -1.20454
 1692.0   -0.87329   -1.19770
 1693.0   -0.85513   -1.19086
 1694.0   -0.83627   -1.18403
 1695.0   -0.81741   -1.17672
 1696.0   -0.80232   -1.16988
 1697.0   -0.78817   -1.16257
 1698.0   -0.77568   -1.15409
 1699.0   -0.76342   -1.14678
 1700.0   -0.75352   -1.13900
 1701.0   -0.73890   -1.13122
 1702.0   -0.72475   -1.12344
 1703.0   -0.71037   -1.11565
 1704.0   -0.69528   -1.10787
 1705.0   -0.67948   -1.09962
 1706.0   -0.66534   -1.09137
 1707.0   -0.65143   -1.08312
 1708.0   -0.63775   -1.07416
 1709.0   -0.62361   -1.06544
 1710.0   -0.61040   -1.05718
 1711.0   -0.59744   -1.04893
 1712.0   -0.58494   -1.04021
 1713.0   -0.57221   -1.03196
 1714.0   -0.56019   -1.02323
 1715.0   -0.54863   -1.01498
 1716.0   -0.53708   -1.00626
 1717.0   -0.52553   -0.99683
 1718.0   -0.51515   -0.98810
 1719.0   -0.50454   -0.97938
 1720.0   -0.49464   -0.96995
 1721.0   -0.48403   -0.96123
 1722.0   -0.47389   -0.95250
 1723.0   -0.46376   -0.94378
 1724.0   -0.45409   -0.93576
 1725.0   -0.44419   -0.92751
 1726.0   -0.43523   -0.91879
 1727.0   -0.42674   -0.90936
 1728.0   -0.41872   -0.90063
 1729.0   -0.41071   -0.89120
 1730.0   -0.40340   -0.88295
 1731.0   -0.39585   -0.87352
 1732.0   -0.38760   -0.86527
 1733.0   -0.37982   -0.85655
 1734.0   -0.37204   -0.84829
 1735.0   -0.36473   -0.83957
 1736.0   -0.35742   -0.83132
 1737.0   -0.34941   -0.82236
 1738.0   -0.34210   -0.81411
 1739.0   -0.33456   -0.80515
 1740.0   -0.32630   -0.79690
 1741.0   -0.31923   -0.78841
 1742.0   -0.31286   -0.78016
 1743.0   -0.30579   -0.77167
 1744.0   -0.29919   -0.76342
 1745.0   -0.29259   -0.75564
 1746.0   -0.28599   -0.74786
 1747.0   -0.27986   -0.73937
 1748.0   -0.27443   -0.73159
 1749.0   -0.26901   -0.72428
 1750.0   -0.26335   -0.71650
 1751.0   -0.25769   -0.70848
 1752.0   -0.25204   -0.70117
 1753.0   -0.24614   -0.69316
 1754.0   -0.23978   -0.68514
 1755.0   -0.23317   -0.67713
 1756.0   -0.22846   -0.66958
 1757.0   -0.22257   -0.66227
 1758.0   -0.21785   -0.65473
 1759.0   -0.21313   -0.64789
 1760.0   -0.20889   -0.64105
 1761.0   -0.20488   -0.63351
 1762.0   -0.20135   -0.62596
 1763.0   -0.19899   -0.61889
 1764.0   -0.19687   -0.61182
 1765.0   -0.19451   -0.60427
 1766.0   -0.19074   -0.59767
 1767.0   -0.18626   -0.59060
 1768.0   -0.18107   -0.58353
 1769.0   -0.17588   -0.57645
 1770.0   -0.16975   -0.56985
 1771.0   -0.16645   -0.56325
 1772.0   -0.16386   -0.55665
 1773.0   -0.16197   -0.55005
 1774.0   -0.16056   -0.54345
 1775.0   -0.15938   -0.53802
 1776.0   -0.15655   -0.53142
 1777.0   -0.15372   -0.52458
 1778.0   -0.15018   -0.51845
 1779.0   -0.14712   -0.51209
 1780.0   -0.14358   -0.50596
 1781.0   -0.14123   -0.49983
 1782.0   -0.13957   -0.49417
 1783.0   -0.13792   -0.48851
 1784.0   -0.13627   -0.48285
 1785.0   -0.13462   -0.47790
 1786.0   -0.13274   -0.47201
 1787.0   -0.12967   -0.46564
 1788.0   -0.12779   -0.45904
 1789.0   -0.12472   -0.45244
 1790.0   -0.12213   -0.44584
 1791.0   -0.11953   -0.43994
 1792.0   -0.11623   -0.43476
 1793.0   -0.11293   -0.43004
 1794.0   -0.11010   -0.42556
 1795.0   -0.10610   -0.42155
 1796.0   -0.10397   -0.41613
 1797.0   -0.10256   -0.41071
 1798.0   -0.09997   -0.40505
 1799.0   -0.09855   -0.39892
 1800.0   -0.09784   -0.39255
 1801.0   -0.09572   -0.38760
 1802.0   -0.09336   -0.38265
 1803.0   -0.09124   -0.37770
 1804.0   -0.08888   -0.37275
 1805.0   -0.08606   -0.36780
 1806.0   -0.08441   -0.36285
 1807.0   -0.08205   -0.35837
 1808.0   -0.07922   -0.35389
 1809.0   -0.07686   -0.34941
 1810.0   -0.07450   -0.34493
 1811.0   -0.07144   -0.34045
 1812.0   -0.06837   -0.33668
 1813.0   -0.06531   -0.33220
 1814.0   -0.06154   -0.32890
 1815.0   -0.05847   -0.32512
 1816.0   -0.05658   -0.32041
 1817.0   -0.05564   -0.31569
 1818.0   -0.05517   -0.31098
 1819.0   -0.05493   -0.30673
 1820.0   -0.05517   -0.30131
 1821.0   -0.05423   -0.29778
 1822.0   -0.05376   -0.29306
 1823.0   -0.05328   -0.28952
 1824.0   -0.05234   -0.28481
 1825.0   -0.05258   -0.28127
 1826.0   -0.05069   -0.27703
 1827.0   -0.04951   -0.27278
 1828.0   -0.04763   -0.26901
 1829.0   -0.04503   -0.26477
 1830.0   -0.04244   -0.26029
 1831.0   -0.04126   -0.25652
 1832.0   -0.04079   -0.25227
 1833.0   -0.04102   -0.24779
 1834.0   -0.04126   -0.24402
 1835.0   -0.04220   -0.24001
 1836.0   -0.04150   -0.23695
 1837.0   -0.03961   -0.23317
 1838.0   -0.03890   -0.23011
 1839.0   -0.03631   -0.22822
 1840.0   -0.03419   -0.22516
 1841.0   -0.03230   -0.22257
 1842.0   -0.03089   -0.21809
 1843.0   -0.02900   -0.21478
 1844.0   -0.02758   -0.21078
 1845.0   -0.02570   -0.20677
 1846.0   -0.02499   -0.20276
 1847.0   -0.02381   -0.19852
 1848.0   -0.02381   -0.19380
 1849.0   -0.02334   -0.18909
 1850.0   -0.02405   -0.18413
 1851.0   -0.02263   -0.18060
 1852.0   -0.02075   -0.17588
 1853.0   -0.01863   -0.17235
 1854.0   -0.01650   -0.16810
 1855.0   -0.01367   -0.16457
 1856.0   -0.01367   -0.16174
 1857.0   -0.01438   -0.15891
 1858.0   -0.01650   -0.15655
 1859.0   -0.01815   -0.15443
 1860.0   -0.02169   -0.15301
 1861.0   -0.02240   -0.15066
 1862.0   -0.02311   -0.14712
 1863.0   -0.02311   -0.14476
 1864.0   -0.02311   -0.14170
 1865.0   -0.02240   -0.13816
 1866.0   -0.02028   -0.13510
 1867.0   -0.01745   -0.13274
 1868.0   -0.01391   -0.13038
 1869.0   -0.00967   -0.12802
 1870.0   -0.00472   -0.12566
 1871.0   -0.00542   -0.12260
 1872.0   -0.00684   -0.11930
 1873.0   -0.01037   -0.11623
 1874.0   -0.01462   -0.11246
 1875.0   -0.02098   -0.10916
 1876.0   -0.02240   -0.10468
 1877.0   -0.02311   -0.09997
 1878.0   -0.02358   -0.09478
 1879.0   -0.02287   -0.09006
 1880.0   -0.02216   -0.08464
 1881.0   -0.01863   -0.08275
 1882.0   -0.01438   -0.08228
 1883.0   -0.00943   -0.08323
 1884.0   -0.00236   -0.08488
 1885.0    0.00424   -0.08794
 1886.0    0.00424   -0.08535
 1887.0    0.00141   -0.08205
