   W         E3-(pi0_p)
 (MeV)      Re         Im
 1272.0    0.13627    0.01980
 1273.0    0.13792    0.01980
 1274.0    0.13934    0.02051
 1275.0    0.14146    0.02051
 1276.0    0.14311    0.02122
 1277.0    0.14453    0.02122
 1278.0    0.14594    0.02193
 1279.0    0.14806    0.02193
 1280.0    0.14901    0.02263
 1281.0    0.15113    0.02263
 1282.0    0.15254    0.02263
 1283.0    0.15466    0.02334
 1284.0    0.15608    0.02334
 1285.0    0.15820    0.02452
 1286.0    0.15962    0.02452
 1287.0    0.16127    0.02523
 1288.0    0.16268    0.02523
 1289.0    0.16409    0.02523
 1290.0    0.16622    0.02593
 1291.0    0.16763    0.02593
 1292.0    0.16975    0.02664
 1293.0    0.17117    0.02664
 1294.0    0.17258    0.02735
 1295.0    0.17470    0.02735
 1296.0    0.17659    0.02782
 1297.0    0.17871    0.02853
 1298.0    0.18013    0.02853
 1299.0    0.18225    0.02924
 1300.0    0.18366    0.02924
 1301.0    0.18579    0.02994
 1302.0    0.18720    0.02994
 1303.0    0.18861    0.02994
 1304.0    0.19121    0.03065
 1305.0    0.19262    0.03065
 1306.0    0.19474    0.03183
 1307.0    0.19616    0.03183
 1308.0    0.19805    0.03254
 1309.0    0.20017    0.03254
 1310.0    0.20158    0.03254
 1311.0    0.20347    0.03324
 1312.0    0.20559    0.03324
 1313.0    0.20700    0.03395
 1314.0    0.20889    0.03442
 1315.0    0.21101    0.03513
 1316.0    0.21290    0.03513
 1317.0    0.21431    0.03584
 1318.0    0.21644    0.03584
 1319.0    0.21832    0.03584
 1320.0    0.21974    0.03654
 1321.0    0.22233    0.03654
 1322.0    0.22374    0.03772
 1323.0    0.22634    0.03772
 1324.0    0.22775    0.03843
 1325.0    0.23035    0.03843
 1326.0    0.23176    0.03914
 1327.0    0.23365    0.03914
 1328.0    0.23506    0.03984
 1329.0    0.23765    0.04032
 1330.0    0.23954    0.04102
 1331.0    0.24096    0.04102
 1332.0    0.24355    0.04173
 1333.0    0.24543    0.04173
 1334.0    0.24685    0.04244
 1335.0    0.24944    0.04244
 1336.0    0.25133    0.04362
 1337.0    0.25274    0.04362
 1338.0    0.25534    0.04432
 1339.0    0.25722    0.04432
 1340.0    0.25934    0.04503
 1341.0    0.26123    0.04503
 1342.0    0.26312    0.04621
 1343.0    0.26453    0.04621
 1344.0    0.26642    0.04692
 1345.0    0.26901    0.04692
 1346.0    0.27090    0.04763
 1347.0    0.27278    0.04810
 1348.0    0.27420    0.04880
 1349.0    0.27679    0.04880
 1350.0    0.27868    0.04951
 1351.0    0.28056    0.05022
 1352.0    0.28316    0.05022
 1353.0    0.28504    0.05140
 1354.0    0.28717    0.05140
 1355.0    0.28905    0.05210
 1356.0    0.29094    0.05210
 1357.0    0.29353    0.05281
 1358.0    0.29542    0.05399
 1359.0    0.29730    0.05399
 1360.0    0.29990    0.05470
 1361.0    0.30178    0.05470
 1362.0    0.30367    0.05541
 1363.0    0.30556    0.05658
 1364.0    0.30815    0.05658
 1365.0    0.31004    0.05729
