   W         E1+(pi0_p)
 1233.0    1.32973   -0.50384
 1234.0    1.33563   -0.47696
 1235.0    1.33987   -0.45079
 1236.0    1.34364   -0.42438
 1237.0    1.34600   -0.39916
 1238.0    1.34742   -0.37322
 1239.0    1.34836   -0.34799
 1240.0    1.34836   -0.32300
 1241.0    1.34742   -0.29872
 1242.0    1.34553   -0.27420
 1243.0    1.34317   -0.25086
 1244.0    1.34034   -0.22728
 1245.0    1.33657   -0.20488
 1246.0    1.33233   -0.18225
 1247.0    1.32714   -0.16079
 1248.0    1.32195   -0.13910
 1249.0    1.31582   -0.11812
 1250.0    1.30969   -0.09784
 1251.0    1.30262   -0.07828
 1252.0    1.29555   -0.05847
 1253.0    1.28729   -0.03984
 1254.0    1.27928   -0.02098
 1255.0    1.27079   -0.00377
 1256.0    1.26230    0.01415
 1257.0    1.25334    0.03041
 1258.0    1.24438    0.04739
 1259.0    1.23425    0.06342
 1260.0    1.22434    0.07828
 1261.0    1.21491    0.09384
 1262.0    1.20501    0.10775
 1263.0    1.19393    0.12236
 1264.0    1.18403    0.13533
 1265.0    1.17365    0.14901
 1266.0    1.16328    0.16150
 1267.0    1.15173    0.17376
 1268.0    1.14135    0.18602
 1269.0    1.13051    0.19710
 1270.0    1.12013    0.20889
 1271.0    1.10858    0.21903
 1272.0    1.09774    0.22987
 1273.0    1.08689    0.24025
 1274.0    1.07534    0.24944
 1275.0    1.06449    0.25887
 1276.0    1.05412    0.26760
 1277.0    1.04257    0.27656
 1278.0    1.03172    0.28504
 1279.0    1.02088    0.29282
 1280.0    1.00980    0.30084
 1281.0    0.99895    0.30886
 1282.0    0.98858    0.31569
 1283.0    0.97702    0.32277
 1284.0    0.96665    0.32913
 1285.0    0.95557    0.33573
 1286.0    0.94519    0.34234
 1287.0    0.93482    0.34776
 1288.0    0.92374    0.35389
 1289.0    0.91337    0.35955
 1290.0    0.90346    0.36450
 1291.0    0.89285    0.36968
 1292.0    0.88248    0.37487
 1293.0    0.87258    0.37888
 1294.0    0.86197    0.38407
 1295.0    0.85254    0.38831
 1296.0    0.84264    0.39303
 1297.0    0.83250    0.39609
 1298.0    0.82307    0.40033
 1299.0    0.81293    0.40411
 1300.0    0.80350    0.40717
 1301.0    0.79407    0.41094
 1302.0    0.78393    0.41424
 1303.0    0.77497    0.41755
 1304.0    0.76601    0.41967
 1305.0    0.75634    0.42297
 1306.0    0.74739    0.42580
 1307.0    0.73843    0.42863
 1308.0    0.72923    0.43028
 1309.0    0.72027    0.43263
 1310.0    0.71178    0.43499
 1311.0    0.70259    0.43735
 1312.0    0.69410    0.43971
 1313.0    0.68561    0.44089
 1314.0    0.67689    0.44277
 1315.0    0.66840    0.44466
 1316.0    0.66039    0.44654
 1317.0    0.65166    0.44796
 1318.0    0.64365    0.44867
 1319.0    0.63563    0.45055
 1320.0    0.62809    0.45150
 1321.0    0.61936    0.45291
 1322.0    0.61182    0.45433
 1323.0    0.60427    0.45527
 1324.0    0.59602    0.45621
 1325.0    0.58848    0.45645
 1326.0    0.58093    0.45739
 1327.0    0.57386    0.45833
 1328.0    0.56632    0.45928
 1329.0    0.55853    0.45975
 1330.0    0.55146    0.46022
 1331.0    0.54439    0.46116
 1332.0    0.53732    0.46163
 1333.0    0.53024    0.46163
 1334.0    0.52293    0.46211
 1335.0    0.51586    0.46258
 1336.0    0.50926    0.46305
 1337.0    0.50266    0.46305
 1338.0    0.49606    0.46234
 1339.0    0.48945    0.46234
 1340.0    0.48215    0.46281
 1341.0    0.47602    0.46281
 1342.0    0.46941    0.46281
 1343.0    0.46328    0.46234
 1344.0    0.45668    0.46234
 1345.0    0.45055    0.46234
 1346.0    0.44442    0.46258
 1347.0    0.43829    0.46258
 1348.0    0.43216    0.46211
 1349.0    0.42650    0.46163
 1350.0    0.42037    0.46116
 1351.0    0.41424    0.46116
 1352.0    0.40859    0.46069
 1353.0    0.40293    0.45975
 1354.0    0.39727    0.45928
 1355.0    0.39161    0.45880
 1356.0    0.38595    0.45833
 1357.0    0.38029    0.45857
 1358.0    0.37464    0.45763
 1359.0    0.36898    0.45715
 1360.0    0.36379    0.45621
 1361.0    0.35813    0.45527
 1362.0    0.35294    0.45480
 1363.0    0.34776    0.45456
 1364.0    0.34328    0.45362
 1365.0    0.33809    0.45267
 1366.0    0.33290    0.45220
 1367.0    0.32772    0.45126
 1368.0    0.32253    0.45102
 1369.0    0.31805    0.44961
 1370.0    0.31334    0.44867
 1371.0    0.30815    0.44772
 1372.0    0.30343    0.44749
 1373.0    0.29825    0.44654
 1374.0    0.29424    0.44513
 1375.0    0.28952    0.44489
 1376.0    0.28481    0.44348
 1377.0    0.28080    0.44254
 1378.0    0.27608    0.44230
 1379.0    0.27137    0.44089
 1380.0    0.26713    0.44018
 1381.0    0.26312    0.43924
 1382.0    0.25887    0.43782
 1383.0    0.25487    0.43711
 1384.0    0.25062    0.43617
 1385.0    0.24591    0.43546
 1386.0    0.24237    0.43405
 1387.0    0.23813    0.43334
 1388.0    0.23459    0.43193
 1389.0    0.23035    0.43122
 1390.0    0.22681    0.42981
 1391.0    0.22257    0.42910
 1392.0    0.21903    0.42768
 1393.0    0.21526    0.42698
 1394.0    0.21172    0.42556
 1395.0    0.20795    0.42485
 1396.0    0.20441    0.42344
 1397.0    0.20064    0.42226
 1398.0    0.19757    0.42155
 1399.0    0.19404    0.42014
 1400.0    0.19026    0.41896
 1401.0    0.18720    0.41825
 1402.0    0.18343    0.41684
 1403.0    0.18036    0.41566
 1404.0    0.17730    0.41495
 1405.0    0.17353    0.41354
 1406.0    0.17093    0.41236
 1407.0    0.16787    0.41165
 1408.0    0.16457    0.40977
 1409.0    0.16150    0.40906
 1410.0    0.15891    0.40788
 1411.0    0.15584    0.40670
 1412.0    0.15254    0.40599
 1413.0    0.14995    0.40411
 1414.0    0.14736    0.40293
 1415.0    0.14429    0.40222
 1416.0    0.14170    0.40104
 1417.0    0.13840    0.39986
 1418.0    0.13627    0.39916
 1419.0    0.13368    0.39798
 1420.0    0.13109    0.39680
 1421.0    0.12849    0.39491
 1422.0    0.12637    0.39420
 1423.0    0.12378    0.39303
 1424.0    0.12095    0.39185
 1425.0    0.11836    0.39067
 1426.0    0.11623    0.38949
 1427.0    0.11411    0.38831
 1428.0    0.11152    0.38760
 1429.0    0.10940    0.38642
 1430.0    0.10727    0.38595
 1431.0    0.10515    0.38477
 1432.0    0.10303    0.38359
 1433.0    0.10091    0.38242
 1434.0    0.09926    0.38124
 1435.0    0.09714    0.38006
 1436.0    0.09572    0.37888
 1437.0    0.09360    0.37770
 1438.0    0.09195    0.37723
 1439.0    0.08983    0.37605
 1440.0    0.08818    0.37487
 1441.0    0.08653    0.37369
 1442.0    0.08441    0.37322
 1443.0    0.08346    0.37204
 1444.0    0.08181    0.37086
 1445.0    0.08016    0.36968
 1446.0    0.07851    0.36921
 1447.0    0.07686    0.36803
 1448.0    0.07592    0.36686
 1449.0    0.07427    0.36638
 1450.0    0.07262    0.36473
 1451.0    0.07097    0.36426
 1452.0    0.07049    0.36308
 1453.0    0.06884    0.36190
 1454.0    0.06719    0.36143
 1455.0    0.06602    0.36025
 1456.0    0.06554    0.35978
 1457.0    0.06389    0.35860
 1458.0    0.06342    0.35813
 1459.0    0.06224    0.35695
 1460.0    0.06059    0.35648
 1461.0    0.06012    0.35530
 1462.0    0.05894    0.35483
 1463.0    0.05776    0.35389
 1464.0    0.05729    0.35271
 1465.0    0.05611    0.35224
 1466.0    0.05564    0.35177
 1467.0    0.05493    0.35059
 1468.0    0.05446    0.35012
 1469.0    0.05328    0.34964
 1470.0    0.05328    0.34917
 1471.0    0.05210    0.34799
 1472.0    0.05210    0.34752
 1473.0    0.05093    0.34705
 1474.0    0.05093    0.34658
 1475.0    0.05022    0.34540
 1476.0    0.04975    0.34493
 1477.0    0.04904    0.34446
 1478.0    0.04904    0.34399
 1479.0    0.04904    0.34351
 1480.0    0.04833    0.34304
 1481.0    0.04833    0.34257
 1482.0    0.04763    0.34210
 1483.0    0.04763    0.34163
 1484.0    0.04763    0.34116
 1485.0    0.04692    0.34068
 1486.0    0.04739    0.34021
 1487.0    0.04739    0.33974
 1488.0    0.04668    0.33974
 1489.0    0.04715    0.33927
 1490.0    0.04715    0.33880
 1491.0    0.04692    0.33903
 1492.0    0.04692    0.33856
 1493.0    0.04739    0.33809
 1494.0    0.04786    0.33809
 1495.0    0.04763    0.33762
 1496.0    0.04763    0.33786
 1497.0    0.04810    0.33738
 1498.0    0.04857    0.33738
 1499.0    0.04833    0.33762
 1500.0    0.04880    0.33715
 1501.0    0.04928    0.33715
 1502.0    0.04975    0.33738
 1503.0    0.04951    0.33691
 1504.0    0.04998    0.33762
 1505.0    0.05093    0.33715
 1506.0    0.05140    0.33738
 1507.0    0.05187    0.33738
 1508.0    0.05210    0.33762
 1509.0    0.05258    0.33762
 1510.0    0.05305    0.33786
 1511.0    0.05399    0.33856
 1512.0    0.05446    0.33809
 1513.0    0.05541    0.33880
 1514.0    0.05564    0.33903
 1515.0    0.05611    0.33903
 1516.0    0.05706    0.33974
 1517.0    0.05800    0.33998
 1518.0    0.05847    0.34068
 1519.0    0.05941    0.34068
 1520.0    0.06036    0.34092
 1521.0    0.06059    0.34163
 1522.0    0.06154    0.34234
 1523.0    0.06248    0.34304
 1524.0    0.06342    0.34328
 1525.0    0.06436    0.34399
 1526.0    0.06531    0.34469
 1527.0    0.06625    0.34540
 1528.0    0.06649    0.34611
 1529.0    0.06743    0.34681
 1530.0    0.06884    0.34752
 1531.0    0.06979    0.34823
 1532.0    0.07073    0.34894
 1533.0    0.07167    0.35035
 1534.0    0.07238    0.35106
 1535.0    0.07332    0.35177
 1536.0    0.07427    0.35247
 1537.0    0.07568    0.35389
 1538.0    0.07662    0.35460
 1539.0    0.07804    0.35530
 1540.0    0.07828    0.35672
 1541.0    0.07969    0.35742
 1542.0    0.08063    0.35860
 1543.0    0.08205    0.36002
 1544.0    0.08299    0.36073
 1545.0    0.08370    0.36214
 1546.0    0.08511    0.36332
 1547.0    0.08606    0.36473
 1548.0    0.08747    0.36615
 1549.0    0.08818    0.36733
 1550.0    0.08912    0.36874
 1551.0    0.09053    0.36992
 1552.0    0.09195    0.37133
 1553.0    0.09266    0.37322
 1554.0    0.09407    0.37464
 1555.0    0.09501    0.37581
 1556.0    0.09572    0.37723
 1557.0    0.09714    0.37912
 1558.0    0.09784    0.38053
 1559.0    0.09926    0.38242
 1560.0    0.10067    0.38430
 1561.0    0.10138    0.38572
 1562.0    0.10279    0.38760
 1563.0    0.10350    0.38949
 1564.0    0.10492    0.39138
 1565.0    0.10562    0.39279
 1566.0    0.10704    0.39468
 1567.0    0.10775    0.39656
 1568.0    0.10916    0.39845
 1569.0    0.10987    0.40033
 1570.0    0.11058    0.40222
 1571.0    0.11199    0.40481
 1572.0    0.11270    0.40670
 1573.0    0.11411    0.40811
 1574.0    0.11482    0.41000
 1575.0    0.11553    0.41189
 1576.0    0.11623    0.41448
 1577.0    0.11765    0.41684
 1578.0    0.11836    0.41872
 1579.0    0.11953    0.42132
 1580.0    0.12024    0.42320
 1581.0    0.12095    0.42580
 1582.0    0.12166    0.42768
 1583.0    0.12236    0.43028
 1584.0    0.12307    0.43216
 1585.0    0.12378    0.43523
 1586.0    0.12496    0.43711
 1587.0    0.12566    0.43971
 1588.0    0.12637    0.44159
 1589.0    0.12708    0.44466
 1590.0    0.12779    0.44654
 1591.0    0.12849    0.44914
 1592.0    0.12897    0.45220
 1593.0    0.12967    0.45409
 1594.0    0.13038    0.45715
 1595.0    0.13038    0.45975
 1596.0    0.13109    0.46163
 1597.0    0.13156    0.46470
 1598.0    0.13227    0.46729
 1599.0    0.13227    0.47036
 1600.0    0.13297    0.47224
 1601.0    0.13297    0.47531
 1602.0    0.13368    0.47790
 1603.0    0.13415    0.48097
 1604.0    0.13415    0.48285
 1605.0    0.13415    0.48592
 1606.0    0.13486    0.48898
 1607.0    0.13486    0.49158
 1608.0    0.13486    0.49393
 1609.0    0.13486    0.49653
 1610.0    0.13533    0.49959
 1611.0    0.13533    0.50266
 1612.0    0.13533    0.50525
 1613.0    0.13533    0.50761
 1614.0    0.13533    0.51067
 1615.0    0.13462    0.51374
 1616.0    0.13462    0.51633
 1617.0    0.13462    0.51940
 1618.0    0.13439    0.52246
 1619.0    0.13439    0.52482
 1620.0    0.13439    0.52741
 1621.0    0.13368    0.53048
 1622.0    0.13297    0.53354
 1623.0    0.13297    0.53590
 1624.0    0.13227    0.53897
 1625.0    0.13156    0.54156
 1626.0    0.13156    0.54462
 1627.0    0.13085    0.54698
 1628.0    0.13014    0.55005
 1629.0    0.12944    0.55311
 1630.0    0.12873    0.55547
 1631.0    0.12802    0.55853
 1632.0    0.12731    0.56160
 1633.0    0.12661    0.56349
 1634.0    0.12590    0.56655
 1635.0    0.12519    0.56891
 1636.0    0.12449    0.57197
 1637.0    0.12307    0.57433
 1638.0    0.12236    0.57740
 1639.0    0.12166    0.57975
 1640.0    0.12024    0.58282
 1641.0    0.11953    0.58518
 1642.0    0.11812    0.58824
 1643.0    0.11741    0.59060
 1644.0    0.11600    0.59296
 1645.0    0.11529    0.59531
 1646.0    0.11388    0.59838
 1647.0    0.11246    0.60074
 1648.0    0.11105    0.60309
 1649.0    0.10987    0.60545
 1650.0    0.10845    0.60781
 1651.0    0.10704    0.61017
 1652.0    0.10562    0.61253
 1653.0    0.10421    0.61488
 1654.0    0.10279    0.61724
 1655.0    0.10091    0.61960
 1656.0    0.09949    0.62243
 1657.0    0.09808    0.62479
 1658.0    0.09666    0.62714
 1659.0    0.09454    0.62879
 1660.0    0.09266    0.63115
 1661.0    0.09124    0.63351
 1662.0    0.08983    0.63516
 1663.0    0.08771    0.63752
 1664.0    0.08629    0.63917
 1665.0    0.08441    0.64153
 1666.0    0.08228    0.64318
 1667.0    0.08087    0.64483
 1668.0    0.07875    0.64766
 1669.0    0.07686    0.64931
 1670.0    0.07474    0.65096
 1671.0    0.07332    0.65261
 1672.0    0.07073    0.65426
 1673.0    0.06932    0.65591
 1674.0    0.06719    0.65756
 1675.0    0.06460    0.65921
 1676.0    0.06319    0.66133
 1677.0    0.06106    0.66298
 1678.0    0.05918    0.66392
 1679.0    0.05706    0.66557
 1680.0    0.05493    0.66722
 1681.0    0.05234    0.66817
 1682.0    0.05093    0.66982
 1683.0    0.04880    0.67076
 1684.0    0.04621    0.67288
 1685.0    0.04409    0.67383
 1686.0    0.04220    0.67477
 1687.0    0.04008    0.67571
 1688.0    0.03796    0.67736
 1689.0    0.03537    0.67830
 1690.0    0.03395    0.67925
 1691.0    0.03136    0.68019
 1692.0    0.02924    0.68161
 1693.0    0.02664    0.68255
 1694.0    0.02452    0.68278
 1695.0    0.02240    0.68373
 1696.0    0.02051    0.68467
 1697.0    0.01839    0.68561
 1698.0    0.01580    0.68585
 1699.0    0.01367    0.68726
 1700.0    0.01179    0.68750
 1701.0    0.00967    0.68844
 1702.0    0.00707    0.68868
 1703.0    0.00566    0.68891
 1704.0    0.00306    0.68986
 1705.0    0.00094    0.69009
 1706.0   -0.00165    0.69033
 1707.0   -0.00306    0.69104
 1708.0   -0.00566    0.69127
 1709.0   -0.00778    0.69151
 1710.0   -0.00967    0.69174
 1711.0   -0.01179    0.69198
 1712.0   -0.01438    0.69222
 1713.0   -0.01580    0.69245
 1714.0   -0.01839    0.69269
 1715.0   -0.02051    0.69222
 1716.0   -0.02240    0.69292
 1717.0   -0.02381    0.69316
 1718.0   -0.02641    0.69269
 1719.0   -0.02782    0.69292
 1720.0   -0.03041    0.69245
 1721.0   -0.03183    0.69269
 1722.0   -0.03442    0.69222
 1723.0   -0.03631    0.69174
 1724.0   -0.03772    0.69198
 1725.0   -0.04032    0.69198
 1726.0   -0.04173    0.69151
 1727.0   -0.04432    0.69104
 1728.0   -0.04574    0.69056
 1729.0   -0.04763    0.69009
 1730.0   -0.04904    0.69033
 1731.0   -0.05093    0.68986
 1732.0   -0.05305    0.68939
 1733.0   -0.05493    0.68891
 1734.0   -0.05682    0.68844
 1735.0   -0.05823    0.68774
 1736.0   -0.06012    0.68726
 1737.0   -0.06154    0.68679
 1738.0   -0.06342    0.68632
 1739.0   -0.06484    0.68585
 1740.0   -0.06672    0.68467
 1741.0   -0.06814    0.68420
 1742.0   -0.06932    0.68373
 1743.0   -0.07120    0.68255
 1744.0   -0.07262    0.68208
 1745.0   -0.07450    0.68090
 1746.0   -0.07592    0.68043
 1747.0   -0.07710    0.67972
 1748.0   -0.07851    0.67925
 1749.0   -0.08040    0.67807
 1750.0   -0.08158    0.67760
 1751.0   -0.08299    0.67642
 1752.0   -0.08488    0.67595
 1753.0   -0.08558    0.67477
 1754.0   -0.08747    0.67359
 1755.0   -0.08818    0.67241
 1756.0   -0.09006    0.67194
 1757.0   -0.09077    0.67076
 1758.0   -0.09195    0.66958
 1759.0   -0.09384    0.66840
 1760.0   -0.09454    0.66793
 1761.0   -0.09643    0.66722
 1762.0   -0.09714    0.66605
 1763.0   -0.09832    0.66487
 1764.0   -0.09902    0.66369
 1765.0   -0.10020    0.66251
 1766.0   -0.10091    0.66204
 1767.0   -0.10209    0.66086
 1768.0   -0.10279    0.65968
 1769.0   -0.10468    0.65850
 1770.0   -0.10539    0.65732
 1771.0   -0.10657    0.65614
 1772.0   -0.10704    0.65496
 1773.0   -0.10775    0.65379
 1774.0   -0.10892    0.65261
 1775.0   -0.10963    0.65143
 1776.0   -0.11081    0.65025
 1777.0   -0.11152    0.64954
 1778.0   -0.11270    0.64766
 1779.0   -0.11270    0.64648
 1780.0   -0.11388    0.64530
 1781.0   -0.11458    0.64412
 1782.0   -0.11576    0.64294
 1783.0   -0.11576    0.64176
 1784.0   -0.11694    0.64058
 1785.0   -0.11765    0.63940
 1786.0   -0.11812    0.63752
 1787.0   -0.11883    0.63634
 1788.0   -0.11930    0.63516
 1789.0   -0.12001    0.63398
 1790.0   -0.12048    0.63280
 1791.0   -0.12118    0.63162
 1792.0   -0.12166    0.62974
 1793.0   -0.12166    0.62903
 1794.0   -0.12284    0.62785
 1795.0   -0.12284    0.62667
 1796.0   -0.12331    0.62549
 1797.0   -0.12401    0.62361
 1798.0   -0.12449    0.62243
 1799.0   -0.12449    0.62125
 1800.0   -0.12496    0.62007
 1801.0   -0.12566    0.61818
 1802.0   -0.12614    0.61701
 1803.0   -0.12614    0.61583
 1804.0   -0.12614    0.61465
 1805.0   -0.12661    0.61347
 1806.0   -0.12661    0.61158
 1807.0   -0.12708    0.61040
 1808.0   -0.12708    0.60970
 1809.0   -0.12755    0.60852
 1810.0   -0.12755    0.60734
 1811.0   -0.12802    0.60545
 1812.0   -0.12802    0.60427
 1813.0   -0.12849    0.60309
 1814.0   -0.12849    0.60192
 1815.0   -0.12849    0.60003
 1816.0   -0.12897    0.59885
 1817.0   -0.12897    0.59767
 1818.0   -0.12944    0.59579
 1819.0   -0.12944    0.59461
 1820.0   -0.12920    0.59390
 1821.0   -0.12920    0.59272
 1822.0   -0.12967    0.59084
 1823.0   -0.12967    0.58966
 1824.0   -0.12897    0.58848
 1825.0   -0.12944    0.58730
 1826.0   -0.12944    0.58541
 1827.0   -0.12920    0.58423
 1828.0   -0.12920    0.58305
 1829.0   -0.12920    0.58188
 1830.0   -0.12967    0.58046
 1831.0   -0.12897    0.57928
 1832.0   -0.12944    0.57810
 1833.0   -0.12873    0.57692
 1834.0   -0.12920    0.57504
 1835.0   -0.12920    0.57386
 1836.0   -0.12849    0.57268
 1837.0   -0.12826    0.57150
 1838.0   -0.12826    0.56962
 1839.0   -0.12802    0.56891
 1840.0   -0.12802    0.56773
 1841.0   -0.12731    0.56655
 1842.0   -0.12779    0.56466
 1843.0   -0.12708    0.56349
 1844.0   -0.12755    0.56231
 1845.0   -0.12684    0.56113
 1846.0   -0.12614    0.55971
 1847.0   -0.12661    0.55853
 1848.0   -0.12590    0.55736
 1849.0   -0.12566    0.55618
 1850.0   -0.12566    0.55500
 1851.0   -0.12496    0.55382
 1852.0   -0.12543    0.55193
 1853.0   -0.12472    0.55123
 1854.0   -0.12449    0.55005
 1855.0   -0.12449    0.54816
 1856.0   -0.12378    0.54698
 1857.0   -0.12354    0.54580
 1858.0   -0.12284    0.54462
 1859.0   -0.12284    0.54392
 1860.0   -0.12260    0.54203
 1861.0   -0.12189    0.54085
 1862.0   -0.12166    0.53967
 1863.0   -0.12166    0.53849
 1864.0   -0.12095    0.53732
 1865.0   -0.12071    0.53661
 1866.0   -0.12001    0.53472
 1867.0   -0.11977    0.53354
 1868.0   -0.11906    0.53236
 1869.0   -0.11906    0.53119
 1870.0   -0.11883    0.53048
 1871.0   -0.11812    0.52930
 1872.0   -0.11788    0.52812
 1873.0   -0.11718    0.52623
 1874.0   -0.11647    0.52506
 1875.0   -0.11623    0.52435
 1876.0   -0.11553    0.52317
 1877.0   -0.11529    0.52199
 1878.0   -0.11458    0.52081
 1879.0   -0.11458    0.51893
 1880.0   -0.11435    0.51822
 1881.0   -0.11364    0.51704
 1882.0   -0.11340    0.51586
 1883.0   -0.11270    0.51468
 1884.0   -0.11199    0.51397
 1885.0   -0.11175    0.51280
 1886.0   -0.11105    0.51162
 1887.0   -0.11081    0.50973
 1888.0   -0.11010    0.50855
 1889.0   -0.10940    0.50784
 1890.0   -0.10916    0.50667
 1891.0   -0.10845    0.50549
 1892.0   -0.10822    0.50431
 1893.0   -0.10751    0.50360
 1894.0   -0.10727    0.50242
 1895.0   -0.10657    0.50054
 1896.0   -0.10586    0.49936
 1897.0   -0.10562    0.49865
 1898.0   -0.10492    0.49747
 1899.0   -0.10468    0.49629
 1900.0   -0.10397    0.49558
 1901.0   -0.10374    0.49441
 1902.0   -0.10303    0.49323
 1903.0   -0.10232    0.49205
 1904.0   -0.10209    0.49134
 1905.0   -0.10138    0.49016
 1906.0   -0.10044    0.48898
 1907.0   -0.09973    0.48710
 1908.0   -0.09949    0.48639
 1909.0   -0.09879    0.48521
 1910.0   -0.09855    0.48403
 1911.0   -0.09714    0.48332
 1912.0   -0.09643    0.48215
 1913.0   -0.09619    0.48097
 1914.0   -0.09549    0.48026
 1915.0   -0.09525    0.47908
