   W         M1-(pi0_p)
 1392.0   -0.39138    3.23497
 1393.0   -0.40434    3.24676
 1394.0   -0.41684    3.25714
 1395.0   -0.42981    3.26798
 1396.0   -0.44277    3.27765
 1397.0   -0.45574    3.28732
 1398.0   -0.46800    3.29627
 1399.0   -0.48097    3.30523
 1400.0   -0.49441    3.31231
 1401.0   -0.50714    3.32056
 1402.0   -0.51987    3.32810
 1403.0   -0.53260    3.33447
 1404.0   -0.54604    3.34131
 1405.0   -0.55877    3.34767
 1406.0   -0.57127    3.35309
 1407.0   -0.58400    3.35805
 1408.0   -0.59649    3.36229
 1409.0   -0.60899    3.36583
 1410.0   -0.62148    3.36889
 1411.0   -0.63398    3.37243
 1412.0   -0.64624    3.37526
 1413.0   -0.65803    3.37832
 1414.0   -0.67029    3.38044
 1415.0   -0.68255    3.38280
 1416.0   -0.69410    3.38492
 1417.0   -0.70636    3.38539
 1418.0   -0.71791    3.38634
 1419.0   -0.72923    3.38728
 1420.0   -0.74078    3.38705
 1421.0   -0.75210    3.38610
 1422.0   -0.76342    3.38634
 1423.0   -0.77403    3.38539
 1424.0   -0.78534    3.38492
 1425.0   -0.79595    3.38327
 1426.0   -0.80586    3.38162
 1427.0   -0.81694    3.37997
 1428.0   -0.82684    3.37761
 1429.0   -0.83721    3.37526
 1430.0   -0.84688    3.37243
 1431.0   -0.85655    3.36960
 1432.0   -0.86621    3.36653
 1433.0   -0.87588    3.36370
 1434.0   -0.88602    3.35970
 1435.0   -0.89498    3.35687
 1436.0   -0.90441    3.35333
 1437.0   -0.91266    3.34862
 1438.0   -0.92256    3.34461
 1439.0   -0.93128    3.33989
 1440.0   -0.94001    3.33518
 1441.0   -0.94850    3.33046
 1442.0   -0.95722    3.32575
 1443.0   -0.96453    3.32056
 1444.0   -0.97302    3.31514
 1445.0   -0.98103    3.30995
 1446.0   -0.98881    3.30453
 1447.0   -0.99659    3.29863
 1448.0   -1.00437    3.29227
 1449.0   -1.01145    3.28637
 1450.0   -1.01923    3.28048
 1451.0   -1.02630    3.27411
 1452.0   -1.03266    3.26822
 1453.0   -1.03974    3.26115
 1454.0   -1.04657    3.25478
 1455.0   -1.05294    3.24771
 1456.0   -1.05978    3.24134
 1457.0   -1.06662    3.23427
 1458.0   -1.07298    3.22743
 1459.0   -1.07911    3.22036
 1460.0   -1.08524    3.21281
 1461.0   -1.09137    3.20527
 1462.0   -1.09797    3.19772
 1463.0   -1.10339    3.19041
 1464.0   -1.10952    3.18287
 1465.0   -1.11542    3.17485
 1466.0   -1.12084    3.16731
 1467.0   -1.12626    3.15929
 1468.0   -1.13145    3.15128
 1469.0   -1.13687    3.14303
 1470.0   -1.14159    3.13501
 1471.0   -1.14678    3.12652
 1472.0   -1.15196    3.11851
 1473.0   -1.15597    3.11002
 1474.0   -1.16116    3.10200
 1475.0   -1.16564    3.09351
 1476.0   -1.17082    3.08503
 1477.0   -1.17530    3.07583
 1478.0   -1.17978    3.06734
 1479.0   -1.18474    3.05838
 1480.0   -1.18921    3.04943
 1481.0   -1.19299    3.04094
 1482.0   -1.19747    3.03198
 1483.0   -1.20124    3.02278
 1484.0   -1.20501    3.01382
 1485.0   -1.20925    3.00487
 1486.0   -1.21303    2.99591
 1487.0   -1.21680    2.98648
 1488.0   -1.22104    2.97752
 1489.0   -1.22411    2.96738
 1490.0   -1.22764    2.95795
 1491.0   -1.23118    2.94852
 1492.0   -1.23425    2.93909
 1493.0   -1.23849    2.93013
 1494.0   -1.24203    2.92070
 1495.0   -1.24509    2.91127
 1496.0   -1.24863    2.90136
 1497.0   -1.25146    2.89193
 1498.0   -1.25452    2.88203
 1499.0   -1.25735    2.87260
 1500.0   -1.26042    2.86340
 1501.0   -1.26325    2.85350
 1502.0   -1.26608    2.84360
 1503.0   -1.26961    2.83370
 1504.0   -1.27244    2.82380
 1505.0   -1.27527    2.81342
 1506.0   -1.27692    2.80352
 1507.0   -1.27975    2.79315
 1508.0   -1.28258    2.78395
 1509.0   -1.28541    2.77358
 1510.0   -1.28753    2.76367
 1511.0   -1.29036    2.75330
 1512.0   -1.29248    2.74363
 1513.0   -1.29531    2.73326
 1514.0   -1.29743    2.72289
 1515.0   -1.29908    2.71251
 1516.0   -1.30120    2.70237
 1517.0   -1.30333    2.69200
 1518.0   -1.30545    2.68233
 1519.0   -1.30757    2.67149
 1520.0   -1.30969    2.66182
 1521.0   -1.31181    2.65098
 1522.0   -1.31394    2.64084
 1523.0   -1.31535    2.62999
 1524.0   -1.31747    2.61986
 1525.0   -1.31889    2.60901
 1526.0   -1.32101    2.59887
 1527.0   -1.32242    2.58873
 1528.0   -1.32455    2.57789
 1529.0   -1.32596    2.56775
 1530.0   -1.32761    2.55761
 1531.0   -1.32903    2.54630
 1532.0   -1.33044    2.53616
 1533.0   -1.33185    2.52555
 1534.0   -1.33327    2.51494
 1535.0   -1.33492    2.50409
 1536.0   -1.33633    2.49348
 1537.0   -1.33704    2.48287
 1538.0   -1.33846    2.47226
 1539.0   -1.33940    2.46166
 1540.0   -1.34081    2.45105
 1541.0   -1.34223    2.44044
 1542.0   -1.34364    2.43030
 1543.0   -1.34388    2.41969
 1544.0   -1.34529    2.40908
 1545.0   -1.34624    2.39847
 1546.0   -1.34765    2.38739
 1547.0   -1.34836    2.37678
 1548.0   -1.34930    2.36617
 1549.0   -1.35001    2.35509
 1550.0   -1.35095    2.34448
 1551.0   -1.35166    2.33340
 1552.0   -1.35260    2.32279
 1553.0   -1.35331    2.31171
 1554.0   -1.35425    2.30180
 1555.0   -1.35449    2.29072
 1556.0   -1.35520    2.28011
 1557.0   -1.35543    2.26974
 1558.0   -1.35685    2.25866
 1559.0   -1.35708    2.24805
 1560.0   -1.35732    2.23697
 1561.0   -1.35802    2.22659
 1562.0   -1.35826    2.21598
 1563.0   -1.35850    2.20490
 1564.0   -1.35873    2.19453
 1565.0   -1.35967    2.18345
 1566.0   -1.35991    2.17237
 1567.0   -1.36015    2.16247
 1568.0   -1.36038    2.15138
 1569.0   -1.36062    2.14101
 1570.0   -1.36085    2.12993
 1571.0   -1.36038    2.11956
 1572.0   -1.36062    2.10847
 1573.0   -1.36085    2.09810
 1574.0   -1.36109    2.08702
 1575.0   -1.36133    2.07594
 1576.0   -1.36156    2.06556
 1577.0   -1.36109    2.05519
 1578.0   -1.36085    2.04458
 1579.0   -1.36109    2.03421
 1580.0   -1.36133    2.02313
 1581.0   -1.36109    2.01275
 1582.0   -1.36062    2.00238
 1583.0   -1.36085    1.99130
 1584.0   -1.36062    1.98092
 1585.0   -1.35967    1.97055
 1586.0   -1.35991    1.95947
 1587.0   -1.35897    1.94957
 1588.0   -1.35920    1.93919
 1589.0   -1.35826    1.92811
 1590.0   -1.35802    1.91774
 1591.0   -1.35755    1.90736
 1592.0   -1.35732    1.89628
 1593.0   -1.35708    1.88638
 1594.0   -1.35614    1.87601
 1595.0   -1.35637    1.86493
 1596.0   -1.35614    1.85455
 1597.0   -1.35520    1.84465
 1598.0   -1.35425    1.83428
 1599.0   -1.35331    1.82437
 1600.0   -1.35237    1.81329
 1601.0   -1.35213    1.80339
 1602.0   -1.35119    1.79302
 1603.0   -1.35095    1.78311
 1604.0   -1.34954    1.77203
 1605.0   -1.34930    1.76213
 1606.0   -1.34836    1.75176
 1607.0   -1.34812    1.74186
 1608.0   -1.34718    1.73195
 1609.0   -1.34576    1.72087
 1610.0   -1.34482    1.71097
 1611.0   -1.34459    1.70107
 1612.0   -1.34317    1.69117
 1613.0   -1.34223    1.68126
 1614.0   -1.34081    1.67136
 1615.0   -1.33940    1.66146
 1616.0   -1.33846    1.65156
 1617.0   -1.33704    1.64095
 1618.0   -1.33681    1.63104
 1619.0   -1.33539    1.62114
 1620.0   -1.33445    1.61124
 1621.0   -1.33374    1.60181
 1622.0   -1.33233    1.59191
 1623.0   -1.33138    1.58248
 1624.0   -1.32997    1.57257
 1625.0   -1.32855    1.56314
 1626.0   -1.32714    1.55253
 1627.0   -1.32572    1.54310
 1628.0   -1.32431    1.53367
 1629.0   -1.32290    1.52424
 1630.0   -1.32148    1.51481
 1631.0   -1.31936    1.50538
 1632.0   -1.31794    1.49595
 1633.0   -1.31653    1.48581
 1634.0   -1.31511    1.47638
 1635.0   -1.31370    1.46695
 1636.0   -1.31229    1.45752
 1637.0   -1.31087    1.44856
 1638.0   -1.30946    1.43913
 1639.0   -1.30804    1.43017
 1640.0   -1.30663    1.42074
 1641.0   -1.30474    1.41178
 1642.0   -1.30333    1.40282
 1643.0   -1.30191    1.39315
 1644.0   -1.30003    1.38419
 1645.0   -1.29861    1.37524
 1646.0   -1.29720    1.36628
 1647.0   -1.29578    1.35732
 1648.0   -1.29319    1.34765
 1649.0   -1.29177    1.33869
 1650.0   -1.29036    1.33020
 1651.0   -1.28777    1.32124
 1652.0   -1.28635    1.31276
 1653.0   -1.28376    1.30427
 1654.0   -1.28164    1.29578
 1655.0   -1.28022    1.28612
 1656.0   -1.27763    1.27763
 1657.0   -1.27621    1.26914
 1658.0   -1.27433    1.26112
 1659.0   -1.27220    1.25264
 1660.0   -1.27032    1.24344
 1661.0   -1.26820    1.23543
 1662.0   -1.26678    1.22694
 1663.0   -1.26419    1.21892
 1664.0   -1.26277    1.21020
 1665.0   -1.26089    1.20171
 1666.0   -1.25877    1.19369
 1667.0   -1.25617    1.18497
 1668.0   -1.25476    1.17743
 1669.0   -1.25216    1.16941
 1670.0   -1.25004    1.16069
 1671.0   -1.24816    1.15314
 1672.0   -1.24603    1.14442
 1673.0   -1.24344    1.13687
 1674.0   -1.24203    1.12886
 1675.0   -1.23943    1.12061
 1676.0   -1.23802    1.11306
 1677.0   -1.23543    1.10481
 1678.0   -1.23330    1.09727
 1679.0   -1.23071    1.09019
 1680.0   -1.22859    1.08194
 1681.0   -1.22647    1.07487
 1682.0   -1.22387    1.06662
 1683.0   -1.22246    1.05954
 1684.0   -1.22034    1.05176
 1685.0   -1.21774    1.04469
 1686.0   -1.21562    1.03691
 1687.0   -1.21350    1.02913
 1688.0   -1.21091    1.02205
 1689.0   -1.20878    1.01427
 1690.0   -1.20666    1.00767
 1691.0   -1.20454    0.99989
 1692.0   -1.20171    0.99258
 1693.0   -1.19912    0.98598
 1694.0   -1.19699    0.97867
 1695.0   -1.19417    0.97136
 1696.0   -1.19204    0.96406
 1697.0   -1.18921    0.95745
 1698.0   -1.18709    0.95015
 1699.0   -1.18426    0.94331
 1700.0   -1.18214    0.93671
 1701.0   -1.17931    0.92987
 1702.0   -1.17766    0.92303
 1703.0   -1.17483    0.91620
 1704.0   -1.17271    0.90936
 1705.0   -1.16988    0.90323
 1706.0   -1.16752    0.89639
 1707.0   -1.16540    0.88955
 1708.0   -1.16257    0.88319
 1709.0   -1.16022    0.87635
 1710.0   -1.15809    0.86998
 1711.0   -1.15574    0.86362
 1712.0   -1.15291    0.85725
 1713.0   -1.15055    0.85089
 1714.0   -1.14819    0.84523
 1715.0   -1.14536    0.83886
 1716.0   -1.14300    0.83250
 1717.0   -1.14065    0.82613
 1718.0   -1.13758    0.81953
 1719.0   -1.13522    0.81316
 1720.0   -1.13216    0.80727
 1721.0   -1.12980    0.80138
 1722.0   -1.12744    0.79548
 1723.0   -1.12438    0.78959
 1724.0   -1.12249    0.78369
 1725.0   -1.12013    0.77780
 1726.0   -1.11707    0.77190
 1727.0   -1.11448    0.76648
 1728.0   -1.11212    0.76059
 1729.0   -1.10952    0.75446
 1730.0   -1.10693    0.74856
 1731.0   -1.10387    0.74314
 1732.0   -1.10127    0.73772
 1733.0   -1.09868    0.73230
 1734.0   -1.09679    0.72617
 1735.0   -1.09420    0.72074
 1736.0   -1.09161    0.71579
 1737.0   -1.08831    0.71037
 1738.0   -1.08571    0.70495
 1739.0   -1.08288    0.70000
 1740.0   -1.08029    0.69457
 1741.0   -1.07699    0.68891
 1742.0   -1.07487    0.68396
 1743.0   -1.07275    0.67901
 1744.0   -1.06944    0.67406
 1745.0   -1.06732    0.66911
 1746.0   -1.06449    0.66345
 1747.0   -1.06237    0.65850
 1748.0   -1.05954    0.65355
 1749.0   -1.05671    0.64907
 1750.0   -1.05388    0.64341
 1751.0   -1.05105    0.63846
 1752.0   -1.04870    0.63398
 1753.0   -1.04587    0.62950
 1754.0   -1.04351    0.62455
 1755.0   -1.04068    0.61936
 1756.0   -1.03832    0.61488
 1757.0   -1.03526    0.61040
 1758.0   -1.03290    0.60592
 1759.0   -1.03054    0.60144
 1760.0   -1.02748    0.59696
 1761.0   -1.02441    0.59178
 1762.0   -1.02135    0.58730
 1763.0   -1.01946    0.58282
 1764.0   -1.01640    0.57810
 1765.0   -1.01333    0.57362
 1766.0   -1.01074    0.56914
 1767.0   -1.00814    0.56514
 1768.0   -1.00555    0.56066
 1769.0   -1.00249    0.55665
 1770.0   -0.99989    0.55264
 1771.0   -0.99777    0.54816
 1772.0   -0.99447    0.54415
 1773.0   -0.99188    0.54014
 1774.0   -0.98858    0.53614
 1775.0   -0.98645    0.53142
 1776.0   -0.98315    0.52694
 1777.0   -0.98103    0.52364
 1778.0   -0.97820    0.51963
 1779.0   -0.97490    0.51562
 1780.0   -0.97207    0.51162
 1781.0   -0.96924    0.50832
 1782.0   -0.96641    0.50478
 1783.0   -0.96406    0.50077
 1784.0   -0.96193    0.49676
 1785.0   -0.95910    0.49276
 1786.0   -0.95604    0.48875
 1787.0   -0.95321    0.48474
 1788.0   -0.95085    0.48120
 1789.0   -0.94779    0.47790
 1790.0   -0.94543    0.47389
 1791.0   -0.94237    0.47036
 1792.0   -0.94001    0.46635
 1793.0   -0.93694    0.46305
 1794.0   -0.93458    0.45951
 1795.0   -0.93152    0.45621
 1796.0   -0.92893    0.45267
 1797.0   -0.92586    0.44937
 1798.0   -0.92327    0.44537
 1799.0   -0.92020    0.44254
 1800.0   -0.91761    0.43853
 1801.0   -0.91502    0.43570
 1802.0   -0.91172    0.43240
 1803.0   -0.90912    0.42910
 1804.0   -0.90653    0.42627
 1805.0   -0.90323    0.42297
 1806.0   -0.90063    0.41943
 1807.0   -0.89851    0.41613
 1808.0   -0.89521    0.41283
 1809.0   -0.89309    0.40929
 1810.0   -0.88979    0.40599
 1811.0   -0.88767    0.40316
 1812.0   -0.88437    0.39986
 1813.0   -0.88154    0.39656
 1814.0   -0.87871    0.39373
 1815.0   -0.87659    0.39043
 1816.0   -0.87305    0.38784
 1817.0   -0.87022    0.38501
 1818.0   -0.86786    0.38171
 1819.0   -0.86503    0.37841
 1820.0   -0.86150    0.37629
 1821.0   -0.85914    0.37299
 1822.0   -0.85560    0.36968
 1823.0   -0.85324    0.36709
 1824.0   -0.85089    0.36379
 1825.0   -0.84735    0.36096
 1826.0   -0.84429    0.35837
 1827.0   -0.84193    0.35507
 1828.0   -0.83886    0.35247
 1829.0   -0.83651    0.34917
 1830.0   -0.83344    0.34658
 1831.0   -0.83038    0.34328
 1832.0   -0.82802    0.34068
 1833.0   -0.82495    0.33809
 1834.0   -0.82236    0.33550
 1835.0   -0.81929    0.33290
 1836.0   -0.81670    0.32984
 1837.0   -0.81364    0.32725
 1838.0   -0.81104    0.32465
 1839.0   -0.80798    0.32206
 1840.0   -0.80538    0.31947
 1841.0   -0.80208    0.31640
 1842.0   -0.79902    0.31451
 1843.0   -0.79572    0.31192
 1844.0   -0.79312    0.30886
 1845.0   -0.78982    0.30626
 1846.0   -0.78723    0.30320
 1847.0   -0.78393    0.30084
 1848.0   -0.78134    0.29825
 1849.0   -0.77803    0.29518
 1850.0   -0.77591    0.29282
 1851.0   -0.77261    0.28976
 1852.0   -0.76931    0.28787
 1853.0   -0.76672    0.28552
 1854.0   -0.76342    0.28316
 1855.0   -0.76059    0.28080
 1856.0   -0.75729    0.27844
 1857.0   -0.75446    0.27538
 1858.0   -0.75116    0.27302
 1859.0   -0.74715    0.27019
 1860.0   -0.74432    0.26783
 1861.0   -0.74149    0.26547
 1862.0   -0.73819    0.26312
 1863.0   -0.73536    0.26029
 1864.0   -0.73182    0.25864
 1865.0   -0.72852    0.25581
 1866.0   -0.72569    0.25345
 1867.0   -0.72216    0.25180
 1868.0   -0.71933    0.24897
 1869.0   -0.71650    0.24614
 1870.0   -0.71296    0.24449
 1871.0   -0.70966    0.24237
 1872.0   -0.70613    0.23954
 1873.0   -0.70330    0.23742
 1874.0   -0.70047    0.23530
 1875.0   -0.69693    0.23317
 1876.0   -0.69410    0.23105
 1877.0   -0.69056    0.22893
 1878.0   -0.68703    0.22610
 1879.0   -0.68349    0.22398
 1880.0   -0.67996    0.22186
 1881.0   -0.67642    0.21926
 1882.0   -0.67359    0.21714
 1883.0   -0.67005    0.21502
 1884.0   -0.66652    0.21313
 1885.0   -0.66369    0.21101
 1886.0   -0.66015    0.20842
 1887.0   -0.65591    0.20653
 1888.0   -0.65284    0.20441
 1889.0   -0.64931    0.20252
 1890.0   -0.64577    0.20064
 1891.0   -0.64153    0.19805
 1892.0   -0.63799    0.19616
 1893.0   -0.63445    0.19357
 1894.0   -0.63092    0.19168
