   W         M2+(pi0_p)
 (MeV)      Re         Im
 1472.0   -0.10916   -0.01297
 1473.0   -0.10869   -0.01226
 1474.0   -0.10775   -0.01226
 1475.0   -0.10751   -0.01226
 1476.0   -0.10657   -0.01226
 1477.0   -0.10680   -0.01226
 1478.0   -0.10586   -0.01155
 1479.0   -0.10492   -0.01155
 1480.0   -0.10515   -0.01155
 1481.0   -0.10421   -0.01155
 1482.0   -0.10327   -0.01155
 1483.0   -0.10350   -0.01085
 1484.0   -0.10256   -0.01085
 1485.0   -0.10162   -0.01085
 1486.0   -0.10185   -0.01085
 1487.0   -0.10091   -0.01085
 1488.0   -0.09997   -0.01014
 1489.0   -0.09949   -0.01014
 1490.0   -0.09926   -0.01014
 1491.0   -0.09832   -0.00943
 1492.0   -0.09784   -0.00943
 1493.0   -0.09690   -0.00943
 1494.0   -0.09666   -0.00943
 1495.0   -0.09619   -0.00872
 1496.0   -0.09525   -0.00872
 1497.0   -0.09431   -0.00872
 1498.0   -0.09384   -0.00802
 1499.0   -0.09360   -0.00802
 1500.0   -0.09266   -0.00802
 1501.0   -0.09219   -0.00731
 1502.0   -0.09124   -0.00731
 1503.0   -0.09030   -0.00731
 1504.0   -0.08983   -0.00613
 1505.0   -0.08959   -0.00613
 1506.0   -0.08865   -0.00613
 1507.0   -0.08818   -0.00542
 1508.0   -0.08723   -0.00542
 1509.0   -0.08676   -0.00472
 1510.0   -0.08582   -0.00472
 1511.0   -0.08488   -0.00472
 1512.0   -0.08441   -0.00401
 1513.0   -0.08346   -0.00401
 1514.0   -0.08252   -0.00330
 1515.0   -0.08205   -0.00330
 1516.0   -0.08110   -0.00259
 1517.0   -0.08063   -0.00259
 1518.0   -0.07969   -0.00189
 1519.0   -0.07875   -0.00189
 1520.0   -0.07828   -0.00118
 1521.0   -0.07733   -0.00118
 1522.0   -0.07639   -0.00047
 1523.0   -0.07592   -0.00047
 1524.0   -0.07497    0.00024
 1525.0   -0.07450    0.00094
 1526.0   -0.07356    0.00094
 1527.0   -0.07262    0.00165
 1528.0   -0.07215    0.00236
 1529.0   -0.07049    0.00236
 1530.0   -0.07002    0.00354
 1531.0   -0.06908    0.00424
 1532.0   -0.06814    0.00424
 1533.0   -0.06767    0.00495
 1534.0   -0.06672    0.00566
 1535.0   -0.06507    0.00566
 1536.0   -0.06460    0.00637
 1537.0   -0.06366    0.00707
 1538.0   -0.06319    0.00778
 1539.0   -0.06224    0.00849
 1540.0   -0.06059    0.00919
 1541.0   -0.06012    0.00919
 1542.0   -0.05918    0.00990
 1543.0   -0.05871    0.01061
 1544.0   -0.05706    0.01132
 1545.0   -0.05611    0.01202
 1546.0   -0.05564    0.01273
 1547.0   -0.05399    0.01344
 1548.0   -0.05352    0.01415
 1549.0   -0.05258    0.01485
 1550.0   -0.05140    0.01556
 1551.0   -0.05045    0.01627
 1552.0   -0.04951    0.01815
 1553.0   -0.04833    0.01886
 1554.0   -0.04739    0.01957
 1555.0   -0.04621    0.02028
 1556.0   -0.04527    0.02098
 1557.0   -0.04432    0.02240
 1558.0   -0.04315    0.02311
 1559.0   -0.04220    0.02381
 1560.0   -0.04173    0.02523
 1561.0   -0.04008    0.02593
 1562.0   -0.03961    0.02735
 1563.0   -0.03796    0.02806
 1564.0   -0.03702    0.02947
 1565.0   -0.03584    0.03018
 1566.0   -0.03489    0.03159
 1567.0   -0.03371    0.03230
 1568.0   -0.03277    0.03371
 1569.0   -0.03159    0.03513
 1570.0   -0.03065    0.03584
 1571.0   -0.02971    0.03725
 1572.0   -0.02853    0.03914
 1573.0   -0.02758    0.04055
 1574.0   -0.02641    0.04197
 1575.0   -0.02546    0.04338
 1576.0   -0.02428    0.04480
 1577.0   -0.02334    0.04621
 1578.0   -0.02169    0.04763
 1579.0   -0.02122    0.04904
 1580.0   -0.01957    0.05045
 1581.0   -0.01910    0.05258
 1582.0   -0.01815    0.05399
 1583.0   -0.01698    0.05541
 1584.0   -0.01603    0.05753
 1585.0   -0.01485    0.05894
 1586.0   -0.01391    0.06106
 1587.0   -0.01297    0.06248
 1588.0   -0.01179    0.06460
 1589.0   -0.01085    0.06672
 1590.0   -0.01037    0.06814
 1591.0   -0.00943    0.07073
 1592.0   -0.00825    0.07285
 1593.0   -0.00731    0.07497
 1594.0   -0.00684    0.07710
 1595.0   -0.00589    0.07922
 1596.0   -0.00495    0.08134
 1597.0   -0.00448    0.08346
 1598.0   -0.00354    0.08558
 1599.0   -0.00306    0.08841
 1600.0   -0.00212    0.09053
 1601.0   -0.00165    0.09266
 1602.0   -0.00071    0.09549
 1603.0   -0.00024    0.09761
 1604.0    0.00071    0.10044
 1605.0    0.00047    0.10327
 1606.0    0.00141    0.10539
 1607.0    0.00236    0.10822
 1608.0    0.00212    0.11105
 1609.0    0.00236    0.11435
 1610.0    0.00283    0.11718
 1611.0    0.00306    0.12001
 1612.0    0.00283    0.12284
 1613.0    0.00306    0.12566
 1614.0    0.00283    0.12920
 1615.0    0.00306    0.13203
 1616.0    0.00283    0.13486
 1617.0    0.00306    0.13769
 1618.0    0.00283    0.14123
 1619.0    0.00236    0.14405
 1620.0    0.00259    0.14759
 1621.0    0.00165    0.15042
 1622.0    0.00118    0.15396
 1623.0    0.00024    0.15749
 1624.0   -0.00024    0.16032
 1625.0   -0.00118    0.16386
 1626.0   -0.00165    0.16669
 1627.0   -0.00330    0.17070
 1628.0   -0.00377    0.17423
 1629.0   -0.00542    0.17777
 1630.0   -0.00660    0.18060
 1631.0   -0.00754    0.18413
 1632.0   -0.00943    0.18767
 1633.0   -0.01108    0.19050
 1634.0   -0.01226    0.19404
 1635.0   -0.01415    0.19757
 1636.0   -0.01580    0.20040
 1637.0   -0.01768    0.20394
 1638.0   -0.02004    0.20677
 1639.0   -0.02193    0.21031
 1640.0   -0.02428    0.21313
 1641.0   -0.02688    0.21667
 1642.0   -0.02924    0.21950
 1643.0   -0.03183    0.22233
 1644.0   -0.03419    0.22516
 1645.0   -0.03678    0.22799
 1646.0   -0.03984    0.23129
 1647.0   -0.04244    0.23412
 1648.0   -0.04621    0.23695
 1649.0   -0.04880    0.23907
 1650.0   -0.05140    0.24190
 1651.0   -0.05517    0.24402
 1652.0   -0.05847    0.24685
 1653.0   -0.06224    0.24897
 1654.0   -0.06484    0.25109
 1655.0   -0.06861    0.25322
 1656.0   -0.07191    0.25463
 1657.0   -0.07639    0.25675
 1658.0   -0.07969    0.25817
 1659.0   -0.08346    0.26029
 1660.0   -0.08676    0.26170
 1661.0   -0.09124    0.26312
 1662.0   -0.09454    0.26453
 1663.0   -0.09902    0.26524
 1664.0   -0.10232    0.26665
 1665.0   -0.10680    0.26736
 1666.0   -0.11010    0.26854
 1667.0   -0.11458    0.26925
 1668.0   -0.11788    0.26995
 1669.0   -0.12189    0.27066
 1670.0   -0.12566    0.27066
 1671.0   -0.12967    0.27137
 1672.0   -0.13344    0.27137
 1673.0   -0.13745    0.27137
 1674.0   -0.14123    0.27137
 1675.0   -0.14453    0.27137
 1676.0   -0.14901    0.27066
 1677.0   -0.15231    0.27066
 1678.0   -0.15608    0.26995
 1679.0   -0.15938    0.26925
 1680.0   -0.16315    0.26925
 1681.0   -0.16645    0.26854
 1682.0   -0.17022    0.26713
 1683.0   -0.17353    0.26642
 1684.0   -0.17730    0.26571
 1685.0   -0.18060    0.26430
 1686.0   -0.18319    0.26359
 1687.0   -0.18696    0.26217
 1688.0   -0.18956    0.26147
 1689.0   -0.19333    0.26052
 1690.0   -0.19592    0.25911
 1691.0   -0.19899    0.25769
 1692.0   -0.20158    0.25628
 1693.0   -0.20465    0.25487
 1694.0   -0.20724    0.25345
 1695.0   -0.21031    0.25133
 1696.0   -0.21290    0.24991
 1697.0   -0.21526    0.24850
 1698.0   -0.21785    0.24638
 1699.0   -0.22021    0.24496
 1700.0   -0.22280    0.24355
 1701.0   -0.22469    0.24143
 1702.0   -0.22704    0.24001
 1703.0   -0.22893    0.23789
 1704.0   -0.23129    0.23577
 1705.0   -0.23317    0.23435
 1706.0   -0.23553    0.23223
 1707.0   -0.23671    0.23082
 1708.0   -0.23907    0.22870
 1709.0   -0.24025    0.22657
 1710.0   -0.24261    0.22516
 1711.0   -0.24378    0.22304
 1712.0   -0.24543    0.22091
 1713.0   -0.24732    0.21950
 1714.0   -0.24850    0.21738
 1715.0   -0.25015    0.21526
 1716.0   -0.25133    0.21384
 1717.0   -0.25298    0.21172
 1718.0   -0.25416    0.20960
 1719.0   -0.25510    0.20818
 1720.0   -0.25628    0.20606
 1721.0   -0.25793    0.20465
 1722.0   -0.25840    0.20252
 1723.0   -0.26005    0.20111
 1724.0   -0.26052    0.19899
 1725.0   -0.26170    0.19687
 1726.0   -0.26265    0.19545
 1727.0   -0.26312    0.19333
 1728.0   -0.26477    0.19239
 1729.0   -0.26524    0.19026
 1730.0   -0.26618    0.18885
 1731.0   -0.26665    0.18744
 1732.0   -0.26760    0.18531
 1733.0   -0.26807    0.18390
 1734.0   -0.26901    0.18178
 1735.0   -0.26948    0.18036
 1736.0   -0.26995    0.17895
 1737.0   -0.27090    0.17753
 1738.0   -0.27066    0.17541
