   W         M1+(pi0_p)
 1294.0  -10.18849   11.00684
 1295.0  -10.16915   10.84887
 1296.0  -10.14770   10.69492
 1297.0  -10.12483   10.54214
 1298.0  -10.10125   10.39290
 1299.0  -10.07602   10.24578
 1300.0  -10.04962   10.10172
 1301.0  -10.02156    9.95932
 1302.0   -9.99256    9.81951
 1303.0   -9.96333    9.68182
 1304.0   -9.93197    9.54720
 1305.0   -9.90085    9.41375
 1306.0   -9.86808    9.28314
 1307.0   -9.83436    9.15464
 1308.0   -9.80041    9.02827
 1309.0   -9.76528    8.90402
 1310.0   -9.72921    8.78142
 1311.0   -9.69266    8.66071
 1312.0   -9.65636    8.54306
 1313.0   -9.61840    8.42612
 1314.0   -9.57997    8.31224
 1315.0   -9.54107    8.19907
 1316.0   -9.50240    8.08779
 1317.0   -9.46256    7.97957
 1318.0   -9.42271    7.87159
 1319.0   -9.38192    7.76597
 1320.0   -9.34184    7.66176
 1321.0   -9.30058    7.55967
 1322.0   -9.25885    7.45876
 1323.0   -9.21712    7.35927
 1324.0   -9.17492    7.26190
 1325.0   -9.13342    7.16570
 1326.0   -9.09075    7.07092
 1327.0   -9.04760    6.97756
 1328.0   -9.00446    6.88632
 1329.0   -8.96131    6.79578
 1330.0   -8.91887    6.70619
 1331.0   -8.87526    6.61848
 1332.0   -8.83164    6.53219
 1333.0   -8.78755    6.44684
 1334.0   -8.74393    6.36362
 1335.0   -8.69985    6.28063
 1336.0   -8.65646    6.19905
 1337.0   -8.61238    6.11889
 1338.0   -8.56829    6.03967
 1339.0   -8.52373    5.96187
 1340.0   -8.47964    5.88454
 1341.0   -8.43508    5.80980
 1342.0   -8.39099    5.73482
 1343.0   -8.34714    5.66127
 1344.0   -8.30305    5.58865
 1345.0   -8.25849    5.51697
 1346.0   -8.21393    5.44672
 1347.0   -8.16984    5.37693
 1348.0   -8.12528    5.30856
 1349.0   -8.08143    5.24065
 1350.0   -8.03734    5.17417
 1351.0   -7.99278    5.10815
 1352.0   -7.94869    5.04308
 1353.0   -7.90460    4.97895
 1354.0   -7.86122    4.91506
 1355.0   -7.81666    4.85282
 1356.0   -7.77304    4.79152
 1357.0   -7.72895    4.73069
 1358.0   -7.68486    4.67080
 1359.0   -7.64148    4.61186
 1360.0   -7.59786    4.55339
 1361.0   -7.55378    4.49516
 1362.0   -7.51016    4.43810
 1363.0   -7.46654    4.38199
 1364.0   -7.42363    4.32682
 1365.0   -7.38001    4.27212
 1366.0   -7.33640    4.21719
 1367.0   -7.29325    4.16390
 1368.0   -7.25081    4.11156
 1369.0   -7.20720    4.05898
 1370.0   -7.16405    4.00759
 1371.0   -7.12138    3.95666
 1372.0   -7.07823    3.90597
 1373.0   -7.03579    3.85646
 1374.0   -6.99312    3.80789
 1375.0   -6.95045    3.75909
 1376.0   -6.90777    3.71146
 1377.0   -6.86580    3.66360
 1378.0   -6.82313    3.61692
 1379.0   -6.78093    3.57118
 1380.0   -6.73896    3.52521
 1381.0   -6.69676    3.48041
 1382.0   -6.65456    3.43538
 1383.0   -6.61235    3.39082
 1384.0   -6.57133    3.34744
 1385.0   -6.52913    3.30429
 1386.0   -6.48740    3.26185
 1387.0   -6.44637    3.21965
 1388.0   -6.40464    3.17815
 1389.0   -6.36291    3.13690
 1390.0   -6.32118    3.09564
 1391.0   -6.28063    3.05603
 1392.0   -6.23937    3.01571
 1393.0   -6.19764    2.97634
 1394.0   -6.15709    2.93767
 1395.0   -6.11630    2.89924
 1396.0   -6.07575    2.86081
 1397.0   -6.03449    2.82285
 1398.0   -5.99370    2.78654
 1399.0   -5.95291    2.74953
 1400.0   -5.91283    2.71298
 1401.0   -5.87204    2.67644
 1402.0   -5.83125    2.64084
 1403.0   -5.79164    2.60571
 1404.0   -5.75086    2.57058
 1405.0   -5.71054    2.53663
 1406.0   -5.67093    2.50244
 1407.0   -5.63062    2.46873
 1408.0   -5.59030    2.43549
 1409.0   -5.55116    2.40224
 1410.0   -5.51084    2.36947
 1411.0   -5.47171    2.33717
 1412.0   -5.43186    2.30534
 1413.0   -5.39155    2.27398
 1414.0   -5.35288    2.24263
 1415.0   -5.31304    2.21174
 1416.0   -5.27319    2.18133
 1417.0   -5.23452    2.15091
 1418.0   -5.19468    2.12097
 1419.0   -5.15531    2.09079
 1420.0   -5.11664    2.06179
 1421.0   -5.07727    2.03279
 1422.0   -5.03907    2.00427
 1423.0   -4.99970    1.97621
 1424.0   -4.96080    1.94815
 1425.0   -4.92213    1.91986
 1426.0   -4.88323    1.89275
 1427.0   -4.84433    1.86563
 1428.0   -4.80613    1.83899
 1429.0   -4.76723    1.81211
 1430.0   -4.72951    1.78594
 1431.0   -4.69061    1.76025
 1432.0   -4.65218    1.73502
 1433.0   -4.61445    1.70908
 1434.0   -4.57602    1.68433
 1435.0   -4.53759    1.65957
 1436.0   -4.49987    1.63458
 1437.0   -4.46191    1.61077
 1438.0   -4.42419    1.58625
 1439.0   -4.38623    1.56291
 1440.0   -4.34827    1.54004
 1441.0   -4.31102    1.51646
 1442.0   -4.27306    1.49359
 1443.0   -4.23557    1.47096
 1444.0   -4.19832    1.44856
 1445.0   -4.16084    1.42640
 1446.0   -4.12335    1.40494
 1447.0   -4.08657    1.38278
 1448.0   -4.04908    1.36180
 1449.0   -4.01160    1.34058
 1450.0   -3.97529    1.32007
 1451.0   -3.93780    1.29932
 1452.0   -3.90078    1.27928
 1453.0   -3.86448    1.25900
 1454.0   -3.82793    1.23873
 1455.0   -3.79092    1.21963
 1456.0   -3.75461    1.19982
 1457.0   -3.71806    1.18120
 1458.0   -3.68152    1.16187
 1459.0   -3.64568    1.14300
 1460.0   -3.60914    1.12532
 1461.0   -3.57377    1.10693
 1462.0   -3.53770    1.08854
 1463.0   -3.50116    1.07133
 1464.0   -3.46508    1.05388
 1465.0   -3.43019    1.03644
 1466.0   -3.39412    1.01970
 1467.0   -3.35852    1.00272
 1468.0   -3.32292    0.98575
 1469.0   -3.28802    0.96924
 1470.0   -3.25242    0.95392
 1471.0   -3.21682    0.93741
 1472.0   -3.18240    0.92185
 1473.0   -3.14727    0.90629
 1474.0   -3.11214    0.89144
 1475.0   -3.07748    0.87635
 1476.0   -3.04306    0.86126
 1477.0   -3.00840    0.84664
 1478.0   -2.97374    0.83203
 1479.0   -2.93956    0.81812
 1480.0   -2.90561    0.80397
 1481.0   -2.87142    0.79029
 1482.0   -2.83723    0.77662
 1483.0   -2.80305    0.76295
 1484.0   -2.77004    0.74974
 1485.0   -2.73633    0.73654
 1486.0   -2.70261    0.72404
 1487.0   -2.66890    0.71178
 1488.0   -2.63565    0.69905
 1489.0   -2.60241    0.68679
 1490.0   -2.56987    0.67453
 1491.0   -2.53663    0.66274
 1492.0   -2.50386    0.65096
 1493.0   -2.47109    0.63964
 1494.0   -2.43831    0.62832
 1495.0   -2.40601    0.61771
 1496.0   -2.37442    0.60687
 1497.0   -2.34212    0.59602
 1498.0   -2.31029    0.58518
 1499.0   -2.27799    0.57480
 1500.0   -2.24616    0.56443
 1501.0   -2.21481    0.55453
 1502.0   -2.18345    0.54462
 1503.0   -2.15209    0.53519
 1504.0   -2.12073    0.52529
 1505.0   -2.08985    0.51633
 1506.0   -2.05896    0.50690
 1507.0   -2.02808    0.49794
 1508.0   -1.99766    0.48898
 1509.0   -1.96725    0.48120
 1510.0   -1.93684    0.47272
 1511.0   -1.90689    0.46423
 1512.0   -1.87695    0.45621
 1513.0   -1.84748    0.44820
 1514.0   -1.81754    0.44018
 1515.0   -1.78807    0.43216
 1516.0   -1.75907    0.42462
 1517.0   -1.73007    0.41755
 1518.0   -1.70107    0.41000
 1519.0   -1.67254    0.40293
 1520.0   -1.64401    0.39585
 1521.0   -1.61548    0.38925
 1522.0   -1.58743    0.38265
 1523.0   -1.55937    0.37605
 1524.0   -1.53061    0.36945
 1525.0   -1.50302    0.36403
 1526.0   -1.47544    0.35790
 1527.0   -1.44762    0.35177
 1528.0   -1.42050    0.34611
 1529.0   -1.39339    0.34045
 1530.0   -1.36675    0.33479
 1531.0   -1.33940    0.32913
 1532.0   -1.31323    0.32395
 1533.0   -1.28706    0.31947
 1534.0   -1.26018    0.31428
 1535.0   -1.23448    0.30956
 1536.0   -1.20878    0.30485
 1537.0   -1.18356    0.30013
 1538.0   -1.15762    0.29542
 1539.0   -1.13287    0.29141
 1540.0   -1.10764    0.28717
 1541.0   -1.08265    0.28292
 1542.0   -1.05836    0.27868
 1543.0   -1.03408    0.27491
 1544.0   -1.00909    0.27137
 1545.0   -0.98528    0.26760
 1546.0   -0.96193    0.26382
 1547.0   -0.93741    0.26005
 1548.0   -0.91454    0.25746
 1549.0   -0.89050    0.25416
 1550.0   -0.86763    0.25086
 1551.0   -0.84523    0.24826
 1552.0   -0.82212    0.24496
 1553.0   -0.79973    0.24166
 1554.0   -0.77709    0.23954
 1555.0   -0.75564    0.23671
 1556.0   -0.73300    0.23459
 1557.0   -0.71155    0.23176
 1558.0   -0.68986    0.23011
 1559.0   -0.66887    0.22728
 1560.0   -0.64718    0.22563
 1561.0   -0.62667    0.22327
 1562.0   -0.60545    0.22162
 1563.0   -0.58471    0.21926
 1564.0   -0.56396    0.21761
 1565.0   -0.54368    0.21573
 1566.0   -0.52341    0.21455
 1567.0   -0.50384    0.21219
 1568.0   -0.48403    0.21101
 1569.0   -0.46470    0.20983
 1570.0   -0.44560    0.20842
 1571.0   -0.42627    0.20724
 1572.0   -0.40811    0.20606
 1573.0   -0.38925    0.20535
 1574.0   -0.37110    0.20394
 1575.0   -0.35342    0.20276
 1576.0   -0.33550    0.20205
 1577.0   -0.31711    0.20135
 1578.0   -0.29919    0.20064
 1579.0   -0.28174    0.20040
 1580.0   -0.26430    0.19970
 1581.0   -0.24756    0.19899
 1582.0   -0.23058    0.19875
 1583.0   -0.21361    0.19852
 1584.0   -0.19781    0.19781
 1585.0   -0.18131    0.19757
 1586.0   -0.16480    0.19734
 1587.0   -0.14877    0.19710
 1588.0   -0.13274    0.19687
 1589.0   -0.11788    0.19734
 1590.0   -0.10232    0.19710
 1591.0   -0.08723    0.19687
 1592.0   -0.07167    0.19663
 1593.0   -0.05706    0.19757
 1594.0   -0.04197    0.19734
 1595.0   -0.02735    0.19757
 1596.0   -0.01320    0.19805
 1597.0    0.00141    0.19828
 1598.0    0.01438    0.19875
 1599.0    0.02853    0.19899
 1600.0    0.04220    0.19946
 1601.0    0.05588    0.20040
 1602.0    0.06837    0.20064
 1603.0    0.08158    0.20158
 1604.0    0.09478    0.20205
 1605.0    0.10680    0.20229
 1606.0    0.11953    0.20323
 1607.0    0.13179    0.20418
 1608.0    0.14405    0.20512
 1609.0    0.15561    0.20606
 1610.0    0.16787    0.20700
 1611.0    0.17966    0.20795
 1612.0    0.19097    0.20889
 1613.0    0.20205    0.20983
 1614.0    0.21337    0.21078
 1615.0    0.22469    0.21172
 1616.0    0.23483    0.21266
 1617.0    0.24567    0.21361
 1618.0    0.25652    0.21526
 1619.0    0.26736    0.21620
 1620.0    0.27773    0.21714
 1621.0    0.28740    0.21879
 1622.0    0.29730    0.21974
 1623.0    0.30650    0.22068
 1624.0    0.31640    0.22233
 1625.0    0.32560    0.22327
 1626.0    0.33432    0.22492
 1627.0    0.34375    0.22587
 1628.0    0.35247    0.22752
 1629.0    0.36143    0.22917
 1630.0    0.37016    0.23011
 1631.0    0.37864    0.23176
 1632.0    0.38690    0.23341
 1633.0    0.39538    0.23506
 1634.0    0.40316    0.23671
 1635.0    0.41094    0.23836
 1636.0    0.41872    0.23930
 1637.0    0.42674    0.24096
 1638.0    0.43405    0.24213
 1639.0    0.44136    0.24378
 1640.0    0.44820    0.24543
 1641.0    0.45621    0.24709
 1642.0    0.46305    0.24897
 1643.0    0.46989    0.25062
 1644.0    0.47625    0.25227
 1645.0    0.48332    0.25345
 1646.0    0.49016    0.25510
 1647.0    0.49535    0.25699
 1648.0    0.50171    0.25864
 1649.0    0.50761    0.25982
 1650.0    0.51397    0.26217
 1651.0    0.51916    0.26335
 1652.0    0.52506    0.26453
 1653.0    0.53048    0.26689
 1654.0    0.53637    0.26807
 1655.0    0.54180    0.26995
 1656.0    0.54722    0.27113
 1657.0    0.55193    0.27349
 1658.0    0.55618    0.27467
 1659.0    0.56160    0.27656
 1660.0    0.56584    0.27844
 1661.0    0.57009    0.27962
 1662.0    0.57504    0.28151
 1663.0    0.57928    0.28339
 1664.0    0.58305    0.28457
 1665.0    0.58801    0.28646
 1666.0    0.59178    0.28787
 1667.0    0.59555    0.28976
 1668.0    0.60003    0.29165
 1669.0    0.60380    0.29282
 1670.0    0.60781    0.29424
 1671.0    0.61158    0.29612
 1672.0    0.61418    0.29754
 1673.0    0.61748    0.29943
 1674.0    0.62078    0.30084
 1675.0    0.62337    0.30273
 1676.0    0.62667    0.30414
 1677.0    0.62997    0.30485
 1678.0    0.63280    0.30673
 1679.0    0.63540    0.30815
 1680.0    0.63822    0.30956
 1681.0    0.64105    0.31098
 1682.0    0.64388    0.31239
 1683.0    0.64600    0.31381
 1684.0    0.64883    0.31522
 1685.0    0.65119    0.31664
 1686.0    0.65331    0.31805
 1687.0    0.65614    0.31947
 1688.0    0.65779    0.32088
 1689.0    0.65944    0.32230
 1690.0    0.66157    0.32324
 1691.0    0.66392    0.32465
 1692.0    0.66557    0.32607
 1693.0    0.66722    0.32701
 1694.0    0.66911    0.32843
 1695.0    0.67076    0.32984
 1696.0    0.67241    0.33078
 1697.0    0.67406    0.33173
 1698.0    0.67453    0.33314
 1699.0    0.67618    0.33408
 1700.0    0.67736    0.33550
 1701.0    0.67783    0.33644
 1702.0    0.67948    0.33738
 1703.0    0.68066    0.33833
 1704.0    0.68184    0.33927
 1705.0    0.68231    0.34021
 1706.0    0.68349    0.34163
 1707.0    0.68467    0.34257
 1708.0    0.68514    0.34351
 1709.0    0.68632    0.34399
 1710.0    0.68632    0.34493
 1711.0    0.68750    0.34587
 1712.0    0.68797    0.34681
 1713.0    0.68868    0.34776
 1714.0    0.68915    0.34870
 1715.0    0.69033    0.34917
 1716.0    0.69033    0.35012
 1717.0    0.69080    0.35106
 1718.0    0.69080    0.35153
 1719.0    0.69009    0.35247
 1720.0    0.69056    0.35294
 1721.0    0.69056    0.35389
 1722.0    0.69056    0.35365
 1723.0    0.69174    0.35460
 1724.0    0.69174    0.35507
 1725.0    0.69174    0.35601
 1726.0    0.69174    0.35648
 1727.0    0.69222    0.35695
 1728.0    0.69222    0.35672
 1729.0    0.69222    0.35766
 1730.0    0.69222    0.35813
 1731.0    0.69222    0.35860
 1732.0    0.69151    0.35837
 1733.0    0.69151    0.35884
 1734.0    0.69080    0.35931
 1735.0    0.69080    0.35907
 1736.0    0.69009    0.35955
 1737.0    0.69009    0.36002
 1738.0    0.69009    0.35978
 1739.0    0.68939    0.36025
 1740.0    0.68939    0.36073
 1741.0    0.68868    0.36049
 1742.0    0.68868    0.36096
 1743.0    0.68797    0.36143
 1744.0    0.68797    0.36120
 1745.0    0.68726    0.36120
 1746.0    0.68726    0.36096
 1747.0    0.68656    0.36143
 1748.0    0.68656    0.36120
 1749.0    0.68585    0.36120
 1750.0    0.68514    0.36096
 1751.0    0.68514    0.36096
 1752.0    0.68396    0.36073
 1753.0    0.68326    0.36049
 1754.0    0.68255    0.36049
 1755.0    0.68184    0.36025
 1756.0    0.68184    0.36025
 1757.0    0.68113    0.36002
 1758.0    0.68113    0.35931
 1759.0    0.68043    0.35978
 1760.0    0.68043    0.35907
 1761.0    0.67972    0.35837
 1762.0    0.67901    0.35813
 1763.0    0.67830    0.35813
 1764.0    0.67760    0.35790
 1765.0    0.67618    0.35719
 1766.0    0.67548    0.35648
 1767.0    0.67477    0.35695
 1768.0    0.67406    0.35625
 1769.0    0.67406    0.35554
 1770.0    0.67335    0.35483
 1771.0    0.67265    0.35460
 1772.0    0.67241    0.35460
 1773.0    0.67170    0.35389
 1774.0    0.67100    0.35318
 1775.0    0.67029    0.35247
 1776.0    0.66958    0.35177
 1777.0    0.66887    0.35153
 1778.0    0.66817    0.35082
 1779.0    0.66722    0.35012
 1780.0    0.66652    0.34941
 1781.0    0.66581    0.34870
 1782.0    0.66510    0.34799
 1783.0    0.66487    0.34729
 1784.0    0.66416    0.34658
 1785.0    0.66274    0.34587
 1786.0    0.66204    0.34516
 1787.0    0.66180    0.34446
 1788.0    0.66109    0.34375
 1789.0    0.66039    0.34304
 1790.0    0.66015    0.34234
 1791.0    0.65944    0.34163
 1792.0    0.65874    0.34092
 1793.0    0.65779    0.34021
 1794.0    0.65709    0.33880
 1795.0    0.65614    0.33809
 1796.0    0.65544    0.33738
 1797.0    0.65520    0.33668
 1798.0    0.65449    0.33597
 1799.0    0.65426    0.33526
 1800.0    0.65355    0.33456
 1801.0    0.65261    0.33267
 1802.0    0.65190    0.33196
 1803.0    0.65166    0.33125
 1804.0    0.65096    0.33055
 1805.0    0.65072    0.32913
 1806.0    0.64978    0.32843
 1807.0    0.64907    0.32772
 1808.0    0.64813    0.32583
 1809.0    0.64789    0.32512
 1810.0    0.64718    0.32442
 1811.0    0.64624    0.32300
 1812.0    0.64600    0.32230
 1813.0    0.64459    0.32112
 1814.0    0.64435    0.31970
 1815.0    0.64412    0.31899
 1816.0    0.64318    0.31829
 1817.0    0.64247    0.31687
 1818.0    0.64153    0.31569
 1819.0    0.64129    0.31499
 1820.0    0.64105    0.31357
 1821.0    0.64011    0.31286
 1822.0    0.63940    0.31145
 1823.0    0.63846    0.31027
 1824.0    0.63752    0.30956
 1825.0    0.63728    0.30815
 1826.0    0.63634    0.30744
 1827.0    0.63610    0.30556
 1828.0    0.63516    0.30485
 1829.0    0.63492    0.30343
 1830.0    0.63469    0.30273
 1831.0    0.63374    0.30084
 1832.0    0.63351    0.30013
 1833.0    0.63257    0.29872
 1834.0    0.63233    0.29801
 1835.0    0.63139    0.29683
 1836.0    0.63044    0.29542
 1837.0    0.63021    0.29471
 1838.0    0.62927    0.29330
 1839.0    0.62832    0.29212
 1840.0    0.62738    0.29070
 1841.0    0.62714    0.28929
 1842.0    0.62620    0.28811
 1843.0    0.62526    0.28740
 1844.0    0.62502    0.28599
 1845.0    0.62408    0.28528
 1846.0    0.62384    0.28339
 1847.0    0.62290    0.28269
 1848.0    0.62266    0.28127
 1849.0    0.62172    0.27986
 1850.0    0.62148    0.27868
 1851.0    0.62125    0.27726
 1852.0    0.62078    0.27656
 1853.0    0.61983    0.27467
 1854.0    0.61960    0.27326
 1855.0    0.61866    0.27255
 1856.0    0.61771    0.27113
 1857.0    0.61748    0.26995
 1858.0    0.61653    0.26854
 1859.0    0.61559    0.26713
 1860.0    0.61583    0.26595
 1861.0    0.61488    0.26453
 1862.0    0.61394    0.26382
 1863.0    0.61300    0.26241
 1864.0    0.61276    0.26052
 1865.0    0.61182    0.25982
 1866.0    0.61088    0.25840
 1867.0    0.61040    0.25699
 1868.0    0.61017    0.25581
 1869.0    0.60922    0.25439
 1870.0    0.60828    0.25298
 1871.0    0.60734    0.25109
 1872.0    0.60640    0.25039
 1873.0    0.60545    0.24897
 1874.0    0.60498    0.24826
 1875.0    0.60475    0.24638
 1876.0    0.60380    0.24496
 1877.0    0.60286    0.24426
 1878.0    0.60262    0.24284
 1879.0    0.60168    0.24096
 1880.0    0.60144    0.23954
 1881.0    0.60050    0.23883
 1882.0    0.60003    0.23742
 1883.0    0.59979    0.23553
 1884.0    0.59885    0.23483
 1885.0    0.59791    0.23341
 1886.0    0.59696    0.23200
 1887.0    0.59602    0.23011
 1888.0    0.59579    0.22940
 1889.0    0.59484    0.22799
 1890.0    0.59390    0.22657
 1891.0    0.59296    0.22539
 1892.0    0.59201    0.22398
 1893.0    0.59107    0.22257
 1894.0    0.59013    0.22186
 1895.0    0.58918    0.21997
 1896.0    0.58824    0.21856
 1897.0    0.58730    0.21714
 1898.0    0.58636    0.21644
 1899.0    0.58541    0.21455
 1900.0    0.58447    0.21313
 1901.0    0.58353    0.21243
 1902.0    0.58258    0.21101
 1903.0    0.58235    0.20913
 1904.0    0.58140    0.20771
 1905.0    0.58046    0.20630
 1906.0    0.57881    0.20488
 1907.0    0.57787    0.20418
 1908.0    0.57692    0.20229
 1909.0    0.57598    0.20087
 1910.0    0.57433    0.20017
 1911.0    0.57339    0.19875
 1912.0    0.57268    0.19687
 1913.0    0.57174    0.19545
 1914.0    0.57150    0.19404
 1915.0    0.57056    0.19262
 1916.0    0.56962    0.19192
 1917.0    0.56820    0.19003
 1918.0    0.56726    0.18861
 1919.0    0.56632    0.18720
 1920.0    0.56537    0.18649
 1921.0    0.56396    0.18508
 1922.0    0.56301    0.18319
