   W         M2+(pi0_p)
 1281.0   -0.111522   0.119239
 1282.0   -0.112183   0.120033
 1283.0   -0.112844   0.120827
 1284.0   -0.113505   0.121621
 1285.0   -0.114166   0.122415
 1286.0   -0.114834   0.123199
 1287.0   -0.115502   0.123984
 1288.0   -0.116171   0.124769
 1289.0   -0.116839   0.125553
 1290.0   -0.117507   0.126338
 1291.0   -0.118182   0.127113
 1292.0   -0.118856   0.127888
 1293.0   -0.119530   0.128664
 1294.0   -0.120205   0.129439
 1295.0   -0.120879   0.130214
 1296.0   -0.121559   0.130978
 1297.0   -0.122239   0.131741
 1298.0   -0.122920   0.132505
 1299.0   -0.123600   0.133269
 1300.0   -0.124280   0.134032
 1301.0   -0.124966   0.134782
 1302.0   -0.125651   0.135532
 1303.0   -0.126337   0.136282
 1304.0   -0.127023   0.137031
 1305.0   -0.127709   0.137781
 1306.0   -0.128399   0.138516
 1307.0   -0.129089   0.139252
 1308.0   -0.129779   0.139987
 1309.0   -0.130469   0.140722
 1310.0   -0.131158   0.141457
 1311.0   -0.131852   0.142176
 1312.0   -0.132546   0.142895
 1313.0   -0.133240   0.143613
 1314.0   -0.133934   0.144332
 1315.0   -0.134628   0.145051
 1316.0   -0.135324   0.145751
 1317.0   -0.136021   0.146452
 1318.0   -0.136718   0.147153
 1319.0   -0.137414   0.147853
 1320.0   -0.138111   0.148554
 1321.0   -0.138810   0.149235
 1322.0   -0.139509   0.149916
 1323.0   -0.140208   0.150597
 1324.0   -0.140906   0.151278
 1325.0   -0.141605   0.151959
 1326.0   -0.142305   0.152618
 1327.0   -0.143005   0.153278
 1328.0   -0.143704   0.153938
 1329.0   -0.144404   0.154598
 1330.0   -0.145104   0.155258
 1331.0   -0.145804   0.155895
 1332.0   -0.146503   0.156533
 1333.0   -0.147203   0.157170
 1334.0   -0.147903   0.157807
 1335.0   -0.148602   0.158445
 1336.0   -0.149301   0.159058
 1337.0   -0.149999   0.159671
 1338.0   -0.150698   0.160285
 1339.0   -0.151396   0.160898
 1340.0   -0.152095   0.161512
 1341.0   -0.152791   0.162100
 1342.0   -0.153487   0.162688
 1343.0   -0.154183   0.163276
 1344.0   -0.154879   0.163865
 1345.0   -0.155575   0.164453
 1346.0   -0.156267   0.165016
 1347.0   -0.156959   0.165579
 1348.0   -0.157651   0.166143
 1349.0   -0.158343   0.166706
 1350.0   -0.159035   0.167269
 1351.0   -0.159723   0.167802
 1352.0   -0.160410   0.168335
 1353.0   -0.161097   0.168868
 1354.0   -0.161784   0.169401
 1355.0   -0.162471   0.169934
 1356.0   -0.163152   0.170439
 1357.0   -0.163832   0.170945
 1358.0   -0.164513   0.171450
 1359.0   -0.165193   0.171956
 1360.0   -0.165873   0.172461
 1361.0   -0.166546   0.172937
 1362.0   -0.167218   0.173413
 1363.0   -0.167890   0.173889
 1364.0   -0.168563   0.174364
 1365.0   -0.169235   0.174840
 1366.0   -0.169897   0.175285
 1367.0   -0.170560   0.175731
 1368.0   -0.171222   0.176176
 1369.0   -0.171885   0.176621
 1370.0   -0.172547   0.177066
 1371.0   -0.173198   0.177480
 1372.0   -0.173849   0.177894
 1373.0   -0.174500   0.178308
 1374.0   -0.175151   0.178722
 1375.0   -0.175802   0.179135
 1376.0   -0.176439   0.179517
 1377.0   -0.177077   0.179899
 1378.0   -0.177715   0.180280
 1379.0   -0.178352   0.180662
 1380.0   -0.178990   0.181044
 1381.0   -0.179613   0.181392
 1382.0   -0.180235   0.181740
 1383.0   -0.180858   0.182088
 1384.0   -0.181480   0.182436
 1385.0   -0.182103   0.182784
 1386.0   -0.182708   0.183102
 1387.0   -0.183313   0.183419
 1388.0   -0.183918   0.183736
 1389.0   -0.184523   0.184054
 1390.0   -0.185128   0.184371
 1391.0   -0.185714   0.184654
 1392.0   -0.186300   0.184936
 1393.0   -0.186886   0.185218
 1394.0   -0.187472   0.185501
 1395.0   -0.188059   0.185783
 1396.0   -0.188623   0.186032
 1397.0   -0.189188   0.186281
 1398.0   -0.189753   0.186529
 1399.0   -0.190318   0.186778
 1400.0   -0.190883   0.187027
 1401.0   -0.191424   0.187242
 1402.0   -0.191965   0.187457
 1403.0   -0.192506   0.187672
 1404.0   -0.193048   0.187888
 1405.0   -0.193589   0.188103
 1406.0   -0.194105   0.188284
 1407.0   -0.194620   0.188466
 1408.0   -0.195136   0.188648
 1409.0   -0.195651   0.188829
 1410.0   -0.196167   0.189011
 1411.0   -0.196654   0.189159
 1412.0   -0.197142   0.189307
 1413.0   -0.197629   0.189456
 1414.0   -0.198117   0.189604
 1415.0   -0.198604   0.189752
 1416.0   -0.199061   0.189868
 1417.0   -0.199518   0.189983
 1418.0   -0.199975   0.190099
 1419.0   -0.200432   0.190214
 1420.0   -0.200889   0.190330
 1421.0   -0.201313   0.190413
 1422.0   -0.201736   0.190496
 1423.0   -0.202160   0.190580
 1424.0   -0.202584   0.190663
 1425.0   -0.203008   0.190746
 1426.0   -0.203396   0.190798
 1427.0   -0.203785   0.190850
 1428.0   -0.204173   0.190902
 1429.0   -0.204561   0.190954
 1430.0   -0.204949   0.191006
 1431.0   -0.205300   0.191024
 1432.0   -0.205651   0.191043
 1433.0   -0.206002   0.191061
 1434.0   -0.206353   0.191080
 1435.0   -0.206704   0.191098
 1436.0   -0.207012   0.191095
 1437.0   -0.207319   0.191092
 1438.0   -0.207627   0.191089
 1439.0   -0.207934   0.191086
 1440.0   -0.208242   0.191083
 1441.0   -0.208507   0.191048
 1442.0   -0.208772   0.191014
 1443.0   -0.209037   0.190979
 1444.0   -0.209302   0.190944
 1445.0   -0.209567   0.190910
 1446.0   -0.209785   0.190850
 1447.0   -0.210003   0.190790
 1448.0   -0.210221   0.190730
 1449.0   -0.210439   0.190670
 1450.0   -0.210657   0.190610
 1451.0   -0.210826   0.190527
 1452.0   -0.210994   0.190444
 1453.0   -0.211163   0.190360
 1454.0   -0.211331   0.190277
 1455.0   -0.211500   0.190194
 1456.0   -0.211615   0.190090
 1457.0   -0.211731   0.189986
 1458.0   -0.211846   0.189881
 1459.0   -0.211962   0.189777
 1460.0   -0.212078   0.189673
 1461.0   -0.212138   0.189551
 1462.0   -0.212197   0.189429
 1463.0   -0.212257   0.189307
 1464.0   -0.212317   0.189185
 1465.0   -0.212377   0.189063
 1466.0   -0.212378   0.188926
 1467.0   -0.212379   0.188789
 1468.0   -0.212380   0.188652
 1469.0   -0.212381   0.188515
 1470.0   -0.212382   0.188378
 1471.0   -0.212320   0.188231
 1472.0   -0.212259   0.188083
 1473.0   -0.212198   0.187935
 1474.0   -0.212137   0.187787
 1475.0   -0.212076   0.187639
 1476.0   -0.211949   0.187484
 1477.0   -0.211823   0.187329
 1478.0   -0.211696   0.187174
 1479.0   -0.211570   0.187019
 1480.0   -0.211443   0.186864
 1481.0   -0.211249   0.186707
 1482.0   -0.211054   0.186550
 1483.0   -0.210859   0.186392
 1484.0   -0.210664   0.186235
 1485.0   -0.210469   0.186078
 1486.0   -0.210203   0.185924
 1487.0   -0.209937   0.185769
 1488.0   -0.209671   0.185615
 1489.0   -0.209404   0.185461
 1490.0   -0.209138   0.185307
 1491.0   -0.208797   0.185161
 1492.0   -0.208456   0.185016
 1493.0   -0.208116   0.184870
 1494.0   -0.207775   0.184725
 1495.0   -0.207434   0.184579
 1496.0   -0.207016   0.184449
 1497.0   -0.206598   0.184319
 1498.0   -0.206179   0.184189
 1499.0   -0.205761   0.184059
 1500.0   -0.205343   0.183929
 1501.0   -0.204844   0.183824
 1502.0   -0.204345   0.183719
 1503.0   -0.203845   0.183614
 1504.0   -0.203346   0.183509
 1505.0   -0.202847   0.183404
 1506.0   -0.202267   0.183327
 1507.0   -0.201686   0.183249
 1508.0   -0.201106   0.183172
 1509.0   -0.200525   0.183094
 1510.0   -0.199945   0.183017
 1511.0   -0.199280   0.182981
 1512.0   -0.198614   0.182945
 1513.0   -0.197948   0.182909
 1514.0   -0.197283   0.182873
 1515.0   -0.196617   0.182838
 1516.0   -0.195865   0.182852
 1517.0   -0.195114   0.182867
 1518.0   -0.194362   0.182882
 1519.0   -0.193610   0.182897
 1520.0   -0.192858   0.182911
 1521.0   -0.192019   0.182988
 1522.0   -0.191180   0.183065
 1523.0   -0.190341   0.183142
 1524.0   -0.189502   0.183219
 1525.0   -0.188663   0.183295
 1526.0   -0.187737   0.183447
 1527.0   -0.186810   0.183598
 1528.0   -0.185884   0.183750
 1529.0   -0.184958   0.183901
 1530.0   -0.184031   0.184052
 1531.0   -0.183019   0.184292
 1532.0   -0.182006   0.184533
 1533.0   -0.180993   0.184773
 1534.0   -0.179981   0.185013
 1535.0   -0.178968   0.185253
 1536.0   -0.177872   0.185597
 1537.0   -0.176775   0.185941
 1538.0   -0.175678   0.186285
 1539.0   -0.174582   0.186629
 1540.0   -0.173485   0.186973
 1541.0   -0.172309   0.187438
 1542.0   -0.171132   0.187903
 1543.0   -0.169956   0.188368
 1544.0   -0.168779   0.188833
 1545.0   -0.167603   0.189298
 1546.0   -0.166353   0.189903
 1547.0   -0.165102   0.190507
 1548.0   -0.163852   0.191112
 1549.0   -0.162602   0.191716
 1550.0   -0.161352   0.192320
 1551.0   -0.160037   0.193084
 1552.0   -0.158722   0.193847
 1553.0   -0.157406   0.194611
 1554.0   -0.156091   0.195374
 1555.0   -0.154776   0.196138
 1556.0   -0.153408   0.197082
 1557.0   -0.152041   0.198026
 1558.0   -0.150673   0.198970
 1559.0   -0.149306   0.199914
 1560.0   -0.147938   0.200858
 1561.0   -0.146534   0.202005
 1562.0   -0.145129   0.203152
 1563.0   -0.143725   0.204299
 1564.0   -0.142321   0.205446
 1565.0   -0.140916   0.206593
 1566.0   -0.139497   0.207966
 1567.0   -0.138077   0.209338
 1568.0   -0.136658   0.210711
 1569.0   -0.135238   0.212083
 1570.0   -0.133819   0.213456
 1571.0   -0.132410   0.215077
 1572.0   -0.131002   0.216698
 1573.0   -0.129594   0.218319
 1574.0   -0.128185   0.219940
 1575.0   -0.126777   0.221561
 1576.0   -0.125413   0.223452
 1577.0   -0.124049   0.225343
 1578.0   -0.122685   0.227234
 1579.0   -0.121321   0.229125
 1580.0   -0.119957   0.231017
 1581.0   -0.118678   0.233198
 1582.0   -0.117399   0.235379
 1583.0   -0.116119   0.237560
 1584.0   -0.114840   0.239741
 1585.0   -0.113561   0.241923
 1586.0   -0.112415   0.244409
 1587.0   -0.111269   0.246895
 1588.0   -0.110123   0.249381
 1589.0   -0.108978   0.251868
 1590.0   -0.107832   0.254354
 1591.0   -0.106876   0.257154
 1592.0   -0.105921   0.259954
 1593.0   -0.104966   0.262754
 1594.0   -0.104011   0.265553
 1595.0   -0.103055   0.268353
 1596.0   -0.102355   0.271466
 1597.0   -0.101656   0.274579
 1598.0   -0.100956   0.277692
 1599.0   -0.100256   0.280805
 1600.0   -0.099556   0.283918
 1601.0   -0.099184   0.287333
 1602.0   -0.098811   0.290747
 1603.0   -0.098439   0.294161
 1604.0   -0.098066   0.297576
 1605.0   -0.097693   0.300990
 1606.0   -0.097726   0.304674
 1607.0   -0.097760   0.308357
 1608.0   -0.097793   0.312041
 1609.0   -0.097826   0.315724
 1610.0   -0.097859   0.319408
 1611.0   -0.098376   0.323314
 1612.0   -0.098893   0.327220
 1613.0   -0.099410   0.331126
 1614.0   -0.099927   0.335032
 1615.0   -0.100443   0.338938
 1616.0   -0.101519   0.342995
 1617.0   -0.102594   0.347052
 1618.0   -0.103669   0.351109
 1619.0   -0.104745   0.355166
 1620.0   -0.105820   0.359224
 1621.0   -0.107518   0.363339
 1622.0   -0.109216   0.367454
 1623.0   -0.110915   0.371570
 1624.0   -0.112613   0.375685
 1625.0   -0.114311   0.379800
 1626.0   -0.116678   0.383858
 1627.0   -0.119045   0.387916
 1628.0   -0.121412   0.391973
 1629.0   -0.123779   0.396031
 1630.0   -0.126147   0.400089
 1631.0   -0.129203   0.403956
 1632.0   -0.132259   0.407824
 1633.0   -0.135315   0.411691
 1634.0   -0.138371   0.415558
 1635.0   -0.141427   0.419426
 1636.0   -0.145159   0.422959
 1637.0   -0.148891   0.426493
 1638.0   -0.152623   0.430027
 1639.0   -0.156355   0.433561
 1640.0   -0.160087   0.437095
 1641.0   -0.164445   0.440152
 1642.0   -0.168802   0.443209
 1643.0   -0.173160   0.446266
 1644.0   -0.177518   0.449323
 1645.0   -0.181876   0.452380
 1646.0   -0.186784   0.454823
 1647.0   -0.191692   0.457266
 1648.0   -0.196600   0.459709
 1649.0   -0.201508   0.462152
 1650.0   -0.206416   0.464595
 1651.0   -0.211719   0.466336
 1652.0   -0.217023   0.468077
 1653.0   -0.222326   0.469817
 1654.0   -0.227629   0.471558
 1655.0   -0.232933   0.473298
 1656.0   -0.238516   0.474249
 1657.0   -0.244099   0.475200
 1658.0   -0.249682   0.476150
 1659.0   -0.255265   0.477101
 1660.0   -0.260848   0.478052
 1661.0   -0.266550   0.478181
 1662.0   -0.272251   0.478311
 1663.0   -0.277952   0.478440
 1664.0   -0.283653   0.478570
 1665.0   -0.289355   0.478700
 1666.0   -0.295015   0.478018
 1667.0   -0.300676   0.477337
 1668.0   -0.306337   0.476655
 1669.0   -0.311998   0.475974
 1670.0   -0.317659   0.475292
 1671.0   -0.323137   0.473846
 1672.0   -0.328614   0.472399
 1673.0   -0.334092   0.470952
 1674.0   -0.339569   0.469505
 1675.0   -0.345047   0.468058
 1676.0   -0.350221   0.465921
 1677.0   -0.355396   0.463784
 1678.0   -0.360570   0.461647
 1679.0   -0.365744   0.459509
 1680.0   -0.370918   0.457372
 1681.0   -0.375697   0.454640
 1682.0   -0.380476   0.451907
 1683.0   -0.385255   0.449175
 1684.0   -0.390034   0.446442
 1685.0   -0.394813   0.443710
 1686.0   -0.399134   0.440488
 1687.0   -0.403456   0.437265
 1688.0   -0.407777   0.434043
 1689.0   -0.412098   0.430821
 1690.0   -0.416419   0.427598
 1691.0   -0.420249   0.423993
 1692.0   -0.424079   0.420387
 1693.0   -0.427908   0.416781
 1694.0   -0.431738   0.413175
 1695.0   -0.435567   0.409570
 1696.0   -0.438895   0.405681
 1697.0   -0.442223   0.401793
 1698.0   -0.445552   0.397905
 1699.0   -0.448880   0.394017
 1700.0   -0.452208   0.390129
 1701.0   -0.455044   0.386049
 1702.0   -0.457880   0.381969
 1703.0   -0.460716   0.377889
 1704.0   -0.463552   0.373809
 1705.0   -0.466388   0.369729
 1706.0   -0.468756   0.365535
 1707.0   -0.471124   0.361341
 1708.0   -0.473492   0.357148
 1709.0   -0.475860   0.352954
 1710.0   -0.478228   0.348760
 1711.0   -0.480158   0.344516
 1712.0   -0.482089   0.340273
 1713.0   -0.484019   0.336029
 1714.0   -0.485950   0.331785
 1715.0   -0.487880   0.327541
 1716.0   -0.489412   0.323299
 1717.0   -0.490944   0.319057
 1718.0   -0.492476   0.314815
 1719.0   -0.494008   0.310573
 1720.0   -0.495539   0.306331
 1721.0   -0.496713   0.302131
 1722.0   -0.497887   0.297931
 1723.0   -0.499061   0.293731
 1724.0   -0.500235   0.289530
 1725.0   -0.501409   0.285330
 1726.0   -0.502261   0.281201
 1727.0   -0.503113   0.277072
 1728.0   -0.503966   0.272943
 1729.0   -0.504818   0.268815
 1730.0   -0.505670   0.264686
 1731.0   -0.506237   0.260648
 1732.0   -0.506804   0.256611
 1733.0   -0.507371   0.252573
 1734.0   -0.507938   0.248536
 1735.0   -0.508504   0.244498
 1736.0   -0.508818   0.240567
 1737.0   -0.509132   0.236635
 1738.0   -0.509445   0.232703
 1739.0   -0.509759   0.228771
 1740.0   -0.510073   0.224839
 1741.0   -0.510163   0.221022
 1742.0   -0.510253   0.217205
 1743.0   -0.510344   0.213388
 1744.0   -0.510434   0.209571
 1745.0   -0.510524   0.205754
 1746.0   -0.510416   0.202057
 1747.0   -0.510309   0.198360
 1748.0   -0.510201   0.194663
 1749.0   -0.510093   0.190966
 1750.0   -0.509986   0.187269
 1751.0   -0.509702   0.183696
 1752.0   -0.509418   0.180123
 1753.0   -0.509134   0.176550
 1754.0   -0.508849   0.172977
 1755.0   -0.508565   0.169405
 1756.0   -0.508125   0.165954
 1757.0   -0.507686   0.162504
 1758.0   -0.507246   0.159054
 1759.0   -0.506806   0.155603
 1760.0   -0.506366   0.152153
 1761.0   -0.505788   0.148826
 1762.0   -0.505209   0.145499
 1763.0   -0.504631   0.142172
 1764.0   -0.504052   0.138845
 1765.0   -0.503474   0.135518
 1766.0   -0.502768   0.132313
 1767.0   -0.502062   0.129108
 1768.0   -0.501357   0.125902
 1769.0   -0.500651   0.122697
 1770.0   -0.499945   0.119492
 1771.0   -0.499126   0.116406
 1772.0   -0.498307   0.113321
 1773.0   -0.497488   0.110235
 1774.0   -0.496669   0.107150
 1775.0   -0.495850   0.104064
 1776.0   -0.494928   0.101097
 1777.0   -0.494007   0.098129
 1778.0   -0.493085   0.095161
 1779.0   -0.492163   0.092193
 1780.0   -0.491241   0.089225
 1781.0   -0.490226   0.086373
 1782.0   -0.489211   0.083521
 1783.0   -0.488196   0.080669
 1784.0   -0.487180   0.077817
 1785.0   -0.486165   0.074964
 1786.0   -0.485065   0.072225
 1787.0   -0.483964   0.069486
 1788.0   -0.482863   0.066748
 1789.0   -0.481763   0.064009
 1790.0   -0.480662   0.061270
 1791.0   -0.479484   0.058642
 1792.0   -0.478305   0.056014
 1793.0   -0.477126   0.053387
 1794.0   -0.475947   0.050759
 1795.0   -0.474768   0.048131
 1796.0   -0.473518   0.045613
 1797.0   -0.472268   0.043095
 1798.0   -0.471017   0.040577
 1799.0   -0.469767   0.038059
 1800.0   -0.468516   0.035540
 1801.0   -0.467199   0.033130
 1802.0   -0.465883   0.030719
 1803.0   -0.464566   0.028309
 1804.0   -0.463249   0.025898
 1805.0   -0.461932   0.023488
 1806.0   -0.460555   0.021183
 1807.0   -0.459179   0.018878
 1808.0   -0.457802   0.016574
 1809.0   -0.456426   0.014269
 1810.0   -0.455049   0.011964
 1811.0   -0.453618   0.009764
 1812.0   -0.452186   0.007563
 1813.0   -0.450755   0.005363
 1814.0   -0.449323   0.003162
 1815.0   -0.447891   0.000962
 1816.0   -0.446408  -0.001135
 1817.0   -0.444925  -0.003232
 1818.0   -0.443442  -0.005329
 1819.0   -0.441959  -0.007426
 1820.0   -0.440476  -0.009523
 1821.0   -0.438947  -0.011519
 1822.0   -0.437417  -0.013514
 1823.0   -0.435888  -0.015509
 1824.0   -0.434359  -0.017504
 1825.0   -0.432829  -0.019499
 1826.0   -0.431258  -0.021394
 1827.0   -0.429686  -0.023288
 1828.0   -0.428115  -0.025182
 1829.0   -0.426543  -0.027077
 1830.0   -0.424972  -0.028971
 1831.0   -0.423362  -0.030765
 1832.0   -0.421752  -0.032560
 1833.0   -0.420143  -0.034354
 1834.0   -0.418533  -0.036149
 1835.0   -0.416924  -0.037943
 1836.0   -0.415279  -0.039640
 1837.0   -0.413634  -0.041336
 1838.0   -0.411989  -0.043033
 1839.0   -0.410344  -0.044730
 1840.0   -0.408700  -0.046426
 1841.0   -0.407026  -0.048023
 1842.0   -0.405353  -0.049620
 1843.0   -0.403679  -0.051217
 1844.0   -0.402006  -0.052814
 1845.0   -0.400333  -0.054410
 1846.0   -0.398633  -0.055910
 1847.0   -0.396933  -0.057410
 1848.0   -0.395232  -0.058910
 1849.0   -0.393532  -0.060410
 1850.0   -0.391832  -0.061910
 1851.0   -0.390109  -0.063314
 1852.0   -0.388386  -0.064718
 1853.0   -0.386663  -0.066122
 1854.0   -0.384939  -0.067526
 1855.0   -0.383216  -0.068930
 1856.0   -0.381474  -0.070238
 1857.0   -0.379731  -0.071546
 1858.0   -0.377989  -0.072855
 1859.0   -0.376247  -0.074163
 1860.0   -0.374504  -0.075471
 1861.0   -0.372747  -0.076685
 1862.0   -0.370989  -0.077898
 1863.0   -0.369232  -0.079112
 1864.0   -0.367475  -0.080326
 1865.0   -0.365717  -0.081539
 1866.0   -0.363948  -0.082659
 1867.0   -0.362180  -0.083779
 1868.0   -0.360411  -0.084899
 1869.0   -0.358642  -0.086018
 1870.0   -0.356874  -0.087138
 1871.0   -0.355097  -0.088165
 1872.0   -0.353320  -0.089192
 1873.0   -0.351544  -0.090219
 1874.0   -0.349767  -0.091245
 1875.0   -0.347990  -0.092272
 1876.0   -0.346209  -0.093207
 1877.0   -0.344429  -0.094142
 1878.0   -0.342648  -0.095077
 1879.0   -0.340867  -0.096012
 1880.0   -0.339086  -0.096947
 1881.0   -0.337305  -0.097790
 1882.0   -0.335524  -0.098634
 1883.0   -0.333743  -0.099478
 1884.0   -0.331962  -0.100322
 1885.0   -0.330181  -0.101166
 1886.0   -0.328403  -0.101921
 1887.0   -0.326626  -0.102675
 1888.0   -0.324848  -0.103430
 1889.0   -0.323071  -0.104184
