   W          E1+(pi+_n)
 1309.00    1.98091  -0.48031
 1310.00    1.98463  -0.48285
 1311.00    1.98827  -0.48490
 1312.00    1.99187  -0.48690
 1313.00    1.99542  -0.48885
 1314.00    1.99892  -0.49076
 1315.00    2.00237  -0.49263
 1316.00    2.00577  -0.49446
 1317.00    2.00913  -0.49625
 1318.00    2.01245  -0.49800
 1319.00    2.01572  -0.49970
 1320.00    2.01895  -0.50137
 1321.00    2.02207  -0.50262
 1322.00    2.02515  -0.50384
 1323.00    2.02818  -0.50502
 1324.00    2.03118  -0.50617
 1325.00    2.03413  -0.50729
 1326.00    2.03704  -0.50838
 1327.00    2.03990  -0.50944
 1328.00    2.04272  -0.51048
 1329.00    2.04550  -0.51150
 1330.00    2.04823  -0.51249
 1331.00    2.05082  -0.51317
 1332.00    2.05336  -0.51383
 1333.00    2.05587  -0.51447
 1334.00    2.05833  -0.51508
 1335.00    2.06076  -0.51568
 1336.00    2.06315  -0.51625
 1337.00    2.06551  -0.51680
 1338.00    2.06783  -0.51733
 1339.00    2.07013  -0.51784
 1340.00    2.07239  -0.51832
 1341.00    2.07450  -0.51853
 1342.00    2.07659  -0.51872
 1343.00    2.07864  -0.51889
 1344.00    2.08067  -0.51904
 1345.00    2.08267  -0.51917
 1346.00    2.08464  -0.51930
 1347.00    2.08659  -0.51941
 1348.00    2.08851  -0.51951
 1349.00    2.09040  -0.51960
 1350.00    2.09226  -0.51969
 1351.00    2.09397  -0.51958
 1352.00    2.09566  -0.51946
 1353.00    2.09732  -0.51934
 1354.00    2.09896  -0.51920
 1355.00    2.10058  -0.51906
 1356.00    2.10219  -0.51892
 1357.00    2.10377  -0.51876
 1358.00    2.10534  -0.51859
 1359.00    2.10690  -0.51840
 1360.00    2.10844  -0.51821
 1361.00    2.10984  -0.51783
 1362.00    2.11122  -0.51743
 1363.00    2.11259  -0.51703
 1364.00    2.11394  -0.51661
 1365.00    2.11527  -0.51618
 1366.00    2.11658  -0.51574
 1367.00    2.11786  -0.51529
 1368.00    2.11912  -0.51484
 1369.00    2.12036  -0.51438
 1370.00    2.12156  -0.51391
 1371.00    2.12260  -0.51330
 1372.00    2.12361  -0.51268
 1373.00    2.12460  -0.51206
 1374.00    2.12557  -0.51143
 1375.00    2.12653  -0.51079
 1376.00    2.12748  -0.51014
 1377.00    2.12842  -0.50948
 1378.00    2.12936  -0.50881
 1379.00    2.13031  -0.50812
 1380.00    2.13125  -0.50742
 1381.00    2.13207  -0.50659
 1382.00    2.13289  -0.50575
 1383.00    2.13371  -0.50489
 1384.00    2.13453  -0.50403
 1385.00    2.13534  -0.50315
 1386.00    2.13614  -0.50228
 1387.00    2.13693  -0.50139
 1388.00    2.13770  -0.50050
 1389.00    2.13845  -0.49962
 1390.00    2.13917  -0.49873
 1391.00    2.13973  -0.49774
 1392.00    2.14026  -0.49676
 1393.00    2.14077  -0.49577
 1394.00    2.14126  -0.49479
 1395.00    2.14174  -0.49380
 1396.00    2.14222  -0.49281
 1397.00    2.14269  -0.49181
 1398.00    2.14316  -0.49081
 1399.00    2.14363  -0.48980
 1400.00    2.14412  -0.48878
 1401.00    2.14447  -0.48767
 1402.00    2.14483  -0.48654
 1403.00    2.14519  -0.48541
 1404.00    2.14556  -0.48427
 1405.00    2.14593  -0.48312
 1406.00    2.14629  -0.48195
 1407.00    2.14664  -0.48078
 1408.00    2.14698  -0.47960
 1409.00    2.14731  -0.47841
 1410.00    2.14762  -0.47720
 1411.00    2.14777  -0.47592
 1412.00    2.14789  -0.47462
 1413.00    2.14800  -0.47331
 1414.00    2.14809  -0.47200
 1415.00    2.14817  -0.47067
 1416.00    2.14824  -0.46934
 1417.00    2.14831  -0.46799
 1418.00    2.14837  -0.46664
 1419.00    2.14842  -0.46528
 1420.00    2.14848  -0.46391
 1421.00    2.14839  -0.46248
 1422.00    2.14830  -0.46103
 1423.00    2.14821  -0.45958
 1424.00    2.14813  -0.45812
 1425.00    2.14804  -0.45665
 1426.00    2.14795  -0.45518
 1427.00    2.14786  -0.45370
 1428.00    2.14776  -0.45222
 1429.00    2.14767  -0.45073
 1430.00    2.14757  -0.44924
 1431.00    2.14732  -0.44768
 1432.00    2.14706  -0.44613
 1433.00    2.14680  -0.44456
 1434.00    2.14653  -0.44299
 1435.00    2.14625  -0.44141
 1436.00    2.14597  -0.43983
 1437.00    2.14568  -0.43823
 1438.00    2.14537  -0.43663
 1439.00    2.14506  -0.43501
 1440.00    2.14473  -0.43338
 1441.00    2.14425  -0.43170
 1442.00    2.14376  -0.43001
 1443.00    2.14326  -0.42831
 1444.00    2.14275  -0.42660
 1445.00    2.14224  -0.42487
 1446.00    2.14172  -0.42314
 1447.00    2.14120  -0.42140
 1448.00    2.14068  -0.41964
 1449.00    2.14016  -0.41788
 1450.00    2.13964  -0.41611
 1451.00    2.13898  -0.41429
 1452.00    2.13832  -0.41246
 1453.00    2.13766  -0.41062
 1454.00    2.13700  -0.40877
 1455.00    2.13633  -0.40692
 1456.00    2.13565  -0.40505
 1457.00    2.13497  -0.40316
 1458.00    2.13427  -0.40127
 1459.00    2.13356  -0.39936
 1460.00    2.13284  -0.39745
 1461.00    2.13195  -0.39549
 1462.00    2.13105  -0.39352
 1463.00    2.13013  -0.39154
 1464.00    2.12920  -0.38954
 1465.00    2.12826  -0.38754
 1466.00    2.12730  -0.38553
 1467.00    2.12634  -0.38351
 1468.00    2.12537  -0.38149
 1469.00    2.12440  -0.37946
 1470.00    2.12342  -0.37742
 1471.00    2.12229  -0.37535
 1472.00    2.12116  -0.37328
 1473.00    2.12002  -0.37121
 1474.00    2.11887  -0.36913
 1475.00    2.11772  -0.36704
 1476.00    2.11654  -0.36494
 1477.00    2.11536  -0.36284
 1478.00    2.11415  -0.36073
 1479.00    2.11293  -0.35861
 1480.00    2.11168  -0.35649
 1481.00    2.11027  -0.35434
 1482.00    2.10885  -0.35217
 1483.00    2.10740  -0.35000
 1484.00    2.10593  -0.34782
 1485.00    2.10445  -0.34563
 1486.00    2.10296  -0.34343
 1487.00    2.10145  -0.34122
 1488.00    2.09994  -0.33900
 1489.00    2.09841  -0.33676
 1490.00    2.09688  -0.33452
 1491.00    2.09521  -0.33224
 1492.00    2.09353  -0.32996
 1493.00    2.09184  -0.32766
 1494.00    2.09014  -0.32536
 1495.00    2.08843  -0.32306
 1496.00    2.08670  -0.32075
 1497.00    2.08496  -0.31844
 1498.00    2.08320  -0.31613
 1499.00    2.08141  -0.31382
 1500.00    2.07960  -0.31152
 1501.00    2.07763  -0.30920
 1502.00    2.07564  -0.30689
 1503.00    2.07362  -0.30457
 1504.00    2.07158  -0.30226
 1505.00    2.06952  -0.29995
 1506.00    2.06743  -0.29764
 1507.00    2.06533  -0.29532
 1508.00    2.06320  -0.29300
 1509.00    2.06105  -0.29067
 1510.00    2.05888  -0.28833
 1511.00    2.05656  -0.28595
 1512.00    2.05422  -0.28357
 1513.00    2.05187  -0.28119
 1514.00    2.04949  -0.27880
 1515.00    2.04709  -0.27640
 1516.00    2.04468  -0.27401
 1517.00    2.04224  -0.27163
 1518.00    2.03979  -0.26925
 1519.00    2.03732  -0.26687
 1520.00    2.03482  -0.26451
 1521.00    2.03218  -0.26213
 1522.00    2.02952  -0.25976
 1523.00    2.02684  -0.25740
 1524.00    2.02414  -0.25505
 1525.00    2.02143  -0.25271
 1526.00    2.01869  -0.25039
 1527.00    2.01594  -0.24807
 1528.00    2.01317  -0.24576
 1529.00    2.01038  -0.24346
 1530.00    2.00757  -0.24117
 1531.00    2.00462  -0.23884
 1532.00    2.00164  -0.23652
 1533.00    1.99865  -0.23420
 1534.00    1.99564  -0.23190
 1535.00    1.99261  -0.22961
 1536.00    1.98956  -0.22732
 1537.00    1.98649  -0.22505
 1538.00    1.98341  -0.22279
 1539.00    1.98031  -0.22054
 1540.00    1.97719  -0.21830
 1541.00    1.97392  -0.21601
 1542.00    1.97063  -0.21372
 1543.00    1.96733  -0.21145
 1544.00    1.96401  -0.20919
 1545.00    1.96067  -0.20695
 1546.00    1.95731  -0.20472
 1547.00    1.95394  -0.20251
 1548.00    1.95055  -0.20031
 1549.00    1.94715  -0.19813
 1550.00    1.94373  -0.19596
 1551.00    1.94016  -0.19371
 1552.00    1.93657  -0.19147
 1553.00    1.93296  -0.18924
 1554.00    1.92935  -0.18704
 1555.00    1.92571  -0.18485
 1556.00    1.92207  -0.18268
 1557.00    1.91841  -0.18053
 1558.00    1.91473  -0.17840
 1559.00    1.91105  -0.17628
 1560.00    1.90735  -0.17418
 1561.00    1.90348  -0.17194
 1562.00    1.89960  -0.16972
 1563.00    1.89571  -0.16752
 1564.00    1.89181  -0.16534
 1565.00    1.88789  -0.16317
 1566.00    1.88396  -0.16103
 1567.00    1.88003  -0.15890
 1568.00    1.87607  -0.15679
 1569.00    1.87211  -0.15470
 1570.00    1.86814  -0.15262
 1571.00    1.86398  -0.15032
 1572.00    1.85980  -0.14803
 1573.00    1.85562  -0.14577
 1574.00    1.85144  -0.14352
 1575.00    1.84724  -0.14129
 1576.00    1.84305  -0.13908
 1577.00    1.83885  -0.13690
 1578.00    1.83466  -0.13474
 1579.00    1.83046  -0.13259
 1580.00    1.82850  -0.13139
 1581.00    1.82655  -0.13020
 1582.00    1.82459  -0.12904
 1583.00    1.82264  -0.12790
 1584.00    1.82069  -0.12678
 1585.00    1.81874  -0.12568
 1586.00    1.81678  -0.12461
 1587.00    1.81482  -0.12356
 1588.00    1.81285  -0.12253
 1589.00    1.81088  -0.12152
 1590.00    1.80890  -0.12053
 1591.00    1.80690  -0.11956
 1592.00    1.80490  -0.11862
 1593.00    1.80290  -0.11769
 1594.00    1.80089  -0.11679
 1595.00    1.79888  -0.11590
 1596.00    1.79686  -0.11504
 1597.00    1.79485  -0.11420
 1598.00    1.79284  -0.11338
 1599.00    1.79084  -0.11259
 1600.00    1.78884  -0.11181
 1601.00    1.78685  -0.11106
 1602.00    1.78487  -0.11032
 1603.00    1.78290  -0.10961
 1604.00    1.78092  -0.10891
 1605.00    1.77896  -0.10824
 1606.00    1.77699  -0.10757
 1607.00    1.77503  -0.10693
 1608.00    1.77306  -0.10630
 1609.00    1.77110  -0.10568
 1610.00    1.76913  -0.10507
 1611.00    1.76715  -0.10447
 1612.00    1.76518  -0.10389
 1613.00    1.76320  -0.10332
 1614.00    1.76123  -0.10276
 1615.00    1.75925  -0.10222
 1616.00    1.75728  -0.10170
 1617.00    1.75532  -0.10120
 1618.00    1.75336  -0.10072
 1619.00    1.75141  -0.10025
 1620.00    1.74947  -0.09981
 1621.00    1.74754  -0.09939
 1622.00    1.74562  -0.09900
 1623.00    1.74372  -0.09862
 1624.00    1.74182  -0.09826
 1625.00    1.73993  -0.09792
 1626.00    1.73806  -0.09760
 1627.00    1.73619  -0.09729
 1628.00    1.73434  -0.09700
 1629.00    1.73250  -0.09672
 1630.00    1.73066  -0.09646
 1631.00    1.72884  -0.09620
 1632.00    1.72702  -0.09596
 1633.00    1.72522  -0.09572
 1634.00    1.72342  -0.09550
 1635.00    1.72162  -0.09530
 1636.00    1.71984  -0.09511
 1637.00    1.71806  -0.09493
 1638.00    1.71628  -0.09477
 1639.00    1.71451  -0.09462
 1640.00    1.71274  -0.09449
 1641.00    1.71098  -0.09437
 1642.00    1.70922  -0.09427
 1643.00    1.70747  -0.09419
 1644.00    1.70572  -0.09412
 1645.00    1.70398  -0.09406
 1646.00    1.70225  -0.09401
 1647.00    1.70053  -0.09397
 1648.00    1.69882  -0.09395
 1649.00    1.69713  -0.09393
 1650.00    1.69545  -0.09392
 1651.00    1.69378  -0.09393
 1652.00    1.69213  -0.09394
 1653.00    1.69049  -0.09395
 1654.00    1.68887  -0.09398
 1655.00    1.68726  -0.09402
 1656.00    1.68566  -0.09407
 1657.00    1.68408  -0.09412
 1658.00    1.68251  -0.09419
 1659.00    1.68095  -0.09427
 1660.00    1.67940  -0.09436
 1661.00    1.67786  -0.09446
 1662.00    1.67633  -0.09457
 1663.00    1.67481  -0.09469
 1664.00    1.67329  -0.09481
 1665.00    1.67179  -0.09495
 1666.00    1.67029  -0.09510
 1667.00    1.66880  -0.09525
 1668.00    1.66731  -0.09541
 1669.00    1.66582  -0.09558
 1670.00    1.66434  -0.09575
 1671.00    1.66286  -0.09594
 1672.00    1.66139  -0.09612
 1673.00    1.65992  -0.09632
 1674.00    1.65846  -0.09652
 1675.00    1.65701  -0.09672
 1676.00    1.65558  -0.09693
 1677.00    1.65415  -0.09715
 1678.00    1.65275  -0.09737
 1679.00    1.65136  -0.09760
 1680.00    1.65000  -0.09783
 1681.00    1.64865  -0.09807
 1682.00    1.64733  -0.09831
 1683.00    1.64602  -0.09856
 1684.00    1.64473  -0.09881
 1685.00    1.64345  -0.09907
 1686.00    1.64218  -0.09933
 1687.00    1.64092  -0.09959
 1688.00    1.63966  -0.09986
 1689.00    1.63842  -0.10013
 1690.00    1.63717  -0.10041
 1691.00    1.63592  -0.10069
 1692.00    1.63467  -0.10098
 1693.00    1.63343  -0.10127
 1694.00    1.63219  -0.10156
 1695.00    1.63096  -0.10186
 1696.00    1.62974  -0.10217
 1697.00    1.62852  -0.10247
 1698.00    1.62733  -0.10279
 1699.00    1.62614  -0.10310
 1700.00    1.62497  -0.10342
 1701.00    1.62382  -0.10375
 1702.00    1.62268  -0.10408
 1703.00    1.62156  -0.10441
 1704.00    1.62046  -0.10475
 1705.00    1.61937  -0.10509
 1706.00    1.61830  -0.10542
 1707.00    1.61723  -0.10576
 1708.00    1.61618  -0.10610
 1709.00    1.61514  -0.10643
 1710.00    1.61411  -0.10677
 1711.00    1.61309  -0.10710
 1712.00    1.61208  -0.10742
 1713.00    1.61107  -0.10775
 1714.00    1.61008  -0.10807
 1715.00    1.60909  -0.10840
 1716.00    1.60811  -0.10872
 1717.00    1.60714  -0.10905
 1718.00    1.60617  -0.10938
 1719.00    1.60521  -0.10971
 1720.00    1.60426  -0.11004
 1721.00    1.60331  -0.11038
 1722.00    1.60237  -0.11072
 1723.00    1.60143  -0.11106
 1724.00    1.60050  -0.11141
 1725.00    1.59958  -0.11176
 1726.00    1.59866  -0.11211
 1727.00    1.59776  -0.11245
 1728.00    1.59686  -0.11280
 1729.00    1.59597  -0.11315
 1730.00    1.59509  -0.11350
 1731.00    1.59422  -0.11384
 1732.00    1.59335  -0.11419
 1733.00    1.59250  -0.11453
 1734.00    1.59165  -0.11487
 1735.00    1.59081  -0.11521
 1736.00    1.58998  -0.11555
 1737.00    1.58915  -0.11588
 1738.00    1.58832  -0.11622
 1739.00    1.58749  -0.11655
 1740.00    1.58667  -0.11689
 1741.00    1.58585  -0.11722
 1742.00    1.58503  -0.11755
 1743.00    1.58421  -0.11788
 1744.00    1.58340  -0.11821
 1745.00    1.58260  -0.11854
 1746.00    1.58181  -0.11886
 1747.00    1.58103  -0.11918
 1748.00    1.58026  -0.11950
 1749.00    1.57950  -0.11981
 1750.00    1.57876  -0.12013
 1751.00    1.57804  -0.12043
 1752.00    1.57733  -0.12074
 1753.00    1.57663  -0.12104
 1754.00    1.57595  -0.12134
 1755.00    1.57527  -0.12163
 1756.00    1.57460  -0.12192
 1757.00    1.57393  -0.12221
 1758.00    1.57326  -0.12250
 1759.00    1.57259  -0.12279
 1760.00    1.57192  -0.12307
 1761.00    1.57124  -0.12335
 1762.00    1.57055  -0.12363
 1763.00    1.56987  -0.12391
 1764.00    1.56918  -0.12418
 1765.00    1.56849  -0.12446
 1766.00    1.56781  -0.12473
 1767.00    1.56713  -0.12500
 1768.00    1.56645  -0.12527
 1769.00    1.56579  -0.12553
 1770.00    1.56513  -0.12580
 1771.00    1.56448  -0.12606
 1772.00    1.56384  -0.12632
 1773.00    1.56321  -0.12658
 1774.00    1.56258  -0.12684
 1775.00    1.56196  -0.12709
 1776.00    1.56134  -0.12734
 1777.00    1.56073  -0.12759
 1778.00    1.56011  -0.12784
 1779.00    1.55949  -0.12808
 1780.00    1.55887  -0.12832
 1781.00    1.55825  -0.12855
 1782.00    1.55762  -0.12878
 1783.00    1.55699  -0.12901
 1784.00    1.55636  -0.12923
 1785.00    1.55574  -0.12945
 1786.00    1.55512  -0.12967
 1787.00    1.55450  -0.12989
 1788.00    1.55389  -0.13010
 1789.00    1.55329  -0.13031
 1790.00    1.55270  -0.13052
 1791.00    1.55212  -0.13074
 1792.00    1.55156  -0.13095
 1793.00    1.55100  -0.13116
 1794.00    1.55046  -0.13136
 1795.00    1.54992  -0.13157
 1796.00    1.54939  -0.13178
 1797.00    1.54886  -0.13198
 1798.00    1.54835  -0.13218
 1799.00    1.54783  -0.13238
 1800.00    1.54732  -0.13258
 1801.00    1.54681  -0.13278
 1802.00    1.54630  -0.13297
 1803.00    1.54579  -0.13316
 1804.00    1.54528  -0.13335
 1805.00    1.54477  -0.13353
 1806.00    1.54426  -0.13371
 1807.00    1.54375  -0.13389
 1808.00    1.54323  -0.13407
 1809.00    1.54272  -0.13425
 1810.00    1.54219  -0.13442
 1811.00    1.54166  -0.13459
 1812.00    1.54113  -0.13475
 1813.00    1.54060  -0.13491
 1814.00    1.54006  -0.13507
 1815.00    1.53953  -0.13523
 1816.00    1.53900  -0.13538
 1817.00    1.53847  -0.13553
 1818.00    1.53794  -0.13568
 1819.00    1.53742  -0.13582
 1820.00    1.53691  -0.13597
 1821.00    1.53641  -0.13610
 1822.00    1.53591  -0.13624
 1823.00    1.53542  -0.13637
 1824.00    1.53493  -0.13650
 1825.00    1.53444  -0.13663
 1826.00    1.53396  -0.13676
 1827.00    1.53348  -0.13688
 1828.00    1.53299  -0.13700
 1829.00    1.53250  -0.13712
 1830.00    1.53200  -0.13724
 1831.00    1.53150  -0.13735
 1832.00    1.53100  -0.13747
 1833.00    1.53049  -0.13758
 1834.00    1.52997  -0.13769
 1835.00    1.52946  -0.13780
 1836.00    1.52894  -0.13791
 1837.00    1.52842  -0.13802
 1838.00    1.52791  -0.13813
 1839.00    1.52739  -0.13824
 1840.00    1.52688  -0.13835
 1841.00    1.52638  -0.13846
 1842.00    1.52587  -0.13857
 1843.00    1.52537  -0.13868
 1844.00    1.52488  -0.13879
 1845.00    1.52439  -0.13890
 1846.00    1.52391  -0.13901
 1847.00    1.52343  -0.13911
 1848.00    1.52296  -0.13921
 1849.00    1.52250  -0.13931
 1850.00    1.52204  -0.13940
 1851.00    1.52160  -0.13949
 1852.00    1.52115  -0.13958
 1853.00    1.52071  -0.13967
 1854.00    1.52027  -0.13975
 1855.00    1.51983  -0.13983
 1856.00    1.51939  -0.13990
 1857.00    1.51895  -0.13998
 1858.00    1.51850  -0.14006
 1859.00    1.51804  -0.14014
 1860.00    1.51758  -0.14022
 1861.00    1.51710  -0.14030
 1862.00    1.51661  -0.14038
 1863.00    1.51612  -0.14046
 1864.00    1.51562  -0.14054
 1865.00    1.51513  -0.14062
 1866.00    1.51463  -0.14070
 1867.00    1.51413  -0.14078
 1868.00    1.51363  -0.14085
 1869.00    1.51314  -0.14092
 1870.00    1.51266  -0.14099
 1871.00    1.51219  -0.14105
 1872.00    1.51173  -0.14110
 1873.00    1.51127  -0.14115
 1874.00    1.51083  -0.14119
 1875.00    1.51038  -0.14124
 1876.00    1.50994  -0.14128
 1877.00    1.50950  -0.14132
 1878.00    1.50906  -0.14136
 1879.00    1.50862  -0.14139
 1880.00    1.50818  -0.14143
 1881.00    1.50773  -0.14147
 1882.00    1.50729  -0.14152
 1883.00    1.50683  -0.14156
 1884.00    1.50637  -0.14160
 1885.00    1.50591  -0.14165
 1886.00    1.50545  -0.14169
 1887.00    1.50497  -0.14173
 1888.00    1.50450  -0.14177
 1889.00    1.50401  -0.14181
 1890.00    1.50352  -0.14185
 1891.00    1.50303  -0.14189
 1892.00    1.50253  -0.14192
 1893.00    1.50203  -0.14195
 1894.00    1.50153  -0.14198
 1895.00    1.50104  -0.14201
 1896.00    1.50055  -0.14204
 1897.00    1.50006  -0.14207
 1898.00    1.49959  -0.14211
 1899.00    1.49913  -0.14214
 1900.00    1.49869  -0.14218
 1901.00    1.49826  -0.14221
 1902.00    1.49784  -0.14225
 1903.00    1.49744  -0.14229
 1904.00    1.49705  -0.14233
 1905.00    1.49666  -0.14237
 1906.00    1.49627  -0.14241
 1907.00    1.49588  -0.14245
 1908.00    1.49548  -0.14248
 1909.00    1.49508  -0.14250
 1910.00    1.49467  -0.14253
