   W          M2+(pi+_n)
 (MeV)       Re        Im
 1745.00    0.14191   0.00000
 1746.00    0.14339   0.00000
 1747.00    0.14486   0.00000
 1748.00    0.14634   0.00000
 1749.00    0.14782   0.00000
 1750.00    0.14929   0.00000
 1751.00    0.15077   0.00000
 1752.00    0.15224   0.00000
 1753.00    0.15371   0.00000
 1754.00    0.15519   0.00000
 1755.00    0.15666   0.00000
 1756.00    0.15813   0.00000
 1757.00    0.15960   0.00000
 1758.00    0.16107   0.00000
 1759.00    0.16254   0.00000
 1760.00    0.16401   0.00000
 1761.00    0.16548   0.00000
 1762.00    0.16695   0.00000
 1763.00    0.16842   0.00000
 1764.00    0.16988   0.00000
 1765.00    0.17135   0.00000
 1766.00    0.17281   0.00000
 1767.00    0.17428   0.00000
 1768.00    0.17574   0.00000
 1769.00    0.17721   0.00000
 1770.00    0.17867   0.00000
 1771.00    0.18014   0.00000
 1772.00    0.18160   0.00000
 1773.00    0.18306   0.00000
 1774.00    0.18452   0.00000
 1775.00    0.18598   0.00000
 1776.00    0.18744   0.00000
 1777.00    0.18890   0.00000
 1778.00    0.19036   0.00000
 1779.00    0.19182   0.00000
 1780.00    0.19327   0.00000
 1781.00    0.19473   0.00000
 1782.00    0.19619   0.00000
 1783.00    0.19764   0.00000
 1784.00    0.19910   0.00000
 1785.00    0.20055   0.00000
 1786.00    0.20201   0.00000
 1787.00    0.20346   0.00000
 1788.00    0.20491   0.00000
 1789.00    0.20636   0.00000
 1790.00    0.20781   0.00000
 1791.00    0.20926   0.00000
 1792.00    0.21071   0.00000
 1793.00    0.21216   0.00000
 1794.00    0.21361   0.00000
 1795.00    0.21506   0.00000
 1796.00    0.21651   0.00000
 1797.00    0.21795   0.00000
 1798.00    0.21940   0.00000
 1799.00    0.22085   0.00000
 1800.00    0.22229   0.00000
 1801.00    0.22373   0.00000
 1802.00    0.22518   0.00000
 1803.00    0.22662   0.00000
 1804.00    0.22806   0.00000
 1805.00    0.22950   0.00000
 1806.00    0.23094   0.00000
 1807.00    0.23238   0.00000
 1808.00    0.23382   0.00000
 1809.00    0.23526   0.00000
 1810.00    0.23670   0.00000
 1811.00    0.23814   0.00000
 1812.00    0.23957   0.00000
 1813.00    0.24101   0.00000
 1814.00    0.24244   0.00000
 1815.00    0.24388   0.00000
 1816.00    0.24531   0.00000
 1817.00    0.24674   0.00000
 1818.00    0.24818   0.00000
 1819.00    0.24961   0.00000
 1820.00    0.25104   0.00000
 1821.00    0.25247   0.00000
 1822.00    0.25390   0.00000
 1823.00    0.25533   0.00000
 1824.00    0.25676   0.00000
 1825.00    0.25818   0.00000
 1826.00    0.25961   0.00000
 1827.00    0.26104   0.00000
 1828.00    0.26246   0.00000
 1829.00    0.26389   0.00000
 1830.00    0.26531   0.00000
 1831.00    0.26673   0.00000
 1832.00    0.26816   0.00000
 1833.00    0.26958   0.00000
 1834.00    0.27100   0.00000
 1835.00    0.27242   0.00000
 1836.00    0.27384   0.00000
 1837.00    0.27526   0.00000
 1838.00    0.27668   0.00000
 1839.00    0.27809   0.00000
 1840.00    0.27951   0.00000
 1841.00    0.28093   0.00000
 1842.00    0.28234   0.00000
 1843.00    0.28375   0.00000
 1844.00    0.28517   0.00000
 1845.00    0.28658   0.00000
 1846.00    0.28799   0.00000
 1847.00    0.28941   0.00000
 1848.00    0.29082   0.00000
 1849.00    0.29223   0.00000
 1850.00    0.29364   0.00000
 1851.00    0.29504   0.00000
 1852.00    0.29645   0.00000
 1853.00    0.29786   0.00000
 1854.00    0.29927   0.00000
 1855.00    0.30067   0.00000
 1856.00    0.30208   0.00000
 1857.00    0.30348   0.00000
 1858.00    0.30488   0.00000
 1859.00    0.30629   0.00000
 1860.00    0.30769   0.00000
 1861.00    0.30909   0.00000
 1862.00    0.31049   0.00000
 1863.00    0.31189   0.00000
 1864.00    0.31329   0.00000
