   W          M1-(pi+_n)
 1358.00    4.67502   2.48484
 1359.00    4.64562   2.52018
 1360.00    4.61518   2.55527
 1361.00    4.58622   2.59003
 1362.00    4.55625   2.62446
 1363.00    4.52530   2.65851
 1364.00    4.49337   2.69212
 1365.00    4.46051   2.72525
 1366.00    4.42673   2.75786
 1367.00    4.39208   2.78989
 1368.00    4.35657   2.82131
 1369.00    4.32024   2.85208
 1370.00    4.28313   2.88214
 1371.00    4.24757   2.91241
 1372.00    4.21127   2.94193
 1373.00    4.17426   2.97068
 1374.00    4.13656   2.99865
 1375.00    4.09818   3.02581
 1376.00    4.05916   3.05216
 1377.00    4.01952   3.07768
 1378.00    3.97927   3.10235
 1379.00    3.93844   3.12617
 1380.00    3.89705   3.14912
 1381.00    3.85701   3.17277
 1382.00    3.81647   3.19553
 1383.00    3.77545   3.21738
 1384.00    3.73400   3.23832
 1385.00    3.69215   3.25835
 1386.00    3.64992   3.27744
 1387.00    3.60734   3.29560
 1388.00    3.56446   3.31282
 1389.00    3.52130   3.32909
 1390.00    3.47789   3.34442
 1391.00    3.43546   3.36074
 1392.00    3.39286   3.37610
 1393.00    3.35013   3.39050
 1394.00    3.30729   3.40393
 1395.00    3.26439   3.41640
 1396.00    3.22146   3.42788
 1397.00    3.17855   3.43840
 1398.00    3.13568   3.44794
 1399.00    3.09290   3.45651
 1400.00    3.05024   3.46411
 1401.00    3.00813   3.47277
 1402.00    2.96619   3.48050
 1403.00    2.92442   3.48730
 1404.00    2.88284   3.49321
 1405.00    2.84144   3.49825
 1406.00    2.80024   3.50243
 1407.00    2.75925   3.50579
 1408.00    2.71847   3.50835
 1409.00    2.67791   3.51012
 1410.00    2.63757   3.51113
 1411.00    2.59742   3.51317
 1412.00    2.55752   3.51449
 1413.00    2.51791   3.51509
 1414.00    2.47860   3.51498
 1415.00    2.43962   3.51417
 1416.00    2.40100   3.51267
 1417.00    2.36276   3.51049
 1418.00    2.32492   3.50765
 1419.00    2.28750   3.50416
 1420.00    2.25052   3.50004
 1421.00    2.21351   3.49677
 1422.00    2.17695   3.49290
 1423.00    2.14084   3.48846
 1424.00    2.10517   3.48347
 1425.00    2.06992   3.47795
 1426.00    2.03510   3.47193
 1427.00    2.00068   3.46543
 1428.00    1.96665   3.45846
 1429.00    1.93302   3.45106
 1430.00    1.89976   3.44325
 1431.00    1.86630   3.43624
 1432.00    1.83322   3.42884
 1433.00    1.80051   3.42107
 1434.00    1.76819   3.41295
 1435.00    1.73625   3.40448
 1436.00    1.70470   3.39568
 1437.00    1.67355   3.38656
 1438.00    1.64281   3.37714
 1439.00    1.61246   3.36742
 1440.00    1.58252   3.35741
 1441.00    1.55230   3.34805
 1442.00    1.52250   3.33843
 1443.00    1.49310   3.32855
 1444.00    1.46413   3.31844
 1445.00    1.43556   3.30809
 1446.00    1.40742   3.29753
 1447.00    1.37970   3.28675
 1448.00    1.35239   3.27577
 1449.00    1.32550   3.26460
 1450.00    1.29904   3.25324
 1451.00    1.27222   3.24232
 1452.00    1.24582   3.23124
 1453.00    1.21981   3.22001
 1454.00    1.19420   3.20863
 1455.00    1.16896   3.19713
 1456.00    1.14409   3.18550
 1457.00    1.11958   3.17376
 1458.00    1.09542   3.16193
 1459.00    1.07159   3.15001
 1460.00    1.04810   3.13800
 1461.00    1.02431   3.12645
 1462.00    1.00082   3.11483
 1463.00    0.97763   3.10317
 1464.00    0.95470   3.09146
 1465.00    0.93202   3.07973
 1466.00    0.90958   3.06798
 1467.00    0.88737   3.05621
 1468.00    0.86536   3.04444
 1469.00    0.84355   3.03268
 1470.00    0.82191   3.02093
 1471.00    0.80000   3.00972
 1472.00    0.77827   2.99853
 1473.00    0.75674   2.98735
 1474.00    0.73541   2.97619
 1475.00    0.71431   2.96503
 1476.00    0.69344   2.95389
 1477.00    0.67281   2.94275
 1478.00    0.65245   2.93161
 1479.00    0.63237   2.92048
 1480.00    0.61257   2.90935
 1481.00    0.59246   2.89849
 1482.00    0.57263   2.88763
 1483.00    0.55308   2.87678
 1484.00    0.53380   2.86595
 1485.00    0.51478   2.85514
 1486.00    0.49600   2.84436
 1487.00    0.47747   2.83361
 1488.00    0.45916   2.82289
 1489.00    0.44108   2.81221
 1490.00    0.42321   2.80157
 1491.00    0.40506   2.79122
 1492.00    0.38710   2.78091
 1493.00    0.36932   2.77066
 1494.00    0.35170   2.76047
 1495.00    0.33423   2.75035
 1496.00    0.31690   2.74029
 1497.00    0.29969   2.73031
 1498.00    0.28259   2.72040
 1499.00    0.26560   2.71057
 1500.00    0.24869   2.70082
 1501.00    0.23149   2.69143
 1502.00    0.21439   2.68213
 1503.00    0.19742   2.67289
 1504.00    0.18059   2.66373
 1505.00    0.16392   2.65462
 1506.00    0.14744   2.64558
 1507.00    0.13117   2.63659
 1508.00    0.11511   2.62765
 1509.00    0.09930   2.61876
 1510.00    0.08374   2.60990
 1511.00    0.06800   2.60113
 1512.00    0.05249   2.59242
 1513.00    0.03717   2.58376
 1514.00    0.02198   2.57518
 1515.00    0.00690   2.56667
 1516.00   -0.00812   2.55826
 1517.00   -0.02311   2.54995
 1518.00   -0.03812   2.54175
 1519.00   -0.05318   2.53367
 1520.00   -0.06832   2.52570
 1521.00   -0.08374   2.51837
 1522.00   -0.09923   2.51116
 1523.00   -0.11475   2.50406
 1524.00   -0.13027   2.49705
 1525.00   -0.14573   2.49013
 1526.00   -0.16112   2.48329
 1527.00   -0.17638   2.47652
 1528.00   -0.19150   2.46981
 1529.00   -0.20642   2.46316
 1530.00   -0.22112   2.45656
 1531.00   -0.23600   2.44993
 1532.00   -0.25065   2.44336
 1533.00   -0.26511   2.43684
 1534.00   -0.27941   2.43038
 1535.00   -0.29357   2.42399
 1536.00   -0.30761   2.41768
 1537.00   -0.32156   2.41144
 1538.00   -0.33545   2.40529
 1539.00   -0.34929   2.39922
 1540.00   -0.36312   2.39324
 1541.00   -0.37717   2.38760
 1542.00   -0.39123   2.38205
 1543.00   -0.40528   2.37660
 1544.00   -0.41932   2.37123
 1545.00   -0.43335   2.36595
 1546.00   -0.44738   2.36076
 1547.00   -0.46138   2.35565
 1548.00   -0.47538   2.35063
 1549.00   -0.48936   2.34569
 1550.00   -0.50331   2.34083
 1551.00   -0.51750   2.33628
 1552.00   -0.53165   2.33181
 1553.00   -0.54576   2.32742
 1554.00   -0.55981   2.32310
 1555.00   -0.57381   2.31886
 1556.00   -0.58773   2.31469
 1557.00   -0.60157   2.31058
 1558.00   -0.61532   2.30655
 1559.00   -0.62897   2.30259
 1560.00   -0.64251   2.29870
 1561.00   -0.65619   2.29493
 1562.00   -0.66978   2.29124
 1563.00   -0.68331   2.28763
 1564.00   -0.69678   2.28408
 1565.00   -0.71023   2.28062
 1566.00   -0.72366   2.27723
 1567.00   -0.73711   2.27392
 1568.00   -0.75057   2.27069
 1569.00   -0.76408   2.26753
 1570.00   -0.77764   2.26445
 1571.00   -0.79150   2.26181
 1572.00   -0.80541   2.25924
 1573.00   -0.81935   2.25673
 1574.00   -0.83330   2.25430
 1575.00   -0.84724   2.25193
 1576.00   -0.86116   2.24963
 1577.00   -0.87505   2.24739
 1578.00   -0.88889   2.24522
 1579.00   -0.90266   2.24311
 1580.00   -0.91381   2.23790
 1581.00   -0.92489   2.23275
 1582.00   -0.93589   2.22766
 1583.00   -0.94685   2.22264
 1584.00   -0.95776   2.21769
 1585.00   -0.96863   2.21280
 1586.00   -0.97949   2.20798
 1587.00   -0.99032   2.20322
 1588.00   -1.00114   2.19852
 1589.00   -1.01197   2.19388
 1590.00   -1.02279   2.18930
 1591.00   -1.03363   2.18478
 1592.00   -1.04447   2.18031
 1593.00   -1.05532   2.17589
 1594.00   -1.06617   2.17153
 1595.00   -1.07702   2.16722
 1596.00   -1.08788   2.16297
 1597.00   -1.09873   2.15877
 1598.00   -1.10958   2.15462
 1599.00   -1.12043   2.15053
 1600.00   -1.13127   2.14649
 1601.00   -1.14212   2.14251
 1602.00   -1.15296   2.13858
 1603.00   -1.16381   2.13470
 1604.00   -1.17466   2.13088
 1605.00   -1.18551   2.12710
 1606.00   -1.19637   2.12338
 1607.00   -1.20724   2.11970
 1608.00   -1.21811   2.11606
 1609.00   -1.22899   2.11246
 1610.00   -1.23988   2.10890
 1611.00   -1.25076   2.10538
 1612.00   -1.26166   2.10190
 1613.00   -1.27254   2.09846
 1614.00   -1.28343   2.09507
 1615.00   -1.29431   2.09172
 1616.00   -1.30518   2.08843
 1617.00   -1.31605   2.08520
 1618.00   -1.32692   2.08203
 1619.00   -1.33779   2.07893
 1620.00   -1.34867   2.07591
 1621.00   -1.35956   2.07297
 1622.00   -1.37048   2.07010
 1623.00   -1.38142   2.06731
 1624.00   -1.39238   2.06457
 1625.00   -1.40338   2.06189
 1626.00   -1.41439   2.05924
 1627.00   -1.42543   2.05662
 1628.00   -1.43648   2.05402
 1629.00   -1.44754   2.05142
 1630.00   -1.45860   2.04881
 1631.00   -1.46964   2.04618
 1632.00   -1.48065   2.04354
 1633.00   -1.49165   2.04088
 1634.00   -1.50262   2.03822
 1635.00   -1.51357   2.03557
 1636.00   -1.52452   2.03295
 1637.00   -1.53546   2.03036
 1638.00   -1.54641   2.02782
 1639.00   -1.55738   2.02534
 1640.00   -1.56840   2.02294
 1641.00   -1.57947   2.02063
 1642.00   -1.59060   2.01840
 1643.00   -1.60177   2.01624
 1644.00   -1.61299   2.01413
 1645.00   -1.62424   2.01206
 1646.00   -1.63550   2.01001
 1647.00   -1.64675   2.00798
 1648.00   -1.65798   2.00593
 1649.00   -1.66916   2.00385
 1650.00   -1.68027   2.00172
 1651.00   -1.69128   1.99953
 1652.00   -1.70219   1.99728
 1653.00   -1.71301   1.99497
 1654.00   -1.72375   1.99263
 1655.00   -1.73441   1.99026
 1656.00   -1.74501   1.98788
 1657.00   -1.75556   1.98548
 1658.00   -1.76609   1.98310
 1659.00   -1.77661   1.98074
 1660.00   -1.78714   1.97841
 1661.00   -1.79770   1.97614
 1662.00   -1.80831   1.97391
 1663.00   -1.81897   1.97174
 1664.00   -1.82967   1.96962
 1665.00   -1.84044   1.96756
 1666.00   -1.85126   1.96554
 1667.00   -1.86215   1.96358
 1668.00   -1.87310   1.96167
 1669.00   -1.88413   1.95982
 1670.00   -1.89524   1.95801
 1671.00   -1.90643   1.95626
 1672.00   -1.91767   1.95455
 1673.00   -1.92894   1.95285
 1674.00   -1.94021   1.95115
 1675.00   -1.95145   1.94944
 1676.00   -1.96263   1.94770
 1677.00   -1.97371   1.94591
 1678.00   -1.98465   1.94405
 1679.00   -1.99542   1.94210
 1680.00   -2.00597   1.94005
 1681.00   -2.01628   1.93788
 1682.00   -2.02636   1.93561
 1683.00   -2.03623   1.93325
 1684.00   -2.04595   1.93083
 1685.00   -2.05554   1.92836
 1686.00   -2.06505   1.92587
 1687.00   -2.07451   1.92338
 1688.00   -2.08398   1.92089
 1689.00   -2.09350   1.91845
 1690.00   -2.10312   1.91606
 1691.00   -2.11288   1.91375
 1692.00   -2.12275   1.91149
 1693.00   -2.13268   1.90926
 1694.00   -2.14264   1.90705
 1695.00   -2.15256   1.90483
 1696.00   -2.16241   1.90258
 1697.00   -2.17214   1.90027
 1698.00   -2.18168   1.89790
 1699.00   -2.19098   1.89543
 1700.00   -2.19999   1.89285
 1701.00   -2.20866   1.89014
 1702.00   -2.21703   1.88732
 1703.00   -2.22513   1.88440
 1704.00   -2.23301   1.88141
 1705.00   -2.24071   1.87837
 1706.00   -2.24828   1.87528
 1707.00   -2.25576   1.87218
 1708.00   -2.26322   1.86908
 1709.00   -2.27069   1.86599
 1710.00   -2.27824   1.86294
 1711.00   -2.28589   1.85994
 1712.00   -2.29364   1.85698
 1713.00   -2.30147   1.85405
 1714.00   -2.30933   1.85115
 1715.00   -2.31722   1.84825
 1716.00   -2.32509   1.84535
 1717.00   -2.33293   1.84244
 1718.00   -2.34071   1.83951
 1719.00   -2.34839   1.83655
 1720.00   -2.35596   1.83355
 1721.00   -2.36338   1.83051
 1722.00   -2.37066   1.82742
 1723.00   -2.37781   1.82430
 1724.00   -2.38483   1.82113
 1725.00   -2.39173   1.81793
 1726.00   -2.39852   1.81469
 1727.00   -2.40520   1.81142
 1728.00   -2.41179   1.80813
 1729.00   -2.41828   1.80481
 1730.00   -2.42470   1.80146
 1731.00   -2.43104   1.79810
 1732.00   -2.43732   1.79471
 1733.00   -2.44354   1.79131
 1734.00   -2.44970   1.78789
 1735.00   -2.45581   1.78447
 1736.00   -2.46188   1.78103
 1737.00   -2.46792   1.77758
 1738.00   -2.47393   1.77413
 1739.00   -2.47991   1.77067
 1740.00   -2.48588   1.76721
 1741.00   -2.49182   1.76374
 1742.00   -2.49774   1.76027
 1743.00   -2.50359   1.75678
 1744.00   -2.50937   1.75327
 1745.00   -2.51505   1.74974
 1746.00   -2.52061   1.74617
 1747.00   -2.52602   1.74257
 1748.00   -2.53128   1.73893
 1749.00   -2.53635   1.73525
 1750.00   -2.54122   1.73152
 1751.00   -2.54589   1.72774
 1752.00   -2.55039   1.72392
 1753.00   -2.55475   1.72008
 1754.00   -2.55903   1.71623
 1755.00   -2.56326   1.71237
 1756.00   -2.56749   1.70851
 1757.00   -2.57175   1.70468
 1758.00   -2.57608   1.70086
 1759.00   -2.58053   1.69708
 1760.00   -2.58512   1.69334
 1761.00   -2.58989   1.68963
 1762.00   -2.59479   1.68596
 1763.00   -2.59980   1.68232
 1764.00   -2.60488   1.67869
 1765.00   -2.60999   1.67506
 1766.00   -2.61508   1.67144
 1767.00   -2.62014   1.66781
 1768.00   -2.62512   1.66417
 1769.00   -2.62999   1.66050
 1770.00   -2.63471   1.65682
 1771.00   -2.63928   1.65311
 1772.00   -2.64369   1.64938
 1773.00   -2.64798   1.64563
 1774.00   -2.65217   1.64188
 1775.00   -2.65629   1.63813
 1776.00   -2.66035   1.63438
 1777.00   -2.66438   1.63064
 1778.00   -2.66840   1.62691
 1779.00   -2.67243   1.62319
 1780.00   -2.67649   1.61950
 1781.00   -2.68060   1.61582
 1782.00   -2.68476   1.61217
 1783.00   -2.68895   1.60853
 1784.00   -2.69318   1.60491
 1785.00   -2.69744   1.60130
 1786.00   -2.70172   1.59771
 1787.00   -2.70602   1.59414
 1788.00   -2.71034   1.59057
 1789.00   -2.71466   1.58702
 1790.00   -2.71898   1.58347
 1791.00   -2.72330   1.57994
 1792.00   -2.72762   1.57641
 1793.00   -2.73193   1.57290
 1794.00   -2.73625   1.56939
 1795.00   -2.74057   1.56590
 1796.00   -2.74489   1.56243
 1797.00   -2.74921   1.55896
 1798.00   -2.75353   1.55552
 1799.00   -2.75785   1.55208
 1800.00   -2.76219   1.54867
 1801.00   -2.76652   1.54527
 1802.00   -2.77087   1.54189
 1803.00   -2.77522   1.53853
 1804.00   -2.77960   1.53519
 1805.00   -2.78400   1.53186
 1806.00   -2.78842   1.52855
 1807.00   -2.79287   1.52526
 1808.00   -2.79735   1.52199
 1809.00   -2.80187   1.51873
 1810.00   -2.80643   1.51549
 1811.00   -2.81104   1.51226
 1812.00   -2.81566   1.50905
 1813.00   -2.82030   1.50585
 1814.00   -2.82493   1.50267
 1815.00   -2.82954   1.49950
 1816.00   -2.83412   1.49635
 1817.00   -2.83864   1.49322
 1818.00   -2.84310   1.49011
 1819.00   -2.84748   1.48703
 1820.00   -2.85176   1.48397
 1821.00   -2.85594   1.48094
 1822.00   -2.86004   1.47793
 1823.00   -2.86409   1.47496
 1824.00   -2.86810   1.47200
 1825.00   -2.87211   1.46907
 1826.00   -2.87613   1.46616
 1827.00   -2.88020   1.46326
 1828.00   -2.88434   1.46037
 1829.00   -2.88857   1.45749
 1830.00   -2.89291   1.45460
 1831.00   -2.89738   1.45171
 1832.00   -2.90195   1.44882
 1833.00   -2.90662   1.44593
 1834.00   -2.91134   1.44304
 1835.00   -2.91610   1.44016
 1836.00   -2.92088   1.43729
 1837.00   -2.92564   1.43444
 1838.00   -2.93036   1.43162
 1839.00   -2.93503   1.42882
 1840.00   -2.93962   1.42607
 1841.00   -2.94411   1.42335
 1842.00   -2.94851   1.42068
 1843.00   -2.95284   1.41805
 1844.00   -2.95711   1.41545
 1845.00   -2.96133   1.41289
 1846.00   -2.96552   1.41036
 1847.00   -2.96969   1.40784
 1848.00   -2.97386   1.40535
 1849.00   -2.97803   1.40288
 1850.00   -2.98222   1.40041
 1851.00   -2.98644   1.39794
 1852.00   -2.99069   1.39549
 1853.00   -2.99496   1.39304
 1854.00   -2.99924   1.39060
 1855.00   -3.00353   1.38818
 1856.00   -3.00783   1.38577
 1857.00   -3.01211   1.38338
 1858.00   -3.01639   1.38102
 1859.00   -3.02065   1.37869
 1860.00   -3.02490   1.37638
 1861.00   -3.02911   1.37411
 1862.00   -3.03331   1.37187
 1863.00   -3.03751   1.36965
 1864.00   -3.04172   1.36745
 1865.00   -3.04596   1.36526
 1866.00   -3.05022   1.36308
 1867.00   -3.05454   1.36089
 1868.00   -3.05891   1.35869
 1869.00   -3.06336   1.35647
 1870.00   -3.06790   1.35423
 1871.00   -3.07252   1.35197
 1872.00   -3.07722   1.34967
 1873.00   -3.08198   1.34736
 1874.00   -3.08677   1.34505
 1875.00   -3.09158   1.34273
 1876.00   -3.09639   1.34043
 1877.00   -3.10117   1.33814
 1878.00   -3.10591   1.33588
 1879.00   -3.11059   1.33367
 1880.00   -3.11518   1.33150
 1881.00   -3.11968   1.32939
 1882.00   -3.12408   1.32734
 1883.00   -3.12841   1.32534
 1884.00   -3.13267   1.32338
 1885.00   -3.13687   1.32147
 1886.00   -3.14104   1.31958
 1887.00   -3.14517   1.31772
 1888.00   -3.14928   1.31589
 1889.00   -3.15339   1.31406
 1890.00   -3.15751   1.31225
 1891.00   -3.16164   1.31043
 1892.00   -3.16578   1.30862
 1893.00   -3.16994   1.30681
 1894.00   -3.17411   1.30501
 1895.00   -3.17829   1.30321
 1896.00   -3.18247   1.30142
 1897.00   -3.18665   1.29964
 1898.00   -3.19083   1.29787
 1899.00   -3.19500   1.29612
 1900.00   -3.19917   1.29438
 1901.00   -3.20332   1.29266
 1902.00   -3.20747   1.29095
 1903.00   -3.21160   1.28926
 1904.00   -3.21572   1.28758
 1905.00   -3.21983   1.28592
 1906.00   -3.22392   1.28427
 1907.00   -3.22801   1.28263
 1908.00   -3.23208   1.28101
 1909.00   -3.23615   1.27939
 1910.00   -3.24020   1.27779
 1911.00   -3.24424   1.27620
 1912.00   -3.24827   1.27462
 1913.00   -3.25229   1.27304
 1914.00   -3.25630   1.27148
 1915.00   -3.26030   1.26994
