   W          M2-(pi+_n)
 (MeV)       Re        Im
 1656.00    1.00881   0.00000
 1657.00    1.00809   0.00000
 1658.00    1.00736   0.00000
 1659.00    1.00663   0.00000
 1660.00    1.00590   0.00000
 1661.00    1.00517   0.00000
 1662.00    1.00444   0.00000
 1663.00    1.00370   0.00000
 1664.00    1.00297   0.00000
 1665.00    1.00223   0.00000
 1666.00    1.00150   0.00000
 1667.00    1.00076   0.00000
 1668.00    1.00002   0.00000
 1669.00    0.99928   0.00000
 1670.00    0.99854   0.00000
 1671.00    0.99780   0.00000
 1672.00    0.99706   0.00000
 1673.00    0.99631   0.00000
 1674.00    0.99557   0.00000
 1675.00    0.99482   0.00000
 1676.00    0.99408   0.00000
 1677.00    0.99333   0.00000
 1678.00    0.99258   0.00000
 1679.00    0.99183   0.00000
 1680.00    0.99108   0.00000
 1681.00    0.99033   0.00000
 1682.00    0.98958   0.00000
 1683.00    0.98883   0.00000
 1684.00    0.98807   0.00000
 1685.00    0.98732   0.00000
 1686.00    0.98656   0.00000
 1687.00    0.98581   0.00000
 1688.00    0.98505   0.00000
 1689.00    0.98429   0.00000
 1690.00    0.98353   0.00000
 1691.00    0.98277   0.00000
 1692.00    0.98201   0.00000
 1693.00    0.98125   0.00000
 1694.00    0.98049   0.00000
 1695.00    0.97972   0.00000
 1696.00    0.97896   0.00000
 1697.00    0.97820   0.00000
 1698.00    0.97743   0.00000
 1699.00    0.97666   0.00000
 1700.00    0.97590   0.00000
 1701.00    0.97513   0.00000
 1702.00    0.97436   0.00000
 1703.00    0.97359   0.00000
 1704.00    0.97282   0.00000
 1705.00    0.97205   0.00000
 1706.00    0.97128   0.00000
 1707.00    0.97050   0.00000
 1708.00    0.96973   0.00000
 1709.00    0.96896   0.00000
 1710.00    0.96818   0.00000
 1711.00    0.96740   0.00000
 1712.00    0.96663   0.00000
 1713.00    0.96585   0.00000
 1714.00    0.96507   0.00000
 1715.00    0.96429   0.00000
 1716.00    0.96352   0.00000
 1717.00    0.96274   0.00000
 1718.00    0.96195   0.00000
 1719.00    0.96117   0.00000
 1720.00    0.96039   0.00000
 1721.00    0.95961   0.00000
 1722.00    0.95882   0.00000
 1723.00    0.95804   0.00000
 1724.00    0.95726   0.00000
 1725.00    0.95647   0.00000
 1726.00    0.95568   0.00000
 1727.00    0.95490   0.00000
 1728.00    0.95411   0.00000
 1729.00    0.95332   0.00000
 1730.00    0.95253   0.00000
 1731.00    0.95175   0.00000
 1732.00    0.95096   0.00000
 1733.00    0.95016   0.00000
 1734.00    0.94937   0.00000
 1735.00    0.94858   0.00000
 1736.00    0.94779   0.00000
 1737.00    0.94700   0.00000
 1738.00    0.94620   0.00000
 1739.00    0.94541   0.00000
 1740.00    0.94462   0.00000
 1741.00    0.94382   0.00000
 1742.00    0.94302   0.00000
 1743.00    0.94223   0.00000
 1744.00    0.94143   0.00000
 1745.00    0.94063   0.00000
 1746.00    0.93984   0.00000
 1747.00    0.93904   0.00000
 1748.00    0.93824   0.00000
 1749.00    0.93744   0.00000
 1750.00    0.93664   0.00000
 1751.00    0.93584   0.00000
 1752.00    0.93504   0.00000
 1753.00    0.93424   0.00000
 1754.00    0.93343   0.00000
 1755.00    0.93263   0.00000
 1756.00    0.93183   0.00000
 1757.00    0.93103   0.00000
 1758.00    0.93022   0.00000
 1759.00    0.92942   0.00000
 1760.00    0.92861   0.00000
 1761.00    0.92781   0.00000
 1762.00    0.92700   0.00000
 1763.00    0.92619   0.00000
 1764.00    0.92539   0.00000
 1765.00    0.92458   0.00000
 1766.00    0.92377   0.00000
 1767.00    0.92296   0.00000
 1768.00    0.92216   0.00000
 1769.00    0.92135   0.00000
 1770.00    0.92054   0.00000
 1771.00    0.91973   0.00000
 1772.00    0.91892   0.00000
 1773.00    0.91811   0.00000
 1774.00    0.91730   0.00000
 1775.00    0.91648   0.00000
 1776.00    0.91567   0.00000
 1777.00    0.91486   0.00000
 1778.00    0.91405   0.00000
 1779.00    0.91323   0.00000
 1780.00    0.91242   0.00000
 1781.00    0.91161   0.00000
 1782.00    0.91079   0.00000
 1783.00    0.90998   0.00000
 1784.00    0.90916   0.00000
 1785.00    0.90835   0.00000
 1786.00    0.90753   0.00000
 1787.00    0.90671   0.00000
 1788.00    0.90590   0.00000
 1789.00    0.90508   0.00000
 1790.00    0.90426   0.00000
 1791.00    0.90345   0.00000
 1792.00    0.90263   0.00000
 1793.00    0.90181   0.00000
 1794.00    0.90099   0.00000
 1795.00    0.90017   0.00000
 1796.00    0.89935   0.00000
 1797.00    0.89853   0.00000
 1798.00    0.89771   0.00000
 1799.00    0.89689   0.00000
 1800.00    0.89607   0.00000
 1801.00    0.89525   0.00000
 1802.00    0.89443   0.00000
 1803.00    0.89361   0.00000
 1804.00    0.89279   0.00000
 1805.00    0.89196   0.00000
 1806.00    0.89114   0.00000
 1807.00    0.89032   0.00000
 1808.00    0.88950   0.00000
 1809.00    0.88867   0.00000
 1810.00    0.88785   0.00000
 1811.00    0.88702   0.00000
 1812.00    0.88620   0.00000
 1813.00    0.88538   0.00000
 1814.00    0.88455   0.00000
 1815.00    0.88373   0.00000
 1816.00    0.88290   0.00000
 1817.00    0.88208   0.00000
 1818.00    0.88125   0.00000
 1819.00    0.88042   0.00000
 1820.00    0.87960   0.00000
 1821.00    0.87877   0.00000
 1822.00    0.87794   0.00000
 1823.00    0.87712   0.00000
 1824.00    0.87629   0.00000
 1825.00    0.87546   0.00000
 1826.00    0.87464   0.00000
 1827.00    0.87381   0.00000
 1828.00    0.87298   0.00000
 1829.00    0.87215   0.00000
 1830.00    0.87132   0.00000
 1831.00    0.87049   0.00000
 1832.00    0.86966   0.00000
 1833.00    0.86884   0.00000
 1834.00    0.86801   0.00000
 1835.00    0.86718   0.00000
 1836.00    0.86635   0.00000
 1837.00    0.86552   0.00000
 1838.00    0.86469   0.00000
 1839.00    0.86386   0.00000
 1840.00    0.86303   0.00000
 1841.00    0.86220   0.00000
 1842.00    0.86136   0.00000
 1843.00    0.86053   0.00000
 1844.00    0.85970   0.00000
 1845.00    0.85887   0.00000
 1846.00    0.85804   0.00000
 1847.00    0.85721   0.00000
 1848.00    0.85638   0.00000
 1849.00    0.85554   0.00000
 1850.00    0.85471   0.00000
 1851.00    0.85388   0.00000
 1852.00    0.85305   0.00000
 1853.00    0.85221   0.00000
 1854.00    0.85138   0.00000
 1855.00    0.85055   0.00000
 1856.00    0.84971   0.00000
 1857.00    0.84888   0.00000
 1858.00    0.84805   0.00000
 1859.00    0.84721   0.00000
 1860.00    0.84638   0.00000
 1861.00    0.84555   0.00000
 1862.00    0.84471   0.00000
 1863.00    0.84388   0.00000
 1864.00    0.84304   0.00000
 1865.00    0.84221   0.00000
 1866.00    0.84137   0.00000
 1867.00    0.84054   0.00000
 1868.00    0.83971   0.00000
 1869.00    0.83887   0.00000
 1870.00    0.83804   0.00000
 1871.00    0.83720   0.00000
 1872.00    0.83637   0.00000
 1873.00    0.83553   0.00000
 1874.00    0.83469   0.00000
 1875.00    0.83386   0.00000
 1876.00    0.83302   0.00000
 1877.00    0.83219   0.00000
 1878.00    0.83135   0.00000
 1879.00    0.83052   0.00000
 1880.00    0.82968   0.00000
 1881.00    0.82884   0.00000
 1882.00    0.82801   0.00000
 1883.00    0.82717   0.00000
 1884.00    0.82634   0.00000
 1885.00    0.82550   0.00000
 1886.00    0.82466   0.00000
 1887.00    0.82383   0.00000
 1888.00    0.82299   0.00000
 1889.00    0.82215   0.00000
 1890.00    0.82132   0.00000
 1891.00    0.82048   0.00000
 1892.00    0.81964   0.00000
 1893.00    0.81881   0.00000
 1894.00    0.81797   0.00000
 1895.00    0.81713   0.00000
 1896.00    0.81630   0.00000
 1897.00    0.81546   0.00000
 1898.00    0.81462   0.00000
 1899.00    0.81379   0.00000
 1900.00    0.81295   0.00000
