   W          E2+(pi+_n)
 1235.00    0.77082   0.00532
 1236.00    0.77120   0.00538
 1237.00    0.77157   0.00545
 1238.00    0.77192   0.00551
 1239.00    0.77225   0.00558
 1240.00    0.77257   0.00565
 1241.00    0.77288   0.00571
 1242.00    0.77317   0.00578
 1243.00    0.77345   0.00585
 1244.00    0.77371   0.00592
 1245.00    0.77396   0.00599
 1246.00    0.77419   0.00605
 1247.00    0.77441   0.00612
 1248.00    0.77462   0.00619
 1249.00    0.77482   0.00626
 1250.00    0.77500   0.00633
 1251.00    0.77517   0.00639
 1252.00    0.77533   0.00646
 1253.00    0.77547   0.00653
 1254.00    0.77561   0.00659
 1255.00    0.77573   0.00666
 1256.00    0.77584   0.00673
 1257.00    0.77594   0.00680
 1258.00    0.77603   0.00686
 1259.00    0.77610   0.00693
 1260.00    0.77617   0.00700
 1261.00    0.77622   0.00707
 1262.00    0.77627   0.00713
 1263.00    0.77630   0.00720
 1264.00    0.77632   0.00727
 1265.00    0.77634   0.00734
 1266.00    0.77634   0.00741
 1267.00    0.77633   0.00748
 1268.00    0.77632   0.00756
 1269.00    0.77629   0.00763
 1270.00    0.77626   0.00770
 1271.00    0.77621   0.00778
 1272.00    0.77616   0.00785
 1273.00    0.77610   0.00793
 1274.00    0.77603   0.00800
 1275.00    0.77595   0.00808
 1276.00    0.77586   0.00815
 1277.00    0.77577   0.00822
 1278.00    0.77566   0.00830
 1279.00    0.77555   0.00837
 1280.00    0.77543   0.00844
 1281.00    0.77530   0.00851
 1282.00    0.77516   0.00858
 1283.00    0.77502   0.00865
 1284.00    0.77487   0.00871
 1285.00    0.77471   0.00878
 1286.00    0.77454   0.00885
 1287.00    0.77437   0.00891
 1288.00    0.77419   0.00898
 1289.00    0.77400   0.00905
 1290.00    0.77381   0.00912
 1291.00    0.77361   0.00919
 1292.00    0.77341   0.00927
 1293.00    0.77319   0.00934
 1294.00    0.77298   0.00942
 1295.00    0.77275   0.00949
 1296.00    0.77252   0.00957
 1297.00    0.77228   0.00965
 1298.00    0.77203   0.00972
 1299.00    0.77177   0.00980
 1300.00    0.77151   0.00988
 1301.00    0.77124   0.00995
 1302.00    0.77096   0.01002
 1303.00    0.77067   0.01009
 1304.00    0.77038   0.01017
 1305.00    0.77008   0.01024
 1306.00    0.76977   0.01031
 1307.00    0.76946   0.01038
 1308.00    0.76915   0.01046
 1309.00    0.76883   0.01053
 1310.00    0.76851   0.01061
 1311.00    0.76818   0.01069
 1312.00    0.76786   0.01076
 1313.00    0.76753   0.01084
 1314.00    0.76719   0.01093
 1315.00    0.76686   0.01101
 1316.00    0.76652   0.01109
 1317.00    0.76618   0.01117
 1318.00    0.76583   0.01126
 1319.00    0.76548   0.01134
 1320.00    0.76513   0.01142
 1321.00    0.76477   0.01150
 1322.00    0.76441   0.01158
 1323.00    0.76404   0.01166
 1324.00    0.76367   0.01174
 1325.00    0.76329   0.01182
 1326.00    0.76291   0.01190
 1327.00    0.76253   0.01198
 1328.00    0.76213   0.01206
 1329.00    0.76173   0.01214
 1330.00    0.76133   0.01222
 1331.00    0.76092   0.01229
 1332.00    0.76050   0.01237
 1333.00    0.76008   0.01245
 1334.00    0.75965   0.01253
 1335.00    0.75922   0.01261
 1336.00    0.75879   0.01269
 1337.00    0.75835   0.01277
 1338.00    0.75791   0.01285
 1339.00    0.75747   0.01294
 1340.00    0.75703   0.01303
 1341.00    0.75659   0.01312
 1342.00    0.75615   0.01321
 1343.00    0.75571   0.01330
 1344.00    0.75527   0.01339
 1345.00    0.75483   0.01349
 1346.00    0.75438   0.01358
 1347.00    0.75393   0.01368
 1348.00    0.75347   0.01377
 1349.00    0.75302   0.01387
 1350.00    0.75255   0.01396
 1351.00    0.75208   0.01405
 1352.00    0.75161   0.01414
 1353.00    0.75113   0.01423
 1354.00    0.75065   0.01432
 1355.00    0.75017   0.01441
 1356.00    0.74968   0.01450
 1357.00    0.74918   0.01458
 1358.00    0.74869   0.01468
 1359.00    0.74819   0.01477
 1360.00    0.74769   0.01486
 1361.00    0.74718   0.01496
 1362.00    0.74668   0.01505
 1363.00    0.74617   0.01515
 1364.00    0.74567   0.01525
 1365.00    0.74516   0.01535
 1366.00    0.74465   0.01546
 1367.00    0.74413   0.01556
 1368.00    0.74362   0.01566
 1369.00    0.74310   0.01577
 1370.00    0.74259   0.01587
 1371.00    0.74207   0.01597
 1372.00    0.74155   0.01607
 1373.00    0.74103   0.01617
 1374.00    0.74051   0.01627
 1375.00    0.73998   0.01638
 1376.00    0.73946   0.01648
 1377.00    0.73892   0.01658
 1378.00    0.73839   0.01669
 1379.00    0.73785   0.01679
 1380.00    0.73731   0.01690
 1381.00    0.73676   0.01700
 1382.00    0.73621   0.01711
 1383.00    0.73565   0.01722
 1384.00    0.73509   0.01733
 1385.00    0.73453   0.01744
 1386.00    0.73397   0.01755
 1387.00    0.73341   0.01767
 1388.00    0.73285   0.01778
 1389.00    0.73229   0.01789
 1390.00    0.73173   0.01801
 1391.00    0.73118   0.01813
 1392.00    0.73063   0.01824
 1393.00    0.73007   0.01836
 1394.00    0.72952   0.01848
 1395.00    0.72897   0.01859
 1396.00    0.72841   0.01871
 1397.00    0.72785   0.01883
 1398.00    0.72729   0.01895
 1399.00    0.72672   0.01907
 1400.00    0.72615   0.01919
 1401.00    0.72557   0.01931
 1402.00    0.72498   0.01944
 1403.00    0.72440   0.01956
 1404.00    0.72380   0.01968
 1405.00    0.72321   0.01981
 1406.00    0.72261   0.01993
 1407.00    0.72201   0.02006
 1408.00    0.72141   0.02019
 1409.00    0.72081   0.02032
 1410.00    0.72022   0.02045
 1411.00    0.71962   0.02058
 1412.00    0.71903   0.02071
 1413.00    0.71844   0.02084
 1414.00    0.71785   0.02098
 1415.00    0.71726   0.02111
 1416.00    0.71667   0.02125
 1417.00    0.71608   0.02139
 1418.00    0.71549   0.02152
 1419.00    0.71490   0.02166
 1420.00    0.71430   0.02180
 1421.00    0.71370   0.02194
 1422.00    0.71310   0.02207
 1423.00    0.71250   0.02221
 1424.00    0.71189   0.02235
 1425.00    0.71128   0.02249
 1426.00    0.71067   0.02264
 1427.00    0.71005   0.02278
 1428.00    0.70944   0.02293
 1429.00    0.70882   0.02308
 1430.00    0.70820   0.02323
 1431.00    0.70757   0.02338
 1432.00    0.70695   0.02354
 1433.00    0.70632   0.02370
 1434.00    0.70569   0.02386
 1435.00    0.70506   0.02403
 1436.00    0.70443   0.02419
 1437.00    0.70380   0.02435
 1438.00    0.70316   0.02452
 1439.00    0.70253   0.02468
 1440.00    0.70190   0.02484
 1441.00    0.70126   0.02500
 1442.00    0.70063   0.02516
 1443.00    0.69999   0.02531
 1444.00    0.69936   0.02547
 1445.00    0.69872   0.02563
 1446.00    0.69808   0.02579
 1447.00    0.69743   0.02595
 1448.00    0.69679   0.02611
 1449.00    0.69614   0.02628
 1450.00    0.69549   0.02645
 1451.00    0.69484   0.02662
 1452.00    0.69418   0.02680
 1453.00    0.69352   0.02699
 1454.00    0.69285   0.02717
 1455.00    0.69219   0.02736
 1456.00    0.69152   0.02755
 1457.00    0.69085   0.02774
 1458.00    0.69018   0.02794
 1459.00    0.68952   0.02813
 1460.00    0.68885   0.02832
 1461.00    0.68818   0.02852
 1462.00    0.68751   0.02871
 1463.00    0.68685   0.02891
 1464.00    0.68618   0.02911
 1465.00    0.68551   0.02930
 1466.00    0.68485   0.02950
 1467.00    0.68418   0.02970
 1468.00    0.68351   0.02989
 1469.00    0.68284   0.03009
 1470.00    0.68217   0.03030
 1471.00    0.68150   0.03050
 1472.00    0.68082   0.03070
 1473.00    0.68014   0.03091
 1474.00    0.67946   0.03111
 1475.00    0.67878   0.03132
 1476.00    0.67810   0.03154
 1477.00    0.67741   0.03175
 1478.00    0.67672   0.03197
 1479.00    0.67603   0.03219
 1480.00    0.67533   0.03241
 1481.00    0.67463   0.03264
 1482.00    0.67393   0.03287
 1483.00    0.67323   0.03310
 1484.00    0.67252   0.03333
 1485.00    0.67181   0.03357
 1486.00    0.67109   0.03381
 1487.00    0.67037   0.03405
 1488.00    0.66965   0.03429
 1489.00    0.66893   0.03454
 1490.00    0.66820   0.03478
 1491.00    0.66747   0.03503
 1492.00    0.66674   0.03528
 1493.00    0.66600   0.03553
 1494.00    0.66527   0.03578
 1495.00    0.66453   0.03603
 1496.00    0.66378   0.03628
 1497.00    0.66304   0.03654
 1498.00    0.66229   0.03679
 1499.00    0.66154   0.03705
 1500.00    0.66079   0.03731
 1501.00    0.66004   0.03757
 1502.00    0.65929   0.03783
 1503.00    0.65853   0.03810
 1504.00    0.65778   0.03837
 1505.00    0.65702   0.03864
 1506.00    0.65625   0.03891
 1507.00    0.65549   0.03919
 1508.00    0.65472   0.03947
 1509.00    0.65394   0.03975
 1510.00    0.65316   0.04004
 1511.00    0.65238   0.04033
 1512.00    0.65160   0.04063
 1513.00    0.65080   0.04093
 1514.00    0.65001   0.04123
 1515.00    0.64921   0.04153
 1516.00    0.64841   0.04183
 1517.00    0.64760   0.04214
 1518.00    0.64679   0.04245
 1519.00    0.64597   0.04275
 1520.00    0.64515   0.04306
 1521.00    0.64433   0.04336
 1522.00    0.64351   0.04367
 1523.00    0.64268   0.04398
 1524.00    0.64184   0.04429
 1525.00    0.64100   0.04460
 1526.00    0.64016   0.04491
 1527.00    0.63931   0.04523
 1528.00    0.63845   0.04555
 1529.00    0.63758   0.04588
 1530.00    0.63671   0.04621
 1531.00    0.63583   0.04654
 1532.00    0.63494   0.04688
 1533.00    0.63404   0.04723
 1534.00    0.63314   0.04758
 1535.00    0.63223   0.04793
 1536.00    0.63132   0.04829
 1537.00    0.63040   0.04865
 1538.00    0.62947   0.04901
 1539.00    0.62854   0.04937
 1540.00    0.62761   0.04972
 1541.00    0.62667   0.05008
 1542.00    0.62573   0.05044
 1543.00    0.62478   0.05080
 1544.00    0.62383   0.05116
 1545.00    0.62287   0.05152
 1546.00    0.62191   0.05188
 1547.00    0.62094   0.05224
 1548.00    0.61995   0.05260
 1549.00    0.61896   0.05297
 1550.00    0.61796   0.05333
 1551.00    0.61695   0.05370
 1552.00    0.61592   0.05407
 1553.00    0.61489   0.05444
 1554.00    0.61384   0.05482
 1555.00    0.61278   0.05519
 1556.00    0.61172   0.05557
 1557.00    0.61064   0.05595
 1558.00    0.60955   0.05633
 1559.00    0.60845   0.05671
 1560.00    0.60735   0.05710
 1561.00    0.60623   0.05748
 1562.00    0.60511   0.05787
 1563.00    0.60397   0.05826
 1564.00    0.60282   0.05865
 1565.00    0.60167   0.05904
 1566.00    0.60050   0.05943
 1567.00    0.59932   0.05981
 1568.00    0.59813   0.06020
 1569.00    0.59693   0.06058
 1570.00    0.59571   0.06097
 1571.00    0.59448   0.06135
 1572.00    0.59324   0.06173
 1573.00    0.59199   0.06210
 1574.00    0.59072   0.06248
 1575.00    0.58944   0.06285
 1576.00    0.58814   0.06321
 1577.00    0.58683   0.06358
 1578.00    0.58550   0.06394
 1579.00    0.58415   0.06430
 1580.00    0.58279   0.06465
 1581.00    0.58140   0.06500
 1582.00    0.58000   0.06534
 1583.00    0.57859   0.06568
 1584.00    0.57715   0.06602
 1585.00    0.57570   0.06635
 1586.00    0.57423   0.06667
 1587.00    0.57275   0.06698
 1588.00    0.57124   0.06729
 1589.00    0.56973   0.06759
 1590.00    0.56819   0.06789
 1591.00    0.56664   0.06817
 1592.00    0.56508   0.06845
 1593.00    0.56349   0.06871
 1594.00    0.56189   0.06897
 1595.00    0.56028   0.06921
 1596.00    0.55864   0.06944
 1597.00    0.55698   0.06966
 1598.00    0.55531   0.06986
 1599.00    0.55361   0.07004
 1600.00    0.55190   0.07021
 1601.00    0.55016   0.07036
 1602.00    0.54841   0.07049
 1603.00    0.54663   0.07060
 1604.00    0.54484   0.07069
 1605.00    0.54302   0.07076
 1606.00    0.54118   0.07081
 1607.00    0.53932   0.07084
 1608.00    0.53744   0.07085
 1609.00    0.53555   0.07083
 1610.00    0.53363   0.07080
 1611.00    0.53169   0.07074
 1612.00    0.52973   0.07065
 1613.00    0.52776   0.07054
 1614.00    0.52577   0.07040
 1615.00    0.52376   0.07023
 1616.00    0.52173   0.07002
 1617.00    0.51969   0.06978
 1618.00    0.51763   0.06951
 1619.00    0.51556   0.06920
 1620.00    0.51347   0.06885
 1621.00    0.51138   0.06847
 1622.00    0.50927   0.06804
 1623.00    0.50715   0.06757
 1624.00    0.50502   0.06705
 1625.00    0.50289   0.06649
 1626.00    0.50075   0.06589
 1627.00    0.49861   0.06525
 1628.00    0.49646   0.06456
 1629.00    0.49431   0.06382
 1630.00    0.49216   0.06304
 1631.00    0.49001   0.06222
 1632.00    0.48786   0.06134
 1633.00    0.48572   0.06042
 1634.00    0.48359   0.05944
 1635.00    0.48147   0.05842
 1636.00    0.47936   0.05734
 1637.00    0.47726   0.05621
 1638.00    0.47519   0.05503
 1639.00    0.47313   0.05379
 1640.00    0.47109   0.05250
 1641.00    0.46907   0.05115
 1642.00    0.46708   0.04976
 1643.00    0.46511   0.04831
 1644.00    0.46317   0.04681
 1645.00    0.46125   0.04527
 1646.00    0.45937   0.04368
 1647.00    0.45752   0.04204
 1648.00    0.45570   0.04037
 1649.00    0.45391   0.03865
 1650.00    0.45216   0.03690
 1651.00    0.45043   0.03511
 1652.00    0.44875   0.03328
 1653.00    0.44712   0.03142
 1654.00    0.44555   0.02951
 1655.00    0.44405   0.02755
 1656.00    0.44262   0.02555
 1657.00    0.44127   0.02350
 1658.00    0.43999   0.02141
 1659.00    0.43879   0.01928
 1660.00    0.43765   0.01710
 1661.00    0.43659   0.01489
 1662.00    0.43557   0.01265
 1663.00    0.43461   0.01041
 1664.00    0.43370   0.00818
 1665.00    0.43283   0.00598
 1666.00    0.43202   0.00381
 1667.00    0.43126   0.00168
 1668.00    0.43057  -0.00042
 1669.00    0.42995  -0.00248
 1670.00    0.42943  -0.00454
 1671.00    0.42900  -0.00659
 1672.00    0.42865  -0.00865
 1673.00    0.42836  -0.01073
 1674.00    0.42813  -0.01282
 1675.00    0.42795  -0.01494
 1676.00    0.42780  -0.01707
 1677.00    0.42767  -0.01921
 1678.00    0.42758  -0.02134
 1679.00    0.42752  -0.02346
 1680.00    0.42751  -0.02554
 1681.00    0.42756  -0.02756
 1682.00    0.42767  -0.02952
 1683.00    0.42785  -0.03144
 1684.00    0.42809  -0.03330
 1685.00    0.42840  -0.03513
 1686.00    0.42875  -0.03691
 1687.00    0.42916  -0.03864
 1688.00    0.42962  -0.04034
 1689.00    0.43010  -0.04199
 1690.00    0.43062  -0.04360
 1691.00    0.43114  -0.04517
 1692.00    0.43169  -0.04671
 1693.00    0.43224  -0.04820
 1694.00    0.43282  -0.04965
 1695.00    0.43342  -0.05105
 1696.00    0.43404  -0.05242
 1697.00    0.43468  -0.05374
 1698.00    0.43534  -0.05502
 1699.00    0.43602  -0.05626
 1700.00    0.43671  -0.05745
 1701.00    0.43743  -0.05861
 1702.00    0.43816  -0.05973
 1703.00    0.43890  -0.06081
 1704.00    0.43965  -0.06185
 1705.00    0.44041  -0.06285
 1706.00    0.44118  -0.06380
 1707.00    0.44195  -0.06472
 1708.00    0.44272  -0.06560
 1709.00    0.44350  -0.06644
 1710.00    0.44427  -0.06724
 1711.00    0.44503  -0.06800
 1712.00    0.44578  -0.06873
 1713.00    0.44653  -0.06942
 1714.00    0.44727  -0.07008
 1715.00    0.44800  -0.07070
 1716.00    0.44873  -0.07129
 1717.00    0.44945  -0.07185
 1718.00    0.45016  -0.07238
 1719.00    0.45086  -0.07288
 1720.00    0.45156  -0.07336
 1721.00    0.45225  -0.07380
 1722.00    0.45293  -0.07423
 1723.00    0.45360  -0.07462
 1724.00    0.45426  -0.07499
 1725.00    0.45492  -0.07534
 1726.00    0.45556  -0.07566
 1727.00    0.45620  -0.07596
 1728.00    0.45682  -0.07624
 1729.00    0.45744  -0.07650
 1730.00    0.45804  -0.07673
 1731.00    0.45863  -0.07695
 1732.00    0.45921  -0.07714
 1733.00    0.45978  -0.07732
 1734.00    0.46034  -0.07748
 1735.00    0.46088  -0.07762
 1736.00    0.46141  -0.07774
 1737.00    0.46193  -0.07785
 1738.00    0.46243  -0.07794
 1739.00    0.46293  -0.07802
 1740.00    0.46341  -0.07808
 1741.00    0.46387  -0.07812
 1742.00    0.46432  -0.07815
 1743.00    0.46476  -0.07817
 1744.00    0.46519  -0.07818
 1745.00    0.46560  -0.07818
 1746.00    0.46600  -0.07816
 1747.00    0.46639  -0.07814
 1748.00    0.46677  -0.07810
 1749.00    0.46714  -0.07806
 1750.00    0.46749  -0.07801
 1751.00    0.46783  -0.07796
 1752.00    0.46816  -0.07790
 1753.00    0.46848  -0.07783
 1754.00    0.46879  -0.07775
 1755.00    0.46909  -0.07767
 1756.00    0.46937  -0.07757
 1757.00    0.46964  -0.07748
 1758.00    0.46990  -0.07737
 1759.00    0.47015  -0.07725
 1760.00    0.47038  -0.07713
 1761.00    0.47061  -0.07700
 1762.00    0.47082  -0.07686
 1763.00    0.47102  -0.07671
 1764.00    0.47121  -0.07656
 1765.00    0.47138  -0.07640
 1766.00    0.47155  -0.07624
 1767.00    0.47171  -0.07607
 1768.00    0.47186  -0.07590
 1769.00    0.47200  -0.07572
 1770.00    0.47214  -0.07554
 1771.00    0.47226  -0.07536
 1772.00    0.47238  -0.07518
 1773.00    0.47250  -0.07499
 1774.00    0.47260  -0.07480
 1775.00    0.47270  -0.07461
 1776.00    0.47279  -0.07442
 1777.00    0.47287  -0.07422
 1778.00    0.47294  -0.07403
 1779.00    0.47301  -0.07383
 1780.00    0.47306  -0.07363
 1781.00    0.47311  -0.07343
 1782.00    0.47314  -0.07323
 1783.00    0.47317  -0.07303
 1784.00    0.47319  -0.07283
 1785.00    0.47321  -0.07263
 1786.00    0.47321  -0.07242
 1787.00    0.47321  -0.07222
 1788.00    0.47320  -0.07201
 1789.00    0.47319  -0.07180
 1790.00    0.47317  -0.07159
 1791.00    0.47314  -0.07138
 1792.00    0.47311  -0.07116
 1793.00    0.47308  -0.07095
 1794.00    0.47303  -0.07073
 1795.00    0.47299  -0.07051
 1796.00    0.47293  -0.07029
 1797.00    0.47287  -0.07007
 1798.00    0.47281  -0.06985
 1799.00    0.47274  -0.06963
 1800.00    0.47266  -0.06941
 1801.00    0.47258  -0.06919
 1802.00    0.47249  -0.06896
 1803.00    0.47240  -0.06874
 1804.00    0.47230  -0.06852
 1805.00    0.47219  -0.06830
 1806.00    0.47208  -0.06807
 1807.00    0.47196  -0.06785
 1808.00    0.47183  -0.06763
 1809.00    0.47170  -0.06740
 1810.00    0.47156  -0.06718
 1811.00    0.47142  -0.06695
 1812.00    0.47127  -0.06673
 1813.00    0.47111  -0.06650
 1814.00    0.47095  -0.06628
 1815.00    0.47079  -0.06605
 1816.00    0.47062  -0.06582
 1817.00    0.47044  -0.06560
 1818.00    0.47026  -0.06537
 1819.00    0.47008  -0.06515
 1820.00    0.46990  -0.06493
 1821.00    0.46972  -0.06470
 1822.00    0.46953  -0.06448
 1823.00    0.46934  -0.06426
 1824.00    0.46915  -0.06404
 1825.00    0.46895  -0.06383
 1826.00    0.46875  -0.06361
 1827.00    0.46855  -0.06339
 1828.00    0.46834  -0.06318
 1829.00    0.46813  -0.06297
 1830.00    0.46792  -0.06275
 1831.00    0.46770  -0.06254
 1832.00    0.46748  -0.06234
 1833.00    0.46725  -0.06213
 1834.00    0.46702  -0.06192
 1835.00    0.46678  -0.06171
 1836.00    0.46654  -0.06151
 1837.00    0.46630  -0.06130
 1838.00    0.46606  -0.06110
 1839.00    0.46581  -0.06089
 1840.00    0.46556  -0.06069
 1841.00    0.46531  -0.06049
 1842.00    0.46506  -0.06028
 1843.00    0.46480  -0.06008
 1844.00    0.46454  -0.05988
 1845.00    0.46428  -0.05968
 1846.00    0.46402  -0.05948
 1847.00    0.46375  -0.05928
 1848.00    0.46348  -0.05909
 1849.00    0.46321  -0.05889
 1850.00    0.46293  -0.05870
 1851.00    0.46265  -0.05851
 1852.00    0.46237  -0.05832
 1853.00    0.46209  -0.05814
 1854.00    0.46180  -0.05795
 1855.00    0.46151  -0.05777
 1856.00    0.46122  -0.05758
 1857.00    0.46092  -0.05740
 1858.00    0.46062  -0.05722
 1859.00    0.46032  -0.05704
 1860.00    0.46001  -0.05686
 1861.00    0.45970  -0.05668
 1862.00    0.45939  -0.05649
 1863.00    0.45907  -0.05631
 1864.00    0.45876  -0.05613
 1865.00    0.45844  -0.05595
 1866.00    0.45811  -0.05576
 1867.00    0.45779  -0.05559
 1868.00    0.45746  -0.05541
 1869.00    0.45713  -0.05523
 1870.00    0.45680  -0.05506
 1871.00    0.45647  -0.05489
 1872.00    0.45614  -0.05472
 1873.00    0.45580  -0.05455
 1874.00    0.45546  -0.05439
 1875.00    0.45513  -0.05423
 1876.00    0.45479  -0.05407
 1877.00    0.45445  -0.05391
 1878.00    0.45411  -0.05376
 1879.00    0.45377  -0.05360
 1880.00    0.45343  -0.05345
 1881.00    0.45309  -0.05329
 1882.00    0.45274  -0.05314
 1883.00    0.45240  -0.05299
 1884.00    0.45206  -0.05284
 1885.00    0.45171  -0.05269
 1886.00    0.45136  -0.05255
 1887.00    0.45101  -0.05240
 1888.00    0.45066  -0.05226
 1889.00    0.45031  -0.05212
 1890.00    0.44996  -0.05198
 1891.00    0.44960  -0.05184
 1892.00    0.44925  -0.05170
 1893.00    0.44889  -0.05157
 1894.00    0.44853  -0.05144
 1895.00    0.44816  -0.05130
 1896.00    0.44780  -0.05118
 1897.00    0.44744  -0.05105
 1898.00    0.44708  -0.05092
 1899.00    0.44671  -0.05080
 1900.00    0.44635  -0.05067
 1901.00    0.44599  -0.05055
 1902.00    0.44563  -0.05043
 1903.00    0.44526  -0.05031
 1904.00    0.44490  -0.05019
 1905.00    0.44454  -0.05008
 1906.00    0.44417  -0.04996
 1907.00    0.44381  -0.04985
 1908.00    0.44345  -0.04974
 1909.00    0.44308  -0.04962
 1910.00    0.44271  -0.04952
 1911.00    0.44234  -0.04941
 1912.00    0.44197  -0.04930
 1913.00    0.44160  -0.04920
 1914.00    0.44123  -0.04909
 1915.00    0.44086  -0.04899
 1916.00    0.44049  -0.04889
 1917.00    0.44011  -0.04879
 1918.00    0.43974  -0.04870
 1919.00    0.43936  -0.04861
 1920.00    0.43899  -0.04851
 1921.00    0.43861  -0.04842
 1922.00    0.43824  -0.04834
 1923.00    0.43786  -0.04825
 1924.00    0.43749  -0.04817
 1925.00    0.43711  -0.04808
 1926.00    0.43674  -0.04800
 1927.00    0.43637  -0.04792
 1928.00    0.43600  -0.04784
 1929.00    0.43563  -0.04777
 1930.00    0.43527  -0.04769
 1931.00    0.43490  -0.04762
 1932.00    0.43454  -0.04754
 1933.00    0.43418  -0.04747
 1934.00    0.43382  -0.04740
