   W          M1+(pi+_n)
 1220.00   -6.44198 -17.95168
 1221.00   -6.07840 -17.95949
 1222.00   -5.71668 -17.95930
 1223.00   -5.35722 -17.95133
 1224.00   -5.00043 -17.93582
 1225.00   -4.64667 -17.91304
 1226.00   -4.29630 -17.88330
 1227.00   -3.94965 -17.84689
 1228.00   -3.60703 -17.80417
 1229.00   -3.26871 -17.75549
 1230.00   -2.93495 -17.70121
 1231.00   -2.62603 -17.59072
 1232.00   -2.32204 -17.47535
 1233.00   -2.02308 -17.35546
 1234.00   -1.72924 -17.23139
 1235.00   -1.44059 -17.10347
 1236.00   -1.15719 -16.97206
 1237.00   -0.87905 -16.83746
 1238.00   -0.60620 -16.70003
 1239.00   -0.33864 -16.56007
 1240.00   -0.07635 -16.41789
 1241.00    0.14744 -16.24522
 1242.00    0.36604 -16.07091
 1243.00    0.57951 -15.89520
 1244.00    0.78793 -15.71833
 1245.00    0.99138 -15.54056
 1246.00    1.18994 -15.36210
 1247.00    1.38370 -15.18317
 1248.00    1.57277 -15.00397
 1249.00    1.75725 -14.82472
 1250.00    1.93725 -14.64558
 1251.00    2.08025 -14.45646
 1252.00    2.21903 -14.26777
 1253.00    2.35374 -14.07965
 1254.00    2.48453 -13.89221
 1255.00    2.61154 -13.70556
 1256.00    2.73491 -13.51978
 1257.00    2.85480 -13.33496
 1258.00    2.97134 -13.15117
 1259.00    3.08467 -12.96849
 1260.00    3.19493 -12.78696
 1261.00    3.27676 -12.60782
 1262.00    3.35577 -12.42995
 1263.00    3.43205 -12.25337
 1264.00    3.50573 -12.07814
 1265.00    3.57691 -11.90427
 1266.00    3.64569 -11.73181
 1267.00    3.71218 -11.56078
 1268.00    3.77646 -11.39119
 1269.00    3.83863 -11.22307
 1270.00    3.89879 -11.05642
 1271.00    3.93885 -10.89737
 1272.00    3.97708 -10.73979
 1273.00    4.01357 -10.58371
 1274.00    4.04839 -10.42911
 1275.00    4.08163 -10.27599
 1276.00    4.11337 -10.12434
 1277.00    4.14370  -9.97415
 1278.00    4.17267  -9.82540
 1279.00    4.20036  -9.67809
 1280.00    4.22684  -9.53219
 1281.00    4.23996  -9.39532
 1282.00    4.25198  -9.25983
 1283.00    4.26298  -9.12569
 1284.00    4.27300  -8.99289
 1285.00    4.28209  -8.86140
 1286.00    4.29031  -8.73120
 1287.00    4.29770  -8.60226
 1288.00    4.30430  -8.47456
 1289.00    4.31015  -8.34807
 1290.00    4.31530  -8.22277
 1291.00    4.31194  -8.10620
 1292.00    4.30794  -7.99079
 1293.00    4.30334  -7.87652
 1294.00    4.29817  -7.76338
 1295.00    4.29246  -7.65137
 1296.00    4.28623  -7.54048
 1297.00    4.27951  -7.43071
 1298.00    4.27234  -7.32204
 1299.00    4.26473  -7.21447
 1300.00    4.26327  -7.10241
 1301.00    4.24939  -7.00398
 1302.00    4.23521  -6.90655
 1303.00    4.22074  -6.81011
 1304.00    4.20598  -6.71461
 1305.00    4.19095  -6.62003
 1306.00    4.17565  -6.52636
 1307.00    4.16009  -6.43355
 1308.00    4.14427  -6.34159
 1309.00    4.12819  -6.25043
 1310.00    4.11187  -6.16007
 1311.00    4.09224  -6.07614
 1312.00    4.07237  -5.99296
 1313.00    4.05231  -5.91052
 1314.00    4.03207  -5.82883
 1315.00    4.01166  -5.74787
 1316.00    3.99112  -5.66763
 1317.00    3.97047  -5.58811
 1318.00    3.94972  -5.50931
 1319.00    3.92889  -5.43122
 1320.00    3.90801  -5.35384
 1321.00    3.88492  -5.28219
 1322.00    3.86180  -5.21121
 1323.00    3.83864  -5.14090
 1324.00    3.81543  -5.07123
 1325.00    3.79218  -5.00218
 1326.00    3.76889  -4.93372
 1327.00    3.74554  -4.86585
 1328.00    3.72214  -4.79853
 1329.00    3.69867  -4.73176
 1330.00    3.67515  -4.66550
 1331.00    3.65052  -4.60382
 1332.00    3.62584  -4.54263
 1333.00    3.60111  -4.48194
 1334.00    3.57636  -4.42172
 1335.00    3.55158  -4.36199
 1336.00    3.52681  -4.30274
 1337.00    3.50204  -4.24396
 1338.00    3.47729  -4.18566
 1339.00    3.45257  -4.12782
 1340.00    3.42791  -4.07044
 1341.00    3.40250  -4.01704
 1342.00    3.37714  -3.96408
 1343.00    3.35182  -3.91156
 1344.00    3.32654  -3.85946
 1345.00    3.30129  -3.80776
 1346.00    3.27607  -3.75646
 1347.00    3.25085  -3.70554
 1348.00    3.22564  -3.65498
 1349.00    3.20042  -3.60477
 1350.00    3.17519  -3.55490
 1351.00    3.14978  -3.50819
 1352.00    3.12436  -3.46180
 1353.00    3.09893  -3.41574
 1354.00    3.07351  -3.36999
 1355.00    3.04810  -3.32457
 1356.00    3.02271  -3.27946
 1357.00    2.99736  -3.23468
 1358.00    2.97204  -3.19021
 1359.00    2.94678  -3.14606
 1360.00    2.92157  -3.10224
 1361.00    2.89626  -3.06130
 1362.00    2.87101  -3.02067
 1363.00    2.84582  -2.98035
 1364.00    2.82070  -2.94034
 1365.00    2.79564  -2.90061
 1366.00    2.77064  -2.86117
 1367.00    2.74568  -2.82202
 1368.00    2.72079  -2.78313
 1369.00    2.69593  -2.74451
 1370.00    2.67113  -2.70615
 1371.00    2.64652  -2.67022
 1372.00    2.62194  -2.63455
 1373.00    2.59741  -2.59911
 1374.00    2.57292  -2.56391
 1375.00    2.54846  -2.52894
 1376.00    2.52403  -2.49420
 1377.00    2.49965  -2.45968
 1378.00    2.47529  -2.42538
 1379.00    2.45097  -2.39129
 1380.00    2.42667  -2.35742
 1381.00    2.40245  -2.32551
 1382.00    2.37826  -2.29381
 1383.00    2.35410  -2.26231
 1384.00    2.32999  -2.23101
 1385.00    2.30591  -2.19992
 1386.00    2.28189  -2.16902
 1387.00    2.25791  -2.13832
 1388.00    2.23398  -2.10782
 1389.00    2.21011  -2.07752
 1390.00    2.18630  -2.04740
 1391.00    2.16291  -2.01916
 1392.00    2.13958  -1.99110
 1393.00    2.11630  -1.96322
 1394.00    2.09305  -1.93552
 1395.00    2.06984  -1.90800
 1396.00    2.04666  -1.88065
 1397.00    2.02350  -1.85346
 1398.00    2.00036  -1.82644
 1399.00    1.97722  -1.79958
 1400.00    1.95408  -1.77288
 1401.00    1.93133  -1.74774
 1402.00    1.90859  -1.72277
 1403.00    1.88587  -1.69794
 1404.00    1.86317  -1.67328
 1405.00    1.84051  -1.64877
 1406.00    1.81790  -1.62443
 1407.00    1.79534  -1.60025
 1408.00    1.77286  -1.57623
 1409.00    1.75046  -1.55237
 1410.00    1.72815  -1.52869
 1411.00    1.70614  -1.50658
 1412.00    1.68424  -1.48464
 1413.00    1.66243  -1.46287
 1414.00    1.64070  -1.44125
 1415.00    1.61904  -1.41979
 1416.00    1.59747  -1.39848
 1417.00    1.57595  -1.37733
 1418.00    1.55450  -1.35632
 1419.00    1.53310  -1.33547
 1420.00    1.51175  -1.31475
 1421.00    1.49086  -1.29545
 1422.00    1.47002  -1.27629
 1423.00    1.44922  -1.25727
 1424.00    1.42846  -1.23837
 1425.00    1.40774  -1.21961
 1426.00    1.38705  -1.20097
 1427.00    1.36641  -1.18245
 1428.00    1.34581  -1.16404
 1429.00    1.32525  -1.14576
 1430.00    1.30474  -1.12759
 1431.00    1.28464  -1.11060
 1432.00    1.26460  -1.09373
 1433.00    1.24460  -1.07697
 1434.00    1.22464  -1.06033
 1435.00    1.20475  -1.04381
 1436.00    1.18490  -1.02741
 1437.00    1.16512  -1.01113
 1438.00    1.14540  -0.99497
 1439.00    1.12574  -0.97893
 1440.00    1.10615  -0.96303
 1441.00    1.08715  -0.94835
 1442.00    1.06822  -0.93379
 1443.00    1.04935  -0.91935
 1444.00    1.03054  -0.90503
 1445.00    1.01178  -0.89082
 1446.00    0.99306  -0.87672
 1447.00    0.97439  -0.86272
 1448.00    0.95576  -0.84883
 1449.00    0.93716  -0.83504
 1450.00    0.91859  -0.82134
 1451.00    0.90049  -0.80866
 1452.00    0.88243  -0.79608
 1453.00    0.86441  -0.78360
 1454.00    0.84643  -0.77122
 1455.00    0.82851  -0.75894
 1456.00    0.81065  -0.74676
 1457.00    0.79286  -0.73470
 1458.00    0.77515  -0.72274
 1459.00    0.75752  -0.71089
 1460.00    0.73999  -0.69915
 1461.00    0.72303  -0.68861
 1462.00    0.70617  -0.67818
 1463.00    0.68941  -0.66786
 1464.00    0.67274  -0.65765
 1465.00    0.65617  -0.64754
 1466.00    0.63969  -0.63754
 1467.00    0.62331  -0.62765
 1468.00    0.60701  -0.61785
 1469.00    0.59081  -0.60816
 1470.00    0.57470  -0.59856
 1471.00    0.55923  -0.59014
 1472.00    0.54384  -0.58181
 1473.00    0.52854  -0.57357
 1474.00    0.51332  -0.56543
 1475.00    0.49818  -0.55737
 1476.00    0.48311  -0.54941
 1477.00    0.46812  -0.54152
 1478.00    0.45320  -0.53372
 1479.00    0.43835  -0.52600
 1480.00    0.42356  -0.51836
 1481.00    0.40954  -0.51176
 1482.00    0.39557  -0.50524
 1483.00    0.38168  -0.49880
 1484.00    0.36787  -0.49245
 1485.00    0.35413  -0.48617
 1486.00    0.34047  -0.47998
 1487.00    0.32690  -0.47387
 1488.00    0.31342  -0.46784
 1489.00    0.30004  -0.46191
 1490.00    0.28676  -0.45606
 1491.00    0.27416  -0.45136
 1492.00    0.26166  -0.44674
 1493.00    0.24926  -0.44220
 1494.00    0.23696  -0.43774
 1495.00    0.22473  -0.43335
 1496.00    0.21260  -0.42903
 1497.00    0.20054  -0.42478
 1498.00    0.18855  -0.42059
 1499.00    0.17663  -0.41645
 1500.00    0.16477  -0.41236
 1501.00    0.15377  -0.40936
 1502.00    0.14283  -0.40641
 1503.00    0.13197  -0.40351
 1504.00    0.12119  -0.40067
 1505.00    0.11052  -0.39790
 1506.00    0.09995  -0.39519
 1507.00    0.08951  -0.39255
 1508.00    0.07919  -0.38999
 1509.00    0.06902  -0.38751
 1510.00    0.05900  -0.38511
 1511.00    0.04972  -0.38415
 1512.00    0.04061  -0.38327
 1513.00    0.03164  -0.38246
 1514.00    0.02281  -0.38173
 1515.00    0.01411  -0.38106
 1516.00    0.00554  -0.38045
 1517.00   -0.00292  -0.37989
 1518.00   -0.01128  -0.37939
 1519.00   -0.01955  -0.37893
 1520.00   -0.02773  -0.37850
 1521.00   -0.03482  -0.37944
 1522.00   -0.04184  -0.38042
 1523.00   -0.04878  -0.38143
 1524.00   -0.05565  -0.38247
 1525.00   -0.06244  -0.38355
 1526.00   -0.06917  -0.38466
 1527.00   -0.07581  -0.38580
 1528.00   -0.08238  -0.38697
 1529.00   -0.08888  -0.38818
 1530.00   -0.09530  -0.38942
 1531.00   -0.10065  -0.39217
 1532.00   -0.10592  -0.39495
 1533.00   -0.11111  -0.39777
 1534.00   -0.11619  -0.40062
 1535.00   -0.12118  -0.40351
 1536.00   -0.12605  -0.40643
 1537.00   -0.13081  -0.40939
 1538.00   -0.13545  -0.41238
 1539.00   -0.13995  -0.41541
 1540.00   -0.14432  -0.41848
 1541.00   -0.14743  -0.42363
 1542.00   -0.15040  -0.42881
 1543.00   -0.15324  -0.43402
 1544.00   -0.15596  -0.43926
 1545.00   -0.15857  -0.44453
 1546.00   -0.16107  -0.44983
 1547.00   -0.16347  -0.45514
 1548.00   -0.16577  -0.46048
 1549.00   -0.16800  -0.46583
 1550.00   -0.17014  -0.47120
 1551.00   -0.17097  -0.47888
 1552.00   -0.17172  -0.48658
 1553.00   -0.17240  -0.49428
 1554.00   -0.17300  -0.50201
 1555.00   -0.17352  -0.50974
 1556.00   -0.17396  -0.51749
 1557.00   -0.17430  -0.52525
 1558.00   -0.17456  -0.53302
 1559.00   -0.17473  -0.54081
 1560.00   -0.17480  -0.54860
 1561.00   -0.17303  -0.55954
 1562.00   -0.17116  -0.57049
 1563.00   -0.16920  -0.58146
 1564.00   -0.16714  -0.59243
 1565.00   -0.16498  -0.60341
 1566.00   -0.16273  -0.61440
 1567.00   -0.16039  -0.62540
 1568.00   -0.15794  -0.63641
 1569.00   -0.15540  -0.64742
 1570.00   -0.15277  -0.65845
 1571.00   -0.14803  -0.67371
 1572.00   -0.14320  -0.68897
 1573.00   -0.13829  -0.70424
 1574.00   -0.13330  -0.71951
 1575.00   -0.12824  -0.73478
 1576.00   -0.12311  -0.75005
 1577.00   -0.11792  -0.76531
 1578.00   -0.11268  -0.78058
 1579.00   -0.10740  -0.79583
 1580.00   -0.11069  -0.79396
 1581.00   -0.11393  -0.79209
 1582.00   -0.11711  -0.79022
 1583.00   -0.12024  -0.78836
 1584.00   -0.12330  -0.78650
 1585.00   -0.12631  -0.78464
 1586.00   -0.12925  -0.78278
 1587.00   -0.13211  -0.78093
 1588.00   -0.13491  -0.77908
 1589.00   -0.13763  -0.77724
 1590.00   -0.14028  -0.77539
 1591.00   -0.14285  -0.77355
 1592.00   -0.14534  -0.77172
 1593.00   -0.14775  -0.76988
 1594.00   -0.15010  -0.76805
 1595.00   -0.15239  -0.76622
 1596.00   -0.15462  -0.76439
 1597.00   -0.15678  -0.76256
 1598.00   -0.15890  -0.76073
 1599.00   -0.16097  -0.75889
 1600.00   -0.16299  -0.75706
 1601.00   -0.16496  -0.75523
 1602.00   -0.16689  -0.75339
 1603.00   -0.16877  -0.75155
 1604.00   -0.17059  -0.74972
 1605.00   -0.17235  -0.74789
 1606.00   -0.17403  -0.74606
 1607.00   -0.17565  -0.74424
 1608.00   -0.17719  -0.74243
 1609.00   -0.17864  -0.74062
 1610.00   -0.18000  -0.73882
 1611.00   -0.18128  -0.73703
 1612.00   -0.18247  -0.73524
 1613.00   -0.18361  -0.73346
 1614.00   -0.18470  -0.73168
 1615.00   -0.18577  -0.72989
 1616.00   -0.18684  -0.72810
 1617.00   -0.18791  -0.72630
 1618.00   -0.18902  -0.72448
 1619.00   -0.19017  -0.72265
 1620.00   -0.19138  -0.72081
 1621.00   -0.19268  -0.71894
 1622.00   -0.19404  -0.71706
 1623.00   -0.19544  -0.71516
 1624.00   -0.19688  -0.71325
 1625.00   -0.19832  -0.71134
 1626.00   -0.19975  -0.70942
 1627.00   -0.20116  -0.70750
 1628.00   -0.20251  -0.70557
 1629.00   -0.20380  -0.70366
 1630.00   -0.20500  -0.70175
 1631.00   -0.20610  -0.69985
 1632.00   -0.20712  -0.69795
 1633.00   -0.20806  -0.69606
 1634.00   -0.20896  -0.69417
 1635.00   -0.20984  -0.69228
 1636.00   -0.21070  -0.69038
 1637.00   -0.21158  -0.68848
 1638.00   -0.21249  -0.68657
 1639.00   -0.21345  -0.68465
 1640.00   -0.21449  -0.68272
 1641.00   -0.21562  -0.68077
 1642.00   -0.21682  -0.67881
 1643.00   -0.21809  -0.67684
 1644.00   -0.21941  -0.67486
 1645.00   -0.22077  -0.67287
 1646.00   -0.22214  -0.67089
 1647.00   -0.22351  -0.66889
 1648.00   -0.22488  -0.66690
 1649.00   -0.22622  -0.66491
 1650.00   -0.22751  -0.66292
 1651.00   -0.22875  -0.66094
 1652.00   -0.22996  -0.65896
 1653.00   -0.23116  -0.65698
 1654.00   -0.23238  -0.65500
 1655.00   -0.23364  -0.65302
 1656.00   -0.23496  -0.65103
 1657.00   -0.23637  -0.64903
 1658.00   -0.23790  -0.64703
 1659.00   -0.23957  -0.64501
 1660.00   -0.24141  -0.64299
 1661.00   -0.24343  -0.64095
 1662.00   -0.24560  -0.63890
 1663.00   -0.24790  -0.63684
 1664.00   -0.25030  -0.63478
 1665.00   -0.25275  -0.63271
 1666.00   -0.25523  -0.63064
 1667.00   -0.25771  -0.62858
 1668.00   -0.26014  -0.62651
 1669.00   -0.26250  -0.62446
 1670.00   -0.26476  -0.62241
 1671.00   -0.26689  -0.62037
 1672.00   -0.26891  -0.61833
 1673.00   -0.27086  -0.61630
 1674.00   -0.27278  -0.61428
 1675.00   -0.27470  -0.61226
 1676.00   -0.27665  -0.61023
 1677.00   -0.27868  -0.60821
 1678.00   -0.28082  -0.60618
 1679.00   -0.28310  -0.60415
 1680.00   -0.28556  -0.60212
 1681.00   -0.28822  -0.60008
 1682.00   -0.29107  -0.59803
 1683.00   -0.29409  -0.59598
 1684.00   -0.29724  -0.59393
 1685.00   -0.30051  -0.59187
 1686.00   -0.30387  -0.58982
 1687.00   -0.30728  -0.58776
 1688.00   -0.31074  -0.58571
 1689.00   -0.31420  -0.58367
 1690.00   -0.31765  -0.58162
 1691.00   -0.32106  -0.57959
 1692.00   -0.32445  -0.57756
 1693.00   -0.32782  -0.57553
 1694.00   -0.33120  -0.57350
 1695.00   -0.33460  -0.57148
 1696.00   -0.33802  -0.56946
 1697.00   -0.34150  -0.56745
 1698.00   -0.34503  -0.56543
 1699.00   -0.34864  -0.56341
 1700.00   -0.35235  -0.56140
 1701.00   -0.35615  -0.55938
 1702.00   -0.36006  -0.55736
 1703.00   -0.36407  -0.55534
 1704.00   -0.36818  -0.55333
 1705.00   -0.37239  -0.55132
 1706.00   -0.37671  -0.54931
 1707.00   -0.38112  -0.54730
 1708.00   -0.38563  -0.54530
 1709.00   -0.39023  -0.54330
 1710.00   -0.39493  -0.54131
 1711.00   -0.39973  -0.53933
 1712.00   -0.40461  -0.53736
 1713.00   -0.40956  -0.53539
 1714.00   -0.41459  -0.53343
 1715.00   -0.41969  -0.53147
 1716.00   -0.42483  -0.52952
 1717.00   -0.43003  -0.52758
 1718.00   -0.43526  -0.52565
 1719.00   -0.44053  -0.52372
 1720.00   -0.44582  -0.52179
 1721.00   -0.45113  -0.51987
 1722.00   -0.45646  -0.51796
 1723.00   -0.46181  -0.51605
 1724.00   -0.46721  -0.51415
 1725.00   -0.47264  -0.51226
 1726.00   -0.47811  -0.51037
 1727.00   -0.48364  -0.50849
 1728.00   -0.48922  -0.50661
 1729.00   -0.49487  -0.50475
 1730.00   -0.50059  -0.50288
 1731.00   -0.50637  -0.50103
 1732.00   -0.51222  -0.49918
 1733.00   -0.51811  -0.49734
 1734.00   -0.52403  -0.49551
 1735.00   -0.52998  -0.49369
 1736.00   -0.53592  -0.49188
 1737.00   -0.54185  -0.49008
 1738.00   -0.54776  -0.48829
 1739.00   -0.55363  -0.48651
 1740.00   -0.55944  -0.48475
 1741.00   -0.56519  -0.48300
 1742.00   -0.57089  -0.48125
 1743.00   -0.57657  -0.47953
 1744.00   -0.58226  -0.47781
 1745.00   -0.58797  -0.47610
 1746.00   -0.59373  -0.47440
 1747.00   -0.59956  -0.47271
 1748.00   -0.60550  -0.47103
 1749.00   -0.61156  -0.46936
 1750.00   -0.61776  -0.46770
 1751.00   -0.62413  -0.46604
 1752.00   -0.63064  -0.46440
 1753.00   -0.63728  -0.46276
 1754.00   -0.64403  -0.46113
 1755.00   -0.65085  -0.45952
 1756.00   -0.65773  -0.45791
 1757.00   -0.66465  -0.45632
 1758.00   -0.67158  -0.45474
 1759.00   -0.67849  -0.45318
 1760.00   -0.68538  -0.45163
 1761.00   -0.69221  -0.45009
 1762.00   -0.69899  -0.44857
 1763.00   -0.70573  -0.44706
 1764.00   -0.71243  -0.44556
 1765.00   -0.71910  -0.44408
 1766.00   -0.72576  -0.44261
 1767.00   -0.73240  -0.44115
 1768.00   -0.73904  -0.43971
 1769.00   -0.74568  -0.43827
 1770.00   -0.75233  -0.43684
 1771.00   -0.75899  -0.43543
 1772.00   -0.76566  -0.43402
 1773.00   -0.77235  -0.43263
 1774.00   -0.77903  -0.43125
 1775.00   -0.78570  -0.42988
 1776.00   -0.79236  -0.42852
 1777.00   -0.79901  -0.42717
 1778.00   -0.80563  -0.42584
 1779.00   -0.81223  -0.42453
 1780.00   -0.81879  -0.42323
 1781.00   -0.82531  -0.42195
 1782.00   -0.83181  -0.42068
 1783.00   -0.83829  -0.41942
 1784.00   -0.84477  -0.41818
 1785.00   -0.85127  -0.41695
 1786.00   -0.85780  -0.41573
 1787.00   -0.86436  -0.41453
 1788.00   -0.87099  -0.41333
 1789.00   -0.87768  -0.41214
 1790.00   -0.88446  -0.41097
 1791.00   -0.89134  -0.40980
 1792.00   -0.89829  -0.40864
 1793.00   -0.90530  -0.40748
 1794.00   -0.91236  -0.40634
 1795.00   -0.91944  -0.40521
 1796.00   -0.92653  -0.40410
 1797.00   -0.93361  -0.40299
 1798.00   -0.94066  -0.40190
 1799.00   -0.94766  -0.40082
 1800.00   -0.95459  -0.39976
 1801.00   -0.96144  -0.39872
 1802.00   -0.96820  -0.39768
 1803.00   -0.97488  -0.39667
 1804.00   -0.98146  -0.39567
 1805.00   -0.98796  -0.39468
 1806.00   -0.99436  -0.39371
 1807.00   -1.00067  -0.39274
 1808.00   -1.00689  -0.39180
 1809.00   -1.01301  -0.39086
 1810.00   -1.01903  -0.38994
 1811.00   -1.02496  -0.38903
 1812.00   -1.03081  -0.38812
 1813.00   -1.03660  -0.38723
 1814.00   -1.04236  -0.38636
 1815.00   -1.04810  -0.38549
 1816.00   -1.05385  -0.38463
 1817.00   -1.05962  -0.38378
 1818.00   -1.06544  -0.38295
 1819.00   -1.07133  -0.38212
 1820.00   -1.07731  -0.38131
 1821.00   -1.08339  -0.38051
 1822.00   -1.08955  -0.37972
 1823.00   -1.09579  -0.37894
 1824.00   -1.10207  -0.37817
 1825.00   -1.10839  -0.37741
 1826.00   -1.11470  -0.37667
 1827.00   -1.12101  -0.37593
 1828.00   -1.12728  -0.37521
 1829.00   -1.13349  -0.37450
 1830.00   -1.13963  -0.37380
 1831.00   -1.14567  -0.37312
 1832.00   -1.15162  -0.37244
 1833.00   -1.15747  -0.37177
 1834.00   -1.16322  -0.37112
 1835.00   -1.16886  -0.37047
 1836.00   -1.17441  -0.36983
 1837.00   -1.17985  -0.36919
 1838.00   -1.18518  -0.36856
 1839.00   -1.19041  -0.36794
 1840.00   -1.19554  -0.36732
 1841.00   -1.20056  -0.36670
 1842.00   -1.20550  -0.36609
 1843.00   -1.21039  -0.36549
 1844.00   -1.21524  -0.36489
 1845.00   -1.22009  -0.36430
 1846.00   -1.22496  -0.36372
 1847.00   -1.22988  -0.36315
 1848.00   -1.23487  -0.36259
 1849.00   -1.23996  -0.36204
 1850.00   -1.24518  -0.36150
 1851.00   -1.25053  -0.36099
 1852.00   -1.25599  -0.36048
 1853.00   -1.26153  -0.35999
 1854.00   -1.26709  -0.35951
 1855.00   -1.27263  -0.35904
 1856.00   -1.27813  -0.35858
 1857.00   -1.28353  -0.35812
 1858.00   -1.28880  -0.35766
 1859.00   -1.29389  -0.35720
 1860.00   -1.29876  -0.35674
 1861.00   -1.30339  -0.35627
 1862.00   -1.30781  -0.35580
 1863.00   -1.31205  -0.35533
 1864.00   -1.31616  -0.35486
 1865.00   -1.32017  -0.35439
 1866.00   -1.32413  -0.35393
 1867.00   -1.32808  -0.35347
 1868.00   -1.33205  -0.35302
 1869.00   -1.33610  -0.35259
