   W          M5-(pi+_n)
 1495.00    0.05349   0.00000
 1496.00    0.05357   0.00000
 1497.00    0.05365   0.00000
 1498.00    0.05374   0.00000
 1499.00    0.05382   0.00000
 1500.00    0.05390   0.00000
 1501.00    0.05398   0.00000
 1502.00    0.05406   0.00000
 1503.00    0.05414   0.00000
 1504.00    0.05422   0.00000
 1505.00    0.05430   0.00000
 1506.00    0.05438   0.00000
 1507.00    0.05446   0.00000
 1508.00    0.05454   0.00000
 1509.00    0.05462   0.00000
 1510.00    0.05470   0.00000
 1511.00    0.05478   0.00000
 1512.00    0.05486   0.00000
 1513.00    0.05494   0.00000
 1514.00    0.05502   0.00000
 1515.00    0.05510   0.00000
 1516.00    0.05517   0.00000
 1517.00    0.05525   0.00000
 1518.00    0.05533   0.00000
 1519.00    0.05541   0.00000
 1520.00    0.05548   0.00000
 1521.00    0.05556   0.00000
 1522.00    0.05564   0.00000
 1523.00    0.05571   0.00000
 1524.00    0.05579   0.00000
 1525.00    0.05587   0.00000
 1526.00    0.05594   0.00000
 1527.00    0.05602   0.00000
 1528.00    0.05609   0.00000
 1529.00    0.05617   0.00000
 1530.00    0.05624   0.00000
 1531.00    0.05632   0.00000
 1532.00    0.05639   0.00000
 1533.00    0.05647   0.00000
 1534.00    0.05654   0.00000
 1535.00    0.05662   0.00000
 1536.00    0.05669   0.00000
 1537.00    0.05676   0.00000
 1538.00    0.05684   0.00000
 1539.00    0.05691   0.00000
 1540.00    0.05698   0.00000
 1541.00    0.05705   0.00000
 1542.00    0.05713   0.00000
 1543.00    0.05720   0.00000
 1544.00    0.05727   0.00000
 1545.00    0.05734   0.00000
 1546.00    0.05742   0.00000
 1547.00    0.05749   0.00000
 1548.00    0.05756   0.00000
 1549.00    0.05763   0.00000
 1550.00    0.05770   0.00000
 1551.00    0.05777   0.00000
 1552.00    0.05784   0.00000
 1553.00    0.05791   0.00000
 1554.00    0.05799   0.00000
 1555.00    0.05806   0.00000
 1556.00    0.05813   0.00000
 1557.00    0.05820   0.00000
 1558.00    0.05827   0.00000
 1559.00    0.05833   0.00000
 1560.00    0.05840   0.00000
 1561.00    0.05847   0.00000
 1562.00    0.05854   0.00000
 1563.00    0.05861   0.00000
 1564.00    0.05868   0.00000
 1565.00    0.05875   0.00000
 1566.00    0.05882   0.00000
 1567.00    0.05889   0.00000
 1568.00    0.05895   0.00000
 1569.00    0.05902   0.00000
 1570.00    0.05909   0.00000
 1571.00    0.05916   0.00000
 1572.00    0.05922   0.00000
 1573.00    0.05929   0.00000
 1574.00    0.05936   0.00000
 1575.00    0.05943   0.00000
 1576.00    0.05949   0.00000
 1577.00    0.05956   0.00000
 1578.00    0.05963   0.00000
 1579.00    0.05969   0.00000
 1580.00    0.05976   0.00000
 1581.00    0.05982   0.00000
 1582.00    0.05989   0.00000
 1583.00    0.05996   0.00000
 1584.00    0.06002   0.00000
 1585.00    0.06009   0.00000
 1586.00    0.06015   0.00000
 1587.00    0.06022   0.00000
 1588.00    0.06028   0.00000
 1589.00    0.06035   0.00000
 1590.00    0.06041   0.00000
 1591.00    0.06048   0.00000
 1592.00    0.06054   0.00000
 1593.00    0.06061   0.00000
 1594.00    0.06067   0.00000
 1595.00    0.06073   0.00000
 1596.00    0.06080   0.00000
 1597.00    0.06086   0.00000
 1598.00    0.06093   0.00000
 1599.00    0.06099   0.00000
 1600.00    0.06105   0.00000
 1601.00    0.06112   0.00000
 1602.00    0.06118   0.00000
 1603.00    0.06124   0.00000
 1604.00    0.06130   0.00000
 1605.00    0.06137   0.00000
 1606.00    0.06143   0.00000
 1607.00    0.06149   0.00000
 1608.00    0.06155   0.00000
 1609.00    0.06162   0.00000
 1610.00    0.06168   0.00000
 1611.00    0.06174   0.00000
 1612.00    0.06180   0.00000
 1613.00    0.06186   0.00000
 1614.00    0.06193   0.00000
 1615.00    0.06199   0.00000
 1616.00    0.06205   0.00000
 1617.00    0.06211   0.00000
 1618.00    0.06217   0.00000
 1619.00    0.06223   0.00000
 1620.00    0.06229   0.00000
 1621.00    0.06235   0.00000
 1622.00    0.06242   0.00000
 1623.00    0.06248   0.00000
 1624.00    0.06254   0.00000
 1625.00    0.06260   0.00000
 1626.00    0.06266   0.00000
 1627.00    0.06272   0.00000
 1628.00    0.06278   0.00000
 1629.00    0.06284   0.00000
 1630.00    0.06290   0.00000
 1631.00    0.06296   0.00000
 1632.00    0.06302   0.00000
 1633.00    0.06308   0.00000
 1634.00    0.06314   0.00000
 1635.00    0.06319   0.00000
 1636.00    0.06325   0.00000
 1637.00    0.06331   0.00000
 1638.00    0.06337   0.00000
 1639.00    0.06343   0.00000
 1640.00    0.06349   0.00000
 1641.00    0.06355   0.00000
 1642.00    0.06361   0.00000
 1643.00    0.06367   0.00000
 1644.00    0.06372   0.00000
 1645.00    0.06378   0.00000
 1646.00    0.06384   0.00000
 1647.00    0.06390   0.00000
 1648.00    0.06396   0.00000
 1649.00    0.06401   0.00000
 1650.00    0.06407   0.00000
 1651.00    0.06413   0.00000
 1652.00    0.06419   0.00000
 1653.00    0.06425   0.00000
 1654.00    0.06430   0.00000
 1655.00    0.06436   0.00000
 1656.00    0.06442   0.00000
 1657.00    0.06448   0.00000
 1658.00    0.06453   0.00000
 1659.00    0.06459   0.00000
 1660.00    0.06465   0.00000
 1661.00    0.06470   0.00000
 1662.00    0.06476   0.00000
 1663.00    0.06482   0.00000
 1664.00    0.06487   0.00000
 1665.00    0.06493   0.00000
 1666.00    0.06499   0.00000
 1667.00    0.06504   0.00000
 1668.00    0.06510   0.00000
 1669.00    0.06516   0.00000
 1670.00    0.06521   0.00000
 1671.00    0.06527   0.00000
 1672.00    0.06532   0.00000
 1673.00    0.06538   0.00000
 1674.00    0.06544   0.00000
 1675.00    0.06549   0.00000
 1676.00    0.06555   0.00000
 1677.00    0.06560   0.00000
 1678.00    0.06566   0.00000
 1679.00    0.06571   0.00000
 1680.00    0.06577   0.00000
 1681.00    0.06583   0.00000
 1682.00    0.06588   0.00000
 1683.00    0.06594   0.00000
 1684.00    0.06599   0.00000
 1685.00    0.06605   0.00000
 1686.00    0.06610   0.00000
 1687.00    0.06616   0.00000
 1688.00    0.06621   0.00000
 1689.00    0.06627   0.00000
 1690.00    0.06632   0.00000
 1691.00    0.06638   0.00000
 1692.00    0.06643   0.00000
 1693.00    0.06649   0.00000
 1694.00    0.06654   0.00000
 1695.00    0.06659   0.00000
 1696.00    0.06665   0.00000
 1697.00    0.06670   0.00000
 1698.00    0.06676   0.00000
 1699.00    0.06681   0.00000
 1700.00    0.06687   0.00000
 1701.00    0.06692   0.00000
 1702.00    0.06697   0.00000
 1703.00    0.06703   0.00000
 1704.00    0.06708   0.00000
 1705.00    0.06714   0.00000
 1706.00    0.06719   0.00000
 1707.00    0.06724   0.00000
 1708.00    0.06730   0.00000
 1709.00    0.06735   0.00000
 1710.00    0.06741   0.00000
 1711.00    0.06746   0.00000
 1712.00    0.06751   0.00000
 1713.00    0.06757   0.00000
 1714.00    0.06762   0.00000
 1715.00    0.06767   0.00000
 1716.00    0.06773   0.00000
 1717.00    0.06778   0.00000
 1718.00    0.06783   0.00000
 1719.00    0.06789   0.00000
 1720.00    0.06794   0.00000
 1721.00    0.06799   0.00000
 1722.00    0.06805   0.00000
 1723.00    0.06810   0.00000
 1724.00    0.06815   0.00000
 1725.00    0.06820   0.00000
 1726.00    0.06826   0.00000
 1727.00    0.06831   0.00000
 1728.00    0.06836   0.00000
 1729.00    0.06842   0.00000
 1730.00    0.06847   0.00000
 1731.00    0.06852   0.00000
 1732.00    0.06857   0.00000
 1733.00    0.06863   0.00000
 1734.00    0.06868   0.00000
 1735.00    0.06873   0.00000
 1736.00    0.06878   0.00000
 1737.00    0.06884   0.00000
 1738.00    0.06889   0.00000
 1739.00    0.06894   0.00000
 1740.00    0.06899   0.00000
 1741.00    0.06905   0.00000
 1742.00    0.06910   0.00000
 1743.00    0.06915   0.00000
 1744.00    0.06920   0.00000
 1745.00    0.06926   0.00000
 1746.00    0.06931   0.00000
 1747.00    0.06936   0.00000
 1748.00    0.06941   0.00000
 1749.00    0.06946   0.00000
 1750.00    0.06952   0.00000
 1751.00    0.06957   0.00000
 1752.00    0.06962   0.00000
 1753.00    0.06967   0.00000
 1754.00    0.06972   0.00000
 1755.00    0.06978   0.00000
 1756.00    0.06983   0.00000
 1757.00    0.06988   0.00000
 1758.00    0.06993   0.00000
 1759.00    0.06998   0.00000
 1760.00    0.07004   0.00000
 1761.00    0.07009   0.00000
 1762.00    0.07014   0.00000
 1763.00    0.07019   0.00000
 1764.00    0.07024   0.00000
 1765.00    0.07029   0.00000
 1766.00    0.07035   0.00000
 1767.00    0.07040   0.00000
 1768.00    0.07045   0.00000
 1769.00    0.07050   0.00000
 1770.00    0.07055   0.00000
 1771.00    0.07060   0.00000
 1772.00    0.07066   0.00000
 1773.00    0.07071   0.00000
 1774.00    0.07076   0.00000
 1775.00    0.07081   0.00000
 1776.00    0.07086   0.00000
 1777.00    0.07091   0.00000
 1778.00    0.07096   0.00000
 1779.00    0.07102   0.00000
 1780.00    0.07107   0.00000
 1781.00    0.07112   0.00000
 1782.00    0.07117   0.00000
 1783.00    0.07122   0.00000
 1784.00    0.07127   0.00000
 1785.00    0.07132   0.00000
 1786.00    0.07137   0.00000
 1787.00    0.07143   0.00000
 1788.00    0.07148   0.00000
 1789.00    0.07153   0.00000
 1790.00    0.07158   0.00000
 1791.00    0.07163   0.00000
 1792.00    0.07168   0.00000
 1793.00    0.07173   0.00000
 1794.00    0.07178   0.00000
 1795.00    0.07184   0.00000
 1796.00    0.07189   0.00000
 1797.00    0.07194   0.00000
 1798.00    0.07199   0.00000
 1799.00    0.07204   0.00000
 1800.00    0.07209   0.00000
 1801.00    0.07214   0.00000
 1802.00    0.07219   0.00000
 1803.00    0.07224   0.00000
 1804.00    0.07230   0.00000
 1805.00    0.07235   0.00000
 1806.00    0.07240   0.00000
 1807.00    0.07245   0.00000
 1808.00    0.07250   0.00000
 1809.00    0.07255   0.00000
 1810.00    0.07260   0.00000
 1811.00    0.07265   0.00000
 1812.00    0.07270   0.00000
 1813.00    0.07275   0.00000
 1814.00    0.07281   0.00000
 1815.00    0.07286   0.00000
 1816.00    0.07291   0.00000
 1817.00    0.07296   0.00000
 1818.00    0.07301   0.00000
 1819.00    0.07306   0.00000
 1820.00    0.07311   0.00000
 1821.00    0.07316   0.00000
 1822.00    0.07321   0.00000
 1823.00    0.07326   0.00000
 1824.00    0.07332   0.00000
 1825.00    0.07337   0.00000
 1826.00    0.07342   0.00000
 1827.00    0.07347   0.00000
 1828.00    0.07352   0.00000
 1829.00    0.07357   0.00000
 1830.00    0.07362   0.00000
 1831.00    0.07367   0.00000
 1832.00    0.07372   0.00000
 1833.00    0.07377   0.00000
 1834.00    0.07382   0.00000
 1835.00    0.07388   0.00000
 1836.00    0.07393   0.00000
 1837.00    0.07398   0.00000
 1838.00    0.07403   0.00000
 1839.00    0.07408   0.00000
 1840.00    0.07413   0.00000
 1841.00    0.07418   0.00000
 1842.00    0.07423   0.00000
 1843.00    0.07428   0.00000
 1844.00    0.07433   0.00000
 1845.00    0.07439   0.00000
 1846.00    0.07444   0.00000
 1847.00    0.07449   0.00000
 1848.00    0.07454   0.00000
 1849.00    0.07459   0.00000
 1850.00    0.07464   0.00000
 1851.00    0.07469   0.00000
 1852.00    0.07474   0.00000
 1853.00    0.07479   0.00000
 1854.00    0.07485   0.00000
 1855.00    0.07490   0.00000
 1856.00    0.07495   0.00000
 1857.00    0.07500   0.00000
 1858.00    0.07505   0.00000
 1859.00    0.07510   0.00000
 1860.00    0.07515   0.00000
 1861.00    0.07520   0.00000
 1862.00    0.07525   0.00000
 1863.00    0.07531   0.00000
 1864.00    0.07536   0.00000
 1865.00    0.07541   0.00000
 1866.00    0.07546   0.00000
 1867.00    0.07551   0.00000
 1868.00    0.07556   0.00000
 1869.00    0.07561   0.00000
 1870.00    0.07566   0.00000
 1871.00    0.07572   0.00000
 1872.00    0.07577   0.00000
 1873.00    0.07582   0.00000
 1874.00    0.07587   0.00000
 1875.00    0.07592   0.00000
 1876.00    0.07597   0.00000
 1877.00    0.07602   0.00000
 1878.00    0.07607   0.00000
 1879.00    0.07613   0.00000
 1880.00    0.07618   0.00000
 1881.00    0.07623   0.00000
 1882.00    0.07628   0.00000
 1883.00    0.07633   0.00000
 1884.00    0.07638   0.00000
 1885.00    0.07643   0.00000
 1886.00    0.07649   0.00000
 1887.00    0.07654   0.00000
 1888.00    0.07659   0.00000
 1889.00    0.07664   0.00000
 1890.00    0.07669   0.00000
 1891.00    0.07674   0.00000
 1892.00    0.07679   0.00000
 1893.00    0.07685   0.00000
 1894.00    0.07690   0.00000
 1895.00    0.07695   0.00000
 1896.00    0.07700   0.00000
 1897.00    0.07705   0.00000
 1898.00    0.07710   0.00000
 1899.00    0.07716   0.00000
 1900.00    0.07721   0.00000
 1901.00    0.07726   0.00000
 1902.00    0.07731   0.00000
 1903.00    0.07736   0.00000
 1904.00    0.07741   0.00000
 1905.00    0.07747   0.00000
 1906.00    0.07752   0.00000
 1907.00    0.07757   0.00000
 1908.00    0.07762   0.00000
 1909.00    0.07767   0.00000
 1910.00    0.07773   0.00000
 1911.00    0.07778   0.00000
 1912.00    0.07783   0.00000
 1913.00    0.07788   0.00000
 1914.00    0.07793   0.00000
 1915.00    0.07799   0.00000
 1916.00    0.07804   0.00000
 1917.00    0.07809   0.00000
 1918.00    0.07814   0.00000
 1919.00    0.07819   0.00000
 1920.00    0.07825   0.00000
 1921.00    0.07830   0.00000
 1922.00    0.07835   0.00000
 1923.00    0.07840   0.00000
 1924.00    0.07845   0.00000
 1925.00    0.07851   0.00000
 1926.00    0.07856   0.00000
 1927.00    0.07861   0.00000
 1928.00    0.07866   0.00000
 1929.00    0.07872   0.00000
 1930.00    0.07877   0.00000
 1931.00    0.07882   0.00000
 1932.00    0.07887   0.00000
 1933.00    0.07892   0.00000
 1934.00    0.07898   0.00000
 1935.00    0.07903   0.00000
 1936.00    0.07908   0.00000
 1937.00    0.07913   0.00000
 1938.00    0.07919   0.00000
 1939.00    0.07924   0.00000
 1940.00    0.07929   0.00000
 1941.00    0.07934   0.00000
 1942.00    0.07940   0.00000
 1943.00    0.07945   0.00000
 1944.00    0.07950   0.00000
 1945.00    0.07956   0.00000
 1946.00    0.07961   0.00000
 1947.00    0.07966   0.00000
 1948.00    0.07971   0.00000
 1949.00    0.07977   0.00000
 1950.00    0.07982   0.00000
 1951.00    0.07987   0.00000
