   W          E2+(pi+_n)
 (MeV)       Re        Im
 1773.00    0.54248   0.00000
 1774.00    0.54209   0.00000
 1775.00    0.54170   0.00000
 1776.00    0.54131   0.00000
 1777.00    0.54092   0.00000
 1778.00    0.54053   0.00000
 1779.00    0.54014   0.00000
 1780.00    0.53976   0.00000
 1781.00    0.53937   0.00000
 1782.00    0.53898   0.00000
 1783.00    0.53860   0.00000
 1784.00    0.53822   0.00000
 1785.00    0.53783   0.00000
 1786.00    0.53745   0.00000
 1787.00    0.53707   0.00000
 1788.00    0.53668   0.00000
 1789.00    0.53630   0.00000
 1790.00    0.53592   0.00000
 1791.00    0.53554   0.00000
 1792.00    0.53516   0.00000
 1793.00    0.53479   0.00000
 1794.00    0.53441   0.00000
 1795.00    0.53403   0.00000
 1796.00    0.53365   0.00000
 1797.00    0.53328   0.00000
 1798.00    0.53290   0.00000
 1799.00    0.53253   0.00000
 1800.00    0.53215   0.00000
 1801.00    0.53178   0.00000
 1802.00    0.53140   0.00000
 1803.00    0.53103   0.00000
 1804.00    0.53066   0.00000
 1805.00    0.53029   0.00000
 1806.00    0.52992   0.00000
 1807.00    0.52955   0.00000
 1808.00    0.52918   0.00000
 1809.00    0.52881   0.00000
 1810.00    0.52844   0.00000
 1811.00    0.52807   0.00000
 1812.00    0.52771   0.00000
 1813.00    0.52734   0.00000
 1814.00    0.52697   0.00000
 1815.00    0.52661   0.00000
 1816.00    0.52624   0.00000
 1817.00    0.52588   0.00000
 1818.00    0.52552   0.00000
 1819.00    0.52515   0.00000
 1820.00    0.52479   0.00000
 1821.00    0.52443   0.00000
 1822.00    0.52407   0.00000
 1823.00    0.52371   0.00000
 1824.00    0.52335   0.00000
 1825.00    0.52299   0.00000
 1826.00    0.52263   0.00000
 1827.00    0.52227   0.00000
 1828.00    0.52191   0.00000
 1829.00    0.52156   0.00000
 1830.00    0.52120   0.00000
 1831.00    0.52084   0.00000
 1832.00    0.52049   0.00000
 1833.00    0.52013   0.00000
 1834.00    0.51978   0.00000
 1835.00    0.51943   0.00000
 1836.00    0.51907   0.00000
 1837.00    0.51872   0.00000
 1838.00    0.51837   0.00000
 1839.00    0.51802   0.00000
 1840.00    0.51767   0.00000
 1841.00    0.51732   0.00000
 1842.00    0.51697   0.00000
 1843.00    0.51662   0.00000
 1844.00    0.51627   0.00000
 1845.00    0.51592   0.00000
 1846.00    0.51557   0.00000
 1847.00    0.51523   0.00000
