   W          E2-(pi+_n)
 (MeV)       Re        Im
 1358.00    4.80882   0.00000
 1359.00    4.80588   0.00000
 1360.00    4.80291   0.00000
 1361.00    4.79992   0.00000
 1362.00    4.79691   0.00000
 1363.00    4.79387   0.00000
 1364.00    4.79081   0.00000
 1365.00    4.78772   0.00000
 1366.00    4.78462   0.00000
 1367.00    4.78149   0.00000
 1368.00    4.77834   0.00000
 1369.00    4.77517   0.00000
 1370.00    4.77198   0.00000
 1371.00    4.76877   0.00000
 1372.00    4.76554   0.00000
 1373.00    4.76228   0.00000
 1374.00    4.75901   0.00000
 1375.00    4.75571   0.00000
 1376.00    4.75240   0.00000
 1377.00    4.74907   0.00000
 1378.00    4.74571   0.00000
 1379.00    4.74234   0.00000
 1380.00    4.73895   0.00000
 1381.00    4.73554   0.00000
 1382.00    4.73211   0.00000
 1383.00    4.72867   0.00000
 1384.00    4.72520   0.00000
 1385.00    4.72172   0.00000
 1386.00    4.71822   0.00000
 1387.00    4.71470   0.00000
 1388.00    4.71117   0.00000
 1389.00    4.70762   0.00000
 1390.00    4.70405   0.00000
 1391.00    4.70047   0.00000
 1392.00    4.69686   0.00000
 1393.00    4.69325   0.00000
 1394.00    4.68961   0.00000
 1395.00    4.68596   0.00000
 1396.00    4.68230   0.00000
 1397.00    4.67862   0.00000
 1398.00    4.67492   0.00000
 1399.00    4.67121   0.00000
 1400.00    4.66749   0.00000
 1401.00    4.66375   0.00000
 1402.00    4.65999   0.00000
 1403.00    4.65622   0.00000
 1404.00    4.65244   0.00000
 1405.00    4.64864   0.00000
 1406.00    4.64483   0.00000
 1407.00    4.64100   0.00000
 1408.00    4.63716   0.00000
 1409.00    4.63331   0.00000
 1410.00    4.62945   0.00000
 1411.00    4.62557   0.00000
 1412.00    4.62167   0.00000
 1413.00    4.61777   0.00000
 1414.00    4.61385   0.00000
 1415.00    4.60992   0.00000
 1416.00    4.60598   0.00000
 1417.00    4.60203   0.00000
 1418.00    4.59806   0.00000
 1419.00    4.59408   0.00000
 1420.00    4.59009   0.00000
 1421.00    4.58609   0.00000
 1422.00    4.58208   0.00000
 1423.00    4.57805   0.00000
 1424.00    4.57402   0.00000
 1425.00    4.56997   0.00000
 1426.00    4.56591   0.00000
 1427.00    4.56184   0.00000
 1428.00    4.55776   0.00000
 1429.00    4.55368   0.00000
 1430.00    4.54957   0.00000
 1431.00    4.54546   0.00000
 1432.00    4.54134   0.00000
 1433.00    4.53721   0.00000
 1434.00    4.53307   0.00000
 1435.00    4.52892   0.00000
 1436.00    4.52476   0.00000
 1437.00    4.52059   0.00000
 1438.00    4.51641   0.00000
 1439.00    4.51223   0.00000
 1440.00    4.50803   0.00000
 1441.00    4.50382   0.00000
 1442.00    4.49961   0.00000
 1443.00    4.49538   0.00000
 1444.00    4.49115   0.00000
 1445.00    4.48691   0.00000
 1446.00    4.48266   0.00000
 1447.00    4.47840   0.00000
 1448.00    4.47413   0.00000
 1449.00    4.46985   0.00000
 1450.00    4.46557   0.00000
 1451.00    4.46128   0.00000
 1452.00    4.45698   0.00000
 1453.00    4.45267   0.00000
 1454.00    4.44836   0.00000
 1455.00    4.44404   0.00000
 1456.00    4.43971   0.00000
 1457.00    4.43537   0.00000
 1458.00    4.43102   0.00000
 1459.00    4.42667   0.00000
 1460.00    4.42231   0.00000
 1461.00    4.41795   0.00000
 1462.00    4.41357   0.00000
 1463.00    4.40919   0.00000
 1464.00    4.40481   0.00000
 1465.00    4.40041   0.00000
 1466.00    4.39601   0.00000
 1467.00    4.39161   0.00000
 1468.00    4.38719   0.00000
