   W          M5+(pi+_n)
 (MeV)       Re        Im
 1729.00   -0.06070   0.00000
 1730.00   -0.06076   0.00000
 1731.00   -0.06081   0.00000
 1732.00   -0.06087   0.00000
 1733.00   -0.06092   0.00000
 1734.00   -0.06098   0.00000
 1735.00   -0.06103   0.00000
 1736.00   -0.06109   0.00000
 1737.00   -0.06115   0.00000
 1738.00   -0.06120   0.00000
 1739.00   -0.06126   0.00000
 1740.00   -0.06131   0.00000
 1741.00   -0.06137   0.00000
 1742.00   -0.06143   0.00000
 1743.00   -0.06148   0.00000
 1744.00   -0.06154   0.00000
 1745.00   -0.06159   0.00000
 1746.00   -0.06165   0.00000
 1747.00   -0.06170   0.00000
 1748.00   -0.06176   0.00000
 1749.00   -0.06182   0.00000
 1750.00   -0.06187   0.00000
 1751.00   -0.06193   0.00000
 1752.00   -0.06198   0.00000
 1753.00   -0.06204   0.00000
 1754.00   -0.06209   0.00000
 1755.00   -0.06215   0.00000
 1756.00   -0.06221   0.00000
 1757.00   -0.06226   0.00000
 1758.00   -0.06232   0.00000
 1759.00   -0.06237   0.00000
 1760.00   -0.06243   0.00000
 1761.00   -0.06248   0.00000
 1762.00   -0.06254   0.00000
 1763.00   -0.06259   0.00000
 1764.00   -0.06265   0.00000
 1765.00   -0.06271   0.00000
 1766.00   -0.06276   0.00000
 1767.00   -0.06282   0.00000
 1768.00   -0.06287   0.00000
 1769.00   -0.06293   0.00000
 1770.00   -0.06298   0.00000
 1771.00   -0.06304   0.00000
 1772.00   -0.06309   0.00000
 1773.00   -0.06315   0.00000
 1774.00   -0.06320   0.00000
 1775.00   -0.06326   0.00000
 1776.00   -0.06332   0.00000
 1777.00   -0.06337   0.00000
 1778.00   -0.06343   0.00000
 1779.00   -0.06348   0.00000
 1780.00   -0.06354   0.00000
 1781.00   -0.06359   0.00000
 1782.00   -0.06365   0.00000
 1783.00   -0.06370   0.00000
 1784.00   -0.06376   0.00000
 1785.00   -0.06382   0.00000
 1786.00   -0.06387   0.00000
 1787.00   -0.06393   0.00000
 1788.00   -0.06398   0.00000
 1789.00   -0.06404   0.00000
 1790.00   -0.06409   0.00000
 1791.00   -0.06415   0.00000
 1792.00   -0.06420   0.00000
 1793.00   -0.06426   0.00000
 1794.00   -0.06432   0.00000
 1795.00   -0.06437   0.00000
 1796.00   -0.06443   0.00000
 1797.00   -0.06448   0.00000
 1798.00   -0.06454   0.00000
 1799.00   -0.06459   0.00000
 1800.00   -0.06465   0.00000
 1801.00   -0.06470   0.00000
 1802.00   -0.06476   0.00000
 1803.00   -0.06482   0.00000
 1804.00   -0.06487   0.00000
 1805.00   -0.06493   0.00000
 1806.00   -0.06498   0.00000
 1807.00   -0.06504   0.00000
 1808.00   -0.06509   0.00000
 1809.00   -0.06515   0.00000
 1810.00   -0.06520   0.00000
 1811.00   -0.06526   0.00000
 1812.00   -0.06532   0.00000
 1813.00   -0.06537   0.00000
 1814.00   -0.06543   0.00000
 1815.00   -0.06548   0.00000
 1816.00   -0.06554   0.00000
 1817.00   -0.06559   0.00000
 1818.00   -0.06565   0.00000
 1819.00   -0.06571   0.00000
 1820.00   -0.06576   0.00000
 1821.00   -0.06582   0.00000
 1822.00   -0.06587   0.00000
 1823.00   -0.06593   0.00000
 1824.00   -0.06598   0.00000
 1825.00   -0.06604   0.00000
 1826.00   -0.06610   0.00000
 1827.00   -0.06615   0.00000
 1828.00   -0.06621   0.00000
 1829.00   -0.06626   0.00000
 1830.00   -0.06632   0.00000
 1831.00   -0.06638   0.00000
 1832.00   -0.06643   0.00000
 1833.00   -0.06649   0.00000
 1834.00   -0.06654   0.00000
 1835.00   -0.06660   0.00000
 1836.00   -0.06666   0.00000
 1837.00   -0.06671   0.00000
 1838.00   -0.06677   0.00000
 1839.00   -0.06682   0.00000
 1840.00   -0.06688   0.00000
 1841.00   -0.06694   0.00000
 1842.00   -0.06699   0.00000
 1843.00   -0.06705   0.00000
 1844.00   -0.06710   0.00000
 1845.00   -0.06716   0.00000
 1846.00   -0.06722   0.00000
 1847.00   -0.06727   0.00000
 1848.00   -0.06733   0.00000
 1849.00   -0.06738   0.00000
 1850.00   -0.06744   0.00000
 1851.00   -0.06750   0.00000
 1852.00   -0.06755   0.00000
 1853.00   -0.06761   0.00000
 1854.00   -0.06767   0.00000
 1855.00   -0.06772   0.00000
 1856.00   -0.06778   0.00000
 1857.00   -0.06783   0.00000
 1858.00   -0.06789   0.00000
 1859.00   -0.06795   0.00000
 1860.00   -0.06800   0.00000
 1861.00   -0.06806   0.00000
 1862.00   -0.06812   0.00000
 1863.00   -0.06817   0.00000
 1864.00   -0.06823   0.00000
 1865.00   -0.06829   0.00000
 1866.00   -0.06834   0.00000
 1867.00   -0.06840   0.00000
 1868.00   -0.06846   0.00000
 1869.00   -0.06851   0.00000
 1870.00   -0.06857   0.00000
 1871.00   -0.06863   0.00000
 1872.00   -0.06868   0.00000
 1873.00   -0.06874   0.00000
 1874.00   -0.06880   0.00000
 1875.00   -0.06885   0.00000
 1876.00   -0.06891   0.00000
 1877.00   -0.06897   0.00000
 1878.00   -0.06902   0.00000
 1879.00   -0.06908   0.00000
 1880.00   -0.06914   0.00000
 1881.00   -0.06919   0.00000
 1882.00   -0.06925   0.00000
 1883.00   -0.06931   0.00000
 1884.00   -0.06936   0.00000
 1885.00   -0.06942   0.00000
 1886.00   -0.06948   0.00000
 1887.00   -0.06954   0.00000
 1888.00   -0.06959   0.00000
 1889.00   -0.06965   0.00000
 1890.00   -0.06971   0.00000
 1891.00   -0.06976   0.00000
 1892.00   -0.06982   0.00000
 1893.00   -0.06988   0.00000
 1894.00   -0.06994   0.00000
