   W          M2-(pi+_n)
 1382.00    1.58360   0.30551
 1383.00    1.58983   0.31225
 1384.00    1.59613   0.31914
 1385.00    1.60248   0.32620
 1386.00    1.60888   0.33342
 1387.00    1.61535   0.34082
 1388.00    1.62186   0.34839
 1389.00    1.62844   0.35614
 1390.00    1.63507   0.36407
 1391.00    1.64175   0.37220
 1392.00    1.64849   0.38051
 1393.00    1.65528   0.38903
 1394.00    1.66213   0.39776
 1395.00    1.66902   0.40669
 1396.00    1.67597   0.41584
 1397.00    1.68296   0.42521
 1398.00    1.69001   0.43481
 1399.00    1.69710   0.44465
 1400.00    1.70423   0.45472
 1401.00    1.71141   0.46504
 1402.00    1.71863   0.47561
 1403.00    1.72589   0.48644
 1404.00    1.73318   0.49754
 1405.00    1.74051   0.50891
 1406.00    1.74787   0.52057
 1407.00    1.75526   0.53251
 1408.00    1.76268   0.54474
 1409.00    1.77012   0.55728
 1410.00    1.77757   0.57013
 1411.00    1.78504   0.58330
 1412.00    1.79252   0.59680
 1413.00    1.80001   0.61063
 1414.00    1.80749   0.62481
 1415.00    1.81497   0.63934
 1416.00    1.82244   0.65424
 1417.00    1.82990   0.66950
 1418.00    1.83733   0.68515
 1419.00    1.84473   0.70119
 1420.00    1.85209   0.71763
 1421.00    1.85941   0.73447
 1422.00    1.86667   0.75174
 1423.00    1.87387   0.76944
 1424.00    1.88100   0.78758
 1425.00    1.88805   0.80617
 1426.00    1.89500   0.82522
 1427.00    1.90185   0.84474
 1428.00    1.90858   0.86475
 1429.00    1.91518   0.88525
 1430.00    1.92164   0.90625
 1431.00    1.92794   0.92776
 1432.00    1.93407   0.94980
 1433.00    1.94001   0.97238
 1434.00    1.94575   0.99550
 1435.00    1.95126   1.01917
 1436.00    1.95653   1.04341
 1437.00    1.96154   1.06823
 1438.00    1.96627   1.09363
 1439.00    1.97069   1.11962
 1440.00    1.97479   1.14622
 1441.00    1.97853   1.17343
 1442.00    1.98190   1.20125
 1443.00    1.98486   1.22971
 1444.00    1.98739   1.25879
 1445.00    1.98947   1.28851
 1446.00    1.99105   1.31887
 1447.00    1.99211   1.34988
 1448.00    1.99262   1.38154
 1449.00    1.99254   1.41385
 1450.00    1.99183   1.44681
 1451.00    1.99047   1.48041
 1452.00    1.98841   1.51466
 1453.00    1.98561   1.54955
 1454.00    1.98204   1.58508
 1455.00    1.97764   1.62123
 1456.00    1.97239   1.65800
 1457.00    1.96623   1.69537
 1458.00    1.95913   1.73333
 1459.00    1.95103   1.77186
 1460.00    1.94189   1.81093
 1461.00    1.93167   1.85053
 1462.00    1.92031   1.89063
 1463.00    1.90778   1.93119
 1464.00    1.89402   1.97219
 1465.00    1.87899   2.01359
 1466.00    1.86264   2.05534
 1467.00    1.84492   2.09740
 1468.00    1.82580   2.13973
 1469.00    1.80523   2.18226
 1470.00    1.78316   2.22496
 1471.00    1.75956   2.26774
 1472.00    1.73439   2.31056
 1473.00    1.70762   2.35334
 1474.00    1.67922   2.39601
 1475.00    1.64915   2.43849
 1476.00    1.61739   2.48071
 1477.00    1.58393   2.52258
 1478.00    1.54876   2.56402
 1479.00    1.51185   2.60493
 1480.00    1.47321   2.64522
 1481.00    1.43284   2.68480
 1482.00    1.39074   2.72358
 1483.00    1.34694   2.76145
 1484.00    1.30145   2.79832
 1485.00    1.25430   2.83410
 1486.00    1.20553   2.86867
 1487.00    1.15519   2.90195
 1488.00    1.10331   2.93384
 1489.00    1.04996   2.96425
 1490.00    0.99521   2.99308
 1491.00    0.93912   3.02025
 1492.00    0.88177   3.04568
 1493.00    0.82325   3.06928
 1494.00    0.76366   3.09100
 1495.00    0.70308   3.11076
 1496.00    0.64162   3.12850
 1497.00    0.57939   3.14417
 1498.00    0.51650   3.15773
 1499.00    0.45305   3.16914
 1500.00    0.38918   3.17837
 1501.00    0.32498   3.18541
 1502.00    0.26060   3.19023
 1503.00    0.19613   3.19285
 1504.00    0.13171   3.19326
 1505.00    0.06745   3.19148
 1506.00    0.00346   3.18753
 1507.00   -0.06013   3.18144
 1508.00   -0.12323   3.17326
 1509.00   -0.18573   3.16302
 1510.00   -0.24752   3.15078
 1511.00   -0.30852   3.13659
 1512.00   -0.36862   3.12053
 1513.00   -0.42775   3.10265
 1514.00   -0.48583   3.08304
 1515.00   -0.54278   3.06176
 1516.00   -0.59854   3.03891
 1517.00   -0.65306   3.01456
 1518.00   -0.70628   2.98880
 1519.00   -0.75815   2.96171
 1520.00   -0.80863   2.93339
 1521.00   -0.85770   2.90391
 1522.00   -0.90532   2.87337
 1523.00   -0.95149   2.84185
 1524.00   -0.99617   2.80944
 1525.00   -1.03936   2.77622
 1526.00   -1.08107   2.74228
 1527.00   -1.12128   2.70769
 1528.00   -1.16001   2.67253
 1529.00   -1.19727   2.63688
 1530.00   -1.23306   2.60081
 1531.00   -1.26740   2.56438
 1532.00   -1.30033   2.52767
 1533.00   -1.33185   2.49074
 1534.00   -1.36199   2.45364
 1535.00   -1.39078   2.41643
 1536.00   -1.41825   2.37917
 1537.00   -1.44444   2.34191
 1538.00   -1.46937   2.30468
 1539.00   -1.49307   2.26754
 1540.00   -1.51559   2.23053
 1541.00   -1.53695   2.19368
 1542.00   -1.55720   2.15703
 1543.00   -1.57636   2.12061
 1544.00   -1.59447   2.08445
 1545.00   -1.61158   2.04857
 1546.00   -1.62771   2.01300
 1547.00   -1.64290   1.97777
 1548.00   -1.65719   1.94288
 1549.00   -1.67060   1.90836
 1550.00   -1.68318   1.87423
 1551.00   -1.69496   1.84049
 1552.00   -1.70596   1.80716
 1553.00   -1.71623   1.77425
 1554.00   -1.72579   1.74177
 1555.00   -1.73467   1.70972
 1556.00   -1.74291   1.67811
 1557.00   -1.75052   1.64695
 1558.00   -1.75754   1.61624
 1559.00   -1.76400   1.58598
 1560.00   -1.76991   1.55617
 1561.00   -1.77531   1.52682
 1562.00   -1.78022   1.49792
 1563.00   -1.78466   1.46947
 1564.00   -1.78866   1.44147
 1565.00   -1.79223   1.41393
 1566.00   -1.79540   1.38683
 1567.00   -1.79819   1.36017
 1568.00   -1.80061   1.33396
 1569.00   -1.80268   1.30818
 1570.00   -1.80443   1.28284
 1571.00   -1.80586   1.25792
 1572.00   -1.80700   1.23342
 1573.00   -1.80785   1.20934
 1574.00   -1.80844   1.18568
 1575.00   -1.80877   1.16242
 1576.00   -1.80887   1.13956
 1577.00   -1.80874   1.11710
 1578.00   -1.80840   1.09503
 1579.00   -1.80785   1.07334
 1580.00   -1.80711   1.05203
 1581.00   -1.80619   1.03109
 1582.00   -1.80510   1.01052
 1583.00   -1.80385   0.99031
 1584.00   -1.80244   0.97045
 1585.00   -1.80089   0.95094
 1586.00   -1.79921   0.93178
 1587.00   -1.79740   0.91295
 1588.00   -1.79547   0.89445
 1589.00   -1.79343   0.87628
 1590.00   -1.79128   0.85843
 1591.00   -1.78903   0.84089
 1592.00   -1.78669   0.82366
 1593.00   -1.78426   0.80673
 1594.00   -1.78176   0.79010
 1595.00   -1.77917   0.77376
 1596.00   -1.77652   0.75772
 1597.00   -1.77380   0.74195
 1598.00   -1.77102   0.72646
 1599.00   -1.76818   0.71124
 1600.00   -1.76529   0.69629
 1601.00   -1.76235   0.68161
 1602.00   -1.75937   0.66718
 1603.00   -1.75635   0.65301
 1604.00   -1.75329   0.63908
 1605.00   -1.75019   0.62541
 1606.00   -1.74707   0.61197
 1607.00   -1.74391   0.59877
 1608.00   -1.74074   0.58580
 1609.00   -1.73754   0.57306
 1610.00   -1.73432   0.56055
 1611.00   -1.73109   0.54826
 1612.00   -1.72784   0.53619
 1613.00   -1.72458   0.52433
 1614.00   -1.72131   0.51268
 1615.00   -1.71804   0.50124
 1616.00   -1.71476   0.49000
 1617.00   -1.71148   0.47896
 1618.00   -1.70819   0.46812
 1619.00   -1.70491   0.45748
 1620.00   -1.70163   0.44703
 1621.00   -1.69836   0.43676
 1622.00   -1.69509   0.42668
 1623.00   -1.69183   0.41678
 1624.00   -1.68858   0.40706
 1625.00   -1.68534   0.39752
 1626.00   -1.68212   0.38816
 1627.00   -1.67891   0.37896
 1628.00   -1.67571   0.36993
 1629.00   -1.67254   0.36107
 1630.00   -1.66938   0.35238
 1631.00   -1.66624   0.34384
 1632.00   -1.66312   0.33547
 1633.00   -1.66002   0.32725
 1634.00   -1.65695   0.31918
 1635.00   -1.65390   0.31127
 1636.00   -1.65088   0.30351
 1637.00   -1.64789   0.29589
 1638.00   -1.64492   0.28842
 1639.00   -1.64198   0.28109
 1640.00   -1.63908   0.27391
 1641.00   -1.63620   0.26686
 1642.00   -1.63336   0.25995
 1643.00   -1.63055   0.25317
 1644.00   -1.62777   0.24653
 1645.00   -1.62503   0.24002
 1646.00   -1.62232   0.23364
 1647.00   -1.61966   0.22738
 1648.00   -1.61703   0.22125
 1649.00   -1.61443   0.21524
 1650.00   -1.61188   0.20936
 1651.00   -1.60937   0.20359
 1652.00   -1.60690   0.19794
 1653.00   -1.60447   0.19240
 1654.00   -1.60208   0.18698
 1655.00   -1.59973   0.18167
 1656.00   -1.59743   0.17648
 1657.00   -1.59518   0.17138
 1658.00   -1.59296   0.16640
 1659.00   -1.59080   0.16152
 1660.00   -1.58868   0.15675
 1661.00   -1.58660   0.15207
 1662.00   -1.58458   0.14750
 1663.00   -1.58260   0.14302
 1664.00   -1.58067   0.13864
 1665.00   -1.57879   0.13436
 1666.00   -1.57696   0.13016
 1667.00   -1.57517   0.12606
 1668.00   -1.57344   0.12205
 1669.00   -1.57176   0.11813
 1670.00   -1.57013   0.11429
 1671.00   -1.56855   0.11054
 1672.00   -1.56702   0.10687
 1673.00   -1.56554   0.10329
 1674.00   -1.56412   0.09978
 1675.00   -1.56275   0.09635
 1676.00   -1.56143   0.09300
 1677.00   -1.56016   0.08973
 1678.00   -1.55895   0.08653
 1679.00   -1.55779   0.08340
 1680.00   -1.55668   0.08034
 1681.00   -1.55562   0.07736
 1682.00   -1.55462   0.07444
 1683.00   -1.55368   0.07159
 1684.00   -1.55279   0.06880
 1685.00   -1.55195   0.06608
 1686.00   -1.55116   0.06342
 1687.00   -1.55043   0.06083
 1688.00   -1.54975   0.05829
 1689.00   -1.54913   0.05581
 1690.00   -1.54856   0.05339
 1691.00   -1.54804   0.05103
 1692.00   -1.54758   0.04872
 1693.00   -1.54717   0.04646
 1694.00   -1.54682   0.04426
 1695.00   -1.54652   0.04211
 1696.00   -1.54627   0.04001
 1697.00   -1.54608   0.03796
 1698.00   -1.54594   0.03595
 1699.00   -1.54585   0.03399
 1700.00   -1.54581   0.03208
 1701.00   -1.54583   0.03021
 1702.00   -1.54590   0.02838
 1703.00   -1.54602   0.02660
 1704.00   -1.54619   0.02486
 1705.00   -1.54641   0.02315
 1706.00   -1.54669   0.02149
 1707.00   -1.54702   0.01986
 1708.00   -1.54740   0.01828
 1709.00   -1.54782   0.01672
 1710.00   -1.54830   0.01520
 1711.00   -1.54883   0.01372
 1712.00   -1.54941   0.01227
 1713.00   -1.55004   0.01085
 1714.00   -1.55071   0.00946
 1715.00   -1.55144   0.00811
 1716.00   -1.55221   0.00678
 1717.00   -1.55304   0.00548
 1718.00   -1.55391   0.00421
 1719.00   -1.55482   0.00297
 1720.00   -1.55579   0.00175
 1721.00   -1.55680   0.00056
 1722.00   -1.55785  -0.00061
 1723.00   -1.55896  -0.00175
 1724.00   -1.56011  -0.00287
 1725.00   -1.56130  -0.00396
 1726.00   -1.56254  -0.00504
 1727.00   -1.56382  -0.00609
 1728.00   -1.56515  -0.00712
 1729.00   -1.56652  -0.00813
 1730.00   -1.56793  -0.00913
 1731.00   -1.56939  -0.01010
 1732.00   -1.57089  -0.01106
 1733.00   -1.57243  -0.01200
 1734.00   -1.57401  -0.01292
 1735.00   -1.57563  -0.01382
 1736.00   -1.57730  -0.01471
 1737.00   -1.57900  -0.01558
 1738.00   -1.58075  -0.01644
 1739.00   -1.58253  -0.01729
 1740.00   -1.58436  -0.01812
 1741.00   -1.58622  -0.01894
 1742.00   -1.58812  -0.01974
 1743.00   -1.59006  -0.02053
 1744.00   -1.59204  -0.02131
 1745.00   -1.59406  -0.02208
 1746.00   -1.59611  -0.02284
 1747.00   -1.59820  -0.02359
 1748.00   -1.60032  -0.02432
 1749.00   -1.60248  -0.02505
 1750.00   -1.60468  -0.02577
 1751.00   -1.60691  -0.02648
 1752.00   -1.60918  -0.02717
 1753.00   -1.61148  -0.02787
 1754.00   -1.61381  -0.02855
 1755.00   -1.61618  -0.02922
 1756.00   -1.61858  -0.02989
 1757.00   -1.62102  -0.03055
 1758.00   -1.62349  -0.03120
 1759.00   -1.62598  -0.03185
 1760.00   -1.62852  -0.03249
 1761.00   -1.63108  -0.03313
 1762.00   -1.63367  -0.03376
 1763.00   -1.63630  -0.03438
 1764.00   -1.63895  -0.03500
 1765.00   -1.64164  -0.03561
 1766.00   -1.64435  -0.03622
 1767.00   -1.64709  -0.03683
 1768.00   -1.64987  -0.03743
 1769.00   -1.65267  -0.03803
 1770.00   -1.65550  -0.03862
 1771.00   -1.65836  -0.03921
 1772.00   -1.66125  -0.03979
 1773.00   -1.66416  -0.04038
 1774.00   -1.66710  -0.04096
 1775.00   -1.67007  -0.04153
 1776.00   -1.67307  -0.04211
 1777.00   -1.67609  -0.04268
 1778.00   -1.67914  -0.04325
 1779.00   -1.68221  -0.04382
 1780.00   -1.68531  -0.04438
 1781.00   -1.68843  -0.04495
 1782.00   -1.69158  -0.04551
 1783.00   -1.69476  -0.04607
 1784.00   -1.69796  -0.04663
 1785.00   -1.70118  -0.04719
 1786.00   -1.70443  -0.04775
 1787.00   -1.70770  -0.04831
 1788.00   -1.71099  -0.04886
 1789.00   -1.71431  -0.04942
 1790.00   -1.71765  -0.04997
 1791.00   -1.72101  -0.05053
 1792.00   -1.72439  -0.05108
 1793.00   -1.72780  -0.05163
 1794.00   -1.73123  -0.05219
 1795.00   -1.73468  -0.05274
 1796.00   -1.73815  -0.05330
 1797.00   -1.74164  -0.05385
 1798.00   -1.74516  -0.05440
 1799.00   -1.74869  -0.05496
 1800.00   -1.75225  -0.05551
 1801.00   -1.75582  -0.05607
 1802.00   -1.75942  -0.05662
 1803.00   -1.76303  -0.05718
 1804.00   -1.76667  -0.05774
 1805.00   -1.77032  -0.05830
 1806.00   -1.77400  -0.05886
 1807.00   -1.77769  -0.05942
 1808.00   -1.78140  -0.05998
 1809.00   -1.78513  -0.06054
 1810.00   -1.78888  -0.06110
 1811.00   -1.79265  -0.06167
 1812.00   -1.79643  -0.06223
 1813.00   -1.80024  -0.06280
 1814.00   -1.80406  -0.06337
 1815.00   -1.80790  -0.06394
 1816.00   -1.81175  -0.06451
 1817.00   -1.81563  -0.06508
 1818.00   -1.81952  -0.06566
 1819.00   -1.82342  -0.06623
 1820.00   -1.82735  -0.06681
 1821.00   -1.83129  -0.06739
 1822.00   -1.83525  -0.06797
 1823.00   -1.83922  -0.06855
 1824.00   -1.84321  -0.06914
 1825.00   -1.84722  -0.06973
 1826.00   -1.85124  -0.07031
 1827.00   -1.85527  -0.07090
 1828.00   -1.85933  -0.07150
 1829.00   -1.86339  -0.07209
 1830.00   -1.86748  -0.07269
 1831.00   -1.87158  -0.07329
 1832.00   -1.87569  -0.07389
 1833.00   -1.87982  -0.07449
 1834.00   -1.88396  -0.07509
 1835.00   -1.88812  -0.07570
 1836.00   -1.89229  -0.07631
 1837.00   -1.89648  -0.07692
 1838.00   -1.90068  -0.07753
 1839.00   -1.90489  -0.07815
 1840.00   -1.90912  -0.07877
 1841.00   -1.91336  -0.07939
 1842.00   -1.91761  -0.08001
 1843.00   -1.92188  -0.08063
 1844.00   -1.92617  -0.08126
 1845.00   -1.93046  -0.08189
 1846.00   -1.93477  -0.08252
 1847.00   -1.93909  -0.08315
 1848.00   -1.94343  -0.08379
 1849.00   -1.94778  -0.08443
 1850.00   -1.95214  -0.08507
 1851.00   -1.95651  -0.08571
 1852.00   -1.96089  -0.08636
 1853.00   -1.96529  -0.08701
 1854.00   -1.96970  -0.08766
 1855.00   -1.97413  -0.08831
 1856.00   -1.97856  -0.08897
 1857.00   -1.98301  -0.08963
 1858.00   -1.98747  -0.09029
 1859.00   -1.99194  -0.09095
 1860.00   -1.99642  -0.09162
 1861.00   -2.00091  -0.09229
 1862.00   -2.00542  -0.09296
 1863.00   -2.00994  -0.09364
 1864.00   -2.01447  -0.09431
 1865.00   -2.01901  -0.09499
 1866.00   -2.02356  -0.09567
 1867.00   -2.02812  -0.09636
 1868.00   -2.03269  -0.09704
 1869.00   -2.03728  -0.09773
 1870.00   -2.04187  -0.09843
 1871.00   -2.04648  -0.09912
 1872.00   -2.05109  -0.09982
 1873.00   -2.05572  -0.10052
 1874.00   -2.06036  -0.10122
 1875.00   -2.06501  -0.10193
 1876.00   -2.06967  -0.10264
 1877.00   -2.07434  -0.10335
 1878.00   -2.07902  -0.10406
 1879.00   -2.08371  -0.10478
 1880.00   -2.08840  -0.10550
 1881.00   -2.09311  -0.10622
 1882.00   -2.09783  -0.10694
 1883.00   -2.10256  -0.10767
 1884.00   -2.10730  -0.10840
 1885.00   -2.11205  -0.10913
 1886.00   -2.11681  -0.10987
 1887.00   -2.12158  -0.11061
 1888.00   -2.12636  -0.11135
 1889.00   -2.13115  -0.11209
 1890.00   -2.13594  -0.11284
 1891.00   -2.14075  -0.11359
 1892.00   -2.14557  -0.11434
 1893.00   -2.15039  -0.11509
 1894.00   -2.15522  -0.11585
 1895.00   -2.16007  -0.11661
 1896.00   -2.16492  -0.11737
 1897.00   -2.16978  -0.11814
 1898.00   -2.17465  -0.11891
 1899.00   -2.17953  -0.11968
 1900.00   -2.18442  -0.12045
 1901.00   -2.18932  -0.12123
 1902.00   -2.19422  -0.12201
 1903.00   -2.19914  -0.12279
 1904.00   -2.20406  -0.12357
 1905.00   -2.20899  -0.12436
 1906.00   -2.21393  -0.12515
 1907.00   -2.21888  -0.12594
 1908.00   -2.22384  -0.12674
 1909.00   -2.22880  -0.12754
 1910.00   -2.23378  -0.12834
 1911.00   -2.23876  -0.12914
 1912.00   -2.24375  -0.12995
 1913.00   -2.24875  -0.13076
