   W          M2+(pi+_n)
 1297.00   -0.45154  -0.00757
 1298.00   -0.45100  -0.00762
 1299.00   -0.45045  -0.00768
 1300.00   -0.44988  -0.00773
 1301.00   -0.44931  -0.00778
 1302.00   -0.44872  -0.00784
 1303.00   -0.44812  -0.00789
 1304.00   -0.44751  -0.00794
 1305.00   -0.44690  -0.00799
 1306.00   -0.44627  -0.00804
 1307.00   -0.44564  -0.00809
 1308.00   -0.44499  -0.00814
 1309.00   -0.44434  -0.00819
 1310.00   -0.44368  -0.00824
 1311.00   -0.44302  -0.00830
 1312.00   -0.44234  -0.00835
 1313.00   -0.44166  -0.00840
 1314.00   -0.44098  -0.00846
 1315.00   -0.44028  -0.00851
 1316.00   -0.43958  -0.00857
 1317.00   -0.43887  -0.00862
 1318.00   -0.43815  -0.00867
 1319.00   -0.43743  -0.00873
 1320.00   -0.43669  -0.00878
 1321.00   -0.43595  -0.00883
 1322.00   -0.43520  -0.00888
 1323.00   -0.43445  -0.00893
 1324.00   -0.43368  -0.00898
 1325.00   -0.43291  -0.00903
 1326.00   -0.43213  -0.00908
 1327.00   -0.43133  -0.00913
 1328.00   -0.43053  -0.00918
 1329.00   -0.42973  -0.00923
 1330.00   -0.42891  -0.00928
 1331.00   -0.42808  -0.00932
 1332.00   -0.42725  -0.00937
 1333.00   -0.42640  -0.00942
 1334.00   -0.42555  -0.00947
 1335.00   -0.42469  -0.00951
 1336.00   -0.42383  -0.00956
 1337.00   -0.42296  -0.00961
 1338.00   -0.42208  -0.00966
 1339.00   -0.42119  -0.00971
 1340.00   -0.42031  -0.00976
 1341.00   -0.41941  -0.00981
 1342.00   -0.41852  -0.00986
 1343.00   -0.41761  -0.00992
 1344.00   -0.41670  -0.00997
 1345.00   -0.41579  -0.01002
 1346.00   -0.41487  -0.01007
 1347.00   -0.41394  -0.01012
 1348.00   -0.41301  -0.01017
 1349.00   -0.41207  -0.01022
 1350.00   -0.41112  -0.01027
 1351.00   -0.41016  -0.01032
 1352.00   -0.40920  -0.01036
 1353.00   -0.40822  -0.01041
 1354.00   -0.40725  -0.01045
 1355.00   -0.40626  -0.01050
 1356.00   -0.40527  -0.01054
 1357.00   -0.40427  -0.01058
 1358.00   -0.40327  -0.01063
 1359.00   -0.40226  -0.01067
 1360.00   -0.40124  -0.01072
 1361.00   -0.40022  -0.01077
 1362.00   -0.39919  -0.01081
 1363.00   -0.39816  -0.01086
 1364.00   -0.39712  -0.01091
 1365.00   -0.39608  -0.01096
 1366.00   -0.39503  -0.01101
 1367.00   -0.39398  -0.01106
 1368.00   -0.39293  -0.01111
 1369.00   -0.39187  -0.01115
 1370.00   -0.39080  -0.01120
 1371.00   -0.38973  -0.01124
 1372.00   -0.38865  -0.01129
 1373.00   -0.38757  -0.01133
 1374.00   -0.38649  -0.01137
 1375.00   -0.38540  -0.01142
 1376.00   -0.38430  -0.01146
 1377.00   -0.38320  -0.01150
 1378.00   -0.38209  -0.01154
 1379.00   -0.38098  -0.01158
 1380.00   -0.37985  -0.01163
 1381.00   -0.37873  -0.01167
 1382.00   -0.37759  -0.01171
 1383.00   -0.37646  -0.01176
 1384.00   -0.37531  -0.01180
 1385.00   -0.37416  -0.01184
 1386.00   -0.37301  -0.01189
 1387.00   -0.37185  -0.01193
 1388.00   -0.37070  -0.01198
 1389.00   -0.36953  -0.01202
 1390.00   -0.36837  -0.01206
 1391.00   -0.36720  -0.01211
 1392.00   -0.36603  -0.01215
 1393.00   -0.36486  -0.01219
 1394.00   -0.36369  -0.01223
 1395.00   -0.36251  -0.01227
 1396.00   -0.36132  -0.01232
 1397.00   -0.36013  -0.01236
 1398.00   -0.35894  -0.01240
 1399.00   -0.35774  -0.01244
 1400.00   -0.35653  -0.01248
 1401.00   -0.35532  -0.01251
 1402.00   -0.35410  -0.01255
 1403.00   -0.35287  -0.01259
 1404.00   -0.35164  -0.01263
 1405.00   -0.35041  -0.01266
 1406.00   -0.34917  -0.01270
 1407.00   -0.34792  -0.01274
 1408.00   -0.34668  -0.01278
 1409.00   -0.34543  -0.01281
 1410.00   -0.34418  -0.01285
 1411.00   -0.34293  -0.01289
 1412.00   -0.34167  -0.01293
 1413.00   -0.34042  -0.01296
 1414.00   -0.33916  -0.01300
 1415.00   -0.33790  -0.01304
 1416.00   -0.33663  -0.01308
 1417.00   -0.33537  -0.01311
 1418.00   -0.33410  -0.01315
 1419.00   -0.33282  -0.01318
 1420.00   -0.33154  -0.01322
 1421.00   -0.33026  -0.01325
 1422.00   -0.32897  -0.01328
 1423.00   -0.32768  -0.01332
 1424.00   -0.32639  -0.01335
 1425.00   -0.32509  -0.01338
 1426.00   -0.32379  -0.01341
 1427.00   -0.32248  -0.01344
 1428.00   -0.32117  -0.01347
 1429.00   -0.31986  -0.01350
 1430.00   -0.31854  -0.01354
 1431.00   -0.31722  -0.01357
 1432.00   -0.31589  -0.01360
 1433.00   -0.31456  -0.01364
 1434.00   -0.31323  -0.01367
 1435.00   -0.31190  -0.01371
 1436.00   -0.31056  -0.01374
 1437.00   -0.30922  -0.01377
 1438.00   -0.30788  -0.01380
 1439.00   -0.30653  -0.01383
 1440.00   -0.30519  -0.01386
 1441.00   -0.30384  -0.01389
 1442.00   -0.30249  -0.01392
 1443.00   -0.30113  -0.01394
 1444.00   -0.29978  -0.01396
 1445.00   -0.29842  -0.01399
 1446.00   -0.29706  -0.01401
 1447.00   -0.29569  -0.01403
 1448.00   -0.29432  -0.01405
 1449.00   -0.29295  -0.01408
 1450.00   -0.29158  -0.01410
 1451.00   -0.29020  -0.01412
 1452.00   -0.28881  -0.01415
 1453.00   -0.28743  -0.01418
 1454.00   -0.28604  -0.01420
 1455.00   -0.28464  -0.01423
 1456.00   -0.28325  -0.01425
 1457.00   -0.28185  -0.01428
 1458.00   -0.28045  -0.01431
 1459.00   -0.27905  -0.01433
 1460.00   -0.27765  -0.01435
 1461.00   -0.27625  -0.01438
 1462.00   -0.27484  -0.01440
 1463.00   -0.27343  -0.01442
 1464.00   -0.27203  -0.01444
 1465.00   -0.27062  -0.01446
 1466.00   -0.26921  -0.01447
 1467.00   -0.26779  -0.01449
 1468.00   -0.26638  -0.01451
 1469.00   -0.26496  -0.01452
 1470.00   -0.26354  -0.01454
 1471.00   -0.26212  -0.01455
 1472.00   -0.26070  -0.01456
 1473.00   -0.25927  -0.01458
 1474.00   -0.25784  -0.01459
 1475.00   -0.25641  -0.01460
 1476.00   -0.25498  -0.01461
 1477.00   -0.25354  -0.01463
 1478.00   -0.25210  -0.01464
 1479.00   -0.25066  -0.01465
 1480.00   -0.24922  -0.01466
 1481.00   -0.24778  -0.01467
 1482.00   -0.24633  -0.01468
 1483.00   -0.24488  -0.01469
 1484.00   -0.24343  -0.01470
 1485.00   -0.24197  -0.01471
 1486.00   -0.24052  -0.01472
 1487.00   -0.23906  -0.01473
 1488.00   -0.23760  -0.01474
 1489.00   -0.23614  -0.01475
 1490.00   -0.23467  -0.01475
 1491.00   -0.23320  -0.01476
 1492.00   -0.23174  -0.01476
 1493.00   -0.23027  -0.01476
 1494.00   -0.22879  -0.01477
 1495.00   -0.22732  -0.01477
 1496.00   -0.22584  -0.01477
 1497.00   -0.22437  -0.01477
 1498.00   -0.22289  -0.01476
 1499.00   -0.22141  -0.01476
 1500.00   -0.21993  -0.01476
 1501.00   -0.21845  -0.01475
 1502.00   -0.21697  -0.01475
 1503.00   -0.21549  -0.01474
 1504.00   -0.21401  -0.01473
 1505.00   -0.21252  -0.01472
 1506.00   -0.21104  -0.01471
 1507.00   -0.20955  -0.01470
 1508.00   -0.20806  -0.01469
 1509.00   -0.20657  -0.01468
 1510.00   -0.20508  -0.01467
 1511.00   -0.20358  -0.01466
 1512.00   -0.20209  -0.01464
 1513.00   -0.20059  -0.01463
 1514.00   -0.19909  -0.01461
 1515.00   -0.19759  -0.01460
 1516.00   -0.19609  -0.01458
 1517.00   -0.19459  -0.01456
 1518.00   -0.19308  -0.01454
 1519.00   -0.19158  -0.01452
 1520.00   -0.19007  -0.01450
 1521.00   -0.18856  -0.01447
 1522.00   -0.18706  -0.01445
 1523.00   -0.18555  -0.01442
 1524.00   -0.18404  -0.01439
 1525.00   -0.18253  -0.01435
 1526.00   -0.18102  -0.01432
 1527.00   -0.17951  -0.01429
 1528.00   -0.17799  -0.01425
 1529.00   -0.17648  -0.01422
 1530.00   -0.17496  -0.01418
 1531.00   -0.17344  -0.01414
 1532.00   -0.17192  -0.01411
 1533.00   -0.17040  -0.01407
 1534.00   -0.16888  -0.01403
 1535.00   -0.16736  -0.01399
 1536.00   -0.16584  -0.01394
 1537.00   -0.16431  -0.01390
 1538.00   -0.16279  -0.01385
 1539.00   -0.16127  -0.01380
 1540.00   -0.15974  -0.01375
 1541.00   -0.15822  -0.01370
 1542.00   -0.15670  -0.01365
 1543.00   -0.15518  -0.01359
 1544.00   -0.15365  -0.01353
 1545.00   -0.15213  -0.01347
 1546.00   -0.15061  -0.01340
 1547.00   -0.14909  -0.01334
 1548.00   -0.14756  -0.01327
 1549.00   -0.14604  -0.01320
 1550.00   -0.14451  -0.01313
 1551.00   -0.14299  -0.01305
 1552.00   -0.14146  -0.01298
 1553.00   -0.13994  -0.01290
 1554.00   -0.13841  -0.01282
 1555.00   -0.13688  -0.01274
 1556.00   -0.13536  -0.01265
 1557.00   -0.13383  -0.01257
 1558.00   -0.13231  -0.01248
 1559.00   -0.13078  -0.01239
 1560.00   -0.12926  -0.01230
 1561.00   -0.12773  -0.01220
 1562.00   -0.12621  -0.01211
 1563.00   -0.12469  -0.01201
 1564.00   -0.12316  -0.01191
 1565.00   -0.12164  -0.01180
 1566.00   -0.12012  -0.01169
 1567.00   -0.11861  -0.01158
 1568.00   -0.11709  -0.01147
 1569.00   -0.11557  -0.01136
 1570.00   -0.11406  -0.01124
 1571.00   -0.11254  -0.01112
 1572.00   -0.11103  -0.01099
 1573.00   -0.10952  -0.01087
 1574.00   -0.10801  -0.01074
 1575.00   -0.10651  -0.01061
 1576.00   -0.10500  -0.01047
 1577.00   -0.10350  -0.01033
 1578.00   -0.10199  -0.01019
 1579.00   -0.10049  -0.01004
 1580.00   -0.09900  -0.00990
 1581.00   -0.09750  -0.00975
 1582.00   -0.09600  -0.00959
 1583.00   -0.09451  -0.00943
 1584.00   -0.09302  -0.00927
 1585.00   -0.09154  -0.00911
 1586.00   -0.09005  -0.00895
 1587.00   -0.08857  -0.00878
 1588.00   -0.08710  -0.00860
 1589.00   -0.08562  -0.00843
 1590.00   -0.08416  -0.00825
 1591.00   -0.08269  -0.00807
 1592.00   -0.08123  -0.00788
 1593.00   -0.07977  -0.00770
 1594.00   -0.07832  -0.00750
 1595.00   -0.07687  -0.00731
 1596.00   -0.07543  -0.00711
 1597.00   -0.07399  -0.00691
 1598.00   -0.07256  -0.00671
 1599.00   -0.07113  -0.00650
 1600.00   -0.06971  -0.00629
 1601.00   -0.06829  -0.00608
 1602.00   -0.06688  -0.00587
 1603.00   -0.06548  -0.00565
 1604.00   -0.06408  -0.00543
 1605.00   -0.06268  -0.00520
 1606.00   -0.06130  -0.00498
 1607.00   -0.05992  -0.00475
 1608.00   -0.05855  -0.00452
 1609.00   -0.05718  -0.00429
 1610.00   -0.05582  -0.00406
 1611.00   -0.05447  -0.00382
 1612.00   -0.05313  -0.00359
 1613.00   -0.05179  -0.00335
 1614.00   -0.05047  -0.00311
 1615.00   -0.04915  -0.00288
 1616.00   -0.04784  -0.00264
 1617.00   -0.04654  -0.00240
 1618.00   -0.04525  -0.00216
 1619.00   -0.04397  -0.00192
 1620.00   -0.04270  -0.00168
 1621.00   -0.04144  -0.00144
 1622.00   -0.04019  -0.00120
 1623.00   -0.03895  -0.00097
 1624.00   -0.03771  -0.00074
 1625.00   -0.03649  -0.00050
 1626.00   -0.03528  -0.00028
 1627.00   -0.03409  -0.00005
 1628.00   -0.03290   0.00017
 1629.00   -0.03172   0.00039
 1630.00   -0.03055   0.00061
 1631.00   -0.02940   0.00081
 1632.00   -0.02825   0.00102
 1633.00   -0.02712   0.00122
 1634.00   -0.02599   0.00141
 1635.00   -0.02488   0.00159
 1636.00   -0.02378   0.00177
 1637.00   -0.02269   0.00194
 1638.00   -0.02160   0.00210
 1639.00   -0.02053   0.00226
 1640.00   -0.01947   0.00240
 1641.00   -0.01842   0.00253
 1642.00   -0.01738   0.00266
 1643.00   -0.01634   0.00277
 1644.00   -0.01532   0.00287
 1645.00   -0.01430   0.00296
 1646.00   -0.01329   0.00304
 1647.00   -0.01229   0.00310
 1648.00   -0.01130   0.00316
 1649.00   -0.01032   0.00320
 1650.00   -0.00934   0.00322
 1651.00   -0.00837   0.00324
 1652.00   -0.00740   0.00323
 1653.00   -0.00644   0.00322
 1654.00   -0.00548   0.00319
 1655.00   -0.00453   0.00314
 1656.00   -0.00357   0.00308
 1657.00   -0.00262   0.00300
 1658.00   -0.00167   0.00290
 1659.00   -0.00071   0.00278
 1660.00    0.00025   0.00265
 1661.00    0.00120   0.00250
 1662.00    0.00216   0.00233
 1663.00    0.00312   0.00215
 1664.00    0.00408   0.00196
 1665.00    0.00504   0.00175
 1666.00    0.00601   0.00153
 1667.00    0.00698   0.00130
 1668.00    0.00795   0.00107
 1669.00    0.00893   0.00082
 1670.00    0.00992   0.00056
 1671.00    0.01092   0.00029
 1672.00    0.01193   0.00000
 1673.00    0.01296  -0.00030
 1674.00    0.01398  -0.00062
 1675.00    0.01502  -0.00096
 1676.00    0.01606  -0.00131
 1677.00    0.01711  -0.00168
 1678.00    0.01816  -0.00206
 1679.00    0.01922  -0.00245
 1680.00    0.02029  -0.00285
 1681.00    0.02138  -0.00325
 1682.00    0.02247  -0.00366
 1683.00    0.02358  -0.00407
 1684.00    0.02470  -0.00449
 1685.00    0.02584  -0.00491
 1686.00    0.02699  -0.00534
 1687.00    0.02816  -0.00577
 1688.00    0.02934  -0.00620
 1689.00    0.03053  -0.00664
 1690.00    0.03173  -0.00708
 1691.00    0.03294  -0.00753
 1692.00    0.03416  -0.00798
 1693.00    0.03539  -0.00843
 1694.00    0.03663  -0.00888
 1695.00    0.03788  -0.00933
 1696.00    0.03913  -0.00978
 1697.00    0.04040  -0.01023
 1698.00    0.04168  -0.01068
 1699.00    0.04298  -0.01114
 1700.00    0.04428  -0.01159
 1701.00    0.04559  -0.01204
 1702.00    0.04691  -0.01249
 1703.00    0.04824  -0.01293
 1704.00    0.04959  -0.01338
 1705.00    0.05094  -0.01382
 1706.00    0.05230  -0.01426
 1707.00    0.05367  -0.01470
 1708.00    0.05504  -0.01513
 1709.00    0.05643  -0.01556
 1710.00    0.05782  -0.01598
 1711.00    0.05921  -0.01640
 1712.00    0.06062  -0.01682
 1713.00    0.06202  -0.01723
 1714.00    0.06343  -0.01764
 1715.00    0.06485  -0.01804
 1716.00    0.06627  -0.01844
 1717.00    0.06770  -0.01883
 1718.00    0.06913  -0.01922
 1719.00    0.07057  -0.01960
 1720.00    0.07201  -0.01998
 1721.00    0.07346  -0.02036
 1722.00    0.07491  -0.02073
 1723.00    0.07636  -0.02109
 1724.00    0.07782  -0.02145
 1725.00    0.07928  -0.02181
 1726.00    0.08074  -0.02216
 1727.00    0.08221  -0.02251
 1728.00    0.08368  -0.02285
 1729.00    0.08516  -0.02318
 1730.00    0.08663  -0.02352
 1731.00    0.08811  -0.02384
 1732.00    0.08959  -0.02417
 1733.00    0.09107  -0.02448
 1734.00    0.09256  -0.02480
 1735.00    0.09404  -0.02511
 1736.00    0.09553  -0.02541
 1737.00    0.09702  -0.02571
 1738.00    0.09851  -0.02600
 1739.00    0.10000  -0.02629
 1740.00    0.10149  -0.02658
 1741.00    0.10298  -0.02686
 1742.00    0.10447  -0.02714
 1743.00    0.10597  -0.02741
 1744.00    0.10746  -0.02767
 1745.00    0.10895  -0.02794
 1746.00    0.11044  -0.02820
 1747.00    0.11193  -0.02845
 1748.00    0.11343  -0.02870
 1749.00    0.11492  -0.02895
 1750.00    0.11641  -0.02920
 1751.00    0.11790  -0.02944
 1752.00    0.11940  -0.02968
 1753.00    0.12089  -0.02992
 1754.00    0.12238  -0.03015
 1755.00    0.12387  -0.03038
 1756.00    0.12536  -0.03061
 1757.00    0.12685  -0.03084
 1758.00    0.12833  -0.03106
 1759.00    0.12982  -0.03127
 1760.00    0.13130  -0.03148
 1761.00    0.13278  -0.03169
 1762.00    0.13426  -0.03189
 1763.00    0.13574  -0.03209
 1764.00    0.13721  -0.03229
 1765.00    0.13869  -0.03248
 1766.00    0.14016  -0.03267
 1767.00    0.14163  -0.03286
 1768.00    0.14310  -0.03304
 1769.00    0.14457  -0.03323
 1770.00    0.14604  -0.03340
 1771.00    0.14751  -0.03358
 1772.00    0.14898  -0.03376
 1773.00    0.15045  -0.03393
 1774.00    0.15191  -0.03410
 1775.00    0.15338  -0.03427
 1776.00    0.15484  -0.03443
 1777.00    0.15630  -0.03460
 1778.00    0.15776  -0.03476
 1779.00    0.15922  -0.03492
 1780.00    0.16068  -0.03508
 1781.00    0.16213  -0.03524
 1782.00    0.16358  -0.03539
 1783.00    0.16503  -0.03555
 1784.00    0.16648  -0.03570
 1785.00    0.16792  -0.03585
 1786.00    0.16937  -0.03600
 1787.00    0.17081  -0.03614
 1788.00    0.17225  -0.03629
 1789.00    0.17369  -0.03643
 1790.00    0.17512  -0.03657
 1791.00    0.17656  -0.03671
 1792.00    0.17799  -0.03684
 1793.00    0.17943  -0.03697
 1794.00    0.18086  -0.03711
 1795.00    0.18229  -0.03724
 1796.00    0.18371  -0.03736
 1797.00    0.18514  -0.03749
 1798.00    0.18656  -0.03761
 1799.00    0.18799  -0.03774
 1800.00    0.18940  -0.03786
 1801.00    0.19082  -0.03798
 1802.00    0.19224  -0.03810
 1803.00    0.19365  -0.03821
 1804.00    0.19506  -0.03833
 1805.00    0.19647  -0.03844
 1806.00    0.19787  -0.03855
 1807.00    0.19928  -0.03866
 1808.00    0.20067  -0.03877
 1809.00    0.20207  -0.03888
 1810.00    0.20346  -0.03898
 1811.00    0.20485  -0.03909
 1812.00    0.20624  -0.03919
 1813.00    0.20762  -0.03929
 1814.00    0.20901  -0.03939
 1815.00    0.21038  -0.03949
 1816.00    0.21176  -0.03958
 1817.00    0.21313  -0.03968
 1818.00    0.21451  -0.03977
 1819.00    0.21588  -0.03986
 1820.00    0.21725  -0.03995
 1821.00    0.21862  -0.04005
 1822.00    0.21998  -0.04014
 1823.00    0.22135  -0.04022
 1824.00    0.22271  -0.04031
 1825.00    0.22408  -0.04040
 1826.00    0.22544  -0.04049
 1827.00    0.22680  -0.04057
 1828.00    0.22815  -0.04066
 1829.00    0.22951  -0.04074
 1830.00    0.23086  -0.04083
 1831.00    0.23221  -0.04091
 1832.00    0.23355  -0.04099
 1833.00    0.23490  -0.04108
 1834.00    0.23624  -0.04116
 1835.00    0.23758  -0.04124
 1836.00    0.23891  -0.04132
 1837.00    0.24024  -0.04140
 1838.00    0.24158  -0.04148
 1839.00    0.24290  -0.04156
 1840.00    0.24423  -0.04163
 1841.00    0.24556  -0.04171
 1842.00    0.24688  -0.04178
 1843.00    0.24820  -0.04185
 1844.00    0.24952  -0.04192
 1845.00    0.25083  -0.04199
 1846.00    0.25215  -0.04206
 1847.00    0.25346  -0.04213
 1848.00    0.25477  -0.04220
 1849.00    0.25608  -0.04227
 1850.00    0.25738  -0.04234
 1851.00    0.25868  -0.04241
 1852.00    0.25998  -0.04248
 1853.00    0.26127  -0.04255
 1854.00    0.26256  -0.04262
 1855.00    0.26385  -0.04269
 1856.00    0.26514  -0.04276
 1857.00    0.26642  -0.04283
 1858.00    0.26770  -0.04289
 1859.00    0.26898  -0.04296
 1860.00    0.27025  -0.04302
 1861.00    0.27153  -0.04308
 1862.00    0.27279  -0.04314
 1863.00    0.27406  -0.04320
 1864.00    0.27532  -0.04326
 1865.00    0.27658  -0.04332
 1866.00    0.27783  -0.04337
 1867.00    0.27909  -0.04343
 1868.00    0.28034  -0.04349
 1869.00    0.28159  -0.04354
