   W          M2-(pi+_n)
 (MeV)       Re        Im
 1533.00    1.36182   0.00000
 1534.00    1.36224   0.00000
 1535.00    1.36266   0.00000
 1536.00    1.36308   0.00000
 1537.00    1.36349   0.00000
 1538.00    1.36391   0.00000
 1539.00    1.36432   0.00000
 1540.00    1.36472   0.00000
 1541.00    1.36513   0.00000
 1542.00    1.36553   0.00000
 1543.00    1.36593   0.00000
 1544.00    1.36633   0.00000
 1545.00    1.36672   0.00000
 1546.00    1.36711   0.00000
 1547.00    1.36750   0.00000
 1548.00    1.36789   0.00000
 1549.00    1.36828   0.00000
 1550.00    1.36866   0.00000
 1551.00    1.36904   0.00000
 1552.00    1.36942   0.00000
 1553.00    1.36979   0.00000
 1554.00    1.37016   0.00000
 1555.00    1.37053   0.00000
 1556.00    1.37090   0.00000
 1557.00    1.37127   0.00000
 1558.00    1.37163   0.00000
 1559.00    1.37199   0.00000
 1560.00    1.37235   0.00000
 1561.00    1.37270   0.00000
 1562.00    1.37306   0.00000
 1563.00    1.37341   0.00000
 1564.00    1.37376   0.00000
 1565.00    1.37410   0.00000
 1566.00    1.37445   0.00000
 1567.00    1.37479   0.00000
 1568.00    1.37513   0.00000
 1569.00    1.37547   0.00000
 1570.00    1.37580   0.00000
 1571.00    1.37613   0.00000
 1572.00    1.37646   0.00000
 1573.00    1.37679   0.00000
 1574.00    1.37712   0.00000
 1575.00    1.37744   0.00000
 1576.00    1.37776   0.00000
 1577.00    1.37808   0.00000
 1578.00    1.37840   0.00000
 1579.00    1.37871   0.00000
 1580.00    1.37902   0.00000
 1581.00    1.37933   0.00000
 1582.00    1.37964   0.00000
 1583.00    1.37995   0.00000
 1584.00    1.38025   0.00000
 1585.00    1.38055   0.00000
 1586.00    1.38085   0.00000
 1587.00    1.38115   0.00000
 1588.00    1.38144   0.00000
 1589.00    1.38173   0.00000
 1590.00    1.38202   0.00000
 1591.00    1.38231   0.00000
 1592.00    1.38260   0.00000
 1593.00    1.38288   0.00000
 1594.00    1.38316   0.00000
 1595.00    1.38344   0.00000
 1596.00    1.38372   0.00000
 1597.00    1.38400   0.00000
 1598.00    1.38427   0.00000
 1599.00    1.38454   0.00000
 1600.00    1.38481   0.00000
 1601.00    1.38508   0.00000
 1602.00    1.38534   0.00000
 1603.00    1.38560   0.00000
 1604.00    1.38587   0.00000
 1605.00    1.38612   0.00000
 1606.00    1.38638   0.00000
 1607.00    1.38664   0.00000
 1608.00    1.38689   0.00000
 1609.00    1.38714   0.00000
 1610.00    1.38739   0.00000
 1611.00    1.38763   0.00000
 1612.00    1.38788   0.00000
 1613.00    1.38812   0.00000
 1614.00    1.38836   0.00000
 1615.00    1.38860   0.00000
 1616.00    1.38884   0.00000
 1617.00    1.38907   0.00000
 1618.00    1.38930   0.00000
 1619.00    1.38953   0.00000
 1620.00    1.38976   0.00000
 1621.00    1.38999   0.00000
 1622.00    1.39021   0.00000
 1623.00    1.39044   0.00000
 1624.00    1.39066   0.00000
 1625.00    1.39087   0.00000
 1626.00    1.39109   0.00000
 1627.00    1.39131   0.00000
 1628.00    1.39152   0.00000
 1629.00    1.39173   0.00000
 1630.00    1.39194   0.00000
 1631.00    1.39215   0.00000
 1632.00    1.39235   0.00000
 1633.00    1.39255   0.00000
 1634.00    1.39276   0.00000
 1635.00    1.39296   0.00000
 1636.00    1.39315   0.00000
 1637.00    1.39335   0.00000
 1638.00    1.39354   0.00000
 1639.00    1.39373   0.00000
 1640.00    1.39392   0.00000
 1641.00    1.39411   0.00000
 1642.00    1.39430   0.00000
 1643.00    1.39448   0.00000
 1644.00    1.39467   0.00000
 1645.00    1.39485   0.00000
 1646.00    1.39503   0.00000
 1647.00    1.39520   0.00000
 1648.00    1.39538   0.00000
 1649.00    1.39555   0.00000
 1650.00    1.39572   0.00000
 1651.00    1.39589   0.00000
 1652.00    1.39606   0.00000
 1653.00    1.39623   0.00000
 1654.00    1.39639   0.00000
 1655.00    1.39655   0.00000
 1656.00    1.39671   0.00000
 1657.00    1.39687   0.00000
 1658.00    1.39703   0.00000
 1659.00    1.39718   0.00000
 1660.00    1.39734   0.00000
 1661.00    1.39749   0.00000
 1662.00    1.39764   0.00000
 1663.00    1.39779   0.00000
 1664.00    1.39793   0.00000
 1665.00    1.39808   0.00000
 1666.00    1.39822   0.00000
 1667.00    1.39836   0.00000
 1668.00    1.39850   0.00000
 1669.00    1.39864   0.00000
 1670.00    1.39877   0.00000
 1671.00    1.39891   0.00000
 1672.00    1.39904   0.00000
 1673.00    1.39917   0.00000
 1674.00    1.39930   0.00000
 1675.00    1.39943   0.00000
 1676.00    1.39955   0.00000
 1677.00    1.39968   0.00000
 1678.00    1.39980   0.00000
 1679.00    1.39992   0.00000
 1680.00    1.40004   0.00000
 1681.00    1.40015   0.00000
 1682.00    1.40027   0.00000
 1683.00    1.40038   0.00000
 1684.00    1.40049   0.00000
 1685.00    1.40060   0.00000
 1686.00    1.40071   0.00000
 1687.00    1.40082   0.00000
 1688.00    1.40092   0.00000
 1689.00    1.40103   0.00000
 1690.00    1.40113   0.00000
 1691.00    1.40123   0.00000
 1692.00    1.40133   0.00000
 1693.00    1.40142   0.00000
 1694.00    1.40152   0.00000
 1695.00    1.40161   0.00000
 1696.00    1.40170   0.00000
 1697.00    1.40179   0.00000
 1698.00    1.40188   0.00000
 1699.00    1.40197   0.00000
 1700.00    1.40205   0.00000
 1701.00    1.40214   0.00000
 1702.00    1.40222   0.00000
 1703.00    1.40230   0.00000
 1704.00    1.40238   0.00000
 1705.00    1.40245   0.00000
 1706.00    1.40253   0.00000
 1707.00    1.40260   0.00000
 1708.00    1.40267   0.00000
 1709.00    1.40274   0.00000
 1710.00    1.40281   0.00000
 1711.00    1.40288   0.00000
 1712.00    1.40295   0.00000
 1713.00    1.40301   0.00000
 1714.00    1.40307   0.00000
 1715.00    1.40313   0.00000
 1716.00    1.40319   0.00000
 1717.00    1.40325   0.00000
 1718.00    1.40330   0.00000
 1719.00    1.40336   0.00000
 1720.00    1.40341   0.00000
 1721.00    1.40346   0.00000
 1722.00    1.40351   0.00000
 1723.00    1.40356   0.00000
 1724.00    1.40361   0.00000
 1725.00    1.40365   0.00000
 1726.00    1.40370   0.00000
 1727.00    1.40374   0.00000
 1728.00    1.40378   0.00000
 1729.00    1.40382   0.00000
 1730.00    1.40385   0.00000
 1731.00    1.40389   0.00000
 1732.00    1.40392   0.00000
 1733.00    1.40396   0.00000
 1734.00    1.40399   0.00000
 1735.00    1.40402   0.00000
 1736.00    1.40404   0.00000
 1737.00    1.40407   0.00000
 1738.00    1.40410   0.00000
 1739.00    1.40412   0.00000
 1740.00    1.40414   0.00000
 1741.00    1.40416   0.00000
 1742.00    1.40418   0.00000
 1743.00    1.40420   0.00000
 1744.00    1.40421   0.00000
 1745.00    1.40423   0.00000
 1746.00    1.40424   0.00000
 1747.00    1.40425   0.00000
 1748.00    1.40426   0.00000
 1749.00    1.40427   0.00000
 1750.00    1.40428   0.00000
 1751.00    1.40428   0.00000
 1752.00    1.40428   0.00000
 1753.00    1.40429   0.00000
 1754.00    1.40429   0.00000
 1755.00    1.40429   0.00000
 1756.00    1.40428   0.00000
 1757.00    1.40428   0.00000
 1758.00    1.40428   0.00000
 1759.00    1.40427   0.00000
 1760.00    1.40426   0.00000
 1761.00    1.40425   0.00000
 1762.00    1.40424   0.00000
 1763.00    1.40423   0.00000
 1764.00    1.40421   0.00000
 1765.00    1.40420   0.00000
 1766.00    1.40418   0.00000
 1767.00    1.40416   0.00000
 1768.00    1.40414   0.00000
 1769.00    1.40412   0.00000
 1770.00    1.40410   0.00000
 1771.00    1.40408   0.00000
 1772.00    1.40405   0.00000
 1773.00    1.40402   0.00000
 1774.00    1.40400   0.00000
 1775.00    1.40397   0.00000
 1776.00    1.40393   0.00000
 1777.00    1.40390   0.00000
 1778.00    1.40387   0.00000
 1779.00    1.40383   0.00000
 1780.00    1.40380   0.00000
 1781.00    1.40376   0.00000
 1782.00    1.40372   0.00000
 1783.00    1.40368   0.00000
 1784.00    1.40363   0.00000
 1785.00    1.40359   0.00000
 1786.00    1.40354   0.00000
 1787.00    1.40350   0.00000
 1788.00    1.40345   0.00000
 1789.00    1.40340   0.00000
 1790.00    1.40335   0.00000
 1791.00    1.40330   0.00000
 1792.00    1.40324   0.00000
 1793.00    1.40319   0.00000
 1794.00    1.40313   0.00000
 1795.00    1.40307   0.00000
 1796.00    1.40301   0.00000
 1797.00    1.40295   0.00000
 1798.00    1.40289   0.00000
 1799.00    1.40283   0.00000
 1800.00    1.40276   0.00000
 1801.00    1.40270   0.00000
 1802.00    1.40263   0.00000
 1803.00    1.40256   0.00000
 1804.00    1.40249   0.00000
 1805.00    1.40242   0.00000
 1806.00    1.40235   0.00000
 1807.00    1.40227   0.00000
 1808.00    1.40220   0.00000
 1809.00    1.40212   0.00000
 1810.00    1.40204   0.00000
 1811.00    1.40196   0.00000
 1812.00    1.40188   0.00000
 1813.00    1.40180   0.00000
 1814.00    1.40171   0.00000
 1815.00    1.40163   0.00000
 1816.00    1.40154   0.00000
 1817.00    1.40145   0.00000
 1818.00    1.40136   0.00000
 1819.00    1.40127   0.00000
 1820.00    1.40118   0.00000
 1821.00    1.40109   0.00000
 1822.00    1.40099   0.00000
 1823.00    1.40090   0.00000
 1824.00    1.40080   0.00000
 1825.00    1.40070   0.00000
 1826.00    1.40060   0.00000
 1827.00    1.40050   0.00000
 1828.00    1.40040   0.00000
 1829.00    1.40030   0.00000
 1830.00    1.40019   0.00000
 1831.00    1.40009   0.00000
 1832.00    1.39998   0.00000
 1833.00    1.39987   0.00000
 1834.00    1.39976   0.00000
 1835.00    1.39965   0.00000
 1836.00    1.39953   0.00000
 1837.00    1.39942   0.00000
 1838.00    1.39931   0.00000
 1839.00    1.39919   0.00000
 1840.00    1.39907   0.00000
 1841.00    1.39895   0.00000
 1842.00    1.39883   0.00000
 1843.00    1.39871   0.00000
 1844.00    1.39859   0.00000
 1845.00    1.39846   0.00000
 1846.00    1.39834   0.00000
 1847.00    1.39821   0.00000
 1848.00    1.39808   0.00000
 1849.00    1.39795   0.00000
 1850.00    1.39782   0.00000
 1851.00    1.39769   0.00000
 1852.00    1.39756   0.00000
 1853.00    1.39742   0.00000
 1854.00    1.39729   0.00000
 1855.00    1.39715   0.00000
 1856.00    1.39701   0.00000
 1857.00    1.39687   0.00000
 1858.00    1.39673   0.00000
 1859.00    1.39659   0.00000
 1860.00    1.39645   0.00000
 1861.00    1.39630   0.00000
 1862.00    1.39616   0.00000
 1863.00    1.39601   0.00000
 1864.00    1.39586   0.00000
 1865.00    1.39571   0.00000
 1866.00    1.39556   0.00000
 1867.00    1.39541   0.00000
 1868.00    1.39526   0.00000
 1869.00    1.39510   0.00000
 1870.00    1.39495   0.00000
 1871.00    1.39479   0.00000
 1872.00    1.39463   0.00000
 1873.00    1.39447   0.00000
 1874.00    1.39431   0.00000
 1875.00    1.39415   0.00000
 1876.00    1.39399   0.00000
 1877.00    1.39382   0.00000
 1878.00    1.39366   0.00000
 1879.00    1.39349   0.00000
 1880.00    1.39332   0.00000
 1881.00    1.39315   0.00000
 1882.00    1.39298   0.00000
 1883.00    1.39281   0.00000
 1884.00    1.39264   0.00000
 1885.00    1.39247   0.00000
 1886.00    1.39229   0.00000
 1887.00    1.39211   0.00000
 1888.00    1.39194   0.00000
 1889.00    1.39176   0.00000
 1890.00    1.39158   0.00000
 1891.00    1.39140   0.00000
 1892.00    1.39122   0.00000
 1893.00    1.39103   0.00000
 1894.00    1.39085   0.00000
 1895.00    1.39066   0.00000
 1896.00    1.39048   0.00000
 1897.00    1.39029   0.00000
