   W          E3-(pi+_n)
 1211.00    0.89461   0.00183
 1212.00    0.89816   0.00187
 1213.00    0.90167   0.00191
 1214.00    0.90514   0.00195
 1215.00    0.90859   0.00199
 1216.00    0.91200   0.00203
 1217.00    0.91539   0.00207
 1218.00    0.91874   0.00211
 1219.00    0.92206   0.00216
 1220.00    0.92536   0.00220
 1221.00    0.92862   0.00225
 1222.00    0.93185   0.00230
 1223.00    0.93506   0.00235
 1224.00    0.93823   0.00241
 1225.00    0.94138   0.00246
 1226.00    0.94450   0.00252
 1227.00    0.94759   0.00257
 1228.00    0.95066   0.00263
 1229.00    0.95370   0.00269
 1230.00    0.95671   0.00275
 1231.00    0.95970   0.00281
 1232.00    0.96266   0.00287
 1233.00    0.96560   0.00293
 1234.00    0.96851   0.00299
 1235.00    0.97139   0.00305
 1236.00    0.97426   0.00312
 1237.00    0.97710   0.00318
 1238.00    0.97991   0.00325
 1239.00    0.98270   0.00332
 1240.00    0.98547   0.00339
 1241.00    0.98822   0.00346
 1242.00    0.99094   0.00353
 1243.00    0.99364   0.00360
 1244.00    0.99632   0.00367
 1245.00    0.99898   0.00375
 1246.00    1.00162   0.00382
 1247.00    1.00424   0.00390
 1248.00    1.00683   0.00398
 1249.00    1.00941   0.00406
 1250.00    1.01197   0.00413
 1251.00    1.01450   0.00421
 1252.00    1.01702   0.00429
 1253.00    1.01952   0.00437
 1254.00    1.02200   0.00444
 1255.00    1.02446   0.00452
 1256.00    1.02691   0.00461
 1257.00    1.02933   0.00469
 1258.00    1.03174   0.00477
 1259.00    1.03413   0.00486
 1260.00    1.03651   0.00495
 1261.00    1.03886   0.00504
 1262.00    1.04120   0.00513
 1263.00    1.04353   0.00523
 1264.00    1.04584   0.00533
 1265.00    1.04813   0.00543
 1266.00    1.05041   0.00553
 1267.00    1.05267   0.00563
 1268.00    1.05492   0.00574
 1269.00    1.05716   0.00584
 1270.00    1.05938   0.00595
 1271.00    1.06158   0.00606
 1272.00    1.06377   0.00617
 1273.00    1.06595   0.00629
 1274.00    1.06812   0.00640
 1275.00    1.07027   0.00651
 1276.00    1.07241   0.00663
 1277.00    1.07454   0.00675
 1278.00    1.07665   0.00687
 1279.00    1.07875   0.00699
 1280.00    1.08084   0.00711
 1281.00    1.08292   0.00723
 1282.00    1.08499   0.00735
 1283.00    1.08704   0.00748
 1284.00    1.08909   0.00760
 1285.00    1.09112   0.00773
 1286.00    1.09315   0.00785
 1287.00    1.09516   0.00798
 1288.00    1.09717   0.00811
 1289.00    1.09916   0.00825
 1290.00    1.10115   0.00838
 1291.00    1.10312   0.00852
 1292.00    1.10509   0.00865
 1293.00    1.10705   0.00879
 1294.00    1.10900   0.00894
 1295.00    1.11094   0.00908
 1296.00    1.11288   0.00923
 1297.00    1.11480   0.00938
 1298.00    1.11672   0.00953
 1299.00    1.11862   0.00969
 1300.00    1.12052   0.00984
 1301.00    1.12241   0.01001
 1302.00    1.12429   0.01017
 1303.00    1.12616   0.01034
 1304.00    1.12803   0.01051
 1305.00    1.12989   0.01068
 1306.00    1.13174   0.01086
 1307.00    1.13358   0.01104
 1308.00    1.13543   0.01122
 1309.00    1.13726   0.01140
 1310.00    1.13910   0.01158
 1311.00    1.14093   0.01176
 1312.00    1.14275   0.01194
 1313.00    1.14458   0.01213
 1314.00    1.14640   0.01232
 1315.00    1.14821   0.01250
 1316.00    1.15003   0.01270
 1317.00    1.15184   0.01289
 1318.00    1.15364   0.01309
 1319.00    1.15544   0.01329
 1320.00    1.15724   0.01350
 1321.00    1.15904   0.01371
 1322.00    1.16083   0.01392
 1323.00    1.16262   0.01414
 1324.00    1.16440   0.01436
 1325.00    1.16619   0.01458
 1326.00    1.16797   0.01481
 1327.00    1.16975   0.01504
 1328.00    1.17152   0.01527
 1329.00    1.17330   0.01551
 1330.00    1.17507   0.01574
 1331.00    1.17684   0.01598
 1332.00    1.17861   0.01622
 1333.00    1.18038   0.01647
 1334.00    1.18215   0.01671
 1335.00    1.18392   0.01696
 1336.00    1.18569   0.01721
 1337.00    1.18746   0.01746
 1338.00    1.18923   0.01772
 1339.00    1.19100   0.01798
 1340.00    1.19277   0.01824
 1341.00    1.19454   0.01851
 1342.00    1.19632   0.01878
 1343.00    1.19809   0.01905
 1344.00    1.19986   0.01933
 1345.00    1.20164   0.01961
 1346.00    1.20342   0.01990
 1347.00    1.20519   0.02019
 1348.00    1.20697   0.02049
 1349.00    1.20875   0.02079
 1350.00    1.21053   0.02109
 1351.00    1.21231   0.02140
 1352.00    1.21409   0.02172
 1353.00    1.21587   0.02204
 1354.00    1.21766   0.02236
 1355.00    1.21945   0.02269
 1356.00    1.22124   0.02302
 1357.00    1.22303   0.02336
 1358.00    1.22483   0.02370
 1359.00    1.22664   0.02405
 1360.00    1.22845   0.02439
 1361.00    1.23027   0.02475
 1362.00    1.23209   0.02510
 1363.00    1.23392   0.02546
 1364.00    1.23576   0.02582
 1365.00    1.23760   0.02619
 1366.00    1.23944   0.02656
 1367.00    1.24129   0.02694
 1368.00    1.24315   0.02732
 1369.00    1.24501   0.02770
 1370.00    1.24687   0.02810
 1371.00    1.24874   0.02849
 1372.00    1.25061   0.02890
 1373.00    1.25249   0.02930
 1374.00    1.25437   0.02972
 1375.00    1.25626   0.03014
 1376.00    1.25815   0.03056
 1377.00    1.26006   0.03099
 1378.00    1.26197   0.03143
 1379.00    1.26389   0.03187
 1380.00    1.26582   0.03232
 1381.00    1.26776   0.03277
 1382.00    1.26971   0.03323
 1383.00    1.27167   0.03370
 1384.00    1.27364   0.03417
 1385.00    1.27562   0.03465
 1386.00    1.27761   0.03513
 1387.00    1.27960   0.03562
 1388.00    1.28161   0.03612
 1389.00    1.28362   0.03663
 1390.00    1.28564   0.03714
 1391.00    1.28767   0.03767
 1392.00    1.28971   0.03820
 1393.00    1.29176   0.03874
 1394.00    1.29382   0.03928
 1395.00    1.29589   0.03984
 1396.00    1.29796   0.04040
 1397.00    1.30005   0.04097
 1398.00    1.30215   0.04154
 1399.00    1.30426   0.04213
 1400.00    1.30638   0.04272
 1401.00    1.30852   0.04331
 1402.00    1.31067   0.04392
 1403.00    1.31283   0.04453
 1404.00    1.31500   0.04515
 1405.00    1.31719   0.04578
 1406.00    1.31939   0.04641
 1407.00    1.32160   0.04706
 1408.00    1.32383   0.04771
 1409.00    1.32607   0.04837
 1410.00    1.32832   0.04905
 1411.00    1.33059   0.04973
 1412.00    1.33287   0.05042
 1413.00    1.33517   0.05112
 1414.00    1.33748   0.05184
 1415.00    1.33981   0.05256
 1416.00    1.34215   0.05329
 1417.00    1.34451   0.05403
 1418.00    1.34688   0.05479
 1419.00    1.34927   0.05555
 1420.00    1.35168   0.05633
 1421.00    1.35410   0.05711
 1422.00    1.35654   0.05791
 1423.00    1.35899   0.05871
 1424.00    1.36146   0.05953
 1425.00    1.36395   0.06037
 1426.00    1.36646   0.06121
 1427.00    1.36899   0.06207
 1428.00    1.37153   0.06294
 1429.00    1.37410   0.06382
 1430.00    1.37668   0.06472
 1431.00    1.37928   0.06563
 1432.00    1.38190   0.06656
 1433.00    1.38454   0.06750
 1434.00    1.38720   0.06845
 1435.00    1.38988   0.06942
 1436.00    1.39258   0.07040
 1437.00    1.39530   0.07140
 1438.00    1.39804   0.07241
 1439.00    1.40080   0.07344
 1440.00    1.40358   0.07448
 1441.00    1.40638   0.07553
 1442.00    1.40920   0.07661
 1443.00    1.41204   0.07769
 1444.00    1.41491   0.07879
 1445.00    1.41779   0.07991
 1446.00    1.42070   0.08104
 1447.00    1.42363   0.08220
 1448.00    1.42659   0.08336
 1449.00    1.42957   0.08455
 1450.00    1.43258   0.08576
 1451.00    1.43562   0.08698
 1452.00    1.43868   0.08822
 1453.00    1.44177   0.08948
 1454.00    1.44488   0.09077
 1455.00    1.44802   0.09207
 1456.00    1.45119   0.09339
 1457.00    1.45439   0.09474
 1458.00    1.45761   0.09610
 1459.00    1.46085   0.09749
 1460.00    1.46413   0.09891
 1461.00    1.46743   0.10034
 1462.00    1.47075   0.10180
 1463.00    1.47410   0.10329
 1464.00    1.47749   0.10479
 1465.00    1.48090   0.10633
 1466.00    1.48433   0.10788
 1467.00    1.48780   0.10947
 1468.00    1.49130   0.11107
 1469.00    1.49483   0.11271
 1470.00    1.49839   0.11436
 1471.00    1.50198   0.11605
 1472.00    1.50560   0.11776
 1473.00    1.50926   0.11950
 1474.00    1.51295   0.12126
 1475.00    1.51667   0.12306
 1476.00    1.52043   0.12488
 1477.00    1.52422   0.12674
 1478.00    1.52804   0.12863
 1479.00    1.53190   0.13055
 1480.00    1.53579   0.13250
 1481.00    1.53972   0.13449
 1482.00    1.54369   0.13651
 1483.00    1.54769   0.13857
 1484.00    1.55172   0.14066
 1485.00    1.55580   0.14279
 1486.00    1.55991   0.14496
 1487.00    1.56405   0.14716
 1488.00    1.56824   0.14941
 1489.00    1.57246   0.15169
 1490.00    1.57672   0.15401
 1491.00    1.58101   0.15638
 1492.00    1.58535   0.15878
 1493.00    1.58973   0.16123
 1494.00    1.59414   0.16372
 1495.00    1.59860   0.16625
 1496.00    1.60309   0.16883
 1497.00    1.60763   0.17146
 1498.00    1.61221   0.17413
 1499.00    1.61683   0.17685
 1500.00    1.62149   0.17961
 1501.00    1.62620   0.18243
 1502.00    1.63096   0.18529
 1503.00    1.63575   0.18821
 1504.00    1.64060   0.19118
 1505.00    1.64548   0.19421
 1506.00    1.65042   0.19729
 1507.00    1.65540   0.20043
 1508.00    1.66042   0.20363
 1509.00    1.66549   0.20688
 1510.00    1.67061   0.21020
 1511.00    1.67578   0.21359
 1512.00    1.68099   0.21704
 1513.00    1.68625   0.22055
 1514.00    1.69156   0.22413
 1515.00    1.69692   0.22778
 1516.00    1.70233   0.23150
 1517.00    1.70779   0.23529
 1518.00    1.71330   0.23916
 1519.00    1.71886   0.24310
 1520.00    1.72448   0.24712
 1521.00    1.73014   0.25121
 1522.00    1.73585   0.25538
 1523.00    1.74162   0.25964
 1524.00    1.74744   0.26398
 1525.00    1.75331   0.26840
 1526.00    1.75923   0.27291
 1527.00    1.76521   0.27751
 1528.00    1.77123   0.28220
 1529.00    1.77731   0.28699
 1530.00    1.78345   0.29187
 1531.00    1.78963   0.29685
 1532.00    1.79587   0.30193
 1533.00    1.80216   0.30711
 1534.00    1.80850   0.31240
 1535.00    1.81490   0.31780
 1536.00    1.82135   0.32331
 1537.00    1.82785   0.32893
 1538.00    1.83441   0.33467
 1539.00    1.84102   0.34053
 1540.00    1.84769   0.34651
 1541.00    1.85441   0.35261
 1542.00    1.86119   0.35884
 1543.00    1.86801   0.36521
 1544.00    1.87489   0.37171
 1545.00    1.88183   0.37834
 1546.00    1.88881   0.38512
 1547.00    1.89585   0.39203
 1548.00    1.90294   0.39910
 1549.00    1.91008   0.40631
 1550.00    1.91727   0.41368
 1551.00    1.92452   0.42120
 1552.00    1.93181   0.42889
 1553.00    1.93914   0.43674
 1554.00    1.94653   0.44475
 1555.00    1.95396   0.45295
 1556.00    1.96143   0.46132
 1557.00    1.96894   0.46987
 1558.00    1.97650   0.47861
 1559.00    1.98410   0.48754
 1560.00    1.99173   0.49666
 1561.00    1.99940   0.50599
 1562.00    2.00710   0.51552
 1563.00    2.01484   0.52527
 1564.00    2.02261   0.53523
 1565.00    2.03040   0.54541
 1566.00    2.03822   0.55582
 1567.00    2.04606   0.56646
 1568.00    2.05393   0.57733
 1569.00    2.06181   0.58845
 1570.00    2.06971   0.59982
 1571.00    2.07762   0.61143
 1572.00    2.08553   0.62331
 1573.00    2.09345   0.63545
 1574.00    2.10137   0.64786
 1575.00    2.10929   0.66055
 1576.00    2.11719   0.67353
 1577.00    2.12508   0.68679
 1578.00    2.13295   0.70035
 1579.00    2.14079   0.71421
 1580.00    2.14860   0.72838
 1581.00    2.15637   0.74287
 1582.00    2.16410   0.75768
 1583.00    2.17177   0.77282
 1584.00    2.17939   0.78830
 1585.00    2.18693   0.80412
 1586.00    2.19441   0.82029
 1587.00    2.20180   0.83682
 1588.00    2.20909   0.85371
 1589.00    2.21629   0.87097
 1590.00    2.22338   0.88861
 1591.00    2.23034   0.90663
 1592.00    2.23717   0.92504
 1593.00    2.24386   0.94385
 1594.00    2.25039   0.96307
 1595.00    2.25675   0.98269
 1596.00    2.26293   1.00273
 1597.00    2.26892   1.02319
 1598.00    2.27469   1.04408
 1599.00    2.28023   1.06540
 1600.00    2.28553   1.08716
 1601.00    2.29058   1.10936
 1602.00    2.29534   1.13200
 1603.00    2.29981   1.15510
 1604.00    2.30397   1.17865
 1605.00    2.30780   1.20266
 1606.00    2.31127   1.22713
 1607.00    2.31437   1.25206
 1608.00    2.31708   1.27745
 1609.00    2.31937   1.30330
 1610.00    2.32122   1.32962
 1611.00    2.32261   1.35639
 1612.00    2.32351   1.38362
 1613.00    2.32389   1.41131
 1614.00    2.32374   1.43944
 1615.00    2.32303   1.46802
 1616.00    2.32173   1.49703
 1617.00    2.31980   1.52647
 1618.00    2.31723   1.55633
 1619.00    2.31399   1.58660
 1620.00    2.31004   1.61725
 1621.00    2.30536   1.64829
 1622.00    2.29993   1.67968
 1623.00    2.29370   1.71142
 1624.00    2.28665   1.74348
 1625.00    2.27875   1.77585
 1626.00    2.26998   1.80849
 1627.00    2.26031   1.84139
 1628.00    2.24970   1.87450
 1629.00    2.23813   1.90781
 1630.00    2.22558   1.94129
 1631.00    2.21202   1.97488
 1632.00    2.19742   2.00857
 1633.00    2.18176   2.04231
 1634.00    2.16502   2.07605
 1635.00    2.14719   2.10977
 1636.00    2.12823   2.14340
 1637.00    2.10814   2.17690
 1638.00    2.08690   2.21023
 1639.00    2.06450   2.24332
 1640.00    2.04094   2.27614
 1641.00    2.01620   2.30862
 1642.00    1.99029   2.34071
 1643.00    1.96320   2.37235
 1644.00    1.93494   2.40348
 1645.00    1.90552   2.43405
 1646.00    1.87494   2.46399
 1647.00    1.84323   2.49325
 1648.00    1.81040   2.52176
 1649.00    1.77648   2.54947
 1650.00    1.74150   2.57632
 1651.00    1.70547   2.60225
 1652.00    1.66844   2.62720
 1653.00    1.63045   2.65113
 1654.00    1.59154   2.67397
 1655.00    1.55176   2.69568
 1656.00    1.51115   2.71621
 1657.00    1.46976   2.73552
 1658.00    1.42767   2.75356
 1659.00    1.38491   2.77029
 1660.00    1.34156   2.78568
 1661.00    1.29767   2.79970
 1662.00    1.25332   2.81233
 1663.00    1.20857   2.82354
 1664.00    1.16350   2.83331
 1665.00    1.11816   2.84163
 1666.00    1.07263   2.84849
 1667.00    1.02699   2.85389
 1668.00    0.98130   2.85783
 1669.00    0.93563   2.86031
 1670.00    0.89005   2.86134
 1671.00    0.84463   2.86094
 1672.00    0.79944   2.85913
 1673.00    0.75455   2.85591
 1674.00    0.71000   2.85133
 1675.00    0.66587   2.84541
 1676.00    0.62222   2.83818
 1677.00    0.57909   2.82968
 1678.00    0.53654   2.81994
 1679.00    0.49462   2.80901
 1680.00    0.45337   2.79693
 1681.00    0.41284   2.78374
 1682.00    0.37306   2.76950
 1683.00    0.33407   2.75424
 1684.00    0.29591   2.73802
 1685.00    0.25860   2.72088
 1686.00    0.22216   2.70289
 1687.00    0.18662   2.68408
 1688.00    0.15200   2.66452
 1689.00    0.11831   2.64424
 1690.00    0.08556   2.62331
 1691.00    0.05377   2.60177
 1692.00    0.02294   2.57967
 1693.00   -0.00693   2.55706
 1694.00   -0.03584   2.53398
 1695.00   -0.06378   2.51049
 1696.00   -0.09077   2.48662
 1697.00   -0.11680   2.46242
 1698.00   -0.14188   2.43793
 1699.00   -0.16603   2.41319
 1700.00   -0.18926   2.38824
 1701.00   -0.21157   2.36312
 1702.00   -0.23298   2.33785
 1703.00   -0.25351   2.31249
 1704.00   -0.27317   2.28705
 1705.00   -0.29199   2.26156
 1706.00   -0.30997   2.23607
 1707.00   -0.32714   2.21058
 1708.00   -0.34352   2.18513
 1709.00   -0.35912   2.15975
 1710.00   -0.37397   2.13444
 1711.00   -0.38808   2.10924
 1712.00   -0.40149   2.08417
 1713.00   -0.41420   2.05923
 1714.00   -0.42623   2.03446
 1715.00   -0.43762   2.00985
 1716.00   -0.44837   1.98544
 1717.00   -0.45852   1.96122
 1718.00   -0.46807   1.93721
 1719.00   -0.47704   1.91343
 1720.00   -0.48547   1.88988
 1721.00   -0.49336   1.86657
 1722.00   -0.50074   1.84351
 1723.00   -0.50763   1.82070
 1724.00   -0.51403   1.79815
 1725.00   -0.51998   1.77587
 1726.00   -0.52548   1.75386
 1727.00   -0.53056   1.73212
 1728.00   -0.53523   1.71066
 1729.00   -0.53951   1.68948
 1730.00   -0.54341   1.66857
 1731.00   -0.54695   1.64796
 1732.00   -0.55015   1.62762
 1733.00   -0.55301   1.60757
 1734.00   -0.55555   1.58780
 1735.00   -0.55779   1.56832
 1736.00   -0.55974   1.54912
 1737.00   -0.56140   1.53020
 1738.00   -0.56280   1.51156
 1739.00   -0.56395   1.49320
 1740.00   -0.56485   1.47512
 1741.00   -0.56551   1.45732
 1742.00   -0.56595   1.43978
 1743.00   -0.56618   1.42252
 1744.00   -0.56621   1.40553
 1745.00   -0.56605   1.38880
 1746.00   -0.56570   1.37233
 1747.00   -0.56517   1.35613
 1748.00   -0.56448   1.34017
 1749.00   -0.56364   1.32447
 1750.00   -0.56264   1.30903
 1751.00   -0.56150   1.29382
 1752.00   -0.56023   1.27886
 1753.00   -0.55883   1.26414
 1754.00   -0.55730   1.24965
 1755.00   -0.55566   1.23540
 1756.00   -0.55390   1.22138
 1757.00   -0.55205   1.20758
 1758.00   -0.55009   1.19400
 1759.00   -0.54803   1.18064
 1760.00   -0.54588   1.16750
 1761.00   -0.54365   1.15457
 1762.00   -0.54133   1.14184
 1763.00   -0.53894   1.12932
 1764.00   -0.53648   1.11701
 1765.00   -0.53395   1.10489
 1766.00   -0.53135   1.09296
 1767.00   -0.52870   1.08123
 1768.00   -0.52600   1.06968
 1769.00   -0.52324   1.05831
 1770.00   -0.52043   1.04713
 1771.00   -0.51759   1.03613
 1772.00   -0.51470   1.02529
 1773.00   -0.51177   1.01463
 1774.00   -0.50881   1.00414
 1775.00   -0.50581   0.99381
 1776.00   -0.50279   0.98365
 1777.00   -0.49973   0.97364
 1778.00   -0.49664   0.96379
 1779.00   -0.49353   0.95409
 1780.00   -0.49040   0.94454
 1781.00   -0.48724   0.93514
 1782.00   -0.48406   0.92588
 1783.00   -0.48086   0.91676
 1784.00   -0.47764   0.90778
 1785.00   -0.47441   0.89894
 1786.00   -0.47117   0.89023
 1787.00   -0.46792   0.88165
 1788.00   -0.46466   0.87320
 1789.00   -0.46139   0.86487
 1790.00   -0.45812   0.85667
 1791.00   -0.45484   0.84860
 1792.00   -0.45156   0.84064
 1793.00   -0.44827   0.83280
 1794.00   -0.44499   0.82507
 1795.00   -0.44170   0.81746
 1796.00   -0.43842   0.80995
 1797.00   -0.43513   0.80256
 1798.00   -0.43184   0.79527
 1799.00   -0.42855   0.78808
 1800.00   -0.42527   0.78100
 1801.00   -0.42198   0.77402
 1802.00   -0.41870   0.76714
 1803.00   -0.41541   0.76035
 1804.00   -0.41214   0.75366
 1805.00   -0.40887   0.74706
 1806.00   -0.40560   0.74055
 1807.00   -0.40234   0.73413
 1808.00   -0.39910   0.72780
 1809.00   -0.39586   0.72156
 1810.00   -0.39263   0.71540
 1811.00   -0.38941   0.70933
 1812.00   -0.38621   0.70334
 1813.00   -0.38301   0.69742
 1814.00   -0.37983   0.69159
 1815.00   -0.37665   0.68584
 1816.00   -0.37349   0.68016
 1817.00   -0.37034   0.67456
 1818.00   -0.36719   0.66903
 1819.00   -0.36406   0.66357
 1820.00   -0.36093   0.65818
 1821.00   -0.35781   0.65286
 1822.00   -0.35471   0.64761
 1823.00   -0.35161   0.64243
 1824.00   -0.34852   0.63732
 1825.00   -0.34544   0.63226
 1826.00   -0.34237   0.62728
 1827.00   -0.33932   0.62235
 1828.00   -0.33627   0.61749
 1829.00   -0.33324   0.61269
 1830.00   -0.33023   0.60794
 1831.00   -0.32722   0.60326
 1832.00   -0.32423   0.59863
 1833.00   -0.32126   0.59407
 1834.00   -0.31829   0.58955
 1835.00   -0.31535   0.58510
 1836.00   -0.31241   0.58070
 1837.00   -0.30949   0.57635
 1838.00   -0.30658   0.57205
 1839.00   -0.30369   0.56781
 1840.00   -0.30081   0.56362
 1841.00   -0.29794   0.55947
 1842.00   -0.29509   0.55538
 1843.00   -0.29225   0.55134
 1844.00   -0.28943   0.54735
 1845.00   -0.28661   0.54340
 1846.00   -0.28381   0.53950
 1847.00   -0.28102   0.53564
 1848.00   -0.27825   0.53183
 1849.00   -0.27548   0.52807
 1850.00   -0.27272   0.52434
 1851.00   -0.26998   0.52066
 1852.00   -0.26725   0.51702
 1853.00   -0.26453   0.51343
 1854.00   -0.26182   0.50987
 1855.00   -0.25912   0.50635
 1856.00   -0.25643   0.50288
 1857.00   -0.25376   0.49944
 1858.00   -0.25110   0.49604
 1859.00   -0.24846   0.49268
 1860.00   -0.24582   0.48936
 1861.00   -0.24321   0.48608
 1862.00   -0.24060   0.48283
 1863.00   -0.23801   0.47962
 1864.00   -0.23544   0.47644
 1865.00   -0.23287   0.47330
 1866.00   -0.23032   0.47020
 1867.00   -0.22779   0.46713
 1868.00   -0.22526   0.46409
 1869.00   -0.22275   0.46109
 1870.00   -0.22025   0.45812
 1871.00   -0.21776   0.45519
 1872.00   -0.21529   0.45228
 1873.00   -0.21282   0.44941
 1874.00   -0.21037   0.44657
 1875.00   -0.20793   0.44376
 1876.00   -0.20550   0.44098
 1877.00   -0.20309   0.43823
 1878.00   -0.20069   0.43551
 1879.00   -0.19829   0.43281
 1880.00   -0.19592   0.43015
 1881.00   -0.19355   0.42752
 1882.00   -0.19120   0.42491
 1883.00   -0.18886   0.42234
 1884.00   -0.18653   0.41979
 1885.00   -0.18421   0.41726
 1886.00   -0.18191   0.41477
 1887.00   -0.17961   0.41230
 1888.00   -0.17733   0.40985
 1889.00   -0.17506   0.40743
 1890.00   -0.17280   0.40504
 1891.00   -0.17054   0.40267
 1892.00   -0.16831   0.40033
 1893.00   -0.16608   0.39801
 1894.00   -0.16386   0.39572
 1895.00   -0.16165   0.39344
 1896.00   -0.15946   0.39120
 1897.00   -0.15727   0.38897
 1898.00   -0.15510   0.38677
 1899.00   -0.15294   0.38459
 1900.00   -0.15079   0.38243
 1901.00   -0.14866   0.38029
 1902.00   -0.14653   0.37817
 1903.00   -0.14442   0.37608
 1904.00   -0.14232   0.37400
 1905.00   -0.14023   0.37195
 1906.00   -0.13816   0.36992
 1907.00   -0.13609   0.36790
 1908.00   -0.13403   0.36591
 1909.00   -0.13199   0.36394
 1910.00   -0.12995   0.36198
 1911.00   -0.12793   0.36005
 1912.00   -0.12592   0.35814
 1913.00   -0.12391   0.35624
 1914.00   -0.12192   0.35437
 1915.00   -0.11994   0.35251
 1916.00   -0.11796   0.35067
 1917.00   -0.11600   0.34885
 1918.00   -0.11405   0.34704
 1919.00   -0.11211   0.34526
 1920.00   -0.11018   0.34349
 1921.00   -0.10826   0.34173
 1922.00   -0.10635   0.34000
 1923.00   -0.10445   0.33828
 1924.00   -0.10256   0.33658
 1925.00   -0.10068   0.33489
 1926.00   -0.09882   0.33322
 1927.00   -0.09696   0.33156
 1928.00   -0.09511   0.32992
 1929.00   -0.09327   0.32829
 1930.00   -0.09145   0.32668
 1931.00   -0.08963   0.32508
 1932.00   -0.08782   0.32350
 1933.00   -0.08602   0.32193
 1934.00   -0.08423   0.32038
 1935.00   -0.08245   0.31883
 1936.00   -0.08068   0.31731
