   W         M2-(K+_L)
 (MeV)      Re         Im
1614.0	-0.008167	-0.003471
1615.0	-0.009514	-0.004093
1616.0	-0.010822	-0.004710
1617.0	-0.012098	-0.005325
1618.0	-0.013352	-0.005940
1619.0	-0.014588	-0.006557
1620.0	-0.015810	-0.007175
1621.0	-0.017022	-0.007796
1622.0	-0.018225	-0.008420
1623.0	-0.019422	-0.009046
1624.0	-0.020614	-0.009675
1625.0	-0.021804	-0.010306
1626.0	-0.022991	-0.010939
1627.0	-0.024178	-0.011572
1628.0	-0.025365	-0.012206
1629.0	-0.026552	-0.012839
1630.0	-0.027740	-0.013471
1631.0	-0.028930	-0.014100
1632.0	-0.030121	-0.014725
1633.0	-0.031314	-0.015345
1634.0	-0.032509	-0.015960
1635.0	-0.033705	-0.016567
1636.0	-0.034903	-0.017165
1637.0	-0.036102	-0.017753
1638.0	-0.037302	-0.018330
1639.0	-0.038501	-0.018893
1640.0	-0.039701	-0.019442
1641.0	-0.040899	-0.019975
1642.0	-0.042096	-0.020491
1643.0	-0.043290	-0.020988
1644.0	-0.044480	-0.021466
1645.0	-0.045666	-0.021921
1646.0	-0.046847	-0.022354
1647.0	-0.048021	-0.022764
1648.0	-0.049188	-0.023148
1649.0	-0.050346	-0.023507
1650.0	-0.051495	-0.023839
1651.0	-0.052633	-0.024144
1652.0	-0.053759	-0.024422
1653.0	-0.054872	-0.024671
1654.0	-0.055972	-0.024891
1655.0	-0.057057	-0.025083
1656.0	-0.058126	-0.025246
1657.0	-0.059179	-0.025381
1658.0	-0.060214	-0.025488
1659.1	-0.061232	-0.025567
1660.1	-0.062231	-0.025619
1661.1	-0.063210	-0.025645
1662.1	-0.064170	-0.025646
1663.1	-0.065110	-0.025622
1664.1	-0.066029	-0.025576
1665.1	-0.066928	-0.025507
1666.1	-0.067806	-0.025417
1667.1	-0.068663	-0.025308
1668.1	-0.069499	-0.025181
1669.1	-0.070314	-0.025037
1670.1	-0.071108	-0.024879
1671.1	-0.071882	-0.024707
1672.1	-0.072635	-0.024524
1673.1	-0.073369	-0.024330
1674.1	-0.074082	-0.024128
1675.1	-0.074776	-0.023919
1676.1	-0.075452	-0.023704
1677.1	-0.076109	-0.023486
1678.1	-0.076747	-0.023265
1679.1	-0.077369	-0.023044
1680.1	-0.077973	-0.022823
1681.1	-0.078560	-0.022604
1682.1	-0.079132	-0.022388
1683.1	-0.079688	-0.022177
1684.1	-0.080229	-0.021972
1685.1	-0.080756	-0.021774
1686.1	-0.081269	-0.021584
1687.1	-0.081768	-0.021403
1688.1	-0.082254	-0.021233
1689.1	-0.082727	-0.021073
1690.1	-0.083189	-0.020926
1691.1	-0.083639	-0.020791
1692.1	-0.084077	-0.020670
1693.1	-0.084505	-0.020563
1694.1	-0.084922	-0.020471
1695.1	-0.085329	-0.020395
1696.1	-0.085727	-0.020334
1697.1	-0.086114	-0.020289
1698.1	-0.086493	-0.020261
1699.1	-0.086863	-0.020250
1700.1	-0.087225	-0.020256
1701.1	-0.087578	-0.020280
1702.1	-0.087923	-0.020322
1703.1	-0.088260	-0.020381
1704.1	-0.088589	-0.020459
1705.1	-0.088911	-0.020554
1706.1	-0.089226	-0.020668
1707.1	-0.089533	-0.020799
1708.1	-0.089833	-0.020949
1709.1	-0.090127	-0.021116
1710.1	-0.090414	-0.021301
1711.1	-0.090694	-0.021504
1712.1	-0.090967	-0.021724
1713.1	-0.091235	-0.021962
1714.1	-0.091495	-0.022217
1715.1	-0.091750	-0.022488
1716.1	-0.091998	-0.022776
1717.1	-0.092241	-0.023081
1718.1	-0.092477	-0.023401
1719.1	-0.092707	-0.023737
1720.1	-0.092931	-0.024089
1721.1	-0.093150	-0.024456
1722.1	-0.093362	-0.024838
1723.1	-0.093569	-0.025234
1724.1	-0.093771	-0.025644
1725.1	-0.093966	-0.026068
1726.1	-0.094156	-0.026505
1727.1	-0.094341	-0.026955
1728.1	-0.094520	-0.027418
1729.1	-0.094693	-0.027893
1730.1	-0.094862	-0.028380
1731.1	-0.095025	-0.028879
1732.1	-0.095183	-0.029388
1733.1	-0.095335	-0.029909
1734.1	-0.095483	-0.030440
1735.1	-0.095625	-0.030981
1736.1	-0.095762	-0.031532
1737.1	-0.095895	-0.032092
1738.1	-0.096022	-0.032661
1739.1	-0.096145	-0.033239
1740.1	-0.096263	-0.033825
1741.1	-0.096376	-0.034420
1742.1	-0.096484	-0.035022
1743.1	-0.096588	-0.035631
1744.1	-0.096688	-0.036247
1745.1	-0.096783	-0.036871
1746.1	-0.096873	-0.037500
1747.2	-0.096959	-0.038136
1748.2	-0.097041	-0.038778
1749.2	-0.097118	-0.039425
1750.2	-0.097192	-0.040078
1751.2	-0.097261	-0.040736
1752.2	-0.097326	-0.041399
1753.2	-0.097387	-0.042066
1754.2	-0.097445	-0.042738
1755.2	-0.097498	-0.043414
1756.2	-0.097547	-0.044094
1757.2	-0.097593	-0.044778
1758.2	-0.097635	-0.045465
1759.2	-0.097673	-0.046156
1760.2	-0.097707	-0.046850
1761.2	-0.097738	-0.047547
1762.2	-0.097765	-0.048246
1763.2	-0.097788	-0.048949
1764.2	-0.097808	-0.049653
1765.2	-0.097824	-0.050360
1766.2	-0.097837	-0.051070
1767.2	-0.097846	-0.051781
1768.2	-0.097852	-0.052494
1769.2	-0.097854	-0.053209
1770.2	-0.097853	-0.053925
