   W         E3-(K+_L)
 (MeV)      Re         Im
1614.0	-0.000732	-0.000201
1615.0	-0.000980	-0.000284
1616.0	-0.001251	-0.000383
1617.0	-0.001543	-0.000496
1618.0	-0.001853	-0.000626
1619.0	-0.002181	-0.000772
1620.0	-0.002526	-0.000934
1621.0	-0.002885	-0.001115
1622.0	-0.003260	-0.001314
1623.0	-0.003648	-0.001531
1624.0	-0.004049	-0.001768
1625.0	-0.004461	-0.002024
1626.0	-0.004885	-0.002301
1627.0	-0.005320	-0.002599
1628.0	-0.005765	-0.002917
1629.0	-0.006219	-0.003258
1630.0	-0.006682	-0.003621
1631.0	-0.007152	-0.004006
1632.0	-0.007631	-0.004414
1633.0	-0.008116	-0.004846
1634.0	-0.008607	-0.005302
1635.0	-0.009105	-0.005782
1636.0	-0.009607	-0.006286
1637.0	-0.010114	-0.006815
1638.0	-0.010625	-0.007370
1639.0	-0.011139	-0.007950
1640.0	-0.011656	-0.008556
1641.0	-0.012175	-0.009188
1642.0	-0.012696	-0.009846
1643.0	-0.013218	-0.010530
1644.0	-0.013741	-0.011241
1645.0	-0.014263	-0.011979
1646.0	-0.014785	-0.012744
1647.0	-0.015305	-0.013535
1648.0	-0.015823	-0.014354
1649.0	-0.016339	-0.015200
1650.0	-0.016852	-0.016073
1651.0	-0.017361	-0.016973
1652.0	-0.017866	-0.017900
1653.0	-0.018366	-0.018854
1654.0	-0.018860	-0.019835
1655.0	-0.019349	-0.020843
1656.0	-0.019831	-0.021877
1657.0	-0.020305	-0.022938
1658.0	-0.020772	-0.024025
1659.0	-0.021230	-0.025137
1660.0	-0.021680	-0.026276
1661.0	-0.022119	-0.027440
1662.0	-0.022549	-0.028628
1663.0	-0.022968	-0.029842
1664.0	-0.023376	-0.031079
1665.0	-0.023772	-0.032340
1666.0	-0.024156	-0.033625
1667.0	-0.024527	-0.034932
1668.0	-0.024885	-0.036262
1669.0	-0.025228	-0.037613
1670.0	-0.025558	-0.038985
1671.0	-0.025873	-0.040377
1672.0	-0.026172	-0.041790
1673.0	-0.026456	-0.043221
1674.0	-0.026724	-0.044671
1675.0	-0.026976	-0.046138
1676.0	-0.027210	-0.047622
1677.0	-0.027427	-0.049122
1678.0	-0.027627	-0.050638
1679.0	-0.027808	-0.052168
1680.0	-0.027972	-0.053711
1681.0	-0.028117	-0.055267
1682.0	-0.028243	-0.056835
1683.0	-0.028350	-0.058413
1684.0	-0.028437	-0.060002
1685.0	-0.028506	-0.061599
1686.0	-0.028554	-0.063204
1687.0	-0.028583	-0.064816
1688.0	-0.028592	-0.066434
1689.0	-0.028581	-0.068056
1690.0	-0.028550	-0.069683
1691.0	-0.028498	-0.071312
1692.0	-0.028427	-0.072943
1693.0	-0.028335	-0.074575
1694.0	-0.028223	-0.076203
1695.0	-0.028091	-0.077837
1696.0	-0.027940	-0.079464
1697.0	-0.027768	-0.081088
1698.0	-0.027576	-0.082708
1699.0	-0.027365	-0.084321
1700.0	-0.027135	-0.085928
1701.0	-0.026886	-0.087527
1702.0	-0.026617	-0.089118
1703.0	-0.026330	-0.090698
1704.0	-0.026025	-0.092268
1705.0	-0.025701	-0.093825
1706.0	-0.025360	-0.095370
1707.0	-0.025001	-0.096901
1708.0	-0.024626	-0.098418
1709.0	-0.024234	-0.099918
1710.0	-0.023825	-0.101402
1711.0	-0.023401	-0.102868
1712.0	-0.022962	-0.104316
1713.0	-0.022508	-0.105744
1714.0	-0.022040	-0.107152
1715.0	-0.021558	-0.108540
1716.0	-0.021063	-0.109905
1717.0	-0.020555	-0.111248
1718.0	-0.020035	-0.112568
1719.0	-0.019504	-0.113864
1720.0	-0.018961	-0.115135
1721.0	-0.018409	-0.116381
1722.0	-0.017846	-0.117601
1723.0	-0.017275	-0.118794
1724.0	-0.016694	-0.119961
1725.0	-0.016107	-0.121100
1726.0	-0.015511	-0.122210
1727.0	-0.014909	-0.123293
1728.0	-0.014302	-0.124346
1729.0	-0.013689	-0.125371
1730.0	-0.013071	-0.126365
1731.0	-0.012449	-0.127330
1732.0	-0.011824	-0.128264
1733.0	-0.011196	-0.129168
1734.0	-0.010566	-0.130041
1735.0	-0.009935	-0.130883
1736.0	-0.009302	-0.131695
1737.0	-0.008670	-0.132474
1738.0	-0.008038	-0.133223
1739.0	-0.007407	-0.133940
1740.0	-0.006778	-0.134626
1741.0	-0.006150	-0.135281
1742.0	-0.005526	-0.135904
1743.0	-0.004905	-0.136496
1744.0	-0.004288	-0.137056
1745.0	-0.003676	-0.137586
1746.0	-0.003069	-0.138085
1747.0	-0.002467	-0.138552
1748.0	-0.001872	-0.138990
1749.0	-0.001283	-0.139397
1750.0	-0.000701	-0.139774
1751.0	-0.000127	-0.140121
1752.0	0.000439	-0.140438
1753.0	0.000997	-0.140726
1754.0	0.001546	-0.140986
1755.0	0.002085	-0.141217
1756.0	0.002615	-0.141419
1757.0	0.003134	-0.141594
1758.0	0.003643	-0.141742
1759.0	0.004141	-0.141863
1760.0	0.004628	-0.141957
1761.0	0.005104	-0.142025
1762.0	0.005567	-0.142068
1763.0	0.006019	-0.142086
1764.0	0.006458	-0.142079
1765.0	0.006885	-0.142048
1766.0	0.007299	-0.141994
1767.0	0.007700	-0.141917
1768.0	0.008088	-0.141817
1769.0	0.008463	-0.141695
1770.0	0.008823	-0.141552
1771.0	0.009171	-0.141388
1772.0	0.009504	-0.141204
1773.0	0.009824	-0.141001
1774.0	0.010129	-0.140778
1775.0	0.010420	-0.140537
1776.0	0.010698	-0.140278
1777.0	0.010960	-0.140002
1778.0	0.011209	-0.139708
1779.0	0.011443	-0.139399
1780.0	0.011663	-0.139074
1781.0	0.011869	-0.138734
1782.0	0.012060	-0.138380
1783.0	0.012237	-0.138012
1784.0	0.012400	-0.137631
1785.0	0.012549	-0.137237
1786.0	0.012683	-0.136830
1787.0	0.012803	-0.136413
1788.0	0.012910	-0.135984
1789.0	0.013002	-0.135545
1790.0	0.013081	-0.135096
1791.0	0.013146	-0.134638
1792.0	0.013197	-0.134171
1793.0	0.013235	-0.133695
1794.0	0.013259	-0.133212
1795.0	0.013270	-0.132722
1796.0	0.013268	-0.132225
1797.0	0.013254	-0.131722
1798.0	0.013226	-0.131213
1799.0	0.013186	-0.130699
1800.0	0.013134	-0.130180
1801.0	0.013069	-0.129657
1802.0	0.012993	-0.129131
1803.0	0.012904	-0.128601
1804.0	0.012804	-0.128068
1805.0	0.012692	-0.127533
1806.0	0.012569	-0.126996
1807.0	0.012435	-0.126458
1808.0	0.012290	-0.125918
1809.0	0.012135	-0.125378
1810.0	0.011969	-0.124837
1811.0	0.011792	-0.124297
1812.0	0.011606	-0.123757
1813.0	0.011410	-0.123218
1814.0	0.011204	-0.122680
1815.0	0.010989	-0.122144
1816.0	0.010764	-0.121610
1817.0	0.010531	-0.121078
1818.0	0.010289	-0.120549
1819.0	0.010038	-0.120023
1820.0	0.009779	-0.119501
1821.0	0.009512	-0.118982
1822.0	0.009237	-0.118467
1823.0	0.008954	-0.117956
1824.0	0.008664	-0.117449
1825.0	0.008367	-0.116948
1826.0	0.008062	-0.116452
1827.0	0.007751	-0.115961
1828.0	0.007433	-0.115476
1829.0	0.007108	-0.114996
1830.0	0.006778	-0.114523
1831.0	0.006441	-0.114057
1832.0	0.006098	-0.113597
1833.0	0.005750	-0.113143
1834.0	0.005396	-0.112698
1835.0	0.005037	-0.112259
1836.0	0.004673	-0.111828
1837.0	0.004304	-0.111405
1838.0	0.003930	-0.110990
1839.0	0.003552	-0.110583
1840.0	0.003169	-0.110184
1841.0	0.002782	-0.109794
1842.0	0.002392	-0.109413
1843.0	0.001997	-0.109041
1844.0	0.001599	-0.108678
1845.0	0.001197	-0.108324
1846.0	0.000792	-0.107980
1847.0	0.000383	-0.107646
1848.0	-0.000028	-0.107321
1849.0	-0.000442	-0.107006
1850.0	-0.000859	-0.106702
1851.0	-0.001279	-0.106408
1852.0	-0.001701	-0.106125
1853.0	-0.002125	-0.105852
1854.0	-0.002552	-0.105590
1855.0	-0.002980	-0.105338
1856.0	-0.003411	-0.105098
1857.0	-0.003843	-0.104870
1858.0	-0.004276	-0.104652
1859.0	-0.004711	-0.104447
1860.0	-0.005148	-0.104252
1861.0	-0.005586	-0.104070
1862.0	-0.006024	-0.103900
1863.0	-0.006464	-0.103741
1864.0	-0.006905	-0.103595
1865.0	-0.007346	-0.103461
1866.0	-0.007788	-0.103340
1867.0	-0.008230	-0.103231
1868.0	-0.008673	-0.103135
1869.0	-0.009116	-0.103052
1870.0	-0.009559	-0.102981
1871.0	-0.010002	-0.102924
1872.0	-0.010445	-0.102880
1873.0	-0.010888	-0.102850
1874.0	-0.011330	-0.102833
1875.0	-0.011772	-0.102829
1876.0	-0.012214	-0.102839
1877.0	-0.012655	-0.102863
1878.0	-0.013095	-0.102901
1879.0	-0.013534	-0.102953
1880.0	-0.013972	-0.103019
1881.0	-0.014410	-0.103099
1882.0	-0.014845	-0.103194
1883.0	-0.015280	-0.103304
1884.0	-0.015713	-0.103428
1885.0	-0.016145	-0.103566
1886.0	-0.016575	-0.103720
1887.0	-0.017003	-0.103888
1888.0	-0.017429	-0.104072
1889.0	-0.017853	-0.104271
1890.0	-0.018275	-0.104485
1891.0	-0.018695	-0.104714
1892.0	-0.019112	-0.104959
1893.0	-0.019527	-0.105219
1894.0	-0.019939	-0.105495
1895.0	-0.020348	-0.105787
1896.0	-0.020755	-0.106095
1897.0	-0.021158	-0.106419
1898.0	-0.021558	-0.106759
1899.0	-0.021955	-0.107115
1900.0	-0.022348	-0.107487
1901.0	-0.022738	-0.107875
1902.0	-0.023123	-0.108280
1903.0	-0.023505	-0.108702
1904.0	-0.023883	-0.109140
1905.0	-0.024256	-0.109594
1906.0	-0.024625	-0.110065
1907.0	-0.024990	-0.110553
1908.0	-0.025349	-0.111058
1909.0	-0.025704	-0.111579
1910.0	-0.026054	-0.112118
1911.0	-0.026398	-0.112673
1912.0	-0.026737	-0.113245
1913.0	-0.027070	-0.113834
1914.0	-0.027397	-0.114440
1915.0	-0.027718	-0.115064
1916.0	-0.028033	-0.115704
1917.0	-0.028341	-0.116361
1918.0	-0.028643	-0.117035
1919.0	-0.028937	-0.117726
1920.0	-0.029225	-0.118434
1921.0	-0.029505	-0.119160
1922.0	-0.029778	-0.119902
1923.0	-0.030043	-0.120660
1924.0	-0.030300	-0.121436
1925.0	-0.030549	-0.122228
1926.0	-0.030789	-0.123038
1927.0	-0.031021	-0.123863
