   W         M6-(pi+_n)
 1449.0    0.019479  -0.001177
 1450.0    0.019518  -0.001181
 1451.0    0.019557  -0.001186
 1452.0    0.019596  -0.001190
 1453.0    0.019634  -0.001195
 1454.0    0.019673  -0.001199
 1455.0    0.019712  -0.001204
 1456.0    0.019749  -0.001209
 1457.0    0.019787  -0.001213
 1458.0    0.019825  -0.001218
 1459.0    0.019863  -0.001223
 1460.0    0.019900  -0.001227
 1461.0    0.019937  -0.001232
 1462.0    0.019974  -0.001237
 1463.0    0.020011  -0.001242
 1464.0    0.020047  -0.001247
 1465.0    0.020084  -0.001251
 1466.0    0.020120  -0.001256
 1467.0    0.020156  -0.001261
 1468.0    0.020192  -0.001266
 1469.0    0.020227  -0.001271
 1470.0    0.020263  -0.001276
 1471.0    0.020298  -0.001282
 1472.0    0.020333  -0.001287
 1473.0    0.020368  -0.001292
 1474.0    0.020403  -0.001297
 1475.0    0.020438  -0.001302
 1476.0    0.020472  -0.001307
 1477.0    0.020506  -0.001313
 1478.0    0.020540  -0.001318
 1479.0    0.020574  -0.001323
 1480.0    0.020607  -0.001329
 1481.0    0.020641  -0.001334
 1482.0    0.020674  -0.001340
 1483.0    0.020707  -0.001345
 1484.0    0.020740  -0.001351
 1485.0    0.020773  -0.001356
 1486.0    0.020805  -0.001362
 1487.0    0.020837  -0.001368
 1488.0    0.020869  -0.001373
 1489.0    0.020901  -0.001379
 1490.0    0.020934  -0.001385
 1491.0    0.020965  -0.001391
 1492.0    0.020996  -0.001397
 1493.0    0.021027  -0.001402
 1494.0    0.021059  -0.001408
 1495.0    0.021090  -0.001414
 1496.0    0.021120  -0.001420
 1497.0    0.021151  -0.001426
 1498.0    0.021181  -0.001432
 1499.0    0.021212  -0.001438
 1500.0    0.021242  -0.001445
 1501.0    0.021271  -0.001449
 1502.0    0.021299  -0.001453
 1503.0    0.021328  -0.001457
 1504.0    0.021356  -0.001461
 1505.0    0.021385  -0.001465
 1506.0    0.021415  -0.001474
 1507.0    0.021445  -0.001483
 1508.0    0.021475  -0.001492
 1509.0    0.021505  -0.001501
 1510.0    0.021535  -0.001510
 1511.0    0.021563  -0.001517
 1512.0    0.021590  -0.001524
 1513.0    0.021618  -0.001531
 1514.0    0.021646  -0.001537
 1515.0    0.021674  -0.001544
 1516.0    0.021702  -0.001551
 1517.0    0.021729  -0.001558
 1518.0    0.021756  -0.001565
 1519.0    0.021783  -0.001572
 1520.0    0.021810  -0.001579
 1521.0    0.021837  -0.001587
 1522.0    0.021863  -0.001594
 1523.0    0.021890  -0.001601
 1524.0    0.021916  -0.001609
 1525.0    0.021943  -0.001616
 1526.0    0.021968  -0.001624
 1527.0    0.021994  -0.001631
 1528.0    0.022020  -0.001639
 1529.0    0.022045  -0.001646
 1530.0    0.022071  -0.001654
 1531.0    0.022096  -0.001662
 1532.0    0.022121  -0.001670
 1533.0    0.022146  -0.001678
 1534.0    0.022171  -0.001685
 1535.0    0.022196  -0.001693
 1536.0    0.022220  -0.001701
 1537.0    0.022245  -0.001710
 1538.0    0.022269  -0.001718
 1539.0    0.022293  -0.001726
 1540.0    0.022318  -0.001734
 1541.0    0.022341  -0.001742
 1542.0    0.022365  -0.001751
 1543.0    0.022389  -0.001759
 1544.0    0.022412  -0.001768
 1545.0    0.022436  -0.001776
 1546.0    0.022459  -0.001785
 1547.0    0.022482  -0.001794
 1548.0    0.022505  -0.001802
 1549.0    0.022528  -0.001811
 1550.0    0.022551  -0.001820
 1551.0    0.022573  -0.001829
 1552.0    0.022596  -0.001838
 1553.0    0.022618  -0.001847
 1554.0    0.022641  -0.001856
 1555.0    0.022663  -0.001865
 1556.0    0.022685  -0.001874
 1557.0    0.022707  -0.001883
 1558.0    0.022728  -0.001893
 1559.0    0.022750  -0.001902
 1560.0    0.022772  -0.001911
 1561.0    0.022793  -0.001921
 1562.0    0.022815  -0.001930
 1563.0    0.022836  -0.001940
 1564.0    0.022857  -0.001950
 1565.0    0.022878  -0.001959
 1566.0    0.022899  -0.001969
 1567.0    0.022920  -0.001979
 1568.0    0.022940  -0.001989
 1569.0    0.022961  -0.001999
 1570.0    0.022982  -0.002009
 1571.0    0.023002  -0.002019
 1572.0    0.023022  -0.002029
 1573.0    0.023043  -0.002039
 1574.0    0.023063  -0.002050
 1575.0    0.023083  -0.002060
 1576.0    0.023103  -0.002070
 1577.0    0.023123  -0.002081
 1578.0    0.023142  -0.002091
 1579.0    0.023162  -0.002102
 1580.0    0.023182  -0.002112
 1581.0    0.023201  -0.002123
 1582.0    0.023220  -0.002134
 1583.0    0.023240  -0.002145
 1584.0    0.023259  -0.002155
 1585.0    0.023278  -0.002166
 1586.0    0.023297  -0.002177
 1587.0    0.023316  -0.002189
 1588.0    0.023335  -0.002200
 1589.0    0.023354  -0.002211
 1590.0    0.023373  -0.002222
 1591.0    0.023391  -0.002233
 1592.0    0.023410  -0.002245
 1593.0    0.023428  -0.002256
 1594.0    0.023447  -0.002267
 1595.0    0.023465  -0.002279
 1596.0    0.023483  -0.002290
 1597.0    0.023502  -0.002302
 1598.0    0.023520  -0.002314
 1599.0    0.023538  -0.002325
 1600.0    0.023556  -0.002337
 1601.0    0.023574  -0.002349
 1602.0    0.023593  -0.002362
 1603.0    0.023611  -0.002374
 1604.0    0.023629  -0.002387
 1605.0    0.023648  -0.002399
 1606.0    0.023665  -0.002411
 1607.0    0.023682  -0.002423
 1608.0    0.023699  -0.002435
 1609.0    0.023717  -0.002447
 1610.0    0.023734  -0.002459
 1611.0    0.023751  -0.002471
 1612.0    0.023769  -0.002484
 1613.0    0.023786  -0.002496
 1614.0    0.023803  -0.002509
 1615.0    0.023820  -0.002521
 1616.0    0.023837  -0.002534
 1617.0    0.023855  -0.002547
 1618.0    0.023872  -0.002560
 1619.0    0.023889  -0.002573
 1620.0    0.023906  -0.002585
 1621.0    0.023923  -0.002598
 1622.0    0.023940  -0.002611
 1623.0    0.023957  -0.002624
 1624.0    0.023973  -0.002637
 1625.0    0.023990  -0.002650
 1626.0    0.024007  -0.002664
 1627.0    0.024024  -0.002677
 1628.0    0.024041  -0.002690
 1629.0    0.024057  -0.002704
 1630.0    0.024074  -0.002717
 1631.0    0.024091  -0.002730
 1632.0    0.024107  -0.002744
 1633.0    0.024124  -0.002757
 1634.0    0.024141  -0.002771
 1635.0    0.024157  -0.002784
 1636.0    0.024174  -0.002798
 1637.0    0.024190  -0.002812
 1638.0    0.024207  -0.002825
 1639.0    0.024223  -0.002839
 1640.0    0.024240  -0.002853
 1641.0    0.024256  -0.002867
 1642.0    0.024273  -0.002881
 1643.0    0.024289  -0.002894
 1644.0    0.024306  -0.002908
 1645.0    0.024322  -0.002922
 1646.0    0.024339  -0.002936
 1647.0    0.024355  -0.002950
 1648.0    0.024372  -0.002964
 1649.0    0.024388  -0.002979
 1650.0    0.024405  -0.002993
 1651.0    0.024421  -0.003007
 1652.0    0.024437  -0.003021
 1653.0    0.024454  -0.003035
 1654.0    0.024470  -0.003050
 1655.0    0.024487  -0.003064
 1656.0    0.024503  -0.003078
 1657.0    0.024520  -0.003093
 1658.0    0.024536  -0.003107
 1659.0    0.024553  -0.003121
 1660.0    0.024569  -0.003136
 1661.0    0.024586  -0.003150
 1662.0    0.024602  -0.003165
 1663.0    0.024619  -0.003179
 1664.0    0.024636  -0.003194
 1665.0    0.024652  -0.003208
 1666.0    0.024669  -0.003223
 1667.0    0.024685  -0.003237
 1668.0    0.024702  -0.003252
 1669.0    0.024719  -0.003266
 1670.0    0.024735  -0.003281
 1671.0    0.024752  -0.003296
 1672.0    0.024769  -0.003310
 1673.0    0.024786  -0.003325
 1674.0    0.024803  -0.003339
 1675.0    0.024819  -0.003354
 1676.0    0.024836  -0.003369
 1677.0    0.024853  -0.003383
 1678.0    0.024870  -0.003398
 1679.0    0.024887  -0.003413
 1680.0    0.024904  -0.003427
 1681.0    0.024921  -0.003442
 1682.0    0.024938  -0.003457
 1683.0    0.024956  -0.003472
 1684.0    0.024973  -0.003486
 1685.0    0.024990  -0.003501
 1686.0    0.025007  -0.003516
 1687.0    0.025025  -0.003530
 1688.0    0.025042  -0.003545
 1689.0    0.025059  -0.003560
 1690.0    0.025077  -0.003574
 1691.0    0.025094  -0.003589
 1692.0    0.025112  -0.003604
 1693.0    0.025129  -0.003618
 1694.0    0.025147  -0.003633
 1695.0    0.025165  -0.003647
 1696.0    0.025183  -0.003662
 1697.0    0.025200  -0.003677
 1698.0    0.025218  -0.003691
 1699.0    0.025236  -0.003706
 1700.0    0.025254  -0.003720
 1701.0    0.025272  -0.003735
 1702.0    0.025290  -0.003749
 1703.0    0.025309  -0.003764
 1704.0    0.025327  -0.003778
 1705.0    0.025345  -0.003792
 1706.0    0.025363  -0.003807
 1707.0    0.025382  -0.003821
 1708.0    0.025400  -0.003835
 1709.0    0.025419  -0.003850
 1710.0    0.025437  -0.003864
 1711.0    0.025456  -0.003878
 1712.0    0.025475  -0.003892
 1713.0    0.025494  -0.003906
 1714.0    0.025513  -0.003920
 1715.0    0.025532  -0.003935
 1716.0    0.025551  -0.003948
 1717.0    0.025570  -0.003962
 1718.0    0.025589  -0.003976
 1719.0    0.025608  -0.003990
 1720.0    0.025628  -0.004004
 1721.0    0.025647  -0.004018
 1722.0    0.025667  -0.004031
 1723.0    0.025686  -0.004045
 1724.0    0.025706  -0.004059
 1725.0    0.025726  -0.004072
 1726.0    0.025746  -0.004086
 1727.0    0.025766  -0.004099
 1728.0    0.025786  -0.004112
 1729.0    0.025806  -0.004126
 1730.0    0.025826  -0.004139
 1731.0    0.025846  -0.004152
 1732.0    0.025867  -0.004165
 1733.0    0.025887  -0.004178
 1734.0    0.025907  -0.004191
 1735.0    0.025928  -0.004204
 1736.0    0.025949  -0.004217
 1737.0    0.025970  -0.004230
 1738.0    0.025990  -0.004242
 1739.0    0.026011  -0.004255
 1740.0    0.026032  -0.004268
 1741.0    0.026053  -0.004280
 1742.0    0.026075  -0.004292
 1743.0    0.026096  -0.004305
 1744.0    0.026117  -0.004317
 1745.0    0.026139  -0.004329
 1746.0    0.026161  -0.004341
 1747.0    0.026182  -0.004353
 1748.0    0.026204  -0.004365
 1749.0    0.026226  -0.004377
 1750.0    0.026248  -0.004389
 1751.0    0.026270  -0.004400
 1752.0    0.026292  -0.004411
 1753.0    0.026315  -0.004422
 1754.0    0.026337  -0.004433
 1755.0    0.026359  -0.004443
 1756.0    0.026382  -0.004454
 1757.0    0.026405  -0.004465
 1758.0    0.026428  -0.004476
 1759.0    0.026451  -0.004487
 1760.0    0.026473  -0.004498
 1761.0    0.026497  -0.004509
 1762.0    0.026520  -0.004519
 1763.0    0.026543  -0.004529
 1764.0    0.026566  -0.004539
 1765.0    0.026590  -0.004550
 1766.0    0.026614  -0.004559
 1767.0    0.026637  -0.004569
 1768.0    0.026661  -0.004578
 1769.0    0.026685  -0.004588
 1770.0    0.026709  -0.004598
 1771.0    0.026733  -0.004607
 1772.0    0.026758  -0.004615
 1773.0    0.026782  -0.004624
 1774.0    0.026806  -0.004633
 1775.0    0.026830  -0.004642
 1776.0    0.026855  -0.004650
 1777.0    0.026880  -0.004659
 1778.0    0.026905  -0.004667
 1779.0    0.026930  -0.004675
 1780.0    0.026955  -0.004683
 1781.0    0.026980  -0.004691
 1782.0    0.027006  -0.004698
 1783.0    0.027031  -0.004706
 1784.0    0.027056  -0.004713
 1785.0    0.027082  -0.004721
 1786.0    0.027108  -0.004727
 1787.0    0.027133  -0.004734
 1788.0    0.027159  -0.004741
 1789.0    0.027185  -0.004747
 1790.0    0.027211  -0.004754
 1791.0    0.027238  -0.004760
 1792.0    0.027264  -0.004766
 1793.0    0.027291  -0.004772
 1794.0    0.027317  -0.004777
 1795.0    0.027343  -0.004783
 1796.0    0.027370  -0.004788
 1797.0    0.027397  -0.004793
 1798.0    0.027424  -0.004798
 1799.0    0.027451  -0.004803
 1800.0    0.027478  -0.004808
 1801.0    0.027506  -0.004812
 1802.0    0.027533  -0.004816
 1803.0    0.027561  -0.004820
 1804.0    0.027588  -0.004824
 1805.0    0.027616  -0.004828
 1806.0    0.027644  -0.004831
 1807.0    0.027672  -0.004834
 1808.0    0.027700  -0.004837
 1809.0    0.027728  -0.004840
 1810.0    0.027756  -0.004843
 1811.0    0.027784  -0.004845
 1812.0    0.027812  -0.004847
 1813.0    0.027841  -0.004849
 1814.0    0.027869  -0.004851
 1815.0    0.027898  -0.004853
 1816.0    0.027927  -0.004854
 1817.0    0.027956  -0.004855
 1818.0    0.027985  -0.004856
 1819.0    0.028014  -0.004857
 1820.0    0.028043  -0.004858
 1821.0    0.028072  -0.004858
 1822.0    0.028102  -0.004858
 1823.0    0.028131  -0.004858
 1824.0    0.028161  -0.004858
 1825.0    0.028190  -0.004858
 1826.0    0.028220  -0.004856
 1827.0    0.028250  -0.004855
 1828.0    0.028280  -0.004854
 1829.0    0.028310  -0.004852
 1830.0    0.028340  -0.004851
 1831.0    0.028370  -0.004849
 1832.0    0.028401  -0.004846
 1833.0    0.028431  -0.004844
 1834.0    0.028461  -0.004841
 1835.0    0.028492  -0.004839
 1836.0    0.028523  -0.004835
 1837.0    0.028553  -0.004831
 1838.0    0.028584  -0.004828
 1839.0    0.028615  -0.004824
 1840.0    0.028646  -0.004820
 1841.0    0.028677  -0.004815
 1842.0    0.028708  -0.004810
 1843.0    0.028739  -0.004805
 1844.0    0.028771  -0.004800
 1845.0    0.028802  -0.004795
 1846.0    0.028834  -0.004789
 1847.0    0.028865  -0.004783
 1848.0    0.028897  -0.004777
 1849.0    0.028928  -0.004770
 1850.0    0.028960  -0.004764
 1851.0    0.028992  -0.004757
 1852.0    0.029024  -0.004749
 1853.0    0.029056  -0.004741
 1854.0    0.029087  -0.004734
 1855.0    0.029119  -0.004726
 1856.0    0.029152  -0.004717
 1857.0    0.029184  -0.004708
 1858.0    0.029217  -0.004699
 1859.0    0.029249  -0.004690
 1860.0    0.029282  -0.004681
 1861.0    0.029314  -0.004670
 1862.0    0.029347  -0.004660
 1863.0    0.029379  -0.004650
 1864.0    0.029412  -0.004639
 1865.0    0.029445  -0.004629
 1866.0    0.029478  -0.004617
 1867.0    0.029511  -0.004605
 1868.0    0.029544  -0.004593
 1869.0    0.029577  -0.004581
 1870.0    0.029609  -0.004569
 1871.0    0.029643  -0.004556
 1872.0    0.029676  -0.004543
 1873.0    0.029709  -0.004529
 1874.0    0.029742  -0.004516
 1875.0    0.029775  -0.004503
 1876.0    0.029809  -0.004488
 1877.0    0.029842  -0.004473
 1878.0    0.029876  -0.004458
 1879.0    0.029909  -0.004443
 1880.0    0.029943  -0.004428
 1881.0    0.029976  -0.004412
 1882.0    0.030010  -0.004395
 1883.0    0.030043  -0.004379
 1884.0    0.030077  -0.004363
 1885.0    0.030111  -0.004346
 1886.0    0.030144  -0.004328
 1887.0    0.030178  -0.004310
 1888.0    0.030212  -0.004292
 1889.0    0.030246  -0.004274
 1890.0    0.030280  -0.004256
 1891.0    0.030313  -0.004237
 1892.0    0.030347  -0.004217
 1893.0    0.030381  -0.004197
 1894.0    0.030415  -0.004178
 1895.0    0.030449  -0.004158
 1896.0    0.030483  -0.004137
 1897.0    0.030517  -0.004116
 1898.0    0.030551  -0.004095
 1899.0    0.030585  -0.004073
 1900.0    0.030619  -0.004052
