   W         M2+(pi+_n)
 1183.0   -0.466125  -0.028535
 1184.0   -0.467973  -0.028864
 1185.0   -0.469821  -0.029192
 1186.0   -0.471497  -0.029505
 1187.0   -0.473173  -0.029818
 1188.0   -0.474849  -0.030131
 1189.0   -0.476525  -0.030444
 1190.0   -0.478201  -0.030758
 1191.0   -0.479713  -0.031053
 1192.0   -0.481226  -0.031348
 1193.0   -0.482738  -0.031644
 1194.0   -0.484250  -0.031939
 1195.0   -0.485763  -0.032235
 1196.0   -0.487119  -0.032510
 1197.0   -0.488476  -0.032786
 1198.0   -0.489832  -0.033062
 1199.0   -0.491189  -0.033338
 1200.0   -0.492545  -0.033614
 1201.0   -0.493753  -0.033868
 1202.0   -0.494961  -0.034122
 1203.0   -0.496169  -0.034376
 1204.0   -0.497377  -0.034631
 1205.0   -0.498585  -0.034885
 1206.0   -0.499651  -0.035116
 1207.0   -0.500717  -0.035347
 1208.0   -0.501784  -0.035578
 1209.0   -0.502850  -0.035810
 1210.0   -0.503916  -0.036041
 1211.0   -0.504848  -0.036247
 1212.0   -0.505779  -0.036454
 1213.0   -0.506710  -0.036660
 1214.0   -0.507642  -0.036866
 1215.0   -0.508573  -0.037073
 1216.0   -0.509376  -0.037253
 1217.0   -0.510179  -0.037434
 1218.0   -0.510982  -0.037614
 1219.0   -0.511785  -0.037795
 1220.0   -0.512588  -0.037975
 1221.0   -0.513269  -0.038128
 1222.0   -0.513950  -0.038282
 1223.0   -0.514631  -0.038435
 1224.0   -0.515311  -0.038588
 1225.0   -0.515992  -0.038741
 1226.0   -0.516557  -0.038866
 1227.0   -0.517121  -0.038991
 1228.0   -0.517685  -0.039116
 1229.0   -0.518250  -0.039241
 1230.0   -0.518814  -0.039366
 1231.0   -0.519268  -0.039462
 1232.0   -0.519721  -0.039558
 1233.0   -0.520175  -0.039654
 1234.0   -0.520629  -0.039749
 1235.0   -0.521083  -0.039845
 1236.0   -0.521431  -0.039911
 1237.0   -0.521779  -0.039977
 1238.0   -0.522128  -0.040043
 1239.0   -0.522476  -0.040109
 1240.0   -0.522824  -0.040175
 1241.0   -0.523073  -0.040211
 1242.0   -0.523321  -0.040246
 1243.0   -0.523569  -0.040282
 1244.0   -0.523818  -0.040318
 1245.0   -0.524066  -0.040353
 1246.0   -0.524219  -0.040358
 1247.0   -0.524373  -0.040363
 1248.0   -0.524526  -0.040368
 1249.0   -0.524679  -0.040372
 1250.0   -0.524832  -0.040377
 1251.0   -0.524895  -0.040351
 1252.0   -0.524958  -0.040325
 1253.0   -0.525021  -0.040299
 1254.0   -0.525084  -0.040272
 1255.0   -0.525147  -0.040246
 1256.0   -0.525124  -0.040189
 1257.0   -0.525102  -0.040132
 1258.0   -0.525079  -0.040074
 1259.0   -0.525056  -0.040017
 1260.0   -0.525033  -0.039960
 1261.0   -0.524929  -0.039872
 1262.0   -0.524825  -0.039783
 1263.0   -0.524721  -0.039695
 1264.0   -0.524617  -0.039607
 1265.0   -0.524513  -0.039519
 1266.0   -0.524331  -0.039400
 1267.0   -0.524150  -0.039281
 1268.0   -0.523969  -0.039163
 1269.0   -0.523787  -0.039044
 1270.0   -0.523606  -0.038925
 1271.0   -0.523352  -0.038775
 1272.0   -0.523099  -0.038625
 1273.0   -0.522845  -0.038476
 1274.0   -0.522591  -0.038326
 1275.0   -0.522338  -0.038176
 1276.0   -0.522015  -0.037996
 1277.0   -0.521692  -0.037816
 1278.0   -0.521369  -0.037636
 1279.0   -0.521046  -0.037457
 1280.0   -0.520723  -0.037277
 1281.0   -0.520334  -0.037069
 1282.0   -0.519945  -0.036861
 1283.0   -0.519556  -0.036653
 1284.0   -0.519166  -0.036444
 1285.0   -0.518777  -0.036236
 1286.0   -0.518327  -0.035999
 1287.0   -0.517877  -0.035761
 1288.0   -0.517426  -0.035523
 1289.0   -0.516976  -0.035285
 1290.0   -0.516526  -0.035047
 1291.0   -0.516016  -0.034783
 1292.0   -0.515506  -0.034520
 1293.0   -0.514995  -0.034256
 1294.0   -0.514485  -0.033992
 1295.0   -0.513975  -0.033728
 1296.0   -0.513410  -0.033438
 1297.0   -0.512844  -0.033147
 1298.0   -0.512279  -0.032856
 1299.0   -0.511714  -0.032566
 1300.0   -0.511148  -0.032275
 1301.0   -0.510531  -0.031958
 1302.0   -0.509913  -0.031641
 1303.0   -0.509296  -0.031323
 1304.0   -0.508679  -0.031006
 1305.0   -0.508061  -0.030689
 1306.0   -0.507393  -0.030349
 1307.0   -0.506725  -0.030010
 1308.0   -0.506057  -0.029670
 1309.0   -0.505389  -0.029331
 1310.0   -0.504721  -0.028991
 1311.0   -0.504006  -0.028628
 1312.0   -0.503291  -0.028265
 1313.0   -0.502576  -0.027903
 1314.0   -0.501861  -0.027540
 1315.0   -0.501146  -0.027177
 1316.0   -0.500386  -0.026793
 1317.0   -0.499626  -0.026409
 1318.0   -0.498867  -0.026025
 1319.0   -0.498107  -0.025641
 1320.0   -0.497347  -0.025257
 1321.0   -0.496545  -0.024852
 1322.0   -0.495743  -0.024447
 1323.0   -0.494941  -0.024042
 1324.0   -0.494139  -0.023636
 1325.0   -0.493337  -0.023231
 1326.0   -0.492494  -0.022810
 1327.0   -0.491651  -0.022389
 1328.0   -0.490808  -0.021967
 1329.0   -0.489965  -0.021546
 1330.0   -0.489123  -0.021124
 1331.0   -0.488242  -0.020686
 1332.0   -0.487360  -0.020247
 1333.0   -0.486479  -0.019809
 1334.0   -0.485598  -0.019370
 1335.0   -0.484717  -0.018932
 1336.0   -0.483799  -0.018478
 1337.0   -0.482881  -0.018025
 1338.0   -0.481963  -0.017571
 1339.0   -0.481045  -0.017118
 1340.0   -0.480127  -0.016664
 1341.0   -0.479174  -0.016198
 1342.0   -0.478221  -0.015731
 1343.0   -0.477268  -0.015265
 1344.0   -0.476315  -0.014798
 1345.0   -0.475362  -0.014332
 1346.0   -0.474376  -0.013854
 1347.0   -0.473389  -0.013377
 1348.0   -0.472403  -0.012899
 1349.0   -0.471416  -0.012421
 1350.0   -0.470430  -0.011944
 1351.0   -0.469410  -0.011456
 1352.0   -0.468390  -0.010968
 1353.0   -0.467370  -0.010480
 1354.0   -0.466351  -0.009992
 1355.0   -0.465331  -0.009504
 1356.0   -0.464280  -0.009009
 1357.0   -0.463229  -0.008514
 1358.0   -0.462179  -0.008019
 1359.0   -0.461128  -0.007524
 1360.0   -0.460077  -0.007029
 1361.0   -0.458996  -0.006528
 1362.0   -0.457914  -0.006027
 1363.0   -0.456833  -0.005526
 1364.0   -0.455752  -0.005025
 1365.0   -0.454670  -0.004524
 1366.0   -0.453559  -0.004019
 1367.0   -0.452448  -0.003513
 1368.0   -0.451336  -0.003008
 1369.0   -0.450225  -0.002503
 1370.0   -0.449114  -0.001998
 1371.0   -0.447973  -0.001490
 1372.0   -0.446833  -0.000982
 1373.0   -0.445692  -0.000475
 1374.0   -0.444551   0.000033
 1375.0   -0.443411   0.000540
 1376.0   -0.442241   0.001049
 1377.0   -0.441071   0.001557
 1378.0   -0.439902   0.002065
 1379.0   -0.438732   0.002574
 1380.0   -0.437562   0.003082
 1381.0   -0.436364   0.003589
 1382.0   -0.435166   0.004097
 1383.0   -0.433968   0.004604
 1384.0   -0.432769   0.005111
 1385.0   -0.431571   0.005619
 1386.0   -0.430343   0.006123
 1387.0   -0.429115   0.006627
 1388.0   -0.427887   0.007132
 1389.0   -0.426659   0.007636
 1390.0   -0.425431   0.008140
 1391.0   -0.424174   0.008641
 1392.0   -0.422918   0.009142
 1393.0   -0.421662   0.009642
 1394.0   -0.420406   0.010143
 1395.0   -0.419150   0.010643
 1396.0   -0.417864   0.011138
 1397.0   -0.416578   0.011633
 1398.0   -0.415292   0.012128
 1399.0   -0.414006   0.012623
 1400.0   -0.412721   0.013118
 1401.0   -0.411405   0.013606
 1402.0   -0.410089   0.014094
 1403.0   -0.408773   0.014582
 1404.0   -0.407458   0.015070
 1405.0   -0.406142   0.015558
 1406.0   -0.404796   0.016038
 1407.0   -0.403449   0.016517
 1408.0   -0.402103   0.016997
 1409.0   -0.400756   0.017477
 1410.0   -0.399410   0.017957
 1411.0   -0.398032   0.018427
 1412.0   -0.396654   0.018898
 1413.0   -0.395276   0.019368
 1414.0   -0.393898   0.019839
 1415.0   -0.392520   0.020309
 1416.0   -0.391110   0.020769
 1417.0   -0.389699   0.021229
 1418.0   -0.388289   0.021690
 1419.0   -0.386878   0.022150
 1420.0   -0.385467   0.022610
 1421.0   -0.384023   0.023059
 1422.0   -0.382579   0.023509
 1423.0   -0.381134   0.023958
 1424.0   -0.379690   0.024407
 1425.0   -0.378245   0.024856
 1426.0   -0.376766   0.025294
 1427.0   -0.375286   0.025731
 1428.0   -0.373807   0.026169
 1429.0   -0.372327   0.026607
 1430.0   -0.370847   0.027045
 1431.0   -0.369331   0.027471
 1432.0   -0.367815   0.027897
 1433.0   -0.366299   0.028323
 1434.0   -0.364783   0.028749
 1435.0   -0.363267   0.029175
 1436.0   -0.361711   0.029587
 1437.0   -0.360154   0.029999
 1438.0   -0.358598   0.030411
 1439.0   -0.357041   0.030823
 1440.0   -0.355485   0.031235
 1441.0   -0.353889   0.031636
 1442.0   -0.352294   0.032037
 1443.0   -0.350698   0.032439
 1444.0   -0.349102   0.032840
 1445.0   -0.347507   0.033241
 1446.0   -0.345868   0.033631
 1447.0   -0.344230   0.034020
 1448.0   -0.342591   0.034409
 1449.0   -0.340953   0.034799
 1450.0   -0.339314   0.035188
 1451.0   -0.337631   0.035566
 1452.0   -0.335947   0.035944
 1453.0   -0.334264   0.036322
 1454.0   -0.332580   0.036700
 1455.0   -0.330897   0.037078
 1456.0   -0.329166   0.037446
 1457.0   -0.327435   0.037814
 1458.0   -0.325704   0.038182
 1459.0   -0.323972   0.038550
 1460.0   -0.322241   0.038918
 1461.0   -0.320460   0.039277
 1462.0   -0.318679   0.039636
 1463.0   -0.316898   0.039995
 1464.0   -0.315117   0.040354
 1465.0   -0.313336   0.040713
 1466.0   -0.311502   0.041065
 1467.0   -0.309668   0.041416
 1468.0   -0.307835   0.041768
 1469.0   -0.306001   0.042120
 1470.0   -0.304167   0.042472
 1471.0   -0.302277   0.042819
 1472.0   -0.300388   0.043166
 1473.0   -0.298498   0.043513
 1474.0   -0.296608   0.043860
 1475.0   -0.294719   0.044207
 1476.0   -0.292770   0.044551
 1477.0   -0.290822   0.044896
 1478.0   -0.288874   0.045241
 1479.0   -0.286925   0.045585
 1480.0   -0.284977   0.045930
 1481.0   -0.282967   0.046275
 1482.0   -0.280956   0.046621
 1483.0   -0.278946   0.046966
 1484.0   -0.276936   0.047312
 1485.0   -0.274925   0.047658
 1486.0   -0.272850   0.048008
 1487.0   -0.270775   0.048359
 1488.0   -0.268699   0.048709
 1489.0   -0.266624   0.049060
 1490.0   -0.264549   0.049410
 1491.0   -0.262405   0.049770
 1492.0   -0.260261   0.050130
 1493.0   -0.258118   0.050490
 1494.0   -0.255974   0.050849
 1495.0   -0.253830   0.051209
 1496.0   -0.251615   0.051584
 1497.0   -0.249399   0.051958
 1498.0   -0.247184   0.052333
 1499.0   -0.244969   0.052707
 1500.0   -0.242753   0.053082
 1501.0   -0.240469   0.053487
 1502.0   -0.238185   0.053891
 1503.0   -0.235901   0.054296
 1504.0   -0.233617   0.054700
 1505.0   -0.231333   0.055105
 1506.0   -0.228957   0.055517
 1507.0   -0.226581   0.055930
 1508.0   -0.224206   0.056342
 1509.0   -0.221830   0.056754
 1510.0   -0.219454   0.057167
 1511.0   -0.217005   0.057626
 1512.0   -0.214555   0.058085
 1513.0   -0.212106   0.058544
 1514.0   -0.209656   0.059003
 1515.0   -0.207207   0.059462
 1516.0   -0.204673   0.059966
 1517.0   -0.202139   0.060470
 1518.0   -0.199606   0.060974
 1519.0   -0.197072   0.061478
 1520.0   -0.194539   0.061982
 1521.0   -0.191919   0.062541
 1522.0   -0.189299   0.063101
 1523.0   -0.186680   0.063660
 1524.0   -0.184060   0.064220
 1525.0   -0.181440   0.064779
 1526.0   -0.178733   0.065406
 1527.0   -0.176025   0.066033
 1528.0   -0.173318   0.066661
 1529.0   -0.170610   0.067288
 1530.0   -0.167903   0.067915
 1531.0   -0.165106   0.068623
 1532.0   -0.162310   0.069331
 1533.0   -0.159514   0.070039
 1534.0   -0.156717   0.070747
 1535.0   -0.153921   0.071456
 1536.0   -0.151036   0.072260
 1537.0   -0.148152   0.073064
 1538.0   -0.145267   0.073869
 1539.0   -0.142382   0.074673
 1540.0   -0.139497   0.075478
 1541.0   -0.136526   0.076395
 1542.0   -0.133554   0.077313
 1543.0   -0.130583   0.078231
 1544.0   -0.127611   0.079149
 1545.0   -0.124640   0.080066
 1546.0   -0.121585   0.081116
 1547.0   -0.118530   0.082166
 1548.0   -0.115475   0.083216
 1549.0   -0.112420   0.084266
 1550.0   -0.109365   0.085316
 1551.0   -0.106233   0.086518
 1552.0   -0.103101   0.087721
 1553.0   -0.099969   0.088924
 1554.0   -0.096836   0.090127
 1555.0   -0.093704   0.091330
 1556.0   -0.090503   0.092708
 1557.0   -0.087302   0.094087
 1558.0   -0.084101   0.095466
 1559.0   -0.080901   0.096845
 1560.0   -0.077700   0.098224
 1561.0   -0.074443   0.099804
 1562.0   -0.071185   0.101384
 1563.0   -0.067928   0.102963
 1564.0   -0.064671   0.104543
 1565.0   -0.061414   0.106123
 1566.0   -0.058118   0.107930
 1567.0   -0.054823   0.109737
 1568.0   -0.051527   0.111544
 1569.0   -0.048232   0.113351
 1570.0   -0.044936   0.115158
 1571.0   -0.041625   0.117220
 1572.0   -0.038314   0.119282
 1573.0   -0.035003   0.121344
 1574.0   -0.031692   0.123406
 1575.0   -0.028381   0.125467
 1576.0   -0.025084   0.127812
 1577.0   -0.021787   0.130157
 1578.0   -0.018490   0.132502
 1579.0   -0.015193   0.134847
 1580.0   -0.011896   0.137191
 1581.0   -0.008651   0.139847
 1582.0   -0.005406   0.142502
 1583.0   -0.002161   0.145157
 1584.0    0.001084   0.147812
 1585.0    0.004329   0.150467
 1586.0    0.007475   0.153458
 1587.0    0.010622   0.156448
 1588.0    0.013768   0.159438
 1589.0    0.016914   0.162429
 1590.0    0.020060   0.165419
 1591.0    0.023051   0.168765
 1592.0    0.026041   0.172111
 1593.0    0.029031   0.175457
 1594.0    0.032021   0.178803
 1595.0    0.035012   0.182149
 1596.0    0.037778   0.185863
 1597.0    0.040544   0.189577
 1598.0    0.043310   0.193291
 1599.0    0.046076   0.197005
 1600.0    0.048842   0.200719
 1601.0    0.051308   0.204798
 1602.0    0.053774   0.208878
 1603.0    0.056240   0.212958
 1604.0    0.058705   0.217037
 1605.0    0.061171   0.221117
 1606.0    0.063244   0.225557
 1607.0    0.065316   0.229997
 1608.0    0.067389   0.234437
 1609.0    0.069461   0.238877
 1610.0    0.071533   0.243317
 1611.0    0.073122   0.248075
 1612.0    0.074711   0.252833
 1613.0    0.076299   0.257591
 1614.0    0.077888   0.262350
 1615.0    0.079477   0.267108
 1616.0    0.080484   0.272127
 1617.0    0.081491   0.277146
 1618.0    0.082499   0.282165
 1619.0    0.083506   0.287184
 1620.0    0.084513   0.292202
 1621.0    0.084848   0.297395
 1622.0    0.085183   0.302587
 1623.0    0.085518   0.307780
 1624.0    0.085853   0.312972
 1625.0    0.086187   0.318165
 1626.0    0.085773   0.323414
 1627.0    0.085358   0.328663
 1628.0    0.084943   0.333912
 1629.0    0.084528   0.339161
 1630.0    0.084113   0.344410
 1631.0    0.082895   0.349572
 1632.0    0.081678   0.354734
 1633.0    0.080460   0.359895
 1634.0    0.079243   0.365057
 1635.0    0.078025   0.370219
 1636.0    0.075988   0.375129
 1637.0    0.073950   0.380038
 1638.0    0.071912   0.384948
 1639.0    0.069875   0.389857
 1640.0    0.067837   0.394767
 1641.0    0.065005   0.399248
 1642.0    0.062173   0.403730
 1643.0    0.059341   0.408212
 1644.0    0.056508   0.412693
 1645.0    0.053676   0.417175
 1646.0    0.050113   0.421053
 1647.0    0.046549   0.424932
 1648.0    0.042986   0.428811
 1649.0    0.039423   0.432690
 1650.0    0.035859   0.436569
 1651.0    0.031713   0.439704
 1652.0    0.027567   0.442839
 1653.0    0.023420   0.445974
 1654.0    0.019274   0.449109
 1655.0    0.015127   0.452244
 1656.0    0.010532   0.454511
 1657.0    0.005937   0.456779
 1658.0    0.001341   0.459047
 1659.0   -0.003254   0.461314
 1660.0   -0.007849   0.463582
 1661.0   -0.012707   0.464914
 1662.0   -0.017564   0.466246
 1663.0   -0.022421   0.467578
 1664.0   -0.027278   0.468910
 1665.0   -0.032135   0.470241
 1666.0   -0.037061   0.470622
 1667.0   -0.041987   0.471002
 1668.0   -0.046913   0.471383
 1669.0   -0.051838   0.471763
 1670.0   -0.056764   0.472144
 1671.0   -0.061577   0.471606
 1672.0   -0.066389   0.471068
 1673.0   -0.071202   0.470530
 1674.0   -0.076014   0.469992
 1675.0   -0.080827   0.469454
 1676.0   -0.085367   0.468072
 1677.0   -0.089907   0.466691
 1678.0   -0.094447   0.465310
 1679.0   -0.098987   0.463929
 1680.0   -0.103527   0.462548
 1681.0   -0.107670   0.460430
 1682.0   -0.111812   0.458312
 1683.0   -0.115954   0.456194
 1684.0   -0.120096   0.454076
 1685.0   -0.124239   0.451958
 1686.0   -0.127895   0.449226
 1687.0   -0.131550   0.446495
 1688.0   -0.135206   0.443763
 1689.0   -0.138862   0.441032
 1690.0   -0.142518   0.438300
 1691.0   -0.145636   0.435084
 1692.0   -0.148754   0.431868
 1693.0   -0.151871   0.428652
 1694.0   -0.154989   0.425436
 1695.0   -0.158107   0.422220
 1696.0   -0.160667   0.418644
 1697.0   -0.163226   0.415067
 1698.0   -0.165786   0.411491
 1699.0   -0.168346   0.407914
 1700.0   -0.170906   0.404338
 1701.0   -0.172914   0.400514
 1702.0   -0.174923   0.396689
 1703.0   -0.176931   0.392865
 1704.0   -0.178940   0.389041
 1705.0   -0.180948   0.385216
 1706.0   -0.182431   0.381241
 1707.0   -0.183914   0.377266
 1708.0   -0.185397   0.373291
 1709.0   -0.186880   0.369316
 1710.0   -0.188363   0.365341
 1711.0   -0.189356   0.361294
 1712.0   -0.190348   0.357247
 1713.0   -0.191341   0.353200
 1714.0   -0.192334   0.349153
 1715.0   -0.193327   0.345106
 1716.0   -0.193877   0.341052
 1717.0   -0.194426   0.336998
 1718.0   -0.194976   0.332944
 1719.0   -0.195526   0.328890
 1720.0   -0.196075   0.324835
 1721.0   -0.196232   0.320823
 1722.0   -0.196389   0.316811
 1723.0   -0.196545   0.312799
 1724.0   -0.196702   0.308787
 1725.0   -0.196859   0.304775
 1726.0   -0.196666   0.300840
 1727.0   -0.196473   0.296905
 1728.0   -0.196281   0.292970
 1729.0   -0.196088   0.289035
 1730.0   -0.195896   0.285099
 1731.0   -0.195397   0.281265
 1732.0   -0.194899   0.277431
 1733.0   -0.194401   0.273597
 1734.0   -0.193902   0.269763
 1735.0   -0.193404   0.265929
 1736.0   -0.192640   0.262211
 1737.0   -0.191875   0.258494
 1738.0   -0.191111   0.254777
 1739.0   -0.190347   0.251060
 1740.0   -0.189582   0.247342
 1741.0   -0.188588   0.243752
 1742.0   -0.187593   0.240162
 1743.0   -0.186598   0.236573
 1744.0   -0.185603   0.232983
 1745.0   -0.184609   0.229393
 1746.0   -0.183414   0.225936
 1747.0   -0.182219   0.222479
 1748.0   -0.181024   0.219022
 1749.0   -0.179830   0.215564
 1750.0   -0.178635   0.212107
 1751.0   -0.177265   0.208781
 1752.0   -0.175895   0.205455
 1753.0   -0.174525   0.202129
 1754.0   -0.173155   0.198803
 1755.0   -0.171785   0.195477
 1756.0   -0.170265   0.192289
 1757.0   -0.168745   0.189102
 1758.0   -0.167226   0.185914
 1759.0   -0.165706   0.182726
 1760.0   -0.164186   0.179539
 1761.0   -0.162536   0.176482
 1762.0   -0.160886   0.173425
 1763.0   -0.159236   0.170368
 1764.0   -0.157586   0.167311
 1765.0   -0.155936   0.164255
 1766.0   -0.154167   0.161328
 1767.0   -0.152397   0.158401
 1768.0   -0.150628   0.155474
 1769.0   -0.148859   0.152547
 1770.0   -0.147089   0.149620
 1771.0   -0.145217   0.146820
 1772.0   -0.143345   0.144020
 1773.0   -0.141473   0.141219
 1774.0   -0.139601   0.138419
 1775.0   -0.137729   0.135619
 1776.0   -0.135766   0.132943
 1777.0   -0.133803   0.130266
 1778.0   -0.131840   0.127590
 1779.0   -0.129876   0.124913
 1780.0   -0.127913   0.122237
 1781.0   -0.125869   0.119681
 1782.0   -0.123824   0.117126
 1783.0   -0.121780   0.114570
 1784.0   -0.119735   0.112015
 1785.0   -0.117691   0.109459
 1786.0   -0.115573   0.107022
 1787.0   -0.113456   0.104584
 1788.0   -0.111339   0.102146
 1789.0   -0.109221   0.099709
 1790.0   -0.107104   0.097271
 1791.0   -0.104921   0.094949
 1792.0   -0.102738   0.092627
 1793.0   -0.100555   0.090304
 1794.0   -0.098372   0.087982
 1795.0   -0.096190   0.085660
 1796.0   -0.093948   0.083451
 1797.0   -0.091706   0.081242
 1798.0   -0.089465   0.079033
 1799.0   -0.087223   0.076824
 1800.0   -0.084981   0.074615
 1801.0   -0.082685   0.072518
 1802.0   -0.080388   0.070421
 1803.0   -0.078092   0.068324
 1804.0   -0.075796   0.066227
 1805.0   -0.073499   0.064130
 1806.0   -0.071158   0.062142
 1807.0   -0.068816   0.060154
 1808.0   -0.066474   0.058166
 1809.0   -0.064132   0.056177
 1810.0   -0.061790   0.054189
 1811.0   -0.059407   0.052309
 1812.0   -0.057023   0.050429
 1813.0   -0.054639   0.048548
 1814.0   -0.052255   0.046668
 1815.0   -0.049871   0.044788
 1816.0   -0.047447   0.043015
 1817.0   -0.045024   0.041243
 1818.0   -0.042600   0.039471
 1819.0   -0.040177   0.037699
 1820.0   -0.037753   0.035927
 1821.0   -0.035296   0.034261
 1822.0   -0.032839   0.032595
 1823.0   -0.030382   0.030929
 1824.0   -0.027925   0.029263
 1825.0   -0.025468   0.027598
 1826.0   -0.022981   0.026038
 1827.0   -0.020494   0.024478
 1828.0   -0.018008   0.022918
 1829.0   -0.015521   0.021358
 1830.0   -0.013035   0.019798
 1831.0   -0.010522   0.018344
 1832.0   -0.008010   0.016890
 1833.0   -0.005498   0.015435
 1834.0   -0.002986   0.013981
 1835.0   -0.000474   0.012526
 1836.0    0.002060   0.011176
 1837.0    0.004594   0.009826
 1838.0    0.007128   0.008476
 1839.0    0.009662   0.007126
 1840.0    0.012196   0.005776
 1841.0    0.014747   0.004533
 1842.0    0.017297   0.003289
 1843.0    0.019848   0.002046
 1844.0    0.022398   0.000803
 1845.0    0.024948  -0.000440
 1846.0    0.027512  -0.001578
 1847.0    0.030076  -0.002717
 1848.0    0.032640  -0.003855
 1849.0    0.035204  -0.004994
 1850.0    0.037767  -0.006132
 1851.0    0.040340  -0.007166
 1852.0    0.042914  -0.008199
 1853.0    0.045487  -0.009233
 1854.0    0.048060  -0.010267
 1855.0    0.050633  -0.011300
 1856.0    0.053212  -0.012227
 1857.0    0.055791  -0.013154
 1858.0    0.058370  -0.014081
 1859.0    0.060949  -0.015008
 1860.0    0.063527  -0.015935
 1861.0    0.066106  -0.016758
 1862.0    0.068685  -0.017580
 1863.0    0.071264  -0.018403
 1864.0    0.073842  -0.019226
 1865.0    0.076421  -0.020048
 1866.0    0.078995  -0.020768
 1867.0    0.081569  -0.021488
 1868.0    0.084142  -0.022208
 1869.0    0.086716  -0.022928
 1870.0    0.089290  -0.023647
 1871.0    0.091856  -0.024260
 1872.0    0.094423  -0.024872
 1873.0    0.096990  -0.025484
 1874.0    0.099556  -0.026097
 1875.0    0.102123  -0.026709
 1876.0    0.104677  -0.027216
 1877.0    0.107230  -0.027723
 1878.0    0.109784  -0.028231
 1879.0    0.112338  -0.028738
 1880.0    0.114891  -0.029245
 1881.0    0.117427  -0.029647
 1882.0    0.119963  -0.030049
 1883.0    0.122499  -0.030451
 1884.0    0.125035  -0.030854
 1885.0    0.127571  -0.031256
 1886.0    0.130084  -0.031553
 1887.0    0.132598  -0.031851
