   W         M4-(pi+_n)
 1160.0    0.026367  -0.001488
 1161.0    0.026820  -0.001515
 1162.0    0.027273  -0.001542
 1163.0    0.027726  -0.001570
 1164.0    0.028179  -0.001597
 1165.0    0.028632  -0.001624
 1166.0    0.029085  -0.001651
 1167.0    0.029538  -0.001679
 1168.0    0.029990  -0.001706
 1169.0    0.030443  -0.001734
 1170.0    0.030895  -0.001761
 1171.0    0.031346  -0.001789
 1172.0    0.031797  -0.001817
 1173.0    0.032248  -0.001845
 1174.0    0.032699  -0.001873
 1175.0    0.033150  -0.001901
 1176.0    0.033598  -0.001929
 1177.0    0.034046  -0.001957
 1178.0    0.034494  -0.001985
 1179.0    0.034942  -0.002014
 1180.0    0.035391  -0.002042
 1181.0    0.035835  -0.002071
 1182.0    0.036279  -0.002099
 1183.0    0.036724  -0.002128
 1184.0    0.037168  -0.002156
 1185.0    0.037613  -0.002185
 1186.0    0.038052  -0.002214
 1187.0    0.038492  -0.002243
 1188.0    0.038932  -0.002272
 1189.0    0.039372  -0.002301
 1190.0    0.039812  -0.002330
 1191.0    0.040246  -0.002360
 1192.0    0.040681  -0.002389
 1193.0    0.041116  -0.002419
 1194.0    0.041550  -0.002448
 1195.0    0.041985  -0.002477
 1196.0    0.042413  -0.002507
 1197.0    0.042842  -0.002537
 1198.0    0.043271  -0.002567
 1199.0    0.043699  -0.002597
 1200.0    0.044128  -0.002627
 1201.0    0.044550  -0.002657
 1202.0    0.044972  -0.002688
 1203.0    0.045394  -0.002718
 1204.0    0.045817  -0.002748
 1205.0    0.046239  -0.002779
 1206.0    0.046654  -0.002810
 1207.0    0.047069  -0.002841
 1208.0    0.047484  -0.002871
 1209.0    0.047900  -0.002902
 1210.0    0.048315  -0.002933
 1211.0    0.048723  -0.002965
 1212.0    0.049131  -0.002996
 1213.0    0.049539  -0.003028
 1214.0    0.049947  -0.003059
 1215.0    0.050355  -0.003091
 1216.0    0.050755  -0.003123
 1217.0    0.051155  -0.003155
 1218.0    0.051555  -0.003187
 1219.0    0.051956  -0.003219
 1220.0    0.052356  -0.003252
 1221.0    0.052748  -0.003285
 1222.0    0.053141  -0.003317
 1223.0    0.053533  -0.003350
 1224.0    0.053925  -0.003383
 1225.0    0.054318  -0.003416
 1226.0    0.054702  -0.003450
 1227.0    0.055086  -0.003483
 1228.0    0.055470  -0.003517
 1229.0    0.055855  -0.003551
 1230.0    0.056239  -0.003584
 1231.0    0.056615  -0.003619
 1232.0    0.056991  -0.003653
 1233.0    0.057367  -0.003688
 1234.0    0.057743  -0.003722
 1235.0    0.058118  -0.003757
 1236.0    0.058486  -0.003792
 1237.0    0.058853  -0.003828
 1238.0    0.059221  -0.003863
 1239.0    0.059588  -0.003899
 1240.0    0.059956  -0.003934
 1241.0    0.060315  -0.003971
 1242.0    0.060674  -0.004007
 1243.0    0.061033  -0.004044
 1244.0    0.061391  -0.004080
 1245.0    0.061750  -0.004117
 1246.0    0.062101  -0.004154
 1247.0    0.062451  -0.004192
 1248.0    0.062801  -0.004230
 1249.0    0.063152  -0.004267
 1250.0    0.063502  -0.004305
 1251.0    0.063844  -0.004343
 1252.0    0.064186  -0.004382
 1253.0    0.064527  -0.004421
 1254.0    0.064869  -0.004460
 1255.0    0.065211  -0.004499
 1256.0    0.065544  -0.004539
 1257.0    0.065877  -0.004579
 1258.0    0.066210  -0.004619
 1259.0    0.066543  -0.004659
 1260.0    0.066876  -0.004699
 1261.0    0.067201  -0.004740
 1262.0    0.067525  -0.004781
 1263.0    0.067850  -0.004823
 1264.0    0.068174  -0.004864
 1265.0    0.068498  -0.004905
 1266.0    0.068814  -0.004948
 1267.0    0.069130  -0.004991
 1268.0    0.069446  -0.005034
 1269.0    0.069762  -0.005077
 1270.0    0.070078  -0.005120
 1271.0    0.070386  -0.005164
 1272.0    0.070694  -0.005209
 1273.0    0.071002  -0.005253
 1274.0    0.071310  -0.005298
 1275.0    0.071617  -0.005342
 1276.0    0.071916  -0.005388
 1277.0    0.072216  -0.005434
 1278.0    0.072515  -0.005480
 1279.0    0.072814  -0.005525
 1280.0    0.073113  -0.005571
 1281.0    0.073404  -0.005619
 1282.0    0.073695  -0.005667
 1283.0    0.073986  -0.005714
 1284.0    0.074277  -0.005762
 1285.0    0.074568  -0.005810
 1286.0    0.074851  -0.005859
 1287.0    0.075133  -0.005908
 1288.0    0.075416  -0.005957
 1289.0    0.075698  -0.006006
 1290.0    0.075981  -0.006055
 1291.0    0.076256  -0.006106
 1292.0    0.076531  -0.006158
 1293.0    0.076806  -0.006209
 1294.0    0.077082  -0.006261
 1295.0    0.077357  -0.006312
 1296.0    0.077624  -0.006365
 1297.0    0.077891  -0.006418
 1298.0    0.078158  -0.006472
 1299.0    0.078426  -0.006525
 1300.0    0.078693  -0.006578
 1301.0    0.078952  -0.006633
 1302.0    0.079211  -0.006688
 1303.0    0.079470  -0.006742
 1304.0    0.079730  -0.006797
 1305.0    0.079989  -0.006852
 1306.0    0.080241  -0.006909
 1307.0    0.080494  -0.006966
 1308.0    0.080746  -0.007024
 1309.0    0.080999  -0.007081
 1310.0    0.081251  -0.007138
 1311.0    0.081496  -0.007197
 1312.0    0.081741  -0.007256
 1313.0    0.081986  -0.007316
 1314.0    0.082231  -0.007375
 1315.0    0.082476  -0.007434
 1316.0    0.082714  -0.007495
 1317.0    0.082952  -0.007556
 1318.0    0.083191  -0.007618
 1319.0    0.083429  -0.007679
 1320.0    0.083667  -0.007740
 1321.0    0.083898  -0.007804
 1322.0    0.084129  -0.007867
 1323.0    0.084360  -0.007931
 1324.0    0.084591  -0.007995
 1325.0    0.084822  -0.008058
 1326.0    0.085047  -0.008124
 1327.0    0.085272  -0.008189
 1328.0    0.085497  -0.008254
 1329.0    0.085722  -0.008320
 1330.0    0.085947  -0.008385
 1331.0    0.086166  -0.008453
 1332.0    0.086384  -0.008521
 1333.0    0.086603  -0.008589
 1334.0    0.086821  -0.008656
 1335.0    0.087040  -0.008724
 1336.0    0.087253  -0.008794
 1337.0    0.087465  -0.008864
 1338.0    0.087678  -0.008934
 1339.0    0.087890  -0.009004
 1340.0    0.088103  -0.009074
 1341.0    0.088310  -0.009146
 1342.0    0.088517  -0.009218
 1343.0    0.088723  -0.009290
 1344.0    0.088930  -0.009363
 1345.0    0.089137  -0.009435
 1346.0    0.089338  -0.009509
 1347.0    0.089539  -0.009582
 1348.0    0.089741  -0.009656
 1349.0    0.089942  -0.009730
 1350.0    0.090143  -0.009804
 1351.0    0.090339  -0.009881
 1352.0    0.090536  -0.009959
 1353.0    0.090733  -0.010036
 1354.0    0.090929  -0.010114
 1355.0    0.091126  -0.010191
 1356.0    0.091317  -0.010270
 1357.0    0.091508  -0.010348
 1358.0    0.091700  -0.010427
 1359.0    0.091891  -0.010506
 1360.0    0.092082  -0.010584
 1361.0    0.092269  -0.010665
 1362.0    0.092456  -0.010746
 1363.0    0.092642  -0.010827
 1364.0    0.092829  -0.010908
 1365.0    0.093016  -0.010988
 1366.0    0.093198  -0.011071
 1367.0    0.093380  -0.011154
 1368.0    0.093563  -0.011237
 1369.0    0.093745  -0.011320
 1370.0    0.093927  -0.011403
 1371.0    0.094106  -0.011488
 1372.0    0.094284  -0.011573
 1373.0    0.094462  -0.011658
 1374.0    0.094641  -0.011743
 1375.0    0.094819  -0.011827
 1376.0    0.094993  -0.011914
 1377.0    0.095168  -0.012001
 1378.0    0.095342  -0.012088
 1379.0    0.095517  -0.012175
 1380.0    0.095691  -0.012261
 1381.0    0.095862  -0.012350
 1382.0    0.096033  -0.012438
 1383.0    0.096204  -0.012527
 1384.0    0.096375  -0.012615
 1385.0    0.096546  -0.012704
 1386.0    0.096715  -0.012795
 1387.0    0.096883  -0.012886
 1388.0    0.097052  -0.012977
 1389.0    0.097220  -0.013068
 1390.0    0.097389  -0.013159
 1391.0    0.097553  -0.013251
 1392.0    0.097718  -0.013343
 1393.0    0.097883  -0.013434
 1394.0    0.098048  -0.013526
 1395.0    0.098213  -0.013618
 1396.0    0.098376  -0.013712
 1397.0    0.098538  -0.013805
 1398.0    0.098701  -0.013899
 1399.0    0.098863  -0.013992
 1400.0    0.099025  -0.014086
 1401.0    0.099186  -0.014181
 1402.0    0.099346  -0.014275
 1403.0    0.099506  -0.014370
 1404.0    0.099666  -0.014465
 1405.0    0.099826  -0.014560
 1406.0    0.099985  -0.014656
 1407.0    0.100143  -0.014752
 1408.0    0.100301  -0.014848
 1409.0    0.100459  -0.014945
 1410.0    0.100617  -0.015041
 1411.0    0.100774  -0.015138
 1412.0    0.100930  -0.015235
 1413.0    0.101087  -0.015332
 1414.0    0.101243  -0.015429
 1415.0    0.101400  -0.015526
 1416.0    0.101555  -0.015625
 1417.0    0.101710  -0.015723
 1418.0    0.101865  -0.015821
 1419.0    0.102020  -0.015919
 1420.0    0.102175  -0.016017
 1421.0    0.102329  -0.016115
 1422.0    0.102483  -0.016214
 1423.0    0.102637  -0.016313
 1424.0    0.102791  -0.016412
 1425.0    0.102945  -0.016510
 1426.0    0.103097  -0.016610
 1427.0    0.103250  -0.016709
 1428.0    0.103403  -0.016808
 1429.0    0.103556  -0.016907
 1430.0    0.103709  -0.017006
 1431.0    0.103862  -0.017106
 1432.0    0.104014  -0.017205
 1433.0    0.104166  -0.017305
 1434.0    0.104318  -0.017404
 1435.0    0.104470  -0.017503
 1436.0    0.104623  -0.017603
 1437.0    0.104775  -0.017703
 1438.0    0.104928  -0.017803
 1439.0    0.105080  -0.017902
 1440.0    0.105232  -0.018002
 1441.0    0.105384  -0.018102
 1442.0    0.105536  -0.018201
 1443.0    0.105688  -0.018300
 1444.0    0.105840  -0.018400
 1445.0    0.105991  -0.018499
 1446.0    0.106143  -0.018598
 1447.0    0.106295  -0.018697
 1448.0    0.106447  -0.018796
 1449.0    0.106599  -0.018895
 1450.0    0.106751  -0.018994
 1451.0    0.106904  -0.019092
 1452.0    0.107056  -0.019190
 1453.0    0.107208  -0.019289
 1454.0    0.107361  -0.019387
 1455.0    0.107513  -0.019485
 1456.0    0.107666  -0.019583
 1457.0    0.107819  -0.019680
 1458.0    0.107972  -0.019778
 1459.0    0.108125  -0.019875
 1460.0    0.108278  -0.019972
 1461.0    0.108431  -0.020069
 1462.0    0.108585  -0.020165
 1463.0    0.108739  -0.020261
 1464.0    0.108893  -0.020357
 1465.0    0.109046  -0.020453
 1466.0    0.109201  -0.020548
 1467.0    0.109356  -0.020643
 1468.0    0.109510  -0.020737
 1469.0    0.109665  -0.020832
 1470.0    0.109820  -0.020927
 1471.0    0.109976  -0.021020
 1472.0    0.110132  -0.021113
 1473.0    0.110288  -0.021206
 1474.0    0.110443  -0.021299
 1475.0    0.110599  -0.021392
 1476.0    0.110757  -0.021482
 1477.0    0.110914  -0.021573
 1478.0    0.111071  -0.021664
 1479.0    0.111228  -0.021755
 1480.0    0.111386  -0.021846
 1481.0    0.111544  -0.021935
 1482.0    0.111703  -0.022023
 1483.0    0.111862  -0.022112
 1484.0    0.112021  -0.022200
 1485.0    0.112180  -0.022289
 1486.0    0.112340  -0.022375
 1487.0    0.112501  -0.022460
 1488.0    0.112661  -0.022546
 1489.0    0.112821  -0.022632
 1490.0    0.112982  -0.022718
 1491.0    0.113144  -0.022801
 1492.0    0.113307  -0.022884
 1493.0    0.113469  -0.022967
 1494.0    0.113631  -0.023050
 1495.0    0.113794  -0.023132
 1496.0    0.113958  -0.023212
 1497.0    0.114122  -0.023292
 1498.0    0.114286  -0.023371
 1499.0    0.114451  -0.023451
 1500.0    0.114615  -0.023531
 1501.0    0.114781  -0.023609
 1502.0    0.114948  -0.023688
 1503.0    0.115114  -0.023766
 1504.0    0.115281  -0.023845
 1505.0    0.115447  -0.023923
 1506.0    0.115616  -0.023992
 1507.0    0.115784  -0.024061
 1508.0    0.115953  -0.024131
 1509.0    0.116121  -0.024200
 1510.0    0.116289  -0.024269
 1511.0    0.116460  -0.024337
 1512.0    0.116631  -0.024404
 1513.0    0.116802  -0.024472
 1514.0    0.116973  -0.024540
 1515.0    0.117144  -0.024608
 1516.0    0.117317  -0.024671
 1517.0    0.117490  -0.024734
 1518.0    0.117663  -0.024797
 1519.0    0.117836  -0.024860
 1520.0    0.118009  -0.024923
 1521.0    0.118185  -0.024982
 1522.0    0.118361  -0.025040
 1523.0    0.118536  -0.025098
 1524.0    0.118712  -0.025156
 1525.0    0.118887  -0.025214
 1526.0    0.119065  -0.025267
 1527.0    0.119243  -0.025320
 1528.0    0.119422  -0.025373
 1529.0    0.119600  -0.025426
 1530.0    0.119778  -0.025479
 1531.0    0.119958  -0.025526
 1532.0    0.120139  -0.025573
 1533.0    0.120319  -0.025621
 1534.0    0.120500  -0.025668
 1535.0    0.120680  -0.025715
 1536.0    0.120863  -0.025757
 1537.0    0.121046  -0.025798
 1538.0    0.121230  -0.025839
 1539.0    0.121413  -0.025881
 1540.0    0.121596  -0.025922
 1541.0    0.121781  -0.025957
 1542.0    0.121967  -0.025992
 1543.0    0.122152  -0.026027
 1544.0    0.122338  -0.026062
 1545.0    0.122524  -0.026097
 1546.0    0.122712  -0.026126
 1547.0    0.122900  -0.026154
 1548.0    0.123088  -0.026183
 1549.0    0.123276  -0.026211
 1550.0    0.123464  -0.026240
 1551.0    0.123655  -0.026261
 1552.0    0.123845  -0.026283
 1553.0    0.124036  -0.026304
 1554.0    0.124226  -0.026326
 1555.0    0.124417  -0.026347
 1556.0    0.124610  -0.026362
 1557.0    0.124803  -0.026376
 1558.0    0.124996  -0.026390
 1559.0    0.125189  -0.026404
 1560.0    0.125382  -0.026419
 1561.0    0.125578  -0.026425
 1562.0    0.125773  -0.026432
 1563.0    0.125968  -0.026439
 1564.0    0.126164  -0.026445
 1565.0    0.126359  -0.026452
 1566.0    0.126557  -0.026451
 1567.0    0.126755  -0.026450
 1568.0    0.126953  -0.026449
 1569.0    0.127150  -0.026447
 1570.0    0.127348  -0.026446
 1571.0    0.127548  -0.026437
 1572.0    0.127748  -0.026427
 1573.0    0.127948  -0.026418
 1574.0    0.128148  -0.026408
 1575.0    0.128348  -0.026399
 1576.0    0.128550  -0.026381
 1577.0    0.128753  -0.026363
 1578.0    0.128955  -0.026345
 1579.0    0.129157  -0.026327
 1580.0    0.129359  -0.026309
 1581.0    0.129564  -0.026283
 1582.0    0.129768  -0.026256
 1583.0    0.129972  -0.026229
 1584.0    0.130176  -0.026202
 1585.0    0.130381  -0.026176
 1586.0    0.130587  -0.026140
 1587.0    0.130793  -0.026104
 1588.0    0.130999  -0.026068
 1589.0    0.131205  -0.026032
 1590.0    0.131411  -0.025996
 1591.0    0.131619  -0.025951
 1592.0    0.131828  -0.025905
 1593.0    0.132036  -0.025860
 1594.0    0.132244  -0.025815
 1595.0    0.132452  -0.025770
 1596.0    0.132661  -0.025715
 1597.0    0.132871  -0.025660
 1598.0    0.133081  -0.025605
 1599.0    0.133290  -0.025550
 1600.0    0.133500  -0.025495
 1601.0    0.133711  -0.025429
 1602.0    0.133921  -0.025362
 1603.0    0.134132  -0.025296
 1604.0    0.134342  -0.025229
 1605.0    0.134552  -0.025163
 1606.0    0.134765  -0.025088
 1607.0    0.134978  -0.025014
 1608.0    0.135191  -0.024939
 1609.0    0.135404  -0.024864
 1610.0    0.135617  -0.024790
 1611.0    0.135831  -0.024704
 1612.0    0.136044  -0.024618
 1613.0    0.136258  -0.024532
 1614.0    0.136472  -0.024446
 1615.0    0.136685  -0.024360
 1616.0    0.136900  -0.024263
 1617.0    0.137114  -0.024167
 1618.0    0.137329  -0.024070
 1619.0    0.137543  -0.023973
 1620.0    0.137758  -0.023876
 1621.0    0.137973  -0.023768
 1622.0    0.138189  -0.023660
 1623.0    0.138404  -0.023552
 1624.0    0.138619  -0.023444
 1625.0    0.138834  -0.023336
 1626.0    0.139050  -0.023217
 1627.0    0.139266  -0.023097
 1628.0    0.139482  -0.022978
 1629.0    0.139698  -0.022858
 1630.0    0.139913  -0.022739
 1631.0    0.140130  -0.022608
 1632.0    0.140346  -0.022477
 1633.0    0.140562  -0.022345
 1634.0    0.140778  -0.022214
 1635.0    0.140994  -0.022083
 1636.0    0.141210  -0.021940
 1637.0    0.141426  -0.021797
 1638.0    0.141642  -0.021654
 1639.0    0.141858  -0.021511
 1640.0    0.142074  -0.021367
 1641.0    0.142290  -0.021212
 1642.0    0.142506  -0.021057
 1643.0    0.142722  -0.020901
 1644.0    0.142938  -0.020746
 1645.0    0.143154  -0.020591
 1646.0    0.143369  -0.020423
 1647.0    0.143584  -0.020255
 1648.0    0.143800  -0.020087
 1649.0    0.144015  -0.019919
 1650.0    0.144230  -0.019751
 1651.0    0.144445  -0.019571
 1652.0    0.144659  -0.019390
 1653.0    0.144874  -0.019209
 1654.0    0.145089  -0.019029
 1655.0    0.145303  -0.018848
 1656.0    0.145517  -0.018654
 1657.0    0.145730  -0.018461
 1658.0    0.145943  -0.018267
 1659.0    0.146157  -0.018073
 1660.0    0.146370  -0.017880
 1661.0    0.146582  -0.017673
 1662.0    0.146794  -0.017466
 1663.0    0.147006  -0.017259
 1664.0    0.147218  -0.017052
 1665.0    0.147430  -0.016845
 1666.0    0.147641  -0.016624
 1667.0    0.147851  -0.016404
 1668.0    0.148061  -0.016183
 1669.0    0.148272  -0.015963
 1670.0    0.148482  -0.015742
 1671.0    0.148690  -0.015508
 1672.0    0.148898  -0.015274
 1673.0    0.149106  -0.015040
 1674.0    0.149314  -0.014805
 1675.0    0.149523  -0.014571
 1676.0    0.149728  -0.014323
 1677.0    0.149934  -0.014075
 1678.0    0.150140  -0.013826
 1679.0    0.150345  -0.013578
 1680.0    0.150551  -0.013330
 1681.0    0.150754  -0.013067
 1682.0    0.150957  -0.012805
 1683.0    0.151160  -0.012542
 1684.0    0.151363  -0.012280
 1685.0    0.151566  -0.012018
 1686.0    0.151766  -0.011741
 1687.0    0.151965  -0.011464
 1688.0    0.152165  -0.011187
 1689.0    0.152365  -0.010910
 1690.0    0.152564  -0.010634
 1691.0    0.152761  -0.010342
 1692.0    0.152957  -0.010051
 1693.0    0.153153  -0.009760
 1694.0    0.153349  -0.009469
 1695.0    0.153545  -0.009177
 1696.0    0.153738  -0.008871
 1697.0    0.153930  -0.008565
 1698.0    0.154122  -0.008260
 1699.0    0.154314  -0.007954
 1700.0    0.154507  -0.007648
 1701.0    0.154695  -0.007327
 1702.0    0.154883  -0.007007
 1703.0    0.155071  -0.006686
 1704.0    0.155259  -0.006366
 1705.0    0.155447  -0.006045
 1706.0    0.155630  -0.005710
 1707.0    0.155813  -0.005375
 1708.0    0.155997  -0.005039
 1709.0    0.156180  -0.004704
 1710.0    0.156363  -0.004369
 1711.0    0.156542  -0.004019
 1712.0    0.156720  -0.003669
 1713.0    0.156899  -0.003319
 1714.0    0.157077  -0.002969
 1715.0    0.157255  -0.002619
 1716.0    0.157428  -0.002255
 1717.0    0.157601  -0.001890
 1718.0    0.157774  -0.001526
 1719.0    0.157947  -0.001161
 1720.0    0.158120  -0.000796
 1721.0    0.158288  -0.000417
 1722.0    0.158455  -0.000038
 1723.0    0.158622   0.000341
 1724.0    0.158790   0.000720
 1725.0    0.158957   0.001099
 1726.0    0.159119   0.001492
 1727.0    0.159280   0.001886
 1728.0    0.159441   0.002279
 1729.0    0.159603   0.002673
 1730.0    0.159764   0.003067
 1731.0    0.159919   0.003474
 1732.0    0.160074   0.003882
 1733.0    0.160230   0.004290
 1734.0    0.160385   0.004698
 1735.0    0.160540   0.005106
 1736.0    0.160688   0.005528
 1737.0    0.160837   0.005950
 1738.0    0.160985   0.006371
 1739.0    0.161134   0.006793
 1740.0    0.161283   0.007215
 1741.0    0.161424   0.007651
 1742.0    0.161566   0.008087
 1743.0    0.161708   0.008523
 1744.0    0.161849   0.008959
 1745.0    0.161991   0.009395
 1746.0    0.162126   0.009845
 1747.0    0.162260   0.010295
 1748.0    0.162395   0.010744
 1749.0    0.162530   0.011194
 1750.0    0.162664   0.011644
 1751.0    0.162790   0.012108
 1752.0    0.162917   0.012572
 1753.0    0.163043   0.013037
 1754.0    0.163169   0.013501
 1755.0    0.163295   0.013965
 1756.0    0.163415   0.014442
 1757.0    0.163535   0.014918
 1758.0    0.163655   0.015395
 1759.0    0.163774   0.015872
 1760.0    0.163894   0.016348
 1761.0    0.164005   0.016838
 1762.0    0.164117   0.017329
 1763.0    0.164228   0.017819
 1764.0    0.164340   0.018309
 1765.0    0.164451   0.018799
 1766.0    0.164554   0.019303
 1767.0    0.164657   0.019806
 1768.0    0.164760   0.020310
 1769.0    0.164863   0.020814
 1770.0    0.164966   0.021317
 1771.0    0.165061   0.021834
 1772.0    0.165155   0.022350
 1773.0    0.165250   0.022867
 1774.0    0.165344   0.023383
 1775.0    0.165439   0.023900
 1776.0    0.165524   0.024429
 1777.0    0.165610   0.024959
 1778.0    0.165695   0.025488
 1779.0    0.165781   0.026018
 1780.0    0.165867   0.026547
 1781.0    0.165943   0.027089
 1782.0    0.166020   0.027632
 1783.0    0.166096   0.028174
 1784.0    0.166173   0.028716
 1785.0    0.166249   0.029258
 1786.0    0.166316   0.029813
 1787.0    0.166383   0.030367
 1788.0    0.166450   0.030922
 1789.0    0.166517   0.031477
 1790.0    0.166584   0.032032
 1791.0    0.166642   0.032599
 1792.0    0.166699   0.033166
 1793.0    0.166757   0.033733
 1794.0    0.166814   0.034300
 1795.0    0.166871   0.034868
 1796.0    0.166919   0.035447
 1797.0    0.166966   0.036026
 1798.0    0.167013   0.036606
 1799.0    0.167061   0.037185
 1800.0    0.167108   0.037765
 1801.0    0.167145   0.038356
 1802.0    0.167182   0.038948
 1803.0    0.167219   0.039540
 1804.0    0.167256   0.040131
 1805.0    0.167293   0.040723
 1806.0    0.167320   0.041327
 1807.0    0.167346   0.041930
 1808.0    0.167373   0.042534
 1809.0    0.167399   0.043137
 1810.0    0.167426   0.043741
 1811.0    0.167442   0.044356
 1812.0    0.167457   0.044972
 1813.0    0.167473   0.045587
 1814.0    0.167489   0.046202
 1815.0    0.167504   0.046818
 1816.0    0.167509   0.047445
 1817.0    0.167513   0.048072
 1818.0    0.167518   0.048699
 1819.0    0.167522   0.049327
 1820.0    0.167527   0.049954
 1821.0    0.167519   0.050593
 1822.0    0.167512   0.051231
 1823.0    0.167505   0.051870
 1824.0    0.167498   0.052509
 1825.0    0.167491   0.053148
 1826.0    0.167472   0.053798
 1827.0    0.167453   0.054448
 1828.0    0.167434   0.055099
 1829.0    0.167415   0.055749
 1830.0    0.167396   0.056399
 1831.0    0.167365   0.057061
 1832.0    0.167334   0.057723
 1833.0    0.167303   0.058385
 1834.0    0.167272   0.059046
 1835.0    0.167240   0.059708
 1836.0    0.167197   0.060381
 1837.0    0.167153   0.061054
 1838.0    0.167109   0.061726
 1839.0    0.167066   0.062399
 1840.0    0.167022   0.063072
 1841.0    0.166965   0.063756
 1842.0    0.166909   0.064440
 1843.0    0.166852   0.065125
 1844.0    0.166795   0.065809
 1845.0    0.166739   0.066493
 1846.0    0.166669   0.067188
 1847.0    0.166599   0.067883
 1848.0    0.166529   0.068578
 1849.0    0.166459   0.069273
 1850.0    0.166389   0.069968
 1851.0    0.166306   0.070674
 1852.0    0.166222   0.071380
 1853.0    0.166139   0.072086
 1854.0    0.166055   0.072792
 1855.0    0.165972   0.073498
 1856.0    0.165874   0.074215
 1857.0    0.165776   0.074932
 1858.0    0.165678   0.075649
 1859.0    0.165580   0.076366
 1860.0    0.165482   0.077083
 1861.0    0.165370   0.077810
 1862.0    0.165258   0.078538
 1863.0    0.165145   0.079265
 1864.0    0.165033   0.079993
 1865.0    0.164921   0.080720
 1866.0    0.164794   0.081458
 1867.0    0.164667   0.082196
 1868.0    0.164540   0.082934
 1869.0    0.164413   0.083671
 1870.0    0.164286   0.084409
 1871.0    0.164144   0.085158
 1872.0    0.164001   0.085906
 1873.0    0.163858   0.086655
 1874.0    0.163715   0.087403
 1875.0    0.163573   0.088152
 1876.0    0.163414   0.088911
 1877.0    0.163255   0.089669
 1878.0    0.163097   0.090428
 1879.0    0.162938   0.091187
 1880.0    0.162779   0.091946
 1881.0    0.162604   0.092715
 1882.0    0.162429   0.093484
 1883.0    0.162254   0.094253
 1884.0    0.162079   0.095022
 1885.0    0.161904   0.095791
 1886.0    0.161711   0.096570
 1887.0    0.161519   0.097349
 1888.0    0.161327   0.098128
 1889.0    0.161134   0.098907
 1890.0    0.160942   0.099686
 1891.0    0.160732   0.100475
 1892.0    0.160522   0.101264
 1893.0    0.160312   0.102053
 1894.0    0.160103   0.102842
 1895.0    0.159893   0.103631
 1896.0    0.159664   0.104430
 1897.0    0.159436   0.105229
 1898.0    0.159208   0.106027
 1899.0    0.158979   0.106826
 1900.0    0.158751   0.107625
 1901.0    0.158504   0.108433
 1902.0    0.158257   0.109242
 1903.0    0.158009   0.110050
 1904.0    0.157762   0.110858
 1905.0    0.157515   0.111667
 1906.0    0.157248   0.112485
 1907.0    0.156981   0.113302
 1908.0    0.156714   0.114120
 1909.0    0.156447   0.114938
 1910.0    0.156180   0.115756
 1911.0    0.155893   0.116583
