   W         E6-(pi+_n)
 (MeV)      Re         Im
 1890.0    0.070483  -0.001982
 1891.0    0.070454  -0.001958
 1892.0    0.070425  -0.001934
 1893.0    0.070396  -0.001910
 1894.0    0.070367  -0.001887
 1895.0    0.070338  -0.001863
 1896.0    0.070309  -0.001838
 1897.0    0.070279  -0.001814
 1898.0    0.070250  -0.001789
 1899.0    0.070221  -0.001765
 1900.0    0.070191  -0.001740
 1901.0    0.070162  -0.001715
 1902.0    0.070132  -0.001690
 1903.0    0.070103  -0.001665
 1904.0    0.070073  -0.001640
 1905.0    0.070043  -0.001615
 1906.0    0.070013  -0.001590
 1907.0    0.069984  -0.001564
 1908.0    0.069954  -0.001538
 1909.0    0.069924  -0.001513
 1910.0    0.069894  -0.001487
 1911.0    0.069864  -0.001461
 1912.0    0.069833  -0.001434
 1913.0    0.069803  -0.001408
 1914.0    0.069773  -0.001382
 1915.0    0.069742  -0.001355
 1916.0    0.069712  -0.001329
 1917.0    0.069681  -0.001302
 1918.0    0.069651  -0.001275
 1919.0    0.069620  -0.001248
 1920.0    0.069590  -0.001221
 1921.0    0.069559  -0.001193
 1922.0    0.069528  -0.001166
 1923.0    0.069497  -0.001138
 1924.0    0.069466  -0.001111
 1925.0    0.069435  -0.001083
 1926.0    0.069404  -0.001055
 1927.0    0.069373  -0.001027
 1928.0    0.069341  -0.000999
 1929.0    0.069310  -0.000971
 1930.0    0.069279  -0.000943
 1931.0    0.069247  -0.000914
 1932.0    0.069216  -0.000886
 1933.0    0.069184  -0.000857
 1934.0    0.069152  -0.000828
 1935.0    0.069121  -0.000799
 1936.0    0.069089  -0.000770
 1937.0    0.069057  -0.000741
 1938.0    0.069025  -0.000711
 1939.0    0.068993  -0.000682
 1940.0    0.068961  -0.000653
 1941.0    0.068929  -0.000623
 1942.0    0.068896  -0.000593
 1943.0    0.068864  -0.000563
 1944.0    0.068832  -0.000533
 1945.0    0.068799  -0.000503
 1946.0    0.068767  -0.000473
 1947.0    0.068734  -0.000442
 1948.0    0.068701  -0.000412
 1949.0    0.068669  -0.000381
 1950.0    0.068636  -0.000351
 1951.0    0.068603  -0.000320
 1952.0    0.068570  -0.000289
 1953.0    0.068537  -0.000258
 1954.0    0.068504  -0.000227
 1955.0    0.068471  -0.000195
 1956.0    0.068438  -0.000164
 1957.0    0.068404  -0.000132
 1958.0    0.068371  -0.000100
 1959.0    0.068337  -0.000069
 1960.0    0.068304  -0.000037
 1961.0    0.068270  -0.000005
 1962.0    0.068236   0.000027
 1963.0    0.068203   0.000060
 1964.0    0.068169   0.000092
 1965.0    0.068135   0.000124
 1966.0    0.068101   0.000157
 1967.0    0.068067   0.000190
 1968.0    0.068033   0.000222
 1969.0    0.067998   0.000255
 1970.0    0.067964   0.000288
 1971.0    0.067930   0.000321
