   W         E4+(pi+_n)
 1158.0    0.056772  -0.003084
 1159.0    0.057583  -0.003128
 1160.0    0.058395  -0.003172
 1161.0    0.059184  -0.003215
 1162.0    0.059973  -0.003258
 1163.0    0.060761  -0.003300
 1164.0    0.061550  -0.003343
 1165.0    0.062339  -0.003386
 1166.0    0.063103  -0.003427
 1167.0    0.063867  -0.003469
 1168.0    0.064631  -0.003510
 1169.0    0.065395  -0.003552
 1170.0    0.066160  -0.003593
 1171.0    0.066898  -0.003633
 1172.0    0.067637  -0.003673
 1173.0    0.068376  -0.003713
 1174.0    0.069114  -0.003753
 1175.0    0.069853  -0.003793
 1176.0    0.070566  -0.003832
 1177.0    0.071278  -0.003870
 1178.0    0.071991  -0.003909
 1179.0    0.072703  -0.003948
 1180.0    0.073416  -0.003986
 1181.0    0.074102  -0.004023
 1182.0    0.074788  -0.004060
 1183.0    0.075474  -0.004097
 1184.0    0.076160  -0.004135
 1185.0    0.076846  -0.004172
 1186.0    0.077505  -0.004207
 1187.0    0.078164  -0.004243
 1188.0    0.078824  -0.004279
 1189.0    0.079483  -0.004314
 1190.0    0.080142  -0.004350
 1191.0    0.080775  -0.004384
 1192.0    0.081408  -0.004418
 1193.0    0.082041  -0.004452
 1194.0    0.082673  -0.004487
 1195.0    0.083306  -0.004521
 1196.0    0.083912  -0.004553
 1197.0    0.084519  -0.004586
 1198.0    0.085125  -0.004619
 1199.0    0.085732  -0.004651
 1200.0    0.086338  -0.004684
 1201.0    0.086918  -0.004715
 1202.0    0.087499  -0.004747
 1203.0    0.088079  -0.004778
 1204.0    0.088659  -0.004809
 1205.0    0.089240  -0.004840
 1206.0    0.089794  -0.004870
 1207.0    0.090349  -0.004900
 1208.0    0.090904  -0.004930
 1209.0    0.091459  -0.004959
 1210.0    0.092013  -0.004989
 1211.0    0.092543  -0.005018
 1212.0    0.093073  -0.005046
 1213.0    0.093602  -0.005074
 1214.0    0.094132  -0.005103
 1215.0    0.094662  -0.005131
 1216.0    0.095167  -0.005158
 1217.0    0.095672  -0.005185
 1218.0    0.096177  -0.005212
 1219.0    0.096682  -0.005239
 1220.0    0.097187  -0.005266
 1221.0    0.097669  -0.005292
 1222.0    0.098150  -0.005317
 1223.0    0.098631  -0.005343
 1224.0    0.099113  -0.005368
 1225.0    0.099594  -0.005394
 1226.0    0.100052  -0.005418
 1227.0    0.100510  -0.005443
 1228.0    0.100968  -0.005467
 1229.0    0.101426  -0.005491
 1230.0    0.101885  -0.005516
 1231.0    0.102320  -0.005539
 1232.0    0.102756  -0.005562
 1233.0    0.103191  -0.005585
 1234.0    0.103627  -0.005608
 1235.0    0.104063  -0.005631
 1236.0    0.104476  -0.005652
 1237.0    0.104890  -0.005674
 1238.0    0.105304  -0.005696
 1239.0    0.105718  -0.005717
 1240.0    0.106131  -0.005739
 1241.0    0.106524  -0.005760
 1242.0    0.106917  -0.005780
 1243.0    0.107309  -0.005801
 1244.0    0.107702  -0.005821
 1245.0    0.108095  -0.005842
 1246.0    0.108467  -0.005861
 1247.0    0.108839  -0.005880
 1248.0    0.109211  -0.005900
 1249.0    0.109584  -0.005919
 1250.0    0.109956  -0.005938
 1251.0    0.110309  -0.005956
 1252.0    0.110661  -0.005974
 1253.0    0.111014  -0.005993
 1254.0    0.111366  -0.006011
 1255.0    0.111719  -0.006029
 1256.0    0.112052  -0.006046
 1257.0    0.112386  -0.006063
 1258.0    0.112720  -0.006080
 1259.0    0.113053  -0.006097
 1260.0    0.113387  -0.006114
 1261.0    0.113702  -0.006130
 1262.0    0.114017  -0.006146
 1263.0    0.114333  -0.006161
 1264.0    0.114648  -0.006177
 1265.0    0.114963  -0.006193
 1266.0    0.115261  -0.006208
 1267.0    0.115559  -0.006223
 1268.0    0.115856  -0.006238
 1269.0    0.116154  -0.006253
 1270.0    0.116452  -0.006267
 1271.0    0.116732  -0.006281
 1272.0    0.117013  -0.006295
 1273.0    0.117293  -0.006308
 1274.0    0.117574  -0.006322
 1275.0    0.117854  -0.006335
 1276.0    0.118118  -0.006348
 1277.0    0.118383  -0.006361
 1278.0    0.118647  -0.006374
 1279.0    0.118912  -0.006386
 1280.0    0.119176  -0.006399
 1281.0    0.119425  -0.006411
 1282.0    0.119673  -0.006422
 1283.0    0.119922  -0.006434
 1284.0    0.120171  -0.006446
 1285.0    0.120419  -0.006458
 1286.0    0.120653  -0.006469
 1287.0    0.120887  -0.006480
 1288.0    0.121121  -0.006490
 1289.0    0.121355  -0.006501
 1290.0    0.121589  -0.006512
 1291.0    0.121808  -0.006522
 1292.0    0.122027  -0.006532
 1293.0    0.122246  -0.006541
 1294.0    0.122465  -0.006551
 1295.0    0.122684  -0.006561
 1296.0    0.122889  -0.006570
 1297.0    0.123094  -0.006579
 1298.0    0.123299  -0.006587
 1299.0    0.123504  -0.006596
 1300.0    0.123710  -0.006605
 1301.0    0.123902  -0.006613
 1302.0    0.124094  -0.006622
 1303.0    0.124286  -0.006630
 1304.0    0.124478  -0.006638
 1305.0    0.124671  -0.006646
 1306.0    0.124850  -0.006653
 1307.0    0.125028  -0.006660
 1308.0    0.125207  -0.006667
 1309.0    0.125386  -0.006674
 1310.0    0.125565  -0.006681
 1311.0    0.125732  -0.006688
 1312.0    0.125899  -0.006694
 1313.0    0.126066  -0.006700
 1314.0    0.126233  -0.006707
 1315.0    0.126399  -0.006713
 1316.0    0.126554  -0.006718
 1317.0    0.126709  -0.006724
 1318.0    0.126865  -0.006729
 1319.0    0.127020  -0.006735
 1320.0    0.127175  -0.006740
 1321.0    0.127318  -0.006745
 1322.0    0.127462  -0.006750
 1323.0    0.127606  -0.006754
 1324.0    0.127750  -0.006759
 1325.0    0.127894  -0.006764
 1326.0    0.128027  -0.006768
 1327.0    0.128159  -0.006771
 1328.0    0.128292  -0.006775
 1329.0    0.128425  -0.006779
 1330.0    0.128558  -0.006783
 1331.0    0.128681  -0.006786
 1332.0    0.128803  -0.006789
 1333.0    0.128926  -0.006792
 1334.0    0.129048  -0.006796
 1335.0    0.129171  -0.006799
 1336.0    0.129283  -0.006801
 1337.0    0.129396  -0.006803
 1338.0    0.129509  -0.006806
 1339.0    0.129621  -0.006808
 1340.0    0.129734  -0.006811
 1341.0    0.129837  -0.006812
 1342.0    0.129940  -0.006814
 1343.0    0.130043  -0.006816
 1344.0    0.130146  -0.006817
 1345.0    0.130249  -0.006819
 1346.0    0.130343  -0.006820
 1347.0    0.130437  -0.006821
 1348.0    0.130531  -0.006822
 1349.0    0.130625  -0.006823
 1350.0    0.130719  -0.006825
 1351.0    0.130804  -0.006825
 1352.0    0.130889  -0.006825
 1353.0    0.130974  -0.006825
 1354.0    0.131059  -0.006825
 1355.0    0.131143  -0.006825
 1356.0    0.131220  -0.006824
 1357.0    0.131297  -0.006824
 1358.0    0.131374  -0.006824
 1359.0    0.131450  -0.006823
 1360.0    0.131527  -0.006823
 1361.0    0.131596  -0.006822
 1362.0    0.131664  -0.006821
 1363.0    0.131733  -0.006820
 1364.0    0.131802  -0.006819
 1365.0    0.131870  -0.006818
 1366.0    0.131931  -0.006816
 1367.0    0.131992  -0.006814
 1368.0    0.132053  -0.006813
 1369.0    0.132114  -0.006811
 1370.0    0.132175  -0.006810
 1371.0    0.132228  -0.006807
 1372.0    0.132282  -0.006805
 1373.0    0.132335  -0.006803
 1374.0    0.132389  -0.006800
 1375.0    0.132442  -0.006798
 1376.0    0.132489  -0.006795
 1377.0    0.132535  -0.006792
 1378.0    0.132582  -0.006790
 1379.0    0.132628  -0.006787
 1380.0    0.132675  -0.006784
 1381.0    0.132714  -0.006780
 1382.0    0.132754  -0.006777
 1383.0    0.132794  -0.006774
 1384.0    0.132833  -0.006770
 1385.0    0.132873  -0.006767
 1386.0    0.132906  -0.006763
 1387.0    0.132939  -0.006759
 1388.0    0.132971  -0.006754
 1389.0    0.133004  -0.006750
 1390.0    0.133037  -0.006746
 1391.0    0.133064  -0.006741
 1392.0    0.133091  -0.006737
 1393.0    0.133118  -0.006733
 1394.0    0.133145  -0.006728
 1395.0    0.133172  -0.006724
 1396.0    0.133192  -0.006719
 1397.0    0.133213  -0.006713
 1398.0    0.133234  -0.006708
 1399.0    0.133255  -0.006703
 1400.0    0.133276  -0.006698
 1401.0    0.133291  -0.006693
 1402.0    0.133306  -0.006687
 1403.0    0.133321  -0.006682
 1404.0    0.133336  -0.006676
 1405.0    0.133351  -0.006671
 1406.0    0.133361  -0.006664
 1407.0    0.133370  -0.006658
 1408.0    0.133380  -0.006652
 1409.0    0.133390  -0.006646
 1410.0    0.133399  -0.006640
 1411.0    0.133404  -0.006634
 1412.0    0.133408  -0.006627
 1413.0    0.133412  -0.006621
 1414.0    0.133416  -0.006614
 1415.0    0.133421  -0.006608
 1416.0    0.133420  -0.006601
 1417.0    0.133419  -0.006594
 1418.0    0.133418  -0.006587
 1419.0    0.133418  -0.006580
 1420.0    0.133417  -0.006573
 1421.0    0.133411  -0.006566
 1422.0    0.133406  -0.006558
 1423.0    0.133400  -0.006551
 1424.0    0.133395  -0.006543
 1425.0    0.133389  -0.006536
 1426.0    0.133379  -0.006528
 1427.0    0.133368  -0.006521
 1428.0    0.133358  -0.006513
 1429.0    0.133348  -0.006505
 1430.0    0.133338  -0.006497
 1431.0    0.133323  -0.006489
 1432.0    0.133308  -0.006481
 1433.0    0.133294  -0.006473
 1434.0    0.133279  -0.006465
 1435.0    0.133264  -0.006457
 1436.0    0.133245  -0.006448
 1437.0    0.133226  -0.006439
 1438.0    0.133207  -0.006431
 1439.0    0.133188  -0.006422
 1440.0    0.133169  -0.006413
 1441.0    0.133146  -0.006405
 1442.0    0.133123  -0.006396
 1443.0    0.133100  -0.006387
 1444.0    0.133077  -0.006378
 1445.0    0.133054  -0.006369
 1446.0    0.133027  -0.006360
 1447.0    0.133000  -0.006351
 1448.0    0.132973  -0.006341
 1449.0    0.132946  -0.006332
 1450.0    0.132919  -0.006323
 1451.0    0.132888  -0.006314
 1452.0    0.132857  -0.006304
 1453.0    0.132826  -0.006294
 1454.0    0.132796  -0.006285
 1455.0    0.132765  -0.006275
 1456.0    0.132731  -0.006266
 1457.0    0.132696  -0.006256
 1458.0    0.132662  -0.006246
 1459.0    0.132627  -0.006236
 1460.0    0.132593  -0.006226
 1461.0    0.132555  -0.006216
 1462.0    0.132517  -0.006206
 1463.0    0.132480  -0.006196
 1464.0    0.132442  -0.006186
 1465.0    0.132404  -0.006176
 1466.0    0.132363  -0.006166
 1467.0    0.132322  -0.006156
 1468.0    0.132281  -0.006145
 1469.0    0.132240  -0.006135
 1470.0    0.132199  -0.006125
 1471.0    0.132154  -0.006114
 1472.0    0.132110  -0.006104
 1473.0    0.132066  -0.006093
 1474.0    0.132021  -0.006083
 1475.0    0.131977  -0.006072
 1476.0    0.131930  -0.006061
 1477.0    0.131883  -0.006051
 1478.0    0.131835  -0.006040
 1479.0    0.131788  -0.006029
 1480.0    0.131741  -0.006018
 1481.0    0.131691  -0.006007
 1482.0    0.131640  -0.005997
 1483.0    0.131590  -0.005986
 1484.0    0.131540  -0.005975
 1485.0    0.131490  -0.005964
 1486.0    0.131437  -0.005953
 1487.0    0.131384  -0.005942
 1488.0    0.131331  -0.005931
 1489.0    0.131278  -0.005919
 1490.0    0.131225  -0.005908
 1491.0    0.131169  -0.005897
 1492.0    0.131114  -0.005886
 1493.0    0.131058  -0.005875
 1494.0    0.131003  -0.005864
 1495.0    0.130947  -0.005852
 1496.0    0.130889  -0.005841
 1497.0    0.130831  -0.005830
 1498.0    0.130773  -0.005818
 1499.0    0.130715  -0.005807
 1500.0    0.130656  -0.005796
 1501.0    0.130595  -0.005784
 1502.0    0.130534  -0.005772
 1503.0    0.130473  -0.005760
 1504.0    0.130412  -0.005748
 1505.0    0.130351  -0.005737
 1506.0    0.130289  -0.005726
 1507.0    0.130227  -0.005714
 1508.0    0.130164  -0.005703
 1509.0    0.130102  -0.005692
 1510.0    0.130040  -0.005681
 1511.0    0.129975  -0.005670
 1512.0    0.129910  -0.005658
 1513.0    0.129845  -0.005647
 1514.0    0.129780  -0.005635
 1515.0    0.129715  -0.005623
 1516.0    0.129648  -0.005612
 1517.0    0.129580  -0.005600
 1518.0    0.129513  -0.005589
 1519.0    0.129446  -0.005577
 1520.0    0.129379  -0.005565
 1521.0    0.129310  -0.005554
 1522.0    0.129241  -0.005542
 1523.0    0.129172  -0.005531
 1524.0    0.129103  -0.005519
 1525.0    0.129034  -0.005507
 1526.0    0.128963  -0.005496
 1527.0    0.128892  -0.005484
 1528.0    0.128821  -0.005472
 1529.0    0.128750  -0.005461
 1530.0    0.128679  -0.005449
 1531.0    0.128606  -0.005438
 1532.0    0.128533  -0.005426
 1533.0    0.128460  -0.005414
 1534.0    0.128388  -0.005403
 1535.0    0.128315  -0.005391
 1536.0    0.128240  -0.005380
 1537.0    0.128166  -0.005368
 1538.0    0.128091  -0.005356
 1539.0    0.128017  -0.005345
 1540.0    0.127943  -0.005333
 1541.0    0.127866  -0.005322
 1542.0    0.127790  -0.005310
 1543.0    0.127714  -0.005299
 1544.0    0.127638  -0.005287
 1545.0    0.127562  -0.005276
 1546.0    0.127485  -0.005264
 1547.0    0.127407  -0.005253
 1548.0    0.127329  -0.005241
 1549.0    0.127252  -0.005230
 1550.0    0.127174  -0.005218
 1551.0    0.127095  -0.005207
 1552.0    0.127016  -0.005196
 1553.0    0.126937  -0.005184
 1554.0    0.126858  -0.005173
 1555.0    0.126779  -0.005161
 1556.0    0.126699  -0.005150
 1557.0    0.126618  -0.005139
 1558.0    0.126538  -0.005128
 1559.0    0.126457  -0.005116
 1560.0    0.126377  -0.005105
 1561.0    0.126295  -0.005094
 1562.0    0.126214  -0.005083
 1563.0    0.126132  -0.005071
 1564.0    0.126050  -0.005060
 1565.0    0.125969  -0.005049
 1566.0    0.125886  -0.005038
 1567.0    0.125803  -0.005027
 1568.0    0.125720  -0.005016
 1569.0    0.125637  -0.005005
 1570.0    0.125555  -0.004994
 1571.0    0.125471  -0.004983
 1572.0    0.125387  -0.004972
 1573.0    0.125303  -0.004961
 1574.0    0.125219  -0.004950
 1575.0    0.125135  -0.004939
 1576.0    0.125050  -0.004928
 1577.0    0.124965  -0.004918
 1578.0    0.124880  -0.004907
 1579.0    0.124795  -0.004896
 1580.0    0.124710  -0.004885
 1581.0    0.124624  -0.004874
 1582.0    0.124538  -0.004864
 1583.0    0.124452  -0.004853
 1584.0    0.124366  -0.004843
 1585.0    0.124280  -0.004832
 1586.0    0.124193  -0.004821
 1587.0    0.124106  -0.004811
 1588.0    0.124020  -0.004800
 1589.0    0.123933  -0.004790
 1590.0    0.123846  -0.004779
 1591.0    0.123758  -0.004769
 1592.0    0.123671  -0.004759
 1593.0    0.123583  -0.004748
 1594.0    0.123495  -0.004738
 1595.0    0.123408  -0.004728
 1596.0    0.123319  -0.004718
 1597.0    0.123231  -0.004707
 1598.0    0.123142  -0.004697
 1599.0    0.123054  -0.004687
 1600.0    0.122965  -0.004677
 1601.0    0.122877  -0.004667
 1602.0    0.122788  -0.004657
 1603.0    0.122699  -0.004648
 1604.0    0.122611  -0.004638
 1605.0    0.122522  -0.004628
 1606.0    0.122432  -0.004618
 1607.0    0.122342  -0.004608
 1608.0    0.122252  -0.004598
 1609.0    0.122162  -0.004588
 1610.0    0.122072  -0.004578
 1611.0    0.121982  -0.004569
 1612.0    0.121892  -0.004559
 1613.0    0.121802  -0.004549
 1614.0    0.121711  -0.004540
 1615.0    0.121621  -0.004530
 1616.0    0.121530  -0.004521
 1617.0    0.121440  -0.004511
 1618.0    0.121349  -0.004502
 1619.0    0.121258  -0.004492
 1620.0    0.121168  -0.004483
 1621.0    0.121076  -0.004473
 1622.0    0.120985  -0.004464
 1623.0    0.120894  -0.004455
 1624.0    0.120803  -0.004446
 1625.0    0.120712  -0.004436
 1626.0    0.120620  -0.004427
 1627.0    0.120529  -0.004418
 1628.0    0.120437  -0.004409
 1629.0    0.120346  -0.004400
 1630.0    0.120254  -0.004391
 1631.0    0.120163  -0.004382
 1632.0    0.120071  -0.004373
 1633.0    0.119979  -0.004364
 1634.0    0.119887  -0.004355
 1635.0    0.119795  -0.004346
 1636.0    0.119703  -0.004337
 1637.0    0.119611  -0.004328
 1638.0    0.119519  -0.004320
 1639.0    0.119427  -0.004311
 1640.0    0.119335  -0.004302
 1641.0    0.119243  -0.004293
 1642.0    0.119151  -0.004285
 1643.0    0.119059  -0.004276
 1644.0    0.118966  -0.004268
 1645.0    0.118874  -0.004259
 1646.0    0.118782  -0.004250
 1647.0    0.118689  -0.004242
 1648.0    0.118597  -0.004233
 1649.0    0.118505  -0.004225
 1650.0    0.118412  -0.004216
 1651.0    0.118320  -0.004208
 1652.0    0.118228  -0.004200
 1653.0    0.118135  -0.004191
 1654.0    0.118043  -0.004183
 1655.0    0.117950  -0.004175
 1656.0    0.117858  -0.004166
 1657.0    0.117765  -0.004158
 1658.0    0.117673  -0.004150
 1659.0    0.117580  -0.004142
 1660.0    0.117488  -0.004134
 1661.0    0.117395  -0.004125
 1662.0    0.117303  -0.004117
 1663.0    0.117211  -0.004109
 1664.0    0.117118  -0.004101
 1665.0    0.117026  -0.004093
 1666.0    0.116933  -0.004085
 1667.0    0.116841  -0.004077
 1668.0    0.116748  -0.004069
 1669.0    0.116656  -0.004061
 1670.0    0.116564  -0.004053
 1671.0    0.116471  -0.004045
 1672.0    0.116379  -0.004037
 1673.0    0.116287  -0.004029
 1674.0    0.116195  -0.004021
 1675.0    0.116102  -0.004013
 1676.0    0.116010  -0.004005
 1677.0    0.115918  -0.003998
 1678.0    0.115826  -0.003990
 1679.0    0.115734  -0.003982
 1680.0    0.115642  -0.003974
 1681.0    0.115550  -0.003966
 1682.0    0.115458  -0.003958
 1683.0    0.115366  -0.003950
 1684.0    0.115274  -0.003943
 1685.0    0.115182  -0.003935
 1686.0    0.115091  -0.003927
 1687.0    0.114999  -0.003919
 1688.0    0.114907  -0.003911
 1689.0    0.114816  -0.003904
 1690.0    0.114724  -0.003896
 1691.0    0.114633  -0.003888
 1692.0    0.114541  -0.003880
 1693.0    0.114450  -0.003872
 1694.0    0.114359  -0.003865
 1695.0    0.114267  -0.003857
 1696.0    0.114176  -0.003849
 1697.0    0.114085  -0.003841
 1698.0    0.113994  -0.003833
 1699.0    0.113903  -0.003826
 1700.0    0.113812  -0.003818
 1701.0    0.113721  -0.003810
 1702.0    0.113631  -0.003802
 1703.0    0.113540  -0.003794
 1704.0    0.113449  -0.003786
 1705.0    0.113359  -0.003778
 1706.0    0.113268  -0.003771
 1707.0    0.113178  -0.003763
 1708.0    0.113088  -0.003755
 1709.0    0.112997  -0.003747
 1710.0    0.112907  -0.003739
 1711.0    0.112817  -0.003731
 1712.0    0.112727  -0.003723
 1713.0    0.112637  -0.003715
 1714.0    0.112548  -0.003707
 1715.0    0.112458  -0.003699
 1716.0    0.112368  -0.003691
 1717.0    0.112279  -0.003683
 1718.0    0.112189  -0.003674
 1719.0    0.112100  -0.003666
 1720.0    0.112011  -0.003658
 1721.0    0.111922  -0.003650
 1722.0    0.111833  -0.003642
 1723.0    0.111744  -0.003633
 1724.0    0.111655  -0.003625
 1725.0    0.111566  -0.003617
 1726.0    0.111478  -0.003608
 1727.0    0.111389  -0.003600
 1728.0    0.111301  -0.003591
 1729.0    0.111212  -0.003583
 1730.0    0.111124  -0.003575
 1731.0    0.111036  -0.003566
 1732.0    0.110948  -0.003557
 1733.0    0.110860  -0.003549
 1734.0    0.110772  -0.003540
 1735.0    0.110685  -0.003531
 1736.0    0.110597  -0.003522
 1737.0    0.110510  -0.003513
 1738.0    0.110423  -0.003505
 1739.0    0.110335  -0.003496
 1740.0    0.110248  -0.003487
 1741.0    0.110161  -0.003478
 1742.0    0.110075  -0.003469
 1743.0    0.109988  -0.003459
 1744.0    0.109901  -0.003450
 1745.0    0.109814  -0.003441
 1746.0    0.109728  -0.003432
 1747.0    0.109642  -0.003422
 1748.0    0.109556  -0.003413
 1749.0    0.109470  -0.003403
 1750.0    0.109384  -0.003394
 1751.0    0.109298  -0.003384
 1752.0    0.109213  -0.003374
 1753.0    0.109128  -0.003365
 1754.0    0.109042  -0.003355
 1755.0    0.108957  -0.003346
 1756.0    0.108872  -0.003335
 1757.0    0.108787  -0.003325
 1758.0    0.108702  -0.003315
 1759.0    0.108617  -0.003305
 1760.0    0.108532  -0.003294
 1761.0    0.108448  -0.003284
 1762.0    0.108364  -0.003273
 1763.0    0.108280  -0.003263
 1764.0    0.108196  -0.003252
 1765.0    0.108111  -0.003242
 1766.0    0.108028  -0.003231
 1767.0    0.107944  -0.003220
 1768.0    0.107861  -0.003209
 1769.0    0.107777  -0.003198
 1770.0    0.107694  -0.003187
 1771.0    0.107611  -0.003175
 1772.0    0.107528  -0.003164
 1773.0    0.107445  -0.003153
 1774.0    0.107362  -0.003141
 1775.0    0.107279  -0.003130
 1776.0    0.107197  -0.003118
 1777.0    0.107115  -0.003106
 1778.0    0.107033  -0.003094
 1779.0    0.106951  -0.003082
 1780.0    0.106868  -0.003070
 1781.0    0.106787  -0.003058
 1782.0    0.106705  -0.003045
 1783.0    0.106624  -0.003033
 1784.0    0.106543  -0.003020
 1785.0    0.106461  -0.003008
 1786.0    0.106380  -0.002995
 1787.0    0.106299  -0.002982
 1788.0    0.106219  -0.002969
 1789.0    0.106138  -0.002956
 1790.0    0.106057  -0.002943
 1791.0    0.105977  -0.002929
 1792.0    0.105897  -0.002915
 1793.0    0.105817  -0.002902
 1794.0    0.105737  -0.002888
 1795.0    0.105657  -0.002874
 1796.0    0.105577  -0.002860
 1797.0    0.105498  -0.002846
 1798.0    0.105418  -0.002832
 1799.0    0.105339  -0.002817
 1800.0    0.105260  -0.002803
 1801.0    0.105181  -0.002788
 1802.0    0.105102  -0.002773
 1803.0    0.105024  -0.002758
 1804.0    0.104945  -0.002743
 1805.0    0.104866  -0.002728
 1806.0    0.104788  -0.002713
 1807.0    0.104710  -0.002697
 1808.0    0.104632  -0.002682
 1809.0    0.104554  -0.002666
 1810.0    0.104476  -0.002650
 1811.0    0.104399  -0.002634
 1812.0    0.104322  -0.002617
 1813.0    0.104244  -0.002601
 1814.0    0.104167  -0.002585
 1815.0    0.104090  -0.002568
 1816.0    0.104013  -0.002551
 1817.0    0.103937  -0.002534
 1818.0    0.103860  -0.002517
 1819.0    0.103783  -0.002500
 1820.0    0.103707  -0.002482
 1821.0    0.103631  -0.002464
 1822.0    0.103555  -0.002447
 1823.0    0.103479  -0.002429
 1824.0    0.103403  -0.002411
 1825.0    0.103327  -0.002393
 1826.0    0.103252  -0.002374
 1827.0    0.103176  -0.002355
 1828.0    0.103101  -0.002336
 1829.0    0.103026  -0.002317
 1830.0    0.102951  -0.002299
 1831.0    0.102876  -0.002279
 1832.0    0.102801  -0.002259
 1833.0    0.102727  -0.002240
 1834.0    0.102652  -0.002220
 1835.0    0.102577  -0.002200
 1836.0    0.102504  -0.002180
 1837.0    0.102430  -0.002159
 1838.0    0.102356  -0.002138
 1839.0    0.102282  -0.002118
 1840.0    0.102208  -0.002097
 1841.0    0.102134  -0.002076
 1842.0    0.102061  -0.002054
 1843.0    0.101988  -0.002033
 1844.0    0.101914  -0.002011
 1845.0    0.101841  -0.001990
 1846.0    0.101768  -0.001967
 1847.0    0.101695  -0.001945
 1848.0    0.101623  -0.001922
 1849.0    0.101550  -0.001900
 1850.0    0.101477  -0.001877
 1851.0    0.101405  -0.001854
 1852.0    0.101333  -0.001830
 1853.0    0.101261  -0.001807
 1854.0    0.101189  -0.001783
 1855.0    0.101116  -0.001760
 1856.0    0.101045  -0.001735
 1857.0    0.100973  -0.001711
 1858.0    0.100902  -0.001686
 1859.0    0.100830  -0.001662
 1860.0    0.100759  -0.001637
 1861.0    0.100688  -0.001612
 1862.0    0.100617  -0.001586
 1863.0    0.100546  -0.001560
 1864.0    0.100475  -0.001535
 1865.0    0.100404  -0.001509
 1866.0    0.100333  -0.001483
 1867.0    0.100263  -0.001456
 1868.0    0.100192  -0.001429
 1869.0    0.100122  -0.001403
 1870.0    0.100051  -0.001376
 1871.0    0.099981  -0.001348
 1872.0    0.099911  -0.001321
 1873.0    0.099841  -0.001293
 1874.0    0.099771  -0.001265
 1875.0    0.099701  -0.001237
 1876.0    0.099632  -0.001208
 1877.0    0.099562  -0.001180
 1878.0    0.099493  -0.001151
 1879.0    0.099423  -0.001122
 1880.0    0.099354  -0.001093
 1881.0    0.099285  -0.001063
 1882.0    0.099216  -0.001033
 1883.0    0.099147  -0.001003
 1884.0    0.099078  -0.000973
 1885.0    0.099009  -0.000943
 1886.0    0.098940  -0.000912
 1887.0    0.098871  -0.000880
 1888.0    0.098803  -0.000849
 1889.0    0.098734  -0.000818
 1890.0    0.098666  -0.000787
 1891.0    0.098597  -0.000754
 1892.0    0.098529  -0.000722
 1893.0    0.098461  -0.000689
 1894.0    0.098393  -0.000657
 1895.0    0.098324  -0.000625
 1896.0    0.098257  -0.000591
 1897.0    0.098189  -0.000557
 1898.0    0.098121  -0.000524
 1899.0    0.098053  -0.000490
 1900.0    0.097985  -0.000457
