  1080.00      0.19784144E-11      0.45648404E-11
  1085.00     -0.10224313E-10     -0.21137233E-10
  1090.00      0.35967456E-10      0.62431241E-10
  1095.00      0.10586551E-10      0.21186402E-10
  1100.00     -0.18824111E-10     -0.34139608E-10
  1105.00     -0.24979317E-10     -0.43335318E-10
  1110.00      0.38570474E-10      0.62813007E-10
  1115.00      0.45782641E-10      0.90537900E-10
  1120.00     -0.26571870E-10     -0.42633616E-10
  1125.00     -0.49326808E-10     -0.89295426E-10
  1130.00     -0.16468654E-10     -0.27477139E-10
  1135.00     -0.36328551E-10     -0.51410072E-10
  1140.00      0.58973021E-10      0.13211374E-09
  1145.00     -0.11190605E-09     -0.20659426E-09
  1150.00     -0.38960095E-10     -0.57384236E-10
  1155.00      0.15167204E-10      0.87210594E-10
  1160.00      0.38211064E-10      0.15063617E-09
  1165.00     -0.12815848E-09     -0.17119147E-09
  1170.00     -0.15940796E-11      0.10997151E-09
  1175.00     -0.14661210E-10      0.12222850E-09
  1180.00     -0.50627971E-10      0.96966032E-10
  1185.00     -0.60244618E-10      0.12410610E-09
  1190.00     -0.32624406E-10      0.23890859E-09
  1195.00     -0.79704473E-11      0.37853710E-09
  1200.00     -0.15510806E-09      0.70194884E-10
  1205.00     -0.20916307E-09     -0.24039112E-10
  1210.00     -0.36019566E-09     -0.35312562E-09
  1215.00     -0.40100562E-09     -0.46565929E-09
  1220.00     -0.35567691E-09     -0.19317653E-09
  1225.00     -0.51174488E-09     -0.49532685E-09
  1230.00     -0.60350036E-09     -0.67396783E-09
  1235.00     -0.72624817E-09     -0.95315926E-09
  1240.00     -0.88970070E-09     -0.14558679E-08
  1245.00     -0.11748690E-08     -0.28262280E-08
  1250.00     -0.11515744E-08     -0.28438737E-08
  1255.00     -0.13696192E-08     -0.39330867E-08
  1260.00     -0.37463395E-08     -0.16439870E-07
  1265.00     -0.11975875E-06     -0.63025266E-06
  1270.00     -0.42997148E-07     -0.22591471E-06
  1275.00      0.48977856E-07      0.26076957E-06
  1280.00     -0.36843825E-07     -0.19390009E-06
  1285.00     -0.56745594E-07     -0.30147130E-06
  1290.00      0.19546344E-07      0.10453456E-06
  1295.00      0.45807159E-09      0.99603673E-09
  1300.00     -0.25035148E-07     -0.13586187E-06
  1305.00      0.26866611E-07      0.13251098E-06
  1310.00      0.16296372E-07      0.73416650E-07
  1315.00      0.19254906E-07      0.84057712E-07
  1320.00      0.49657852E-07      0.24102195E-06
  1325.00     -0.38662012E-07     -0.23979409E-06
  1330.00     -0.12074373E-07     -0.10801947E-06
  1335.00     -0.56163221E-08     -0.84981726E-07
  1340.00     -0.14225714E-08     -0.75164608E-07
  1345.00      0.44697775E-08     -0.60748215E-07
  1350.00     -0.89004987E-07     -0.55066457E-06
  1355.00     -0.75993659E-08     -0.16048956E-06
  1360.00     -0.26421105E-08     -0.15990828E-06
  1365.00      0.24214822E-09     -0.17369846E-06
  1370.00      0.20364471E-08     -0.19497907E-06
  1375.00      0.19532902E-08     -0.23335967E-06
  1380.00     -0.38684635E-08     -0.30694892E-06
  1385.00     -0.89745712E-07     -0.82202116E-06
  1390.00      0.52437981E-07     -0.10490348E-06
  1395.00      0.42202694E-07     -0.22409180E-06
  1400.00      0.43857581E-07     -0.28365366E-06
  1405.00      0.48951589E-07     -0.33462085E-06
  1410.00      0.55552602E-07     -0.38506034E-06
  1415.00      0.63766525E-07     -0.43926281E-06
  1420.00      0.72770566E-07     -0.49890716E-06
  1425.00      0.83148838E-07     -0.56423060E-06
  1430.00      0.94377646E-07     -0.63679946E-06
  1435.00      0.90302418E-07     -0.76540985E-06
  1440.00      0.12618376E-06     -0.78636418E-06
  1445.00      0.14181707E-06     -0.88165382E-06
  1450.00      0.16030157E-06     -0.98247444E-06
  1455.00      0.18080406E-06     -0.10902827E-05
  1460.00      0.20355899E-06     -0.12105068E-05
  1465.00      0.22863639E-06     -0.13374430E-05
  1470.00      0.25639801E-06     -0.14793737E-05
  1475.00      0.28679414E-06     -0.16305411E-05
  1480.00      0.32056896E-06     -0.17925176E-05
  1485.00      0.35715848E-06     -0.19706318E-05
  1490.00      0.39822710E-06     -0.21571054E-05
  1495.00      0.44459992E-06     -0.23495571E-05
  1500.00      0.50113844E-06     -0.25227768E-05
  1505.00      0.44958098E-06     -0.33439822E-05
  1510.00      0.57449263E-06     -0.32171324E-05
  1515.00      0.64127108E-06     -0.34665353E-05
  1520.00      0.70792587E-06     -0.37637064E-05
  1525.00      0.77907618E-06     -0.40863463E-05
  1530.00      0.85586223E-06     -0.44353606E-05
  1535.00      0.93794802E-06     -0.48132965E-05
  1540.00      0.10264181E-05     -0.52172347E-05
  1545.00      0.11218565E-05     -0.56499714E-05
  1550.00      0.12238453E-05     -0.61129272E-05
  1555.00      0.13338305E-05     -0.66082417E-05
  1560.00      0.14519968E-05     -0.71353575E-05
  1565.00      0.15783805E-05     -0.76981165E-05
  1570.00      0.17139196E-05     -0.82975137E-05
  1575.00      0.18591260E-05     -0.89341826E-05
  1580.00      0.20145619E-05     -0.96118286E-05
  1585.00      0.21803396E-05     -0.10331592E-04
  1590.00      0.23579250E-05     -0.11095246E-04
  1595.00      0.25472089E-05     -0.11906063E-04
  1600.00      0.27490589E-05     -0.12772330E-04
  1605.00      0.29641490E-05     -0.13648973E-04
  1610.00      0.31934600E-05     -0.14618930E-04
  1615.00      0.34377962E-05     -0.15635899E-04
  1620.00      0.36972768E-05     -0.16707946E-04
  1625.00      0.39734426E-05     -0.17838907E-04
  1630.00      0.42666162E-05     -0.19030963E-04
  1635.00      0.45781010E-05     -0.20287796E-04
  1640.00      0.49084666E-05     -0.21611192E-04
  1645.00      0.52590344E-05     -0.23004234E-04
  1650.00      0.56305886E-05     -0.24468707E-04
  1655.00      0.60241794E-05     -0.26008645E-04
  1660.00      0.64409127E-05     -0.27626099E-04
  1665.00      0.68819898E-05     -0.29323716E-04
  1670.00      0.73484975E-05     -0.31105041E-04
  1675.00      0.78418206E-05     -0.32972042E-04
  1680.00      0.83632351E-05     -0.34929450E-04
  1685.00      0.89139043E-05     -0.36978729E-04
  1690.00      0.94952512E-05     -0.39123577E-04
