  1080.00     -0.18286605E-10     -0.21961140E-10
  1085.00      0.24736465E-10      0.35546951E-10
  1090.00     -0.28846558E-10     -0.56930120E-10
  1095.00     -0.19784416E-10     -0.30492543E-10
  1100.00      0.24333286E-11      0.19418892E-10
  1105.00      0.76149640E-10      0.97135322E-10
  1110.00     -0.60131874E-10     -0.92134135E-10
  1115.00     -0.14226105E-10     -0.65761714E-10
  1120.00      0.21591123E-10      0.44883849E-10
  1125.00     -0.20984422E-10      0.37035520E-10
  1130.00      0.85473143E-11      0.25749826E-10
  1135.00      0.46444960E-10      0.84888750E-10
  1140.00     -0.58802694E-10     -0.15627324E-09
  1145.00      0.81409995E-10      0.22163337E-09
  1150.00      0.76956997E-10      0.12560026E-09
  1155.00     -0.87234568E-10     -0.12409849E-09
  1160.00     -0.11674415E-09     -0.22384894E-09
  1165.00     -0.11333776E-09      0.63368008E-10
  1170.00     -0.11409202E-09     -0.16457821E-09
  1175.00      0.18748464E-10     -0.62051695E-10
  1180.00     -0.53289218E-11     -0.42704360E-10
  1185.00     -0.20922746E-09     -0.25694508E-09
  1190.00     -0.36882939E-10     -0.14988151E-09
  1195.00     -0.47116114E-09     -0.76404095E-09
  1200.00     -0.22716405E-09     -0.26109148E-09
  1205.00     -0.71647716E-10     -0.76917418E-10
  1210.00      0.22959815E-10      0.23770222E-09
  1215.00     -0.27122185E-09     -0.87903322E-10
  1220.00     -0.12038449E-09     -0.21724077E-09
  1225.00     -0.37594231E-10      0.60643442E-10
  1230.00     -0.28539234E-09     -0.12080803E-09
  1235.00     -0.75697316E-09     -0.53781013E-09
  1240.00     -0.61840537E-09     -0.77691194E-10
  1245.00     -0.12029284E-09      0.10141988E-08
  1250.00     -0.34347842E-10      0.76074685E-09
  1255.00     -0.34934716E-09      0.94044755E-09
  1260.00     -0.96388439E-09      0.94530854E-08
  1265.00      0.47843493E-07      0.55421100E-06
  1270.00      0.15852409E-06      0.35417229E-06
  1275.00      0.11372413E-06     -0.10749734E-06
  1280.00     -0.10451582E-07      0.15545951E-06
  1285.00      0.71107661E-07      0.34972676E-06
  1290.00     -0.93472134E-07     -0.21499683E-06
  1295.00     -0.76675823E-07     -0.10059356E-06
  1300.00     -0.20794558E-06     -0.11343117E-06
  1305.00      0.12991886E-06     -0.13600134E-07
  1310.00      0.52960905E-07     -0.46114960E-07
  1315.00      0.35655429E-07     -0.87131728E-07
  1320.00      0.15210068E-07     -0.30592673E-06
  1325.00      0.57714706E-07      0.30899582E-06
  1330.00      0.49812209E-07      0.13277879E-06
  1335.00      0.58049211E-07      0.10436761E-06
  1340.00      0.83824462E-07      0.11100563E-06
  1345.00      0.16558511E-06      0.17690676E-06
  1350.00     -0.16711396E-05     -0.14299175E-05
  1355.00     -0.12149512E-06     -0.77537971E-07
  1360.00     -0.55883708E-07     -0.21217028E-07
  1365.00     -0.30514680E-07      0.29208871E-08
  1370.00     -0.16697628E-07      0.20544086E-07
  1375.00     -0.14237070E-07      0.46627586E-07
  1380.00     -0.31839358E-07      0.10196207E-06
  1385.00     -0.28858116E-06      0.60869416E-06
  1390.00      0.13370747E-06     -0.15266070E-06
  1395.00      0.96906374E-07     -0.64305007E-07
  1400.00      0.97292157E-07     -0.38772990E-07
  1405.00      0.10693556E-06     -0.26028708E-07
  1410.00      0.11781694E-06     -0.22013705E-07
  1415.00      0.12662463E-06     -0.27636167E-07
  1420.00      0.13941553E-06     -0.28394894E-07
  1425.00      0.14355002E-06     -0.46088665E-07
  1430.00      0.10166428E-06     -0.13046245E-06
  1435.00     -0.15260475E-05     -0.23804644E-05
  1440.00      0.47753064E-06      0.31067127E-06
  1445.00      0.42466666E-06      0.19899342E-06
  1450.00      0.44380810E-06      0.17861440E-06
  1455.00      0.48435555E-06      0.17889472E-06
  1460.00      0.52573448E-06      0.17859272E-06
  1465.00      0.58189112E-06      0.18468688E-06
  1470.00      0.64183953E-06      0.19646551E-06
  1475.00      0.71452254E-06      0.21288524E-06
  1480.00      0.79840024E-06      0.22971275E-06
  1485.00      0.88581129E-06      0.24829483E-06
  1490.00      0.99222197E-06      0.26556604E-06
  1495.00      0.11274142E-05      0.28345593E-06
  1500.00      0.13386152E-05      0.29010042E-06
  1505.00      0.39338172E-06      0.53394794E-06
  1510.00      0.12473801E-05      0.41792377E-06
  1515.00      0.14567414E-05      0.44009647E-06
  1520.00      0.16270446E-05      0.47268103E-06
  1525.00      0.18059450E-05      0.51065808E-06
  1530.00      0.19943223E-05      0.55228814E-06
  1535.00      0.21910851E-05      0.59952996E-06
  1540.00      0.24030189E-05      0.64773820E-06
  1545.00      0.26330627E-05      0.70304497E-06
  1550.00      0.28757340E-05      0.75787220E-06
  1555.00      0.31388301E-05      0.82153552E-06
  1560.00      0.34213433E-05      0.88576503E-06
  1565.00      0.37257230E-05      0.96195434E-06
  1570.00      0.40485354E-05      0.10362614E-05
  1575.00      0.44004080E-05      0.11245465E-05
  1580.00      0.47711046E-05      0.12109526E-05
  1585.00      0.51746151E-05      0.13185993E-05
  1590.00      0.56065158E-05      0.14339036E-05
  1595.00      0.60850754E-05      0.15982890E-05
  1600.00      0.66918343E-05      0.20034081E-05
  1605.00      0.67846337E-05      0.11250115E-05
  1610.00      0.74779418E-05      0.15938814E-05
  1615.00      0.80879179E-05      0.17954480E-05
  1620.00      0.87098222E-05      0.19478391E-05
  1625.00      0.93717357E-05      0.21103028E-05
  1630.00      0.10064071E-04      0.22591549E-05
  1635.00      0.10801416E-04      0.24263730E-05
  1640.00      0.11577186E-04      0.25923334E-05
  1645.00      0.12398136E-04      0.27682375E-05
  1650.00      0.13267647E-04      0.29533389E-05
  1655.00      0.14182042E-04      0.31443613E-05
  1660.00      0.15149231E-04      0.33478306E-05
  1665.00      0.16167951E-04      0.35582014E-05
  1670.00      0.17242368E-04      0.37831889E-05
  1675.00      0.18374369E-04      0.40163030E-05
  1680.00      0.19562604E-04      0.42614581E-05
  1685.00      0.20815030E-04      0.45191487E-05
  1690.00      0.22129367E-04      0.47874805E-05
  1695.00      0.23510267E-04      0.50707388E-05
  1700.00      0.24960026E-04      0.53649860E-05
  1705.00      0.26476479E-04      0.56747317E-05
  1710.00      0.28071450E-04      0.59987892E-05
  1715.00      0.29736488E-04      0.63358508E-05
  1720.00      0.31482245E-04      0.66906619E-05
  1725.00      0.33305075E-04      0.70582585E-05
  1730.00      0.35204382E-04      0.74418349E-05
  1735.00      0.37193669E-04      0.78427343E-05
  1740.00      0.39245018E-04      0.82533593E-05
  1745.00      0.41372271E-04      0.86775350E-05
  1750.00      0.43298384E-04      0.90226616E-05
  1755.00      0.46614832E-04      0.98128045E-05
  1760.00      0.48787201E-04      0.10215433E-04
  1765.00      0.51300123E-04      0.10715115E-04
  1770.00      0.53942912E-04      0.11246367E-04
  1775.00      0.56716674E-04      0.11807462E-04
  1780.00      0.59592194E-04      0.12387144E-04
  1785.00      0.62593967E-04      0.12995484E-04
  1790.00      0.65705519E-04      0.13625177E-04
  1795.00      0.68942153E-04      0.14282257E-04
  1800.00      0.72297752E-04      0.14963932E-04
  1805.00      0.75778123E-04      0.15670312E-04
  1810.00      0.79386058E-04      0.16405682E-04
  1815.00      0.83121645E-04      0.17167595E-04
  1820.00      0.86990002E-04      0.17962001E-04
  1825.00      0.90995001E-04      0.18770065E-04
  1830.00      0.95135839E-04      0.19608400E-04
  1835.00      0.99415182E-04      0.20486699E-04
  1840.00      0.10383187E-03      0.21411308E-04
  1845.00      0.10840152E-03      0.22336587E-04
  1850.00      0.11311697E-03      0.23299432E-04
  1855.00      0.11797947E-03      0.24351445E-04
  1860.00      0.12299616E-03      0.25347246E-04
  1865.00      0.12816572E-03      0.26409863E-04
  1870.00      0.13349230E-03      0.27507151E-04
  1875.00      0.13900755E-03      0.28677048E-04
  1880.00      0.14462980E-03      0.29812137E-04
  1885.00      0.15043986E-03      0.31014003E-04
  1890.00      0.15641504E-03      0.32250083E-04
  1895.00      0.16255724E-03      0.33525195E-04
  1900.00      0.16530446E-03      0.50257180E-04
  1905.00      0.17535693E-03      0.36157679E-04
  1910.00      0.18201090E-03      0.37537583E-04
  1915.00      0.18884226E-03      0.38950946E-04
  1920.00      0.19584729E-03      0.40390419E-04
