   W         E2+(eta_p)
 1791.0   -0.039027  -0.082374
 1792.0   -0.038817  -0.082879
 1793.0   -0.038607  -0.083383
 1794.0   -0.038396  -0.083888
 1795.0   -0.038186  -0.084392
 1796.0   -0.037957  -0.084896
 1797.0   -0.037728  -0.085399
 1798.0   -0.037499  -0.085903
 1799.0   -0.037270  -0.086406
 1800.0   -0.037042  -0.086910
 1801.0   -0.036793  -0.087412
 1802.0   -0.036545  -0.087914
 1803.0   -0.036297  -0.088416
 1804.0   -0.036049  -0.088918
 1805.0   -0.035800  -0.089420
 1806.0   -0.035534  -0.089920
 1807.0   -0.035267  -0.090420
 1808.0   -0.035000  -0.090919
 1809.0   -0.034734  -0.091419
 1810.0   -0.034467  -0.091919
 1811.0   -0.034181  -0.092416
 1812.0   -0.033896  -0.092913
 1813.0   -0.033610  -0.093410
 1814.0   -0.033324  -0.093906
 1815.0   -0.033038  -0.094403
 1816.0   -0.032732  -0.094897
 1817.0   -0.032426  -0.095391
 1818.0   -0.032120  -0.095885
 1819.0   -0.031814  -0.096379
 1820.0   -0.031508  -0.096873
 1821.0   -0.031182  -0.097364
 1822.0   -0.030856  -0.097854
 1823.0   -0.030530  -0.098344
 1824.0   -0.030204  -0.098834
 1825.0   -0.029878  -0.099324
 1826.0   -0.029532  -0.099810
 1827.0   -0.029185  -0.100296
 1828.0   -0.028839  -0.100781
 1829.0   -0.028493  -0.101267
 1830.0   -0.028146  -0.101753
 1831.0   -0.027779  -0.102233
 1832.0   -0.027412  -0.102714
 1833.0   -0.027045  -0.103195
 1834.0   -0.026678  -0.103675
 1835.0   -0.026311  -0.104156
 1836.0   -0.025923  -0.104631
 1837.0   -0.025535  -0.105105
 1838.0   -0.025147  -0.105580
 1839.0   -0.024759  -0.106055
 1840.0   -0.024371  -0.106529
 1841.0   -0.023961  -0.106997
 1842.0   -0.023552  -0.107465
 1843.0   -0.023143  -0.107932
 1844.0   -0.022734  -0.108400
 1845.0   -0.022325  -0.108868
 1846.0   -0.021894  -0.109329
 1847.0   -0.021462  -0.109789
 1848.0   -0.021031  -0.110250
 1849.0   -0.020600  -0.110711
 1850.0   -0.020169  -0.111171
 1851.0   -0.019716  -0.111623
 1852.0   -0.019263  -0.112076
 1853.0   -0.018810  -0.112528
 1854.0   -0.018357  -0.112980
 1855.0   -0.017904  -0.113432
 1856.0   -0.017428  -0.113875
 1857.0   -0.016952  -0.114317
 1858.0   -0.016476  -0.114760
 1859.0   -0.016000  -0.115203
 1860.0   -0.015525  -0.115646
 1861.0   -0.015027  -0.116078
 1862.0   -0.014529  -0.116510
 1863.0   -0.014032  -0.116942
 1864.0   -0.013534  -0.117375
 1865.0   -0.013036  -0.117807
 1866.0   -0.012518  -0.118228
 1867.0   -0.011999  -0.118648
 1868.0   -0.011480  -0.119069
 1869.0   -0.010962  -0.119490
 1870.0   -0.010443  -0.119910
 1871.0   -0.009901  -0.120318
 1872.0   -0.009358  -0.120727
 1873.0   -0.008816  -0.121135
 1874.0   -0.008273  -0.121543
 1875.0   -0.007731  -0.121951
 1876.0   -0.007166  -0.122345
 1877.0   -0.006601  -0.122739
 1878.0   -0.006036  -0.123134
 1879.0   -0.005471  -0.123528
 1880.0   -0.004906  -0.123922
 1881.0   -0.004319  -0.124301
 1882.0   -0.003731  -0.124680
 1883.0   -0.003144  -0.125060
 1884.0   -0.002556  -0.125439
 1885.0   -0.001969  -0.125818
 1886.0   -0.001359  -0.126181
 1887.0   -0.000749  -0.126543
 1888.0   -0.000139  -0.126906
 1889.0    0.000471  -0.127269
 1890.0    0.001081  -0.127632
 1891.0    0.001714  -0.127976
 1892.0    0.002346  -0.128321
 1893.0    0.002978  -0.128666
 1894.0    0.003610  -0.129011
 1895.0    0.004243  -0.129356
 1896.0    0.004897  -0.129682
 1897.0    0.005551  -0.130008
 1898.0    0.006205  -0.130334
 1899.0    0.006860  -0.130659
 1900.0    0.007514  -0.130985
 1901.0    0.008190  -0.131290
 1902.0    0.008866  -0.131595
 1903.0    0.009542  -0.131900
 1904.0    0.010217  -0.132206
 1905.0    0.010893  -0.132511
 1906.0    0.011590  -0.132794
 1907.0    0.012287  -0.133077
 1908.0    0.012984  -0.133360
 1909.0    0.013681  -0.133643
 1910.0    0.014378  -0.133926
 1911.0    0.015096  -0.134185
 1912.0    0.015813  -0.134444
 1913.0    0.016531  -0.134704
 1914.0    0.017248  -0.134963
 1915.0    0.017965  -0.135222
 1916.0    0.018703  -0.135457
 1917.0    0.019440  -0.135691
 1918.0    0.020177  -0.135925
 1919.0    0.020914  -0.136159
 1920.0    0.021652  -0.136394
 1921.0    0.022408  -0.136601
 1922.0    0.023164  -0.136809
 1923.0    0.023920  -0.137016
 1924.0    0.024676  -0.137224
 1925.0    0.025432  -0.137432
 1926.0    0.026206  -0.137611
 1927.0    0.026980  -0.137790
 1928.0    0.027754  -0.137970
 1929.0    0.028528  -0.138149
 1930.0    0.029302  -0.138328
 1931.0    0.030092  -0.138478
 1932.0    0.030883  -0.138628
 1933.0    0.031674  -0.138777
 1934.0    0.032464  -0.138927
 1935.0    0.033255  -0.139077
 1936.0    0.034061  -0.139195
 1937.0    0.034867  -0.139314
 1938.0    0.035673  -0.139433
 1939.0    0.036479  -0.139551
 1940.0    0.037285  -0.139670
 1941.0    0.038105  -0.139756
 1942.0    0.038925  -0.139842
 1943.0    0.039745  -0.139928
 1944.0    0.040565  -0.140014
 1945.0    0.041384  -0.140100
 1946.0    0.042217  -0.140152
 1947.0    0.043049  -0.140205
 1948.0    0.043881  -0.140257
 1949.0    0.044713  -0.140309
 1950.0    0.045546  -0.140362
 1951.0    0.046388  -0.140379
 1952.0    0.047231  -0.140396
 1953.0    0.048074  -0.140413
 1954.0    0.048916  -0.140431
 1955.0    0.049759  -0.140448
 1956.0    0.050610  -0.140429
 1957.0    0.051462  -0.140410
 1958.0    0.052313  -0.140391
 1959.0    0.053165  -0.140372
 1960.0    0.054016  -0.140353
 1961.0    0.054874  -0.140297
 1962.0    0.055732  -0.140241
 1963.0    0.056590  -0.140185
 1964.0    0.057448  -0.140129
 1965.0    0.058306  -0.140073
 1966.0    0.059168  -0.139979
 1967.0    0.060031  -0.139885
 1968.0    0.060893  -0.139791
 1969.0    0.061755  -0.139697
 1970.0    0.062618  -0.139603
 1971.0    0.063482  -0.139470
