   W         M2-(eta_p)
 1553.0    0.060100  -0.469047
 1554.0    0.064248  -0.471276
 1555.0    0.068397  -0.473506
 1556.0    0.072216  -0.475221
 1557.0    0.076036  -0.476936
 1558.0    0.079856  -0.478652
 1559.0    0.083676  -0.480367
 1560.0    0.087496  -0.482082
 1561.0    0.090978  -0.483413
 1562.0    0.094459  -0.484744
 1563.0    0.097940  -0.486075
 1564.0    0.101421  -0.487406
 1565.0    0.104902  -0.488737
 1566.0    0.108055  -0.489779
 1567.0    0.111209  -0.490821
 1568.0    0.114362  -0.491864
 1569.0    0.117516  -0.492906
 1570.0    0.120669  -0.493948
 1571.0    0.123520  -0.494786
 1572.0    0.126371  -0.495625
 1573.0    0.129222  -0.496463
 1574.0    0.132074  -0.497301
 1575.0    0.134925  -0.498139
 1576.0    0.137504  -0.498835
 1577.0    0.140083  -0.499532
 1578.0    0.142663  -0.500228
 1579.0    0.145242  -0.500924
 1580.0    0.147822  -0.501620
 1581.0    0.150167  -0.502226
 1582.0    0.152512  -0.502832
 1583.0    0.154857  -0.503439
 1584.0    0.157203  -0.504045
 1585.0    0.159548  -0.504651
 1586.0    0.161692  -0.505200
 1587.0    0.163836  -0.505749
 1588.0    0.165980  -0.506299
 1589.0    0.168123  -0.506848
 1590.0    0.170267  -0.507397
 1591.0    0.172244  -0.507916
 1592.0    0.174220  -0.508435
 1593.0    0.176196  -0.508955
 1594.0    0.178173  -0.509474
 1595.0    0.180149  -0.509993
 1596.0    0.181990  -0.510500
 1597.0    0.183830  -0.511008
 1598.0    0.185671  -0.511515
 1599.0    0.187511  -0.512022
 1600.0    0.189351  -0.512530
 1601.0    0.191085  -0.513037
 1602.0    0.192818  -0.513545
 1603.0    0.194551  -0.514053
 1604.0    0.196284  -0.514560
 1605.0    0.198017  -0.515068
 1606.0    0.199669  -0.515583
 1607.0    0.201321  -0.516098
 1608.0    0.202973  -0.516614
 1609.0    0.204625  -0.517129
 1610.0    0.206277  -0.517644
 1611.0    0.207871  -0.518170
 1612.0    0.209465  -0.518696
 1613.0    0.211059  -0.519222
 1614.0    0.212653  -0.519748
 1615.0    0.214247  -0.520274
 1616.0    0.215804  -0.520811
 1617.0    0.217361  -0.521349
 1618.0    0.218918  -0.521886
 1619.0    0.220475  -0.522423
 1620.0    0.222032  -0.522960
 1621.0    0.223571  -0.523507
 1622.0    0.225109  -0.524053
 1623.0    0.226648  -0.524599
 1624.0    0.228186  -0.525146
 1625.0    0.229725  -0.525692
 1626.0    0.231260  -0.526241
 1627.0    0.232796  -0.526790
 1628.0    0.234331  -0.527339
 1629.0    0.235867  -0.527888
 1630.0    0.237402  -0.528438
 1631.0    0.238951  -0.528990
 1632.0    0.240500  -0.529542
 1633.0    0.242049  -0.530094
 1634.0    0.243598  -0.530646
 1635.0    0.245147  -0.531198
 1636.0    0.246720  -0.531740
 1637.0    0.248292  -0.532282
 1638.0    0.249865  -0.532824
 1639.0    0.251438  -0.533366
 1640.0    0.253011  -0.533908
 1641.0    0.254618  -0.534434
 1642.0    0.256226  -0.534959
 1643.0    0.257834  -0.535485
 1644.0    0.259442  -0.536010
 1645.0    0.261050  -0.536536
 1646.0    0.262700  -0.537037
 1647.0    0.264351  -0.537537
 1648.0    0.266002  -0.538038
 1649.0    0.267653  -0.538538
 1650.0    0.269304  -0.539039
 1651.0    0.271007  -0.539501
 1652.0    0.272711  -0.539962
 1653.0    0.274414  -0.540424
 1654.0    0.276118  -0.540885
 1655.0    0.277821  -0.541347
 1656.0    0.279585  -0.541756
 1657.0    0.281349  -0.542166
 1658.0    0.283112  -0.542575
 1659.0    0.284876  -0.542985
 1660.0    0.286640  -0.543394
 1661.0    0.288472  -0.543735
 1662.0    0.290304  -0.544076
 1663.0    0.292135  -0.544416
 1664.0    0.293967  -0.544757
 1665.0    0.295799  -0.545098
 1666.0    0.297664  -0.545400
 1667.0    0.299529  -0.545701
 1668.0    0.301393  -0.546003
 1669.0    0.303258  -0.546305
 1670.0    0.305123  -0.546607
 1671.0    0.307069  -0.546803
 1672.0    0.309015  -0.546998
 1673.0    0.310962  -0.547194
 1674.0    0.312908  -0.547389
 1675.0    0.314854  -0.547585
 1676.0    0.316861  -0.547683
 1677.0    0.318868  -0.547781
 1678.0    0.320875  -0.547879
 1679.0    0.322883  -0.547977
 1680.0    0.324890  -0.548075
 1681.0    0.326956  -0.548062
 1682.0    0.329022  -0.548048
 1683.0    0.331087  -0.548034
 1684.0    0.333153  -0.548021
 1685.0    0.335219  -0.548007
 1686.0    0.337339  -0.547869
 1687.0    0.339459  -0.547731
 1688.0    0.341579  -0.547592
 1689.0    0.343699  -0.547454
 1690.0    0.345819  -0.547316
 1691.0    0.347987  -0.547041
 1692.0    0.350154  -0.546765
 1693.0    0.352322  -0.546490
 1694.0    0.354490  -0.546215
 1695.0    0.356657  -0.545940
 1696.0    0.358864  -0.545515
 1697.0    0.361071  -0.545091
 1698.0    0.363278  -0.544667
 1699.0    0.365484  -0.544243
 1700.0    0.367691  -0.543819
 1701.0    0.369927  -0.543236
 1702.0    0.372163  -0.542652
 1703.0    0.374399  -0.542069
 1704.0    0.376635  -0.541486
 1705.0    0.378871  -0.540902
 1706.0    0.381123  -0.540151
 1707.0    0.383376  -0.539401
 1708.0    0.385629  -0.538650
 1709.0    0.387881  -0.537899
 1710.0    0.390134  -0.537148
 1711.0    0.392391  -0.536218
 1712.0    0.394648  -0.535288
 1713.0    0.396906  -0.534357
 1714.0    0.399163  -0.533427
 1715.0    0.401420  -0.532497
 1716.0    0.403664  -0.531386
 1717.0    0.405908  -0.530276
 1718.0    0.408152  -0.529165
 1719.0    0.410396  -0.528054
 1720.0    0.412640  -0.526944
 1721.0    0.414858  -0.525648
 1722.0    0.417076  -0.524351
 1723.0    0.419293  -0.523055
 1724.0    0.421511  -0.521759
 1725.0    0.423729  -0.520462
 1726.0    0.425901  -0.518979
 1727.0    0.428073  -0.517495
 1728.0    0.430245  -0.516012
 1729.0    0.432417  -0.514528
 1730.0    0.434589  -0.513045
 1731.0    0.436696  -0.511377
 1732.0    0.438803  -0.509710
 1733.0    0.440910  -0.508043
 1734.0    0.443017  -0.506376
 1735.0    0.445124  -0.504708
 1736.0    0.447146  -0.502862
 1737.0    0.449169  -0.501016
 1738.0    0.451192  -0.499170
 1739.0    0.453215  -0.497324
 1740.0    0.455237  -0.495478
 1741.0    0.457157  -0.493459
 1742.0    0.459076  -0.491441
 1743.0    0.460995  -0.489422
 1744.0    0.462914  -0.487404
 1745.0    0.464834  -0.485385
 1746.0    0.466630  -0.483207
 1747.0    0.468427  -0.481028
 1748.0    0.470223  -0.478849
 1749.0    0.472019  -0.476670
 1750.0    0.473816  -0.474492
 1751.0    0.475471  -0.472167
 1752.0    0.477127  -0.469843
 1753.0    0.478782  -0.467519
 1754.0    0.480437  -0.465195
 1755.0    0.482093  -0.462871
 1756.0    0.483590  -0.460419
 1757.0    0.485088  -0.457967
 1758.0    0.486586  -0.455515
 1759.0    0.488083  -0.453063
 1760.0    0.489581  -0.450611
 1761.0    0.490908  -0.448052
 1762.0    0.492235  -0.445493
 1763.0    0.493562  -0.442934
 1764.0    0.494889  -0.440375
 1765.0    0.496216  -0.437816
 1766.0    0.497357  -0.435175
 1767.0    0.498499  -0.432533
 1768.0    0.499641  -0.429891
 1769.0    0.500782  -0.427249
 1770.0    0.501924  -0.424607
 1771.0    0.502874  -0.421908
 1772.0    0.503823  -0.419209
 1773.0    0.504773  -0.416510
 1774.0    0.505723  -0.413810
 1775.0    0.506673  -0.411111
 1776.0    0.507426  -0.408382
 1777.0    0.508180  -0.405653
 1778.0    0.508933  -0.402924
 1779.0    0.509686  -0.400195
 1780.0    0.510440  -0.397466
 1781.0    0.510997  -0.394736
 1782.0    0.511554  -0.392006
 1783.0    0.512111  -0.389276
 1784.0    0.512668  -0.386546
 1785.0    0.513225  -0.383816
 1786.0    0.513657  -0.380871
 1787.0    0.514090  -0.377925
 1788.0    0.514523  -0.374980
 1789.0    0.514956  -0.372035
 1790.0    0.515389  -0.369089
 1791.0    0.515504  -0.366687
 1792.0    0.515620  -0.364285
 1793.0    0.515735  -0.361883
 1794.0    0.515850  -0.359480
 1795.0    0.515966  -0.357078
 1796.0    0.515981  -0.354517
 1797.0    0.515997  -0.351955
 1798.0    0.516012  -0.349394
 1799.0    0.516027  -0.346832
 1800.0    0.516043  -0.344271
 1801.0    0.515909  -0.341820
 1802.0    0.515776  -0.339368
 1803.0    0.515642  -0.336917
 1804.0    0.515508  -0.334465
 1805.0    0.515375  -0.332014
 1806.0    0.515118  -0.329692
 1807.0    0.514862  -0.327370
 1808.0    0.514606  -0.325049
 1809.0    0.514350  -0.322727
 1810.0    0.514094  -0.320405
 1811.0    0.513743  -0.318231
 1812.0    0.513392  -0.316058
 1813.0    0.513042  -0.313884
 1814.0    0.512691  -0.311710
 1815.0    0.512340  -0.309537
 1816.0    0.511925  -0.307525
 1817.0    0.511511  -0.305513
 1818.0    0.511097  -0.303501
 1819.0    0.510682  -0.301489
 1820.0    0.510268  -0.299477
 1821.0    0.509826  -0.297632
 1822.0    0.509384  -0.295788
 1823.0    0.508942  -0.293943
 1824.0    0.508500  -0.292098
 1825.0    0.508058  -0.290253
 1826.0    0.507626  -0.288575
 1827.0    0.507193  -0.286896
 1828.0    0.506761  -0.285218
 1829.0    0.506328  -0.283539
 1830.0    0.505896  -0.281861
 1831.0    0.505510  -0.280340
 1832.0    0.505124  -0.278819
 1833.0    0.504738  -0.277299
 1834.0    0.504352  -0.275778
 1835.0    0.503966  -0.274257
 1836.0    0.503663  -0.272878
 1837.0    0.503360  -0.271499
 1838.0    0.503056  -0.270119
 1839.0    0.502753  -0.268740
 1840.0    0.502450  -0.267361
 1841.0    0.502259  -0.266095
 1842.0    0.502068  -0.264829
 1843.0    0.501877  -0.263563
 1844.0    0.501686  -0.262297
 1845.0    0.501495  -0.261031
 1846.0    0.501453  -0.259857
 1847.0    0.501410  -0.258684
 1848.0    0.501367  -0.257511
 1849.0    0.501325  -0.256337
 1850.0    0.501282  -0.255164
 1851.0    0.501400  -0.254033
 1852.0    0.501517  -0.252902
 1853.0    0.501634  -0.251771
 1854.0    0.501752  -0.250641
 1855.0    0.501869  -0.249510
 1856.0    0.502162  -0.248384
 1857.0    0.502454  -0.247258
 1858.0    0.502747  -0.246132
 1859.0    0.503040  -0.245006
 1860.0    0.503332  -0.243880
 1861.0    0.503801  -0.242710
 1862.0    0.504271  -0.241541
 1863.0    0.504740  -0.240371
 1864.0    0.505209  -0.239202
 1865.0    0.505678  -0.238032
 1866.0    0.506314  -0.236772
 1867.0    0.506950  -0.235512
 1868.0    0.507586  -0.234252
 1869.0    0.508222  -0.232992
 1870.0    0.508858  -0.231732
 1871.0    0.509641  -0.230342
 1872.0    0.510425  -0.228952
 1873.0    0.511208  -0.227562
 1874.0    0.511992  -0.226172
 1875.0    0.512775  -0.224782
 1876.0    0.513676  -0.223222
 1877.0    0.514576  -0.221662
 1878.0    0.515477  -0.220103
 1879.0    0.516378  -0.218543
 1880.0    0.517279  -0.216984
 1881.0    0.518258  -0.215225
 1882.0    0.519238  -0.213466
 1883.0    0.520218  -0.211707
 1884.0    0.521198  -0.209948
 1885.0    0.522178  -0.208189
 1886.0    0.523193  -0.206210
 1887.0    0.524209  -0.204232
 1888.0    0.525224  -0.202253
 1889.0    0.526239  -0.200275
 1890.0    0.527255  -0.198297
 1891.0    0.528259  -0.196089
 1892.0    0.529263  -0.193882
 1893.0    0.530267  -0.191675
 1894.0    0.531271  -0.189468
 1895.0    0.532275  -0.187261
 1896.0    0.533220  -0.184827
 1897.0    0.534166  -0.182392
 1898.0    0.535112  -0.179958
 1899.0    0.536058  -0.177524
 1900.0    0.537003  -0.175090
 1901.0    0.537847  -0.172440
 1902.0    0.538690  -0.169791
 1903.0    0.539533  -0.167141
 1904.0    0.540377  -0.164491
 1905.0    0.541220  -0.161842
 1906.0    0.541921  -0.158998
 1907.0    0.542623  -0.156153
 1908.0    0.543325  -0.153309
 1909.0    0.544027  -0.150464
 1910.0    0.544728  -0.147620
 1911.0    0.545256  -0.144609
 1912.0    0.545783  -0.141597
 1913.0    0.546310  -0.138585
 1914.0    0.546838  -0.135574
 1915.0    0.547365  -0.132562
 1916.0    0.547693  -0.129415
 1917.0    0.548021  -0.126269
 1918.0    0.548349  -0.123122
 1919.0    0.548677  -0.119975
 1920.0    0.549005  -0.116828
 1921.0    0.549117  -0.113580
 1922.0    0.549229  -0.110333
 1923.0    0.549340  -0.107085
 1924.0    0.549452  -0.103837
 1925.0    0.549563  -0.100590
 1926.0    0.549449  -0.097277
 1927.0    0.549334  -0.093964
 1928.0    0.549219  -0.090651
 1929.0    0.549105  -0.087338
 1930.0    0.548990  -0.084025
 1931.0    0.548647  -0.080681
 1932.0    0.548303  -0.077337
 1933.0    0.547960  -0.073993
 1934.0    0.547617  -0.070649
 1935.0    0.547274  -0.067305
 1936.0    0.546705  -0.063961
 1937.0    0.546136  -0.060618
 1938.0    0.545567  -0.057275
 1939.0    0.544998  -0.053932
 1940.0    0.544429  -0.050589
 1941.0    0.543642  -0.047275
 1942.0    0.542856  -0.043961
 1943.0    0.542070  -0.040648
 1944.0    0.541283  -0.037334
 1945.0    0.540497  -0.034020
 1946.0    0.539505  -0.030762
 1947.0    0.538513  -0.027503
 1948.0    0.537521  -0.024244
 1949.0    0.536529  -0.020985
 1950.0    0.535537  -0.017727
 1951.0    0.534354  -0.014544
 1952.0    0.533171  -0.011362
 1953.0    0.531988  -0.008180
 1954.0    0.530805  -0.004997
 1955.0    0.529622  -0.001815
 1956.0    0.528263   0.001273
 1957.0    0.526904   0.004361
 1958.0    0.525546   0.007450
 1959.0    0.524187   0.010538
 1960.0    0.522829   0.013626
 1961.0    0.521312   0.016607
 1962.0    0.519796   0.019587
 1963.0    0.518280   0.022567
 1964.0    0.516763   0.025547
 1965.0    0.515247   0.028528
 1966.0    0.513590   0.031389
 1967.0    0.511932   0.034250
 1968.0    0.510275   0.037112
 1969.0    0.508618   0.039973
 1970.0    0.506961   0.042835
 1971.0    0.505180   0.045569
