   W         M1+(eta_p)
 1672.0   -0.849727   0.032617
 1673.0   -0.850242   0.030112
 1674.0   -0.850757   0.027608
 1675.0   -0.851273   0.025104
 1676.0   -0.851649   0.022633
 1677.0   -0.852025   0.020163
 1678.0   -0.852402   0.017693
 1679.0   -0.852778   0.015223
 1680.0   -0.853155   0.012752
 1681.0   -0.853361   0.010389
 1682.0   -0.853568   0.008025
 1683.0   -0.853774   0.005662
 1684.0   -0.853981   0.003298
 1685.0   -0.854187   0.000935
 1686.0   -0.854159  -0.001249
 1687.0   -0.854130  -0.003434
 1688.0   -0.854102  -0.005618
 1689.0   -0.854073  -0.007802
 1690.0   -0.854044  -0.009987
 1691.0   -0.853890  -0.012110
 1692.0   -0.853736  -0.014234
 1693.0   -0.853582  -0.016357
 1694.0   -0.853427  -0.018481
 1695.0   -0.853273  -0.020604
 1696.0   -0.853024  -0.022665
 1697.0   -0.852776  -0.024725
 1698.0   -0.852527  -0.026786
 1699.0   -0.852279  -0.028846
 1700.0   -0.852030  -0.030907
 1701.0   -0.851708  -0.032909
 1702.0   -0.851385  -0.034910
 1703.0   -0.851063  -0.036912
 1704.0   -0.850741  -0.038914
 1705.0   -0.850418  -0.040916
 1706.0   -0.850041  -0.042867
 1707.0   -0.849663  -0.044817
 1708.0   -0.849285  -0.046768
 1709.0   -0.848908  -0.048719
 1710.0   -0.848530  -0.050670
 1711.0   -0.848095  -0.052577
 1712.0   -0.847660  -0.054484
 1713.0   -0.847226  -0.056390
 1714.0   -0.846791  -0.058297
 1715.0   -0.846356  -0.060204
 1716.0   -0.845886  -0.062080
 1717.0   -0.845416  -0.063956
 1718.0   -0.844946  -0.065833
 1719.0   -0.844476  -0.067709
 1720.0   -0.844006  -0.069585
 1721.0   -0.843502  -0.071442
 1722.0   -0.842998  -0.073300
 1723.0   -0.842493  -0.075157
 1724.0   -0.841989  -0.077015
 1725.0   -0.841485  -0.078872
 1726.0   -0.840949  -0.080722
 1727.0   -0.840413  -0.082572
 1728.0   -0.839877  -0.084422
 1729.0   -0.839341  -0.086272
 1730.0   -0.838805  -0.088122
 1731.0   -0.838239  -0.089976
 1732.0   -0.837672  -0.091830
 1733.0   -0.837106  -0.093684
 1734.0   -0.836539  -0.095539
 1735.0   -0.835973  -0.097393
 1736.0   -0.835375  -0.099263
 1737.0   -0.834777  -0.101133
 1738.0   -0.834179  -0.103004
 1739.0   -0.833581  -0.104874
 1740.0   -0.832984  -0.106744
 1741.0   -0.832352  -0.108643
 1742.0   -0.831721  -0.110541
 1743.0   -0.831089  -0.112439
 1744.0   -0.830457  -0.114338
 1745.0   -0.829826  -0.116236
 1746.0   -0.829156  -0.118173
 1747.0   -0.828487  -0.120110
 1748.0   -0.827817  -0.122048
 1749.0   -0.827148  -0.123985
 1750.0   -0.826478  -0.125922
 1751.0   -0.825765  -0.127909
 1752.0   -0.825052  -0.129895
 1753.0   -0.824339  -0.131881
 1754.0   -0.823626  -0.133868
 1755.0   -0.822913  -0.135854
 1756.0   -0.822150  -0.137899
 1757.0   -0.821386  -0.139945
 1758.0   -0.820623  -0.141990
 1759.0   -0.819860  -0.144035
 1760.0   -0.819097  -0.146081
 1761.0   -0.818275  -0.148195
 1762.0   -0.817453  -0.150310
 1763.0   -0.816631  -0.152424
 1764.0   -0.815810  -0.154539
 1765.0   -0.814988  -0.156653
 1766.0   -0.814098  -0.158843
 1767.0   -0.813208  -0.161033
 1768.0   -0.812319  -0.163223
 1769.0   -0.811429  -0.165413
 1770.0   -0.810539  -0.167603
 1771.0   -0.809571  -0.169877
 1772.0   -0.808602  -0.172152
 1773.0   -0.807634  -0.174426
 1774.0   -0.806665  -0.176701
 1775.0   -0.805697  -0.178975
 1776.0   -0.804637  -0.181341
 1777.0   -0.803578  -0.183707
 1778.0   -0.802519  -0.186073
 1779.0   -0.801459  -0.188439
 1780.0   -0.800400  -0.190805
 1781.0   -0.799236  -0.193268
 1782.0   -0.798073  -0.195732
 1783.0   -0.796909  -0.198196
 1784.0   -0.795745  -0.200659
 1785.0   -0.794581  -0.203123
 1786.0   -0.793298  -0.205690
 1787.0   -0.792014  -0.208256
 1788.0   -0.790730  -0.210823
 1789.0   -0.789446  -0.213390
 1790.0   -0.788163  -0.215957
 1791.0   -0.786742  -0.218631
 1792.0   -0.785321  -0.221305
 1793.0   -0.783901  -0.223978
 1794.0   -0.782480  -0.226652
 1795.0   -0.781059  -0.229326
 1796.0   -0.779483  -0.232110
 1797.0   -0.777906  -0.234894
 1798.0   -0.776330  -0.237678
 1799.0   -0.774754  -0.240462
 1800.0   -0.773177  -0.243246
 1801.0   -0.771425  -0.246140
 1802.0   -0.769672  -0.249034
 1803.0   -0.767920  -0.251929
 1804.0   -0.766167  -0.254823
 1805.0   -0.764415  -0.257718
 1806.0   -0.762470  -0.260721
 1807.0   -0.760526  -0.263725
 1808.0   -0.758581  -0.266729
 1809.0   -0.756636  -0.269732
 1810.0   -0.754692  -0.272736
 1811.0   -0.752500  -0.275849
 1812.0   -0.750309  -0.278962
 1813.0   -0.748118  -0.282074
 1814.0   -0.745926  -0.285187
 1815.0   -0.743735  -0.288300
 1816.0   -0.741304  -0.291509
 1817.0   -0.738874  -0.294717
 1818.0   -0.736443  -0.297926
 1819.0   -0.734013  -0.301134
 1820.0   -0.731582  -0.304343
 1821.0   -0.728867  -0.307639
 1822.0   -0.726152  -0.310936
 1823.0   -0.723437  -0.314232
 1824.0   -0.720721  -0.317529
 1825.0   -0.718006  -0.320825
 1826.0   -0.714977  -0.324192
 1827.0   -0.711947  -0.327559
 1828.0   -0.708918  -0.330926
 1829.0   -0.705888  -0.334292
 1830.0   -0.702859  -0.337659
 1831.0   -0.699483  -0.341074
 1832.0   -0.696107  -0.344490
 1833.0   -0.692731  -0.347905
 1834.0   -0.689354  -0.351320
 1835.0   -0.685978  -0.354735
 1836.0   -0.682223  -0.358169
 1837.0   -0.678467  -0.361602
 1838.0   -0.674711  -0.365036
 1839.0   -0.670956  -0.368470
 1840.0   -0.667200  -0.371904
 1841.0   -0.663034  -0.375318
 1842.0   -0.658867  -0.378732
 1843.0   -0.654700  -0.382146
 1844.0   -0.650533  -0.385560
 1845.0   -0.646367  -0.388974
 1846.0   -0.641758  -0.392324
 1847.0   -0.637150  -0.395674
 1848.0   -0.632541  -0.399025
 1849.0   -0.627933  -0.402375
 1850.0   -0.623324  -0.405725
 1851.0   -0.618252  -0.408954
 1852.0   -0.613180  -0.412183
 1853.0   -0.608107  -0.415412
 1854.0   -0.603035  -0.418641
 1855.0   -0.597963  -0.421870
 1856.0   -0.592409  -0.424913
 1857.0   -0.586855  -0.427955
 1858.0   -0.581301  -0.430998
 1859.0   -0.575748  -0.434040
 1860.0   -0.570194  -0.437083
 1861.0   -0.564150  -0.439866
 1862.0   -0.558105  -0.442650
 1863.0   -0.552061  -0.445434
 1864.0   -0.546017  -0.448217
 1865.0   -0.539972  -0.451001
 1866.0   -0.533442  -0.453445
 1867.0   -0.526913  -0.455889
 1868.0   -0.520383  -0.458334
 1869.0   -0.513853  -0.460778
 1870.0   -0.507323  -0.463222
 1871.0   -0.500333  -0.465238
 1872.0   -0.493343  -0.467254
 1873.0   -0.486353  -0.469270
 1874.0   -0.479363  -0.471286
 1875.0   -0.472373  -0.473303
 1876.0   -0.464960  -0.474804
 1877.0   -0.457548  -0.476306
 1878.0   -0.450135  -0.477808
 1879.0   -0.442723  -0.479310
 1880.0   -0.435310  -0.480811
 1881.0   -0.427537  -0.481715
 1882.0   -0.419764  -0.482618
 1883.0   -0.411991  -0.483521
 1884.0   -0.404218  -0.484424
 1885.0   -0.396444  -0.485327
 1886.0   -0.388391  -0.485556
 1887.0   -0.380337  -0.485785
 1888.0   -0.372283  -0.486015
 1889.0   -0.364229  -0.486244
 1890.0   -0.356175  -0.486473
 1891.0   -0.347941  -0.485967
 1892.0   -0.339707  -0.485462
 1893.0   -0.331472  -0.484956
 1894.0   -0.323238  -0.484451
 1895.0   -0.315004  -0.483945
 1896.0   -0.306704  -0.482664
 1897.0   -0.298404  -0.481383
 1898.0   -0.290104  -0.480102
 1899.0   -0.281805  -0.478821
 1900.0   -0.273505  -0.477540
 1901.0   -0.265265  -0.475468
 1902.0   -0.257025  -0.473396
 1903.0   -0.248785  -0.471323
 1904.0   -0.240546  -0.469251
 1905.0   -0.232306  -0.467178
 1906.0   -0.224254  -0.464326
 1907.0   -0.216203  -0.461473
 1908.0   -0.208151  -0.458620
 1909.0   -0.200099  -0.455767
 1910.0   -0.192048  -0.452915
 1911.0   -0.184310  -0.449321
 1912.0   -0.176572  -0.445727
 1913.0   -0.168834  -0.442133
 1914.0   -0.161096  -0.438539
 1915.0   -0.153358  -0.434945
 1916.0   -0.146045  -0.430674
 1917.0   -0.138733  -0.426404
 1918.0   -0.131420  -0.422133
 1919.0   -0.124108  -0.417862
 1920.0   -0.116795  -0.413591
 1921.0   -0.110102  -0.408722
 1922.0   -0.103409  -0.403853
 1923.0   -0.096716  -0.398985
 1924.0   -0.090023  -0.394116
 1925.0   -0.083330  -0.389247
 1926.0   -0.077032  -0.383903
 1927.0   -0.070733  -0.378559
 1928.0   -0.064435  -0.373215
 1929.0   -0.058137  -0.367871
 1930.0   -0.051838  -0.362527
 1931.0   -0.046286  -0.356797
 1932.0   -0.040734  -0.351067
 1933.0   -0.035182  -0.345337
 1934.0   -0.029629  -0.339607
 1935.0   -0.024077  -0.333877
 1936.0   -0.019188  -0.327880
 1937.0   -0.014300  -0.321883
 1938.0   -0.009411  -0.315886
 1939.0   -0.004523  -0.309889
 1940.0    0.000366  -0.303892
 1941.0    0.004587  -0.297737
 1942.0    0.008809  -0.291581
 1943.0    0.013031  -0.285426
 1944.0    0.017252  -0.279270
 1945.0    0.021474  -0.273114
 1946.0    0.025234  -0.266401
 1947.0    0.028995  -0.259687
 1948.0    0.032755  -0.252973
 1949.0    0.036516  -0.246259
 1950.0    0.040276  -0.239545
 1951.0    0.043048  -0.233858
 1952.0    0.045819  -0.228171
 1953.0    0.048591  -0.222483
 1954.0    0.051362  -0.216796
 1955.0    0.054134  -0.211109
 1956.0    0.056524  -0.205024
 1957.0    0.058913  -0.198939
 1958.0    0.061303  -0.192855
 1959.0    0.063693  -0.186770
 1960.0    0.066083  -0.180685
 1961.0    0.067956  -0.174761
 1962.0    0.069829  -0.168837
 1963.0    0.071702  -0.162914
 1964.0    0.073575  -0.156990
 1965.0    0.075448  -0.151066
 1966.0    0.076860  -0.145348
 1967.0    0.078272  -0.139630
 1968.0    0.079685  -0.133912
 1969.0    0.081097  -0.128194
 1970.0    0.082509  -0.122477
 1971.0    0.083517  -0.116998
