   W         E0+(eta_p)
 1641.0    2.940021  -3.904241
 1642.0    2.907589  -3.846955
 1643.0    2.875158  -3.789668
 1644.0    2.842726  -3.732382
 1645.0    2.810295  -3.675095
 1646.0    2.774191  -3.627703
 1647.0    2.738087  -3.580312
 1648.0    2.701983  -3.532921
 1649.0    2.665879  -3.485529
 1650.0    2.629775  -3.438138
 1651.0    2.592630  -3.400624
 1652.0    2.555484  -3.363111
 1653.0    2.518339  -3.325597
 1654.0    2.481194  -3.288084
 1655.0    2.444049  -3.250570
 1656.0    2.408086  -3.222040
 1657.0    2.372123  -3.193511
 1658.0    2.336160  -3.164981
 1659.0    2.300197  -3.136451
 1660.0    2.264234  -3.107922
 1661.0    2.231127  -3.086822
 1662.0    2.198020  -3.065722
 1663.0    2.164912  -3.044623
 1664.0    2.131805  -3.023523
 1665.0    2.098697  -3.002423
 1666.0    2.069289  -2.986913
 1667.0    2.039880  -2.971402
 1668.0    2.010471  -2.955892
 1669.0    1.981062  -2.940381
 1670.0    1.951654  -2.924870
 1671.0    1.925869  -2.913147
 1672.0    1.900084  -2.901425
 1673.0    1.874299  -2.889702
 1674.0    1.848514  -2.877979
 1675.0    1.822729  -2.866256
 1676.0    1.798943  -2.856733
 1677.0    1.775157  -2.847210
 1678.0    1.751371  -2.837688
 1679.0    1.727585  -2.828165
 1680.0    1.703799  -2.818642
 1681.0    1.678628  -2.823309
 1682.0    1.653457  -2.827975
 1683.0    1.628286  -2.832642
 1684.0    1.603115  -2.837308
 1685.0    1.577943  -2.841975
 1686.0    1.573076  -2.841510
 1687.0    1.568209  -2.841045
 1688.0    1.563342  -2.840580
 1689.0    1.558475  -2.840115
 1690.0    1.553608  -2.839650
 1691.0    1.549907  -2.833590
 1692.0    1.546207  -2.827531
 1693.0    1.542506  -2.821472
 1694.0    1.538806  -2.815413
 1695.0    1.535105  -2.809353
 1696.0    1.532186  -2.801143
 1697.0    1.529268  -2.792934
 1698.0    1.526349  -2.784724
 1699.0    1.523430  -2.776514
 1700.0    1.520512  -2.768305
 1701.0    1.518184  -2.758966
 1702.0    1.515856  -2.749627
 1703.0    1.513528  -2.740289
 1704.0    1.511199  -2.730950
 1705.0    1.508871  -2.721612
 1706.0    1.507027  -2.711617
 1707.0    1.505183  -2.701622
 1708.0    1.503338  -2.691626
 1709.0    1.501494  -2.681631
 1710.0    1.499649  -2.671636
 1711.0    1.498209  -2.661238
 1712.0    1.496768  -2.650839
 1713.0    1.495327  -2.640440
 1714.0    1.493886  -2.630041
 1715.0    1.492445  -2.619643
 1716.0    1.491378  -2.608989
 1717.0    1.490311  -2.598335
 1718.0    1.489244  -2.587681
 1719.0    1.488177  -2.577027
 1720.0    1.487110  -2.566373
 1721.0    1.486403  -2.555552
 1722.0    1.485695  -2.544730
 1723.0    1.484988  -2.533908
 1724.0    1.484280  -2.523086
 1725.0    1.483573  -2.512264
 1726.0    1.483185  -2.501320
 1727.0    1.482797  -2.490375
 1728.0    1.482409  -2.479430
 1729.0    1.482021  -2.468486
 1730.0    1.481633  -2.457541
 1731.0    1.481541  -2.446498
 1732.0    1.481448  -2.435455
 1733.0    1.481355  -2.424412
 1734.0    1.481263  -2.413369
 1735.0    1.481170  -2.402326
 1736.0    1.481347  -2.391193
 1737.0    1.481524  -2.380060
 1738.0    1.481700  -2.368928
 1739.0    1.481877  -2.357795
 1740.0    1.482054  -2.346662
 1741.0    1.482473  -2.335440
 1742.0    1.482892  -2.324218
 1743.0    1.483312  -2.312996
 1744.0    1.483731  -2.301773
 1745.0    1.484150  -2.290551
 1746.0    1.484778  -2.279233
 1747.0    1.485405  -2.267914
 1748.0    1.486033  -2.256595
 1749.0    1.486660  -2.245276
 1750.0    1.487288  -2.233958
 1751.0    1.488088  -2.222534
 1752.0    1.488888  -2.211110
 1753.0    1.489688  -2.199687
 1754.0    1.490488  -2.188263
 1755.0    1.491288  -2.176839
 1756.0    1.492222  -2.165300
 1757.0    1.493156  -2.153761
 1758.0    1.494090  -2.142222
 1759.0    1.495024  -2.130684
 1760.0    1.495958  -2.119145
 1761.0    1.497000  -2.107479
 1762.0    1.498042  -2.095814
 1763.0    1.499083  -2.084149
 1764.0    1.500125  -2.072484
 1765.0    1.501167  -2.060818
 1766.0    1.502243  -2.049021
 1767.0    1.503320  -2.037223
 1768.0    1.504397  -2.025425
 1769.0    1.505473  -2.013628
 1770.0    1.506550  -2.001830
 1771.0    1.507636  -1.989892
 1772.0    1.508721  -1.977953
 1773.0    1.509807  -1.966015
 1774.0    1.510892  -1.954076
 1775.0    1.511978  -1.942138
 1776.0    1.513027  -1.930054
 1777.0    1.514076  -1.917971
 1778.0    1.515125  -1.905888
 1779.0    1.516175  -1.893804
 1780.0    1.517224  -1.881721
 1781.0    1.518193  -1.869490
 1782.0    1.519162  -1.857260
 1783.0    1.520131  -1.845029
 1784.0    1.521099  -1.832798
 1785.0    1.522068  -1.820568
 1786.0    1.522913  -1.808190
 1787.0    1.523757  -1.795812
 1788.0    1.524601  -1.783434
 1789.0    1.525446  -1.771056
 1790.0    1.526290  -1.758678
 1791.0    1.526966  -1.746156
 1792.0    1.527642  -1.733633
 1793.0    1.528318  -1.721111
 1794.0    1.528993  -1.708589
 1795.0    1.529669  -1.696067
 1796.0    1.530133  -1.683407
 1797.0    1.530597  -1.670747
 1798.0    1.531061  -1.658087
 1799.0    1.531525  -1.645427
 1800.0    1.531989  -1.632767
 1801.0    1.532188  -1.619981
 1802.0    1.532386  -1.607195
 1803.0    1.532585  -1.594409
 1804.0    1.532784  -1.581623
 1805.0    1.532983  -1.568837
 1806.0    1.532897  -1.555930
 1807.0    1.532812  -1.543023
 1808.0    1.532726  -1.530115
 1809.0    1.532640  -1.517208
 1810.0    1.532555  -1.504301
 1811.0    1.532133  -1.491291
 1812.0    1.531712  -1.478281
 1813.0    1.531290  -1.465271
 1814.0    1.530869  -1.452261
 1815.0    1.530447  -1.439251
 1816.0    1.529635  -1.426162
 1817.0    1.528823  -1.413074
 1818.0    1.528011  -1.399986
 1819.0    1.527199  -1.386897
 1820.0    1.526387  -1.373809
 1821.0    1.525152  -1.360663
 1822.0    1.523918  -1.347518
 1823.0    1.522684  -1.334372
 1824.0    1.521450  -1.321226
 1825.0    1.520216  -1.308081
 1826.0    1.518519  -1.294907
 1827.0    1.516821  -1.281734
 1828.0    1.515124  -1.268560
 1829.0    1.513427  -1.255386
 1830.0    1.511729  -1.242213
 1831.0    1.509530  -1.229045
 1832.0    1.507330  -1.215877
 1833.0    1.505131  -1.202709
 1834.0    1.502931  -1.189540
 1835.0    1.500731  -1.176372
 1836.0    1.497992  -1.163250
 1837.0    1.495253  -1.150129
 1838.0    1.492514  -1.137007
 1839.0    1.489775  -1.123885
 1840.0    1.487035  -1.110763
 1841.0    1.483722  -1.097734
 1842.0    1.480410  -1.084705
 1843.0    1.477097  -1.071676
 1844.0    1.473784  -1.058648
 1845.0    1.470471  -1.045619
 1846.0    1.466553  -1.032736
 1847.0    1.462634  -1.019854
 1848.0    1.458716  -1.006971
 1849.0    1.454798  -0.994089
 1850.0    1.450880  -0.981206
 1851.0    1.446330  -0.968531
 1852.0    1.441780  -0.955856
 1853.0    1.437230  -0.943181
 1854.0    1.432681  -0.930506
 1855.0    1.428131  -0.917831
 1856.0    1.422923  -0.905439
 1857.0    1.417714  -0.893047
 1858.0    1.412506  -0.880654
 1859.0    1.407298  -0.868262
 1860.0    1.402090  -0.855870
 1861.0    1.396223  -0.843826
 1862.0    1.390356  -0.831781
 1863.0    1.384490  -0.819737
 1864.0    1.378623  -0.807693
 1865.0    1.372756  -0.795648
 1866.0    1.366237  -0.784026
 1867.0    1.359718  -0.772404
 1868.0    1.353198  -0.760782
 1869.0    1.346679  -0.749160
 1870.0    1.340160  -0.737538
 1871.0    1.332976  -0.726452
 1872.0    1.325792  -0.715365
 1873.0    1.318609  -0.704279
 1874.0    1.311425  -0.693193
 1875.0    1.304241  -0.682106
 1876.0    1.296430  -0.671636
 1877.0    1.288619  -0.661166
 1878.0    1.280808  -0.650695
 1879.0    1.272997  -0.640225
 1880.0    1.265186  -0.629755
 1881.0    1.256789  -0.619997
 1882.0    1.248393  -0.610239
 1883.0    1.239997  -0.600481
 1884.0    1.231600  -0.590723
 1885.0    1.223204  -0.580965
 1886.0    1.214283  -0.572011
 1887.0    1.205362  -0.563058
 1888.0    1.196441  -0.554105
 1889.0    1.187520  -0.545152
 1890.0    1.178599  -0.536198
 1891.0    1.169235  -0.528137
 1892.0    1.159870  -0.520076
 1893.0    1.150505  -0.512015
 1894.0    1.141140  -0.503954
 1895.0    1.131775  -0.495893
 1896.0    1.122066  -0.488801
 1897.0    1.112357  -0.481709
 1898.0    1.102648  -0.474617
 1899.0    1.092939  -0.467525
 1900.0    1.083230  -0.460432
 1901.0    1.073294  -0.454371
 1902.0    1.063359  -0.448310
 1903.0    1.053423  -0.442249
 1904.0    1.043488  -0.436187
 1905.0    1.033552  -0.430126
 1906.0    1.023523  -0.425137
 1907.0    1.013494  -0.420148
 1908.0    1.003465  -0.415158
 1909.0    0.993436  -0.410169
 1910.0    0.983406  -0.405180
 1911.0    0.973428  -0.401281
 1912.0    0.963450  -0.397381
 1913.0    0.953472  -0.393482
 1914.0    0.943494  -0.389582
 1915.0    0.933516  -0.385683
 1916.0    0.923737  -0.382862
 1917.0    0.913958  -0.380042
 1918.0    0.904179  -0.377222
 1919.0    0.894401  -0.374401
 1920.0    0.884622  -0.371581
 1921.0    0.875190  -0.369801
 1922.0    0.865758  -0.368021
 1923.0    0.856326  -0.366240
 1924.0    0.846895  -0.364460
 1925.0    0.837463  -0.362680
 1926.0    0.828518  -0.361873
 1927.0    0.819573  -0.361066
 1928.0    0.810628  -0.360259
 1929.0    0.801684  -0.359452
 1930.0    0.792739  -0.358645
 1931.0    0.784405  -0.358718
 1932.0    0.776071  -0.358790
 1933.0    0.767738  -0.358863
 1934.0    0.759404  -0.358936
 1935.0    0.751070  -0.359009
 1936.0    0.743451  -0.359846
 1937.0    0.735832  -0.360684
 1938.0    0.728213  -0.361522
 1939.0    0.720594  -0.362360
 1940.0    0.712975  -0.363198
 1941.0    0.706148  -0.364670
 1942.0    0.699322  -0.366142
 1943.0    0.692496  -0.367615
 1944.0    0.685669  -0.369087
 1945.0    0.678843  -0.370560
 1946.0    0.672860  -0.372527
 1947.0    0.666877  -0.374495
 1948.0    0.660894  -0.376463
 1949.0    0.654912  -0.378430
 1950.0    0.648929  -0.380398
 1951.0    0.643812  -0.382719
 1952.0    0.638696  -0.385041
 1953.0    0.633580  -0.387362
 1954.0    0.628463  -0.389683
 1955.0    0.623347  -0.392004
 1956.0    0.619093  -0.394542
 1957.0    0.614839  -0.397080
 1958.0    0.610584  -0.399617
 1959.0    0.606330  -0.402155
 1960.0    0.602076  -0.404693
 1961.0    0.598657  -0.407319
 1962.0    0.595238  -0.409946
 1963.0    0.591819  -0.412572
 1964.0    0.588400  -0.415198
 1965.0    0.584981  -0.417825
 1966.0    0.582351  -0.420426
 1967.0    0.579720  -0.423028
 1968.0    0.577089  -0.425629
 1969.0    0.574458  -0.428231
 1970.0    0.571828  -0.430832
 1971.0    0.569924  -0.433311
