   W         E1+(eta_p)
 1721.0    0.130380  -0.160516
 1722.0    0.131882  -0.160345
 1723.0    0.133383  -0.160173
 1724.0    0.134885  -0.160002
 1725.0    0.136386  -0.159831
 1726.0    0.137882  -0.159541
 1727.0    0.139378  -0.159251
 1728.0    0.140874  -0.158961
 1729.0    0.142370  -0.158671
 1730.0    0.143866  -0.158381
 1731.0    0.145345  -0.157970
 1732.0    0.146824  -0.157558
 1733.0    0.148303  -0.157147
 1734.0    0.149782  -0.156735
 1735.0    0.151262  -0.156324
 1736.0    0.152713  -0.155789
 1737.0    0.154164  -0.155254
 1738.0    0.155616  -0.154720
 1739.0    0.157067  -0.154185
 1740.0    0.158519  -0.153650
 1741.0    0.159931  -0.152991
 1742.0    0.161344  -0.152332
 1743.0    0.162757  -0.151673
 1744.0    0.164169  -0.151014
 1745.0    0.165582  -0.150355
 1746.0    0.166945  -0.149572
 1747.0    0.168308  -0.148788
 1748.0    0.169671  -0.148005
 1749.0    0.171034  -0.147221
 1750.0    0.172398  -0.146438
 1751.0    0.173700  -0.145530
 1752.0    0.175003  -0.144623
 1753.0    0.176305  -0.143716
 1754.0    0.177608  -0.142808
 1755.0    0.178910  -0.141901
 1756.0    0.180141  -0.140870
 1757.0    0.181372  -0.139840
 1758.0    0.182604  -0.138810
 1759.0    0.183835  -0.137780
 1760.0    0.185066  -0.136750
 1761.0    0.186213  -0.135598
 1762.0    0.187360  -0.134446
 1763.0    0.188508  -0.133294
 1764.0    0.189655  -0.132143
 1765.0    0.190802  -0.130991
 1766.0    0.191857  -0.129721
 1767.0    0.192911  -0.128452
 1768.0    0.193966  -0.127182
 1769.0    0.195021  -0.125912
 1770.0    0.196075  -0.124643
 1771.0    0.197024  -0.123258
 1772.0    0.197974  -0.121873
 1773.0    0.198923  -0.120488
 1774.0    0.199872  -0.119103
 1775.0    0.200821  -0.117718
 1776.0    0.201653  -0.116222
 1777.0    0.202484  -0.114726
 1778.0    0.203316  -0.113230
 1779.0    0.204148  -0.111734
 1780.0    0.204980  -0.110238
 1781.0    0.205682  -0.108636
 1782.0    0.206384  -0.107034
 1783.0    0.207086  -0.105432
 1784.0    0.207788  -0.103830
 1785.0    0.208490  -0.102228
 1786.0    0.209050  -0.100526
 1787.0    0.209609  -0.098824
 1788.0    0.210169  -0.097122
 1789.0    0.210729  -0.095420
 1790.0    0.211288  -0.093718
 1791.0    0.211692  -0.091923
 1792.0    0.212096  -0.090128
 1793.0    0.212500  -0.088333
 1794.0    0.212904  -0.086539
 1795.0    0.213308  -0.084744
 1796.0    0.213543  -0.082865
 1797.0    0.213777  -0.080987
 1798.0    0.214012  -0.079108
 1799.0    0.214246  -0.077230
 1800.0    0.214481  -0.075351
 1801.0    0.214542  -0.073401
 1802.0    0.214602  -0.071450
 1803.0    0.214663  -0.069500
 1804.0    0.214724  -0.067549
 1805.0    0.214784  -0.065599
 1806.0    0.214702  -0.063589
 1807.0    0.214621  -0.061579
 1808.0    0.214539  -0.059569
 1809.0    0.214457  -0.057559
 1810.0    0.214375  -0.055549
 1811.0    0.213928  -0.053489
 1812.0    0.213481  -0.051429
 1813.0    0.213034  -0.049369
 1814.0    0.212587  -0.047309
 1815.0    0.212140  -0.045249
 1816.0    0.211563  -0.043165
 1817.0    0.210986  -0.041080
 1818.0    0.210409  -0.038996
 1819.0    0.209831  -0.036912
 1820.0    0.209254  -0.034828
 1821.0    0.208424  -0.032738
 1822.0    0.207595  -0.030648
 1823.0    0.206765  -0.028558
 1824.0    0.205935  -0.026468
 1825.0    0.205105  -0.024378
 1826.0    0.204020  -0.022308
 1827.0    0.202935  -0.020237
 1828.0    0.201850  -0.018166
 1829.0    0.200766  -0.016095
 1830.0    0.199681  -0.014025
 1831.0    0.198330  -0.012002
 1832.0    0.196979  -0.009979
 1833.0    0.195628  -0.007955
 1834.0    0.194277  -0.005932
 1835.0    0.192925  -0.003909
 1836.0    0.191301  -0.001969
 1837.0    0.189676  -0.000028
 1838.0    0.188051   0.001913
 1839.0    0.186427   0.003853
 1840.0    0.184802   0.005794
 1841.0    0.182899   0.007619
 1842.0    0.180996   0.009445
 1843.0    0.179094   0.011270
 1844.0    0.177191   0.013096
 1845.0    0.175288   0.014921
 1846.0    0.173102   0.016583
 1847.0    0.170915   0.018244
 1848.0    0.168729   0.019905
 1849.0    0.166542   0.021566
 1850.0    0.164356   0.023227
 1851.0    0.161900   0.024685
 1852.0    0.159445   0.026143
 1853.0    0.156989   0.027601
 1854.0    0.154533   0.029060
 1855.0    0.152077   0.030518
 1856.0    0.149366   0.031723
 1857.0    0.146654   0.032929
 1858.0    0.143943   0.034135
 1859.0    0.141231   0.035340
 1860.0    0.138520   0.036546
 1861.0    0.135574   0.037451
 1862.0    0.132629   0.038355
 1863.0    0.129683   0.039259
 1864.0    0.126738   0.040164
 1865.0    0.123792   0.041068
 1866.0    0.120646   0.041623
 1867.0    0.117499   0.042178
 1868.0    0.114352   0.042733
 1869.0    0.111206   0.043288
 1870.0    0.108059   0.043843
 1871.0    0.104764   0.044005
 1872.0    0.101468   0.044167
 1873.0    0.098173   0.044328
 1874.0    0.094877   0.044490
 1875.0    0.091582   0.044652
 1876.0    0.088192   0.044383
 1877.0    0.084803   0.044113
 1878.0    0.081413   0.043844
 1879.0    0.078023   0.043575
 1880.0    0.074634   0.043305
 1881.0    0.071218   0.042577
 1882.0    0.067803   0.041849
 1883.0    0.064388   0.041121
 1884.0    0.060973   0.040393
 1885.0    0.057558   0.039665
 1886.0    0.054194   0.038464
 1887.0    0.050829   0.037263
 1888.0    0.047465   0.036062
 1889.0    0.044101   0.034861
 1890.0    0.040737   0.033660
 1891.0    0.037506   0.031987
 1892.0    0.034275   0.030314
 1893.0    0.031043   0.028642
 1894.0    0.027812   0.026969
 1895.0    0.024581   0.025297
 1896.0    0.021565   0.023172
 1897.0    0.018550   0.021048
 1898.0    0.015534   0.018923
 1899.0    0.012519   0.016799
 1900.0    0.009503   0.014674
 1901.0    0.006783   0.012136
 1902.0    0.004062   0.009598
 1903.0    0.001341   0.007059
 1904.0   -0.001379   0.004521
 1905.0   -0.004100   0.001982
 1906.0   -0.006456  -0.000915
 1907.0   -0.008812  -0.003813
 1908.0   -0.011168  -0.006710
 1909.0   -0.013524  -0.009608
 1910.0   -0.015880  -0.012505
 1911.0   -0.017814  -0.015692
 1912.0   -0.019749  -0.018878
 1913.0   -0.021683  -0.022065
 1914.0   -0.023617  -0.025252
 1915.0   -0.025551  -0.028438
 1916.0   -0.027025  -0.031835
 1917.0   -0.028498  -0.035231
 1918.0   -0.029971  -0.038628
 1919.0   -0.031444  -0.042024
 1920.0   -0.032917  -0.045421
 1921.0   -0.033921  -0.049036
 1922.0   -0.034925  -0.052651
 1923.0   -0.035929  -0.056266
 1924.0   -0.036933  -0.059881
 1925.0   -0.037937  -0.063496
 1926.0   -0.038430  -0.066959
 1927.0   -0.038922  -0.070422
 1928.0   -0.039415  -0.073885
 1929.0   -0.039908  -0.077349
 1930.0   -0.040401  -0.080812
 1931.0   -0.040439  -0.084333
 1932.0   -0.040476  -0.087853
 1933.0   -0.040514  -0.091374
 1934.0   -0.040552  -0.094895
 1935.0   -0.040589  -0.098416
 1936.0   -0.040189  -0.101821
 1937.0   -0.039789  -0.105226
 1938.0   -0.039388  -0.108630
 1939.0   -0.038988  -0.112035
 1940.0   -0.038588  -0.115440
 1941.0   -0.037792  -0.118671
 1942.0   -0.036995  -0.121902
 1943.0   -0.036199  -0.125133
 1944.0   -0.035403  -0.128364
 1945.0   -0.034607  -0.131595
 1946.0   -0.033320  -0.135043
 1947.0   -0.032032  -0.138491
 1948.0   -0.030745  -0.141939
 1949.0   -0.029458  -0.145387
 1950.0   -0.028170  -0.148835
 1951.0   -0.026882  -0.151150
 1952.0   -0.025594  -0.153464
 1953.0   -0.024306  -0.155779
 1954.0   -0.023017  -0.158093
 1955.0   -0.021729  -0.160407
 1956.0   -0.020059  -0.162883
 1957.0   -0.018388  -0.165358
 1958.0   -0.016718  -0.167834
 1959.0   -0.015047  -0.170309
 1960.0   -0.013377  -0.172785
 1961.0   -0.011523  -0.174971
 1962.0   -0.009669  -0.177157
 1963.0   -0.007814  -0.179343
 1964.0   -0.005960  -0.181530
 1965.0   -0.004106  -0.183716
 1966.0   -0.002117  -0.185612
 1967.0   -0.000129  -0.187508
 1968.0    0.001860  -0.189403
 1969.0    0.003849  -0.191299
 1970.0    0.005837  -0.193195
 1971.0    0.007916  -0.194807
