   W         M1-(eta_p)
 1920.0   -0.750603   0.704384
 1921.0   -0.758943   0.692017
 1922.0   -0.767284   0.679650
 1923.0   -0.775624   0.667283
 1924.0   -0.783964   0.654916
 1925.0   -0.792304   0.642548
 1926.0   -0.799337   0.629772
 1927.0   -0.806370   0.616996
 1928.0   -0.813403   0.604220
 1929.0   -0.820436   0.591444
 1930.0   -0.827469   0.578668
 1931.0   -0.833186   0.565650
 1932.0   -0.838903   0.552633
 1933.0   -0.844620   0.539616
 1934.0   -0.850338   0.526599
 1935.0   -0.856055   0.513582
 1936.0   -0.860474   0.500487
 1937.0   -0.864893   0.487392
 1938.0   -0.869312   0.474296
 1939.0   -0.873731   0.461201
 1940.0   -0.878150   0.448105
 1941.0   -0.881314   0.435082
 1942.0   -0.884478   0.422059
 1943.0   -0.887642   0.409035
 1944.0   -0.890806   0.396012
 1945.0   -0.893970   0.382988
 1946.0   -0.895940   0.370172
 1947.0   -0.897911   0.357356
 1948.0   -0.899882   0.344540
 1949.0   -0.901853   0.331724
 1950.0   -0.903823   0.318908
 1951.0   -0.904679   0.306418
 1952.0   -0.905535   0.293928
 1953.0   -0.906391   0.281439
 1954.0   -0.907246   0.268949
 1955.0   -0.908102   0.256459
 1956.0   -0.907931   0.244393
 1957.0   -0.907760   0.232328
 1958.0   -0.907589   0.220263
 1959.0   -0.907418   0.208197
 1960.0   -0.907247   0.196132
 1961.0   -0.906146   0.184571
 1962.0   -0.905046   0.173011
 1963.0   -0.903945   0.161450
 1964.0   -0.902844   0.149890
 1965.0   -0.901744   0.138330
 1966.0   -0.899812   0.127336
 1967.0   -0.897880   0.116342
 1968.0   -0.895948   0.105348
 1969.0   -0.894016   0.094354
 1970.0   -0.892085   0.083361
 1971.0   -0.889421   0.072979
