   W         M4+(eta_p)
 1640.0    0.000816  -0.001809
 1641.0    0.000833  -0.001834
 1642.0    0.000850  -0.001859
 1643.0    0.000867  -0.001884
 1644.0    0.000883  -0.001909
 1645.0    0.000900  -0.001934
 1646.0    0.000918  -0.001959
 1647.0    0.000936  -0.001985
 1648.0    0.000954  -0.002010
 1649.0    0.000972  -0.002036
 1650.0    0.000990  -0.002061
 1651.0    0.001009  -0.002087
 1652.0    0.001027  -0.002114
 1653.0    0.001046  -0.002140
 1654.0    0.001065  -0.002166
 1655.0    0.001084  -0.002192
 1656.0    0.001105  -0.002219
 1657.0    0.001125  -0.002245
 1658.0    0.001145  -0.002272
 1659.0    0.001165  -0.002298
 1660.0    0.001185  -0.002325
 1661.0    0.001206  -0.002352
 1662.0    0.001228  -0.002379
 1663.0    0.001249  -0.002406
 1664.0    0.001270  -0.002433
 1665.0    0.001292  -0.002461
 1666.0    0.001314  -0.002488
 1667.0    0.001337  -0.002516
 1668.0    0.001359  -0.002543
 1669.0    0.001382  -0.002571
 1670.0    0.001404  -0.002598
 1671.0    0.001428  -0.002626
 1672.0    0.001452  -0.002654
 1673.0    0.001475  -0.002682
 1674.0    0.001499  -0.002710
 1675.0    0.001523  -0.002737
 1676.0    0.001548  -0.002766
 1677.0    0.001573  -0.002794
 1678.0    0.001597  -0.002822
 1679.0    0.001622  -0.002850
 1680.0    0.001647  -0.002878
 1681.0    0.001673  -0.002907
 1682.0    0.001700  -0.002935
 1683.0    0.001726  -0.002964
 1684.0    0.001752  -0.002992
 1685.0    0.001778  -0.003021
 1686.0    0.001805  -0.003049
 1687.0    0.001833  -0.003078
 1688.0    0.001860  -0.003106
 1689.0    0.001888  -0.003135
 1690.0    0.001915  -0.003164
 1691.0    0.001944  -0.003192
 1692.0    0.001972  -0.003221
 1693.0    0.002001  -0.003250
 1694.0    0.002029  -0.003279
 1695.0    0.002058  -0.003307
 1696.0    0.002088  -0.003336
 1697.0    0.002118  -0.003365
 1698.0    0.002148  -0.003394
 1699.0    0.002177  -0.003423
 1700.0    0.002207  -0.003451
 1701.0    0.002238  -0.003480
 1702.0    0.002269  -0.003509
 1703.0    0.002301  -0.003538
 1704.0    0.002332  -0.003567
 1705.0    0.002363  -0.003596
 1706.0    0.002396  -0.003624
 1707.0    0.002428  -0.003653
 1708.0    0.002461  -0.003681
 1709.0    0.002494  -0.003709
 1710.0    0.002527  -0.003738
 1711.0    0.002560  -0.003767
 1712.0    0.002593  -0.003796
 1713.0    0.002626  -0.003825
 1714.0    0.002658  -0.003854
 1715.0    0.002691  -0.003883
 1716.0    0.002726  -0.003911
 1717.0    0.002761  -0.003940
 1718.0    0.002796  -0.003968
 1719.0    0.002830  -0.003996
 1720.0    0.002865  -0.004025
 1721.0    0.002901  -0.004053
 1722.0    0.002937  -0.004081
 1723.0    0.002973  -0.004109
 1724.0    0.003009  -0.004138
 1725.0    0.003045  -0.004166
 1726.0    0.003082  -0.004194
 1727.0    0.003119  -0.004221
 1728.0    0.003156  -0.004249
 1729.0    0.003193  -0.004277
 1730.0    0.003230  -0.004305
 1731.0    0.003268  -0.004333
 1732.0    0.003306  -0.004360
 1733.0    0.003345  -0.004388
 1734.0    0.003383  -0.004415
 1735.0    0.003421  -0.004442
 1736.0    0.003460  -0.004469
 1737.0    0.003500  -0.004496
 1738.0    0.003539  -0.004524
 1739.0    0.003578  -0.004551
 1740.0    0.003618  -0.004578
 1741.0    0.003658  -0.004604
 1742.0    0.003699  -0.004631
 1743.0    0.003739  -0.004657
 1744.0    0.003779  -0.004684
 1745.0    0.003820  -0.004710
 1746.0    0.003861  -0.004736
 1747.0    0.003903  -0.004762
 1748.0    0.003944  -0.004788
 1749.0    0.003986  -0.004814
 1750.0    0.004027  -0.004840
 1751.0    0.004070  -0.004865
 1752.0    0.004112  -0.004890
 1753.0    0.004155  -0.004916
 1754.0    0.004197  -0.004941
 1755.0    0.004240  -0.004966
 1756.0    0.004283  -0.004991
 1757.0    0.004327  -0.005015
 1758.0    0.004370  -0.005040
 1759.0    0.004414  -0.005065
 1760.0    0.004457  -0.005089
 1761.0    0.004502  -0.005113
 1762.0    0.004546  -0.005137
 1763.0    0.004590  -0.005161
 1764.0    0.004635  -0.005185
 1765.0    0.004679  -0.005208
 1766.0    0.004724  -0.005231
 1767.0    0.004770  -0.005255
 1768.0    0.004815  -0.005278
 1769.0    0.004860  -0.005301
 1770.0    0.004906  -0.005324
 1771.0    0.004952  -0.005346
 1772.0    0.004998  -0.005368
 1773.0    0.005044  -0.005390
 1774.0    0.005090  -0.005412
 1775.0    0.005136  -0.005434
 1776.0    0.005183  -0.005456
 1777.0    0.005230  -0.005477
 1778.0    0.005277  -0.005498
 1779.0    0.005324  -0.005519
 1780.0    0.005371  -0.005541
 1781.0    0.005419  -0.005561
 1782.0    0.005466  -0.005581
 1783.0    0.005514  -0.005601
 1784.0    0.005562  -0.005622
 1785.0    0.005610  -0.005642
 1786.0    0.005658  -0.005661
 1787.0    0.005706  -0.005680
 1788.0    0.005755  -0.005700
 1789.0    0.005803  -0.005719
 1790.0    0.005851  -0.005738
 1791.0    0.005900  -0.005756
 1792.0    0.005949  -0.005774
 1793.0    0.005998  -0.005793
 1794.0    0.006047  -0.005811
 1795.0    0.006096  -0.005829
 1796.0    0.006146  -0.005846
 1797.0    0.006195  -0.005863
 1798.0    0.006245  -0.005880
 1799.0    0.006295  -0.005897
 1800.0    0.006344  -0.005914
 1801.0    0.006394  -0.005930
 1802.0    0.006444  -0.005946
 1803.0    0.006494  -0.005962
 1804.0    0.006544  -0.005978
 1805.0    0.006594  -0.005994
 1806.0    0.006645  -0.006009
 1807.0    0.006696  -0.006023
 1808.0    0.006746  -0.006038
 1809.0    0.006797  -0.006053
 1810.0    0.006847  -0.006067
 1811.0    0.006898  -0.006081
 1812.0    0.006949  -0.006094
 1813.0    0.007000  -0.006108
 1814.0    0.007051  -0.006121
 1815.0    0.007101  -0.006135
 1816.0    0.007153  -0.006147
 1817.0    0.007204  -0.006159
 1818.0    0.007255  -0.006172
 1819.0    0.007306  -0.006184
 1820.0    0.007357  -0.006196
 1821.0    0.007409  -0.006207
 1822.0    0.007460  -0.006218
 1823.0    0.007512  -0.006229
 1824.0    0.007563  -0.006240
 1825.0    0.007615  -0.006251
 1826.0    0.007666  -0.006261
 1827.0    0.007718  -0.006270
 1828.0    0.007770  -0.006280
 1829.0    0.007821  -0.006290
 1830.0    0.007873  -0.006299
 1831.0    0.007924  -0.006308
 1832.0    0.007976  -0.006316
 1833.0    0.008028  -0.006324
 1834.0    0.008080  -0.006333
 1835.0    0.008131  -0.006341
 1836.0    0.008183  -0.006348
 1837.0    0.008235  -0.006355
 1838.0    0.008286  -0.006362
 1839.0    0.008338  -0.006369
 1840.0    0.008390  -0.006376
 1841.0    0.008442  -0.006382
 1842.0    0.008494  -0.006387
 1843.0    0.008546  -0.006393
 1844.0    0.008598  -0.006399
 1845.0    0.008650  -0.006405
 1846.0    0.008701  -0.006409
 1847.0    0.008753  -0.006414
 1848.0    0.008804  -0.006418
 1849.0    0.008856  -0.006422
 1850.0    0.008907  -0.006426
 1851.0    0.008958  -0.006429
 1852.0    0.009010  -0.006432
 1853.0    0.009061  -0.006434
 1854.0    0.009113  -0.006437
 1855.0    0.009164  -0.006440
 1856.0    0.009215  -0.006442
 1857.0    0.009266  -0.006443
 1858.0    0.009318  -0.006445
 1859.0    0.009369  -0.006446
 1860.0    0.009420  -0.006448
 1861.0    0.009471  -0.006448
 1862.0    0.009522  -0.006448
 1863.0    0.009572  -0.006448
 1864.0    0.009623  -0.006448
 1865.0    0.009674  -0.006449
 1866.0    0.009725  -0.006447
 1867.0    0.009775  -0.006446
 1868.0    0.009825  -0.006445
 1869.0    0.009876  -0.006444
 1870.0    0.009926  -0.006443
 1871.0    0.009976  -0.006440
 1872.0    0.010026  -0.006437
 1873.0    0.010076  -0.006435
 1874.0    0.010126  -0.006432
 1875.0    0.010176  -0.006430
 1876.0    0.010226  -0.006426
 1877.0    0.010275  -0.006422
 1878.0    0.010325  -0.006418
 1879.0    0.010374  -0.006414
 1880.0    0.010424  -0.006410
 1881.0    0.010473  -0.006405
 1882.0    0.010521  -0.006399
 1883.0    0.010570  -0.006394
 1884.0    0.010619  -0.006389
 1885.0    0.010668  -0.006384
 1886.0    0.010716  -0.006377
 1887.0    0.010764  -0.006371
 1888.0    0.010813  -0.006364
 1889.0    0.010861  -0.006357
 1890.0    0.010909  -0.006351
 1891.0    0.010956  -0.006343
 1892.0    0.011004  -0.006335
 1893.0    0.011051  -0.006327
 1894.0    0.011099  -0.006319
 1895.0    0.011146  -0.006312
 1896.0    0.011193  -0.006302
 1897.0    0.011240  -0.006293
 1898.0    0.011286  -0.006284
 1899.0    0.011333  -0.006275
 1900.0    0.011380  -0.006266
 1901.0    0.011425  -0.006256
 1902.0    0.011471  -0.006245
 1903.0    0.011517  -0.006235
 1904.0    0.011563  -0.006225
 1905.0    0.011609  -0.006214
 1906.0    0.011654  -0.006203
 1907.0    0.011698  -0.006191
 1908.0    0.011743  -0.006180
 1909.0    0.011788  -0.006168
 1910.0    0.011833  -0.006156
 1911.0    0.011877  -0.006144
 1912.0    0.011921  -0.006131
 1913.0    0.011965  -0.006118
 1914.0    0.012009  -0.006106
 1915.0    0.012053  -0.006093
 1916.0    0.012096  -0.006079
 1917.0    0.012139  -0.006065
 1918.0    0.012182  -0.006051
 1919.0    0.012224  -0.006038
 1920.0    0.012267  -0.006024
 1921.0    0.012309  -0.006009
 1922.0    0.012351  -0.005994
 1923.0    0.012393  -0.005979
 1924.0    0.012435  -0.005964
 1925.0    0.012476  -0.005949
 1926.0    0.012517  -0.005933
 1927.0    0.012558  -0.005917
 1928.0    0.012599  -0.005901
 1929.0    0.012639  -0.005885
 1930.0    0.012680  -0.005869
 1931.0    0.012720  -0.005852
 1932.0    0.012759  -0.005835
 1933.0    0.012799  -0.005818
 1934.0    0.012838  -0.005802
 1935.0    0.012878  -0.005785
 1936.0    0.012916  -0.005767
 1937.0    0.012955  -0.005749
 1938.0    0.012993  -0.005731
 1939.0    0.013031  -0.005713
 1940.0    0.013070  -0.005695
 1941.0    0.013107  -0.005676
 1942.0    0.013144  -0.005657
 1943.0    0.013181  -0.005639
 1944.0    0.013218  -0.005620
 1945.0    0.013255  -0.005601
 1946.0    0.013291  -0.005582
 1947.0    0.013326  -0.005562
 1948.0    0.013362  -0.005542
 1949.0    0.013398  -0.005523
 1950.0    0.013434  -0.005503
 1951.0    0.013468  -0.005483
 1952.0    0.013503  -0.005462
 1953.0    0.013537  -0.005442
 1954.0    0.013572  -0.005421
 1955.0    0.013606  -0.005401
 1956.0    0.013639  -0.005380
 1957.0    0.013672  -0.005359
 1958.0    0.013706  -0.005338
 1959.0    0.013739  -0.005317
 1960.0    0.013772  -0.005295
 1961.0    0.013803  -0.005274
 1962.0    0.013835  -0.005252
 1963.0    0.013867  -0.005230
 1964.0    0.013899  -0.005208
 1965.0    0.013930  -0.005187
 1966.0    0.013961  -0.005164
 1967.0    0.013991  -0.005142
 1968.0    0.014021  -0.005119
 1969.0    0.014052  -0.005097
 1970.0    0.014082  -0.005075
 1971.0    0.014111  -0.005052
