   W         M2+(eta_p)
 1604.0    0.044481  -0.065129
 1605.0    0.045397  -0.065799
 1606.0    0.046430  -0.066398
 1607.0    0.047463  -0.066997
 1608.0    0.048497  -0.067596
 1609.0    0.049530  -0.068195
 1610.0    0.050563  -0.068794
 1611.0    0.051713  -0.069294
 1612.0    0.052863  -0.069793
 1613.0    0.054012  -0.070292
 1614.0    0.055162  -0.070792
 1615.0    0.056311  -0.071291
 1616.0    0.057568  -0.071660
 1617.0    0.058825  -0.072030
 1618.0    0.060081  -0.072399
 1619.0    0.061338  -0.072768
 1620.0    0.062595  -0.073138
 1621.0    0.063941  -0.073347
 1622.0    0.065288  -0.073556
 1623.0    0.066634  -0.073765
 1624.0    0.067981  -0.073974
 1625.0    0.069327  -0.074183
 1626.0    0.070741  -0.074205
 1627.0    0.072154  -0.074227
 1628.0    0.073567  -0.074249
 1629.0    0.074980  -0.074271
 1630.0    0.076393  -0.074293
 1631.0    0.077829  -0.074102
 1632.0    0.079265  -0.073910
 1633.0    0.080702  -0.073719
 1634.0    0.082138  -0.073527
 1635.0    0.083574  -0.073335
 1636.0    0.084998  -0.072919
 1637.0    0.086422  -0.072503
 1638.0    0.087846  -0.072087
 1639.0    0.089270  -0.071671
 1640.0    0.090694  -0.071255
 1641.0    0.092056  -0.070611
 1642.0    0.093417  -0.069966
 1643.0    0.094779  -0.069321
 1644.0    0.096140  -0.068677
 1645.0    0.097502  -0.068032
 1646.0    0.098750  -0.067164
 1647.0    0.099999  -0.066296
 1648.0    0.101247  -0.065427
 1649.0    0.102496  -0.064559
 1650.0    0.103744  -0.063691
 1651.0    0.104834  -0.062635
 1652.0    0.105924  -0.061579
 1653.0    0.107013  -0.060522
 1654.0    0.108103  -0.059466
 1655.0    0.109193  -0.058410
 1656.0    0.110082  -0.057190
 1657.0    0.110972  -0.055971
 1658.0    0.111862  -0.054751
 1659.0    0.112752  -0.053531
 1660.0    0.113641  -0.052312
 1661.0    0.114301  -0.050975
 1662.0    0.114961  -0.049637
 1663.0    0.115620  -0.048300
 1664.0    0.116280  -0.046963
 1665.0    0.116939  -0.045626
 1666.0    0.117352  -0.044222
 1667.0    0.117764  -0.042818
 1668.0    0.118176  -0.041414
 1669.0    0.118589  -0.040010
 1670.0    0.119001  -0.038606
 1671.0    0.119162  -0.037186
 1672.0    0.119322  -0.035766
 1673.0    0.119483  -0.034346
 1674.0    0.119643  -0.032926
 1675.0    0.119804  -0.031506
 1676.0    0.119721  -0.030118
 1677.0    0.119638  -0.028730
 1678.0    0.119555  -0.027342
 1679.0    0.119472  -0.025954
 1680.0    0.119388  -0.024566
 1681.0    0.119079  -0.023251
 1682.0    0.118770  -0.021937
 1683.0    0.118461  -0.020623
 1684.0    0.118152  -0.019309
 1685.0    0.117843  -0.017994
 1686.0    0.117334  -0.016788
 1687.0    0.116824  -0.015581
 1688.0    0.116314  -0.014374
 1689.0    0.115804  -0.013168
 1690.0    0.115295  -0.011961
 1691.0    0.114614  -0.010887
 1692.0    0.113933  -0.009813
 1693.0    0.113252  -0.008739
 1694.0    0.112571  -0.007665
 1695.0    0.111890  -0.006591
 1696.0    0.111068  -0.005666
 1697.0    0.110247  -0.004740
 1698.0    0.109426  -0.003815
 1699.0    0.108605  -0.002890
 1700.0    0.107783  -0.001965
 1701.0    0.106852  -0.001197
 1702.0    0.105921  -0.000429
 1703.0    0.104990   0.000339
 1704.0    0.104059   0.001107
 1705.0    0.103128   0.001875
 1706.0    0.102112   0.002484
 1707.0    0.101097   0.003094
 1708.0    0.100081   0.003703
 1709.0    0.099066   0.004313
 1710.0    0.098051   0.004923
 1711.0    0.096985   0.005373
 1712.0    0.095920   0.005824
 1713.0    0.094855   0.006274
 1714.0    0.093790   0.006725
 1715.0    0.092725   0.007175
 1716.0    0.091622   0.007477
 1717.0    0.090519   0.007779
 1718.0    0.089415   0.008081
 1719.0    0.088312   0.008383
 1720.0    0.087209   0.008685
 1721.0    0.086089   0.008849
 1722.0    0.084969   0.009012
 1723.0    0.083849   0.009175
 1724.0    0.082730   0.009339
 1725.0    0.081610   0.009502
 1726.0    0.080488   0.009535
 1727.0    0.079367   0.009568
 1728.0    0.078245   0.009601
 1729.0    0.077124   0.009635
 1730.0    0.076002   0.009668
 1731.0    0.074890   0.009581
 1732.0    0.073778   0.009495
 1733.0    0.072667   0.009409
 1734.0    0.071555   0.009323
 1735.0    0.070443   0.009236
 1736.0    0.069350   0.009041
 1737.0    0.068257   0.008846
 1738.0    0.067164   0.008651
 1739.0    0.066071   0.008455
 1740.0    0.064978   0.008260
 1741.0    0.063911   0.007966
 1742.0    0.062843   0.007672
 1743.0    0.061776   0.007378
 1744.0    0.060709   0.007084
 1745.0    0.059641   0.006790
 1746.0    0.058605   0.006406
 1747.0    0.057569   0.006022
 1748.0    0.056533   0.005638
 1749.0    0.055497   0.005254
 1750.0    0.054460   0.004870
 1751.0    0.053460   0.004404
 1752.0    0.052459   0.003938
 1753.0    0.051458   0.003472
 1754.0    0.050457   0.003007
 1755.0    0.049456   0.002541
 1756.0    0.048493   0.002001
 1757.0    0.047531   0.001461
 1758.0    0.046568   0.000921
 1759.0    0.045606   0.000381
 1760.0    0.044643  -0.000159
 1761.0    0.043721  -0.000766
 1762.0    0.042798  -0.001372
 1763.0    0.041876  -0.001978
 1764.0    0.040953  -0.002584
 1765.0    0.040030  -0.003190
 1766.0    0.039152  -0.003861
 1767.0    0.038273  -0.004531
 1768.0    0.037394  -0.005201
 1769.0    0.036516  -0.005872
 1770.0    0.035637  -0.006542
 1771.0    0.034803  -0.007269
 1772.0    0.033969  -0.007997
 1773.0    0.033135  -0.008724
 1774.0    0.032301  -0.009452
 1775.0    0.031467  -0.010179
 1776.0    0.030679  -0.010959
 1777.0    0.029891  -0.011739
 1778.0    0.029103  -0.012519
 1779.0    0.028315  -0.013299
 1780.0    0.027527  -0.014079
 1781.0    0.026787  -0.014908
 1782.0    0.026047  -0.015737
 1783.0    0.025307  -0.016565
 1784.0    0.024566  -0.017394
 1785.0    0.023826  -0.018223
 1786.0    0.023135  -0.019096
 1787.0    0.022444  -0.019970
 1788.0    0.021752  -0.020844
 1789.0    0.021061  -0.021718
 1790.0    0.020370  -0.022592
 1791.0    0.019729  -0.023507
 1792.0    0.019088  -0.024423
 1793.0    0.018447  -0.025338
 1794.0    0.017807  -0.026254
 1795.0    0.017166  -0.027169
 1796.0    0.016577  -0.028124
 1797.0    0.015988  -0.029078
 1798.0    0.015398  -0.030032
 1799.0    0.014809  -0.030986
 1800.0    0.014220  -0.031940
 1801.0    0.013686  -0.032932
 1802.0    0.013152  -0.033923
 1803.0    0.012617  -0.034914
 1804.0    0.012083  -0.035906
 1805.0    0.011549  -0.036897
 1806.0    0.011067  -0.037919
 1807.0    0.010585  -0.038942
 1808.0    0.010103  -0.039964
 1809.0    0.009622  -0.040987
 1810.0    0.009140  -0.042009
 1811.0    0.008713  -0.043061
 1812.0    0.008287  -0.044113
 1813.0    0.007860  -0.045166
 1814.0    0.007434  -0.046218
 1815.0    0.007008  -0.047270
 1816.0    0.006640  -0.048350
 1817.0    0.006273  -0.049431
 1818.0    0.005905  -0.050512
 1819.0    0.005538  -0.051592
 1820.0    0.005171  -0.052673
 1821.0    0.004862  -0.053778
 1822.0    0.004554  -0.054883
 1823.0    0.004245  -0.055988
 1824.0    0.003937  -0.057093
 1825.0    0.003628  -0.058199
 1826.0    0.003380  -0.059325
 1827.0    0.003133  -0.060452
 1828.0    0.002885  -0.061579
 1829.0    0.002637  -0.062706
 1830.0    0.002389  -0.063833
 1831.0    0.002203  -0.064979
 1832.0    0.002018  -0.066125
 1833.0    0.001832  -0.067271
 1834.0    0.001646  -0.068417
 1835.0    0.001461  -0.069563
 1836.0    0.001338  -0.070724
 1837.0    0.001215  -0.071886
 1838.0    0.001092  -0.073048
 1839.0    0.000969  -0.074210
 1840.0    0.000846  -0.075372
 1841.0    0.000791  -0.076547
 1842.0    0.000736  -0.077721
 1843.0    0.000681  -0.078896
 1844.0    0.000626  -0.080071
 1845.0    0.000571  -0.081246
 1846.0    0.000580  -0.082430
 1847.0    0.000589  -0.083615
 1848.0    0.000598  -0.084799
 1849.0    0.000607  -0.085983
 1850.0    0.000616  -0.087168
 1851.0    0.000693  -0.088358
 1852.0    0.000770  -0.089549
 1853.0    0.000848  -0.090740
 1854.0    0.000925  -0.091930
 1855.0    0.001002  -0.093121
 1856.0    0.001151  -0.094315
 1857.0    0.001300  -0.095509
 1858.0    0.001449  -0.096703
 1859.0    0.001597  -0.097897
 1860.0    0.001746  -0.099091
 1861.0    0.001964  -0.100283
 1862.0    0.002181  -0.101476
 1863.0    0.002399  -0.102669
 1864.0    0.002616  -0.103861
 1865.0    0.002834  -0.105054
 1866.0    0.003117  -0.106241
 1867.0    0.003401  -0.107429
 1868.0    0.003684  -0.108616
 1869.0    0.003968  -0.109804
 1870.0    0.004251  -0.110991
 1871.0    0.004611  -0.112170
 1872.0    0.004970  -0.113350
 1873.0    0.005330  -0.114529
 1874.0    0.005689  -0.115708
 1875.0    0.006049  -0.116888
 1876.0    0.006480  -0.118054
 1877.0    0.006912  -0.119221
 1878.0    0.007344  -0.120387
 1879.0    0.007775  -0.121554
 1880.0    0.008207  -0.122721
 1881.0    0.008711  -0.123870
 1882.0    0.009216  -0.125020
 1883.0    0.009720  -0.126169
 1884.0    0.010225  -0.127319
 1885.0    0.010729  -0.128468
 1886.0    0.011306  -0.129596
 1887.0    0.011884  -0.130724
 1888.0    0.012461  -0.131852
 1889.0    0.013038  -0.132981
 1890.0    0.013616  -0.134109
 1891.0    0.014266  -0.135211
 1892.0    0.014916  -0.136313
 1893.0    0.015566  -0.137415
 1894.0    0.016216  -0.138517
 1895.0    0.016866  -0.139619
 1896.0    0.017588  -0.140691
 1897.0    0.018311  -0.141762
 1898.0    0.019033  -0.142833
 1899.0    0.019756  -0.143905
 1900.0    0.020478  -0.144976
 1901.0    0.021272  -0.146012
 1902.0    0.022066  -0.147048
 1903.0    0.022860  -0.148084
 1904.0    0.023654  -0.149120
 1905.0    0.024448  -0.150156
 1906.0    0.025313  -0.151152
 1907.0    0.026178  -0.152148
 1908.0    0.027042  -0.153143
 1909.0    0.027907  -0.154139
 1910.0    0.028772  -0.155135
 1911.0    0.029705  -0.156085
 1912.0    0.030639  -0.157036
 1913.0    0.031572  -0.157986
 1914.0    0.032506  -0.158936
 1915.0    0.033439  -0.159887
 1916.0    0.034440  -0.160787
 1917.0    0.035441  -0.161688
 1918.0    0.036442  -0.162588
 1919.0    0.037443  -0.163488
 1920.0    0.038444  -0.164389
 1921.0    0.039510  -0.165234
 1922.0    0.040576  -0.166080
 1923.0    0.041642  -0.166925
 1924.0    0.042707  -0.167770
 1925.0    0.043773  -0.168616
 1926.0    0.044901  -0.169401
 1927.0    0.046030  -0.170186
 1928.0    0.047158  -0.170972
 1929.0    0.048286  -0.171757
 1930.0    0.049414  -0.172543
 1931.0    0.050602  -0.173263
 1932.0    0.051789  -0.173984
 1933.0    0.052977  -0.174705
 1934.0    0.054164  -0.175426
 1935.0    0.055352  -0.176147
 1936.0    0.056595  -0.176798
 1937.0    0.057838  -0.177450
 1938.0    0.059081  -0.178101
 1939.0    0.060324  -0.178752
 1940.0    0.061567  -0.179404
 1941.0    0.062862  -0.179982
 1942.0    0.064157  -0.180559
 1943.0    0.065452  -0.181137
 1944.0    0.066747  -0.181715
 1945.0    0.068041  -0.182293
 1946.0    0.069384  -0.182792
 1947.0    0.070726  -0.183292
 1948.0    0.072068  -0.183792
 1949.0    0.073410  -0.184292
 1950.0    0.074752  -0.184792
 1951.0    0.076136  -0.185210
 1952.0    0.077521  -0.185628
 1953.0    0.078905  -0.186046
 1954.0    0.080290  -0.186464
 1955.0    0.081674  -0.186882
 1956.0    0.083096  -0.187214
 1957.0    0.084518  -0.187547
 1958.0    0.085939  -0.187879
 1959.0    0.087361  -0.188212
 1960.0    0.088783  -0.188544
 1961.0    0.090236  -0.188788
 1962.0    0.091689  -0.189032
 1963.0    0.093142  -0.189276
 1964.0    0.094595  -0.189520
 1965.0    0.096048  -0.189764
 1966.0    0.097527  -0.189917
 1967.0    0.099006  -0.190069
 1968.0    0.100485  -0.190222
 1969.0    0.101963  -0.190375
 1970.0    0.103442  -0.190527
 1971.0    0.104940  -0.190586
