   W         E2-(eta_p)
 1540.0   -0.076526  -0.621189
 1541.0   -0.069905  -0.624335
 1542.0   -0.063283  -0.627480
 1543.0   -0.056662  -0.630626
 1544.0   -0.050040  -0.633771
 1545.0   -0.043419  -0.636916
 1546.0   -0.037375  -0.638555
 1547.0   -0.031332  -0.640193
 1548.0   -0.025288  -0.641831
 1549.0   -0.019245  -0.643469
 1550.0   -0.013201  -0.645108
 1551.0   -0.007915  -0.645559
 1552.0   -0.002628  -0.646011
 1553.0    0.002659  -0.646463
 1554.0    0.007946  -0.646915
 1555.0    0.013232  -0.647367
 1556.0    0.017675  -0.646925
 1557.0    0.022117  -0.646483
 1558.0    0.026559  -0.646041
 1559.0    0.031002  -0.645599
 1560.0    0.035444  -0.645158
 1561.0    0.039032  -0.644092
 1562.0    0.042620  -0.643026
 1563.0    0.046208  -0.641960
 1564.0    0.049796  -0.640895
 1565.0    0.053385  -0.639829
 1566.0    0.056134  -0.638341
 1567.0    0.058883  -0.636854
 1568.0    0.061632  -0.635366
 1569.0    0.064381  -0.633878
 1570.0    0.067130  -0.632390
 1571.0    0.069095  -0.630661
 1572.0    0.071060  -0.628932
 1573.0    0.073025  -0.627203
 1574.0    0.074990  -0.625474
 1575.0    0.076956  -0.623744
 1576.0    0.078202  -0.621913
 1577.0    0.079449  -0.620082
 1578.0    0.080695  -0.618251
 1579.0    0.081942  -0.616420
 1580.0    0.083188  -0.614589
 1581.0    0.083785  -0.612764
 1582.0    0.084382  -0.610940
 1583.0    0.084979  -0.609115
 1584.0    0.085576  -0.607291
 1585.0    0.086173  -0.605466
 1586.0    0.086193  -0.603735
 1587.0    0.086213  -0.602005
 1588.0    0.086234  -0.600274
 1589.0    0.086254  -0.598544
 1590.0    0.086274  -0.596813
 1591.0    0.085786  -0.595243
 1592.0    0.085298  -0.593673
 1593.0    0.084811  -0.592103
 1594.0    0.084323  -0.590533
 1595.0    0.083835  -0.588963
 1596.0    0.082905  -0.587607
 1597.0    0.081975  -0.586250
 1598.0    0.081045  -0.584893
 1599.0    0.080115  -0.583536
 1600.0    0.079185  -0.582180
 1601.0    0.077874  -0.581077
 1602.0    0.076563  -0.579975
 1603.0    0.075252  -0.578872
 1604.0    0.073941  -0.577770
 1605.0    0.072630  -0.576668
 1606.0    0.070995  -0.575852
 1607.0    0.069361  -0.575036
 1608.0    0.067726  -0.574221
 1609.0    0.066092  -0.573405
 1610.0    0.064458  -0.572590
 1611.0    0.062553  -0.572086
 1612.0    0.060649  -0.571583
 1613.0    0.058745  -0.571080
 1614.0    0.056841  -0.570577
 1615.0    0.054936  -0.570073
 1616.0    0.052813  -0.569903
 1617.0    0.050689  -0.569733
 1618.0    0.048566  -0.569562
 1619.0    0.046442  -0.569392
 1620.0    0.044318  -0.569222
 1621.0    0.042023  -0.569401
 1622.0    0.039728  -0.569580
 1623.0    0.037433  -0.569759
 1624.0    0.035138  -0.569938
 1625.0    0.032843  -0.570117
 1626.0    0.030422  -0.570659
 1627.0    0.028002  -0.571201
 1628.0    0.025582  -0.571743
 1629.0    0.023162  -0.572285
 1630.0    0.020741  -0.572828
 1631.0    0.018238  -0.573741
 1632.0    0.015735  -0.574654
 1633.0    0.013232  -0.575567
 1634.0    0.010729  -0.576480
 1635.0    0.008226  -0.577393
 1636.0    0.005686  -0.578687
 1637.0    0.003145  -0.579980
 1638.0    0.000604  -0.581274
 1639.0   -0.001936  -0.582568
 1640.0   -0.004477  -0.583862
 1641.0   -0.007013  -0.585541
 1642.0   -0.009548  -0.587220
 1643.0   -0.012084  -0.588899
 1644.0   -0.014620  -0.590578
 1645.0   -0.017156  -0.592257
 1646.0   -0.019646  -0.594329
 1647.0   -0.022136  -0.596401
 1648.0   -0.024626  -0.598472
 1649.0   -0.027117  -0.600544
 1650.0   -0.029607  -0.602616
 1651.0   -0.032003  -0.605068
 1652.0   -0.034398  -0.607519
 1653.0   -0.036794  -0.609971
 1654.0   -0.039190  -0.612422
 1655.0   -0.041586  -0.614874
 1656.0   -0.043852  -0.617709
 1657.0   -0.046118  -0.620545
 1658.0   -0.048384  -0.623381
 1659.0   -0.050650  -0.626217
 1660.0   -0.052916  -0.629053
 1661.0   -0.055008  -0.632262
 1662.0   -0.057100  -0.635472
 1663.0   -0.059191  -0.638681
 1664.0   -0.061283  -0.641891
 1665.0   -0.063375  -0.645101
 1666.0   -0.065228  -0.648711
 1667.0   -0.067080  -0.652322
 1668.0   -0.068933  -0.655932
 1669.0   -0.070786  -0.659542
 1670.0   -0.072639  -0.663153
 1671.0   -0.074234  -0.667105
 1672.0   -0.075829  -0.671056
 1673.0   -0.077424  -0.675008
 1674.0   -0.079019  -0.678960
 1675.0   -0.080615  -0.682912
 1676.0   -0.081896  -0.687208
 1677.0   -0.083178  -0.691504
 1678.0   -0.084459  -0.695800
 1679.0   -0.085741  -0.700096
 1680.0   -0.087022  -0.704392
 1681.0   -0.087945  -0.709011
 1682.0   -0.088868  -0.713629
 1683.0   -0.089791  -0.718248
 1684.0   -0.090714  -0.722866
 1685.0   -0.091637  -0.727485
 1686.0   -0.092157  -0.732401
 1687.0   -0.092676  -0.737317
 1688.0   -0.093196  -0.742233
 1689.0   -0.093716  -0.747149
 1690.0   -0.094236  -0.752065
 1691.0   -0.094309  -0.757248
 1692.0   -0.094382  -0.762431
 1693.0   -0.094455  -0.767614
 1694.0   -0.094528  -0.772797
 1695.0   -0.094601  -0.777980
 1696.0   -0.094186  -0.783395
 1697.0   -0.093771  -0.788810
 1698.0   -0.093356  -0.794224
 1699.0   -0.092940  -0.799639
 1700.0   -0.092525  -0.805054
 1701.0   -0.091583  -0.810660
 1702.0   -0.090641  -0.816266
 1703.0   -0.089699  -0.821871
 1704.0   -0.088757  -0.827477
 1705.0   -0.087814  -0.833083
 1706.0   -0.086310  -0.838834
 1707.0   -0.084806  -0.844584
 1708.0   -0.083302  -0.850335
 1709.0   -0.081797  -0.856086
 1710.0   -0.080293  -0.861837
 1711.0   -0.078196  -0.867681
 1712.0   -0.076099  -0.873525
 1713.0   -0.074002  -0.879369
 1714.0   -0.071906  -0.885214
 1715.0   -0.069809  -0.891058
 1716.0   -0.067094  -0.896940
 1717.0   -0.064380  -0.902822
 1718.0   -0.061666  -0.908703
 1719.0   -0.058952  -0.914585
 1720.0   -0.056238  -0.920467
 1721.0   -0.052887  -0.926327
 1722.0   -0.049537  -0.932187
 1723.0   -0.046187  -0.938047
 1724.0   -0.042836  -0.943906
 1725.0   -0.039486  -0.949766
 1726.0   -0.035489  -0.955538
 1727.0   -0.031492  -0.961310
 1728.0   -0.027496  -0.967081
 1729.0   -0.023499  -0.972853
 1730.0   -0.019502  -0.978625
 1731.0   -0.014856  -0.984244
 1732.0   -0.010209  -0.989863
 1733.0   -0.005562  -0.995482
 1734.0   -0.000915  -1.001101
 1735.0    0.003731  -1.006720
 1736.0    0.009023  -1.012117
 1737.0    0.014315  -1.017514
 1738.0    0.019607  -1.022911
 1739.0    0.024899  -1.028309
 1740.0    0.030191  -1.033706
 1741.0    0.036112  -1.038809
 1742.0    0.042033  -1.043912
 1743.0    0.047955  -1.049016
 1744.0    0.053876  -1.054119
 1745.0    0.059797  -1.059222
 1746.0    0.066325  -1.063964
 1747.0    0.072853  -1.068706
 1748.0    0.079381  -1.073447
 1749.0    0.085909  -1.078189
 1750.0    0.092436  -1.082930
 1751.0    0.099538  -1.087243
 1752.0    0.106639  -1.091555
 1753.0    0.113740  -1.095867
 1754.0    0.120842  -1.100179
 1755.0    0.127943  -1.104491
 1756.0    0.135576  -1.108310
 1757.0    0.143210  -1.112128
 1758.0    0.150843  -1.115947
 1759.0    0.158476  -1.119765
 1760.0    0.166109  -1.123584
 1761.0    0.174224  -1.126850
 1762.0    0.182339  -1.130117
 1763.0    0.190454  -1.133384
 1764.0    0.198569  -1.136650
 1765.0    0.206684  -1.139917
 1766.0    0.215224  -1.142574
 1767.0    0.223763  -1.145231
 1768.0    0.232303  -1.147889
 1769.0    0.240842  -1.150546
 1770.0    0.249382  -1.153203
 1771.0    0.258281  -1.155205
 1772.0    0.267181  -1.157207
 1773.0    0.276080  -1.159209
 1774.0    0.284980  -1.161211
 1775.0    0.293879  -1.163214
 1776.0    0.303067  -1.164520
 1777.0    0.312256  -1.165827
 1778.0    0.321444  -1.167134
 1779.0    0.330632  -1.168441
 1780.0    0.339821  -1.169748
 1781.0    0.349223  -1.170328
 1782.0    0.358625  -1.170908
 1783.0    0.368026  -1.171488
 1784.0    0.377428  -1.172068
 1785.0    0.386830  -1.172648
 1786.0    0.397551  -1.172556
 1787.0    0.408272  -1.172463
 1788.0    0.418993  -1.172371
 1789.0    0.429714  -1.172278
 1790.0    0.440435  -1.172186
 1791.0    0.448841  -1.171177
 1792.0    0.457246  -1.170168
 1793.0    0.465652  -1.169159
 1794.0    0.474057  -1.168151
 1795.0    0.482463  -1.167142
 1796.0    0.492022  -1.165444
 1797.0    0.501582  -1.163746
 1798.0    0.511141  -1.162048
 1799.0    0.520701  -1.160350
 1800.0    0.530260  -1.158652
 1801.0    0.539707  -1.156191
 1802.0    0.549153  -1.153731
 1803.0    0.558599  -1.151271
 1804.0    0.568045  -1.148811
 1805.0    0.577492  -1.146351
 1806.0    0.586742  -1.143149
 1807.0    0.595993  -1.139948
 1808.0    0.605243  -1.136747
 1809.0    0.614494  -1.133545
 1810.0    0.623745  -1.130344
 1811.0    0.632719  -1.126425
 1812.0    0.641694  -1.122507
 1813.0    0.650668  -1.118589
 1814.0    0.659643  -1.114670
 1815.0    0.668618  -1.110752
 1816.0    0.677238  -1.106149
 1817.0    0.685859  -1.101547
 1818.0    0.694480  -1.096944
 1819.0    0.703101  -1.092341
 1820.0    0.711722  -1.087739
 1821.0    0.719916  -1.082499
 1822.0    0.728110  -1.077260
 1823.0    0.736304  -1.072020
 1824.0    0.744498  -1.066781
 1825.0    0.752692  -1.061542
 1826.0    0.760392  -1.055720
 1827.0    0.768091  -1.049899
 1828.0    0.775791  -1.044077
 1829.0    0.783491  -1.038255
 1830.0    0.791190  -1.032434
 1831.0    0.798336  -1.026094
 1832.0    0.805481  -1.019753
 1833.0    0.812626  -1.013413
 1834.0    0.819771  -1.007073
 1835.0    0.826916  -1.000733
 1836.0    0.833455  -0.993943
 1837.0    0.839993  -0.987154
 1838.0    0.846531  -0.980364
 1839.0    0.853069  -0.973575
 1840.0    0.859607  -0.966785
 1841.0    0.865477  -0.959633
 1842.0    0.871347  -0.952481
 1843.0    0.877218  -0.945329
 1844.0    0.883088  -0.938177
 1845.0    0.888958  -0.931025
 1846.0    0.894191  -0.923595
 1847.0    0.899424  -0.916165
 1848.0    0.904657  -0.908735
 1849.0    0.909889  -0.901305
 1850.0    0.915122  -0.893875
 1851.0    0.919638  -0.886253
 1852.0    0.924154  -0.878630
 1853.0    0.928670  -0.871007
 1854.0    0.933186  -0.863384
 1855.0    0.937703  -0.855762
 1856.0    0.941521  -0.848040
 1857.0    0.945340  -0.840318
 1858.0    0.949158  -0.832596
 1859.0    0.952977  -0.824874
 1860.0    0.956796  -0.817152
 1861.0    0.959933  -0.809425
 1862.0    0.963069  -0.801697
 1863.0    0.966206  -0.793970
 1864.0    0.969343  -0.786243
 1865.0    0.972480  -0.778516
 1866.0    0.974967  -0.770872
 1867.0    0.977455  -0.763229
 1868.0    0.979942  -0.755585
 1869.0    0.982429  -0.747942
 1870.0    0.984916  -0.740298
 1871.0    0.986789  -0.732813
 1872.0    0.988663  -0.725328
 1873.0    0.990536  -0.717842
 1874.0    0.992409  -0.710357
 1875.0    0.994283  -0.702872
 1876.0    0.995602  -0.695616
 1877.0    0.996922  -0.688360
 1878.0    0.998241  -0.681105
 1879.0    0.999561  -0.673849
 1880.0    1.000880  -0.666593
 1881.0    1.001712  -0.659623
 1882.0    1.002544  -0.652653
 1883.0    1.003376  -0.645683
 1884.0    1.004207  -0.638713
 1885.0    1.005039  -0.631743
 1886.0    1.005456  -0.625100
 1887.0    1.005873  -0.618456
 1888.0    1.006290  -0.611812
 1889.0    1.006707  -0.605169
 1890.0    1.007124  -0.598525
 1891.0    1.007203  -0.592232
 1892.0    1.007281  -0.585940
 1893.0    1.007360  -0.579648
 1894.0    1.007438  -0.573356
 1895.0    1.007517  -0.567063
 1896.0    1.007332  -0.561132
 1897.0    1.007147  -0.555200
 1898.0    1.006963  -0.549269
 1899.0    1.006778  -0.543337
 1900.0    1.006593  -0.537406
 1901.0    1.006216  -0.531830
 1902.0    1.005840  -0.526255
 1903.0    1.005463  -0.520680
 1904.0    1.005086  -0.515104
 1905.0    1.004710  -0.509529
 1906.0    1.004206  -0.504292
 1907.0    1.003701  -0.499055
 1908.0    1.003197  -0.493819
 1909.0    1.002693  -0.488582
 1910.0    1.002189  -0.483346
 1911.0    1.001613  -0.478421
 1912.0    1.001037  -0.473497
 1913.0    1.000461  -0.468573
 1914.0    0.999885  -0.463649
 1915.0    0.999309  -0.458725
 1916.0    0.998707  -0.454079
 1917.0    0.998105  -0.449433
 1918.0    0.997502  -0.444787
 1919.0    0.996900  -0.440141
 1920.0    0.996298  -0.435495
 1921.0    0.995705  -0.431089
 1922.0    0.995112  -0.426683
 1923.0    0.994519  -0.422278
 1924.0    0.993926  -0.417872
 1925.0    0.993333  -0.413467
 1926.0    0.992775  -0.409262
 1927.0    0.992217  -0.405057
 1928.0    0.991659  -0.400852
 1929.0    0.991101  -0.396648
 1930.0    0.990543  -0.392443
 1931.0    0.990037  -0.388399
 1932.0    0.989530  -0.384356
 1933.0    0.989024  -0.380313
 1934.0    0.988517  -0.376269
 1935.0    0.988010  -0.372226
 1936.0    0.987564  -0.368306
 1937.0    0.987118  -0.364386
 1938.0    0.986671  -0.360467
 1939.0    0.986225  -0.356547
 1940.0    0.985779  -0.352627
 1941.0    0.985395  -0.348796
 1942.0    0.985011  -0.344966
 1943.0    0.984627  -0.341135
 1944.0    0.984243  -0.337304
 1945.0    0.983858  -0.333473
 1946.0    0.983534  -0.329700
 1947.0    0.983209  -0.325927
 1948.0    0.982884  -0.322153
 1949.0    0.982560  -0.318380
 1950.0    0.982235  -0.314607
 1951.0    0.981963  -0.310864
 1952.0    0.981690  -0.307121
 1953.0    0.981418  -0.303379
 1954.0    0.981145  -0.299636
 1955.0    0.980873  -0.295893
 1956.0    0.980643  -0.292157
 1957.0    0.980414  -0.288420
 1958.0    0.980184  -0.284683
 1959.0    0.979954  -0.280947
 1960.0    0.979724  -0.277210
 1961.0    0.979525  -0.273461
 1962.0    0.979326  -0.269711
 1963.0    0.979126  -0.265961
 1964.0    0.978927  -0.262212
 1965.0    0.978728  -0.258462
 1966.0    0.978546  -0.254682
 1967.0    0.978364  -0.250902
 1968.0    0.978182  -0.247123
 1969.0    0.978000  -0.243343
 1970.0    0.977818  -0.239563
 1971.0    0.977639  -0.235740
