   W         M4-(eta_p)
 1639.0    0.001121  -0.002926
 1640.0    0.001147  -0.002972
 1641.0    0.001177  -0.003019
 1642.0    0.001206  -0.003067
 1643.0    0.001235  -0.003114
 1644.0    0.001264  -0.003162
 1645.0    0.001294  -0.003209
 1646.0    0.001326  -0.003259
 1647.0    0.001357  -0.003308
 1648.0    0.001389  -0.003358
 1649.0    0.001421  -0.003407
 1650.0    0.001453  -0.003457
 1651.0    0.001488  -0.003508
 1652.0    0.001522  -0.003560
 1653.0    0.001557  -0.003611
 1654.0    0.001592  -0.003663
 1655.0    0.001626  -0.003714
 1656.0    0.001664  -0.003768
 1657.0    0.001702  -0.003821
 1658.0    0.001739  -0.003875
 1659.0    0.001777  -0.003928
 1660.0    0.001814  -0.003982
 1661.0    0.001855  -0.004037
 1662.0    0.001896  -0.004093
 1663.0    0.001936  -0.004148
 1664.0    0.001977  -0.004204
 1665.0    0.002018  -0.004259
 1666.0    0.002062  -0.004316
 1667.0    0.002106  -0.004374
 1668.0    0.002149  -0.004431
 1669.0    0.002193  -0.004488
 1670.0    0.002237  -0.004546
 1671.0    0.002285  -0.004605
 1672.0    0.002332  -0.004664
 1673.0    0.002379  -0.004723
 1674.0    0.002426  -0.004783
 1675.0    0.002474  -0.004842
 1676.0    0.002524  -0.004903
 1677.0    0.002575  -0.004964
 1678.0    0.002626  -0.005025
 1679.0    0.002677  -0.005086
 1680.0    0.002728  -0.005147
 1681.0    0.002782  -0.005209
 1682.0    0.002837  -0.005272
 1683.0    0.002891  -0.005335
 1684.0    0.002946  -0.005398
 1685.0    0.003000  -0.005460
 1686.0    0.003058  -0.005525
 1687.0    0.003117  -0.005589
 1688.0    0.003175  -0.005653
 1689.0    0.003233  -0.005718
 1690.0    0.003292  -0.005782
 1691.0    0.003354  -0.005848
 1692.0    0.003416  -0.005914
 1693.0    0.003479  -0.005980
 1694.0    0.003541  -0.006046
 1695.0    0.003603  -0.006112
 1696.0    0.003670  -0.006180
 1697.0    0.003736  -0.006247
 1698.0    0.003803  -0.006315
 1699.0    0.003869  -0.006382
 1700.0    0.003936  -0.006449
 1701.0    0.004006  -0.006518
 1702.0    0.004077  -0.006587
 1703.0    0.004148  -0.006656
 1704.0    0.004219  -0.006725
 1705.0    0.004290  -0.006794
 1706.0    0.004366  -0.006864
 1707.0    0.004442  -0.006935
 1708.0    0.004519  -0.007006
 1709.0    0.004595  -0.007076
 1710.0    0.004671  -0.007147
 1711.0    0.004750  -0.007218
 1712.0    0.004828  -0.007289
 1713.0    0.004907  -0.007360
 1714.0    0.004985  -0.007431
 1715.0    0.005063  -0.007502
 1716.0    0.005148  -0.007574
 1717.0    0.005233  -0.007647
 1718.0    0.005317  -0.007719
 1719.0    0.005402  -0.007792
 1720.0    0.005487  -0.007865
 1721.0    0.005576  -0.007938
 1722.0    0.005665  -0.008012
 1723.0    0.005755  -0.008085
 1724.0    0.005844  -0.008159
 1725.0    0.005934  -0.008233
 1726.0    0.006028  -0.008307
 1727.0    0.006123  -0.008381
 1728.0    0.006217  -0.008456
 1729.0    0.006312  -0.008530
 1730.0    0.006407  -0.008605
 1731.0    0.006506  -0.008680
 1732.0    0.006606  -0.008755
 1733.0    0.006706  -0.008831
 1734.0    0.006805  -0.008906
 1735.0    0.006905  -0.008981
 1736.0    0.007010  -0.009057
 1737.0    0.007115  -0.009133
 1738.0    0.007220  -0.009209
 1739.0    0.007325  -0.009285
 1740.0    0.007430  -0.009361
 1741.0    0.007541  -0.009438
 1742.0    0.007651  -0.009514
 1743.0    0.007762  -0.009590
 1744.0    0.007872  -0.009667
 1745.0    0.007983  -0.009743
 1746.0    0.008099  -0.009820
 1747.0    0.008215  -0.009897
 1748.0    0.008331  -0.009974
 1749.0    0.008447  -0.010051
 1750.0    0.008564  -0.010128
 1751.0    0.008686  -0.010205
 1752.0    0.008807  -0.010283
 1753.0    0.008929  -0.010360
 1754.0    0.009051  -0.010437
 1755.0    0.009173  -0.010514
 1756.0    0.009301  -0.010591
 1757.0    0.009429  -0.010669
 1758.0    0.009557  -0.010746
 1759.0    0.009684  -0.010824
 1760.0    0.009812  -0.010901
 1761.0    0.009946  -0.010978
 1762.0    0.010080  -0.011056
 1763.0    0.010214  -0.011133
 1764.0    0.010348  -0.011210
 1765.0    0.010482  -0.011288
 1766.0    0.010622  -0.011365
 1767.0    0.010762  -0.011442
 1768.0    0.010902  -0.011519
 1769.0    0.011042  -0.011596
 1770.0    0.011182  -0.011674
 1771.0    0.011328  -0.011751
 1772.0    0.011475  -0.011827
 1773.0    0.011621  -0.011904
 1774.0    0.011768  -0.011981
 1775.0    0.011914  -0.012058
 1776.0    0.012067  -0.012134
 1777.0    0.012220  -0.012211
 1778.0    0.012373  -0.012287
 1779.0    0.012525  -0.012364
 1780.0    0.012678  -0.012440
 1781.0    0.012838  -0.012516
 1782.0    0.012997  -0.012592
 1783.0    0.013157  -0.012667
 1784.0    0.013316  -0.012743
 1785.0    0.013475  -0.012819
 1786.0    0.013642  -0.012894
 1787.0    0.013808  -0.012969
 1788.0    0.013974  -0.013044
 1789.0    0.014140  -0.013118
 1790.0    0.014306  -0.013193
 1791.0    0.014479  -0.013267
 1792.0    0.014653  -0.013341
 1793.0    0.014826  -0.013415
 1794.0    0.014999  -0.013489
 1795.0    0.015172  -0.013563
 1796.0    0.015352  -0.013635
 1797.0    0.015532  -0.013708
 1798.0    0.015712  -0.013781
 1799.0    0.015892  -0.013853
 1800.0    0.016072  -0.013926
 1801.0    0.016259  -0.013997
 1802.0    0.016446  -0.014068
 1803.0    0.016634  -0.014140
 1804.0    0.016821  -0.014211
 1805.0    0.017008  -0.014282
 1806.0    0.017202  -0.014352
 1807.0    0.017397  -0.014421
 1808.0    0.017591  -0.014491
 1809.0    0.017786  -0.014560
 1810.0    0.017980  -0.014630
 1811.0    0.018182  -0.014698
 1812.0    0.018384  -0.014766
 1813.0    0.018586  -0.014833
 1814.0    0.018787  -0.014901
 1815.0    0.018989  -0.014969
 1816.0    0.019199  -0.015034
 1817.0    0.019408  -0.015100
 1818.0    0.019617  -0.015166
 1819.0    0.019827  -0.015231
 1820.0    0.020036  -0.015297
 1821.0    0.020253  -0.015360
 1822.0    0.020470  -0.015424
 1823.0    0.020687  -0.015487
 1824.0    0.020904  -0.015550
 1825.0    0.021121  -0.015613
 1826.0    0.021346  -0.015674
 1827.0    0.021571  -0.015735
 1828.0    0.021795  -0.015796
 1829.0    0.022020  -0.015856
 1830.0    0.022245  -0.015917
 1831.0    0.022478  -0.015975
 1832.0    0.022710  -0.016033
 1833.0    0.022943  -0.016091
 1834.0    0.023176  -0.016149
 1835.0    0.023408  -0.016207
 1836.0    0.023649  -0.016262
 1837.0    0.023890  -0.016316
 1838.0    0.024130  -0.016371
 1839.0    0.024371  -0.016426
 1840.0    0.024612  -0.016481
 1841.0    0.024860  -0.016532
 1842.0    0.025109  -0.016583
 1843.0    0.025357  -0.016634
 1844.0    0.025605  -0.016685
 1845.0    0.025853  -0.016736
 1846.0    0.026111  -0.016784
 1847.0    0.026368  -0.016832
 1848.0    0.026625  -0.016880
 1849.0    0.026883  -0.016928
 1850.0    0.027140  -0.016976
 1851.0    0.027405  -0.017020
 1852.0    0.027671  -0.017063
 1853.0    0.027936  -0.017107
 1854.0    0.028201  -0.017151
 1855.0    0.028467  -0.017195
 1856.0    0.028741  -0.017234
 1857.0    0.029015  -0.017273
 1858.0    0.029289  -0.017313
 1859.0    0.029562  -0.017352
 1860.0    0.029836  -0.017392
 1861.0    0.030119  -0.017427
 1862.0    0.030401  -0.017461
 1863.0    0.030684  -0.017496
 1864.0    0.030966  -0.017531
 1865.0    0.031249  -0.017566
 1866.0    0.031540  -0.017596
 1867.0    0.031831  -0.017626
 1868.0    0.032122  -0.017656
 1869.0    0.032413  -0.017685
 1870.0    0.032704  -0.017715
 1871.0    0.033004  -0.017740
 1872.0    0.033304  -0.017764
 1873.0    0.033604  -0.017789
 1874.0    0.033904  -0.017813
 1875.0    0.034204  -0.017838
 1876.0    0.034513  -0.017857
 1877.0    0.034822  -0.017876
 1878.0    0.035131  -0.017894
 1879.0    0.035440  -0.017913
 1880.0    0.035748  -0.017932
 1881.0    0.036066  -0.017945
 1882.0    0.036384  -0.017957
 1883.0    0.036702  -0.017970
 1884.0    0.037020  -0.017983
 1885.0    0.037338  -0.017996
 1886.0    0.037665  -0.018002
 1887.0    0.037992  -0.018008
 1888.0    0.038319  -0.018014
 1889.0    0.038645  -0.018020
 1890.0    0.038972  -0.018027
 1891.0    0.039309  -0.018026
 1892.0    0.039645  -0.018025
 1893.0    0.039981  -0.018024
 1894.0    0.040317  -0.018023
 1895.0    0.040653  -0.018023
 1896.0    0.040998  -0.018015
 1897.0    0.041344  -0.018006
 1898.0    0.041689  -0.017998
 1899.0    0.042035  -0.017990
 1900.0    0.042380  -0.017982
 1901.0    0.042735  -0.017966
 1902.0    0.043089  -0.017950
 1903.0    0.043444  -0.017934
 1904.0    0.043799  -0.017918
 1905.0    0.044154  -0.017902
 1906.0    0.044518  -0.017877
 1907.0    0.044882  -0.017853
 1908.0    0.045246  -0.017828
 1909.0    0.045610  -0.017804
 1910.0    0.045974  -0.017779
 1911.0    0.046348  -0.017746
 1912.0    0.046721  -0.017712
 1913.0    0.047095  -0.017679
 1914.0    0.047468  -0.017646
 1915.0    0.047842  -0.017612
 1916.0    0.048225  -0.017569
 1917.0    0.048608  -0.017527
 1918.0    0.048991  -0.017484
 1919.0    0.049374  -0.017441
 1920.0    0.049757  -0.017398
 1921.0    0.050150  -0.017345
 1922.0    0.050543  -0.017292
 1923.0    0.050935  -0.017239
 1924.0    0.051328  -0.017186
 1925.0    0.051721  -0.017133
 1926.0    0.052123  -0.017069
 1927.0    0.052525  -0.017006
 1928.0    0.052927  -0.016942
 1929.0    0.053329  -0.016879
 1930.0    0.053731  -0.016815
 1931.0    0.054143  -0.016740
 1932.0    0.054554  -0.016665
 1933.0    0.054966  -0.016590
 1934.0    0.055378  -0.016515
 1935.0    0.055790  -0.016440
 1936.0    0.056211  -0.016353
 1937.0    0.056632  -0.016266
 1938.0    0.057053  -0.016179
 1939.0    0.057474  -0.016092
 1940.0    0.057895  -0.016005
 1941.0    0.058326  -0.015905
 1942.0    0.058756  -0.015806
 1943.0    0.059187  -0.015706
 1944.0    0.059618  -0.015606
 1945.0    0.060048  -0.015506
 1946.0    0.060488  -0.015393
 1947.0    0.060928  -0.015280
 1948.0    0.061368  -0.015166
 1949.0    0.061808  -0.015053
 1950.0    0.062248  -0.014940
 1951.0    0.062698  -0.014812
 1952.0    0.063147  -0.014685
 1953.0    0.063596  -0.014557
 1954.0    0.064045  -0.014429
 1955.0    0.064494  -0.014302
 1956.0    0.064953  -0.014159
 1957.0    0.065411  -0.014016
 1958.0    0.065869  -0.013873
 1959.0    0.066328  -0.013731
 1960.0    0.066786  -0.013588
 1961.0    0.067253  -0.013429
 1962.0    0.067721  -0.013270
 1963.0    0.068188  -0.013111
 1964.0    0.068655  -0.012952
 1965.0    0.069122  -0.012793
 1966.0    0.069598  -0.012618
 1967.0    0.070074  -0.012442
 1968.0    0.070550  -0.012266
 1969.0    0.071026  -0.012090
 1970.0    0.071502  -0.011914
 1971.0    0.071986  -0.011720
