   W          M6+(pi+_n)
 (MeV)       Re        Im
 1627.00   -0.02446   0.00000
 1628.00   -0.02448   0.00000
 1629.00   -0.02450   0.00000
 1630.00   -0.02452   0.00000
 1631.00   -0.02454   0.00000
 1632.00   -0.02456   0.00000
 1633.00   -0.02458   0.00000
 1634.00   -0.02460   0.00000
 1635.00   -0.02462   0.00000
 1636.00   -0.02464   0.00000
 1637.00   -0.02466   0.00000
 1638.00   -0.02468   0.00000
 1639.00   -0.02470   0.00000
 1640.00   -0.02472   0.00000
 1641.00   -0.02474   0.00000
 1642.00   -0.02476   0.00000
 1643.00   -0.02478   0.00000
 1644.00   -0.02480   0.00000
 1645.00   -0.02482   0.00000
 1646.00   -0.02484   0.00000
 1647.00   -0.02485   0.00000
 1648.00   -0.02487   0.00000
 1649.00   -0.02489   0.00000
 1650.00   -0.02491   0.00000
 1651.00   -0.02493   0.00000
 1652.00   -0.02495   0.00000
 1653.00   -0.02496   0.00000
 1654.00   -0.02498   0.00000
 1655.00   -0.02500   0.00000
 1656.00   -0.02502   0.00000
 1657.00   -0.02504   0.00000
 1658.00   -0.02505   0.00000
 1659.00   -0.02507   0.00000
 1660.00   -0.02509   0.00000
 1661.00   -0.02511   0.00000
 1662.00   -0.02512   0.00000
 1663.00   -0.02514   0.00000
 1664.00   -0.02516   0.00000
 1665.00   -0.02517   0.00000
 1666.00   -0.02519   0.00000
 1667.00   -0.02521   0.00000
 1668.00   -0.02522   0.00000
 1669.00   -0.02524   0.00000
 1670.00   -0.02526   0.00000
 1671.00   -0.02527   0.00000
 1672.00   -0.02529   0.00000
 1673.00   -0.02531   0.00000
 1674.00   -0.02532   0.00000
 1675.00   -0.02534   0.00000
 1676.00   -0.02535   0.00000
 1677.00   -0.02537   0.00000
 1678.00   -0.02538   0.00000
 1679.00   -0.02540   0.00000
 1680.00   -0.02542   0.00000
 1681.00   -0.02543   0.00000
 1682.00   -0.02545   0.00000
 1683.00   -0.02546   0.00000
 1684.00   -0.02548   0.00000
 1685.00   -0.02549   0.00000
 1686.00   -0.02551   0.00000
 1687.00   -0.02552   0.00000
 1688.00   -0.02554   0.00000
 1689.00   -0.02555   0.00000
 1690.00   -0.02557   0.00000
 1691.00   -0.02558   0.00000
 1692.00   -0.02559   0.00000
 1693.00   -0.02561   0.00000
 1694.00   -0.02562   0.00000
 1695.00   -0.02564   0.00000
 1696.00   -0.02565   0.00000
 1697.00   -0.02566   0.00000
 1698.00   -0.02568   0.00000
 1699.00   -0.02569   0.00000
 1700.00   -0.02571   0.00000
 1701.00   -0.02572   0.00000
 1702.00   -0.02573   0.00000
 1703.00   -0.02575   0.00000
 1704.00   -0.02576   0.00000
 1705.00   -0.02577   0.00000
 1706.00   -0.02579   0.00000
 1707.00   -0.02580   0.00000
 1708.00   -0.02581   0.00000
 1709.00   -0.02583   0.00000
 1710.00   -0.02584   0.00000
 1711.00   -0.02585   0.00000
 1712.00   -0.02586   0.00000
 1713.00   -0.02588   0.00000
 1714.00   -0.02589   0.00000
 1715.00   -0.02590   0.00000
 1716.00   -0.02591   0.00000
 1717.00   -0.02593   0.00000
 1718.00   -0.02594   0.00000
 1719.00   -0.02595   0.00000
 1720.00   -0.02596   0.00000
 1721.00   -0.02597   0.00000
 1722.00   -0.02599   0.00000
