   W         E2+(pi+_n)
 1231.0    0.768   0.005
 1232.0    0.769   0.005
 1233.0    0.769   0.005
 1234.0    0.769   0.005
 1235.0    0.770   0.005
 1236.0    0.770   0.005
 1237.0    0.770   0.005
 1238.0    0.771   0.006
 1239.0    0.771   0.006
 1240.0    0.771   0.006
 1241.0    0.772   0.006
 1242.0    0.772   0.006
 1243.0    0.772   0.006
 1244.0    0.772   0.006
 1245.0    0.773   0.006
 1246.0    0.773   0.006
 1247.0    0.773   0.006
 1248.0    0.773   0.006
 1249.0    0.774   0.006
 1250.0    0.774   0.006
 1251.0    0.774   0.006
 1252.0    0.774   0.006
 1253.0    0.774   0.007
 1254.0    0.774   0.007
 1255.0    0.774   0.007
 1256.0    0.774   0.007
 1257.0    0.775   0.007
 1258.0    0.775   0.007
 1259.0    0.775   0.007
 1260.0    0.775   0.007
 1261.0    0.775   0.007
 1262.0    0.775   0.007
 1263.0    0.775   0.007
 1264.0    0.775   0.007
 1265.0    0.775   0.007
 1266.0    0.775   0.007
 1267.0    0.775   0.007
 1268.0    0.775   0.008
 1269.0    0.775   0.008
 1270.0    0.775   0.008
 1271.0    0.775   0.008
 1272.0    0.774   0.008
 1273.0    0.774   0.008
 1274.0    0.774   0.008
 1275.0    0.774   0.008
 1276.0    0.774   0.008
 1277.0    0.774   0.008
 1278.0    0.774   0.008
 1279.0    0.774   0.008
 1280.0    0.774   0.008
 1281.0    0.773   0.009
 1282.0    0.773   0.009
 1283.0    0.773   0.009
 1284.0    0.773   0.009
 1285.0    0.773   0.009
 1286.0    0.773   0.009
 1287.0    0.772   0.009
 1288.0    0.772   0.009
 1289.0    0.772   0.009
 1290.0    0.772   0.009
 1291.0    0.772   0.009
 1292.0    0.771   0.009
 1293.0    0.771   0.009
 1294.0    0.771   0.009
 1295.0    0.771   0.009
 1296.0    0.770   0.010
 1297.0    0.770   0.010
 1298.0    0.770   0.010
 1299.0    0.770   0.010
 1300.0    0.769   0.010
 1301.0    0.769   0.010
 1302.0    0.769   0.010
 1303.0    0.768   0.010
 1304.0    0.768   0.010
 1305.0    0.768   0.010
 1306.0    0.767   0.010
 1307.0    0.767   0.010
 1308.0    0.767   0.010
 1309.0    0.766   0.011
 1310.0    0.766   0.011
 1311.0    0.766   0.011
 1312.0    0.765   0.011
 1313.0    0.765   0.011
 1314.0    0.765   0.011
 1315.0    0.764   0.011
 1316.0    0.764   0.011
 1317.0    0.764   0.011
 1318.0    0.763   0.011
 1319.0    0.763   0.011
 1320.0    0.762   0.011
 1321.0    0.762   0.011
 1322.0    0.762   0.012
 1323.0    0.761   0.012
 1324.0    0.761   0.012
 1325.0    0.761   0.012
 1326.0    0.760   0.012
 1327.0    0.760   0.012
 1328.0    0.759   0.012
 1329.0    0.759   0.012
 1330.0    0.758   0.012
 1331.0    0.758   0.012
 1332.0    0.758   0.012
 1333.0    0.757   0.012
 1334.0    0.757   0.013
 1335.0    0.756   0.013
 1336.0    0.756   0.013
 1337.0    0.755   0.013
 1338.0    0.755   0.013
 1339.0    0.754   0.013
 1340.0    0.754   0.013
 1341.0    0.753   0.013
 1342.0    0.753   0.013
 1343.0    0.753   0.013
 1344.0    0.752   0.013
 1345.0    0.752   0.013
 1346.0    0.751   0.014
 1347.0    0.751   0.014
 1348.0    0.750   0.014
 1349.0    0.750   0.014
 1350.0    0.749   0.014
 1351.0    0.749   0.014
 1352.0    0.748   0.014
 1353.0    0.748   0.014
 1354.0    0.747   0.014
 1355.0    0.747   0.014
 1356.0    0.746   0.014
 1357.0    0.746   0.015
 1358.0    0.745   0.015
 1359.0    0.745   0.015
 1360.0    0.744   0.015
 1361.0    0.744   0.015
 1362.0    0.743   0.015
 1363.0    0.743   0.015
 1364.0    0.742   0.015
 1365.0    0.741   0.015
 1366.0    0.741   0.015
 1367.0    0.740   0.016
 1368.0    0.740   0.016
 1369.0    0.739   0.016
 1370.0    0.739   0.016
 1371.0    0.738   0.016
 1372.0    0.738   0.016
 1373.0    0.737   0.016
 1374.0    0.737   0.016
 1375.0    0.736   0.016
 1376.0    0.735   0.016
 1377.0    0.735   0.017
 1378.0    0.734   0.017
 1379.0    0.734   0.017
 1380.0    0.733   0.017
 1381.0    0.733   0.017
 1382.0    0.732   0.017
 1383.0    0.731   0.017
 1384.0    0.731   0.017
 1385.0    0.730   0.017
 1386.0    0.730   0.018
 1387.0    0.729   0.018
 1388.0    0.729   0.018
 1389.0    0.728   0.018
 1390.0    0.727   0.018
 1391.0    0.727   0.018
 1392.0    0.726   0.018
 1393.0    0.726   0.018
 1394.0    0.725   0.018
 1395.0    0.724   0.019
 1396.0    0.724   0.019
 1397.0    0.723   0.019
 1398.0    0.723   0.019
 1399.0    0.722   0.019
 1400.0    0.722   0.019
 1401.0    0.721   0.019
 1402.0    0.720   0.019
 1403.0    0.720   0.020
 1404.0    0.719   0.020
 1405.0    0.718   0.020
 1406.0    0.718   0.020
 1407.0    0.717   0.020
 1408.0    0.717   0.020
 1409.0    0.716   0.020
 1410.0    0.715   0.020
 1411.0    0.715   0.021
 1412.0    0.714   0.021
 1413.0    0.713   0.021
 1414.0    0.713   0.021
 1415.0    0.712   0.021
 1416.0    0.712   0.021
 1417.0    0.711   0.021
 1418.0    0.710   0.021
 1419.0    0.710   0.022
 1420.0    0.709   0.022
 1421.0    0.708   0.022
 1422.0    0.708   0.022
 1423.0    0.707   0.022
 1424.0    0.707   0.022
 1425.0    0.706   0.022
 1426.0    0.705   0.023
 1427.0    0.705   0.023
 1428.0    0.704   0.023
 1429.0    0.703   0.023
 1430.0    0.703   0.023
 1431.0    0.702   0.023
 1432.0    0.701   0.023
 1433.0    0.701   0.024
 1434.0    0.700   0.024
 1435.0    0.699   0.024
 1436.0    0.699   0.024
 1437.0    0.698   0.024
 1438.0    0.697   0.024
 1439.0    0.697   0.025
 1440.0    0.696   0.025
 1441.0    0.695   0.025
 1442.0    0.695   0.025
 1443.0    0.694   0.025
 1444.0    0.693   0.025
 1445.0    0.693   0.025
 1446.0    0.692   0.026
 1447.0    0.691   0.026
 1448.0    0.691   0.026
 1449.0    0.690   0.026
 1450.0    0.689   0.026
 1451.0    0.689   0.026
 1452.0    0.688   0.027
 1453.0    0.687   0.027
 1454.0    0.687   0.027
 1455.0    0.686   0.027
 1456.0    0.685   0.027
 1457.0    0.685   0.028
 1458.0    0.684   0.028
 1459.0    0.683   0.028
 1460.0    0.682   0.028
 1461.0    0.682   0.028
 1462.0    0.681   0.029
 1463.0    0.680   0.029
 1464.0    0.680   0.029
 1465.0    0.679   0.029
 1466.0    0.678   0.029
 1467.0    0.678   0.030
 1468.0    0.677   0.030
 1469.0    0.676   0.030
 1470.0    0.675   0.030
 1471.0    0.675   0.030
 1472.0    0.674   0.030
 1473.0    0.673   0.031
 1474.0    0.673   0.031
 1475.0    0.672   0.031
 1476.0    0.671   0.031
 1477.0    0.671   0.032
 1478.0    0.670   0.032
 1479.0    0.669   0.032
 1480.0    0.668   0.032
 1481.0    0.668   0.032
 1482.0    0.667   0.033
 1483.0    0.666   0.033
 1484.0    0.665   0.033
 1485.0    0.665   0.033
 1486.0    0.664   0.034
 1487.0    0.663   0.034
 1488.0    0.662   0.034
 1489.0    0.662   0.034
 1490.0    0.661   0.035
 1491.0    0.660   0.035
 1492.0    0.659   0.035
 1493.0    0.659   0.035
 1494.0    0.658   0.035
 1495.0    0.657   0.036
 1496.0    0.656   0.036
 1497.0    0.656   0.036
 1498.0    0.655   0.036
 1499.0    0.654   0.037
 1500.0    0.653   0.037
 1501.0    0.652   0.037
 1502.0    0.652   0.037
 1503.0    0.651   0.038
 1504.0    0.650   0.038
 1505.0    0.649   0.038
 1506.0    0.649   0.039
 1507.0    0.648   0.039
 1508.0    0.647   0.039
 1509.0    0.646   0.039
 1510.0    0.645   0.040
 1511.0    0.644   0.040
 1512.0    0.644   0.040
 1513.0    0.643   0.041
 1514.0    0.642   0.041
 1515.0    0.641   0.041
 1516.0    0.640   0.041
 1517.0    0.640   0.042
 1518.0    0.639   0.042
 1519.0    0.638   0.042
 1520.0    0.637   0.043
 1521.0    0.636   0.043
 1522.0    0.635   0.043
 1523.0    0.634   0.044
 1524.0    0.634   0.044
 1525.0    0.633   0.044
 1526.0    0.632   0.044
 1527.0    0.631   0.045
 1528.0    0.630   0.045
 1529.0    0.629   0.045
 1530.0    0.628   0.046
 1531.0    0.627   0.046
 1532.0    0.626   0.046
 1533.0    0.626   0.047
 1534.0    0.625   0.047
 1535.0    0.624   0.047
 1536.0    0.623   0.048
 1537.0    0.622   0.048
 1538.0    0.621   0.048
 1539.0    0.620   0.049
 1540.0    0.619   0.049
 1541.0    0.618   0.049
 1542.0    0.617   0.050
 1543.0    0.616   0.050
 1544.0    0.615   0.051
 1545.0    0.614   0.051
 1546.0    0.613   0.051
 1547.0    0.612   0.052
 1548.0    0.611   0.052
 1549.0    0.610   0.052
 1550.0    0.609   0.053
 1551.0    0.608   0.053
 1552.0    0.607   0.053
 1553.0    0.606   0.054
 1554.0    0.605   0.054
 1555.0    0.604   0.054
 1556.0    0.603   0.055
 1557.0    0.602   0.055
 1558.0    0.600   0.056
 1559.0    0.599   0.056
 1560.0    0.598   0.056
 1561.0    0.597   0.057
 1562.0    0.596   0.057
 1563.0    0.595   0.057
 1564.0    0.594   0.058
 1565.0    0.592   0.058
 1566.0    0.591   0.059
 1567.0    0.590   0.059
 1568.0    0.589   0.059
 1569.0    0.588   0.060
 1570.0    0.586   0.060
 1571.0    0.585   0.060
 1572.0    0.584   0.061
 1573.0    0.583   0.061
 1574.0    0.581   0.062
 1575.0    0.580   0.062
 1576.0    0.579   0.062
 1577.0    0.577   0.063
 1578.0    0.576   0.063
 1579.0    0.575   0.063
 1580.0    0.573   0.064
 1581.0    0.572   0.064
 1582.0    0.570   0.064
 1583.0    0.569   0.065
 1584.0    0.568   0.065
 1585.0    0.566   0.065
 1586.0    0.565   0.066
 1587.0    0.563   0.066
 1588.0    0.562   0.066
 1589.0    0.560   0.067
 1590.0    0.559   0.067
 1591.0    0.557   0.067
 1592.0    0.555   0.067
 1593.0    0.554   0.068
 1594.0    0.552   0.068
 1595.0    0.551   0.068
 1596.0    0.549   0.068
 1597.0    0.547   0.068
 1598.0    0.546   0.069
 1599.0    0.544   0.069
 1600.0    0.542   0.069
 1601.0    0.540   0.069
 1602.0    0.539   0.069
 1603.0    0.537   0.069
 1604.0    0.535   0.069
 1605.0    0.533   0.070
 1606.0    0.531   0.070
 1607.0    0.530   0.070
 1608.0    0.528   0.070
 1609.0    0.526   0.070
 1610.0    0.524   0.070
 1611.0    0.522   0.069
 1612.0    0.520   0.069
 1613.0    0.518   0.069
 1614.0    0.516   0.069
 1615.0    0.514   0.069
 1616.0    0.512   0.069
 1617.0    0.510   0.068
 1618.0    0.508   0.068
 1619.0    0.506   0.068
 1620.0    0.504   0.068
 1621.0    0.502   0.067
 1622.0    0.499   0.067
 1623.0    0.497   0.066
 1624.0    0.495   0.066
 1625.0    0.493   0.065
 1626.0    0.491   0.065
 1627.0    0.489   0.064
 1628.0    0.487   0.063
 1629.0    0.485   0.063
 1630.0    0.482   0.062
 1631.0    0.480   0.061
 1632.0    0.478   0.060
 1633.0    0.476   0.059
 1634.0    0.474   0.058
 1635.0    0.472   0.057
 1636.0    0.470   0.056
 1637.0    0.468   0.055
 1638.0    0.466   0.054
 1639.0    0.463   0.053
 1640.0    0.461   0.051
 1641.0    0.459   0.050
 1642.0    0.457   0.049
 1643.0    0.455   0.047
 1644.0    0.454   0.046
 1645.0    0.452   0.044
 1646.0    0.450   0.043
 1647.0    0.448   0.041
 1648.0    0.446   0.039
 1649.0    0.444   0.038
 1650.0    0.443   0.036
 1651.0    0.441   0.034
 1652.0    0.439   0.033
 1653.0    0.438   0.031
 1654.0    0.436   0.029
 1655.0    0.435   0.027
 1656.0    0.433   0.025
 1657.0    0.432   0.023
 1658.0    0.430   0.021
 1659.0    0.429   0.019
 1660.0    0.428   0.017
 1661.0    0.427   0.014
 1662.0    0.426   0.012
 1663.0    0.425   0.010
 1664.0    0.424   0.008
 1665.0    0.423   0.006
 1666.0    0.422   0.004
 1667.0    0.422   0.002
 1668.0    0.421  -0.001
 1669.0    0.420  -0.003
 1670.0    0.420  -0.005
 1671.0    0.419  -0.007
 1672.0    0.419  -0.009
 1673.0    0.419  -0.011
 1674.0    0.418  -0.013
 1675.0    0.418  -0.015
 1676.0    0.418  -0.017
 1677.0    0.418  -0.019
 1678.0    0.418  -0.021
 1679.0    0.418  -0.023
 1680.0    0.418  -0.025
 1681.0    0.418  -0.027
 1682.0    0.418  -0.029
 1683.0    0.418  -0.031
 1684.0    0.418  -0.033
 1685.0    0.418  -0.034
 1686.0    0.419  -0.036
 1687.0    0.419  -0.038
 1688.0    0.419  -0.040
 1689.0    0.420  -0.041
 1690.0    0.420  -0.043
 1691.0    0.421  -0.044
 1692.0    0.421  -0.046
 1693.0    0.422  -0.047
 1694.0    0.422  -0.049
 1695.0    0.423  -0.050
 1696.0    0.424  -0.051
 1697.0    0.424  -0.053
 1698.0    0.425  -0.054
 1699.0    0.425  -0.055
 1700.0    0.426  -0.056
 1701.0    0.427  -0.057
 1702.0    0.427  -0.058
 1703.0    0.428  -0.059
 1704.0    0.429  -0.060
 1705.0    0.429  -0.061
 1706.0    0.430  -0.062
 1707.0    0.431  -0.063
 1708.0    0.432  -0.064
 1709.0    0.432  -0.065
 1710.0    0.433  -0.066
 1711.0    0.434  -0.066
 1712.0    0.434  -0.067
 1713.0    0.435  -0.068
 1714.0    0.436  -0.068
 1715.0    0.437  -0.069
 1716.0    0.437  -0.070
 1717.0    0.438  -0.070
 1718.0    0.439  -0.071
 1719.0    0.439  -0.071
 1720.0    0.440  -0.072
 1721.0    0.440  -0.072
 1722.0    0.441  -0.073
 1723.0    0.442  -0.073
 1724.0    0.442  -0.073
 1725.0    0.443  -0.074
 1726.0    0.444  -0.074
 1727.0    0.444  -0.074
 1728.0    0.445  -0.074
 1729.0    0.445  -0.075
 1730.0    0.446  -0.075
 1731.0    0.446  -0.075
 1732.0    0.447  -0.075
 1733.0    0.447  -0.075
 1734.0    0.448  -0.076
 1735.0    0.448  -0.076
 1736.0    0.449  -0.076
 1737.0    0.449  -0.076
 1738.0    0.450  -0.076
 1739.0    0.450  -0.076
 1740.0    0.451  -0.076
 1741.0    0.451  -0.076
 1742.0    0.452  -0.076
 1743.0    0.452  -0.076
 1744.0    0.452  -0.076
 1745.0    0.453  -0.076
 1746.0    0.453  -0.076
 1747.0    0.453  -0.076
 1748.0    0.454  -0.076
 1749.0    0.454  -0.076
 1750.0    0.454  -0.076
 1751.0    0.455  -0.076
 1752.0    0.455  -0.076
 1753.0    0.455  -0.076
 1754.0    0.456  -0.076
 1755.0    0.456  -0.076
 1756.0    0.456  -0.076
 1757.0    0.456  -0.076
 1758.0    0.456  -0.075
 1759.0    0.457  -0.075
 1760.0    0.457  -0.075
 1761.0    0.457  -0.075
 1762.0    0.457  -0.075
 1763.0    0.457  -0.075
 1764.0    0.458  -0.075
 1765.0    0.458  -0.074
 1766.0    0.458  -0.074
 1767.0    0.458  -0.074
 1768.0    0.458  -0.074
 1769.0    0.458  -0.074
 1770.0    0.458  -0.074
 1771.0    0.458  -0.073
 1772.0    0.458  -0.073
 1773.0    0.458  -0.073
 1774.0    0.459  -0.073
 1775.0    0.459  -0.073
 1776.0    0.459  -0.073
 1777.0    0.459  -0.072
 1778.0    0.459  -0.072
 1779.0    0.459  -0.072
 1780.0    0.459  -0.072
 1781.0    0.459  -0.072
 1782.0    0.459  -0.071
 1783.0    0.459  -0.071
 1784.0    0.459  -0.071
 1785.0    0.459  -0.071
 1786.0    0.459  -0.071
 1787.0    0.459  -0.070
 1788.0    0.459  -0.070
 1789.0    0.459  -0.070
 1790.0    0.459  -0.070
 1791.0    0.459  -0.070
 1792.0    0.458  -0.069
 1793.0    0.458  -0.069
 1794.0    0.458  -0.069
 1795.0    0.458  -0.069
 1796.0    0.458  -0.068
 1797.0    0.458  -0.068
 1798.0    0.458  -0.068
 1799.0    0.458  -0.068
 1800.0    0.458  -0.068
 1801.0    0.458  -0.067
 1802.0    0.458  -0.067
 1803.0    0.457  -0.067
 1804.0    0.457  -0.067
 1805.0    0.457  -0.066
 1806.0    0.457  -0.066
 1807.0    0.457  -0.066
 1808.0    0.457  -0.066
 1809.0    0.457  -0.066
 1810.0    0.456  -0.065
 1811.0    0.456  -0.065
 1812.0    0.456  -0.065
 1813.0    0.456  -0.065
 1814.0    0.456  -0.065
 1815.0    0.455  -0.064
 1816.0    0.455  -0.064
 1817.0    0.455  -0.064
 1818.0    0.455  -0.064
 1819.0    0.455  -0.063
 1820.0    0.454  -0.063
 1821.0    0.454  -0.063
 1822.0    0.454  -0.063
 1823.0    0.454  -0.063
 1824.0    0.454  -0.062
 1825.0    0.453  -0.062
 1826.0    0.453  -0.062
 1827.0    0.453  -0.062
 1828.0    0.453  -0.061
 1829.0    0.452  -0.061
 1830.0    0.452  -0.061
 1831.0    0.452  -0.061
 1832.0    0.452  -0.061
 1833.0    0.451  -0.060
 1834.0    0.451  -0.060
 1835.0    0.451  -0.060
 1836.0    0.451  -0.060
 1837.0    0.450  -0.060
 1838.0    0.450  -0.059
 1839.0    0.450  -0.059
 1840.0    0.450  -0.059
 1841.0    0.449  -0.059
 1842.0    0.449  -0.059
 1843.0    0.449  -0.058
 1844.0    0.448  -0.058
 1845.0    0.448  -0.058
 1846.0    0.448  -0.058
 1847.0    0.448  -0.058
 1848.0    0.447  -0.057
 1849.0    0.447  -0.057
 1850.0    0.447  -0.057
 1851.0    0.446  -0.057
 1852.0    0.446  -0.057
 1853.0    0.446  -0.057
 1854.0    0.445  -0.056
 1855.0    0.445  -0.056
 1856.0    0.445  -0.056
 1857.0    0.445  -0.056
 1858.0    0.444  -0.056
 1859.0    0.444  -0.056
 1860.0    0.444  -0.055
 1861.0    0.443  -0.055
 1862.0    0.443  -0.055
 1863.0    0.443  -0.055
 1864.0    0.442  -0.055
 1865.0    0.442  -0.054
 1866.0    0.442  -0.054
 1867.0    0.441  -0.054
 1868.0    0.441  -0.054
 1869.0    0.440  -0.054
 1870.0    0.440  -0.054
 1871.0    0.440  -0.053
 1872.0    0.439  -0.053
 1873.0    0.439  -0.053
 1874.0    0.439  -0.053
 1875.0    0.438  -0.053
 1876.0    0.438  -0.053
 1877.0    0.438  -0.052
 1878.0    0.437  -0.052
 1879.0    0.437  -0.052
 1880.0    0.437  -0.052
 1881.0    0.436  -0.052
 1882.0    0.436  -0.052
 1883.0    0.435  -0.052
 1884.0    0.435  -0.051
 1885.0    0.435  -0.051
 1886.0    0.434  -0.051
 1887.0    0.434  -0.051
 1888.0    0.434  -0.051
 1889.0    0.433  -0.051
 1890.0    0.433  -0.051
 1891.0    0.433  -0.050
 1892.0    0.432  -0.050
 1893.0    0.432  -0.050
 1894.0    0.431  -0.050
 1895.0    0.431  -0.050
 1896.0    0.431  -0.050
 1897.0    0.430  -0.050
 1898.0    0.430  -0.050
 1899.0    0.429  -0.049
 1900.0    0.429  -0.049
 1901.0    0.429  -0.049
 1902.0    0.428  -0.049
 1903.0    0.428  -0.049
 1904.0    0.428  -0.049
 1905.0    0.427  -0.049
 1906.0    0.427  -0.049
 1907.0    0.426  -0.049
 1908.0    0.426  -0.048
 1909.0    0.426  -0.048
 1910.0    0.425  -0.048
 1911.0    0.425  -0.048
 1912.0    0.425  -0.048
 1913.0    0.424  -0.048
 1914.0    0.424  -0.048
 1915.0    0.423  -0.048
 1916.0    0.423  -0.048
 1917.0    0.423  -0.048
 1918.0    0.422  -0.047
 1919.0    0.422  -0.047
 1920.0    0.421  -0.047
 1921.0    0.421  -0.047
 1922.0    0.421  -0.047
 1923.0    0.420  -0.047
 1924.0    0.420  -0.047
 1925.0    0.419  -0.047
 1926.0    0.419  -0.047
 1927.0    0.419  -0.047
 1928.0    0.418  -0.047
 1929.0    0.418  -0.047
 1930.0    0.418  -0.047
 1931.0    0.417  -0.046
 1932.0    0.417  -0.046
 1933.0    0.416  -0.046
 1934.0    0.416  -0.046
 1935.0    0.416  -0.046
 1936.0    0.415  -0.046
 1937.0    0.415  -0.046
 1938.0    0.414  -0.046
 1939.0    0.414  -0.046
 1940.0    0.414  -0.046
 1941.0    0.413  -0.046
 1942.0    0.413  -0.046
 1943.0    0.413  -0.046
 1944.0    0.412  -0.046
 1945.0    0.412  -0.046
 1946.0    0.412  -0.046
 1947.0    0.411  -0.045
 1948.0    0.411  -0.045
 1949.0    0.410  -0.045
 1950.0    0.410  -0.045
 1951.0    0.410  -0.045
 1952.0    0.409  -0.045
 1953.0    0.409  -0.045
 1954.0    0.409  -0.045
 1955.0    0.408  -0.045
 1956.0    0.408  -0.045
 1957.0    0.407  -0.045
 1958.0    0.407  -0.045
 1959.0    0.407  -0.045
 1960.0    0.406  -0.045
 1961.0    0.406  -0.045
 1962.0    0.406  -0.045
 1963.0    0.405  -0.045
 1964.0    0.405  -0.045
 1965.0    0.405  -0.044
 1966.0    0.404  -0.044
 1967.0    0.404  -0.044
 1968.0    0.404  -0.044
 1969.0    0.403  -0.044
 1970.0    0.403  -0.044
 1971.0    0.402  -0.044
