   W          E7-(pi+_n)
 (MeV)       Re        Im
 1719.00    0.05096   0.00000
 1720.00    0.05097   0.00000
 1721.00    0.05098   0.00000
 1722.00    0.05099   0.00000
 1723.00    0.05100   0.00000
 1724.00    0.05100   0.00000
 1725.00    0.05101   0.00000
 1726.00    0.05102   0.00000
 1727.00    0.05103   0.00000
 1728.00    0.05104   0.00000
 1729.00    0.05105   0.00000
 1730.00    0.05106   0.00000
 1731.00    0.05107   0.00000
 1732.00    0.05107   0.00000
 1733.00    0.05108   0.00000
 1734.00    0.05109   0.00000
 1735.00    0.05110   0.00000
 1736.00    0.05111   0.00000
 1737.00    0.05111   0.00000
 1738.00    0.05112   0.00000
 1739.00    0.05113   0.00000
 1740.00    0.05114   0.00000
 1741.00    0.05114   0.00000
 1742.00    0.05115   0.00000
 1743.00    0.05116   0.00000
 1744.00    0.05116   0.00000
 1745.00    0.05117   0.00000
 1746.00    0.05118   0.00000
 1747.00    0.05118   0.00000
 1748.00    0.05119   0.00000
 1749.00    0.05120   0.00000
 1750.00    0.05120   0.00000
 1751.00    0.05121   0.00000
 1752.00    0.05122   0.00000
 1753.00    0.05122   0.00000
 1754.00    0.05123   0.00000
 1755.00    0.05124   0.00000
 1756.00    0.05124   0.00000
 1757.00    0.05125   0.00000
 1758.00    0.05125   0.00000
 1759.00    0.05126   0.00000
 1760.00    0.05126   0.00000
 1761.00    0.05127   0.00000
 1762.00    0.05127   0.00000
 1763.00    0.05128   0.00000
 1764.00    0.05129   0.00000
 1765.00    0.05129   0.00000
 1766.00    0.05130   0.00000
 1767.00    0.05130   0.00000
 1768.00    0.05131   0.00000
 1769.00    0.05131   0.00000
 1770.00    0.05131   0.00000
 1771.00    0.05132   0.00000
 1772.00    0.05132   0.00000
 1773.00    0.05133   0.00000
 1774.00    0.05133   0.00000
 1775.00    0.05134   0.00000
 1776.00    0.05134   0.00000
 1777.00    0.05135   0.00000
 1778.00    0.05135   0.00000
 1779.00    0.05135   0.00000
 1780.00    0.05136   0.00000
 1781.00    0.05136   0.00000
 1782.00    0.05137   0.00000
 1783.00    0.05137   0.00000
 1784.00    0.05137   0.00000
 1785.00    0.05138   0.00000
 1786.00    0.05138   0.00000
 1787.00    0.05138   0.00000
 1788.00    0.05139   0.00000
 1789.00    0.05139   0.00000
 1790.00    0.05139   0.00000
 1791.00    0.05140   0.00000
 1792.00    0.05140   0.00000
 1793.00    0.05140   0.00000
 1794.00    0.05140   0.00000
 1795.00    0.05141   0.00000
 1796.00    0.05141   0.00000
 1797.00    0.05141   0.00000
 1798.00    0.05142   0.00000
 1799.00    0.05142   0.00000
 1800.00    0.05142   0.00000
 1801.00    0.05142   0.00000
 1802.00    0.05142   0.00000
 1803.00    0.05143   0.00000
 1804.00    0.05143   0.00000
 1805.00    0.05143   0.00000
 1806.00    0.05143   0.00000
 1807.00    0.05144   0.00000
 1808.00    0.05144   0.00000
 1809.00    0.05144   0.00000
 1810.00    0.05144   0.00000
 1811.00    0.05144   0.00000
 1812.00    0.05144   0.00000
 1813.00    0.05145   0.00000
 1814.00    0.05145   0.00000
 1815.00    0.05145   0.00000
 1816.00    0.05145   0.00000
 1817.00    0.05145   0.00000
 1818.00    0.05145   0.00000
 1819.00    0.05145   0.00000
 1820.00    0.05145   0.00000
 1821.00    0.05146   0.00000
 1822.00    0.05146   0.00000
 1823.00    0.05146   0.00000
 1824.00    0.05146   0.00000
 1825.00    0.05146   0.00000
 1826.00    0.05146   0.00000
 1827.00    0.05146   0.00000
 1828.00    0.05146   0.00000
