   W         M3+(pi+_n)
 1524.0   -0.382  -0.020
 1525.0   -0.383  -0.021
 1526.0   -0.384  -0.021
 1527.0   -0.384  -0.021
 1528.0   -0.385  -0.021
 1529.0   -0.386  -0.022
 1530.0   -0.387  -0.022
 1531.0   -0.387  -0.022
 1532.0   -0.388  -0.022
 1533.0   -0.389  -0.023
 1534.0   -0.389  -0.023
 1535.0   -0.390  -0.023
 1536.0   -0.391  -0.023
 1537.0   -0.391  -0.024
 1538.0   -0.392  -0.024
 1539.0   -0.393  -0.024
 1540.0   -0.394  -0.025
 1541.0   -0.394  -0.025
 1542.0   -0.395  -0.025
 1543.0   -0.396  -0.025
 1544.0   -0.396  -0.026
 1545.0   -0.397  -0.026
 1546.0   -0.398  -0.026
 1547.0   -0.399  -0.027
 1548.0   -0.399  -0.027
 1549.0   -0.400  -0.027
 1550.0   -0.401  -0.027
 1551.0   -0.401  -0.028
 1552.0   -0.402  -0.028
 1553.0   -0.403  -0.028
 1554.0   -0.404  -0.029
 1555.0   -0.404  -0.029
 1556.0   -0.405  -0.029
 1557.0   -0.406  -0.030
 1558.0   -0.407  -0.030
 1559.0   -0.407  -0.030
 1560.0   -0.408  -0.031
 1561.0   -0.409  -0.031
 1562.0   -0.410  -0.031
 1563.0   -0.410  -0.032
 1564.0   -0.411  -0.032
 1565.0   -0.412  -0.032
 1566.0   -0.413  -0.033
 1567.0   -0.413  -0.033
 1568.0   -0.414  -0.033
 1569.0   -0.415  -0.034
 1570.0   -0.416  -0.034
 1571.0   -0.416  -0.035
 1572.0   -0.417  -0.035
 1573.0   -0.418  -0.035
 1574.0   -0.419  -0.036
 1575.0   -0.419  -0.036
 1576.0   -0.420  -0.037
 1577.0   -0.421  -0.037
 1578.0   -0.422  -0.037
 1579.0   -0.423  -0.038
 1580.0   -0.423  -0.038
 1581.0   -0.424  -0.039
 1582.0   -0.425  -0.039
 1583.0   -0.426  -0.039
 1584.0   -0.426  -0.040
 1585.0   -0.427  -0.040
 1586.0   -0.428  -0.041
 1587.0   -0.429  -0.041
 1588.0   -0.430  -0.042
 1589.0   -0.430  -0.042
 1590.0   -0.431  -0.043
 1591.0   -0.432  -0.043
 1592.0   -0.433  -0.044
 1593.0   -0.434  -0.044
 1594.0   -0.434  -0.045
 1595.0   -0.435  -0.045
 1596.0   -0.436  -0.046
 1597.0   -0.437  -0.046
 1598.0   -0.438  -0.047
 1599.0   -0.438  -0.047
 1600.0   -0.439  -0.048
 1601.0   -0.440  -0.048
 1602.0   -0.441  -0.049
 1603.0   -0.442  -0.049
 1604.0   -0.443  -0.050
 1605.0   -0.443  -0.050
 1606.0   -0.444  -0.051
 1607.0   -0.445  -0.051
 1608.0   -0.446  -0.052
 1609.0   -0.447  -0.052
 1610.0   -0.448  -0.053
 1611.0   -0.448  -0.053
 1612.0   -0.449  -0.054
 1613.0   -0.450  -0.055
 1614.0   -0.451  -0.055
 1615.0   -0.452  -0.056
 1616.0   -0.453  -0.056
 1617.0   -0.453  -0.057
 1618.0   -0.454  -0.058
 1619.0   -0.455  -0.058
 1620.0   -0.456  -0.059
 1621.0   -0.457  -0.060
 1622.0   -0.458  -0.060
 1623.0   -0.459  -0.061
 1624.0   -0.459  -0.062
 1625.0   -0.460  -0.062
 1626.0   -0.461  -0.063
 1627.0   -0.462  -0.064
 1628.0   -0.463  -0.064
 1629.0   -0.464  -0.065
 1630.0   -0.465  -0.066
 1631.0   -0.466  -0.066
 1632.0   -0.467  -0.067
 1633.0   -0.467  -0.068
 1634.0   -0.468  -0.069
 1635.0   -0.469  -0.069
 1636.0   -0.470  -0.070
 1637.0   -0.471  -0.071
 1638.0   -0.472  -0.072
 1639.0   -0.473  -0.072
 1640.0   -0.474  -0.073
 1641.0   -0.475  -0.074
 1642.0   -0.475  -0.075
 1643.0   -0.476  -0.075
 1644.0   -0.477  -0.076
 1645.0   -0.478  -0.077
 1646.0   -0.479  -0.078
 1647.0   -0.480  -0.079
 1648.0   -0.481  -0.080
 1649.0   -0.482  -0.081
 1650.0   -0.483  -0.081
 1651.0   -0.484  -0.082
 1652.0   -0.485  -0.083
 1653.0   -0.486  -0.084
 1654.0   -0.486  -0.085
 1655.0   -0.487  -0.086
 1656.0   -0.488  -0.087
 1657.0   -0.489  -0.088
 1658.0   -0.490  -0.089
 1659.0   -0.491  -0.090
 1660.0   -0.492  -0.091
 1661.0   -0.493  -0.092
 1662.0   -0.494  -0.093
 1663.0   -0.495  -0.094
 1664.0   -0.496  -0.095
 1665.0   -0.497  -0.096
 1666.0   -0.498  -0.097
 1667.0   -0.499  -0.098
 1668.0   -0.500  -0.099
 1669.0   -0.501  -0.100
 1670.0   -0.501  -0.101
 1671.0   -0.502  -0.102
 1672.0   -0.503  -0.103
 1673.0   -0.504  -0.104
 1674.0   -0.505  -0.105
 1675.0   -0.506  -0.106
 1676.0   -0.507  -0.108
 1677.0   -0.508  -0.109
 1678.0   -0.509  -0.110
 1679.0   -0.510  -0.111
 1680.0   -0.511  -0.112
 1681.0   -0.512  -0.114
 1682.0   -0.513  -0.115
 1683.0   -0.514  -0.116
 1684.0   -0.515  -0.117
 1685.0   -0.516  -0.118
 1686.0   -0.517  -0.120
 1687.0   -0.518  -0.121
 1688.0   -0.519  -0.122
 1689.0   -0.520  -0.124
 1690.0   -0.521  -0.125
 1691.0   -0.522  -0.126
 1692.0   -0.523  -0.128
 1693.0   -0.523  -0.129
 1694.0   -0.524  -0.130
 1695.0   -0.525  -0.132
 1696.0   -0.526  -0.133
 1697.0   -0.527  -0.135
 1698.0   -0.528  -0.136
 1699.0   -0.529  -0.138
 1700.0   -0.530  -0.139
 1701.0   -0.531  -0.141
 1702.0   -0.532  -0.142
 1703.0   -0.533  -0.144
 1704.0   -0.534  -0.145
 1705.0   -0.535  -0.147
 1706.0   -0.536  -0.148
 1707.0   -0.537  -0.150
 1708.0   -0.538  -0.152
 1709.0   -0.539  -0.153
 1710.0   -0.540  -0.155
 1711.0   -0.541  -0.157
 1712.0   -0.541  -0.158
 1713.0   -0.542  -0.160
 1714.0   -0.543  -0.162
 1715.0   -0.544  -0.164
 1716.0   -0.545  -0.165
 1717.0   -0.546  -0.167
 1718.0   -0.547  -0.169
 1719.0   -0.548  -0.171
 1720.0   -0.549  -0.173
 1721.0   -0.550  -0.174
 1722.0   -0.551  -0.176
 1723.0   -0.551  -0.178
 1724.0   -0.552  -0.180
 1725.0   -0.553  -0.182
 1726.0   -0.554  -0.184
 1727.0   -0.555  -0.186
 1728.0   -0.556  -0.188
 1729.0   -0.557  -0.190
 1730.0   -0.557  -0.192
 1731.0   -0.558  -0.194
 1732.0   -0.559  -0.196
 1733.0   -0.560  -0.198
 1734.0   -0.561  -0.200
 1735.0   -0.562  -0.203
 1736.0   -0.562  -0.205
 1737.0   -0.563  -0.207
 1738.0   -0.564  -0.209
 1739.0   -0.565  -0.211
 1740.0   -0.566  -0.214
 1741.0   -0.566  -0.216
 1742.0   -0.567  -0.218
 1743.0   -0.568  -0.221
 1744.0   -0.569  -0.223
 1745.0   -0.569  -0.225
 1746.0   -0.570  -0.228
 1747.0   -0.571  -0.230
 1748.0   -0.571  -0.233
 1749.0   -0.572  -0.235
 1750.0   -0.573  -0.238
 1751.0   -0.573  -0.240
 1752.0   -0.574  -0.243
 1753.0   -0.574  -0.245
 1754.0   -0.575  -0.248
 1755.0   -0.576  -0.251
 1756.0   -0.576  -0.253
 1757.0   -0.577  -0.256
 1758.0   -0.577  -0.259
 1759.0   -0.578  -0.261
 1760.0   -0.578  -0.264
 1761.0   -0.579  -0.267
 1762.0   -0.579  -0.270
 1763.0   -0.580  -0.273
 1764.0   -0.580  -0.275
 1765.0   -0.581  -0.278
 1766.0   -0.581  -0.281
 1767.0   -0.581  -0.284
 1768.0   -0.582  -0.287
 1769.0   -0.582  -0.290
 1770.0   -0.582  -0.293
 1771.0   -0.583  -0.296
 1772.0   -0.583  -0.299
 1773.0   -0.583  -0.302
 1774.0   -0.583  -0.306
 1775.0   -0.584  -0.309
 1776.0   -0.584  -0.312
 1777.0   -0.584  -0.315
 1778.0   -0.584  -0.318
 1779.0   -0.584  -0.322
 1780.0   -0.584  -0.325
 1781.0   -0.584  -0.328
 1782.0   -0.584  -0.332
 1783.0   -0.584  -0.335
 1784.0   -0.584  -0.338
 1785.0   -0.584  -0.342
 1786.0   -0.584  -0.345
 1787.0   -0.584  -0.349
 1788.0   -0.583  -0.352
 1789.0   -0.583  -0.356
 1790.0   -0.583  -0.359
 1791.0   -0.583  -0.363
 1792.0   -0.582  -0.366
 1793.0   -0.582  -0.370
 1794.0   -0.582  -0.374
 1795.0   -0.581  -0.377
 1796.0   -0.581  -0.381
 1797.0   -0.580  -0.385
 1798.0   -0.579  -0.389
 1799.0   -0.579  -0.392
 1800.0   -0.578  -0.396
 1801.0   -0.578  -0.400
 1802.0   -0.577  -0.404
 1803.0   -0.576  -0.408
 1804.0   -0.575  -0.412
 1805.0   -0.574  -0.416
 1806.0   -0.573  -0.420
 1807.0   -0.572  -0.424
 1808.0   -0.571  -0.428
 1809.0   -0.570  -0.432
 1810.0   -0.569  -0.436
 1811.0   -0.568  -0.440
 1812.0   -0.567  -0.444
 1813.0   -0.565  -0.448
 1814.0   -0.564  -0.452
 1815.0   -0.563  -0.456
 1816.0   -0.561  -0.460
 1817.0   -0.560  -0.464
 1818.0   -0.558  -0.468
 1819.0   -0.557  -0.472
 1820.0   -0.555  -0.477
 1821.0   -0.553  -0.481
 1822.0   -0.551  -0.485
 1823.0   -0.550  -0.489
 1824.0   -0.548  -0.493
 1825.0   -0.546  -0.497
 1826.0   -0.544  -0.502
 1827.0   -0.542  -0.506
 1828.0   -0.539  -0.510
 1829.0   -0.537  -0.514
 1830.0   -0.535  -0.518
 1831.0   -0.533  -0.523
 1832.0   -0.530  -0.527
 1833.0   -0.528  -0.531
 1834.0   -0.525  -0.535
 1835.0   -0.522  -0.540
 1836.0   -0.520  -0.544
 1837.0   -0.517  -0.548
 1838.0   -0.514  -0.552
 1839.0   -0.511  -0.556
 1840.0   -0.508  -0.561
 1841.0   -0.505  -0.565
 1842.0   -0.502  -0.569
 1843.0   -0.499  -0.573
 1844.0   -0.496  -0.577
 1845.0   -0.492  -0.581
 1846.0   -0.489  -0.585
 1847.0   -0.486  -0.589
 1848.0   -0.482  -0.593
 1849.0   -0.478  -0.597
 1850.0   -0.475  -0.601
 1851.0   -0.471  -0.605
 1852.0   -0.467  -0.609
 1853.0   -0.463  -0.613
 1854.0   -0.459  -0.617
 1855.0   -0.455  -0.620
 1856.0   -0.451  -0.624
 1857.0   -0.447  -0.628
 1858.0   -0.443  -0.632
 1859.0   -0.439  -0.635
 1860.0   -0.434  -0.639
 1861.0   -0.430  -0.643
 1862.0   -0.425  -0.646
 1863.0   -0.421  -0.650
 1864.0   -0.416  -0.653
 1865.0   -0.411  -0.657
 1866.0   -0.407  -0.660
 1867.0   -0.402  -0.663
 1868.0   -0.397  -0.666
 1869.0   -0.392  -0.670
 1870.0   -0.387  -0.673
 1871.0   -0.382  -0.676
 1872.0   -0.377  -0.679
 1873.0   -0.372  -0.682
 1874.0   -0.366  -0.685
 1875.0   -0.361  -0.688
 1876.0   -0.356  -0.690
 1877.0   -0.350  -0.693
 1878.0   -0.345  -0.696
 1879.0   -0.339  -0.698
 1880.0   -0.334  -0.701
 1881.0   -0.328  -0.703
 1882.0   -0.322  -0.705
 1883.0   -0.316  -0.708
 1884.0   -0.310  -0.710
 1885.0   -0.305  -0.712
 1886.0   -0.299  -0.714
 1887.0   -0.293  -0.716
 1888.0   -0.287  -0.718
 1889.0   -0.281  -0.719
 1890.0   -0.275  -0.721
 1891.0   -0.269  -0.723
 1892.0   -0.263  -0.724
 1893.0   -0.258  -0.725
 1894.0   -0.252  -0.727
 1895.0   -0.245  -0.728
 1896.0   -0.239  -0.729
 1897.0   -0.233  -0.730
 1898.0   -0.227  -0.731
 1899.0   -0.220  -0.732
 1900.0   -0.214  -0.733
 1901.0   -0.207  -0.733
 1902.0   -0.200  -0.734
 1903.0   -0.194  -0.735
 1904.0   -0.187  -0.735
 1905.0   -0.181  -0.736
 1906.0   -0.174  -0.736
 1907.0   -0.168  -0.736
 1908.0   -0.162  -0.736
 1909.0   -0.156  -0.736
 1910.0   -0.151  -0.736
 1911.0   -0.145  -0.736
 1912.0   -0.139  -0.735
 1913.0   -0.134  -0.735
 1914.0   -0.128  -0.734
 1915.0   -0.121  -0.733
 1916.0   -0.115  -0.733
 1917.0   -0.109  -0.732
 1918.0   -0.102  -0.732
 1919.0   -0.096  -0.731
 1920.0   -0.089  -0.730
 1921.0   -0.083  -0.729
 1922.0   -0.077  -0.729
 1923.0   -0.071  -0.728
 1924.0   -0.065  -0.726
 1925.0   -0.058  -0.725
 1926.0   -0.052  -0.723
 1927.0   -0.046  -0.722
 1928.0   -0.040  -0.720
 1929.0   -0.034  -0.718
 1930.0   -0.028  -0.716
 1931.0   -0.023  -0.714
 1932.0   -0.017  -0.712
 1933.0   -0.011  -0.710
 1934.0   -0.005  -0.708
 1935.0    0.000  -0.706
 1936.0    0.006  -0.704
 1937.0    0.011  -0.702
 1938.0    0.017  -0.699
 1939.0    0.022  -0.697
 1940.0    0.027  -0.695
 1941.0    0.033  -0.692
 1942.0    0.038  -0.689
 1943.0    0.043  -0.687
 1944.0    0.048  -0.684
 1945.0    0.053  -0.681
 1946.0    0.058  -0.679
 1947.0    0.063  -0.676
 1948.0    0.068  -0.673
 1949.0    0.073  -0.670
 1950.0    0.078  -0.667
 1951.0    0.083  -0.664
 1952.0    0.087  -0.661
 1953.0    0.092  -0.657
 1954.0    0.097  -0.654
 1955.0    0.101  -0.651
 1956.0    0.106  -0.648
 1957.0    0.110  -0.645
 1958.0    0.114  -0.641
 1959.0    0.118  -0.638
 1960.0    0.123  -0.635
 1961.0    0.127  -0.631
 1962.0    0.131  -0.628
 1963.0    0.135  -0.624
 1964.0    0.139  -0.621
 1965.0    0.143  -0.617
