   W         E0+(pi+_n)
 1201.0   16.253   0.376
 1202.0   16.207   0.367
 1203.0   16.162   0.359
 1204.0   16.117   0.351
 1205.0   16.072   0.343
 1206.0   16.028   0.334
 1207.0   15.984   0.326
 1208.0   15.941   0.318
 1209.0   15.898   0.310
 1210.0   15.855   0.302
 1211.0   15.813   0.294
 1212.0   15.771   0.286
 1213.0   15.729   0.278
 1214.0   15.688   0.270
 1215.0   15.647   0.262
 1216.0   15.606   0.255
 1217.0   15.565   0.247
 1218.0   15.525   0.239
 1219.0   15.485   0.231
 1220.0   15.446   0.224
 1221.0   15.406   0.216
 1222.0   15.367   0.209
 1223.0   15.328   0.201
 1224.0   15.290   0.193
 1225.0   15.252   0.186
 1226.0   15.214   0.178
 1227.0   15.176   0.171
 1228.0   15.139   0.163
 1229.0   15.102   0.156
 1230.0   15.065   0.148
 1231.0   15.029   0.141
 1232.0   14.993   0.133
 1233.0   14.957   0.126
 1234.0   14.921   0.118
 1235.0   14.886   0.111
 1236.0   14.851   0.104
 1237.0   14.817   0.097
 1238.0   14.782   0.089
 1239.0   14.748   0.082
 1240.0   14.714   0.075
 1241.0   14.681   0.068
 1242.0   14.647   0.061
 1243.0   14.614   0.054
 1244.0   14.581   0.047
 1245.0   14.548   0.040
 1246.0   14.515   0.034
 1247.0   14.483   0.027
 1248.0   14.451   0.020
 1249.0   14.419   0.014
 1250.0   14.387   0.007
 1251.0   14.356   0.000
 1252.0   14.325  -0.006
 1253.0   14.294  -0.013
 1254.0   14.264  -0.020
 1255.0   14.233  -0.026
 1256.0   14.203  -0.033
 1257.0   14.173  -0.039
 1258.0   14.144  -0.045
 1259.0   14.114  -0.052
 1260.0   14.085  -0.058
 1261.0   14.056  -0.065
 1262.0   14.027  -0.071
 1263.0   13.999  -0.077
 1264.0   13.970  -0.083
 1265.0   13.942  -0.090
 1266.0   13.914  -0.096
 1267.0   13.887  -0.102
 1268.0   13.859  -0.108
 1269.0   13.832  -0.114
 1270.0   13.804  -0.119
 1271.0   13.777  -0.125
 1272.0   13.750  -0.131
 1273.0   13.724  -0.136
 1274.0   13.697  -0.142
 1275.0   13.671  -0.147
 1276.0   13.645  -0.153
 1277.0   13.619  -0.158
 1278.0   13.593  -0.163
 1279.0   13.568  -0.169
 1280.0   13.542  -0.174
 1281.0   13.517  -0.179
 1282.0   13.493  -0.185
 1283.0   13.468  -0.190
 1284.0   13.443  -0.195
 1285.0   13.419  -0.200
 1286.0   13.395  -0.206
 1287.0   13.371  -0.211
 1288.0   13.348  -0.216
 1289.0   13.324  -0.221
 1290.0   13.301  -0.226
 1291.0   13.278  -0.230
 1292.0   13.255  -0.235
 1293.0   13.232  -0.240
 1294.0   13.210  -0.244
 1295.0   13.187  -0.249
 1296.0   13.165  -0.253
 1297.0   13.143  -0.258
 1298.0   13.121  -0.262
 1299.0   13.100  -0.266
 1300.0   13.077  -0.266
 1301.0   13.056  -0.270
 1302.0   13.035  -0.274
 1303.0   13.014  -0.278
 1304.0   12.993  -0.282
 1305.0   12.972  -0.286
 1306.0   12.951  -0.290
 1307.0   12.931  -0.294
 1308.0   12.911  -0.297
 1309.0   12.891  -0.301
 1310.0   12.871  -0.305
 1311.0   12.851  -0.308
 1312.0   12.831  -0.312
 1313.0   12.812  -0.315
 1314.0   12.792  -0.319
 1315.0   12.773  -0.322
 1316.0   12.754  -0.325
 1317.0   12.735  -0.328
 1318.0   12.716  -0.331
 1319.0   12.697  -0.334
 1320.0   12.679  -0.337
 1321.0   12.660  -0.340
 1322.0   12.642  -0.343
 1323.0   12.624  -0.345
 1324.0   12.606  -0.348
 1325.0   12.588  -0.350
 1326.0   12.571  -0.353
 1327.0   12.553  -0.355
 1328.0   12.536  -0.357
 1329.0   12.519  -0.359
 1330.0   12.502  -0.361
 1331.0   12.485  -0.363
 1332.0   12.469  -0.365
 1333.0   12.452  -0.367
 1334.0   12.436  -0.369
 1335.0   12.419  -0.370
 1336.0   12.403  -0.372
 1337.0   12.388  -0.374
 1338.0   12.372  -0.375
 1339.0   12.356  -0.376
 1340.0   12.341  -0.378
 1341.0   12.326  -0.379
 1342.0   12.311  -0.380
 1343.0   12.296  -0.381
 1344.0   12.281  -0.381
 1345.0   12.266  -0.382
 1346.0   12.252  -0.383
 1347.0   12.238  -0.383
 1348.0   12.224  -0.384
 1349.0   12.209  -0.384
 1350.0   12.196  -0.384
 1351.0   12.182  -0.384
 1352.0   12.168  -0.384
 1353.0   12.155  -0.384
 1354.0   12.141  -0.384
 1355.0   12.128  -0.384
 1356.0   12.115  -0.383
 1357.0   12.102  -0.383
 1358.0   12.089  -0.382
 1359.0   12.076  -0.382
 1360.0   12.064  -0.381
 1361.0   12.052  -0.380
 1362.0   12.040  -0.379
 1363.0   12.028  -0.378
 1364.0   12.016  -0.377
 1365.0   12.005  -0.376
 1366.0   11.993  -0.375
 1367.0   11.982  -0.373
 1368.0   11.971  -0.371
 1369.0   11.960  -0.370
 1370.0   11.949  -0.368
 1371.0   11.939  -0.365
 1372.0   11.928  -0.363
 1373.0   11.917  -0.361
 1374.0   11.907  -0.358
 1375.0   11.897  -0.355
 1376.0   11.887  -0.352
 1377.0   11.877  -0.349
 1378.0   11.867  -0.346
 1379.0   11.857  -0.343
 1380.0   11.848  -0.339
 1381.0   11.838  -0.336
 1382.0   11.829  -0.332
 1383.0   11.820  -0.328
 1384.0   11.811  -0.324
 1385.0   11.803  -0.320
 1386.0   11.794  -0.316
 1387.0   11.786  -0.311
 1388.0   11.777  -0.307
 1389.0   11.769  -0.302
 1390.0   11.761  -0.297
 1391.0   11.754  -0.292
 1392.0   11.746  -0.287
 1393.0   11.739  -0.281
 1394.0   11.731  -0.275
 1395.0   11.724  -0.270
 1396.0   11.717  -0.263
 1397.0   11.711  -0.257
 1398.0   11.704  -0.251
 1399.0   11.698  -0.244
 1400.0   11.692  -0.237
 1401.0   11.686  -0.230
 1402.0   11.680  -0.222
 1403.0   11.674  -0.214
 1404.0   11.669  -0.206
 1405.0   11.664  -0.198
 1406.0   11.659  -0.190
 1407.0   11.654  -0.181
 1408.0   11.650  -0.172
 1409.0   11.645  -0.163
 1410.0   11.641  -0.153
 1411.0   11.637  -0.144
 1412.0   11.633  -0.134
 1413.0   11.630  -0.124
 1414.0   11.626  -0.113
 1415.0   11.623  -0.102
 1416.0   11.620  -0.091
 1417.0   11.617  -0.080
 1418.0   11.614  -0.069
 1419.0   11.611  -0.057
 1420.0   11.609  -0.044
 1421.0   11.607  -0.032
 1422.0   11.605  -0.019
 1423.0   11.603  -0.006
 1424.0   11.602   0.008
 1425.0   11.601   0.022
 1426.0   11.600   0.037
 1427.0   11.599   0.052
 1428.0   11.598   0.067
 1429.0   11.598   0.083
 1430.0   11.598   0.099
 1431.0   11.598   0.116
 1432.0   11.598   0.133
 1433.0   11.599   0.150
 1434.0   11.600   0.168
 1435.0   11.601   0.187
 1436.0   11.602   0.206
 1437.0   11.603   0.226
 1438.0   11.605   0.246
 1439.0   11.607   0.267
 1440.0   11.609   0.288
 1441.0   11.611   0.310
 1442.0   11.614   0.332
 1443.0   11.617   0.355
 1444.0   11.620   0.379
 1445.0   11.623   0.404
 1446.0   11.626   0.429
 1447.0   11.630   0.455
 1448.0   11.634   0.481
 1449.0   11.639   0.508
 1450.0   11.644   0.536
 1451.0   11.649   0.565
 1452.0   11.654   0.595
 1453.0   11.659   0.625
 1454.0   11.665   0.657
 1455.0   11.671   0.689
 1456.0   11.677   0.723
 1457.0   11.683   0.757
 1458.0   11.689   0.793
 1459.0   11.695   0.829
 1460.0   11.700   0.867
 1461.0   11.706   0.906
 1462.0   11.712   0.947
 1463.0   11.717   0.988
 1464.0   11.723   1.031
 1465.0   11.729   1.076
 1466.0   11.736   1.121
 1467.0   11.743   1.169
 1468.0   11.751   1.218
 1469.0   11.759   1.269
 1470.0   11.769   1.321
 1471.0   11.779   1.376
 1472.0   11.789   1.432
 1473.0   11.800   1.491
 1474.0   11.808   1.552
 1475.0   11.816   1.615
 1476.0   11.820   1.680
 1477.0   11.822   1.748
 1478.0   11.819   1.818
 1479.0   11.813   1.890
 1480.0   11.801   1.964
 1481.0   11.783   2.039
 1482.0   11.761   2.116
 1483.0   11.735   2.192
 1484.0   11.707   2.268
 1485.0   11.677   2.343
 1486.0   11.647   2.417
 1487.0   11.618   2.489
 1488.0   11.367   2.667
 1489.0   11.208   2.780
 1490.0   11.079   2.871
 1491.0   10.965   2.951
 1492.0   10.861   3.022
 1493.0   10.762   3.087
 1494.0   10.669   3.147
 1495.0   10.578   3.204
 1496.0   10.489   3.258
 1497.0   10.401   3.310
 1498.0   10.314   3.361
 1499.0   10.226   3.410
 1500.0   10.137   3.459
 1501.0   10.047   3.508
 1502.0    9.954   3.557
 1503.0    9.861   3.604
 1504.0    9.766   3.651
 1505.0    9.669   3.697
 1506.0    9.571   3.741
 1507.0    9.472   3.783
 1508.0    9.372   3.823
 1509.0    9.270   3.862
 1510.0    9.168   3.897
 1511.0    9.065   3.930
 1512.0    8.960   3.960
 1513.0    8.856   3.986
 1514.0    8.750   4.010
 1515.0    8.645   4.031
 1516.0    8.539   4.049
 1517.0    8.433   4.064
 1518.0    8.327   4.076
 1519.0    8.221   4.085
 1520.0    8.115   4.090
 1521.0    8.010   4.093
 1522.0    7.906   4.093
 1523.0    7.803   4.090
 1524.0    7.700   4.084
 1525.0    7.598   4.075
 1526.0    7.498   4.064
 1527.0    7.399   4.050
 1528.0    7.302   4.034
 1529.0    7.206   4.016
 1530.0    7.113   3.996
 1531.0    7.022   3.974
 1532.0    6.934   3.950
 1533.0    6.849   3.925
 1534.0    6.765   3.898
 1535.0    6.685   3.869
 1536.0    6.606   3.840
 1537.0    6.531   3.809
 1538.0    6.458   3.777
 1539.0    6.387   3.745
 1540.0    6.319   3.713
 1541.0    6.254   3.680
 1542.0    6.192   3.648
 1543.0    6.132   3.616
 1544.0    6.075   3.584
 1545.0    6.021   3.553
 1546.0    5.969   3.522
 1547.0    5.920   3.492
 1548.0    5.874   3.463
 1549.0    5.830   3.435
 1550.0    5.788   3.408
 1551.0    5.749   3.383
 1552.0    5.711   3.359
 1553.0    5.676   3.337
 1554.0    5.643   3.317
 1555.0    5.611   3.299
 1556.0    5.582   3.282
 1557.0    5.554   3.268
 1558.0    5.528   3.255
 1559.0    5.504   3.245
 1560.0    5.481   3.237
 1561.0    5.460   3.230
 1562.0    5.440   3.226
 1563.0    5.421   3.225
 1564.0    5.404   3.225
 1565.0    5.388   3.227
 1566.0    5.373   3.231
 1567.0    5.358   3.237
 1568.0    5.345   3.245
 1569.0    5.333   3.254
 1570.0    5.321   3.266
 1571.0    5.311   3.278
 1572.0    5.300   3.293
 1573.0    5.291   3.308
 1574.0    5.281   3.325
 1575.0    5.273   3.343
 1576.0    5.264   3.362
 1577.0    5.256   3.382
 1578.0    5.248   3.402
 1579.0    5.240   3.424
 1580.0    5.232   3.445
 1581.0    5.224   3.467
 1582.0    5.216   3.490
 1583.0    5.208   3.513
 1584.0    5.199   3.536
 1585.0    5.190   3.558
 1586.0    5.181   3.581
 1587.0    5.171   3.604
 1588.0    5.160   3.626
 1589.0    5.149   3.648
 1590.0    5.137   3.669
 1591.0    5.124   3.690
 1592.0    5.110   3.710
 1593.0    5.096   3.730
 1594.0    5.081   3.750
 1595.0    5.065   3.769
 1596.0    5.048   3.788
 1597.0    5.030   3.806
 1598.0    5.012   3.823
 1599.0    4.993   3.840
 1600.0    4.973   3.857
 1601.0    4.953   3.872
 1602.0    4.931   3.888
 1603.0    4.909   3.902
 1604.0    4.887   3.917
 1605.0    4.863   3.931
 1606.0    4.840   3.944
 1607.0    4.815   3.958
 1608.0    4.791   3.971
 1609.0    4.765   3.984
 1610.0    4.740   3.996
 1611.0    4.714   4.009
 1612.0    4.687   4.021
 1613.0    4.661   4.033
 1614.0    4.633   4.044
 1615.0    4.605   4.056
 1616.0    4.577   4.067
 1617.0    4.548   4.079
 1618.0    4.518   4.090
 1619.0    4.488   4.101
 1620.0    4.458   4.112
 1621.0    4.427   4.123
 1622.0    4.396   4.135
 1623.0    4.364   4.146
 1624.0    4.332   4.157
 1625.0    4.299   4.168
 1626.0    4.265   4.180
 1627.0    4.231   4.191
 1628.0    4.196   4.202
 1629.0    4.161   4.214
 1630.0    4.125   4.225
 1631.0    4.088   4.237
 1632.0    4.050   4.248
 1633.0    4.011   4.260
 1634.0    3.972   4.271
 1635.0    3.932   4.283
 1636.0    3.891   4.294
 1637.0    3.849   4.305
 1638.0    3.806   4.316
 1639.0    3.762   4.327
 1640.0    3.717   4.338
 1641.0    3.671   4.348
 1642.0    3.624   4.358
 1643.0    3.576   4.367
 1644.0    3.527   4.376
 1645.0    3.477   4.384
 1646.0    3.425   4.392
 1647.0    3.373   4.399
 1648.0    3.319   4.405
 1649.0    3.265   4.410
 1650.0    3.209   4.414
 1651.0    3.153   4.416
 1652.0    3.095   4.418
 1653.0    3.036   4.419
 1654.0    2.977   4.418
 1655.0    2.916   4.416
 1656.0    2.855   4.413
 1657.0    2.793   4.408
 1658.0    2.731   4.402
 1659.0    2.668   4.394
 1660.0    2.605   4.385
 1661.0    2.541   4.375
 1662.0    2.477   4.363
 1663.0    2.413   4.349
 1664.0    2.349   4.334
 1665.0    2.285   4.317
 1666.0    2.221   4.299
 1667.0    2.158   4.280
 1668.0    2.094   4.259
 1669.0    2.031   4.236
 1670.0    1.968   4.212
 1671.0    1.906   4.186
 1672.0    1.844   4.160
 1673.0    1.782   4.131
 1674.0    1.721   4.102
 1675.0    1.661   4.071
 1676.0    1.601   4.040
 1677.0    1.541   4.007
 1678.0    1.482   3.973
 1679.0    1.424   3.938
 1680.0    1.366   3.901
 1681.0    1.309   3.864
 1682.0    1.253   3.826
 1683.0    1.197   3.787
 1684.0    1.142   3.747
 1685.0    1.087   3.706
 1686.0    1.033   3.665
 1687.0    0.980   3.622
 1688.0    0.928   3.578
 1689.0    0.876   3.533
 1690.0    0.825   3.487
 1691.0    0.775   3.440
 1692.0    0.726   3.392
 1693.0    0.678   3.343
 1694.0    0.630   3.293
 1695.0    0.584   3.242
 1696.0    0.539   3.190
 1697.0    0.495   3.138
 1698.0    0.452   3.084
 1699.0    0.410   3.030
 1700.0    0.370   2.975
 1701.0    0.331   2.919
 1702.0    0.293   2.863
 1703.0    0.257   2.806
 1704.0    0.221   2.748
 1705.0    0.188   2.690
 1706.0    0.156   2.631
 1707.0    0.125   2.572
 1708.0    0.096   2.513
 1709.0    0.069   2.454
 1710.0    0.043   2.394
 1711.0    0.018   2.335
 1712.0   -0.004   2.275
 1713.0   -0.026   2.215
 1714.0   -0.045   2.156
 1715.0   -0.064   2.096
 1716.0   -0.080   2.037
 1717.0   -0.096   1.978
 1718.0   -0.110   1.920
 1719.0   -0.123   1.861
 1720.0   -0.134   1.803
 1721.0   -0.145   1.746
 1722.0   -0.154   1.689
 1723.0   -0.162   1.632
 1724.0   -0.168   1.576
 1725.0   -0.174   1.521
 1726.0   -0.179   1.466
 1727.0   -0.182   1.411
 1728.0   -0.185   1.358
 1729.0   -0.187   1.305
 1730.0   -0.187   1.253
 1731.0   -0.187   1.201
 1732.0   -0.186   1.150
 1733.0   -0.184   1.100
 1734.0   -0.182   1.051
 1735.0   -0.178   1.002
 1736.0   -0.174   0.954
 1737.0   -0.169   0.907
 1738.0   -0.164   0.861
 1739.0   -0.158   0.815
 1740.0   -0.151   0.770
 1741.0   -0.144   0.726
 1742.0   -0.136   0.683
 1743.0   -0.128   0.640
 1744.0   -0.120   0.598
 1745.0   -0.111   0.556
 1746.0   -0.101   0.516
 1747.0   -0.091   0.476
 1748.0   -0.081   0.437
 1749.0   -0.070   0.399
 1750.0   -0.059   0.361
 1751.0   -0.048   0.324
 1752.0   -0.036   0.288
 1753.0   -0.024   0.253
 1754.0   -0.011   0.218
 1755.0    0.001   0.184
 1756.0    0.014   0.150
 1757.0    0.027   0.118
 1758.0    0.040   0.085
 1759.0    0.053   0.054
 1760.0    0.067   0.022
 1761.0    0.080  -0.009
 1762.0    0.094  -0.039
 1763.0    0.108  -0.069
 1764.0    0.122  -0.098
 1765.0    0.136  -0.127
 1766.0    0.150  -0.155
 1767.0    0.164  -0.182
 1768.0    0.178  -0.210
 1769.0    0.193  -0.236
 1770.0    0.207  -0.262
 1771.0    0.222  -0.287
 1772.0    0.236  -0.312
 1773.0    0.251  -0.336
 1774.0    0.266  -0.359
 1775.0    0.281  -0.383
 1776.0    0.296  -0.405
 1777.0    0.311  -0.427
 1778.0    0.326  -0.449
 1779.0    0.341  -0.470
 1780.0    0.356  -0.491
 1781.0    0.371  -0.511
 1782.0    0.386  -0.531
 1783.0    0.401  -0.551
 1784.0    0.416  -0.570
 1785.0    0.431  -0.589
 1786.0    0.447  -0.607
 1787.0    0.462  -0.625
 1788.0    0.477  -0.642
 1789.0    0.492  -0.659
 1790.0    0.507  -0.676
 1791.0    0.522  -0.692
 1792.0    0.537  -0.708
 1793.0    0.553  -0.723
 1794.0    0.568  -0.738
 1795.0    0.583  -0.752
 1796.0    0.598  -0.766
 1797.0    0.613  -0.780
 1798.0    0.628  -0.793
 1799.0    0.643  -0.806
 1800.0    0.657  -0.819
 1801.0    0.672  -0.832
 1802.0    0.687  -0.844
 1803.0    0.701  -0.856
 1804.0    0.715  -0.868
 1805.0    0.730  -0.879
 1806.0    0.744  -0.890
 1807.0    0.758  -0.901
 1808.0    0.772  -0.911
 1809.0    0.787  -0.921
 1810.0    0.801  -0.931
 1811.0    0.815  -0.940
 1812.0    0.829  -0.949
 1813.0    0.843  -0.958
 1814.0    0.856  -0.966
 1815.0    0.870  -0.974
 1816.0    0.884  -0.982
 1817.0    0.898  -0.989
 1818.0    0.911  -0.997
 1819.0    0.925  -1.004
 1820.0    0.938  -1.010
 1821.0    0.951  -1.017
 1822.0    0.964  -1.023
 1823.0    0.977  -1.029
 1824.0    0.990  -1.035
 1825.0    1.003  -1.041
 1826.0    1.015  -1.046
 1827.0    1.028  -1.051
 1828.0    1.040  -1.056
 1829.0    1.053  -1.061
 1830.0    1.065  -1.065
 1831.0    1.077  -1.069
 1832.0    1.090  -1.073
 1833.0    1.102  -1.076
 1834.0    1.114  -1.079
 1835.0    1.126  -1.082
 1836.0    1.137  -1.085
 1837.0    1.149  -1.087
 1838.0    1.161  -1.089
 1839.0    1.172  -1.091
 1840.0    1.184  -1.092
 1841.0    1.195  -1.094
 1842.0    1.206  -1.095
 1843.0    1.217  -1.095
 1844.0    1.228  -1.096
 1845.0    1.239  -1.096
 1846.0    1.250  -1.096
 1847.0    1.260  -1.096
 1848.0    1.271  -1.096
 1849.0    1.281  -1.096
 1850.0    1.291  -1.095
 1851.0    1.301  -1.094
 1852.0    1.311  -1.093
 1853.0    1.321  -1.091
 1854.0    1.331  -1.090
 1855.0    1.341  -1.088
 1856.0    1.350  -1.086
 1857.0    1.359  -1.084
 1858.0    1.368  -1.082
 1859.0    1.377  -1.079
 1860.0    1.386  -1.077
 1861.0    1.395  -1.074
 1862.0    1.403  -1.071
 1863.0    1.412  -1.067
 1864.0    1.420  -1.064
 1865.0    1.428  -1.060
 1866.0    1.436  -1.057
 1867.0    1.443  -1.053
 1868.0    1.451  -1.048
 1869.0    1.458  -1.044
 1870.0    1.465  -1.039
 1871.0    1.473  -1.034
 1872.0    1.479  -1.029
 1873.0    1.486  -1.024
 1874.0    1.493  -1.019
 1875.0    1.499  -1.013
 1876.0    1.505  -1.007
 1877.0    1.512  -1.001
 1878.0    1.517  -0.995
 1879.0    1.523  -0.989
 1880.0    1.528  -0.982
 1881.0    1.534  -0.976
 1882.0    1.538  -0.969
 1883.0    1.543  -0.963
 1884.0    1.548  -0.956
 1885.0    1.552  -0.949
 1886.0    1.556  -0.942
 1887.0    1.560  -0.935
 1888.0    1.563  -0.928
 1889.0    1.567  -0.920
 1890.0    1.570  -0.913
 1891.0    1.573  -0.905
 1892.0    1.576  -0.898
 1893.0    1.578  -0.890
 1894.0    1.580  -0.883
 1895.0    1.582  -0.875
 1896.0    1.584  -0.867
 1897.0    1.586  -0.859
 1898.0    1.587  -0.851
 1899.0    1.588  -0.843
 1900.0    1.589  -0.835
 1901.0    1.589  -0.826
 1902.0    1.590  -0.817
 1903.0    1.590  -0.809
 1904.0    1.590  -0.800
 1905.0    1.589  -0.791
 1906.0    1.589  -0.783
 1907.0    1.588  -0.774
 1908.0    1.587  -0.765
 1909.0    1.585  -0.756
 1910.0    1.584  -0.748
 1911.0    1.582  -0.739
 1912.0    1.580  -0.731
 1913.0    1.577  -0.722
 1914.0    1.575  -0.714
 1915.0    1.572  -0.706
 1916.0    1.569  -0.698
 1917.0    1.565  -0.689
 1918.0    1.562  -0.681
 1919.0    1.558  -0.673
 1920.0    1.554  -0.665
 1921.0    1.550  -0.657
 1922.0    1.546  -0.649
 1923.0    1.541  -0.642
 1924.0    1.536  -0.634
 1925.0    1.531  -0.626
 1926.0    1.526  -0.619
 1927.0    1.520  -0.611
 1928.0    1.515  -0.604
 1929.0    1.509  -0.597
 1930.0    1.503  -0.589
 1931.0    1.497  -0.583
 1932.0    1.490  -0.576
 1933.0    1.483  -0.569
 1934.0    1.477  -0.563
 1935.0    1.470  -0.557
 1936.0    1.463  -0.551
 1937.0    1.455  -0.545
 1938.0    1.448  -0.539
 1939.0    1.440  -0.534
 1940.0    1.433  -0.528
 1941.0    1.425  -0.523
 1942.0    1.417  -0.518
 1943.0    1.409  -0.513
 1944.0    1.401  -0.509
 1945.0    1.393  -0.504
 1946.0    1.385  -0.500
 1947.0    1.376  -0.496
 1948.0    1.368  -0.492
 1949.0    1.360  -0.489
 1950.0    1.351  -0.485
 1951.0    1.343  -0.482
 1952.0    1.334  -0.480
 1953.0    1.326  -0.477
 1954.0    1.317  -0.475
 1955.0    1.308  -0.473
 1956.0    1.300  -0.471
 1957.0    1.291  -0.469
 1958.0    1.282  -0.468
 1959.0    1.273  -0.466
 1960.0    1.265  -0.465
 1961.0    1.256  -0.464
 1962.0    1.247  -0.463
 1963.0    1.239  -0.463
 1964.0    1.230  -0.462
 1965.0    1.221  -0.462
 1966.0    1.213  -0.462
 1967.0    1.205  -0.462
 1968.0    1.197  -0.462
 1969.0    1.189  -0.463
 1970.0    1.181  -0.464
 1971.0    1.173  -0.465
